readiness_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,candidate_origin,lane_id,lane_sequence,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_review_priority,retained_file_path,retained_file_type,retained_file_size_bytes,retained_file_sha256,file_extension,detected_file_type,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes,file_integrity_status,page_count,pdf_encrypted_or_locked,pdf_has_text_layer_hint,html_text_readiness_hint,other_document_text_readiness_hint,readiness_status,readiness_reason
CBRDY-20260728-cdd117292faf5810cddb,CBSRD-20260728-c098fb5859df51ed8a8b,CBCR-20260728-04507,B4XPAR-20260727-004913,BCV-20260728-02810,broad_4x1000_deduped,readiness_lane_001,13,AK,West,Huslia,Yukon-Koyukuk Census Area (02290; primary),Huslia City Code (municipal ordinances compilation) - includes general personnel/compensation framework,https://www.commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Huslia%20Code.pdf,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Huslia%20Code.pdf,commerce.alaska.gov,wage_schedule,wage_schedule_or_compensation_plan,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-c098fb5859df51ed8a8b.pdf,pdf,1893170,aaf3d58efc8d310cd4bad826dc3d7733f22ba3322025432320e46741ee1e5d2b,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,199,false,false,not_applicable,not_applicable,ocr_later_or_defer,bounded_first_three_pages_do_not_show_usable_text_layer
CBRDY-20260728-f4fbed91b2f4613d79fe,CBSRD-20260728-34eac587be8011916559,CBCR-20260728-02446,B4XPAR-20260727-002643,BCV-20260728-02516,broad_4x1000_deduped,readiness_lane_001,45,AL,South,Irondale,Jefferson County (01073; primary),Resolution No. 2026-R-26 Establishing Personnel Policies and Procedures for City Employees; Establishing a Pay Plan; and Providing for Related Matters,https://cityofirondaleal.gov/wp-content/uploads/Resolution-2026-R-26-Establishing-Personnel-Policies-and-Procedures-for-City-Employees-Establishing-a-Pay-Plan-and-Providing-for-Related-Matters.pdf,https://cityofirondaleal.gov/wp-content/uploads/Resolution-2026-R-26-Establishing-Personnel-Policies-and-Procedures-for-City-Employees-Establishing-a-Pay-Plan-and-Providing-for-Related-Matters.pdf,cityofirondaleal.gov,budget_or_pay_plan,ordinance_or_policy,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-34eac587be8011916559.pdf,pdf,383501,055c51361fd3a9a416d6f78e425766da64380e5a86e9bbfb483e02810a99aeda,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,4,false,false,not_applicable,not_applicable,ocr_later_or_defer,bounded_first_three_pages_do_not_show_usable_text_layer
CBRDY-20260728-303a2fad6896f921c056,CBSRD-20260728-655fbc2a32413c7adc4e,CBCR-20260728-05692,B4XPAR-20260727-006194,BCV-20260728-06631,broad_4x1000_deduped,readiness_lane_001,50,AL,South,Lake View,Tuscaloosa County (01125; primary); Jefferson County (01073),"2024 Work Sessions and Council Meeting Minutes (City of Lake View, AL)",https://cdn4.site-media.eu/images/document/24271355/2024WorkSessionsandCouncilMeetingMinutes--RzfsxTV57Ec9WSl5Rq3fg.pdf,https://cdn4.site-media.eu/images/document/24271355/2024WorkSessionsandCouncilMeetingMinutes--RzfsxTV57Ec9WSl5Rq3fg.pdf,cdn4.site-media.eu,wage_schedule,meeting_minutes,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-655fbc2a32413c7adc4e.pdf,pdf,4519897,0a42539cd16db835bddf49ffd5a79e2b2ecef35b2b87d185f87c8285916f22c4,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,122,false,false,not_applicable,not_applicable,ocr_later_or_defer,bounded_first_three_pages_do_not_show_usable_text_layer
CBRDY-20260728-9e2c3f185e03181d1366,CBSRD-20260728-43d147a5d78f4a553f2f,CBCR-20260728-05697,B4XPAR-20260727-006199,BCV-20260728-00417,broad_4x1000_deduped,readiness_lane_001,56,AL,South,Muscle Shoals,Colbert County (01033; primary),"Minutes from a Work Session of the Council of Muscle Shoals, Alabama (June 7, 2022) — Resolution No. 3208-22A: approving job descriptions, classification plan, and pay plan",https://www.cityofmuscleshoals.com/Sites/Muscle_Shoals/Documents/Administration/JUNE%207-%202022.pdf,https://cityofmuscleshoals.com/Sites/Muscle_Shoals/Documents/Administration/JUNE%207-%202022.pdf,cityofmuscleshoals.com,budget_or_pay_plan,meeting_minutes,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-43d147a5d78f4a553f2f.pdf,pdf,1891058,e873734e468b8b9a8c1c9d31ab114051dba2cc3d1dea2894b65321542a8512ac,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,40,false,false,not_applicable,not_applicable,ocr_later_or_defer,bounded_first_three_pages_do_not_show_usable_text_layer
CBRDY-20260728-18bbd448e7fcc4b6f83e,CBSRD-20260728-d390848630e559ee2e16,CBCR-20260728-05698,B4XPAR-20260727-006200,BCV-20260728-06847,broad_4x1000_deduped,readiness_lane_001,57,AL,South,Muscle Shoals,Colbert County (01033; primary),"ORDINANCE NO. 1481-16: establishing the salary and compensation of the Mayor effective on the first Monday in November, 2016 (tied to the Chief of the Muscle Shoals Police Department base salary as of first Monday in November 2008)",https://cityofmuscleshoals.com/Sites/Muscle_Shoals/Documents/Main/Ord%20-1481-16.pdf,https://cityofmuscleshoals.com/Sites/Muscle_Shoals/Documents/Main/Ord%20-1481-16.pdf,cityofmuscleshoals.com,other_local_government_pay_policy,ordinance_or_policy,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-d390848630e559ee2e16.pdf,pdf,169367,9f20779d8219f78ab9d27bbc2948feb8c095837d0065ddb3d5aba18ea8eb0f3c,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,4,false,false,not_applicable,not_applicable,ocr_later_or_defer,bounded_first_three_pages_do_not_show_usable_text_layer
CBRDY-20260728-f18fdccf99d06e360c02,CBSRD-20260728-bda47356bede62687915,CBCR-20260728-04099,B4XPAR-20260727-004458,BCV-20260728-00070,broad_4x1000_deduped,readiness_lane_001,75,AR,South,Austin,Lonoke County (05085; primary),Ordinance No. 04-2018 (Handbook for Employees),https://austin-ar.com/documents/241/Ordinance_No._04-2018.pdf,https://austin-ar.com/documents/241/Ordinance_No._04-2018.pdf,austin-ar.com,other_local_government_pay_policy,ordinance_or_policy,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-bda47356bede62687915.pdf,pdf,230114,cf9f8d8e824af2ecb1ade169b1d384e62abaae319de423bca29757fe44d928bf,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,1,false,false,not_applicable,not_applicable,ocr_later_or_defer,bounded_first_three_pages_do_not_show_usable_text_layer
CBRDY-20260728-69a2c66a0e35f3444da6,CBSRD-20260728-39532fe1baa7c557ee2c,CBCR-20260728-00849,B4XPAR-20260727-000914,BCV-20260728-03076,broad_4x1000_deduped,readiness_lane_001,91,AR,South,Fairfield Bay,Van Buren County (05141; primary); Cleburne County (05023),Resolution No. 2024-23 (increase in authorized rate of pay for non-certified municipal employees who have worked for the City),https://www.fairfieldbayar.com/files/documents/Resolution-Num-2024-23.pdf,https://fairfieldbayar.com/files/documents/Resolution-Num-2024-23.pdf,fairfieldbayar.com,other_local_government_pay_policy,ordinance_or_policy,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-39532fe1baa7c557ee2c.pdf,pdf,744046,954eb94617d70adace23142440cd42089936575f5b871d9e5593a2fa65d2fd24,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,2,false,false,not_applicable,not_applicable,ocr_later_or_defer,bounded_first_three_pages_do_not_show_usable_text_layer
CBRDY-20260728-ebfa2c9035fc6fc0261b,CBSRD-20260728-f431c158fb6d865b77d2,CBCR-20260728-04111,B4XPAR-20260727-004472,BCV-20260728-01424,broad_4x1000_deduped,readiness_lane_001,106,AR,South,Monticello,Drew County (05043; primary),"Resolution No. 24-73A — Adopting a New Pay Schedule for City of Monticello Employees (amends City of Monticello resolutions including 13-35, 16-08, 17-45, 24-7, 24-8)",https://www.monticelloarkansas.us/sites/default/files/uploads/ordinances-resolutions/24-73-adopting-a-new-pay-schedule-for-city-of-monticello-employees-amending-city-of-monticello-resolutions-13-35-16-08-17-45-24-7-and-24-8.pdf,https://monticelloarkansas.us/sites/default/files/uploads/ordinances-resolutions/24-73-adopting-a-new-pay-schedule-for-city-of-monticello-employees-amending-city-of-monticello-resolutions-13-35-16-08-17-45-24-7-and-24-8.pdf,monticelloarkansas.us,wage_schedule,wage_schedule_or_compensation_plan,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-f431c158fb6d865b77d2.pdf,pdf,313922,f5119eb505d6fb2bcf2f76e00bfc0ba6fc424a177be752964cb663539e9cd41d,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,3,false,false,not_applicable,not_applicable,ocr_later_or_defer,bounded_first_three_pages_do_not_show_usable_text_layer
CBRDY-20260728-143d4f9a37a62689fe9c,CBSRD-20260728-fecc5a0f541f4574bcae,CBCR-20260728-00868,B4XPAR-20260727-000934,BCV-20260728-08461,broad_4x1000_deduped,readiness_lane_001,117,AR,South,Ward,Lonoke County (05085; primary),O-2026-04 Adopting a Personnel Handbook (signed),https://wardarkansas.org/documents/398/O-2026-04_Adopting_a_Personnel_Handbook-signed.pdf,https://wardarkansas.org/documents/398/O-2026-04_Adopting_a_Personnel_Handbook-signed.pdf,wardarkansas.org,other_local_government_pay_policy,ordinance_or_policy,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-fecc5a0f541f4574bcae.pdf,pdf,315205,f7f16d08ec38464d6ce05462abcb2405baa4e7d87658290ae273b5346aa0ddee,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,1,false,false,not_applicable,not_applicable,ocr_later_or_defer,bounded_first_three_pages_do_not_show_usable_text_layer
CBRDY-20260728-12a63eb17e55f4ad2d34,CBSRD-20260728-7c2a8f4ce9d7b44de84d,CBCR-20260728-02914,B4XPAR-20260727-003161,BCV-20260728-00514,broad_4x1000_deduped,readiness_lane_001,123,AZ,West,Carefree,Maricopa County (04013; primary),Res_2024-03_Adopting_Comp_Study_and_Making_Public (FY 2024 Classification and Compensation Study for the Town of Carefree),https://clients.municipalimpact.com/documents/431/Res_2024-03_Adopting_Comp_Study_and_Making_Public.pdf,https://clients.municipalimpact.com/documents/431/Res_2024-03_Adopting_Comp_Study_and_Making_Public.pdf,clients.municipalimpact.com,compensation_study,ordinance_or_policy,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-7c2a8f4ce9d7b44de84d.pdf,pdf,911867,3bbd2c698a5eb5d0de7b703a074fbec48b726fd28ea48328f60f0c851802ee35,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,7,false,false,not_applicable,not_applicable,ocr_later_or_defer,bounded_first_three_pages_do_not_show_usable_text_layer
