extraction_id,readiness_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,candidate_origin,lane_id,lane_sequence,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_review_priority,retained_file_type,retained_file_size_bytes,retained_file_sha256,readiness_status,page_count,retained_file_path_resolved,retained_file_path_source,original_retained_file_path,local_artifact_file_path,artifact_root_lineage,source_review_status,download_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes,extraction_status,extraction_method,text_artifact_group,extracted_text_artifact_path,extracted_text_size_bytes,extracted_text_sha256,char_count,line_count,chars_per_page,low_text_density_flag,repeated_garbage_flag,encoding_issue_flag,suspected_scanned_pdf_flag,html_shell_flag,extraction_warning_flag,extraction_error_type,extraction_reason
CBTXT-20260728-d5344d3849d8e8ac4a21,CBRDY-20260728-4ecaf653f7a1c27c5f17,CBSRD-20260728-157c7849e04ca6687549,CBCR-20260728-02253,B4XPAR-20260727-002437,BCV-20260728-03642,broad_4x1000_deduped,extraction_lane_002,1,NJ,Northeast,Oakland,Bergen County (34003; primary),P.E.R.C. No. 2015-75 — Synopsis (Borough of Oakland and PBA Local 164) (Interest Arbitration Award Establishing Terms of Successor Agreement),https://www.nj.gov/perc/documents/2015.06.25%20Synopses.pdf,https://nj.gov/perc/documents/2015.06.25%20Synopses.pdf,nj.gov,arbitration_award,arbitration_award,high,pdf,132436,e72a9cb9fe69948cae027c368df9364abea929aba8b97c034f779ebcb617f15b,parse_text_layer_later,8,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-157c7849e04ca6687549.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-157c7849e04ca6687549.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-157c7849e04ca6687549.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",extracted_ok,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-d5344d3849d8e8ac4a21.txt,10595,d42b94ed90d78f973f1137c31e0369c2805db0e0181e58bbd794f8ff8a71db77,10563,294,1320.38,false,false,false,false,false,false,,machine-readable text extracted and passed bounded quality checks
CBTXT-20260728-e32e167061eddb738253,CBRDY-20260728-9fda6f165a9d1d0ae3f5,CBSRD-20260728-28041446659e74629916,CBCR-20260728-03927,B4XPAR-20260727-004275,BCV-20260728-07974,broad_4x1000_deduped,extraction_lane_002,2,NJ,Northeast,Oradell,Bergen County (34003; primary),Borough Council Joint Meeting- Public Agenda (Resolution approving collective bargaining agreement between PBA Local 206 and Borough of Oradell 2024-2027),https://www.oradell.org/sites/g/files/vyhlif6881/f/agendas/12-13-23_public-_revised_0.pdf,https://oradell.org/sites/g/files/vyhlif6881/f/agendas/12-13-23_public-_revised_0.pdf,oradell.org,agenda_packet_or_minutes,agenda_cover_sheet,high,pdf,128127,2aa69b4c8622c746a27d463c6a3ccdca40a53d440b0f5b40d0a5d9846dfbc011,parse_text_layer_later,2,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-28041446659e74629916.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-28041446659e74629916.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-28041446659e74629916.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",extracted_ok,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-e32e167061eddb738253.txt,3981,8d416462992cc5be8daed885c8e325737189e2d42782ff4fb8ad2d3b134c6e88,3963,88,1981.50,false,false,false,false,false,false,,machine-readable text extracted and passed bounded quality checks
CBTXT-20260728-6cf4591fe2fe952f6a34,CBRDY-20260728-2ee626db7159cff249eb,CBSRD-20260728-9a7042c03670085a9e54,CBCR-20260728-03929,B4XPAR-20260727-004277,BCV-20260728-03688,broad_4x1000_deduped,extraction_lane_002,3,NJ,Northeast,Oradell,Bergen County (34003; primary),Schedule A: Salary Non-Union 2024/2025 (Non-union compensation ranges; includes positions and min/max ranges),https://www.oradell.org/sites/g/files/vyhlif6881/f/agendas/25-6_non_union_salary.pdf,https://oradell.org/sites/g/files/vyhlif6881/f/agendas/25-6_non_union_salary.pdf,oradell.org,wage_schedule,wage_schedule_or_compensation_plan,high,pdf,140862,c0fa71516a956e3f86ce4b0f5196aa0c196564ced0faf4876e99b9fde5dba2ce,parse_text_layer_later,5,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-9a7042c03670085a9e54.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-9a7042c03670085a9e54.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-9a7042c03670085a9e54.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",extracted_ok,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-6cf4591fe2fe952f6a34.txt,8883,7084407ad4c87e6651e4d2ff3833840cb4d66311d3ccd3de93833771e53b4b9f,8877,154,1775.40,false,false,false,false,false,false,,machine-readable text extracted and passed bounded quality checks
CBTXT-20260728-f9c4d91156bd86b0494c,CBRDY-20260728-dd3345a441af35fae739,CBSRD-20260728-a3c0c9c8625598022693,CBCR-20260728-00685,B4XPAR-20260727-000745,BCV-20260728-05868,broad_4x1000_deduped,extraction_lane_002,4,NJ,Northeast,Paulsboro,Gloucester County (34015; primary),"Minutes — January 6, 2015 reorg/reg (resolution references collective bargaining; labor wage terms not confirmed)",https://paulsboronj.org/wp-content/uploads/2018/01/minutes_january6_2015_reorg_reg.pdf,https://paulsboronj.org/wp-content/uploads/2018/01/minutes_january6_2015_reorg_reg.pdf,paulsboronj.org,agenda_packet_or_minutes,meeting_minutes,high,pdf,162933,278fc2151ff8acaf8ac812dc55a1656529e2fe29f02827f23e29353dd9839699,parse_text_layer_later,14,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-a3c0c9c8625598022693.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-a3c0c9c8625598022693.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-a3c0c9c8625598022693.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",extracted_ok,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-f9c4d91156bd86b0494c.txt,29687,cfee82a77cc61ede1e91d95a018272e62cfb4f8acd294ced711d8ccc5dac418f,29627,685,2116.21,false,false,false,false,false,false,,machine-readable text extracted and passed bounded quality checks
CBTXT-20260728-aef463c9cd2d85bae461,CBRDY-20260728-0f1d280b1acf2d0f6f0e,CBSRD-20260728-eac2585f8bce96503bd9,CBCR-20260728-02256,B4XPAR-20260727-002440,BCV-20260728-03779,broad_4x1000_deduped,extraction_lane_002,5,NJ,Northeast,Pompton Lakes,Passaic County (34031; primary),"BOROUGH OF POMPTON LAKES Resolution No: 24-124 — Ratifying a Collective Bargaining Agreement with PBA Local 161 (Term January 1, 2024 Through December 31, 2027) (agenda packet PDF includes resolution text)",https://www.pomptonlakes-nj.gov/AgendaCenter/ViewFile/Agenda/_02142024-1298,https://pomptonlakes-nj.gov/AgendaCenter/ViewFile/Agenda/_02142024-1298,pomptonlakes-nj.gov,agenda_packet_or_minutes,agenda_cover_sheet,high,pdf,1119770,5b359288f8f57fdca8bd9af6c9bc661a872170561481bebf4c9c5d0f4da04c27,parse_text_layer_later,56,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-eac2585f8bce96503bd9.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-eac2585f8bce96503bd9.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-eac2585f8bce96503bd9.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",extracted_ok,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-aef463c9cd2d85bae461.txt,140204,3948d5af803c146b1f48185617be9f25c3e5c6ae6c37bc7b2131dd6a37222722,139919,2851,2498.55,false,false,false,false,false,false,,machine-readable text extracted and passed bounded quality checks
CBTXT-20260728-f537581696e273d77c80,CBRDY-20260728-526ba95a8f5309399c6a,CBSRD-20260728-a6e769ea7e1b65bbaf8b,CBCR-20260728-05521,B4XPAR-20260727-006016,BCV-20260728-08125,broad_4x1000_deduped,extraction_lane_002,6,NJ,Northeast,Rockaway,Morris County (34027; primary),Notice of Introduction of Ordinance 26-03: Municipal and Water Utility Salaries,https://www.rockawayborough.org/PublicNotices/2026/Intro_Notice_26-03.pdf,https://rockawayborough.org/PublicNotices/2026/Intro_Notice_26-03.pdf,rockawayborough.org,other_local_government_pay_policy,ordinance_or_policy,high,pdf,173019,82a0077504f1d15e35cd141df0bf71c7107d3589c252659279a4afc393036f79,parse_text_layer_later,3,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-a6e769ea7e1b65bbaf8b.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-a6e769ea7e1b65bbaf8b.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-a6e769ea7e1b65bbaf8b.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",extracted_ok,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-f537581696e273d77c80.txt,9481,2bafdd931c3731be8e5204e96d0f054d481b422c0f6ab668f7b7f0fba53cad05,9477,140,3159.00,false,false,false,false,false,false,,machine-readable text extracted and passed bounded quality checks
CBTXT-20260728-b21784ef0d4b9ac32c76,CBRDY-20260728-0827e1dac406fc5d2861,CBSRD-20260728-b7b38b44a59feb576460,CBCR-20260728-05522,B4XPAR-20260727-006018,BCV-20260728-08137,broad_4x1000_deduped,extraction_lane_002,7,NJ,Northeast,Runnemede,Camden County (34007; primary),"RESOLUTION 24-80 — A RESOLUTION AUTHORIZING SALARIES FOR EMPLOYEES OF THE BOROUGH OF RUNNEMEDE, COUNTY OF CAMDEN, STATE OF NEW JERSEY FOR THE YEAR OF 2024",https://runnemedenj.org/government/meeting-documents/2024-mayor-council-meeting-documents/2024-resolutions-mayor-council/497-res-24-80-sro-rate/file,https://runnemedenj.org/government/meeting-documents/2024-mayor-council-meeting-documents/2024-resolutions-mayor-council/497-res-24-80-sro-rate/file,runnemedenj.org,other_local_government_pay_policy,ordinance_or_policy,high,pdf,161069,c3d60f5830ca3a280da5310b227cbdc506cfa5163caf68aed3f94c894354964a,parse_text_layer_later,1,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-b7b38b44a59feb576460.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-b7b38b44a59feb576460.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-b7b38b44a59feb576460.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",extracted_ok,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-b21784ef0d4b9ac32c76.txt,1565,84238504a76f7ad893f7c9556c1f089043e76de362c7e89369f58eee607567ec,1559,56,1559.00,false,false,false,false,false,false,,machine-readable text extracted and passed bounded quality checks
CBTXT-20260728-d504ffb8718e9198ffe0,CBRDY-20260728-298c2e865da0dbdf6add,CBSRD-20260728-6bd12fa6359c9472ed3b,CBCR-20260728-00690,B4XPAR-20260727-000750,BCV-20260728-05785,broad_4x1000_deduped,extraction_lane_002,8,NJ,Northeast,Salem,Salem County (34033; primary),"P.E.R.C. Synopsis re: City of Salem restraint of binding arbitration (Salem Police Officers’ Association, FOP Lodge #6)",https://www.nj.gov/perc/documents/NJ_PERC_Synopses_2005.12.15.pdf,https://nj.gov/perc/documents/NJ_PERC_Synopses_2005.12.15.pdf,nj.gov,arbitration_award,factfinding,high,pdf,18341,8197e141e4d3777442a552404fb3acf838249bdc735acad8eb8a44eade73a746,parse_text_layer_later,8,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-6bd12fa6359c9472ed3b.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-6bd12fa6359c9472ed3b.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-6bd12fa6359c9472ed3b.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",extracted_ok,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-d504ffb8718e9198ffe0.txt,11189,3264a7e4a0e028b66692497461beeead46a73d18751b25f128331e2414c9424d,11163,311,1395.38,false,false,false,false,false,false,,machine-readable text extracted and passed bounded quality checks
CBTXT-20260728-3efaf70f05a092364380,CBRDY-20260728-506e462fce1e792d6326,CBSRD-20260728-20928293fc7b3357b1da,CBCR-20260728-02265,B4XPAR-20260727-002449,BCV-20260728-03911,broad_4x1000_deduped,extraction_lane_002,9,NJ,Northeast,South Amboy,Middlesex County (34023; primary),"Minutes for Council Meeting — December 17, 2025 (Resolution No. 25-221 approving the 2026-2032 PBA/SOA agreements)",https://www.southamboynj.gov/_Content/pdf/minutes/2025-12-17-Council-Minutes.pdf,https://southamboynj.gov/_Content/pdf/minutes/2025-12-17-Council-Minutes.pdf,southamboynj.gov,wage_schedule,meeting_minutes,high,pdf,115667,75219ef5d156d9815ac3ac479cfbaad2ae42419dd135e702a9601bfbb93052eb,parse_text_layer_later,4,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-20928293fc7b3357b1da.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-20928293fc7b3357b1da.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-20928293fc7b3357b1da.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",extracted_ok,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-3efaf70f05a092364380.txt,9670,b7d40c441ce6af0ab97bf48d66ee089c701dab830fc39ef357086ef9ae01d9c9,9560,220,2390.00,false,false,false,false,false,false,,machine-readable text extracted and passed bounded quality checks
CBTXT-20260728-71fee6d66fcd2909c328,CBRDY-20260728-68255f4371ec03924acd,CBSRD-20260728-dab733a3c02c833f49bc,CBCR-20260728-02266,B4XPAR-20260727-002450,BCV-20260728-03972,broad_4x1000_deduped,extraction_lane_002,10,NJ,Northeast,Stratford,Camden County (34007; primary),"Ordinance 24:03 — An Ordinance Establishing Salaries and Salary Ranges for Officers and Employees of the Borough of Stratford (commencing as of January 01, 2024)",https://stratfordnj.org/pdf/ordinances/2024/24-03-2024-Salary-Ordiance.pdf,https://stratfordnj.org/pdf/ordinances/2024/24-03-2024-Salary-Ordiance.pdf,stratfordnj.org,wage_schedule,ordinance_or_policy,high,pdf,97398,07289b915302bdb331eba2838f1bc4311a91e537a764d9ccc5b94642dfc299b0,parse_text_layer_later,4,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-dab733a3c02c833f49bc.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-dab733a3c02c833f49bc.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-dab733a3c02c833f49bc.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",extracted_ok,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_002/CBTXT-20260728-71fee6d66fcd2909c328.txt,9979,30d7a6270712b29a26c15488f781626f4b901548f1701cf21db0da4e45e14c3a,9855,138,2463.75,false,false,false,false,false,false,,machine-readable text extracted and passed bounded quality checks
