scout_target_id,shard_id,shard_sequence,state,region,municipality,municipality_id,census_gov_id,county,population,government_name,prior_scout_covered_flag,newly_planned_this_wave_flag,unit_type_hint,occupation_group_hint,matched_safety_non_safety_opportunity_flag,source_family_query_family,source_family_diversification_reason,broad_geographic_target_reason,planned_search_query_family,planned_search_terms_redacted_or_sanitized,expected_source_family_hints,prior_candidate_overlap_flag,prior_seen_locator_risk_flag,target_quality_tier,target_inclusion_reason,expected_units_to_search,scout_purpose,search_hint_1,search_hint_2,search_hint_3,search_hint_4,search_hint_5,dry_run_status,live_status,verification_status,download_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
B4X2500-20260729-05001,broad_4x2500_shard_003,1,IA,Midwest,Akron,cog_2025_126687,126687,Plymouth County (19149; primary),1542,CITY OF AKRON,false,true,broad_discovery_unspecified,police; fire; non_safety,false,arbitration_factfinding,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,arbitration award factfinding impasse report,arbitration_award; factfinding_report,false,false,strong_source_family_diversification_target,priority=Tier 3; state_quota=334; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Akron"" IA labor agreement MOU settlement","""Akron"" IA arbitration factfinding labor","""Akron"" IA salary ordinance wage schedule pay plan","""Akron"" IA civil service HR compensation classification personnel","""Akron"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-05002,broad_4x2500_shard_003,2,IA,Midwest,Allerton,cog_2025_164596,164596,Wayne County (19185; primary),432,CITY OF ALLERTON,false,true,broad_discovery_unspecified,police; fire; non_safety,false,salary_wage_schedule,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,salary ordinance wage schedule compensation schedule,salary_ordinance; wage_schedule,false,false,strong_source_family_diversification_target,priority=Tier 4; state_quota=334; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Allerton"" IA labor agreement MOU settlement","""Allerton"" IA arbitration factfinding labor","""Allerton"" IA salary ordinance wage schedule pay plan","""Allerton"" IA civil service HR compensation classification personnel","""Allerton"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-05003,broad_4x2500_shard_003,3,IA,Midwest,Aplington,cog_2025_164312,164312,Butler County (19023; primary),1089,CITY OF APLINGTON,false,true,broad_discovery_unspecified,police; fire; non_safety,false,budget_pay_plan,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,municipal budget pay plan compensation plan,budget_or_pay_plan,false,false,strong_source_family_diversification_target,priority=Tier 3; state_quota=334; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Aplington"" IA labor agreement MOU settlement","""Aplington"" IA arbitration factfinding labor","""Aplington"" IA salary ordinance wage schedule pay plan","""Aplington"" IA civil service HR compensation classification personnel","""Aplington"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-05004,broad_4x2500_shard_003,4,IA,Midwest,Arnolds Park,cog_2025_201757,201757,Dickinson County (19059; primary),1185,CITY OF ARNOLDS PARK,false,true,broad_discovery_unspecified,police; fire; non_safety,false,civil_service_hr_pay,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,civil service HR pay plan classification,civil_service_or_hr_pay_plan,false,false,strong_source_family_diversification_target,priority=Tier 3; state_quota=334; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Arnolds Park"" IA labor agreement MOU settlement","""Arnolds Park"" IA arbitration factfinding labor","""Arnolds Park"" IA salary ordinance wage schedule pay plan","""Arnolds Park"" IA civil service HR compensation classification personnel","""Arnolds Park"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-05005,broad_4x2500_shard_003,5,IA,Midwest,Badger,cog_2025_138249,138249,Webster County (19187; primary),532,CITY OF BADGER,false,true,broad_discovery_unspecified,police; fire; non_safety,false,compensation_classification_study,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,compensation study classification study pay,compensation_study; classification_study,false,false,strong_source_family_diversification_target,priority=Tier 3; state_quota=334; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Badger"" IA labor agreement MOU settlement","""Badger"" IA arbitration factfinding labor","""Badger"" IA salary ordinance wage schedule pay plan","""Badger"" IA civil service HR compensation classification personnel","""Badger"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-05006,broad_4x2500_shard_003,6,IA,Midwest,Bancroft,cog_2025_164464,164464,Kossuth County (19109; primary),680,CITY OF BANCROFT,false,true,broad_discovery_unspecified,police; fire; non_safety,false,personnel_policy,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,personnel policy employee compensation wages,personnel_policy,false,false,strong_source_family_diversification_target,priority=Tier 3; state_quota=334; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Bancroft"" IA labor agreement MOU settlement","""Bancroft"" IA arbitration factfinding labor","""Bancroft"" IA salary ordinance wage schedule pay plan","""Bancroft"" IA civil service HR compensation classification personnel","""Bancroft"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-05007,broad_4x2500_shard_003,7,IA,Midwest,Belle Plaine,cog_2025_164290,164290,Benton County (19011; primary),2340,CITY OF BELLE PLAINE,false,true,broad_discovery_unspecified,police; fire; non_safety,false,agenda_minutes_attachment,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,council agenda minutes attached labor pay record,agenda_packet_or_minutes,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=334; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Belle Plaine"" IA labor agreement MOU settlement","""Belle Plaine"" IA arbitration factfinding labor","""Belle Plaine"" IA salary ordinance wage schedule pay plan","""Belle Plaine"" IA civil service HR compensation classification personnel","""Belle Plaine"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-05008,broad_4x2500_shard_003,8,IA,Midwest,Buffalo Center,cog_2025_164605,164605,Winnebago County (19189; primary),847,CITY OF BUFFALO CENTER,false,true,broad_discovery_unspecified,police; fire; non_safety,false,local_pay_policy,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,local government pay policy labor relations compensation,other_local_government_pay_policy,false,false,strong_source_family_diversification_target,priority=Tier 3; state_quota=334; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Buffalo Center"" IA labor agreement MOU settlement","""Buffalo Center"" IA arbitration factfinding labor","""Buffalo Center"" IA salary ordinance wage schedule pay plan","""Buffalo Center"" IA civil service HR compensation classification personnel","""Buffalo Center"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-05009,broad_4x2500_shard_003,9,IA,Midwest,Carson,cog_2025_185408,185408,Pottawattamie County (19155; primary),766,CITY OF CARSON,false,true,broad_discovery_unspecified,police; fire; non_safety,false,labor_relations_index,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,official labor relations agreements awards index,cba; mou_or_memorandum; arbitration_award; factfinding_report,false,false,strong_source_family_diversification_target,priority=Tier 3; state_quota=334; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Carson"" IA labor agreement MOU settlement","""Carson"" IA arbitration factfinding labor","""Carson"" IA salary ordinance wage schedule pay plan","""Carson"" IA civil service HR compensation classification personnel","""Carson"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
B4X2500-20260729-05010,broad_4x2500_shard_003,10,IA,Midwest,Coggon,cog_2025_104427,104427,Linn County (19113; primary),686,CITY OF COGGON,false,true,broad_discovery_unspecified,police; fire; non_safety,false,broad_pay_document_index,rotate official local-government labor and pay document families; non-CBA families deliberately included,unscouted municipality selected through state-balanced priority ranking,broad_geographic_source_family_diverse,official municipal pay document source index,salary_ordinance; wage_schedule; budget_or_pay_plan; civil_service_or_hr_pay_plan,false,false,strong_source_family_diversification_target,priority=Tier 3; state_quota=334; unique_unscouted_municipality,police; fire; non_safety/general municipal,broad_geographic_source_family_diverse_discovery,"""Coggon"" IA labor agreement MOU settlement","""Coggon"" IA arbitration factfinding labor","""Coggon"" IA salary ordinance wage schedule pay plan","""Coggon"" IA civil service HR compensation classification personnel","""Coggon"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning row only; map inclusion requires a later committed parseable live result.
