span_rating_id,source_rating_id,span_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,cba_non_cba_hint,evidence_category,evidence_family,claim_readiness_bucket,downstream_use_bucket,quantitative_support_level,qualitative_support_level,mechanism_strength_level,comparison_potential_rating,safety_side_hint,current_side_relevance_rating,span_text_snippet,bounded_context_snippet,page_number,section_heading,character_start_offset,character_end_offset,source_title,source_locator_lineage,source_level_rating_rationale,span_level_rating_rationale,reason_codes,input_confidence_score,extraction_confidence_rating,source_rating_confidence,neighboring_span_ids,source_level_evidence_flags,likely_role_or_unit_terms_detected,reconciliation_priority_tier,reconciliation_reason_codes,missing_metadata_flag,missing_metadata_fields,rating_lane_id,span_extraction_lane_id,packet_id,source_span_lineage_sha256,span_sha256,reconciliation_status,locked_lane_id,locked_queue_position
BRMGRT-20260802-1b26ac3b39fbf958120dc3ef,BRMGRS-20260802-883db23b989cde1460b78a97,BRMSPAN-20260802-8abc2f8343e849d39215757c,RMSRD-20260802-d68e68e0ec6dbf0d7bad,RMSRD-20260802-d68e68e0ec6dbf0d7bad,BRM5C-BRM5-20260731-14007-02,Milton,WI,Midwest,pdf,arbitration_award,cba_arbitration_factfinding_hint,qual_comparability_or_parity_language,qualitative_mechanism,directional_hint_only,comparison_review_candidate,none,weak,weak,weak_context_only,unclear,unclear,"other elements governing the overall balance of internal comparability generally favor
",,,,12952,13039,City of Milton (Police Department) Dec. No. 30430-A (Teamsters Local Union No. 579) Interest Arbitration Award,"{""candidate_id"": ""BRM5C-BRM5-20260731-14007-02"", ""final"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""scout_target_id"": ""BRM5-20260731-14007""}",Aggregated 21 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use supporting_example_candidate.,"Mentions internal comparability generally favor, but the snippet lacks the structured comparison details needed for direct comparison.",vague_internal_comparability_language;no_named_positions_or_explicit_comparison_elements_in_snippet,0.86,high,0.8610,"[""BRMSPAN-20260802-87e8435253c6a8b39130fd62"", ""BRMSPAN-20260802-8ca0f3ee6aff158af456bfe6""]","{""has_bargaining_or_dispute_process_evidence"": ""true"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""true"", ""has_non_base_compensation_evidence"": ""true"", ""has_non_safety_side_relevance"": ""true"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""true""}","[""police""]",tier_1_high_value_downstream,"[""high_value_downstream_use:comparison_review_candidate""]",false,[],gabriel_rating_lane_001,span_extraction_lane_003,,0df9de8a4263ab7e42a2c8c393f18bb213d48461f0b1bbd05b82bdaf5b5bcac2,0df9de8a4263ab7e42a2c8c393f18bb213d48461f0b1bbd05b82bdaf5b5bcac2,queued_not_run,side_relevance_reconciliation_lane_003,1
BRMGRT-20260802-de0b14709a63a5b7311ba343,BRMGRS-20260802-bfe56fe9a8825a4fb8439652,BRMSPAN-20260802-0d49e1b0b8ba00417fb11c67,RMSRD-20260802-acb1239222b97c0555f9,RMSRD-20260802-acb1239222b97c0555f9,BRM5C-BRM5-20260731-18011-01,Portland,NY,Northeast,pdf,factfinding_report,cba_arbitration_factfinding_hint,qual_comparability_or_parity_language,qualitative_mechanism,directional_hint_only,comparison_review_candidate,none,moderate,none,explicit_cross_side_comparison_possible,unclear,unclear,"Wage comparability data supplied by the Union (Exhibit F) shows their members would still trail
",,,,7247,7343,"Fact-Finding Report (PERB) - Town of Portland Finding and Report (M 2009-228) - CSEA Local 1000 AFSCME (Chautauqua County Local 807), Town of Portland Unit 6321","{""candidate_id"": ""BRM5C-BRM5-20260731-18011-01"", ""final"": ""https://perb.ny.gov/system/files/documents/2024/05/m2009-228.pdf"", ""original"": ""https://perb.ny.gov/impasse-between-town-portland-and-csea-inc-local-1000-afscme-afl-cio-chautauqua-county-local-807"", ""scout_target_id"": ""BRM5-20260731-18011""}",Aggregated 18 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,"Indicates comparability data showing relative standing, but snippet lacks the explicit comparison structure/values to operationalize a comparison.",mentions_wage_comparability_data;no_specific_values_or_comparison_structure_in_snippet;ends_before_clarifying_conclusions,0.86,high,0.8900,"[""BRMSPAN-20260802-304e6f561f28657e110a4453"", ""BRMSPAN-20260802-82c0ab000604b3c33cbb7a7b"", ""BRMSPAN-20260802-e5e446e13cb8bdd24aaa3185"", ""BRMSPAN-20260802-d343484a760f1a5e62d55de3""]","{""has_bargaining_or_dispute_process_evidence"": ""true"", ""has_comparison_potential"": ""true"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""true"", ""has_non_base_compensation_evidence"": ""true"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""false""}",[],tier_1_high_value_downstream,"[""high_value_downstream_use:comparison_review_candidate""]",false,[],gabriel_rating_lane_001,span_extraction_lane_003,,a9c03b8ea2be30fe40c8c51c608fafe48c6837a1b9f2d3e60d5b099e2cb56ae4,a9c03b8ea2be30fe40c8c51c608fafe48c6837a1b9f2d3e60d5b099e2cb56ae4,queued_not_run,side_relevance_reconciliation_lane_003,7
BRMGRT-20260802-cc853fc8cc94656e003e9ea7,BRMGRS-20260802-6d78c7eb22bb084a22289174,BRMSPAN-20260802-d177f70ec697ab0a3915b303,RMSRD-20260802-3df6c8a5f616eb28ff4a,RMSRD-20260802-3df6c8a5f616eb28ff4a,BRM5C-BRM5-20260731-16486-02,Mantorville,MN,Midwest,pdf,personnel_policy,non_cba_or_unresolved_hint,quant_cpi_indexed_adjustment,quantitative_compensation,mixed_quant_qual_claim_ready,comparison_review_candidate,direct,weak,weak,none,unclear,unclear,"COLA of 3.2% for Employees Would Raise Expenses $5,833.15 in General Fund
",,,"TOTAL REVENUE LESS TOTAL EXPENSES $ 3,406.06 $ 238.41",170604,170678,City Council Packet (benefits/wage-related content; references Personnel Policy),"{""candidate_id"": ""BRM5C-BRM5-20260731-16486-02"", ""final"": ""https://mantorville.com/City/wp-content/uploads/2024/08/Packet-8.26.24.pdf"", ""original"": ""https://www.mantorville.com/City/wp-content/uploads/2024/08/Packet-8.26.24.pdf"", ""scout_target_id"": ""BRM5-20260731-16486""}",Aggregated 26 schema-valid bounded span ratings; strongest claim bucket mixed_quant_qual_claim_ready and downstream use core_finding_candidate.,"States that a 3.2% COLA would raise expenses ($5,833.15) in the general fund.",explicit_cola_percent_and_expense_amount_present,0.94,very_high,0.8854,"[""BRMSPAN-20260802-606dbee34e1a8aaf6f727a00"", ""BRMSPAN-20260802-7896b846adcc10a52c3ca7c7""]","{""has_bargaining_or_dispute_process_evidence"": ""true"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""true"", ""has_non_base_compensation_evidence"": ""true"", ""has_non_safety_side_relevance"": ""true"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""false""}",[],tier_1_high_value_downstream,"[""high_value_downstream_use:comparison_review_candidate""]",false,[],gabriel_rating_lane_005,span_extraction_lane_004,,8ad423ea751b0de64e1bd35c8d9baa3aa56d517c141fbdef4fa51b667501ec8d,8ad423ea751b0de64e1bd35c8d9baa3aa56d517c141fbdef4fa51b667501ec8d,queued_not_run,side_relevance_reconciliation_lane_003,13
BRMGRT-20260802-d4c9eaf5fb6cc862ca09f30f,BRMGRS-20260802-7065cb4fbeaab4765744d04e,BRMSPAN-20260802-8083fd5da6d2f764a9418c3c,RMSRD-20260802-5883ea1e1780f3c3c736,RMSRD-20260802-5883ea1e1780f3c3c736,BRM5C-BRM5-20260731-02458-01,Waterville,OH,Midwest,pdf,arbitration_award,cba_arbitration_factfinding_hint,qual_non_base_compensation_mechanism,qualitative_mechanism,qualitative_mechanism_claim_ready,comparison_review_candidate,none,moderate,weak,direct_comparison_ready,unclear,unclear,Both parties have presented similar final offers with regard to longevity pay.,,,,11198,11276,"State Employment Relations Board (SERB) Conciliation Award: Ohio Patrolmen's Benevolent Association (Police Officers and Sergeants) and City of Waterville, Ohio (11-MED-10-1598/1599)","{""candidate_id"": ""BRM5C-BRM5-20260731-02458-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2011/11-MED-10-1598.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2011/11-MED-10-1598.pdf"", ""scout_target_id"": ""BRM5-20260731-02458""}",Aggregated 19 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use supporting_example_candidate.,Cross-party similarity statement (both parties’ final offers re: longevity pay) is directly usable as a comparison-context claim.,duplicate_cross_party_similarity_statement_for_longevity_pay,0.86,high,0.8600,"[""BRMSPAN-20260802-701de22d67b74cc23a15f353"", ""BRMSPAN-20260802-45410ee391e8424e4a8fba19"", ""BRMSPAN-20260802-ec172f7b772cdd1c9a8d8ecc"", ""BRMSPAN-20260802-02834cacb21934bb5cfa869e""]","{""has_bargaining_or_dispute_process_evidence"": ""true"", ""has_comparison_potential"": ""true"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""true"", ""has_non_base_compensation_evidence"": ""true"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""true""}","[""police""]",tier_1_high_value_downstream,"[""high_value_downstream_use:comparison_review_candidate""]",false,[],gabriel_rating_lane_004,span_extraction_lane_001,,822bc869818ca3ef4011a769d7ee9655682183a12951359c2df34e6066535f4e,822bc869818ca3ef4011a769d7ee9655682183a12951359c2df34e6066535f4e,queued_not_run,side_relevance_reconciliation_lane_003,19
BRMGRT-20260802-d13778b8e1a562256c88dcd6,BRMGRS-20260802-a324af0cc77419d0a1e4e3ad,BRMSPAN-20260802-90f66fd85b197e0bd023468b,RMSRD-20260802-7bb9893fc7638c706384,RMSRD-20260802-7bb9893fc7638c706384,BRM5C-BRM5-20260731-03379-01,Plymouth,PA,Northeast,pdf,wage_schedule,non_cba_or_unresolved_hint,qual_collective_bargaining,qualitative_mechanism,qualitative_mechanism_claim_ready,comparison_review_candidate,none,moderate,moderate,none,unclear,unclear,"provisions of the Handbook are in conflict with any collective bargaining agreement to which the
",,,ABOUT THIS HANDBOOK,2556,2653,Plymouth Township Employee Handbook,"{""candidate_id"": ""BRM5C-BRM5-20260731-03379-01"", ""final"": ""https://plymouthtownship.org/download/Human%20Resources/Employee-Resources/employee_documents/Plymouth-Township-Employee-Handbook.pdf"", ""original"": ""https://www.plymouthtownship.org/download/Human%20Resources/Employee-Resources/employee_documents/Plymouth-Township-Employee-Handbook.pdf"", ""scout_target_id"": ""BRM5-20260731-03379""}",Aggregated 24 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use supporting_example_candidate.,"Explains a conflict rule between handbook provisions and collective bargaining agreements, useful for understanding which terms control.",conflict_resolution_between_handbook_and_cba_statement;no_specific_pay_numbers_in_span,0.86,high,0.8558,"[""BRMSPAN-20260802-928811cdb75881d6976fa9a7"", ""BRMSPAN-20260802-de44ce91b15c464dd7243586"", ""BRMSPAN-20260802-089062901b3bd9fffb674a48"", ""BRMSPAN-20260802-f363e2ed8247e0228104e2d1""]","{""has_bargaining_or_dispute_process_evidence"": ""true"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""true"", ""has_non_base_compensation_evidence"": ""true"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""false""}",[],tier_1_high_value_downstream,"[""high_value_downstream_use:comparison_review_candidate""]",false,[],gabriel_rating_lane_001,span_extraction_lane_002,,7c74904e0a642438657a24c6af92af42c55e891ea71467694cd2d5ccb93a62a9,7c74904e0a642438657a24c6af92af42c55e891ea71467694cd2d5ccb93a62a9,queued_not_run,side_relevance_reconciliation_lane_003,25
BRMGRT-20260802-79355d2d005fd3bf2eabae25,BRMGRS-20260802-b3892452b36c3396a90cd714,BRMSPAN-20260802-b23ff30f18d43ec2f7b88964,RMSRD-20260802-27e64101e7f21c3f0987,RMSRD-20260802-27e64101e7f21c3f0987,BRM5C-BRM5-20260731-03741-02,Union Gap,WA,West,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,qual_cola_or_indexing_mechanism,qualitative_mechanism,mixed_quant_qual_claim_ready,core_finding_candidate,direct,weak,moderate,none,unclear,unclear," There will be a 3°/o CPI wage increase for all three years of the contract.
",,,,140642,140719,Union Gap City Council Packet (Teamsters Local No. 760 - Office Clerical Bargaining Agreement; also includes retroactive/commencement wage details if present in attached agreement),"{""candidate_id"": ""BRM5C-BRM5-20260731-03741-02"", ""final"": ""https://uniongapwa.gov/council/wp-content/uploads/sites/4/1-28-19-Council-Packet.pdf"", ""original"": ""https://uniongapwa.gov/council/wp-content/uploads/sites/4/1-28-19-Council-Packet.pdf"", ""scout_target_id"": ""BRM5-20260731-03741""}",Aggregated 21 schema-valid bounded span ratings; strongest claim bucket mixed_quant_qual_claim_ready and downstream use core_finding_candidate.,It explicitly states a 3% CPI wage increase for the contract term.,explicit_3_percent_cpi_wage_increase_stated,0.86,high,0.8676,"[""BRMSPAN-20260802-9397c220cd09909714c6e5a3"", ""BRMSPAN-20260802-6bbebe5d6f55df1c01b1e955"", ""BRMSPAN-20260802-cafe9d51bec5ee94270213eb"", ""BRMSPAN-20260802-1f8917d2bcc8da0d6890c4a6""]","{""has_bargaining_or_dispute_process_evidence"": ""true"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""false"", ""has_non_base_compensation_evidence"": ""true"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""false"", ""has_safety_side_relevance"": ""false""}","[""non_safety""]",tier_1_high_value_downstream,"[""high_value_downstream_use:core_finding_candidate""]",false,[],gabriel_rating_lane_004,span_extraction_lane_004,,6805c2d1f06f5e94221c896099c95d72bc9b9eb25d1fd0e84fb619b9e552ec27,6805c2d1f06f5e94221c896099c95d72bc9b9eb25d1fd0e84fb619b9e552ec27,queued_not_run,side_relevance_reconciliation_lane_003,31
BRMGRT-20260802-a064eb0ecd5866896b9d3dbd,BRMGRS-20260802-e3505bf623730b52f4abbaf2,BRMSPAN-20260802-6381eb0679a9681053ee188b,RMSRD-20260802-dd85336916439cb1c991,RMSRD-20260802-dd85336916439cb1c991,BRM5C-BRM5-20260731-09027-01,Mound,MN,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,qual_retroactivity_or_implementation_timing,qualitative_mechanism,mixed_quant_qual_claim_ready,core_finding_candidate,direct,moderate,strong,none,unclear,unclear,"and made the recommendation of an increase in pay to $164,192 to be made retroactive
to January 1, 2026.
",,,OVERVIEW,76750,76855,"City of Mound City Council Agenda Packet (includes Item 6c) — Accept the Review of City Manager Jesse Dickson (amended employment agreement; pay increase retroactive to Jan 1, 2026)","{""candidate_id"": ""BRM5C-BRM5-20260731-09027-01"", ""final"": ""https://cityofmound.com/2026-02-10%20CC%20Agenda%20Packet.pdf"", ""original"": ""https://www.cityofmound.com/2026-02-10%20CC%20Agenda%20Packet.pdf?t=202602051604550"", ""scout_target_id"": ""BRM5-20260731-09027""}",Aggregated 6 schema-valid bounded span ratings; strongest claim bucket mixed_quant_qual_claim_ready and downstream use core_finding_candidate.,"States a recommendation of an increase in pay to $164,192 retroactive to Jan 1, 2026, with both amount and timing explicitly provided.",explicit_pay_increase_amount_proposed;explicit_retroactive_effective_date;clear_language_of_pay_adjustment_recommendation,0.86,high,0.8600,"[""BRMSPAN-20260802-96f410ab1c0cd2f401f7b637"", ""BRMSPAN-20260802-17acb0df75a172d2d141392f""]","{""has_bargaining_or_dispute_process_evidence"": ""false"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""true"", ""has_non_base_compensation_evidence"": ""false"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""false""}",[],tier_1_high_value_downstream,"[""high_value_downstream_use:core_finding_candidate""]",false,[],gabriel_rating_lane_004,span_extraction_lane_002,,c21cb6befc1065b105f474dbc634f50475aebe58a3a99c7dc2a8995f8d52ab20,c21cb6befc1065b105f474dbc634f50475aebe58a3a99c7dc2a8995f8d52ab20,queued_not_run,side_relevance_reconciliation_lane_003,37
BRMGRT-20260802-aa38caf87b7109861eda3865,BRMGRS-20260802-6215cef8662a86b0cdc35664,BRMSPAN-20260802-e51155da1dd0ed9e5b5a5f57,RMSRD-20260802-7436360c1bfe22832d25,RMSRD-20260802-7436360c1bfe22832d25,BRM5C-BRM5-20260731-01375-01,Crooked Lake,MN,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,quant_base_wage_direct_value,quantitative_compensation,mixed_quant_qual_claim_ready,core_finding_candidate,direct,moderate,none,none,unclear,unclear,"MOTION GLASS 2ND BENNINGTON TO INCREASE BEN JOHNSON’S PAY FROM $18.00 TO $20.00
PER HOUR PLUS $20.00 PER MONTH FOR CELL PHONE EFFECTIVE IMMEDIATELY.",,,PTO PAID DAYS OFF FROM 15 DAYS TO 10 DAYS PLUS GIVE HIM $20.00 PER MONTH FOR CELL,2481,2629,"Crooked Lake Town Board Monthly Meeting (Unapproved Minutes) — January 14, 2016 (Re: employee pay; paid holidays per employee policy)","{""candidate_id"": ""BRM5C-BRM5-20260731-01375-01"", ""final"": ""https://crookedlaketownship.com/vertical/sites/%7B97776CC1-2D5A-4F8C-9F24-E3B403EC7A13%7D/uploads/Unapproved_Minutes_January_2016.pdf"", ""original"": ""https://crookedlaketownship.com/vertical/sites/%7B97776CC1-2D5A-4F8C-9F24-E3B403EC7A13%7D/uploads/Unapproved_Minutes_January_2016.pdf"", ""scout_target_id"": ""BRM5-20260731-01375""}",Aggregated 3 schema-valid bounded span ratings; strongest claim bucket mixed_quant_qual_claim_ready and downstream use core_finding_candidate.,"Motion states pay increase ($18.00 to $20.00 per hour), PTO change (15 to 10 days), and $20.00 per month cell phone allowance with effective immediately.",explicit_motion_pay_increase_from_to;explicit_effective_timing_immediately;explicit_cell_phone_allowance_amount;explicit_pto_day_change,0.94,very_high,0.9400,"[""BRMSPAN-20260802-0766d09e4c186381eb3efc8c"", ""BRMSPAN-20260802-2f7c3a514a9b472e2104e1ba""]","{""has_bargaining_or_dispute_process_evidence"": ""false"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""true"", ""has_non_base_compensation_evidence"": ""false"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""false""}",[],tier_1_high_value_downstream,"[""high_value_downstream_use:core_finding_candidate""]",false,[],gabriel_rating_lane_003,span_extraction_lane_003,,8296cc81479d6cc35282eadd3680088fe46a4afb16423fed09bd5f1b7ab1623f,8296cc81479d6cc35282eadd3680088fe46a4afb16423fed09bd5f1b7ab1623f,queued_not_run,side_relevance_reconciliation_lane_003,43
BRMGRT-20260802-7998ab3eeae7b3c9db00271c,BRMGRS-20260802-b3892452b36c3396a90cd714,BRMSPAN-20260802-1f8917d2bcc8da0d6890c4a6,RMSRD-20260802-27e64101e7f21c3f0987,RMSRD-20260802-27e64101e7f21c3f0987,BRM5C-BRM5-20260731-03741-02,Union Gap,WA,West,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,quant_cpi_indexed_adjustment,quantitative_compensation,mixed_quant_qual_claim_ready,core_finding_candidate,direct,weak,moderate,none,unclear,unclear," There will be a 3% CPI wage increase for all three years of the contract.
",,,,142210,142285,Union Gap City Council Packet (Teamsters Local No. 760 - Office Clerical Bargaining Agreement; also includes retroactive/commencement wage details if present in attached agreement),"{""candidate_id"": ""BRM5C-BRM5-20260731-03741-02"", ""final"": ""https://uniongapwa.gov/council/wp-content/uploads/sites/4/1-28-19-Council-Packet.pdf"", ""original"": ""https://uniongapwa.gov/council/wp-content/uploads/sites/4/1-28-19-Council-Packet.pdf"", ""scout_target_id"": ""BRM5-20260731-03741""}",Aggregated 21 schema-valid bounded span ratings; strongest claim bucket mixed_quant_qual_claim_ready and downstream use core_finding_candidate.,It explicitly specifies a 3% CPI wage increase for the contract years.,explicit_3_percent_cpi_wage_increase_stated,0.94,very_high,0.8676,"[""BRMSPAN-20260802-b23ff30f18d43ec2f7b88964"", ""BRMSPAN-20260802-cafe9d51bec5ee94270213eb"", ""BRMSPAN-20260802-4ff21bf01e4075fb78a2f057"", ""BRMSPAN-20260802-2427de14f8cfea85a33f72e5""]","{""has_bargaining_or_dispute_process_evidence"": ""true"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""false"", ""has_non_base_compensation_evidence"": ""true"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""false"", ""has_safety_side_relevance"": ""false""}","[""non_safety""]",tier_1_high_value_downstream,"[""high_value_downstream_use:core_finding_candidate""]",false,[],gabriel_rating_lane_004,span_extraction_lane_004,,a6235bbb27194d9d9663f6b7e8cda04dab696a831c9475529249322efdca57d8,a6235bbb27194d9d9663f6b7e8cda04dab696a831c9475529249322efdca57d8,queued_not_run,side_relevance_reconciliation_lane_003,49
BRMGRT-20260802-ee20671741fd6063c86a0d51,BRMGRS-20260802-14917abc014aae0e5b68e35e,BRMSPAN-20260802-64038f3e4f6c5ebac2134e19,RMSRD-20260802-2c312c612247300faec5,RMSRD-20260802-2c312c612247300faec5,BRM5C-BRM5-20260731-10174-01,Ellsworth,WI,Midwest,pdf,arbitration_award,cba_arbitration_factfinding_hint,quant_percentage_raise_or_cola,quantitative_compensation,mixed_quant_qual_claim_ready,core_finding_candidate,direct,weak,none,none,unclear,unclear,"7.9% increase in wages over the term of the contract, of 5.25% less than the
",,,,7411,7488,"Village of Ellsworth (police), Dec. No. 32360-A (Torosian) (MIA-2780)","{""candidate_id"": ""BRM5C-BRM5-20260731-10174-01"", ""final"": ""https://werc.wi.gov/interest_awards/mia32360.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/mia32360.pdf"", ""scout_target_id"": ""BRM5-20260731-10174""}",Aggregated 24 schema-valid bounded span ratings; strongest claim bucket mixed_quant_qual_claim_ready and downstream use core_finding_candidate.,"Gives an explicit wage increase (7.9% over the term) and begins a comparison reference (“of 5.25% less than the...”), though the latter is incomplete.",explicit_percent_increase_present;term_of_contract_reference_present;partial_comparative_phrase_present,0.94,very_high,0.8775,"[""BRMSPAN-20260802-6d78422d6d3e82a56770dd41"", ""BRMSPAN-20260802-e75312ceaa30a655b3bdef6e"", ""BRMSPAN-20260802-98a32a81836106484d4d8bf0"", ""BRMSPAN-20260802-ec8325941796987107b0ff4e""]","{""has_bargaining_or_dispute_process_evidence"": ""false"", ""has_comparison_potential"": ""false"", ""has_direct_quantitative_compensation_support"": ""true"", ""has_growth_continuity_potential"": ""false"", ""has_mixed_quant_qual_support"": ""true"", ""has_non_base_compensation_evidence"": ""true"", ""has_non_safety_side_relevance"": ""false"", ""has_qualitative_mechanism_support"": ""true"", ""has_safety_side_relevance"": ""true""}","[""police""]",tier_1_high_value_downstream,"[""high_value_downstream_use:core_finding_candidate""]",false,[],gabriel_rating_lane_001,span_extraction_lane_005,,dc3fbcc0cbe998976afd264f7f3900ea31c0b6f39f6001fdaa27d7aa7618768e,dc3fbcc0cbe998976afd264f7f3900ea31c0b6f39f6001fdaa27d7aa7618768e,queued_not_run,side_relevance_reconciliation_lane_003,55
