reconciliation_id,span_rating_id,source_rating_id,span_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,cba_non_cba_hint,evidence_category,evidence_family,claim_readiness_bucket,downstream_use_bucket,quantitative_support_level,qualitative_support_level,mechanism_strength_level,comparison_potential_rating,original_side_relevance_rating,reconciled_side_relevance_label,reconciliation_status,reconciliation_confidence,reconciliation_basis,reconciliation_reason_codes,role_unit_terms_detected,strong_anchor_flag,moderate_anchor_flag,weak_anchor_only_flag,source_title_anchor_flag,section_heading_anchor_flag,neighboring_span_anchor_flag,snippet_anchor_flag,bounded_context_used_flag,not_applicable_reason,remains_unclear_reason,write_off_reason,span_text_snippet,bounded_context_snippet,source_title,section_heading,page_location_pointer,page_number,character_start_offset,character_end_offset,neighboring_span_ids_used,lane_id,reconciliation_priority_tier,source_locator_lineage,source_span_lineage_sha256,span_sha256,processed_at
BRMSIDEREC-20260803-8d19b91d346e347e91b13a38,BRMGRT-20260802-f8cb5baa1b8ec5d5a1656169,BRMGRS-20260802-b3892452b36c3396a90cd714,BRMSPAN-20260802-4ff21bf01e4075fb78a2f057,RMSRD-20260802-27e64101e7f21c3f0987,RMSRD-20260802-27e64101e7f21c3f0987,BRM5C-BRM5-20260731-03741-02,Union Gap,WA,West,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,qual_cola_or_indexing_mechanism,qualitative_mechanism,mixed_quant_qual_claim_ready,core_finding_candidate,direct,weak,moderate,none,unclear,non_safety_direct,relabeled_from_unclear,high,"[""explicit_source_title_unit_anchor""]","[""source_title_anchor:non_safety_direct""]","[""Clerical""]",true,false,false,true,false,false,false,false,,,," There will be a 3% CPI wage increase for all three years of the contract.
",,Union Gap City Council Packet (Teamsters Local No. 760 - Office Clerical Bargaining Agreement; also includes retroactive/commencement wage details if present in attached agreement),,page=unavailable,,142210,142285,[],side_relevance_reconciliation_lane_001,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-03741-02"", ""final"": ""https://uniongapwa.gov/council/wp-content/uploads/sites/4/1-28-19-Council-Packet.pdf"", ""original"": ""https://uniongapwa.gov/council/wp-content/uploads/sites/4/1-28-19-Council-Packet.pdf"", ""scout_target_id"": ""BRM5-20260731-03741""}",a6235bbb27194d9d9663f6b7e8cda04dab696a831c9475529249322efdca57d8,a6235bbb27194d9d9663f6b7e8cda04dab696a831c9475529249322efdca57d8,2026-08-03T04:13:17.727310+00:00
BRMSIDEREC-20260803-a6a6c972b7ec53a8d1087289,BRMGRT-20260802-40325898c105fa269278c6c7,BRMGRS-20260802-b3892452b36c3396a90cd714,BRMSPAN-20260802-fbfdb1a00d3f336161d491dc,RMSRD-20260802-27e64101e7f21c3f0987,RMSRD-20260802-27e64101e7f21c3f0987,BRM5C-BRM5-20260731-03741-02,Union Gap,WA,West,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,quant_cpi_indexed_adjustment,quantitative_compensation,mixed_quant_qual_claim_ready,core_finding_candidate,direct,weak,moderate,none,unclear,non_safety_direct,relabeled_from_unclear,high,"[""explicit_source_title_unit_anchor""]","[""source_title_anchor:non_safety_direct""]","[""Clerical""]",true,false,false,true,false,false,false,false,,,," There will be a 3% CPI wage increase for all three years of the contract.
",,Union Gap City Council Packet (Teamsters Local No. 760 - Office Clerical Bargaining Agreement; also includes retroactive/commencement wage details if present in attached agreement),,page=unavailable,,143746,143821,[],side_relevance_reconciliation_lane_001,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-03741-02"", ""final"": ""https://uniongapwa.gov/council/wp-content/uploads/sites/4/1-28-19-Council-Packet.pdf"", ""original"": ""https://uniongapwa.gov/council/wp-content/uploads/sites/4/1-28-19-Council-Packet.pdf"", ""scout_target_id"": ""BRM5-20260731-03741""}",a6235bbb27194d9d9663f6b7e8cda04dab696a831c9475529249322efdca57d8,a6235bbb27194d9d9663f6b7e8cda04dab696a831c9475529249322efdca57d8,2026-08-03T04:13:17.727931+00:00
BRMSIDEREC-20260803-8c7576c2054b25df583c84e3,BRMGRT-20260802-4593b164c3521a35f5aed668,BRMGRS-20260802-78c219ce2050a9983d81a193,BRMSPAN-20260802-3cc141e9140c2c3551bb2697,RMSRD-20260802-c11b5b5ad0c1f1261639,RMSRD-20260802-c11b5b5ad0c1f1261639,BRM5C-BRM5-20260731-01052-01,Bloomfield,MI,Midwest,pdf,wage_schedule,non_cba_or_unresolved_hint,quant_overtime_or_holiday_rate,quantitative_compensation,qualitative_mechanism_claim_ready,core_finding_candidate,weak,direct,central,none,unclear,non_safety_direct,relabeled_from_unclear,high,"[""explicit_source_title_unit_anchor""]","[""source_title_anchor:non_safety_direct""]","[""General Employees""]",true,false,false,true,false,false,false,false,,,," No overtime or premium pay shall be paid.
",,"Agreement between the Charter Township of Bloomfield and the Government Employees Labor Council, Bloomfield Township General Employees (Signature Copy)",V. SPECIAL CONFERENCES,page=unavailable; section=V. SPECIAL CONFERENCES,,21788,21831,[],side_relevance_reconciliation_lane_001,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-01052-01"", ""final"": ""https://bloomfieldtwp.org/media/seud03zj/general-employees-contract-2026-2028_signature-copy-20260427.pdf"", ""original"": ""https://www.bloomfieldtwp.org/media/seud03zj/general-employees-contract-2026-2028_signature-copy-20260427.pdf"", ""scout_target_id"": ""BRM5-20260731-01052""}",b2680fd39404e9d2985314f80d9866a764eac729a5349f9b0430ec8a1d4aacc9,b2680fd39404e9d2985314f80d9866a764eac729a5349f9b0430ec8a1d4aacc9,2026-08-03T04:13:17.731635+00:00
BRMSIDEREC-20260803-f6ce0cb8898d12bc9e123b5f,BRMGRT-20260802-ca6953634e097ae0a96e8fdc,BRMGRS-20260802-11e6b66478ed6a24bd1181b9,BRMSPAN-20260802-78f15052257b28bf06482202,RMSRD-20260802-edec3c2cf55c3f4f2fbc,RMSRD-20260802-edec3c2cf55c3f4f2fbc,BRM5C-BRM5-20260731-07665-02,Cuba,IL,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,quant_base_wage_direct_value,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,direct,none,weak,none,unclear,non_safety_direct,relabeled_from_unclear,high,"[""explicit_source_title_unit_anchor""]","[""source_title_anchor:non_safety_direct""]","[""Public Works""]",true,false,false,true,false,false,false,false,,,,"employee at a rate of $20.00 per hour, not to exceed 32 hours per week, pending City Council approval.
",,City of Cuba- Personnel Committee Minutes (seasonal part-time Public Works hiring; hourly rate),,page=unavailable,,555,658,[],side_relevance_reconciliation_lane_001,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-07665-02"", ""final"": ""https://cityofcubail.com/wp-content/uploads/2026/04/03-23-26-Personnel-Minutes.pdf"", ""original"": ""https://cityofcubail.com/wp-content/uploads/2026/04/03-23-26-Personnel-Minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-07665""}",d9284a0e43c50ae86f5571fe9d519b479888c4da6a0035b79cf69fbbf5112dd3,d9284a0e43c50ae86f5571fe9d519b479888c4da6a0035b79cf69fbbf5112dd3,2026-08-03T04:13:17.733389+00:00
BRMSIDEREC-20260803-9544be9581f8f06cf8bb7733,BRMGRT-20260802-e24066783722564ae6c859fa,BRMGRS-20260802-7543b979640faa5de78a7f54,BRMSPAN-20260802-5bc4fe315b01cf94a77e6121,RMSRD-20260802-b913488fd23c98d8cb4e,RMSRD-20260802-b913488fd23c98d8cb4e,BRM5C-BRM5-20260731-16023-02,Calumet,MI,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,quant_base_wage_direct_value,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,direct,none,moderate,none,unclear,non_safety_direct,relabeled_from_unclear,high,"[""explicit_source_title_unit_anchor""]","[""source_title_anchor:non_safety_direct""]","[""DPW""]",true,false,false,true,false,false,false,false,,,,"(drivers with CDL) to $18.00 per hour.
",,"Calumet Village Council Regular Meeting Minutes (Dec 10, 2024) — DPW Hourly Wage Increases",,page=unavailable,,4267,4306,[],side_relevance_reconciliation_lane_001,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-16023-02"", ""final"": ""https://villageofcalumet.com/uploads/1/1/8/5/118509013/december_10_2024_village_council_meeting_minutes_-_final.pdf"", ""original"": ""https://www.villageofcalumet.com/uploads/1/1/8/5/118509013/december_10_2024_village_council_meeting_minutes_-_final.pdf"", ""scout_target_id"": ""BRM5-20260731-16023""}",4fe91b0e1b32e72a6ea1bf882add7c1270343325426d766f10ba90bd267e6910,4fe91b0e1b32e72a6ea1bf882add7c1270343325426d766f10ba90bd267e6910,2026-08-03T04:13:17.734038+00:00
BRMSIDEREC-20260803-11b05d71fe085f1d4f310a6f,BRMGRT-20260802-7f70fc9cf80ced076da13bef,BRMGRS-20260802-1fcb96b8a6893d2fe469d35f,BRMSPAN-20260802-a42d36e3c5b4367440de9ae1,RMSRD-20260802-a8dd3a0edd7e2a9392e8,RMSRD-20260802-a8dd3a0edd7e2a9392e8,BRM5C-BRM5-20260731-08700-01,Pine Grove,MI,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,quant_base_wage_direct_value,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,direct,none,none,none,unclear,non_safety_direct,relabeled_from_unclear,high,"[""explicit_span_heading_or_bounded_context_anchor""]","[""primary_anchor:non_safety_direct""]","[""Treasurer""]",true,false,false,false,false,false,true,false,,,,"Motion by Hephner, supported by Sell to give the Deputy Treasurer and Deputy Clerk each a $1.00 per
hour raise.",,PINE GROVE TOWNSHIP MONTHLY MEETING MINUTES (Salary Resolutions and Other Raises),,page=unavailable,,6740,6851,[],side_relevance_reconciliation_lane_001,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-08700-01"", ""final"": ""https://pinegrovetownshipmi.gov/wp-content/uploads/2025/03/PGT-BOARD-MEETING-1-08-2025.pdf"", ""original"": ""https://pinegrovetownshipmi.gov/wp-content/uploads/2025/03/PGT-BOARD-MEETING-1-08-2025.pdf"", ""scout_target_id"": ""BRM5-20260731-08700""}",a8dff6095c4b7256ded985c9bb28ae0e0d8cc599426c72d42bedc9c57eb90f5a,a8dff6095c4b7256ded985c9bb28ae0e0d8cc599426c72d42bedc9c57eb90f5a,2026-08-03T04:13:17.735086+00:00
BRMSIDEREC-20260803-31659b6f5fa8fbe90ec685fb,BRMGRT-20260802-cce963a9045e6fc8caf86478,BRMGRS-20260802-5bd89b39bd80a1a502205950,BRMSPAN-20260802-078c442456e4984dbd7521fd,RMSRD-20260802-46ca85fa51dbea450e90,RMSRD-20260802-46ca85fa51dbea450e90,BRM5C-BRM5-20260731-01221-01,Pere Marquette charter,MI,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,quant_base_wage_direct_value,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,direct,none,none,none,unclear,non_safety_direct,relabeled_from_unclear,high,"[""explicit_span_heading_or_bounded_context_anchor""]","[""primary_anchor:non_safety_direct""]","[""Zoning""]",true,false,false,false,false,false,true,false,,,," The current hourly rate as the Zoning Administrator
is $28.77.",,2023 Minutes (includes approval of 2024 compensation schedule),,page=unavailable,,29650,29713,[],side_relevance_reconciliation_lane_001,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-01221-01"", ""final"": ""https://webgen1files1.revize.com/peremarquettemi/Documents/Boards%20%26%20Commissions/%20Township%20Board/Agendas%20%26%20Minutes/2023/2023%20Minutes.pdf"", ""original"": ""https://webgen1files1.revize.com/peremarquettemi/Documents/Boards%20%26%20Commissions/%20Township%20Board/Agendas%20%26%20Minutes/2023/2023%20Minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-01221""}",d37480ab8ceeb6ead5f069fb6300faefa593c059c74d7a2e44b498a78cf6b2c1,d37480ab8ceeb6ead5f069fb6300faefa593c059c74d7a2e44b498a78cf6b2c1,2026-08-03T04:13:17.735257+00:00
BRMSIDEREC-20260803-9be97c99e11c26dfcdb0698b,BRMGRT-20260802-d2161f1ca5b606808054874c,BRMGRS-20260802-5a6c5244fa64259042e94b2f,BRMSPAN-20260802-92aa49ec127ae8a728b07785,RMSRD-20260802-46368518720a683d41cc,RMSRD-20260802-46368518720a683d41cc,BRM5C-BRM5-20260731-04809-01,Carrollton,MI,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,quant_base_wage_direct_value,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,direct,none,none,none,unclear,non_safety_direct,relabeled_from_unclear,high,"[""explicit_span_heading_or_bounded_context_anchor""]","[""primary_anchor:non_safety_direct""]","[""DPW"", ""Laborer""]",true,false,false,false,false,false,true,false,,,,"• Increase the hourly rate for Seasonal DPW Laborer Raul Garza to $15.00.
",,"Carrollton Township Board (Approved Meeting Minutes) — March 27, 2023 Regular",,page=unavailable,,7861,7935,[],side_relevance_reconciliation_lane_001,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-04809-01"", ""final"": ""https://webgen1files1.revize.com/carrolltontwpmi/Document%20center/%20Elected%20Officials/APPROVED%20MEETING%20MINUTES/Township%20Board%20Minutes/2023/03-27-23%20Regular.pdf"", ""original"": ""https://webgen1files1.revize.com/carrolltontwpmi/Document%20center/%20Elected%20Officials/APPROVED%20MEETING%20MINUTES/Township%20Board%20Minutes/2023/03-27-23%20Regular.pdf"", ""scout_target_id"": ""BRM5-20260731-04809""}",07e2fd9e50edb370a862bcfe1fb46920c1be78ba18a2fc5c637be03ba6301079,07e2fd9e50edb370a862bcfe1fb46920c1be78ba18a2fc5c637be03ba6301079,2026-08-03T04:13:17.735456+00:00
BRMSIDEREC-20260803-ede8f146bf42ed50752c5178,BRMGRT-20260802-18162cdb7436ef731f1d5052,BRMGRS-20260802-7e8de6d6aa40e21002d743f8,BRMSPAN-20260802-c26c173e44de83b7670e4c2c,RMSRD-20260802-25d0f98925224d5b3a9b,RMSRD-20260802-25d0f98925224d5b3a9b,BRM5C-BRM5-20260731-14297-01,Stafford,NY,Northeast,html,agenda_packet_or_minutes,non_cba_or_unresolved_hint,quant_base_wage_direct_value,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,direct,none,none,none,unclear,non_safety_direct,relabeled_from_unclear,high,"[""explicit_source_title_unit_anchor""]","[""source_title_anchor:non_safety_direct""]","[""LABORER""]",true,false,false,true,false,false,false,false,,,,"Clerk – Typist                                                  $18.50 per hour
",,"Town of Stafford Organizational Meeting January 13, 2025 (HIGHWAY EMPLOYEES’ LABORER wage scale reference)",,page=unavailable,,20361,20441,[],side_relevance_reconciliation_lane_001,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-14297-01"", ""final"": ""https://townofstaffordny.gov/town-of-stafford-organizational-meeting-january-13-2025"", ""original"": ""https://townofstaffordny.gov/town-of-stafford-organizational-meeting-january-13-2025/"", ""scout_target_id"": ""BRM5-20260731-14297""}",417b5834feff00311818ed62d4562bad97871b4286bdc85e0289a67d61324f33,417b5834feff00311818ed62d4562bad97871b4286bdc85e0289a67d61324f33,2026-08-03T04:13:17.738235+00:00
BRMSIDEREC-20260803-599205977afb0921c73a3c0d,BRMGRT-20260802-5631a2c1479f24e59c3fcbf2,BRMGRS-20260802-ee6ece25d4a6134f8970bad9,BRMSPAN-20260802-17df1de7465094962e3a9aa6,RMSRD-20260802-80c32f93adb9e53c8241,RMSRD-20260802-80c32f93adb9e53c8241,BRM5C-BRM5-20260731-03080-02,Rushville,NY,Northeast,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,quant_base_wage_direct_value,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,direct,none,none,none,unclear,non_safety_direct,relabeled_from_unclear,high,"[""explicit_source_title_unit_anchor""]","[""source_title_anchor:non_safety_direct""]","[""laborers""]",true,false,false,true,false,false,false,false,,,,$9.00 per hour.,,"Rushville Village Board Meeting (April 11, 2016) - Seasonal laborers pay discussion",,page=unavailable,,12360,12375,[],side_relevance_reconciliation_lane_001,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-03080-02"", ""final"": ""https://villageofrushville.org/minutes/pdf_134.pdf"", ""original"": ""https://villageofrushville.org/minutes/pdf_134.pdf"", ""scout_target_id"": ""BRM5-20260731-03080""}",49ec355e165743e6e798682f04130f0ee25d06a4332c92b4fbbd27391b2f5ab3,49ec355e165743e6e798682f04130f0ee25d06a4332c92b4fbbd27391b2f5ab3,2026-08-03T04:13:17.738817+00:00
