reconciliation_id,span_rating_id,source_rating_id,span_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,cba_non_cba_hint,evidence_category,evidence_family,claim_readiness_bucket,downstream_use_bucket,quantitative_support_level,qualitative_support_level,mechanism_strength_level,comparison_potential_rating,original_side_relevance_rating,reconciled_side_relevance_label,reconciliation_status,reconciliation_confidence,reconciliation_basis,reconciliation_reason_codes,role_unit_terms_detected,strong_anchor_flag,moderate_anchor_flag,weak_anchor_only_flag,source_title_anchor_flag,section_heading_anchor_flag,neighboring_span_anchor_flag,snippet_anchor_flag,bounded_context_used_flag,not_applicable_reason,remains_unclear_reason,write_off_reason,span_text_snippet,bounded_context_snippet,source_title,section_heading,page_location_pointer,page_number,character_start_offset,character_end_offset,neighboring_span_ids_used,lane_id,reconciliation_priority_tier,source_locator_lineage,source_span_lineage_sha256,span_sha256,processed_at
BRMSIDEREC-20260803-24569d4be8c9086ff8474c19,BRMGRT-20260802-1b26ac3b39fbf958120dc3ef,BRMGRS-20260802-883db23b989cde1460b78a97,BRMSPAN-20260802-8abc2f8343e849d39215757c,RMSRD-20260802-d68e68e0ec6dbf0d7bad,RMSRD-20260802-d68e68e0ec6dbf0d7bad,BRM5C-BRM5-20260731-14007-02,Milton,WI,Midwest,pdf,arbitration_award,cba_arbitration_factfinding_hint,qual_comparability_or_parity_language,qualitative_mechanism,directional_hint_only,comparison_review_candidate,none,weak,weak,weak_context_only,unclear,police_direct,relabeled_from_unclear,high,"[""explicit_source_title_unit_anchor""]","[""source_title_anchor:police_direct""]","[""Police Department""]",true,false,false,true,false,false,false,false,,,,"other elements governing the overall balance of internal comparability generally favor
",,City of Milton (Police Department) Dec. No. 30430-A (Teamsters Local Union No. 579) Interest Arbitration Award,,page=unavailable,,12952,13039,[],side_relevance_reconciliation_lane_003,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-14007-02"", ""final"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""scout_target_id"": ""BRM5-20260731-14007""}",0df9de8a4263ab7e42a2c8c393f18bb213d48461f0b1bbd05b82bdaf5b5bcac2,0df9de8a4263ab7e42a2c8c393f18bb213d48461f0b1bbd05b82bdaf5b5bcac2,2026-08-03T04:20:14.873932+00:00
BRMSIDEREC-20260803-7b87ebec191737661f48551f,BRMGRT-20260802-de0b14709a63a5b7311ba343,BRMGRS-20260802-bfe56fe9a8825a4fb8439652,BRMSPAN-20260802-0d49e1b0b8ba00417fb11c67,RMSRD-20260802-acb1239222b97c0555f9,RMSRD-20260802-acb1239222b97c0555f9,BRM5C-BRM5-20260731-18011-01,Portland,NY,Northeast,pdf,factfinding_report,cba_arbitration_factfinding_hint,qual_comparability_or_parity_language,qualitative_mechanism,directional_hint_only,comparison_review_candidate,none,moderate,none,explicit_cross_side_comparison_possible,unclear,not_applicable,assigned_not_applicable,low,"[""generic_local_or_directional_context_without_unit_anchor""]","[""valid_context_but_no_employee_side_anchor""]",[],false,false,true,false,false,false,false,false,valid_context_but_no_employee_side_anchor,,,"Wage comparability data supplied by the Union (Exhibit F) shows their members would still trail
",,"Fact-Finding Report (PERB) - Town of Portland Finding and Report (M 2009-228) - CSEA Local 1000 AFSCME (Chautauqua County Local 807), Town of Portland Unit 6321",,page=unavailable,,7247,7343,[],side_relevance_reconciliation_lane_003,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-18011-01"", ""final"": ""https://perb.ny.gov/system/files/documents/2024/05/m2009-228.pdf"", ""original"": ""https://perb.ny.gov/impasse-between-town-portland-and-csea-inc-local-1000-afscme-afl-cio-chautauqua-county-local-807"", ""scout_target_id"": ""BRM5-20260731-18011""}",a9c03b8ea2be30fe40c8c51c608fafe48c6837a1b9f2d3e60d5b099e2cb56ae4,a9c03b8ea2be30fe40c8c51c608fafe48c6837a1b9f2d3e60d5b099e2cb56ae4,2026-08-03T04:20:14.874328+00:00
BRMSIDEREC-20260803-7e8e9073c97101eb17618b2f,BRMGRT-20260802-cc853fc8cc94656e003e9ea7,BRMGRS-20260802-6d78c7eb22bb084a22289174,BRMSPAN-20260802-d177f70ec697ab0a3915b303,RMSRD-20260802-3df6c8a5f616eb28ff4a,RMSRD-20260802-3df6c8a5f616eb28ff4a,BRM5C-BRM5-20260731-16486-02,Mantorville,MN,Midwest,pdf,personnel_policy,non_cba_or_unresolved_hint,quant_cpi_indexed_adjustment,quantitative_compensation,mixed_quant_qual_claim_ready,comparison_review_candidate,direct,weak,weak,none,unclear,remains_unclear,remains_unclear,low,"[""available_bounded_metadata_insufficient""]","[""no_strong_or_multiple_moderate_side_anchor""]",[],false,false,true,false,false,false,false,false,,no_strong_or_multiple_moderate_side_anchor,,"COLA of 3.2% for Employees Would Raise Expenses $5,833.15 in General Fund
",,City Council Packet (benefits/wage-related content; references Personnel Policy),"TOTAL REVENUE LESS TOTAL EXPENSES $ 3,406.06 $ 238.41","page=unavailable; section=TOTAL REVENUE LESS TOTAL EXPENSES $ 3,406.06 $ 238.41",,170604,170678,[],side_relevance_reconciliation_lane_003,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-16486-02"", ""final"": ""https://mantorville.com/City/wp-content/uploads/2024/08/Packet-8.26.24.pdf"", ""original"": ""https://www.mantorville.com/City/wp-content/uploads/2024/08/Packet-8.26.24.pdf"", ""scout_target_id"": ""BRM5-20260731-16486""}",8ad423ea751b0de64e1bd35c8d9baa3aa56d517c141fbdef4fa51b667501ec8d,8ad423ea751b0de64e1bd35c8d9baa3aa56d517c141fbdef4fa51b667501ec8d,2026-08-03T04:20:14.874618+00:00
BRMSIDEREC-20260803-4e18d67fa29075207c0686d9,BRMGRT-20260802-d4c9eaf5fb6cc862ca09f30f,BRMGRS-20260802-7065cb4fbeaab4765744d04e,BRMSPAN-20260802-8083fd5da6d2f764a9418c3c,RMSRD-20260802-5883ea1e1780f3c3c736,RMSRD-20260802-5883ea1e1780f3c3c736,BRM5C-BRM5-20260731-02458-01,Waterville,OH,Midwest,pdf,arbitration_award,cba_arbitration_factfinding_hint,qual_non_base_compensation_mechanism,qualitative_mechanism,qualitative_mechanism_claim_ready,comparison_review_candidate,none,moderate,weak,direct_comparison_ready,unclear,police_direct,relabeled_from_unclear,high,"[""explicit_source_title_unit_anchor""]","[""source_title_anchor:police_direct""]","[""Patrolmen"", ""Police Officers""]",true,false,false,true,false,false,false,false,,,,Both parties have presented similar final offers with regard to longevity pay.,,"State Employment Relations Board (SERB) Conciliation Award: Ohio Patrolmen's Benevolent Association (Police Officers and Sergeants) and City of Waterville, Ohio (11-MED-10-1598/1599)",,page=unavailable,,11198,11276,[],side_relevance_reconciliation_lane_003,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-02458-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2011/11-MED-10-1598.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2011/11-MED-10-1598.pdf"", ""scout_target_id"": ""BRM5-20260731-02458""}",822bc869818ca3ef4011a769d7ee9655682183a12951359c2df34e6066535f4e,822bc869818ca3ef4011a769d7ee9655682183a12951359c2df34e6066535f4e,2026-08-03T04:20:14.874858+00:00
BRMSIDEREC-20260803-7d658756b26d6379b3be2ace,BRMGRT-20260802-d13778b8e1a562256c88dcd6,BRMGRS-20260802-a324af0cc77419d0a1e4e3ad,BRMSPAN-20260802-90f66fd85b197e0bd023468b,RMSRD-20260802-7bb9893fc7638c706384,RMSRD-20260802-7bb9893fc7638c706384,BRM5C-BRM5-20260731-03379-01,Plymouth,PA,Northeast,pdf,wage_schedule,non_cba_or_unresolved_hint,qual_collective_bargaining,qualitative_mechanism,qualitative_mechanism_claim_ready,comparison_review_candidate,none,moderate,moderate,none,unclear,remains_unclear,remains_unclear,low,"[""available_bounded_metadata_insufficient""]","[""no_strong_or_multiple_moderate_side_anchor""]",[],false,false,true,false,false,false,false,false,,no_strong_or_multiple_moderate_side_anchor,,"provisions of the Handbook are in conflict with any collective bargaining agreement to which the
",,Plymouth Township Employee Handbook,ABOUT THIS HANDBOOK,page=unavailable; section=ABOUT THIS HANDBOOK,,2556,2653,[],side_relevance_reconciliation_lane_003,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-03379-01"", ""final"": ""https://plymouthtownship.org/download/Human%20Resources/Employee-Resources/employee_documents/Plymouth-Township-Employee-Handbook.pdf"", ""original"": ""https://www.plymouthtownship.org/download/Human%20Resources/Employee-Resources/employee_documents/Plymouth-Township-Employee-Handbook.pdf"", ""scout_target_id"": ""BRM5-20260731-03379""}",7c74904e0a642438657a24c6af92af42c55e891ea71467694cd2d5ccb93a62a9,7c74904e0a642438657a24c6af92af42c55e891ea71467694cd2d5ccb93a62a9,2026-08-03T04:20:14.875049+00:00
BRMSIDEREC-20260803-fcf2dea60ce0b2f7f7e2f654,BRMGRT-20260802-79355d2d005fd3bf2eabae25,BRMGRS-20260802-b3892452b36c3396a90cd714,BRMSPAN-20260802-b23ff30f18d43ec2f7b88964,RMSRD-20260802-27e64101e7f21c3f0987,RMSRD-20260802-27e64101e7f21c3f0987,BRM5C-BRM5-20260731-03741-02,Union Gap,WA,West,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,qual_cola_or_indexing_mechanism,qualitative_mechanism,mixed_quant_qual_claim_ready,core_finding_candidate,direct,weak,moderate,none,unclear,non_safety_direct,relabeled_from_unclear,high,"[""explicit_source_title_unit_anchor""]","[""source_title_anchor:non_safety_direct""]","[""Clerical""]",true,false,false,true,false,false,false,false,,,," There will be a 3°/o CPI wage increase for all three years of the contract.
",,Union Gap City Council Packet (Teamsters Local No. 760 - Office Clerical Bargaining Agreement; also includes retroactive/commencement wage details if present in attached agreement),,page=unavailable,,140642,140719,[],side_relevance_reconciliation_lane_003,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-03741-02"", ""final"": ""https://uniongapwa.gov/council/wp-content/uploads/sites/4/1-28-19-Council-Packet.pdf"", ""original"": ""https://uniongapwa.gov/council/wp-content/uploads/sites/4/1-28-19-Council-Packet.pdf"", ""scout_target_id"": ""BRM5-20260731-03741""}",6805c2d1f06f5e94221c896099c95d72bc9b9eb25d1fd0e84fb619b9e552ec27,6805c2d1f06f5e94221c896099c95d72bc9b9eb25d1fd0e84fb619b9e552ec27,2026-08-03T04:20:14.875257+00:00
BRMSIDEREC-20260803-922bfc551453fc72f4c7fb40,BRMGRT-20260802-a064eb0ecd5866896b9d3dbd,BRMGRS-20260802-e3505bf623730b52f4abbaf2,BRMSPAN-20260802-6381eb0679a9681053ee188b,RMSRD-20260802-dd85336916439cb1c991,RMSRD-20260802-dd85336916439cb1c991,BRM5C-BRM5-20260731-09027-01,Mound,MN,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,qual_retroactivity_or_implementation_timing,qualitative_mechanism,mixed_quant_qual_claim_ready,core_finding_candidate,direct,moderate,strong,none,unclear,not_applicable,assigned_not_applicable,low,"[""generic_mechanism_or_adoption_context_without_unit_anchor""]","[""side_relevance_structurally_not_applicable""]",[],false,false,true,false,false,false,false,false,side_relevance_structurally_not_applicable,,,"and made the recommendation of an increase in pay to $164,192 to be made retroactive
to January 1, 2026.
",,"City of Mound City Council Agenda Packet (includes Item 6c) — Accept the Review of City Manager Jesse Dickson (amended employment agreement; pay increase retroactive to Jan 1, 2026)",OVERVIEW,page=unavailable; section=OVERVIEW,,76750,76855,[],side_relevance_reconciliation_lane_003,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-09027-01"", ""final"": ""https://cityofmound.com/2026-02-10%20CC%20Agenda%20Packet.pdf"", ""original"": ""https://www.cityofmound.com/2026-02-10%20CC%20Agenda%20Packet.pdf?t=202602051604550"", ""scout_target_id"": ""BRM5-20260731-09027""}",c21cb6befc1065b105f474dbc634f50475aebe58a3a99c7dc2a8995f8d52ab20,c21cb6befc1065b105f474dbc634f50475aebe58a3a99c7dc2a8995f8d52ab20,2026-08-03T04:20:14.875474+00:00
BRMSIDEREC-20260803-7480c400677bac7f212989b8,BRMGRT-20260802-aa38caf87b7109861eda3865,BRMGRS-20260802-6215cef8662a86b0cdc35664,BRMSPAN-20260802-e51155da1dd0ed9e5b5a5f57,RMSRD-20260802-7436360c1bfe22832d25,RMSRD-20260802-7436360c1bfe22832d25,BRM5C-BRM5-20260731-01375-01,Crooked Lake,MN,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,quant_base_wage_direct_value,quantitative_compensation,mixed_quant_qual_claim_ready,core_finding_candidate,direct,moderate,none,none,unclear,remains_unclear,remains_unclear,low,"[""available_bounded_metadata_insufficient""]","[""no_strong_or_multiple_moderate_side_anchor""]",[],false,false,true,false,false,false,false,false,,no_strong_or_multiple_moderate_side_anchor,,"MOTION GLASS 2ND BENNINGTON TO INCREASE BEN JOHNSON’S PAY FROM $18.00 TO $20.00
PER HOUR PLUS $20.00 PER MONTH FOR CELL PHONE EFFECTIVE IMMEDIATELY.",,"Crooked Lake Town Board Monthly Meeting (Unapproved Minutes) — January 14, 2016 (Re: employee pay; paid holidays per employee policy)",PTO PAID DAYS OFF FROM 15 DAYS TO 10 DAYS PLUS GIVE HIM $20.00 PER MONTH FOR CELL,page=unavailable; section=PTO PAID DAYS OFF FROM 15 DAYS TO 10 DAYS PLUS GIVE HIM $20.00 PER MONTH FOR CELL,,2481,2629,[],side_relevance_reconciliation_lane_003,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-01375-01"", ""final"": ""https://crookedlaketownship.com/vertical/sites/%7B97776CC1-2D5A-4F8C-9F24-E3B403EC7A13%7D/uploads/Unapproved_Minutes_January_2016.pdf"", ""original"": ""https://crookedlaketownship.com/vertical/sites/%7B97776CC1-2D5A-4F8C-9F24-E3B403EC7A13%7D/uploads/Unapproved_Minutes_January_2016.pdf"", ""scout_target_id"": ""BRM5-20260731-01375""}",8296cc81479d6cc35282eadd3680088fe46a4afb16423fed09bd5f1b7ab1623f,8296cc81479d6cc35282eadd3680088fe46a4afb16423fed09bd5f1b7ab1623f,2026-08-03T04:20:14.875673+00:00
BRMSIDEREC-20260803-2064f2aa04c8ed8abc41da59,BRMGRT-20260802-7998ab3eeae7b3c9db00271c,BRMGRS-20260802-b3892452b36c3396a90cd714,BRMSPAN-20260802-1f8917d2bcc8da0d6890c4a6,RMSRD-20260802-27e64101e7f21c3f0987,RMSRD-20260802-27e64101e7f21c3f0987,BRM5C-BRM5-20260731-03741-02,Union Gap,WA,West,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,quant_cpi_indexed_adjustment,quantitative_compensation,mixed_quant_qual_claim_ready,core_finding_candidate,direct,weak,moderate,none,unclear,non_safety_direct,relabeled_from_unclear,high,"[""explicit_source_title_unit_anchor""]","[""source_title_anchor:non_safety_direct""]","[""Clerical""]",true,false,false,true,false,false,false,false,,,," There will be a 3% CPI wage increase for all three years of the contract.
",,Union Gap City Council Packet (Teamsters Local No. 760 - Office Clerical Bargaining Agreement; also includes retroactive/commencement wage details if present in attached agreement),,page=unavailable,,142210,142285,[],side_relevance_reconciliation_lane_003,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-03741-02"", ""final"": ""https://uniongapwa.gov/council/wp-content/uploads/sites/4/1-28-19-Council-Packet.pdf"", ""original"": ""https://uniongapwa.gov/council/wp-content/uploads/sites/4/1-28-19-Council-Packet.pdf"", ""scout_target_id"": ""BRM5-20260731-03741""}",a6235bbb27194d9d9663f6b7e8cda04dab696a831c9475529249322efdca57d8,a6235bbb27194d9d9663f6b7e8cda04dab696a831c9475529249322efdca57d8,2026-08-03T04:20:14.875878+00:00
BRMSIDEREC-20260803-f43a7a4f6617a44976c598d0,BRMGRT-20260802-ee20671741fd6063c86a0d51,BRMGRS-20260802-14917abc014aae0e5b68e35e,BRMSPAN-20260802-64038f3e4f6c5ebac2134e19,RMSRD-20260802-2c312c612247300faec5,RMSRD-20260802-2c312c612247300faec5,BRM5C-BRM5-20260731-10174-01,Ellsworth,WI,Midwest,pdf,arbitration_award,cba_arbitration_factfinding_hint,quant_percentage_raise_or_cola,quantitative_compensation,mixed_quant_qual_claim_ready,core_finding_candidate,direct,weak,none,none,unclear,police_direct,relabeled_from_unclear,high,"[""explicit_source_title_unit_anchor""]","[""source_title_anchor:police_direct""]","[""police""]",true,false,false,true,false,false,false,false,,,,"7.9% increase in wages over the term of the contract, of 5.25% less than the
",,"Village of Ellsworth (police), Dec. No. 32360-A (Torosian) (MIA-2780)",,page=unavailable,,7411,7488,[],side_relevance_reconciliation_lane_003,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-10174-01"", ""final"": ""https://werc.wi.gov/interest_awards/mia32360.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/mia32360.pdf"", ""scout_target_id"": ""BRM5-20260731-10174""}",dc3fbcc0cbe998976afd264f7f3900ea31c0b6f39f6001fdaa27d7aa7618768e,dc3fbcc0cbe998976afd264f7f3900ea31c0b6f39f6001fdaa27d7aa7618768e,2026-08-03T04:20:14.876127+00:00
