span_rating_id,span_id,source_rating_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,priority_bucket,cba_non_cba_hint,mechanism_source_family_hints,evidence_category,evidence_family,claim_readiness_bucket,quantitative_support_level,qualitative_support_level,mechanism_strength_level,side_relevance_rating,comparison_potential_rating,extraction_confidence_rating,source_context_quality_rating,downstream_use_bucket,reason_codes,concise_rating_rationale,input_safety_side_hint,input_comparison_potential_flag,input_confidence_score,page_number,section_heading,character_start_offset,character_end_offset,rating_lane_id,rating_status,quarantine_reason,source_locator_lineage,source_span_lineage_sha256,span_sha256,bounded_snippet_reference,span_extraction_lane_id,table_like_flag,currency_value_flag,percent_value_flag,date_or_effective_period_flag,position_or_unit_flag,span_extraction_reason_codes,canonical_ingestion_status,canonical_codification_status,side_relevance_relabeling_status,is_quantitative_direct_text_claim_ready,needs_quantitative_normalization,is_qualitative_mechanism_claim_ready,is_mixed_quant_qual_claim_ready,is_directional_hint_only,is_local_context_only,is_source_navigation_or_reference_only,is_weak_or_not_supported,is_quarantine_or_error,is_core_finding_candidate,is_supporting_example_candidate,is_mechanism_summary_candidate,is_quantitative_normalization_candidate,is_comparison_review_candidate,is_growth_continuity_candidate,is_manual_review_candidate,is_exclude_or_write_off,has_direct_quantitative_support,has_qualitative_mechanism_support,has_moderate_or_strong_mechanism,has_side_relevance_clear,has_side_relevance_unclear,has_comparison_potential,has_growth_continuity_potential,has_non_base_compensation_evidence,has_bargaining_or_dispute_evidence,needs_side_relevance_reconciliation,original_side_relevance_rating,final_side_relevance_rating,side_relevance_reconciliation_id,side_relevance_reconciliation_status,side_relevance_reconciliation_confidence,side_relevance_reconciliation_reason_codes
BRMGRT-20260802-acf4a871436d99c14d303e81,BRMSPAN-20260802-2480c2ce5e76ad544da1b4d4,BRMGRS-20260802-79baa8d2a35fd2ba8f7086ee,RMSRD-20260802-b410aa1534004d474cc3,RMSRD-20260802-b410aa1534004d474cc3,BRM5C-BRM5-20260731-16228-01,Warren,MI,Midwest,pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,qual_non_base_compensation_mechanism,qualitative_mechanism,weak_or_not_supported,none,weak,weak,unclear,none,moderate,weak,manual_review_candidate,fragmentary_clause_only;no_mechanism_parameters_or_rules,Mentions overtime/vacation pay but the snippet is too fragmentary to characterize the payment rule or mechanism.,unclear,false,0.86,,,12859,12886,gabriel_rating_lane_001,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-16228-01"", ""final"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""original"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""scout_target_id"": ""BRM5-20260731-16228""}",b8787c4046da1033c258536bee82702e90310c8004c21bfb2c25c2100a4d0d0c,b8787c4046da1033c258536bee82702e90310c8004c21bfb2c25c2100a4d0d0c,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-2480c2ce5e76ad544da1b4d4,span_extraction_lane_003,True,False,False,False,False,N005,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,true,false,true,unclear,police_direct,BRMSIDEREC-20260803-28166c10724482ce0489554a,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
BRMGRT-20260802-f7b0b98e7b9a3e6deffce61f,BRMSPAN-20260802-280acfe352455ce4eea7763d,BRMGRS-20260802-79baa8d2a35fd2ba8f7086ee,RMSRD-20260802-b410aa1534004d474cc3,RMSRD-20260802-b410aa1534004d474cc3,BRM5C-BRM5-20260731-16228-01,Warren,MI,Midwest,pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,qual_market_recruitment_retention_pressure,qualitative_mechanism,local_context_only,none,weak,weak,unclear,none,moderate,weak,local_context_candidate,partial_sentence_about_assignment_vacancy;insufficient_rules_or_terms_in_snippet,"Partial text about filling a vacancy via assignment, but lacks the full rule details in the bounded snippet.",unclear,false,0.86,,,13197,13255,gabriel_rating_lane_001,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-16228-01"", ""final"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""original"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""scout_target_id"": ""BRM5-20260731-16228""}",2d3db1e2a63e5efa0f15f1b3b7c373259ada4e02c1c826865a3f8d05253f4df0,2d3db1e2a63e5efa0f15f1b3b7c373259ada4e02c1c826865a3f8d05253f4df0,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-280acfe352455ce4eea7763d,span_extraction_lane_003,True,False,False,False,True,M015,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,unclear,police_direct,BRMSIDEREC-20260803-5683a714a012ebd004a732e3,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
BRMGRT-20260802-fcbd39ebfea24d126ad034c2,BRMSPAN-20260802-405a5e325d93778da07b1c39,BRMGRS-20260802-79baa8d2a35fd2ba8f7086ee,RMSRD-20260802-b410aa1534004d474cc3,RMSRD-20260802-b410aa1534004d474cc3,BRM5C-BRM5-20260731-16228-01,Warren,MI,Midwest,pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,qual_position_classification_or_civil_service_structure,qualitative_mechanism,weak_or_not_supported,none,weak,weak,unclear,none,moderate,weak,manual_review_candidate,incomplete_fragment_starts_with_plan_intro;no_terms_of_plan_in_snippet,Begins a “Deferred Compensation Plan” clause but the snippet is incomplete and doesn’t state the mechanism details.,unclear,false,0.86,,,14383,14431,gabriel_rating_lane_001,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-16228-01"", ""final"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""original"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""scout_target_id"": ""BRM5-20260731-16228""}",03ee8ec7a4f32343fb6e799256736e04fb0c395a9732761610d588a362c5403b,03ee8ec7a4f32343fb6e799256736e04fb0c395a9732761610d588a362c5403b,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-405a5e325d93778da07b1c39,span_extraction_lane_003,True,False,False,False,False,M014,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,true,unclear,police_direct,BRMSIDEREC-20260803-9c17e1abe6bf599786043311,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
BRMGRT-20260802-50484d9cc71644e693922588,BRMSPAN-20260802-699c77463eef68b551964471,BRMGRS-20260802-79baa8d2a35fd2ba8f7086ee,RMSRD-20260802-b410aa1534004d474cc3,RMSRD-20260802-b410aa1534004d474cc3,BRM5C-BRM5-20260731-16228-01,Warren,MI,Midwest,pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,qual_strike_no_strike_or_labor_dispute_process,qualitative_mechanism,qualitative_mechanism_claim_ready,none,moderate,moderate,unclear,none,moderate,moderate,mechanism_summary_candidate,describes_labor_dispute_rule_unlawful_statement;mentions_bargaining_agent_in_strike,States a labor-dispute process constraint (bargaining agent in a strike/work stoppage is unlawful) in a mechanism-like rule form.,unclear,false,0.86,,,10187,10249,gabriel_rating_lane_001,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-16228-01"", ""final"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""original"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""scout_target_id"": ""BRM5-20260731-16228""}",ee4460e2cef92765b727c3688dba9f4cb296640d64dcb205ceda6148f73f900d,ee4460e2cef92765b727c3688dba9f4cb296640d64dcb205ceda6148f73f900d,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-699c77463eef68b551964471,span_extraction_lane_003,True,False,False,False,False,M012,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,true,false,true,false,false,false,true,true,unclear,police_direct,BRMSIDEREC-20260803-c199b582a9022b4feee3b66c,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
BRMGRT-20260802-da4082b7ed480f71c21b629a,BRMSPAN-20260802-866e24d465e8e3f0ccb0e6bc,BRMGRS-20260802-79baa8d2a35fd2ba8f7086ee,RMSRD-20260802-b410aa1534004d474cc3,RMSRD-20260802-b410aa1534004d474cc3,BRM5C-BRM5-20260731-16228-01,Warren,MI,Midwest,pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,qual_position_classification_or_civil_service_structure,qualitative_mechanism,qualitative_mechanism_claim_ready,none,moderate,moderate,police_direct,none,moderate,moderate,mechanism_summary_candidate,describes_tiebreaking_rule_equal_time_in_rank;mentions_police_and_fire_civil_service,Provides a conditional tie-break mechanism for seniority when time-in-rank is equal (referencing Police and Fire Civil Service).,police,false,0.86,,SENIORITY,71627,71691,gabriel_rating_lane_001,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-16228-01"", ""final"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""original"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""scout_target_id"": ""BRM5-20260731-16228""}",6f74f4a4fa1156a346cdf85d0e54010bf48b1eb33b82f426c9bf6e9aa06a584e,6f74f4a4fa1156a346cdf85d0e54010bf48b1eb33b82f426c9bf6e9aa06a584e,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-866e24d465e8e3f0ccb0e6bc,span_extraction_lane_003,True,False,False,False,True,M014,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,police_direct,police_direct,,not_required_original_label_preserved,original_rating_preserved,[]
BRMGRT-20260802-cd405cd7eeae768d8ce51a17,BRMSPAN-20260802-ae4115f2c58f14fba63a2cd1,BRMGRS-20260802-79baa8d2a35fd2ba8f7086ee,RMSRD-20260802-b410aa1534004d474cc3,RMSRD-20260802-b410aa1534004d474cc3,BRM5C-BRM5-20260731-16228-01,Warren,MI,Midwest,pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,quant_overtime_or_holiday_rate,quantitative_compensation,qualitative_mechanism_claim_ready,none,moderate,moderate,unclear,none,moderate,moderate,mechanism_summary_candidate,states_employer_right_to_schedule_overtime;mechanism_rule_present_without_rates,Explicitly states an employer right to schedule overtime work (a mechanism/rule statement).,unclear,false,0.84,,,8249,8299,gabriel_rating_lane_001,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-16228-01"", ""final"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""original"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""scout_target_id"": ""BRM5-20260731-16228""}",a81a29aa20d06c3d91a82a524996e0bc783004cf7dd695915e5785ac6c5e43ae,a81a29aa20d06c3d91a82a524996e0bc783004cf7dd695915e5785ac6c5e43ae,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-ae4115f2c58f14fba63a2cd1,span_extraction_lane_003,True,False,False,False,False,N005,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,true,false,true,false,false,true,false,true,unclear,police_direct,BRMSIDEREC-20260803-2d78cb3f2b70997543a93ea4,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
BRMGRT-20260802-4210009f842923788b559938,BRMSPAN-20260802-bd956e95ab5937685acf180a,BRMGRS-20260802-79baa8d2a35fd2ba8f7086ee,RMSRD-20260802-b410aa1534004d474cc3,RMSRD-20260802-b410aa1534004d474cc3,BRM5C-BRM5-20260731-16228-01,Warren,MI,Midwest,pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,qual_non_base_compensation_mechanism,qualitative_mechanism,qualitative_mechanism_claim_ready,none,moderate,moderate,unclear,none,moderate,moderate,mechanism_summary_candidate,states_employer_right_to_schedule_overtime;rule_fragment_still_mechanism,Repeats the employer’s right to schedule overtime work as a rule/mechanism statement.,unclear,false,0.86,,,8249,8299,gabriel_rating_lane_001,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-16228-01"", ""final"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""original"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""scout_target_id"": ""BRM5-20260731-16228""}",a81a29aa20d06c3d91a82a524996e0bc783004cf7dd695915e5785ac6c5e43ae,a81a29aa20d06c3d91a82a524996e0bc783004cf7dd695915e5785ac6c5e43ae,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-bd956e95ab5937685acf180a,span_extraction_lane_003,True,False,False,False,False,N005,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,true,false,true,false,false,true,false,true,unclear,police_direct,BRMSIDEREC-20260803-aedb1cbe24a8f0ba422c56e0,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
BRMGRT-20260802-d15a97bba99cb82a676f8ac9,BRMSPAN-20260802-c8656b818553f8e826845472,BRMGRS-20260802-79baa8d2a35fd2ba8f7086ee,RMSRD-20260802-b410aa1534004d474cc3,RMSRD-20260802-b410aa1534004d474cc3,BRM5C-BRM5-20260731-16228-01,Warren,MI,Midwest,pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,qual_position_classification_or_civil_service_structure,qualitative_mechanism,qualitative_mechanism_claim_ready,none,moderate,moderate,unclear,none,moderate,moderate,mechanism_summary_candidate,permission_to_participate_in_deferred_compensation_plan;mechanism_is_participation_rule,States a participation permission in the deferred compensation plan (a mechanism-like eligibility rule).,unclear,false,0.86,,,14432,14491,gabriel_rating_lane_001,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-16228-01"", ""final"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""original"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""scout_target_id"": ""BRM5-20260731-16228""}",0e57483f7083a80f7a96de7ae51a7d5c8aea2ac639892e6c3bdb2fe79cbf8450,0e57483f7083a80f7a96de7ae51a7d5c8aea2ac639892e6c3bdb2fe79cbf8450,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-c8656b818553f8e826845472,span_extraction_lane_003,True,False,False,False,False,M014,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,true,false,true,false,false,false,false,true,unclear,police_direct,BRMSIDEREC-20260803-70184514196fcd54828a663f,relabeled_from_unclear,high,"[""source_title_anchor:police_direct""]"
BRMGRT-20260802-1040b64e2b81489692774aac,BRMSPAN-20260802-95a4dd73b812a2fb06dc0270,BRMGRS-20260802-826ffacd36837db576eecc01,RMSRD-20260802-a77398525eee16bdd7e0,RMSRD-20260802-a77398525eee16bdd7e0,BRM5C-BRM5-20260731-14215-01,Kinderhook,NY,Northeast,pdf,factfinding_report,medium_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint;market_or_comparability_pressure;non_safety_constraint_signal,quant_other_compensation_value,quantitative_compensation,qualitative_mechanism_claim_ready,none,weak,weak,unclear,none,moderate,weak,manual_review_candidate,effective_date_and_eligibility_or_scope_start_present;no_amount_or_benefit_details_in_snippet,"Shows an effective date and scoped employee title for safety/work-related clothes, but the bounded span does not include the actual benefit details/amount.",unclear,false,0.84,,ARTICLE XIX - SAFETY SHOES OR WORK-RELATED CLOTHES,20855,20942,gabriel_rating_lane_001,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/85/44/59/85445921641594557227811551705330764477"", ""original"": ""https://ecommons.cornell.edu/bitstreams/44ef4a8a-2af2-4125-8c8c-dd37fd019615/download"", ""scout_target_id"": ""BRM5-20260731-14215""}",5084ddee2eb689a73778f570511b826334e4eb0e9286e157b7b42122645b9a69,5084ddee2eb689a73778f570511b826334e4eb0e9286e157b7b42122645b9a69,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-95a4dd73b812a2fb06dc0270,span_extraction_lane_001,True,False,False,True,True,Q013,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,true,unclear,non_safety_direct,BRMSIDEREC-20260803-d2f0d2589b435bf740bed9aa,relabeled_from_unclear,high,"[""primary_anchor:non_safety_direct""]"
BRMGRT-20260802-0183303dcf283d1b64bb17d2,BRMSPAN-20260802-03baa1dc88b5211c1a533a00,BRMGRS-20260802-6aa4c26c6c4ab3998a8a9cf7,RMSRD-20260802-a15cc305cea123dded87,RMSRD-20260802-a15cc305cea123dded87,BRM5C-BRM5-20260731-06613-01,Waterloo,WI,Midwest,pdf,salary_ordinance,high_priority_verification_ready,non_cba_or_unresolved_hint,,qual_other_pay_setting_mechanism,qualitative_mechanism,qualitative_mechanism_claim_ready,none,moderate,moderate,safety_combined_direct,none,high,moderate,supporting_example_candidate,mentions_firefighter_or_emt_leave_eligibility_exception_for_pol;safety_combined_hint_and_mechanism_signal_flag,"Describes eligibility for firefighter/EMT leave with an exception for the Police Department, indicating a policy mechanism for leave access.",safety_combined,false,0.86,,,55425,55561,gabriel_rating_lane_001,valid_rating,,"{""candidate_id"": ""BRM5C-BRM5-20260731-06613-01"", ""final"": ""https://waterloowi.us/documents/689/EmployeeHandbookApproved06-06-2022AMENDMENTS.pdf"", ""original"": ""https://waterloowi.us/documents/689/EmployeeHandbookApproved06-06-2022AMENDMENTS.pdf"", ""scout_target_id"": ""BRM5-20260731-06613""}",a7031cea8e8eee70c430aedad1f0680c6ce7d6a458189140b5d242533bfbe441,a7031cea8e8eee70c430aedad1f0680c6ce7d6a458189140b5d242533bfbe441,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-03baa1dc88b5211c1a533a00,span_extraction_lane_002,True,False,False,False,True,M009,ingested_valid_rating,codified_metadata_only,not_run_preserved_input_label,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,safety_combined_direct,safety_combined_direct,,not_required_original_label_preserved,original_rating_preserved,[]
