reconciliation_id,span_rating_id,source_rating_id,span_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,cba_non_cba_hint,evidence_category,evidence_family,claim_readiness_bucket,downstream_use_bucket,quantitative_support_level,qualitative_support_level,mechanism_strength_level,comparison_potential_rating,original_side_relevance_rating,reconciled_side_relevance_label,reconciliation_status,reconciliation_confidence,reconciliation_basis,reconciliation_reason_codes,role_unit_terms_detected,strong_anchor_flag,moderate_anchor_flag,weak_anchor_only_flag,source_title_anchor_flag,section_heading_anchor_flag,neighboring_span_anchor_flag,snippet_anchor_flag,bounded_context_used_flag,not_applicable_reason,remains_unclear_reason,write_off_reason,span_text_snippet,bounded_context_snippet,source_title,section_heading,page_location_pointer,page_number,character_start_offset,character_end_offset,neighboring_span_ids_used,lane_id,reconciliation_priority_tier,source_locator_lineage,source_span_lineage_sha256,span_sha256,processed_at
BRMSIDEREC-20260803-f8266c6531664e48f68b2e23,BRMGRT-20260802-8b85adb2e83a8e8a0f0e464f,BRMGRS-20260802-883db23b989cde1460b78a97,BRMSPAN-20260802-bc99f4906f18ac25844eb1ce,RMSRD-20260802-d68e68e0ec6dbf0d7bad,RMSRD-20260802-d68e68e0ec6dbf0d7bad,BRM5C-BRM5-20260731-14007-02,Milton,WI,Midwest,pdf,arbitration_award,cba_arbitration_factfinding_hint,qual_comparability_or_parity_language,qualitative_mechanism,directional_hint_only,comparison_review_candidate,none,weak,none,weak_context_only,unclear,police_direct,relabeled_from_unclear,high,"[""explicit_source_title_unit_anchor""]","[""source_title_anchor:police_direct""]","[""Police Department""]",true,false,false,true,false,false,false,false,,,,"comparable communities.
",,City of Milton (Police Department) Dec. No. 30430-A (Teamsters Local Union No. 579) Interest Arbitration Award,,page=unavailable,,3664,3688,[],side_relevance_reconciliation_lane_002,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-14007-02"", ""final"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""scout_target_id"": ""BRM5-20260731-14007""}",5ab6abe51c392ecba87d637aab0d4f100f2be5390df6f6a045aa13fe4c747b7b,5ab6abe51c392ecba87d637aab0d4f100f2be5390df6f6a045aa13fe4c747b7b,2026-08-03T04:13:18.835365+00:00
BRMSIDEREC-20260803-b9df9e38980a60e5e6849b09,BRMGRT-20260802-66961c0b8083e7885d03a3ee,BRMGRS-20260802-676c542e888f0ef41dafe7e3,BRMSPAN-20260802-645cbd4594da926b697f3e82,RMSRD-20260802-fd7174b8933bf0eca5aa,RMSRD-20260802-fd7174b8933bf0eca5aa,BRM5C-BRM5-20260731-13407-01,Athens,OH,Midwest,pdf,factfinding_report,cba_arbitration_factfinding_hint,qual_comparability_or_parity_language,qualitative_mechanism,directional_hint_only,comparison_review_candidate,none,moderate,weak,weak_context_only,unclear,police_direct,relabeled_from_unclear,high,"[""explicit_source_title_unit_anchor""]","[""source_title_anchor:police_direct""]","[""Fraternal Order of Police""]",true,false,false,true,false,false,false,false,,,,"amounts expended for this purpose in comparable jurisdictions.
",,"Fact-Finding Report and Recommended Language of the Fact Finder (SERB Case Numbers: 2017-MED-10-1301 / 2017-MED-10-1302 / 2017-MED-10-1303) — City of Athens, Ohio & Fraternal Order of Police, Ohio Labor Council, Inc.",,page=unavailable,,9577,9640,[],side_relevance_reconciliation_lane_002,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-13407-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2017/17-MED-10-1301.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2017/17-MED-10-1301.pdf"", ""scout_target_id"": ""BRM5-20260731-13407""}",285a4b269fe62d6faa749e2d35889a0a3f6226ca06f18500d00ed40e1e37c140,285a4b269fe62d6faa749e2d35889a0a3f6226ca06f18500d00ed40e1e37c140,2026-08-03T04:13:18.835646+00:00
BRMSIDEREC-20260803-171da7afa344ae5fe6692c42,BRMGRT-20260802-e90638a7a4b881c284e9cf88,BRMGRS-20260802-6d78c7eb22bb084a22289174,BRMSPAN-20260802-7896b846adcc10a52c3ca7c7,RMSRD-20260802-3df6c8a5f616eb28ff4a,RMSRD-20260802-3df6c8a5f616eb28ff4a,BRM5C-BRM5-20260731-16486-02,Mantorville,MN,Midwest,pdf,personnel_policy,non_cba_or_unresolved_hint,qual_cola_or_indexing_mechanism,qualitative_mechanism,mixed_quant_qual_claim_ready,comparison_review_candidate,direct,weak,weak,none,unclear,remains_unclear,remains_unclear,low,"[""available_bounded_metadata_insufficient""]","[""no_strong_or_multiple_moderate_side_anchor""]",[],false,false,true,false,false,false,false,false,,no_strong_or_multiple_moderate_side_anchor,,"COLA of 3.2% for Employees Would Raise Expenses $5,833.15 in General Fund
",,City Council Packet (benefits/wage-related content; references Personnel Policy),"TOTAL REVENUE LESS TOTAL EXPENSES $ 3,406.06 $ 238.41","page=unavailable; section=TOTAL REVENUE LESS TOTAL EXPENSES $ 3,406.06 $ 238.41",,170604,170678,[],side_relevance_reconciliation_lane_002,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-16486-02"", ""final"": ""https://mantorville.com/City/wp-content/uploads/2024/08/Packet-8.26.24.pdf"", ""original"": ""https://www.mantorville.com/City/wp-content/uploads/2024/08/Packet-8.26.24.pdf"", ""scout_target_id"": ""BRM5-20260731-16486""}",8ad423ea751b0de64e1bd35c8d9baa3aa56d517c141fbdef4fa51b667501ec8d,8ad423ea751b0de64e1bd35c8d9baa3aa56d517c141fbdef4fa51b667501ec8d,2026-08-03T04:13:18.835890+00:00
BRMSIDEREC-20260803-e9b8a1729b291176bab10194,BRMGRT-20260802-7a0c05d046cb0a87364f9001,BRMGRS-20260802-7065cb4fbeaab4765744d04e,BRMSPAN-20260802-45410ee391e8424e4a8fba19,RMSRD-20260802-5883ea1e1780f3c3c736,RMSRD-20260802-5883ea1e1780f3c3c736,BRM5C-BRM5-20260731-02458-01,Waterville,OH,Midwest,pdf,arbitration_award,cba_arbitration_factfinding_hint,quant_longevity_or_service_pay,quantitative_compensation,qualitative_mechanism_claim_ready,comparison_review_candidate,none,moderate,weak,direct_comparison_ready,unclear,police_direct,relabeled_from_unclear,high,"[""explicit_source_title_unit_anchor""]","[""source_title_anchor:police_direct""]","[""Patrolmen"", ""Police Officers""]",true,false,false,true,false,false,false,false,,,,Both parties have presented similar final offers with regard to longevity pay.,,"State Employment Relations Board (SERB) Conciliation Award: Ohio Patrolmen's Benevolent Association (Police Officers and Sergeants) and City of Waterville, Ohio (11-MED-10-1598/1599)",,page=unavailable,,11198,11276,[],side_relevance_reconciliation_lane_002,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-02458-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2011/11-MED-10-1598.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2011/11-MED-10-1598.pdf"", ""scout_target_id"": ""BRM5-20260731-02458""}",822bc869818ca3ef4011a769d7ee9655682183a12951359c2df34e6066535f4e,822bc869818ca3ef4011a769d7ee9655682183a12951359c2df34e6066535f4e,2026-08-03T04:13:18.836103+00:00
BRMSIDEREC-20260803-19c96aec14b2f9c505ab13f4,BRMGRT-20260802-9196082a4721ba077389514c,BRMGRS-20260802-858d8c115f325857c9b821c6,BRMSPAN-20260802-258699563820cb3413d7c6fa,RMSRD-20260802-99f8d61eb7b388fbf1ca,RMSRD-20260802-99f8d61eb7b388fbf1ca,BRM5C-BRM5-20260731-06184-01,Wadsworth,OH,Midwest,pdf,wage_schedule,cba_arbitration_factfinding_hint,qual_collective_bargaining,qualitative_mechanism,qualitative_mechanism_claim_ready,comparison_review_candidate,none,moderate,moderate,explicit_cross_side_comparison_possible,unclear,police_direct,relabeled_from_unclear,high,"[""explicit_source_title_unit_anchor""]","[""source_title_anchor:police_direct""]","[""Patrolmen""]",true,false,false,true,false,false,false,false,,,," A Comparison of the unresolved issues relative to the employees in the bargaining

unit with those issues related to other public and private employees doing
",,"Fact-Finding BETWEEN Ohio Patrolmen's Benevolent Association and CITY OF WADSWORTH, OHIO (SERB Case# 2021 MED 10-1339)",,page=unavailable,,4858,5017,[],side_relevance_reconciliation_lane_002,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-06184-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2021/21-MED-10-1339.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2021/21-MED-10-1339.pdf"", ""scout_target_id"": ""BRM5-20260731-06184""}",c075d0ccae2fd7bb70a6595a119fd04f75860499a5d1d34ace24066e55683867,c075d0ccae2fd7bb70a6595a119fd04f75860499a5d1d34ace24066e55683867,2026-08-03T04:13:18.836300+00:00
BRMSIDEREC-20260803-49ed6c4909a2dc3d9f569acd,BRMGRT-20260802-ac8ba800bfacf0772681d52d,BRMGRS-20260802-b3892452b36c3396a90cd714,BRMSPAN-20260802-2427de14f8cfea85a33f72e5,RMSRD-20260802-27e64101e7f21c3f0987,RMSRD-20260802-27e64101e7f21c3f0987,BRM5C-BRM5-20260731-03741-02,Union Gap,WA,West,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,qual_cola_or_indexing_mechanism,qualitative_mechanism,mixed_quant_qual_claim_ready,core_finding_candidate,direct,weak,moderate,none,unclear,non_safety_direct,relabeled_from_unclear,high,"[""explicit_source_title_unit_anchor""]","[""source_title_anchor:non_safety_direct""]","[""Clerical""]",true,false,false,true,false,false,false,false,,,," There will be a 3% CPI wage increase for all three years of the contract.
",,Union Gap City Council Packet (Teamsters Local No. 760 - Office Clerical Bargaining Agreement; also includes retroactive/commencement wage details if present in attached agreement),,page=unavailable,,143746,143821,[],side_relevance_reconciliation_lane_002,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-03741-02"", ""final"": ""https://uniongapwa.gov/council/wp-content/uploads/sites/4/1-28-19-Council-Packet.pdf"", ""original"": ""https://uniongapwa.gov/council/wp-content/uploads/sites/4/1-28-19-Council-Packet.pdf"", ""scout_target_id"": ""BRM5-20260731-03741""}",a6235bbb27194d9d9663f6b7e8cda04dab696a831c9475529249322efdca57d8,a6235bbb27194d9d9663f6b7e8cda04dab696a831c9475529249322efdca57d8,2026-08-03T04:13:18.836513+00:00
BRMSIDEREC-20260803-fd6939177823f91241386a38,BRMGRT-20260802-6ac5adc64a45d8f7307e1f37,BRMGRS-20260802-f8624b5ef752e6e48c1ff7c2,BRMSPAN-20260802-78f4b0608bcae10191ed4119,RMSRD-20260802-9ae1a5dbddbc01246c9f,RMSRD-20260802-9ae1a5dbddbc01246c9f,BRM5C-BRM5-20260731-18330-01,Nottingham,PA,Northeast,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,qual_non_base_compensation_mechanism,qualitative_mechanism,mixed_quant_qual_claim_ready,core_finding_candidate,direct,strong,central,none,unclear,remains_unclear,remains_unclear,low,"[""available_bounded_metadata_insufficient""]","[""no_strong_or_multiple_moderate_side_anchor""]",[],false,false,true,false,false,false,false,false,,no_strong_or_multiple_moderate_side_anchor,,"26.0 Set the mileage allowance for 2023 at 62.5 cents per mile in accordance with standard IRS rate.
",,"Nottingham Township Board of Supervisors Reorganization Meeting — January 3, 2023 (Set salaries and/or wages for the year 2021)",,page=unavailable,,7345,7446,[],side_relevance_reconciliation_lane_002,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-18330-01"", ""final"": ""https://nottinghamtwp.com/wp-content/uploads/2022/12/January-3-2023-Reorganization-Meeting-Doc-2.pdf"", ""original"": ""https://nottinghamtwp.com/wp-content/uploads/2022/12/January-3-2023-Reorganization-Meeting-Doc-2.pdf"", ""scout_target_id"": ""BRM5-20260731-18330""}",6522c4f56d74779a0b8ca621b1c4242cabe095e20580e3617c96e078ddfa5c9c,6522c4f56d74779a0b8ca621b1c4242cabe095e20580e3617c96e078ddfa5c9c,2026-08-03T04:13:18.836717+00:00
BRMSIDEREC-20260803-6e6d98ccf76bb3a0760da6cc,BRMGRT-20260802-815c1a8494dfc0ad21c65db9,BRMGRS-20260802-d00e389f463138295e38f121,BRMSPAN-20260802-3d20d03510eb4d0646d3b5e7,RMSRD-20260802-255c407d2c07beb740d7,RMSRD-20260802-255c407d2c07beb740d7,BRM5C-BRM5-20260731-17882-02,Big Flats,NY,Northeast,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,quant_base_wage_direct_value,quantitative_compensation,mixed_quant_qual_claim_ready,core_finding_candidate,direct,moderate,moderate,none,unclear,remains_unclear,remains_unclear,low,"[""available_bounded_metadata_insufficient""]","[""no_strong_or_multiple_moderate_side_anchor""]",[],false,false,true,false,false,false,false,false,,no_strong_or_multiple_moderate_side_anchor,,"benefits and a probationary period of six months starting February 10, 2021 at a rate of $15.00 per
hour and an increase of $.50 at the end of her probationary period, August 12, 2021.
",,TOWN OF BIG FLATS — 2021 Minutes ALL (Resolution: WAGES SET FOR EMPLOYEES APPROVED; Resolution No. 20-21),,page=unavailable,,110852,111037,[],side_relevance_reconciliation_lane_002,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-17882-02"", ""final"": ""https://cms8.revize.com/revize/townofbigflatsny/Document_Center/Agenda%20%26%20Minutes/Town%20Board%20%26%20Water%20Board/2021/2021%20Minutes%20ALL.pdf"", ""original"": ""https://cms8.revize.com/revize/townofbigflatsny/Document_Center/Agenda%20%26%20Minutes/Town%20Board%20%26%20Water%20Board/2021/2021%20Minutes%20ALL.pdf"", ""scout_target_id"": ""BRM5-20260731-17882""}",9e98de90ccc40cf4568067e46a03d2159444016a338b1bb2e9e6c60f0471b3ec,9e98de90ccc40cf4568067e46a03d2159444016a338b1bb2e9e6c60f0471b3ec,2026-08-03T04:13:18.836912+00:00
BRMSIDEREC-20260803-70d87efde6538d820960fa67,BRMGRT-20260802-6fe253e8f359d8937ac40e88,BRMGRS-20260802-b3892452b36c3396a90cd714,BRMSPAN-20260802-cafe9d51bec5ee94270213eb,RMSRD-20260802-27e64101e7f21c3f0987,RMSRD-20260802-27e64101e7f21c3f0987,BRM5C-BRM5-20260731-03741-02,Union Gap,WA,West,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,quant_cpi_indexed_adjustment,quantitative_compensation,mixed_quant_qual_claim_ready,core_finding_candidate,direct,weak,moderate,none,unclear,non_safety_direct,relabeled_from_unclear,high,"[""explicit_source_title_unit_anchor""]","[""source_title_anchor:non_safety_direct""]","[""Clerical""]",true,false,false,true,false,false,false,false,,,," There will be a 3°/o CPI wage increase for all three years of the contract.
",,Union Gap City Council Packet (Teamsters Local No. 760 - Office Clerical Bargaining Agreement; also includes retroactive/commencement wage details if present in attached agreement),,page=unavailable,,140642,140719,[],side_relevance_reconciliation_lane_002,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-03741-02"", ""final"": ""https://uniongapwa.gov/council/wp-content/uploads/sites/4/1-28-19-Council-Packet.pdf"", ""original"": ""https://uniongapwa.gov/council/wp-content/uploads/sites/4/1-28-19-Council-Packet.pdf"", ""scout_target_id"": ""BRM5-20260731-03741""}",6805c2d1f06f5e94221c896099c95d72bc9b9eb25d1fd0e84fb619b9e552ec27,6805c2d1f06f5e94221c896099c95d72bc9b9eb25d1fd0e84fb619b9e552ec27,2026-08-03T04:13:18.837109+00:00
BRMSIDEREC-20260803-a03cec199f634bc251c2308e,BRMGRT-20260802-68798189868a90072c2ec6dd,BRMGRS-20260802-9ff2f3f793b005efc134d523,BRMSPAN-20260802-6a4816b9c2b6b0cac5d1d0b6,RMSRD-20260802-ac17c9a31f82372a79fa,RMSRD-20260802-ac17c9a31f82372a79fa,BRM5C-BRM5-20260731-02772-03,Marshfield,WI,Midwest,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,quant_budget_or_pay_plan_amount,quantitative_compensation,mixed_quant_qual_claim_ready,core_finding_candidate,direct,moderate,moderate,none,unclear,remains_unclear,remains_unclear,low,"[""available_bounded_metadata_insufficient""]","[""no_strong_or_multiple_moderate_side_anchor""]",[],false,false,true,false,false,false,false,false,,no_strong_or_multiple_moderate_side_anchor,,"*Additional $1.00/hr incentive for Street Division Employees for operation of Arial Truck
",,City of Marshfield 2025-2026 Compensation Plan,CITY ADMINISTRATOR ADMIN,page=unavailable; section=CITY ADMINISTRATOR ADMIN,,7892,7982,[],side_relevance_reconciliation_lane_002,tier_1_high_value_downstream,"{""candidate_id"": ""BRM5C-BRM5-20260731-02772-03"", ""final"": ""https://cms4files1.revize.com/marshfieldwi/Human%20Resources/Policies%20%26%20Procedures/2025-2026%20Salary%20Schedule%20Marshfield%20-%20Website%20Info.pdf"", ""original"": ""https://cms4files1.revize.com/marshfieldwi/Human%20Resources/Policies%20%26%20Procedures/2025-2026%20Salary%20Schedule%20Marshfield%20-%20Website%20Info.pdf"", ""scout_target_id"": ""BRM5-20260731-02772""}",b60faaf1625f4f2498436b533e7b6641c7734224555b5d3dc36b414800bd659d,b60faaf1625f4f2498436b533e7b6641c7734224555b5d3dc36b414800bd659d,2026-08-03T04:13:18.837332+00:00
