administrative_source_type,candidate_domain,candidate_id,candidate_relevance_score,candidate_review_bucket,candidate_review_lane_id,candidate_snippet,candidate_title,candidate_url,canonicalized_url,department_scope,discovered_at,expected_claim_upgrade,external_data_family,lane_id,likely_file_type,likely_source_type,linked_candidate_ids,linked_mechanism_exposure_event_ids,linked_root_event_id,metadata_only_review,municipality,official_source_flag,period,primary_external_data_family,prior_compacted_target_id,query_version,raw_target_id,review_confidence,review_id,review_reason,reviewed_at,search_call_id,search_wave,search_wave_provenance,secondary_family_tags,side_scope,source_quality_score,state
other,codes.ohio.gov,RESCAND-98c82c9278aff0160cb3fa4c,unreviewed,medium_priority_verification_ready,candidate_review_lane_004,"I performed metadata-only discovery targeting: **“Bainbridge” (OH), 2016, unclear municipality/period/side/event; missing fields = actual wages paid, total earnings, overtime, premiums, retroactive payments/implementation; source-family = municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record**. However, the search results returned **no clearly matching “Bainbridge, Ohio” (municipality-level) 2016 payroll/HR/adopted-budget record** that conta",,https://codes.ohio.gov/ohio-administrative-code/rule-5505-7-09,https://codes.ohio.gov/ohio-administrative-code/rule-5505-7-09,unclear,2026-08-05T02:32:33.682124+00:00,upgrades implementation from documented term to paid outcome,payroll_and_earnings,residual_search_lane_004,web,official_government_search_result,RESCAND-98c82c9278aff0160cb3fa4c,MECHEXP-2388c9e718fc638403c4267d|MECHEXP-26a48daba51f580e42d9e529|MECHEXP-3e966d7c5945563a7e836e41|MECHEXP-47b0a865d97a92bf8115807f|MECHEXP-9d7ca9e4a504345172190e52|MECHEXP-c6c1be85327227ce0b507eb5|MECHEXP-dbb0a9ea7b22b50bfc6c4389|MECHEXP-ef1e6355bbe8bffc037bae9e|MECHEXP-f1e8009649516baf98340fd8|MECHEXP-f90a3bceed17cf7bd746e02d,ROOTCOMP-9c4cf1076baa69cc8134f7d0|ROOTCOMP-fbcb346e4f4a3e524b19a0cc,true,Bainbridge,true,2016,multi_family_administrative_source,EXTSEARCH-e2b2b6c223198f100888e92e,wave2_event_specific_v1,EXTTARGET-0b1d82191779c92d78965477,moderate,EXTREVIEW-03342ffee603bd077b2728e2,official government locator; source type requires verification,2026-08-05T03:53:32.307800+00:00,RESCALL-e92a392b828ad96410a5db1e,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,implementation_confirmation|payroll_and_earnings,unclear,official_domain_metadata,OH
implementation_record,www.keizeror.gov,RESCAND-a55ba264a36143c2c6ce7646,unreviewed,high_priority_verification_ready,candidate_review_lane_004,"## Municipality candidates (metadata-only discovery; no URL verification/download) Interpreting your target as **“Bainbridge, OH”** with **2025** and missing fields related to **actual wages paid / total earnings / overtime / premiums / retroactive payments** from municipal administrative records. ### Candidate A — Bainbridge Township (Geauga County, Ohio) - **Municipality / side:** Bainbridge Township (municipal) - **Period:** **2025** (web mentions related year-end items and also 2025 meeting ",,https://www.keizeror.gov/DocumentCenter/View/1935/2026-27---City-of-Keizer-Committee-Approved-Budget?bidId=,https://www.keizeror.gov/DocumentCenter/View/1935/2026-27---City-of-Keizer-Committee-Approved-Budget?bidId=,unclear,2026-08-05T02:12:18.820062+00:00,upgrades implementation from documented term to paid outcome,payroll_and_earnings,residual_search_lane_001,web,official_government_search_result,RESCAND-88c93ce2bad0633c772db2a0|RESCAND-a55ba264a36143c2c6ce7646,MECHEXP-02c18a7395ff66124853b003|MECHEXP-04a6d1b3374755064b15347c|MECHEXP-1b126978821fffd16f9011e5|MECHEXP-2cf6443affa37a9f3bf872b9|MECHEXP-37ccfd9e0f7f8371bb988adb|MECHEXP-3b3b47052f8011a65310ae78|MECHEXP-404a05c80f403f03a330a81a|MECHEXP-58d47180c7fb3080e38fda98|MECHEXP-710546c8d434da19f11a2610|MECHEXP-713115b2c0e8a8a18547c644|MECHEXP-81d2c4d74ea5cb6321aa4a26|MECHEXP-88d1e8719a1d026e6b1f15f6|MECHEXP-a184a2420fa49b57a509b40e|MECHEXP-a3caac352ca5dbff7e47ba49|MECHEXP-a9d74fc3d533ffd80302f020|MECHEXP-cda064781d2e896d7885f9d6|MECHEXP-e24953f85e72bdb97a22f5a8|MECHEXP-e890c671cbd5d2aff3e5a1ed|MECHEXP-f0c330004eec2818637b00f8|MECHEXP-fbed68d9e5e390da649790bb|MECHEXP-fd3db8e0d6e88aa5718c74c5,ROOTCOMP-22b6b1e4cbdb454a143b676e|ROOTCOMP-8e2c565f31ba60b4d636a063|ROOTCOMP-959597fd9612d5c05857e49a|ROOTCOMP-a5740c1fac006405089eb123|ROOTCOMP-e908a8efd103799b4304f7c6|ROOTCOMP-eb19e377aaa05215359b351c,true,Bainbridge,true,2025,multi_family_administrative_source,EXTSEARCH-9454e43dc31d2d8a6c32a821,wave2_event_specific_v1,EXTTARGET-654226eca9eac685ec26f6cc|EXTTARGET-aaf4180ab9cebc9c1a4af449,high,EXTREVIEW-66e7713023b4cfb82401753e,official government locator with administrative document/data signal,2026-08-05T03:53:32.308325+00:00,RESCALL-aa476edb6a345574be05808d,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,implementation_confirmation|payroll_and_earnings,unclear,official_domain_metadata,OH
other,www.bainbridgewa.gov,RESCAND-c6a3ed6a0740e1adfaea6d98,unreviewed,medium_priority_verification_ready,candidate_review_lane_004,"I did live web discovery for **“Bainbridge” + OH + 2016 + police** targeting **metadata-only candidate discovery** (no URL verification / no downloading). However, I **could not confidently locate an official municipal/payroll open-data or adopted-budget document that contains the specific 2016 police fields you requested**—i.e., **actual wages paid, total earnings, overtime, premiums, and retroactive payments (with retroactivity/implementation field) for Bainbridge, OH**, from an “official muni",,https://www.bainbridgewa.gov/243/Public-Records-Requests,https://www.bainbridgewa.gov/243/Public-Records-Requests,police,2026-08-05T02:16:20.975443+00:00,confirms whether negotiated or adopted terms became operative and paid | upgrades implementation from documented term to paid outcome,payroll_and_earnings,residual_search_lane_002,web,official_government_search_result,RESCAND-2e8ff09c8436d8ea4412fcbc|RESCAND-ac0d556caca35ea18c7540b4|RESCAND-c6a3ed6a0740e1adfaea6d98,MECHEXP-02c18a7395ff66124853b003|MECHEXP-04a6d1b3374755064b15347c|MECHEXP-1b126978821fffd16f9011e5|MECHEXP-2388c9e718fc638403c4267d|MECHEXP-26a48daba51f580e42d9e529|MECHEXP-2cf6443affa37a9f3bf872b9|MECHEXP-37ccfd9e0f7f8371bb988adb|MECHEXP-3b3b47052f8011a65310ae78|MECHEXP-3e966d7c5945563a7e836e41|MECHEXP-404a05c80f403f03a330a81a|MECHEXP-47b0a865d97a92bf8115807f|MECHEXP-58d47180c7fb3080e38fda98|MECHEXP-710546c8d434da19f11a2610|MECHEXP-713115b2c0e8a8a18547c644|MECHEXP-81d2c4d74ea5cb6321aa4a26|MECHEXP-88d1e8719a1d026e6b1f15f6|MECHEXP-9d7ca9e4a504345172190e52|MECHEXP-a184a2420fa49b57a509b40e|MECHEXP-a3caac352ca5dbff7e47ba49|MECHEXP-a9d74fc3d533ffd80302f020|MECHEXP-c6c1be85327227ce0b507eb5|MECHEXP-cda064781d2e896d7885f9d6|MECHEXP-dbb0a9ea7b22b50bfc6c4389|MECHEXP-e24953f85e72bdb97a22f5a8|MECHEXP-e890c671cbd5d2aff3e5a1ed|MECHEXP-ef1e6355bbe8bffc037bae9e|MECHEXP-f0c330004eec2818637b00f8|MECHEXP-f1e8009649516baf98340fd8|MECHEXP-f90a3bceed17cf7bd746e02d|MECHEXP-fbed68d9e5e390da649790bb|MECHEXP-fd3db8e0d6e88aa5718c74c5,ROOTCOMP-22b6b1e4cbdb454a143b676e|ROOTCOMP-8e2c565f31ba60b4d636a063|ROOTCOMP-959597fd9612d5c05857e49a|ROOTCOMP-9c4cf1076baa69cc8134f7d0|ROOTCOMP-a5740c1fac006405089eb123|ROOTCOMP-e908a8efd103799b4304f7c6|ROOTCOMP-eb19e377aaa05215359b351c|ROOTCOMP-fbcb346e4f4a3e524b19a0cc,true,Bainbridge,true,2016,multi_family_administrative_source,EXTSEARCH-e2b2b6c223198f100888e92e,wave2_event_specific_v1,EXTTARGET-654226eca9eac685ec26f6cc|EXTTARGET-d23b3b3424584ff6fc6457a5|EXTTARGET-eb46fed4754239011e91ff80,moderate,EXTREVIEW-e52006dfc4cf8e0ee8f8b6bb,official government locator; source type requires verification,2026-08-05T03:53:32.309936+00:00,RESCALL-1b11a174131e187760e7f831,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,implementation_confirmation|payroll_and_earnings,police,official_domain_metadata,OH
other,bathtownship.us,RESCAND-0452fc50ddfb72e8d9efadee,unreviewed,medium_priority_verification_ready,candidate_review_lane_004,"I searched for **Bath, OH** **municipal (township/city) payroll/open-data** materials for **2022** that would let me extract metadata candidates for **non-safety** employees and the fields you listed (e.g., **actual wages paid, total earnings, overtime, premiums, retroactive payments + retroactivity implementation, adopted budget, HR report, Census/USDA official municipal admin record**), without verifying/downloading any candidate URLs. ## Result: insufficient municipality match to proceed with",,https://bathtownship.us/wp-content/uploads/2022/08/Ord-31_78-Number-of-Buildings-per-Parcel.pdf,https://bathtownship.us/wp-content/uploads/2022/08/Ord-31_78-Number-of-Buildings-per-Parcel.pdf,non_safety,2026-08-05T02:31:03.824596+00:00,upgrades implementation from documented term to paid outcome,payroll_and_earnings,residual_search_lane_003,pdf,public_source_candidate_unconfirmed,RESCAND-0452fc50ddfb72e8d9efadee,MECHEXP-18650dbba39ef01d00dfa04a|MECHEXP-27e52d89f3fc7d3f80d5ad94|MECHEXP-7cd1c81181037702f9f6ef2a|MECHEXP-b064dd20a3bdd00c39fed952|MECHEXP-b1b7e01d186dcfedf76a75ec,ROOTCOMP-d7f3e07ce568c41601571b6c,true,Bath,unconfirmed,2022,multi_family_administrative_source,EXTSEARCH-23b25dc7a56e031fb86f80da,wave2_event_specific_v1,EXTTARGET-d492dd78b7605593b55c7383,moderate,EXTREVIEW-6bb2c9c461139dd7fa9dad92,public institutional locator with administrative signal,2026-08-05T03:53:32.315780+00:00,RESCALL-2370473cb44f22bebd3ec31e,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,implementation_confirmation|payroll_and_earnings,non_safety,unreviewed,OH
audit_or_financial_report,ohioauditor.gov,RESCAND-5b2c75d9e67a6da8026b8f44,unreviewed,high_priority_verification_ready,candidate_review_lane_004,"## Candidate discovery (metadata-only; no URL verification/download) **Target tuple followed:** Municipality = **Bath, OH** | Period = **2023** | Side = **police** | Event = **municipal payroll / open data; adopted budget / HR report; administrative record** | Missing fields = **actual wages paid, total earnings, overtime, premiums, retroactive payments** (and want these as **non_base_compensation municipal payroll/open-data compensation** fields) | Source-family = **official municipal administr",,https://ohioauditor.gov/Auditsearch/Reports/2023/Bath_Township_22_Allen_OP%26F_Report_FINAL.pdf,https://ohioauditor.gov/Auditsearch/Reports/2023/Bath_Township_22_Allen_OP%26F_Report_FINAL.pdf,police,2026-08-05T02:38:37.955428+00:00,upgrades implementation from documented term to paid outcome,payroll_and_earnings,residual_search_lane_004,pdf,official_government_search_result,RESCAND-5b2c75d9e67a6da8026b8f44,MECHEXP-03d58eaadb45c8996ee6fb9c|MECHEXP-2e579d18f6a75f9b077739ae|MECHEXP-4e08d60994ea12a1c280691b|MECHEXP-dfe62327660c703f3ad26869,ROOTCOMP-54e3f1c2311313c642226cb6,true,Bath,true,2023,multi_family_administrative_source,EXTSEARCH-c042c601bc297f9850a72e00,wave2_event_specific_v1,EXTTARGET-8aadcdb83e166d95ccc6af7d,high,EXTREVIEW-7a938d387b334e4c64f3c5a1,official government locator with administrative document/data signal,2026-08-05T03:53:32.317025+00:00,RESCALL-ffe52b2bdb7cde30aa3d11fb,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,implementation_confirmation|payroll_and_earnings,police,official_domain_metadata,OH
audit_or_financial_report,ohioauditor.gov,RESCAND-8bfe8f132981f504c2095e2d,unreviewed,high_priority_verification_ready,candidate_review_lane_004,"## Candidate discovery (metadata-only; no URL verification/download) **Target tuple followed:** Municipality = **Bath, OH** | Period = **2023** | Side = **police** | Event = **municipal payroll / open data; adopted budget / HR report; administrative record** | Missing fields = **actual wages paid, total earnings, overtime, premiums, retroactive payments** (and want these as **non_base_compensation municipal payroll/open-data compensation** fields) | Source-family = **official municipal administr",,https://ohioauditor.gov/auditsearch/results.aspx?ReleaseDate=03%2F23%2F2023,https://ohioauditor.gov/auditsearch/results.aspx?ReleaseDate=03%2F23%2F2023,police,2026-08-05T02:38:37.955579+00:00,upgrades implementation from documented term to paid outcome,payroll_and_earnings,residual_search_lane_004,aspx,official_government_search_result,RESCAND-8bfe8f132981f504c2095e2d,MECHEXP-03d58eaadb45c8996ee6fb9c|MECHEXP-2e579d18f6a75f9b077739ae|MECHEXP-4e08d60994ea12a1c280691b|MECHEXP-dfe62327660c703f3ad26869,ROOTCOMP-54e3f1c2311313c642226cb6,true,Bath,true,2023,multi_family_administrative_source,EXTSEARCH-c042c601bc297f9850a72e00,wave2_event_specific_v1,EXTTARGET-8aadcdb83e166d95ccc6af7d,high,EXTREVIEW-37cb5253d7830003697b16c9,official government locator with administrative document/data signal,2026-08-05T03:53:32.317916+00:00,RESCALL-ffe52b2bdb7cde30aa3d11fb,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,implementation_confirmation|payroll_and_earnings,police,official_domain_metadata,OH
media_or_context,www.auditor.state.oh.us,RESCAND-9b956650a34fd2d582ce51f5,unreviewed,medium_priority_verification_ready,candidate_review_lane_004,"I searched for **municipal (City/Township) payroll / open data** sources matching: - **Municipality:** “Bath” **OH** - **Period:** **2016** - **Side:** unclear (not enough info provided to decide between employee-side wages/earnings vs municipal-side aggregates) - **Event:** missing/unclear (likely “annual payroll / compensation / HR/payroll report”) - **Missing fields to complete:** “unclear actual wages paid”, “total earnings”, “overtime”, “premiums”, “retroactive payments” + their “retroactiv",,https://www.auditor.state.oh.us/news/PressReleases/Details/3313,https://www.auditor.state.oh.us/news/PressReleases/Details/3313,unclear,2026-08-05T02:22:33.945736+00:00,upgrades implementation from documented term to paid outcome,payroll_and_earnings,residual_search_lane_002,web,public_source_candidate_unconfirmed,RESCAND-9b956650a34fd2d582ce51f5,MECHEXP-63919b14675818a53a2da875|MECHEXP-8936123c3184b9653b485f72|MECHEXP-adfbf06e7ecb6e3bfe5d50ea|MECHEXP-b67850a4cf18e8d3e5603022|MECHEXP-ff9b2e3c9db1367d60dbedef,ROOTCOMP-8e69174565d609cc71fa4575,true,Bath,unconfirmed,2016,payroll_and_earnings,EXTSEARCH-3d33f3ef9eddb7d83af9b6e2,wave2_event_specific_v1,EXTTARGET-e3b6226daeb1d5ea800156c0,moderate,EXTREVIEW-fb15e9c1e9c8c308aad22466,public institutional locator with administrative signal,2026-08-05T03:53:32.318733+00:00,RESCALL-400ccf784273c68635b40de8,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,payroll_and_earnings,unclear,unreviewed,OH
media_or_context,ohioauditor.gov,RESCAND-b579b9c346ce283af29fc008,unreviewed,high_priority_verification_ready,candidate_review_lane_004,"## Candidate discovery (metadata-only; no URL verification/download) **Target tuple followed:** Municipality = **Bath, OH** | Period = **2023** | Side = **police** | Event = **municipal payroll / open data; adopted budget / HR report; administrative record** | Missing fields = **actual wages paid, total earnings, overtime, premiums, retroactive payments** (and want these as **non_base_compensation municipal payroll/open-data compensation** fields) | Source-family = **official municipal administr",,https://ohioauditor.gov/news/pressreleases/Details/3691,https://ohioauditor.gov/news/pressreleases/Details/3691,police,2026-08-05T02:38:37.955632+00:00,upgrades implementation from documented term to paid outcome,payroll_and_earnings,residual_search_lane_004,web,official_government_search_result,RESCAND-b579b9c346ce283af29fc008,MECHEXP-03d58eaadb45c8996ee6fb9c|MECHEXP-2e579d18f6a75f9b077739ae|MECHEXP-4e08d60994ea12a1c280691b|MECHEXP-dfe62327660c703f3ad26869,ROOTCOMP-54e3f1c2311313c642226cb6,true,Bath,true,2023,multi_family_administrative_source,EXTSEARCH-c042c601bc297f9850a72e00,wave2_event_specific_v1,EXTTARGET-8aadcdb83e166d95ccc6af7d,high,EXTREVIEW-3e1ed0291483c0a64238b42a,official government locator with administrative document/data signal,2026-08-05T03:53:32.319429+00:00,RESCALL-ffe52b2bdb7cde30aa3d11fb,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,implementation_confirmation|payroll_and_earnings,police,official_domain_metadata,OH
budget,www.cityofbathmaine.gov,RESCAND-d2fc241f952ed67dee1ed099,unreviewed,high_priority_verification_ready,candidate_review_lane_004,"## Candidate discovery (metadata-only; no URL verification/download) **Target tuple followed:** Municipality = **Bath, OH** | Period = **2023** | Side = **police** | Event = **municipal payroll / open data; adopted budget / HR report; administrative record** | Missing fields = **actual wages paid, total earnings, overtime, premiums, retroactive payments** (and want these as **non_base_compensation municipal payroll/open-data compensation** fields) | Source-family = **official municipal administr",,https://www.cityofbathmaine.gov/Departments/Finance/Budget,https://www.cityofbathmaine.gov/Departments/Finance/Budget,police,2026-08-05T02:38:37.954706+00:00,upgrades implementation from documented term to paid outcome,payroll_and_earnings,residual_search_lane_004,web,official_government_search_result,RESCAND-d2fc241f952ed67dee1ed099,MECHEXP-03d58eaadb45c8996ee6fb9c|MECHEXP-2e579d18f6a75f9b077739ae|MECHEXP-4e08d60994ea12a1c280691b|MECHEXP-dfe62327660c703f3ad26869,ROOTCOMP-54e3f1c2311313c642226cb6,true,Bath,true,2023,multi_family_administrative_source,EXTSEARCH-c042c601bc297f9850a72e00,wave2_event_specific_v1,EXTTARGET-8aadcdb83e166d95ccc6af7d,high,EXTREVIEW-ccfc96c442edcdfc602fb8ed,official government locator with administrative document/data signal,2026-08-05T03:53:32.320047+00:00,RESCALL-ffe52b2bdb7cde30aa3d11fb,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,implementation_confirmation|payroll_and_earnings,police,official_domain_metadata,OH
audit_or_financial_report,ohioauditor.gov,RESCAND-f00d2a238a5d8d2cee89f210,unreviewed,high_priority_verification_ready,candidate_review_lane_004,"## Candidate discovery (metadata-only; no URL verification/download) **Target tuple followed:** Municipality = **Bath, OH** | Period = **2023** | Side = **police** | Event = **municipal payroll / open data; adopted budget / HR report; administrative record** | Missing fields = **actual wages paid, total earnings, overtime, premiums, retroactive payments** (and want these as **non_base_compensation municipal payroll/open-data compensation** fields) | Source-family = **official municipal administr",,https://ohioauditor.gov/auditsearch/results.aspx?ReleaseDate=08%2F24%2F2023,https://ohioauditor.gov/auditsearch/results.aspx?ReleaseDate=08%2F24%2F2023,police,2026-08-05T02:38:37.955556+00:00,upgrades implementation from documented term to paid outcome,payroll_and_earnings,residual_search_lane_004,aspx,official_government_search_result,RESCAND-f00d2a238a5d8d2cee89f210,MECHEXP-03d58eaadb45c8996ee6fb9c|MECHEXP-2e579d18f6a75f9b077739ae|MECHEXP-4e08d60994ea12a1c280691b|MECHEXP-dfe62327660c703f3ad26869,ROOTCOMP-54e3f1c2311313c642226cb6,true,Bath,true,2023,multi_family_administrative_source,EXTSEARCH-c042c601bc297f9850a72e00,wave2_event_specific_v1,EXTTARGET-8aadcdb83e166d95ccc6af7d,high,EXTREVIEW-1cd3a4806250bc531d715c56,official government locator with administrative document/data signal,2026-08-05T03:53:32.320477+00:00,RESCALL-ffe52b2bdb7cde30aa3d11fb,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,implementation_confirmation|payroll_and_earnings,police,official_domain_metadata,OH
