administrative_source_type,candidate_domain,candidate_id,candidate_relevance_score,candidate_review_bucket,candidate_review_lane_id,candidate_snippet,candidate_title,candidate_url,canonicalized_url,department_scope,discovered_at,expected_claim_upgrade,external_data_family,lane_id,likely_file_type,likely_source_type,linked_candidate_ids,linked_mechanism_exposure_event_ids,linked_root_event_id,metadata_only_review,municipality,official_source_flag,period,primary_external_data_family,prior_compacted_target_id,query_version,raw_target_id,review_confidence,review_id,review_reason,reviewed_at,search_call_id,search_wave,search_wave_provenance,secondary_family_tags,side_scope,source_quality_score,state
other,www.michigan.gov,EXTCAND-d198bae6eca37d18b5f7dc84,unreviewed,high_priority_verification_ready,candidate_review_lane_002,"Likely **official / primary administrative** source types that would contain (or link to) metadata for **Torch Lake area (MI)** government payroll/salary/overtime/positions/vacancies/HR actions in **2023**: - **Township / municipality governing-body records (primary authorization)** - **Board/City Council minutes** and **agendas** referencing wage approvals, compensation changes, staffing actions,",,https://www.michigan.gov/egle/-/media/Project/Websites/egle/Documents/Legislative/Boilerplate/Section-235/Report-FY23-Q4-Active-Cleanup-Projects.pdf?hash=B618499E820524CD1664BE2EB12A8462&rev=aa5b13eaed984d06ab8347fffa992850,https://www.michigan.gov/egle/-/media/Project/Websites/egle/Documents/Legislative/Boilerplate/Section-235/Report-FY23-Q4-Active-Cleanup-Projects.pdf?hash=B618499E820524CD1664BE2EB12A8462&rev=aa5b13eaed984d06ab8347fffa992850,side_independent,2026-08-04T23:55:24.883940+00:00,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,external_search_lane_005,pdf,official_government_search_result,EXTCAND-d198bae6eca37d18b5f7dc84,MECHEXP-07ebb0a9c94927e3852dada5|MECHEXP-2263a383b7b54a826fdbd14e|MECHEXP-4df3b2d3c66e6cd7c0ca6778|MECHEXP-8d0950cfe13cff73b8f5d0d0,ROOTCOMP-ad1113ffcb8d145756785ab6,true,Torch Lake,true,2023,multi_family_administrative_source,EXTSEARCH-a686fc3d2a13d8029f90447d,v1_primary,,high,EXTREVIEW-69e645e2b4bc96b46d9a65e7,official government locator with administrative document/data signal,2026-08-05T03:53:25.123506+00:00,SEARCHCALL-2de8bd0da7ec2e2cd8eb5ae9,external_search_wave_001_compacted,external_search_wave_001_compacted,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,side_independent,,MI
other,www.michigan.gov,EXTCAND-013005d0c5c2685b318ac9be,unreviewed,high_priority_verification_ready,candidate_review_lane_002,Likely **official/primary administrative source types** you’d search for metadata matching: *“Union charter” + MI + 2015* plus themes like **pay plan / salary step schedule / authorized positions / vacancies / staffing / recruitment / retention / turnover / overtime / budget / pension & health contributions / compensation study / ordinance/resolution**: 1. **Michigan statewide HR & compensation fr,,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Law-and-Policies/Governance/CMIC/2-0/Charter_-_Gladwin_-_CMIC.pdf,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Law-and-Policies/Governance/CMIC/2-0/Charter_-_Gladwin_-_CMIC.pdf,all_units,2026-08-04T23:44:20.291073+00:00,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,external_search_lane_004,pdf,official_government_search_result,EXTCAND-013005d0c5c2685b318ac9be,MECHEXP-2b4f0372d348409ebaa810eb|MECHEXP-646aa837c6c191c92ba20270|MECHEXP-691c3d9200695843394142bf|MECHEXP-69cae30a5c24c669dd6c18a4|MECHEXP-dbeb355fbcbe63acbb26cf46|MECHEXP-e58ea6e086f0e0a0b3da2b6a|MECHEXP-f9a1167c7adaafc2b840f16d,ROOTCOMP-41f1516422252b25d54e6845|ROOTCOMP-934ec1922a8d565c9f239815,true,Union charter,true,2015,multi_family_administrative_source,EXTSEARCH-55831adc3640cce91b5ff49a,v1_primary,,high,EXTREVIEW-304a68d84d17be650ea9b722,official government locator with administrative document/data signal,2026-08-05T03:53:25.124568+00:00,SEARCHCALL-51118d105293176a5c2479da,external_search_wave_001_compacted,external_search_wave_001_compacted,benefits_and_total_compensation|implementation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,,MI
budget,obp.umich.edu,EXTCAND-425375809eaf2e93a4f28a2c,unreviewed,medium_priority_verification_ready,candidate_review_lane_002,### Likely “official / primary administrative source types” in Michigan relevant to your metadata-only discovery target (union charter + 2019 + payroll/salaries/overtime/authorized positions + staffing/vacancies/attrition/compensation schedules + budgets + pay plans) 1. **State-level compensation plans / pay schedules (classified workforce)** - Michigan Civil Service Commission (MDCS) materials th,,https://obp.umich.edu/mandatory-reporting/budget-transparency-19-20/,https://obp.umich.edu/mandatory-reporting/budget-transparency-19-20,all_units,2026-08-04T23:32:35.089445+00:00,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,external_search_lane_002,web,public_source_candidate_unconfirmed,EXTCAND-425375809eaf2e93a4f28a2c,MECHEXP-125c2e4b39112527399a30fc|MECHEXP-19381f43b5ede1c1ffd07235|MECHEXP-27f5c79820e06c0c1f795c25|MECHEXP-283829a32cfcf79f040a22b8|MECHEXP-4763e7667850b1c80cf5cc15|MECHEXP-4ec4522795c81c134fce8fb7|MECHEXP-6aae8e910d8b3a773abc4646|MECHEXP-b1519e1785e6f24bd5f7a650,ROOTCOMP-b65e546dc82ac952aad20257|ROOTCOMP-d913c07cac99eea9b668d170,true,Union charter,unconfirmed,2019,multi_family_administrative_source,EXTSEARCH-d66482660fb9129c6df9ce66,v1_primary,,moderate,EXTREVIEW-692caf84c7ac01f42f93c6d0,public institutional locator with administrative signal,2026-08-05T03:53:25.126692+00:00,SEARCHCALL-a03de291758bb59ef73f9601,external_search_wave_001_compacted,external_search_wave_001_compacted,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,,MI
other,www.michigan.gov,EXTCAND-7bba0aad8d550640b89d1e7c,unreviewed,high_priority_verification_ready,candidate_review_lane_002,### Likely “official / primary administrative source types” in Michigan relevant to your metadata-only discovery target (union charter + 2019 + payroll/salaries/overtime/authorized positions + staffing/vacancies/attrition/compensation schedules + budgets + pay plans) 1. **State-level compensation plans / pay schedules (classified workforce)** - Michigan Civil Service Commission (MDCS) materials th,,https://www.michigan.gov/mdcs/-/media/Project/Websites/mdcs/SPDOC/2018/Reg502SPDOC_1807b.pdf?hash=C2371A3300D08399CC540007D4DA7903&rev=0adbdda387e946a6aa3c3c328b471334,https://www.michigan.gov/mdcs/-/media/Project/Websites/mdcs/SPDOC/2018/Reg502SPDOC_1807b.pdf?hash=C2371A3300D08399CC540007D4DA7903&rev=0adbdda387e946a6aa3c3c328b471334,all_units,2026-08-04T23:32:35.090022+00:00,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,external_search_lane_002,pdf,official_government_search_result,EXTCAND-7bba0aad8d550640b89d1e7c,MECHEXP-125c2e4b39112527399a30fc|MECHEXP-19381f43b5ede1c1ffd07235|MECHEXP-27f5c79820e06c0c1f795c25|MECHEXP-283829a32cfcf79f040a22b8|MECHEXP-4763e7667850b1c80cf5cc15|MECHEXP-4ec4522795c81c134fce8fb7|MECHEXP-6aae8e910d8b3a773abc4646|MECHEXP-b1519e1785e6f24bd5f7a650,ROOTCOMP-b65e546dc82ac952aad20257|ROOTCOMP-d913c07cac99eea9b668d170,true,Union charter,true,2019,multi_family_administrative_source,EXTSEARCH-d66482660fb9129c6df9ce66,v1_primary,,high,EXTREVIEW-6b4b885c3245162c8219299a,official government locator with administrative document/data signal,2026-08-05T03:53:25.127683+00:00,SEARCHCALL-a03de291758bb59ef73f9601,external_search_wave_001_compacted,external_search_wave_001_compacted,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,,MI
other,www.courts.michigan.gov,EXTCAND-c19ab27b11829baa9a4664a9,unreviewed,high_priority_verification_ready,candidate_review_lane_002,Likely **official/primary administrative source types** you’d search for metadata matching: *“Union charter” + MI + 2015* plus themes like **pay plan / salary step schedule / authorized positions / vacancies / staffing / recruitment / retention / turnover / overtime / budget / pension & health contributions / compensation study / ordinance/resolution**: 1. **Michigan statewide HR & compensation fr,,https://www.courts.michigan.gov/SysGlobalAssets/migrated/courts/michigansupremecourt/clerks/msc-briefs/2017-2018/153074/153074_application.pdf,https://www.courts.michigan.gov/SysGlobalAssets/migrated/courts/michigansupremecourt/clerks/msc-briefs/2017-2018/153074/153074_application.pdf,all_units,2026-08-04T23:44:20.291230+00:00,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,external_search_lane_004,pdf,official_government_search_result,EXTCAND-c19ab27b11829baa9a4664a9,MECHEXP-2b4f0372d348409ebaa810eb|MECHEXP-646aa837c6c191c92ba20270|MECHEXP-691c3d9200695843394142bf|MECHEXP-69cae30a5c24c669dd6c18a4|MECHEXP-dbeb355fbcbe63acbb26cf46|MECHEXP-e58ea6e086f0e0a0b3da2b6a|MECHEXP-f9a1167c7adaafc2b840f16d,ROOTCOMP-41f1516422252b25d54e6845|ROOTCOMP-934ec1922a8d565c9f239815,true,Union charter,true,2015,multi_family_administrative_source,EXTSEARCH-55831adc3640cce91b5ff49a,v1_primary,,high,EXTREVIEW-702689af48aca8c1d33916c1,official government locator with administrative document/data signal,2026-08-05T03:53:25.129124+00:00,SEARCHCALL-51118d105293176a5c2479da,external_search_wave_001_compacted,external_search_wave_001_compacted,benefits_and_total_compensation|implementation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,,MI
other,www.legislature.mi.gov,EXTCAND-fbc60795444f0487e5d231ca,unreviewed,high_priority_verification_ready,candidate_review_lane_002,Likely **official/primary public administrative source types** for your “Union charter” + **MI municipal** metadata discovery target (payroll/salaries/earnings/overtime/authorized positions/vacancies/staffing recruitment retention/turnover/salary step schedule/pay plan/ordinance or resolution/pension + health contributions/compensation studies) are: - **Municipal code / charter text (charter ordin,,https://www.legislature.mi.gov/documents/mcl/pdf/mcl-act-279-of-1909.pdf,https://www.legislature.mi.gov/documents/mcl/pdf/mcl-act-279-of-1909.pdf,all_units,2026-08-04T23:44:28.687357+00:00,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,external_search_lane_004,pdf,official_government_search_result,EXTCAND-fbc60795444f0487e5d231ca,MECHEXP-365db613654d9e54e9feee38|MECHEXP-4c4710e53fb46172cd2fc727|MECHEXP-5c645a14c71db436eca14781|MECHEXP-76df57cb09c90e6debcb4862|MECHEXP-9f6dc759660dc63e96d21e29,ROOTCOMP-253ce00a5751facaa399ef80,true,Union charter,true,undated,multi_family_administrative_source,EXTSEARCH-2e21b74fbefce7873a65faa6,v1_primary,,high,EXTREVIEW-5f32e76ed2556c0aab81da7e,official government locator with administrative document/data signal,2026-08-05T03:53:25.129671+00:00,SEARCHCALL-d08e0922a5652a40405b494b,external_search_wave_001_compacted,external_search_wave_001_compacted,benefits_and_total_compensation|implementation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,,MI
other,senate.michigan.gov,EXTCAND-a46856305a97c83c4d3e4cd8,unreviewed,medium_priority_verification_ready,candidate_review_lane_002,"Here are the **likely official / primary public administrative source types** that typically contain the metadata you listed for **Village of Grosse Pointe Shores, MI (2021)** (payroll salaries/earnings, overtime, authorized positions, vacancies, staffing, recruitment/retention/turnover, salary step schedule, ordinance/resolution pay plan, pensions/health contributions/compensation studies): 1. **",,https://senate.michigan.gov/information/legislatively-directed-spending-items/2026/village-of-grosse-pointe-shores/,https://senate.michigan.gov/information/legislatively-directed-spending-items/2026/village-of-grosse-pointe-shores,all_units,2026-08-04T23:44:38.019302+00:00,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,external_search_lane_004,web,official_government_search_result,EXTCAND-a46856305a97c83c4d3e4cd8,MECHEXP-669d208c10299c2d08e9fd40|MECHEXP-66aeb79850ff012483cf68eb|MECHEXP-7823627030630737c68fa6f5|MECHEXP-a3f716ef98da262af5bdc6f9|MECHEXP-b812ee0ac490da7b66d66b8f,ROOTCOMP-c342b41fb3edef8efe80b31b,true,Village of Grosse Pointe Shores,true,2021,multi_family_administrative_source,EXTSEARCH-057e74e7ef4c838c1977c426,v1_primary,,moderate,EXTREVIEW-bde7db044f836ea5f0a6bd8c,official government locator; source type requires verification,2026-08-05T03:53:25.130967+00:00,SEARCHCALL-610aaa34922556018f59a0dc,external_search_wave_001_compacted,external_search_wave_001_compacted,benefits_and_total_compensation|implementation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,,MI
contract_or_mou,www.warren-ma.gov,EXTCAND-4491b57631833fa690b52015,unreviewed,high_priority_verification_ready,candidate_review_lane_002,"Likely **official / primary administrative source types** for the “Warren, MI municipal payroll / salaries / overtime / authorized positions / vacancies / staffing / recruitment / retention / turnover / pay plan / ordinance-resolution / pension & health contributions / compensation study / salary step schedule” metadata target: - **City of Warren Human Resources (HR) pages** - Job postings + emplo",,https://www.warren-ma.gov/421/Employment-Contracts,https://www.warren-ma.gov/421/Employment-Contracts,all_units,2026-08-04T23:32:40.584855+00:00,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,external_search_lane_002,web,official_government_search_result,EXTCAND-4491b57631833fa690b52015,MECHEXP-0348bc9e4482b4d1f9887c75|MECHEXP-0544424ac919f0ac71b77477|MECHEXP-2ad9d4273836d70333a3aafe|MECHEXP-3ecd9dc055d28cdb73e82b40|MECHEXP-940895e6f62e2159f68c0da9|MECHEXP-9755ec5b360fe52f3d228d56|MECHEXP-cc67b4bc9fc829c7b7bc4d90|MECHEXP-e6cb3632eda4c50502aca76b,ROOTCOMP-c8c2e4c3ff1afba4d624b435|ROOTCOMP-d78944be65d440bcac3bb33b,true,Warren,true,undated,multi_family_administrative_source,EXTSEARCH-82c749dbac2cfb8f357bf29f,v1_primary,,high,EXTREVIEW-751e31a92dad60e1428a3cf0,official government locator with administrative document/data signal,2026-08-05T03:53:25.133412+00:00,SEARCHCALL-89ca2fa59a2b3c7262c333cd,external_search_wave_001_compacted,external_search_wave_001_compacted,benefits_and_total_compensation|implementation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,,MI
other,ofm.wa.gov,EXTCAND-0cb693617058f3753b71b5dd,unreviewed,medium_priority_verification_ready,candidate_review_lane_002,"Likely *primary/official* administrative source types for “Washington, MI, 2026 payroll/salaries/overtime/pay plan/budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance/resolution compensation study” metadata discovery target: - **State-level pay plan / HR classification & compensation policy (official state HR/OFM sites)**: salary schedules, ",,https://ofm.wa.gov/hr-policies/labor-relations/collective-bargaining-agreements/,https://ofm.wa.gov/hr-policies/labor-relations/collective-bargaining-agreements,side_independent,2026-08-04T23:32:47.236556+00:00,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,external_search_lane_002,web,official_government_search_result,EXTCAND-0cb693617058f3753b71b5dd,MECHEXP-059400483eaf7b6b83c43490|MECHEXP-a20706ee4cc9b9d0a2db6694|MECHEXP-bc95c7d58c8c63c9623a6f54|MECHEXP-f4beb063cd9261528ebb2a42,ROOTCOMP-8f7d80de497850f1df497b41,true,Washington,true,2026,multi_family_administrative_source,EXTSEARCH-9553e4f891e499ec8fb6a76a,v1_primary,,moderate,EXTREVIEW-68d927765665e13d4c42a0bf,official government locator; source type requires verification,2026-08-05T03:53:25.136065+00:00,SEARCHCALL-fa3d1945fbc448a4c235f2f3,external_search_wave_001_compacted,external_search_wave_001_compacted,benefits_and_total_compensation|implementation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,side_independent,,MI
other,www.house.mi.gov,EXTCAND-1425480f67d3f9f49cdfdca7,unreviewed,high_priority_verification_ready,candidate_review_lane_002,"### Likely official / primary public source types (administrative) for the metadata terms you listed For a Michigan municipality named **“Washington”** (city/township/village), years like **2018**, and themes like **pay plan, authorized positions, vacancies, staffing, recruitment/retention, turnover, overtime costs, and pension/health contributions**, the most relevant *administrative* public sour",,https://www.house.mi.gov/hfa/PDF/Summaries/MSP_ExecRec_Summary_fy24-25.pdf,https://www.house.mi.gov/hfa/PDF/Summaries/MSP_ExecRec_Summary_fy24-25.pdf,fire,2026-08-04T23:55:39.406796+00:00,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,external_search_lane_005,pdf,official_government_search_result,EXTCAND-1425480f67d3f9f49cdfdca7,MECHEXP-04f193c379efd6272584c106|MECHEXP-26aadce257d77a0be19a3d66|MECHEXP-4ae7e7cbf58283566658026e|MECHEXP-4f9146036be6d608fccd36f8|MECHEXP-5f39797a6e70cdb99fc314a2|MECHEXP-8a93d0a06e044ae32f67acf1|MECHEXP-fac1eb805468dc71d9625e51,ROOTCOMP-12d8903ef99996072151d152|ROOTCOMP-adedd4955ef54b0039767b40,true,Washington,true,2018,multi_family_administrative_source,EXTSEARCH-c241e845746d544f97876842,v1_primary,,high,EXTREVIEW-31de713ae17f45c16e6695cd,official government locator with administrative document/data signal,2026-08-05T03:53:25.136929+00:00,SEARCHCALL-e8a5f93f26cd6e03d125017c,external_search_wave_001_compacted,external_search_wave_001_compacted,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,fire,,MI
