administrative_source_type,candidate_domain,candidate_id,candidate_relevance_score,candidate_review_bucket,candidate_review_lane_id,candidate_snippet,candidate_title,candidate_url,canonicalized_url,department_scope,discovered_at,expected_claim_upgrade,external_data_family,lane_id,likely_file_type,likely_source_type,linked_candidate_ids,linked_mechanism_exposure_event_ids,linked_root_event_id,metadata_only_review,municipality,official_source_flag,period,primary_external_data_family,prior_compacted_target_id,query_version,raw_target_id,review_confidence,review_id,review_reason,reviewed_at,search_call_id,search_wave,search_wave_provenance,secondary_family_tags,side_scope,source_quality_score,state
other,wtwpdublinoh.gov,EXTCAND-bc9533ca851864d3c44cf0df,unreviewed,high_priority_verification_ready,candidate_review_lane_003,"Based on live hosted search results for **“Washington” + “OH” + “2022”** with terms like payroll/salaries/overtime/pay plan/authorized positions/vacancies/staffing/retention/turnover, the most relevant *official/primary public administrative* source types you’re likely to find (and should target for metadata-only discovery) are: - **Township/municipal finance & budget pages (with 2022 budget packa",,https://wtwpdublinoh.gov/cdn/2024-Annual-Program-Appraisal-and-Analysis.pdf,https://wtwpdublinoh.gov/cdn/2024-Annual-Program-Appraisal-and-Analysis.pdf,fire|police,2026-08-05T00:28:12.951926+00:00,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,external_search_lane_005,pdf,official_government_search_result,EXTCAND-bc9533ca851864d3c44cf0df,MECHEXP-0ca11d2993eba740a3100206|MECHEXP-174e8cae4415de9fa2e0017d|MECHEXP-330b016bd187b4881a8d9487|MECHEXP-46bfda300c1e05e6b73f4c61|MECHEXP-53495f77b5f0a7fee41078ea|MECHEXP-a687f23a56c8d7c0195952b9|MECHEXP-bfc091ce05450eac1d256668|MECHEXP-c9cf1a0da63a7de734b57953|MECHEXP-cecbb751004b1f6f78d14d05,ROOTCOMP-64802d775b246ffeb989ee8f|ROOTCOMP-f4ac5458cb946a139e63466d,true,Washington,true,2022,multi_family_administrative_source,EXTSEARCH-68cf4a904305f7d39642f49e,v1_primary,,high,EXTREVIEW-8ea5df6a30c5ea951e83ea1d,official government locator with administrative document/data signal,2026-08-05T03:53:30.173714+00:00,SEARCHCALL-78f7c7443fccea182ec6f7b3,external_search_wave_001_compacted,external_search_wave_001_compacted,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,fire|police,,OH
other,www.redmond.gov,EXTCAND-cae43f6c784d4bb8b4df15c5,unreviewed,medium_priority_verification_ready,candidate_review_lane_003,"Here are the **likely official / primary administrative source types** you would target for metadata-only discovery on the fields you listed (payroll salaries earnings overtime, budget authorized positions, vacancies, staffing/recruitment/retention/turnover, pay/step schedules, ordinance/resolution pay plans, pensions/health contributions, compensation studies) for **“Washington, OH” in 2021**: - ",,https://www.redmond.gov/DocumentCenter/View/10883/8064-7?bidId=,https://www.redmond.gov/DocumentCenter/View/10883/8064-7?bidId=,fire|police|side_independent,2026-08-05T00:17:47.697779+00:00,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,external_search_lane_004,web,official_government_search_result,EXTCAND-cae43f6c784d4bb8b4df15c5,MECHEXP-528945687551df987329eae9|MECHEXP-537a167a40351f2f821e9671|MECHEXP-70eda1f4b7e220752c6990a3|MECHEXP-736ee6bf47d9da5154548d6a|MECHEXP-740656754393c944ebe84877|MECHEXP-9872d456ad1ba1af188ff257|MECHEXP-98de83e113414b0a3e8dae88|MECHEXP-b660dee53cb5561f5f950a4b|MECHEXP-c3254468026ddfeb01deb271|MECHEXP-d2357868629fd080b532dffd|MECHEXP-e8301153ccf0a89230e5acac|MECHEXP-ee0d9f300810d39c6d12c332|MECHEXP-ff427dd47e1ef2059f2f491f,ROOTCOMP-036a4f0019dba87db09b9fb6|ROOTCOMP-1664f985035a0b363afa08f7|ROOTCOMP-e51dc3d1dc05b7cfa5fa498b,true,Washington,true,2021,multi_family_administrative_source,EXTSEARCH-0fe03d375013904caf6d36da,v1_primary,,moderate,EXTREVIEW-d114d8de7d461586b257c931,official government locator; source type requires verification,2026-08-05T03:53:30.174234+00:00,SEARCHCALL-ba4b291df87ea6f81ce9b4e7,external_search_wave_001_compacted,external_search_wave_001_compacted,benefits_and_total_compensation|implementation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,fire|police|side_independent,,OH
audit_or_financial_report,www.auditor.state.oh.us,EXTCAND-ec85cc9ad797e1aed6308b73,unreviewed,medium_priority_verification_ready,candidate_review_lane_003,"Based on live hosted search results for **“Washington” + “OH” + “2022”** with terms like payroll/salaries/overtime/pay plan/authorized positions/vacancies/staffing/retention/turnover, the most relevant *official/primary public administrative* source types you’re likely to find (and should target for metadata-only discovery) are: - **Township/municipal finance & budget pages (with 2022 budget packa",,https://www.auditor.state.oh.us/AuditSearch/detail.aspx?ReportID=4d7084cd-6dea-43b3-a62f-14a4e7c0c1ad,https://www.auditor.state.oh.us/AuditSearch/detail.aspx?ReportID=4d7084cd-6dea-43b3-a62f-14a4e7c0c1ad,fire|police,2026-08-05T00:28:12.951966+00:00,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,external_search_lane_005,aspx,public_source_candidate_unconfirmed,EXTCAND-ec85cc9ad797e1aed6308b73,MECHEXP-0ca11d2993eba740a3100206|MECHEXP-174e8cae4415de9fa2e0017d|MECHEXP-330b016bd187b4881a8d9487|MECHEXP-46bfda300c1e05e6b73f4c61|MECHEXP-53495f77b5f0a7fee41078ea|MECHEXP-a687f23a56c8d7c0195952b9|MECHEXP-bfc091ce05450eac1d256668|MECHEXP-c9cf1a0da63a7de734b57953|MECHEXP-cecbb751004b1f6f78d14d05,ROOTCOMP-64802d775b246ffeb989ee8f|ROOTCOMP-f4ac5458cb946a139e63466d,true,Washington,unconfirmed,2022,multi_family_administrative_source,EXTSEARCH-68cf4a904305f7d39642f49e,v1_primary,,moderate,EXTREVIEW-bd59cacfd297ceffaaf2ac24,public institutional locator with administrative signal,2026-08-05T03:53:30.175467+00:00,SEARCHCALL-78f7c7443fccea182ec6f7b3,external_search_wave_001_compacted,external_search_wave_001_compacted,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,fire|police,,OH
other,www.waterville-me.gov,EXTCAND-f985124137c2a46e67438aee,unreviewed,medium_priority_verification_ready,candidate_review_lane_003,"Likely **official/primary administrative source types** for a **Waterville, OH** metadata-only discovery target covering payroll, salaries, overtime, authorized positions, vacancies/staffing, recruitment/retention/turnover, salary steps/schedules, ordinances/resolutions, pay plans, and pension/health compensation studies: 1. **Waterville, OH City/Finance payroll & compensation pages** - Official “",,https://www.waterville-me.gov/Jobs.aspx,https://www.waterville-me.gov/Jobs.aspx,police,2026-08-05T00:09:26.107617+00:00,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,external_search_lane_003,aspx,official_government_search_result,EXTCAND-f985124137c2a46e67438aee,MECHEXP-925e867da3d22ac0d5396807|MECHEXP-97e0edaa95f8595a00869301|MECHEXP-b85ac6c7f503866eec73e7d1|MECHEXP-c8e20cc5f60ee1b8d2260f15,ROOTCOMP-e22271f4b82e8dd8c844173b,true,Waterville,true,undated,multi_family_administrative_source,EXTSEARCH-e382ee1138b938e89e2f72c4,v1_primary,,moderate,EXTREVIEW-145df18c1aea15ef1b3513f9,official government locator; source type requires verification,2026-08-05T03:53:30.179711+00:00,SEARCHCALL-219103fd16f475a917af51f0,external_search_wave_001_compacted,external_search_wave_001_compacted,benefits_and_total_compensation|implementation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,police,,OH
audit_or_financial_report,www.lsc.ohio.gov,EXTCAND-6908f4a6eeb06de3ded506e1,unreviewed,high_priority_verification_ready,candidate_review_lane_003,"Likely relevant *official/primary administrative source types* for “Wooster, OH — 2021” topics like payroll/salaries/earnings/overtime, authorized positions, vacancies/staffing/recruitment/retention/turnover, salary step schedules, ordinance/resolution pay plans, pension & health contributions, compensation studies: 1) **City of Wooster “Annual Financial Audit” / “Comprehensive Annual Financial Re",,https://www.lsc.ohio.gov/assets/organizations/legislative-service-commission/monthly-agency-reports/agency-reports/files/mar-154-auditorcafr2021.pdf,https://www.lsc.ohio.gov/assets/organizations/legislative-service-commission/monthly-agency-reports/agency-reports/files/mar-154-auditorcafr2021.pdf,fire,2026-08-05T00:17:56.885425+00:00,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,external_search_lane_004,pdf,official_government_search_result,EXTCAND-6908f4a6eeb06de3ded506e1,MECHEXP-0ef6756bca25ce6ba79404c1|MECHEXP-330a230cfeb57b181cd10616|MECHEXP-4d0e3d9515a1aa77bc5973ca|MECHEXP-8f1a2824a40c424a7a5960e4|MECHEXP-c2b143044c68d127016128bb|MECHEXP-e63e72367e523eaa5992492c,ROOTCOMP-180f3edc174553f4f3c5877f|ROOTCOMP-59664aa4f94b5bdcb4e32079,true,Wooster,true,2021,multi_family_administrative_source,EXTSEARCH-44afce28590699e6c19fdc73,v1_primary,,high,EXTREVIEW-40374f33cff6b0f0f7cffc07,official government locator with administrative document/data signal,2026-08-05T03:53:30.182871+00:00,SEARCHCALL-f41887f036354a6cc7400441,external_search_wave_001_compacted,external_search_wave_001_compacted,benefits_and_total_compensation|implementation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,fire,,OH
other,www.woosteroh.com,EXTCAND-e6a82db337c57548c7b8b549,unreviewed,low_priority_verification_ready,candidate_review_lane_003,"Likely **official/primary source types** to discover Wooster, OH **2015** payroll/salary/authorized staffing (pay plan, overtime, vacancies, budgets, etc.) are: - **City of Wooster “Budget / Appropriations” documents (2015 budget packet, annual budget, appropriation ordinance)** - These typically enumerate **authorized positions**, staffing levels, and funding for salaries/benefits and can referen",,https://www.woosteroh.com/sites/default/files/2021-12/12-6-21a000.pdf,https://www.woosteroh.com/sites/default/files/2021-12/12-6-21a000.pdf,fire,2026-08-05T00:09:40.650458+00:00,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,external_search_lane_003,pdf,public_source_candidate_unconfirmed,EXTCAND-e6a82db337c57548c7b8b549,MECHEXP-3e5ec49c19df322f5a70bad8|MECHEXP-4245e2a57c6f14a75642f454|MECHEXP-c6c0d0ccd7d07bda8bfcd925|MECHEXP-f04ff3351e994ab2637fc707,ROOTCOMP-f01a9ed473a6890d85df2352,true,Wooster,unconfirmed,2015,multi_family_administrative_source,EXTSEARCH-3cea45f5c3f24a66b331aac0,v1_primary,,moderate,EXTREVIEW-05aea6b26831152801acfaec,document locator with plausible administrative source signal,2026-08-05T03:53:30.184168+00:00,SEARCHCALL-5c951234ab6c2440b4b49b37,external_search_wave_001_compacted,external_search_wave_001_compacted,benefits_and_total_compensation|implementation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,fire,,OH
other,digitalprairie.ok.gov,EXTCAND-49746e83095085b756b82bad,unreviewed,medium_priority_verification_ready,candidate_review_lane_003,"Below are **likely official/primary administrative source types** you’d target for metadata-only discovery around: **“Chouteau, OK” + 2026** covering **payroll/salaries, overtime, authorized positions (vacancies/staffing), recruitment/retention/turnover, step/salary schedules, and budget/ordinance/resolution/pay plan/pension/health contributions/compensation studies**. ### 1) City/Town administrat",,https://digitalprairie.ok.gov/digital/api/collection/stgovpub/id/729877/download,https://digitalprairie.ok.gov/digital/api/collection/stgovpub/id/729877/download,all_units,2026-08-04T23:58:01.715345+00:00,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,external_search_lane_001,web,official_government_search_result,EXTCAND-49746e83095085b756b82bad,MECHEXP-2e7891ecedd711cb350d3652|MECHEXP-4fb92028ca18834fe7d82c14|MECHEXP-5469e7d164fc16d8f002625c|MECHEXP-a2d45748e5891deb94f8ce74|MECHEXP-c1dc9a3c64d445ac9a1b6682,ROOTCOMP-3158cbf799971663590e9042,true,Chouteau,true,2026,multi_family_administrative_source,EXTSEARCH-bbb5cddeaf4f6643acd704a0,v1_primary,,moderate,EXTREVIEW-f1fba98daa5a9625c6851d97,official government locator; source type requires verification,2026-08-05T03:53:30.184997+00:00,SEARCHCALL-bce042fe49e2d781389595c7,external_search_wave_001_compacted,external_search_wave_001_compacted,benefits_and_total_compensation|implementation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,,OK
navigation_or_index,www.sai.ok.gov,EXTCAND-311d7937c436864719eae240,unreviewed,high_priority_verification_ready,candidate_review_lane_003,"Likely *official / primary* public administrative source types to target for metadata-only discovery on **“Comanche” (OK) + 2019** payroll/salaries/overtime/pay plan/authorized positions/vacancies/staffing recruitment retention/turnover/compensation-study** include**: - **City/Town governance records (if the relevant “Comanche” is the City of Comanche, OK)** - **Ordinances / resolutions** adopting",,https://www.sai.ok.gov/Search%20Reports/database/ComancheCoFin19WebFinal.pdf,https://www.sai.ok.gov/Search%20Reports/database/ComancheCoFin19WebFinal.pdf,all_units,2026-08-05T00:09:48.350330+00:00,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,external_search_lane_003,pdf,official_government_search_result,EXTCAND-311d7937c436864719eae240,MECHEXP-867c2c80352ed3723a95bb3e|MECHEXP-889fbe39aa6460278ec39cb1|MECHEXP-b0b85066ccb0189880af4e02|MECHEXP-f8c190afe0adc972bf1aced7|MECHEXP-fdd20a7d8303a0caf56c5e6b,ROOTCOMP-07ff838a516d5bc0ca501967,true,Comanche,true,2019,multi_family_administrative_source,EXTSEARCH-6d1a130a665f8a3f433cb503,v1_primary,,high,EXTREVIEW-dd69155fc859c7835edab515,official government locator with administrative document/data signal,2026-08-05T03:53:30.187981+00:00,SEARCHCALL-06af17343212e39261eff854,external_search_wave_001_compacted,external_search_wave_001_compacted,benefits_and_total_compensation|implementation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,,OK
ordinance_or_resolution,www.comanchenation.com,EXTCAND-8760299521664793af1df7ae,unreviewed,low_priority_verification_ready,candidate_review_lane_003,"Likely *official / primary* public administrative source types to target for metadata-only discovery on **“Comanche” (OK) + 2019** payroll/salaries/overtime/pay plan/authorized positions/vacancies/staffing recruitment retention/turnover/compensation-study** include**: - **City/Town governance records (if the relevant “Comanche” is the City of Comanche, OK)** - **Ordinances / resolutions** adopting",,https://www.comanchenation.com/sites/default/files/fileattachments/ordinance/6127/april_approved_resolutions_and_motions_online.pdf,https://www.comanchenation.com/sites/default/files/fileattachments/ordinance/6127/april_approved_resolutions_and_motions_online.pdf,all_units,2026-08-05T00:09:48.349644+00:00,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,external_search_lane_003,pdf,public_source_candidate_unconfirmed,EXTCAND-8760299521664793af1df7ae,MECHEXP-867c2c80352ed3723a95bb3e|MECHEXP-889fbe39aa6460278ec39cb1|MECHEXP-b0b85066ccb0189880af4e02|MECHEXP-f8c190afe0adc972bf1aced7|MECHEXP-fdd20a7d8303a0caf56c5e6b,ROOTCOMP-07ff838a516d5bc0ca501967,true,Comanche,unconfirmed,2019,multi_family_administrative_source,EXTSEARCH-6d1a130a665f8a3f433cb503,v1_primary,,moderate,EXTREVIEW-37075e44f643f4793006c327,document locator with plausible administrative source signal,2026-08-05T03:53:30.189801+00:00,SEARCHCALL-06af17343212e39261eff854,external_search_wave_001_compacted,external_search_wave_001_compacted,benefits_and_total_compensation|implementation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,,OK
other,sdeweb01.sde.ok.gov,EXTCAND-9f84178bd38e30fa9074dcaf,unreviewed,medium_priority_verification_ready,candidate_review_lane_003,"Here are the **likely official/primary public administrative source types** you’d search for to cover metadata elements like: payroll salaries/earnings/overtime, authorized positions, vacancies/staffing, recruitment/retention/turnover, step/salary schedules, ordinance/resolution pay plans, compensation/benefits studies, and pension/health contribution compensation costs—focused on **Comanche Count",,https://sdeweb01.sde.ok.gov/OCAS_Reporting/DistrictByFunctionAndObjectCode.aspx?FullCode=69I002&FunctionCode=2400,https://sdeweb01.sde.ok.gov/OCAS_Reporting/DistrictByFunctionAndObjectCode.aspx?FullCode=69I002&FunctionCode=2400,all_units,2026-08-05T00:03:05.161576+00:00,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,external_search_lane_002,aspx,official_government_search_result,EXTCAND-9f84178bd38e30fa9074dcaf,MECHEXP-2d3db72d25c11a2e8f389910|MECHEXP-3025d2d956f72b2189ca8fd1|MECHEXP-90772679f0e01ebee38aa5dc|MECHEXP-a4916bc2ca6d610461cb7db6|MECHEXP-ec5277a0f30b110a4d949bbb,ROOTCOMP-0d46aaa23fb56a253093e6c2,true,Comanche,true,2026,multi_family_administrative_source,EXTSEARCH-e9fb3504337441b39b83960d,v1_primary,,moderate,EXTREVIEW-144afe4c9f541b7c36d2cc08,official government locator; source type requires verification,2026-08-05T03:53:30.190718+00:00,SEARCHCALL-2417821ed56a61047343ee46,external_search_wave_001_compacted,external_search_wave_001_compacted,benefits_and_total_compensation|implementation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,,OK
