administrative_source_type,candidate_domain,candidate_id,candidate_relevance_score,candidate_review_bucket,candidate_review_lane_id,candidate_snippet,candidate_title,candidate_url,canonicalized_url,department_scope,discovered_at,expected_claim_upgrade,external_data_family,lane_id,likely_file_type,likely_source_type,linked_candidate_ids,linked_mechanism_exposure_event_ids,linked_root_event_id,metadata_only_review,municipality,official_source_flag,period,primary_external_data_family,prior_compacted_target_id,query_version,raw_target_id,review_confidence,review_id,review_reason,reviewed_at,search_call_id,search_wave,search_wave_provenance,secondary_family_tags,side_scope,source_quality_score,state
payroll_roster,jm.linkedin.com,RESCAND-8f3816244d8af6ba9bca54b6,unreviewed,excluded_out_of_scope,candidate_review_lane_001,## Metadata-only candidate discovery (no verification / no downloads of candidate URLs) ### 1) Municipality administrative record / adopted-budget & payroll-finance family 1. **City of Belle Plaine — Finance Department (municipal budget context)** - Candidate URL (hosted): `https://www.belleplainemn.gov/213/Finance-Department` ([belleplainemn.gov](https://www.belleplainemn.gov/213/Finance-Department?utm_source=openai)) - Target fields likely present via linked “budget”/finance docs: adopted budg,,https://jm.linkedin.com/jobs/view/payroll-hr-manager-at-skywater-search-partners-4425927193,https://jm.linkedin.com/jobs/view/payroll-hr-manager-at-skywater-search-partners-4425927193,police,2026-08-05T02:33:08.334261+00:00,separates wages from benefits and measures recurring total-compensation effects,benefits_and_total_compensation,residual_search_lane_002,web,public_source_candidate_unconfirmed,RESCAND-8f3816244d8af6ba9bca54b6,MECHEXP-3260ddf67d2cdaa55c72d69a|MECHEXP-77326dd4bc1d59cea11a8b0d|MECHEXP-8fe3f097b17f5de49752249a|MECHEXP-9579a28ecd58af36c10e1c41|MECHEXP-b264c533d3dda2b737b669f8|MECHEXP-f47ae274e59cde17188af868,ROOTCOMP-740fbfb0b70d916f93c3dd40|ROOTCOMP-b9aaada94cd8288420b6cf2b,true,Belle Plaine,unconfirmed,2024,multi_family_administrative_source,EXTSEARCH-eb436d8dbaab862c94d88665,wave2_event_specific_v1,EXTTARGET-5ef6cadc482d46c1565be693,high,EXTREVIEW-a5edd35722faefc9da918bd4,"excluded aggregator, social, or generic job domain",2026-08-05T03:53:22.141925+00:00,RESCALL-134b6306a0de5e30859b13a5,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,police,unreviewed,MN
navigation_or_index,www.salary.com,RESCAND-7b644a71af8fa3cc2a692246,unreviewed,excluded_out_of_scope,candidate_review_lane_001,"I attempted metadata-only candidate discovery for **“Cleveland” (assumed municipality), MN, period 2026, side unclear, event unclear** across the fields you listed (**pension contributions, health-cost shares, leave, premium eligibility & take-up, minimum-staffing overtime effects**) using **target sources**: **municipal payroll/open data, adopted budget, HR report, and Census/USDA official municipal administrative record**. However, the search results I found did **not** surface the *specific* ",,https://www.salary.com/research/salary/benchmark/human-resources-manager-salary/mn,https://www.salary.com/research/salary/benchmark/human-resources-manager-salary/mn,unclear,2026-08-05T03:24:11.876281+00:00,separates wages from benefits and measures recurring total-compensation effects,benefits_and_total_compensation,residual_search_lane_001,web,public_source_candidate_unconfirmed,RESCAND-7b644a71af8fa3cc2a692246,MECHEXP-80bada89e75bba079dffac50|MECHEXP-922f2fd2128396e55028ef66|MECHEXP-a0f21c922de74e323a855087|MECHEXP-b6e7842707065aa082717f21|MECHEXP-fa9952065511ecdd7a52345b,ROOTCOMP-ba6a7df697509c06e98497e0,true,Cleveland,unconfirmed,2026,multi_family_administrative_source,EXTSEARCH-6545fd39cfced031699a2894,wave2_event_specific_v1,EXTTARGET-945e3f303fe8596d189056ad,high,EXTREVIEW-87de984a119e566e69bca6ec,"excluded aggregator, social, or generic job domain",2026-08-05T03:53:22.182242+00:00,RESCALL-4f69abe30f27a0ab0506cb21,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,unclear,unreviewed,MN
pension_or_retirement_document,www.ziprecruiter.com,RESCAND-9679255687c19ba2e40133cd,unreviewed,excluded_out_of_scope,candidate_review_lane_001,"Candidate discovery (metadata-only; **no URL verification/download**). Targeting your requested municipality/period/side/event/missing-field/source-family pattern: - **Municipality:** Village of **Angola**, **NY** ([villageofangolany.gov](https://www.villageofangolany.gov/?utm_source=openai)) - **Period (embedded in your target id):** **undated-source-B4X2500LIVE-20260729-003899** ⇒ treat as **pre/post or undated source** but “operationally live” content around **2026-07-29** (no assumption that",,https://www.ziprecruiter.com/Jobs/Nys-Pension/-in-Albany%2CNY,https://www.ziprecruiter.com/Jobs/Nys-Pension/-in-Albany%2CNY,non_safety,2026-08-05T02:06:47.500722+00:00,separates wages from benefits and measures recurring total-compensation effects,benefits_and_total_compensation,residual_search_lane_002,web,public_source_candidate_unconfirmed,RESCAND-9679255687c19ba2e40133cd,MECHEXP-2db8959402cb63f33b18ec97|MECHEXP-3c2b34846f00c6bb1348c097|MECHEXP-85d3180d78061b215a2908e9|MECHEXP-8c498c8e92e810ea308c690b|MECHEXP-b47f15ebb43914cbd91cb243,ROOTCOMP-9081fecfc0c19e2e89b9737c,true,Angola,unconfirmed,undated-source-B4X2500LIVE-20260729-003899,multi_family_administrative_source,EXTSEARCH-5ebaff0dcbf390e96c5736e0,wave2_event_specific_v1,EXTTARGET-5287868f16c05300fcee74cf,high,EXTREVIEW-4994d59ed30688f5a473d94f,"excluded aggregator, social, or generic job domain",2026-08-05T03:53:22.231976+00:00,RESCALL-20d54e7a20f57cf653a6151f,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,benefits_and_total_compensation|recruitment_and_retention,non_safety,unreviewed,NY
other,www.linkedin.com,RESCAND-cead3d781d0aed8f691cfcd9,unreviewed,excluded_out_of_scope,candidate_review_lane_001,"### Metadata-only candidate discovery (no URL verification or downloads) **Target:** Municipality = **Ardsley, NY**; **period/event/side:** **2018 / adopted budget / municipal payroll & open data / HR report / retroactivity implementation**; **missing fields:** unclear **pension contributions**, **health-cost shares**, **leave**, **premium eligibility & take-up**, **minimum-staffing overtime effects**, **retroactive implementation**; **source-family:** **municipal administrative record** (budget",,https://www.linkedin.com/company/srgadvisory,https://www.linkedin.com/company/srgadvisory,unclear,2026-08-05T02:02:32.264519+00:00,separates wages from benefits and measures recurring total-compensation effects,benefits_and_total_compensation,residual_search_lane_001,web,public_source_candidate_unconfirmed,RESCAND-cead3d781d0aed8f691cfcd9,MECHEXP-5d0f221f1f4b281c21300a02|MECHEXP-666c86450585605616e9b600|MECHEXP-a545fca695b6363e41c192e0|MECHEXP-ab0226a2ee187e79861a4639|MECHEXP-e2e278fe8d45f7291b16b28c,ROOTCOMP-4692482af6b2d3a30dcaf3fe,true,Ardsley,unconfirmed,2018,multi_family_administrative_source,EXTSEARCH-1ce0986c8486ad63228affec,wave2_event_specific_v1,EXTTARGET-bdd52ab516ac0152ad3a6698,high,EXTREVIEW-8ff01df5ba78ae71bdd4ec0e,"excluded aggregator, social, or generic job domain",2026-08-05T03:53:22.239646+00:00,RESCALL-f8439a82a17ee68cd3a3b6af,external_search_wave_002_exhaustive_residual,external_search_wave_002_exhaustive_residual,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,unclear,unreviewed,NY
other,www.indeed.com,EXTCAND-c0260b742bc61b6284dbe21c,unreviewed,excluded_out_of_scope,candidate_review_lane_001,"Based on live web search for “Century, FL” in the context of **2025 payroll/salaries/overtime/authorized positions/vacancies/pay plan/pension/benefits/compensation**, the most relevant **official/primary administrative source types** you’d typically target (without needing to open each candidate page) are: 1) **Town/City official budget documents (FY 2024–25 / FY 2025)** - Sources: town/city “Prop",,https://www.indeed.com/q-Century-Florida-l-Flomaton%2C-AL-jobs.html,https://www.indeed.com/q-Century-Florida-l-Flomaton%2C-AL-jobs.html,all_units,2026-08-04T23:21:48.255024+00:00,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,external_search_lane_003,html,public_source_candidate_unconfirmed,EXTCAND-c0260b742bc61b6284dbe21c,MECHEXP-072117439ea0275047cd4cea|MECHEXP-5c7e838d9fb9e32b25e4e318|MECHEXP-8ad49a0637dd03eb7935c82c|MECHEXP-af687c6b0c547444630d253c|MECHEXP-d425b217e69f4c8357343447,ROOTCOMP-07192482f3bd4db202fa1f70,true,Century,unconfirmed,2025,multi_family_administrative_source,EXTSEARCH-0e555b9502251306e5df3eb4,v1_primary,,high,EXTREVIEW-a96a28d1b362750df09f0b53,"excluded aggregator, social, or generic job domain",2026-08-05T03:53:23.740856+00:00,SEARCHCALL-6c5ce39efd3108fbf58feac5,external_search_wave_001_compacted,external_search_wave_001_compacted,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,,FL
payroll_roster,www.indeed.com,EXTCAND-161a3251b4e3138a4164b88a,unreviewed,excluded_out_of_scope,candidate_review_lane_001,"Likely **official / primary administrative source types** that match your metadata terms (Webb / IA / 2014 payroll, salaries, overtime, budget, authorized positions, vacancies, staffing/recruitment/retention/turnover, pay steps/schedules, ordinance/resolution pay plans, pension & health contributions, compensation studies): 1. **State government payroll & compensation databases (Iowa DAC/IAS/Legis",,https://www.indeed.com/q-payroll-human-resource-jobs.html,https://www.indeed.com/q-payroll-human-resource-jobs.html,side_independent,2026-08-04T23:31:54.404995+00:00,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,external_search_lane_004,html,public_source_candidate_unconfirmed,EXTCAND-161a3251b4e3138a4164b88a,MECHEXP-2bb02bd9bb923916225e0f1b|MECHEXP-301bbf446e4a169aef59a8c7|MECHEXP-74e0f636ee0054e20767131f|MECHEXP-9670b44dec7b56e066c7418c|MECHEXP-c4a731b6572c5a43a63e0356,ROOTCOMP-8ef97d336a80fdf699805b91,true,Webb,unconfirmed,2014,multi_family_administrative_source,EXTSEARCH-f8e9e5ac82dbae33fafd49a5,v1_primary,,high,EXTREVIEW-3bcacec564e50b0d5e23070c,"excluded aggregator, social, or generic job domain",2026-08-05T03:53:23.910007+00:00,SEARCHCALL-721d5ea30a39edc89a721e2e,external_search_wave_001_compacted,external_search_wave_001_compacted,benefits_and_total_compensation|implementation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,side_independent,,IA
other,www.indeed.com,EXTCAND-0337417b54351861aa3625ef,unreviewed,excluded_out_of_scope,candidate_review_lane_001,"Likely **official/primary source types** to target for Addison, IL “municipal payroll/salaries/overtime/budget authorized positions + staffing vacancies recruitment retention turnover + pay steps/schedules + ordinances/resolutions/pay plans/pension & health contributions/compensation studies” (metadata-only discovery): 1. **Municipal payroll / compensation disclosures** - “Employee compensation” o",,https://www.indeed.com/viewjob?jk=fdcd023643cad484,https://www.indeed.com/viewjob?jk=fdcd023643cad484,side_independent,2026-08-04T23:32:10.583894+00:00,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,external_search_lane_004,web,public_source_candidate_unconfirmed,EXTCAND-0337417b54351861aa3625ef,MECHEXP-0b405a1e9585bd4b83b7e942|MECHEXP-2e4f8f32e43ca2cda36d91e9|MECHEXP-b951577bf5151b91279148e2|MECHEXP-f2629b14757ccf1af7c66d3f,ROOTCOMP-fc49bcf3fb8f8675662c1ef3,true,Addison,unconfirmed,undated,multi_family_administrative_source,EXTSEARCH-5f859efaf6056d04070de06c,v1_primary,,high,EXTREVIEW-1171c0b0386792cfe515221d,"excluded aggregator, social, or generic job domain",2026-08-05T03:53:23.922742+00:00,SEARCHCALL-ffcba9f456b61b86efc347dc,external_search_wave_001_compacted,external_search_wave_001_compacted,benefits_and_total_compensation|implementation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,side_independent,,IL
navigation_or_index,www.salary.com,EXTCAND-20704cc995a79238aae2c56e,unreviewed,excluded_out_of_scope,candidate_review_lane_001,"Likely **official / primary administrative source types** for your “Farmer City, IL (municipal) payroll / salaries / earnings / overtime / authorized positions / vacancies / staffing / recruitment / retention / turnover / pay step schedules / ordinances / resolutions / pay plan / pension & health contributions / compensation study” metadata discovery target: 1. **City of Farmer City official legis",,https://www.salary.com/research/salary/recruiting/city-administrator-salary/farmer-city-il,https://www.salary.com/research/salary/recruiting/city-administrator-salary/farmer-city-il,side_independent,2026-08-04T23:41:19.549118+00:00,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,external_search_lane_005,web,public_source_candidate_unconfirmed,EXTCAND-20704cc995a79238aae2c56e,MECHEXP-18dddf8959ec8c4692f3d353|MECHEXP-c7ff5773c75d1f2fc6ad9a49|MECHEXP-dfcea1d8aabf78af8aacbb23|MECHEXP-eb942b7daac67c5cf1969d9e,ROOTCOMP-84d9edb9a4befa39ab5f2074,true,Farmer City,unconfirmed,undated,multi_family_administrative_source,EXTSEARCH-91fc74b4195dfcbc98a7ac42,v1_primary,,high,EXTREVIEW-afb711390a55ea67ed1a7a45,"excluded aggregator, social, or generic job domain",2026-08-05T03:53:24.023740+00:00,SEARCHCALL-16f546cff35b96bc7c50de08,external_search_wave_001_compacted,external_search_wave_001_compacted,benefits_and_total_compensation|implementation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,side_independent,,IL
other,www.indeed.com,EXTCAND-2363ec984398dc8ab6e30948,unreviewed,excluded_out_of_scope,candidate_review_lane_001,"Likely **official / primary administrative source types** for metadata-only discovery on **“Gibson City, IL (2015)”** payroll, salaries, overtime, authorized positions/vacancies, staffing/recruitment/retention/turnover, pay steps/schedules, ordinance/resolution pay plans, and related pension/health contributions/compensation studies: - **City ordinances & resolutions (City Council records)** - “An",,https://www.indeed.com/q-finance-%26-accounting-l-rantoul%2C-il-jobs.html,https://www.indeed.com/q-finance-%26-accounting-l-rantoul%2C-il-jobs.html,police,2026-08-04T23:19:29.634710+00:00,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,external_search_lane_002,html,public_source_candidate_unconfirmed,EXTCAND-2363ec984398dc8ab6e30948,MECHEXP-0942a5f0d37884362f1044b0|MECHEXP-19ea3303aa5f75b3e688e22d|MECHEXP-49f6d7293b7ab3e9c34a9294|MECHEXP-4acec9818727c40b5c97eda2|MECHEXP-50e87e513bd9e8e4a6d22b9a|MECHEXP-5f1b20afddc2e9c6421e0131|MECHEXP-738b8824aedb1fb662e0c968|MECHEXP-8507200a17d839392ad55f93|MECHEXP-8a6a222db7e648832acf6c31|MECHEXP-b98adef2da59acbfbee18610|MECHEXP-e6fb5f68cbb9436cf4e26194,ROOTCOMP-1c4ef251aa26fa627df647f6|ROOTCOMP-1d79cb9767c670002b9012f0,true,Gibson City,unconfirmed,2015,multi_family_administrative_source,EXTSEARCH-2f494bb1363ee1395ee30d26,v1_primary,,high,EXTREVIEW-d3cb0b858a3b6e4be3202548,"excluded aggregator, social, or generic job domain",2026-08-05T03:53:24.068866+00:00,SEARCHCALL-71573ae84f510eace95c3570,external_search_wave_001_compacted,external_search_wave_001_compacted,benefits_and_total_compensation|implementation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,police,,IL
other,www.indeed.com,EXTCAND-9abacc6423e1e46a1067b673,unreviewed,excluded_out_of_scope,candidate_review_lane_001,"Here are the **likely official/primary administrative source types** you’d target for a **metadata-only discovery** of “Carrollton, MI” in **2023** for payroll and related staffing/HR items (salaries, overtime, budget authorized positions, vacancies, recruiting/retention/turnover, step schedules, pay plans, ordinance/resolution, pensions/health contributions, compensation studies): 1. **City/Towns",,https://www.indeed.com/cmp/Laurel-Health-Care-Company/locations/OH/West%20Carrollton%20City,https://www.indeed.com/cmp/Laurel-Health-Care-Company/locations/OH/West%20Carrollton%20City,fire,2026-08-04T23:51:14.027913+00:00,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,external_search_lane_005,web,public_source_candidate_unconfirmed,EXTCAND-9abacc6423e1e46a1067b673,MECHEXP-4f397ceaa9a974d84dec83bb|MECHEXP-bb5a53f52c97f88ae4d82ef2|MECHEXP-c20785a03a809b88f19bd626|MECHEXP-cb02432a566380349d28147f|MECHEXP-e093177cfc159e6cb85278b3|MECHEXP-e584797d62b99433263b24c4|MECHEXP-ef38d5c64e1493b0d88e82a5|MECHEXP-febc5e0a6a74d237fa40c5fb,ROOTCOMP-08463de3193f6a6f9b56a35c|ROOTCOMP-bbdfc5d36ed9253d0adcf7e8,true,Carrollton,unconfirmed,2023,multi_family_administrative_source,EXTSEARCH-b8e74f003058926153dd5439,v1_primary,,high,EXTREVIEW-ed95ae831b95fb3b4a04b392,"excluded aggregator, social, or generic job domain",2026-08-05T03:53:24.778646+00:00,SEARCHCALL-d2d73bc498b089575aa0f5e0,external_search_wave_001_compacted,external_search_wave_001_compacted,benefits_and_total_compensation|implementation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,fire,,MI
