combined_review_id,source_candidate_id,candidate_origin,original_scout_candidate_id,verification_row_id,lane_id,review_lane_id,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_family_confidence,possible_mechanism_hints,candidate_quality_tier,verification_status,http_status_code,content_type_header,content_length_header,redirect_count,candidate_review_status,source_review_priority,employer_match_confidence,municipality_match_confidence,unit_or_occupation_confidence,period_or_cycle_confidence,source_family_review_confidence,official_source_confidence,non_cba_diversity_value,matched_safety_non_safety_opportunity_flag,source_review_reason,review_notes,verification_status_preserved,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness
CBCR-20260728-04842,B4XPAR-20260727-005274,broad_4x1000_deduped,B4XPAR-20260727-005274,BCV-20260728-00024,verify_lane_001,review_lane_004,IA,Midwest,Albia,Monroe County (19135; primary),"Albia City Council Special Meeting Minutes (June 12, 2023) — police department wage increases (hourly + annual salary) and sign-on bonus motion",https://albiaiowa.org/wp-content/uploads/2023/06/Special-Meeting-6-12-23.pdf,https://albiaiowa.org/wp-content/uploads/2023/06/Special-Meeting-6-12-23.pdf,albiaiowa.org,agenda_packet_or_minutes,meeting_minutes,high,strike_or_no_strike_constraint,pending_combined_review,verified_reachable,200,application/pdf,71095,0,source_review_ready_high,high,high,high,high,high,medium,medium,high,false,reachable locator; deterministic metadata score=8; official=medium; source_family=medium,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-04855,B4XPAR-20260727-005288,broad_4x1000_deduped,B4XPAR-20260727-005288,BCV-20260728-00115,verify_lane_001,review_lane_004,IA,Midwest,Clarinda,Page County (19145; primary),City of Clarinda — City Council Minutes (landing page / index),https://bestiowatown.com/public-notices/,https://bestiowatown.com/public-notices,bestiowatown.com,agenda_packet_or_minutes,index_page,high,non_safety_constraint_signal,pending_combined_review,verified_reachable,200,text/html,not_reported,0,source_review_ready_medium,medium,high,high,low,low,medium,medium,high,false,reachable locator; deterministic metadata score=7; official=medium; source_family=medium,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-03228,B4XPAR-20260727-003506,broad_4x1000_deduped,B4XPAR-20260727-003506,BCV-20260728-00304,verify_lane_001,review_lane_004,IA,Midwest,Charles City,Floyd County (19067; primary),Council resolution referencing a signed police collective bargaining agreement with Teamsters Local Union No. 238 (wages paid as set forth in CBA; police CBA signed/dated 8/16/2021),https://www.cityofcharlescity.org/AgendaCenter/ViewFile/Item/7539?fileID=4685,https://cityofcharlescity.org/AgendaCenter/ViewFile/Item/7539,cityofcharlescity.org,agenda_packet_or_minutes,agenda_cover_sheet,high,,pending_combined_review,verified_reachable,200,application/pdf,130546,0,source_review_ready_high,high,high,high,high,high,medium,medium,high,false,reachable locator; deterministic metadata score=8; official=medium; source_family=medium,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-03235,B4XPAR-20260727-003516,broad_4x1000_deduped,B4XPAR-20260727-003516,BCV-20260728-04616,verify_lane_003,review_lane_004,IA,Midwest,Dyersville,Dubuque County (19061; primary); Delaware County (19055),City Council Minutes (Resolution approving Collective Bargaining Agreement with Teamsters Local Union #120),https://www.cityofdyersville.com/DocumentCenter/View/3558/City-Council-Regular-Meeting-Minutes-December-16-2013-PDF,,cityofdyersville.com,agenda_packet_or_minutes,meeting_minutes,high,,pending_combined_review,timeout,,not_reported,not_reported,,defer_blocked_or_timeout,none,high,high,high,medium,medium,medium,high,false,committed verification metadata reports blocked transport/timeout; excluded from source-review queue,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-00018,B4XPAR-20260727-000021,broad_4x1000_deduped,B4XPAR-20260727-000021,BCV-20260728-06801,verify_lane_004,review_lane_004,IA,Midwest,Iowa Falls,Hardin County (19083; primary),Meeting Agendas & Minutes listing page (City of Iowa Falls),https://www.cityofiowafalls.com/meeting-agendas--minutes.html,,cityofiowafalls.com,agenda_packet_or_minutes,index_page,high,,pending_combined_review,blocked_transport,,not_reported,not_reported,,defer_blocked_or_timeout,none,high,high,low,low,medium,medium,high,false,committed verification metadata reports blocked transport/timeout; excluded from source-review queue,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-04871,B4XPAR-20260727-005307,broad_4x1000_deduped,B4XPAR-20260727-005307,BCV-20260728-02616,verify_lane_002,review_lane_004,IA,Midwest,Spirit Lake,Dickinson County (19059; primary),Minutes and Agendas - City of Spirit Lake Iowa (index/landing page),https://www.cityofspiritlake.org/government/minutes-and-agendas/,https://cityofspiritlake.org/government/minutes-and-agendas,cityofspiritlake.org,agenda_packet_or_minutes,index_page,high,,pending_combined_review,verified_reachable,200,text/html,not_reported,0,source_review_ready_medium,medium,high,high,low,low,medium,medium,high,false,reachable locator; deterministic metadata score=7; official=medium; source_family=medium,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-00008,B4XPAR-20260727-000010,broad_4x1000_deduped,B4XPAR-20260727-000010,BCV-20260728-02897,verify_lane_002,review_lane_004,IA,Midwest,Denison,Crawford County (19047; primary),"Regular Called City Council Meeting – July 1, 2025 agenda (includes resolution to set wage for Library Director for FY 2025–2026)",https://denisonia.com/wp-content/uploads/July_1_2025_Regular_Council_Agenda-1.pdf,https://denisonia.com/wp-content/uploads/July_1_2025_Regular_Council_Agenda-1.pdf,denisonia.com,agenda_packet_or_minutes,agenda_cover_sheet,high,non_safety_constraint_signal,pending_combined_review,verified_reachable,200,application/pdf,159214,0,source_review_ready_medium,medium,high,high,high,high,medium,low,high,false,reachable locator; deterministic metadata score=7; official=low; source_family=medium,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-03236,B4XPAR-20260727-003517,broad_4x1000_deduped,B4XPAR-20260727-003517,BCV-20260728-05336,verify_lane_003,review_lane_004,IA,Midwest,Hampton,Franklin County (19069; primary),"Hampton City Council Regular Session Minutes (April 9, 2026) — Tentative Agreement between City of Hampton and Teamsters, Local 238 Police Department Employees (approval to sign final contract)",https://www.hamptonchronicle.com/sites/default/files/Hampton%20Legals%204.22.2026.pdf,https://hamptonchronicle.com/sites/default/files/Hampton%20Legals%204.22.2026.pdf,hamptonchronicle.com,agenda_packet_or_minutes,meeting_minutes,high,,pending_combined_review,verified_reachable,200,application/pdf,633976,0,source_review_ready_medium,medium,high,high,high,high,medium,low,high,false,reachable locator; deterministic metadata score=7; official=low; source_family=medium,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-01579,B4XPAR-20260727-001708,broad_4x1000_deduped,B4XPAR-20260727-001708,BCV-20260728-07752,verify_lane_004,review_lane_004,IA,Midwest,Maquoketa,Jackson County (19097; primary); Clinton County (19045),City Council Meeting Agenda (item: Resolution approving financial agreement with Maquoketa Firefighters Association; loan repayment / rescue truck financing reimbursement terms),https://www.maquoketaia.com/sites/g/files/vyhlif8316/f/agendas/01-20-25_agenda.pdf,https://maquoketaia.com/sites/g/files/vyhlif8316/f/agendas/01-20-25_agenda.pdf,maquoketaia.com,agenda_packet_or_minutes,agenda_cover_sheet,high,,pending_combined_review,unavailable_404_410,404,text/html,70750,0,defer_unreachable_or_unavailable,none,high,high,high,medium,medium,low,high,false,committed verification metadata reports unavailable; excluded from source-review queue,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
CBCR-20260728-03243,B4XPAR-20260727-003526,broad_4x1000_deduped,B4XPAR-20260727-003526,BCV-20260728-01396,verify_lane_001,review_lane_004,IA,Midwest,Milford,Dickinson County (19059; primary),"2025 Minutes and Agendas (landing page) - City of Milford, IA",https://milford.ia.us/minutes-and-agendas/2025-minutes-and-agendas/,https://milford.ia.us/minutes-and-agendas/2025-minutes-and-agendas,milford.ia.us,agenda_packet_or_minutes,index_page,high,,pending_combined_review,verified_reachable,200,text/html,not_reported,0,source_review_ready_high,high,high,high,low,high,medium,high,high,false,reachable locator; deterministic metadata score=9; official=high; source_family=medium,local metadata-only deterministic review,true,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
