field_span_queue_id,canonical_payload_id,extraction_result_id,retained_source_ids,extraction_artifact_pointers,extraction_modality,pages_available,sections_available,tables_available,structured_record_count,municipality,state,expected_period,side_scope,department_scope,source_family,administrative_source_type,source_quality,extraction_priority,root_event_ids,mechanism_event_ids,claim_ids,expected_claim_upgrades,extraction_warnings,deterministic_processing_eligibility,narrative_ambiguity_flag,proposed_extraction_families,proposed_next_processing_lane,primary_terminal_status
EXTFIELDQ-28803578c928197344a97158,EXTPAYLOAD-48fbed71a6aa8256ed7f971b,EXTEXTRACT-fffe16c628119cfb3ab6d3b6,EXTSOURCE-48fbed71a6aa8256ed7f971b,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/73/EXTPAYLOAD-48fbed71a6aa8256ed7f971b.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/73/EXTPAYLOAD-48fbed71a6aa8256ed7f971b.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/73/EXTPAYLOAD-48fbed71a6aa8256ed7f971b.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/73/EXTPAYLOAD-48fbed71a6aa8256ed7f971b.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/73/EXTPAYLOAD-48fbed71a6aa8256ed7f971b.tables.jsonl.gz,html,0,128,4,0,Comanche,OK,2026,all_units,all_units,multi_family_administrative_source,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-0d46aaa23fb56a253093e6c2,MECHEXP-2d3db72d25c11a2e8f389910|MECHEXP-3025d2d956f72b2189ca8fd1|MECHEXP-90772679f0e01ebee38aa5dc|MECHEXP-a4916bc2ca6d610461cb7db6|MECHEXP-ec5277a0f30b110a4d949bbb,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,mixed_structured_and_text_processing_ready,False,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,mixed_structured_and_text_processing_ready,extracted_text_and_structured_ok
EXTFIELDQ-03d572c5a3d72ad833063f79,EXTPAYLOAD-48fe635d139a7ab2240d7cf7,EXTEXTRACT-8646c5e08279dce495df8248,EXTSOURCE-48fe635d139a7ab2240d7cf7,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/13/EXTPAYLOAD-48fe635d139a7ab2240d7cf7.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/13/EXTPAYLOAD-48fe635d139a7ab2240d7cf7.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/13/EXTPAYLOAD-48fe635d139a7ab2240d7cf7.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/13/EXTPAYLOAD-48fe635d139a7ab2240d7cf7.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/13/EXTPAYLOAD-48fe635d139a7ab2240d7cf7.tables.jsonl.gz,html,0,38,0,0,Franklin,WI,2021,police,police,multi_family_administrative_source,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-20062bfaa9108b493abf327a|ROOTCOMP-ceef2f6e224ceccd90743c96,MECHEXP-022b662ace45890ef89f7c51|MECHEXP-08c83aba864309f3a09d7ce7|MECHEXP-225ca4fd34b3d26edc61bf9e|MECHEXP-322aab28c9d2898742c846f0|MECHEXP-4fe151f577120765435c140f|MECHEXP-55234ff5b5f587a1e20cd33c|MECHEXP-6ad072c2fbfde6acdfd3b717|MECHEXP-f7b334c2c84db8e7e2db3a82,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,deterministic_text_pattern_processing_ready,False,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,deterministic_text_pattern_processing_ready,extracted_text_ok
EXTFIELDQ-781a60ee2e247e221feffdcc,EXTPAYLOAD-4903bbb76f3c65042adbe796,EXTEXTRACT-352a9f051cb2ce66e3423126,EXTSOURCE-4903bbb76f3c65042adbe796,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4a/EXTPAYLOAD-4903bbb76f3c65042adbe796.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4a/EXTPAYLOAD-4903bbb76f3c65042adbe796.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4a/EXTPAYLOAD-4903bbb76f3c65042adbe796.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4a/EXTPAYLOAD-4903bbb76f3c65042adbe796.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4a/EXTPAYLOAD-4903bbb76f3c65042adbe796.tables.jsonl.gz,html,0,104,0,0,Andrew,IA,undated,side_independent,side_independent,multi_family_administrative_source,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-b9b7a2f20266b93987d1355b,MECHEXP-05417436f59e136a37792ecc|MECHEXP-85a740eb17baa1ac0f69812f|MECHEXP-8c52580618c7a9e2580d2f09|MECHEXP-b0ef3309df5c605fcfd6b68a|MECHEXP-b7c2adc356570f50342d711e,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,deterministic_text_pattern_processing_ready,False,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,deterministic_text_pattern_processing_ready,extracted_text_ok
EXTFIELDQ-af21e332c6087a0ba7c99a6a,EXTPAYLOAD-49051cfde151bd5dda06d544,EXTEXTRACT-9f50a47d91b8305d703eaa3b,EXTSOURCE-49051cfde151bd5dda06d544,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8e/EXTPAYLOAD-49051cfde151bd5dda06d544.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8e/EXTPAYLOAD-49051cfde151bd5dda06d544.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8e/EXTPAYLOAD-49051cfde151bd5dda06d544.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8e/EXTPAYLOAD-49051cfde151bd5dda06d544.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8e/EXTPAYLOAD-49051cfde151bd5dda06d544.tables.jsonl.gz,html,0,189,0,1,Champaign,IL,2025,unclear,unclear,payroll_and_earnings,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-6b6d4507011e0682cdae31a7,MECHEXP-6f9b12cdfe5aca81d6605043|MECHEXP-7c43a4f39883a05c3bc01a7a|MECHEXP-ab47a04a9906be60fc3b8a78|MECHEXP-e77bb4cce46a1373f5027394,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,,mixed_structured_and_text_processing_ready,False,payroll_and_earnings,mixed_structured_and_text_processing_ready,extracted_text_and_structured_ok
EXTFIELDQ-153d5b9668632a784e2f871c,EXTPAYLOAD-490b1c2516c4b412a7b04dac,EXTEXTRACT-2a4e4f2a9f0633a1c2e442b3,EXTSOURCE-490b1c2516c4b412a7b04dac,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/cb/EXTPAYLOAD-490b1c2516c4b412a7b04dac.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/cb/EXTPAYLOAD-490b1c2516c4b412a7b04dac.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/cb/EXTPAYLOAD-490b1c2516c4b412a7b04dac.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/cb/EXTPAYLOAD-490b1c2516c4b412a7b04dac.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/cb/EXTPAYLOAD-490b1c2516c4b412a7b04dac.tables.jsonl.gz,html,0,111,0,1,Big Flats,NY,2021,unclear,unclear,multi_family_administrative_source,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-bcee675006ab0bc76dc40543,MECHEXP-19b1ac52108e507b414f2e80|MECHEXP-1bb0d069084f2a27c77d8783|MECHEXP-3f4284f67f26230d390bb00d|MECHEXP-5240c2e610de719315058a4c,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,,mixed_structured_and_text_processing_ready,False,contextual_controls|payroll_and_earnings,mixed_structured_and_text_processing_ready,extracted_text_and_structured_ok
EXTFIELDQ-20358bd43197ce091f0e7292,EXTPAYLOAD-490fc89f876e58372b1d265a,EXTEXTRACT-8104a1f0ba57ae1cb24d9d31,EXTSOURCE-490fc89f876e58372b1d265a,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/2e/EXTPAYLOAD-490fc89f876e58372b1d265a.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/2e/EXTPAYLOAD-490fc89f876e58372b1d265a.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/2e/EXTPAYLOAD-490fc89f876e58372b1d265a.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/2e/EXTPAYLOAD-490fc89f876e58372b1d265a.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/2e/EXTPAYLOAD-490fc89f876e58372b1d265a.tables.jsonl.gz,html,0,139,0,1,Broome,NY,2025,side_independent,side_independent,multi_family_administrative_source,staffing_table,official_administrative_summary,extraction_priority_high,ROOTCOMP-19bcbb05aa068acd6a3d41e7,MECHEXP-0f18823a827acae9563fcf99|MECHEXP-5876fc8ea20a3487eb0e3081|MECHEXP-5f252941f5147f92663f6fb6|MECHEXP-77adfcfce160dc9c41412bab|MECHEXP-9bafbe21c8351c8388760c14,,upgrades_implementation_confirmation|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,mixed_structured_and_text_processing_ready,False,benefits_and_total_compensation|implementation_confirmation|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,mixed_structured_and_text_processing_ready,extracted_text_and_structured_ok
EXTFIELDQ-9767f58bc163bfddd3e86b86,EXTPAYLOAD-49100c71be0a47f5bea5ec85,EXTEXTRACT-7a90f17432660ad7807980d7,EXTSOURCE-49100c71be0a47f5bea5ec85,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/28/EXTPAYLOAD-49100c71be0a47f5bea5ec85.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/28/EXTPAYLOAD-49100c71be0a47f5bea5ec85.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/28/EXTPAYLOAD-49100c71be0a47f5bea5ec85.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/28/EXTPAYLOAD-49100c71be0a47f5bea5ec85.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/28/EXTPAYLOAD-49100c71be0a47f5bea5ec85.tables.jsonl.gz,html,0,1,0,0,Blackduck,MN,2018,unclear,unclear,multi_family_administrative_source,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-1ef8c8046e84ef7da8725bfb|ROOTCOMP-464e8869fabb29235a4308b2,MECHEXP-054390848538ef2e14c6ea21|MECHEXP-1c6ccfa90945ef450498ab94|MECHEXP-388f6a4ed5e7c27350d26772|MECHEXP-4b553ef949dd8d19695b95d4|MECHEXP-726518ecc97af78db4b1932f|MECHEXP-9670a563039438bc2f36c6bc|MECHEXP-a3586bae1b50038b4eec784f|MECHEXP-b62b2013eaccf5861a1bcfc2|MECHEXP-ba2e2cd22dd4271eabf3f49f|MECHEXP-bd9d314b739ce36fbae996da|MECHEXP-d2ca2e231c21c2c8ac3e053f,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,,low_yield_context_only,False,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,low_yield_context_only,extracted_low_yield_usable
EXTFIELDQ-ee6892ee67a990068befef12,EXTPAYLOAD-4910b66e2eed7ea6e1647b60,EXTEXTRACT-c82ed6c54a3fac50cc7c22c1,EXTSOURCE-4910b66e2eed7ea6e1647b60,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/f0/EXTPAYLOAD-4910b66e2eed7ea6e1647b60.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/f0/EXTPAYLOAD-4910b66e2eed7ea6e1647b60.pages.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/f0/EXTPAYLOAD-4910b66e2eed7ea6e1647b60.txt.gz,pdf,266,0,0,0,Winsted,MN,2025,fire,fire,multi_family_administrative_source,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-96a83e4412a35eba4f7b3e8d,MECHEXP-2c2411931975ab01c1a5eb2c|MECHEXP-5ebdf7fb401e1b85f572ff44|MECHEXP-67a999acef190698230a748b|MECHEXP-83d89a66dacb617ed34850f4|MECHEXP-e6f4cdd0c4dbaed765b876f6,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,deterministic_text_pattern_processing_ready,False,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,deterministic_text_pattern_processing_ready,extracted_text_ok
EXTFIELDQ-c02a37443084954a0db4f1df,EXTPAYLOAD-4918104fa3404451d8ded05f,EXTEXTRACT-63c0661c4e1b77870cec1d01,EXTSOURCE-4918104fa3404451d8ded05f,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-4918104fa3404451d8ded05f.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-4918104fa3404451d8ded05f.pages.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-4918104fa3404451d8ded05f.txt.gz,pdf,110,0,0,0,Shapleigh,ME,2015,all_units,all_units,multi_family_administrative_source,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-42ec9ad9218230390a29cf9a,MECHEXP-31a60142d985411a4bc96d28|MECHEXP-9527e26586e4cb0599f6c90e|MECHEXP-9975991cee655270c3e6822b|MECHEXP-abde47e2b7509629d70225c6|MECHEXP-b990c6e3af7c43d836fa62c9,,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,deterministic_text_pattern_processing_ready,False,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,deterministic_text_pattern_processing_ready,extracted_text_ok
EXTFIELDQ-27d8bd714ec1ea411b06c28d,EXTPAYLOAD-491c805949c0540f926d66aa,EXTEXTRACT-9b2e844d0b565e561018548e,EXTSOURCE-491c805949c0540f926d66aa,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/a8/EXTPAYLOAD-491c805949c0540f926d66aa.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/a8/EXTPAYLOAD-491c805949c0540f926d66aa.pages.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/a8/EXTPAYLOAD-491c805949c0540f926d66aa.txt.gz,pdf,18,0,0,0,Clementon,NJ,2020,unclear,unclear,multi_family_administrative_source,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-0f00d0138788bc157991a3d8,MECHEXP-118dbc823ee7c49e9678694f|MECHEXP-45608434cf412ec631491fad|MECHEXP-8eb1c002747a2596cb6f8472|MECHEXP-b923886a324a09354403f204|MECHEXP-e663a195a254f577b4b48d61,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,,deterministic_text_pattern_processing_ready,False,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,deterministic_text_pattern_processing_ready,extracted_text_ok
