field_span_queue_id,canonical_payload_id,extraction_result_id,retained_source_ids,extraction_artifact_pointers,extraction_modality,pages_available,sections_available,tables_available,structured_record_count,municipality,state,expected_period,side_scope,department_scope,source_family,administrative_source_type,source_quality,extraction_priority,root_event_ids,mechanism_event_ids,claim_ids,expected_claim_upgrades,extraction_warnings,deterministic_processing_eligibility,narrative_ambiguity_flag,proposed_extraction_families,proposed_next_processing_lane,primary_terminal_status
EXTFIELDQ-329184f3d246cbfb3b5d592e,EXTPAYLOAD-936328645f98067fd5c3dc15,EXTEXTRACT-0fb9001b36384103fb3b0268,EXTSOURCE-936328645f98067fd5c3dc15,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/02/EXTPAYLOAD-936328645f98067fd5c3dc15.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/02/EXTPAYLOAD-936328645f98067fd5c3dc15.pages.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/02/EXTPAYLOAD-936328645f98067fd5c3dc15.txt.gz,pdf,32,0,0,0,Canterbury,NH,2025,police,police,multi_family_administrative_source,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-89f32871f7d3725275c28d2e,MECHEXP-21fc892d79f7752cde74afd7|MECHEXP-3bb1d4fec2be6e59f3f5fddc|MECHEXP-7d3ef5925312b1407107e789|MECHEXP-bb7ed6355ae6fc8b8f6e9b03|MECHEXP-dbb5bee9084816e6a9da8a74,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,deterministic_text_pattern_processing_ready,False,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,deterministic_text_pattern_processing_ready,extracted_text_ok
EXTFIELDQ-e12eb463cb08b2be2be2a663,EXTPAYLOAD-936ba70b62998fb88ac35ff5,EXTEXTRACT-d1d96b4f9d8104178efda7b2,EXTSOURCE-936ba70b62998fb88ac35ff5,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/65/EXTPAYLOAD-936ba70b62998fb88ac35ff5.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/65/EXTPAYLOAD-936ba70b62998fb88ac35ff5.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/65/EXTPAYLOAD-936ba70b62998fb88ac35ff5.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/65/EXTPAYLOAD-936ba70b62998fb88ac35ff5.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/65/EXTPAYLOAD-936ba70b62998fb88ac35ff5.tables.jsonl.gz,html,0,13,0,2259,Catawissa,PA,2016,unclear,unclear,multi_family_administrative_source,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-7e85b340751045ebc9b91c10,MECHEXP-0a8ed5f7cf3d15e95a409ea1|MECHEXP-0f3fd523a18b627f179d674d|MECHEXP-9b679291498aa1554a81e090|MECHEXP-9f96a87a3942e2a9d46f8812,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,,mixed_structured_and_text_processing_ready,False,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,mixed_structured_and_text_processing_ready,extracted_text_and_structured_ok
EXTFIELDQ-85be11dcae4e07b1d3876bb1,EXTPAYLOAD-9376b643edee21b45d4487d7,EXTEXTRACT-944d71fbc181d1601a046aad,EXTSOURCE-9376b643edee21b45d4487d7,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/eb/EXTPAYLOAD-9376b643edee21b45d4487d7.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/eb/EXTPAYLOAD-9376b643edee21b45d4487d7.pages.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/eb/EXTPAYLOAD-9376b643edee21b45d4487d7.txt.gz,pdf,8,0,0,0,Johnstown,NY,undated,all_units,all_units,multi_family_administrative_source,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-d89099ddf373e05bafe66925|ROOTCOMP-d896d5a2debe8d382af2a9b1|ROOTCOMP-fcb148975405c057f802c31c,MECHEXP-0fa3077dcce90fbb11b6ceef|MECHEXP-2b79e1e40241eed5049665e4|MECHEXP-402b72a1728843b3059540bc|MECHEXP-44ec6a00a47b3c3af8a60a69|MECHEXP-6db5a3a86561a37e25773c23|MECHEXP-7e1ef73c5f802f4b6efeeb36|MECHEXP-994f3623af833aa5512eb37e|MECHEXP-9da1b0b2c1c370ede5bf7afa|MECHEXP-a25596dfd88683e6c2c04246|MECHEXP-a3f4838fa472ba6669e46403,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,deterministic_text_pattern_processing_ready,False,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,deterministic_text_pattern_processing_ready,extracted_text_ok
EXTFIELDQ-ebeae3038f7ccd0b0f108f32,EXTPAYLOAD-93771b2a4e54d5ed7296dae8,EXTEXTRACT-86d28409ebbb1e510c9ddfa6,EXTSOURCE-93771b2a4e54d5ed7296dae8,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/85/EXTPAYLOAD-93771b2a4e54d5ed7296dae8.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/85/EXTPAYLOAD-93771b2a4e54d5ed7296dae8.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/85/EXTPAYLOAD-93771b2a4e54d5ed7296dae8.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/85/EXTPAYLOAD-93771b2a4e54d5ed7296dae8.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/85/EXTPAYLOAD-93771b2a4e54d5ed7296dae8.tables.jsonl.gz,html,0,12,0,0,Jerome,IL,2019,police,police,multi_family_administrative_source,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-5281abeaf02d6f2b7928652d,MECHEXP-2f6c21245b9f17e3a260cf3d|MECHEXP-6bc3b070fb579d75872689fd|MECHEXP-f73618b484fce7ea27f6eb1f|MECHEXP-f99ef6241eca9a5982bb1a6a,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,deterministic_text_pattern_processing_ready,False,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,deterministic_text_pattern_processing_ready,extracted_text_ok
EXTFIELDQ-963ec5f49909390d2e711829,EXTPAYLOAD-9377405e0ef94bccf914d8a7,EXTEXTRACT-b6ff3bf13d7f219c41262edb,EXTSOURCE-9377405e0ef94bccf914d8a7,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f7/EXTPAYLOAD-9377405e0ef94bccf914d8a7.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f7/EXTPAYLOAD-9377405e0ef94bccf914d8a7.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f7/EXTPAYLOAD-9377405e0ef94bccf914d8a7.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f7/EXTPAYLOAD-9377405e0ef94bccf914d8a7.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f7/EXTPAYLOAD-9377405e0ef94bccf914d8a7.tables.jsonl.gz,html,0,398,3,0,Clear Lake,SD,2023,unclear,unclear,multi_family_administrative_source,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-d400ac3c3c0f7ae49823903a,MECHEXP-293e481a959276772de03ae7|MECHEXP-5562c32cb9cf6fbeffa7bddc|MECHEXP-6b6dec70bc803ebf97ce2766|MECHEXP-a30ac101a9c50dcbb4726a05,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,,mixed_structured_and_text_processing_ready,False,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,mixed_structured_and_text_processing_ready,extracted_text_and_structured_ok
EXTFIELDQ-40d77bf12824da297468cbf4,EXTPAYLOAD-9377f1f70fe5c5721ac7fefb,EXTEXTRACT-3edbe18304a49ae3930a5e3a,EXTSOURCE-9377f1f70fe5c5721ac7fefb,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e2/EXTPAYLOAD-9377f1f70fe5c5721ac7fefb.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e2/EXTPAYLOAD-9377f1f70fe5c5721ac7fefb.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e2/EXTPAYLOAD-9377f1f70fe5c5721ac7fefb.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e2/EXTPAYLOAD-9377f1f70fe5c5721ac7fefb.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e2/EXTPAYLOAD-9377f1f70fe5c5721ac7fefb.tables.jsonl.gz,html,0,33,0,0,Ware,MA,2024,all_units,all_units,multi_family_administrative_source,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-3a7f6a546e487da0258223ac,MECHEXP-937d5a4e67eb2bfec99d96fd|MECHEXP-9b9cde090e43c817fc4d44f3|MECHEXP-b99148d320449bdedb031bc0|MECHEXP-d2139cd1032f40df0838b379|MECHEXP-f7b8ff025006aabba52b00d4,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,deterministic_text_pattern_processing_ready,False,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,deterministic_text_pattern_processing_ready,extracted_text_ok
EXTFIELDQ-792189e45da4a66b94cb3bae,EXTPAYLOAD-93a2f50d01379f659cf90f52,EXTEXTRACT-cca62059ce98c92516f72db6,EXTSOURCE-93a2f50d01379f659cf90f52,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ea/EXTPAYLOAD-93a2f50d01379f659cf90f52.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ea/EXTPAYLOAD-93a2f50d01379f659cf90f52.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ea/EXTPAYLOAD-93a2f50d01379f659cf90f52.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ea/EXTPAYLOAD-93a2f50d01379f659cf90f52.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ea/EXTPAYLOAD-93a2f50d01379f659cf90f52.tables.jsonl.gz,html,0,399,0,1,Elwood,IL,2020,side_independent,side_independent,multi_family_administrative_source,staffing_table,official_administrative_summary,extraction_priority_high,ROOTCOMP-22f4e3210f2cf24b6fbcf6fd,MECHEXP-0aa669df0e58a004f8e3e612|MECHEXP-55c417930ea6c042a97bee01|MECHEXP-65c7c33e192928b21860d6ae|MECHEXP-9d8e5f68eb53597278bbf0f9,,upgrades_implementation_confirmation|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,mixed_structured_and_text_processing_ready,False,benefits_and_total_compensation|implementation_confirmation|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,mixed_structured_and_text_processing_ready,extracted_text_and_structured_ok
EXTFIELDQ-45e6c5919c4bd0d4ae3a9867,EXTPAYLOAD-93a9039dbc97e382a8143587,EXTEXTRACT-a1606903a8f108aa56bb03c6,EXTSOURCE-93a9039dbc97e382a8143587,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/1a/EXTPAYLOAD-93a9039dbc97e382a8143587.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/1a/EXTPAYLOAD-93a9039dbc97e382a8143587.pages.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/1a/EXTPAYLOAD-93a9039dbc97e382a8143587.txt.gz,pdf,31,0,0,0,Spurgeon,IN,undated,side_independent,side_independent,multi_family_administrative_source,compensation_study,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-14f4d97876ba9f41fa8b5cd5,MECHEXP-2ba608ba153aab5abef614cb|MECHEXP-92940115540bb754a9eab2f5|MECHEXP-a84dc00f77d1db0deaad2691|MECHEXP-ac9fab7a923d82c0738dc761|MECHEXP-b3b692682c21959353b95912|MECHEXP-d35af2e6b72a92060e218d30,,upgrades_implementation_confirmation|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,deterministic_text_pattern_processing_ready,False,benefits_and_total_compensation|implementation_confirmation|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,deterministic_text_pattern_processing_ready,extracted_text_ok
EXTFIELDQ-4145af2c40961b8df3cd286d,EXTPAYLOAD-93be534797e0c1c6f186892c,EXTEXTRACT-501666899a70c323f2a70ec5,EXTSOURCE-93be534797e0c1c6f186892c,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/86/EXTPAYLOAD-93be534797e0c1c6f186892c.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/86/EXTPAYLOAD-93be534797e0c1c6f186892c.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/86/EXTPAYLOAD-93be534797e0c1c6f186892c.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/86/EXTPAYLOAD-93be534797e0c1c6f186892c.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/86/EXTPAYLOAD-93be534797e0c1c6f186892c.tables.jsonl.gz,html,0,63,0,1,Lake Placid,NY,undated,all_units,all_units,multi_family_administrative_source,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-8c160410286cee2cbdbb023a,MECHEXP-0d3615ca33a26e8fe099a463|MECHEXP-5cb19f5349681f53a396aaf8|MECHEXP-60a6e2e43b259ca20a226ea5|MECHEXP-e22fd2c34b9f795041c43656|MECHEXP-e2f9a4c14c91fa6e677bfcc0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,mixed_structured_and_text_processing_ready,False,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,mixed_structured_and_text_processing_ready,extracted_text_and_structured_ok
EXTFIELDQ-56b4e412022a0f9eb3c9f10e,EXTPAYLOAD-93c3abe693a3027380902f96,EXTEXTRACT-1c260f2bb7099214d57135a9,EXTSOURCE-93c3abe693a3027380902f96,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d7/EXTPAYLOAD-93c3abe693a3027380902f96.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d7/EXTPAYLOAD-93c3abe693a3027380902f96.pages.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d7/EXTPAYLOAD-93c3abe693a3027380902f96.txt.gz,pdf,75,0,0,0,Hardenburgh,NY,2025,all_units,all_units,multi_family_administrative_source,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-5e31decffb64e3db3b5da6a4,MECHEXP-209a49c74ac365679fea7629|MECHEXP-59a665d995720c2c1c155680|MECHEXP-ad70ebc0209c21b396a6266a|MECHEXP-c0d6bc44175753ab90f0bf65,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,deterministic_text_pattern_processing_ready,False,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,deterministic_text_pattern_processing_ready,extracted_text_ok
