artifact_id,artifact_kind,canonical_payload_id,counts_json,extraction_result_id,extraction_type,output_SHA_256,output_byte_size,output_codec,output_local_path,source_SHA_256
EXTART-cf603ea92ecaaaf1ad74ade2,compressed_exact_csv,EXTPAYLOAD-07773c3fa6534a9c462b2fed,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-07773c3fa6534a9c462b2fed"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-874a0886bdef11d91ac3b76b"",""header_strings"":[""Fact"",""Fact Note"",""Charleston city, Illinois"",""Value Note for Charleston city, Illinois""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""e62de55aebf299d67cae57fc1920359845e56e7a22e91fd620c72f5ffa49c12e""}",EXTEXTRACT-948b6a014dafee617014f372,csv_structured,38e4c9c743a8d076c1ea1175bbe2388fc77bfb9c124d6aa2f9e3847c9a3bca25,1824,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/e6/EXTPAYLOAD-07773c3fa6534a9c462b2fed.raw.csv.gz,e62de55aebf299d67cae57fc1920359845e56e7a22e91fd620c72f5ffa49c12e
EXTART-1c532dc24620f88534545ca7,full_csv_rows,EXTPAYLOAD-07773c3fa6534a9c462b2fed,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-07773c3fa6534a9c462b2fed"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-874a0886bdef11d91ac3b76b"",""header_strings"":[""Fact"",""Fact Note"",""Charleston city, Illinois"",""Value Note for Charleston city, Illinois""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""e62de55aebf299d67cae57fc1920359845e56e7a22e91fd620c72f5ffa49c12e""}",EXTEXTRACT-948b6a014dafee617014f372,csv_structured,01054df104bee5d656fefa0fd3d02eaa7d5b97b7785b73a5de20988d03cb4226,2157,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/e6/EXTPAYLOAD-07773c3fa6534a9c462b2fed.rows.jsonl.gz,e62de55aebf299d67cae57fc1920359845e56e7a22e91fd620c72f5ffa49c12e
EXTART-f822b44743a45df4d35456be,csv_schema,EXTPAYLOAD-07773c3fa6534a9c462b2fed,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-07773c3fa6534a9c462b2fed"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-874a0886bdef11d91ac3b76b"",""header_strings"":[""Fact"",""Fact Note"",""Charleston city, Illinois"",""Value Note for Charleston city, Illinois""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""e62de55aebf299d67cae57fc1920359845e56e7a22e91fd620c72f5ffa49c12e""}",EXTEXTRACT-948b6a014dafee617014f372,csv_structured,6ed328c4e521b1aa4b3e1da33147ebbbd63a0d0dec2e2de5d2df4e2ca2480016,664,json,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/e6/EXTPAYLOAD-07773c3fa6534a9c462b2fed.schema.json,e62de55aebf299d67cae57fc1920359845e56e7a22e91fd620c72f5ffa49c12e
EXTART-6eb62c52af777881f718329c,compressed_exact_csv,EXTPAYLOAD-2ed1c5ef944e376e4cc8e6a8,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-2ed1c5ef944e376e4cc8e6a8"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-30809628785e68fa7b62bb17"",""header_strings"":[""Fact"",""Fact Note"",""Clear Lake city, Iowa"",""Value Note for Clear Lake city, Iowa""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""96f39a7ab6e7e66956fe002cbd9006f85bf44226b21115b4288e76e5482a3645""}",EXTEXTRACT-0d3499b07f1fa6e7f3895e54,csv_structured,ac8f5fda35eb65e0a8a62472d5d7068d660b4bc6950b0c82a02604c4dc138b57,1814,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/96/EXTPAYLOAD-2ed1c5ef944e376e4cc8e6a8.raw.csv.gz,96f39a7ab6e7e66956fe002cbd9006f85bf44226b21115b4288e76e5482a3645
EXTART-30cb1c6bb06c41d3f62e3106,full_csv_rows,EXTPAYLOAD-2ed1c5ef944e376e4cc8e6a8,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-2ed1c5ef944e376e4cc8e6a8"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-30809628785e68fa7b62bb17"",""header_strings"":[""Fact"",""Fact Note"",""Clear Lake city, Iowa"",""Value Note for Clear Lake city, Iowa""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""96f39a7ab6e7e66956fe002cbd9006f85bf44226b21115b4288e76e5482a3645""}",EXTEXTRACT-0d3499b07f1fa6e7f3895e54,csv_structured,008baa56e6f9a5404d64118e566438a60db74ec27d8eb77dc343a2ef57e182e3,2153,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/96/EXTPAYLOAD-2ed1c5ef944e376e4cc8e6a8.rows.jsonl.gz,96f39a7ab6e7e66956fe002cbd9006f85bf44226b21115b4288e76e5482a3645
EXTART-253459fdb2297a3df4950ae2,csv_schema,EXTPAYLOAD-2ed1c5ef944e376e4cc8e6a8,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-2ed1c5ef944e376e4cc8e6a8"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-30809628785e68fa7b62bb17"",""header_strings"":[""Fact"",""Fact Note"",""Clear Lake city, Iowa"",""Value Note for Clear Lake city, Iowa""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""96f39a7ab6e7e66956fe002cbd9006f85bf44226b21115b4288e76e5482a3645""}",EXTEXTRACT-0d3499b07f1fa6e7f3895e54,csv_structured,8e4db49875eeebd9a97fa65a28556a993e84ad2c11eac981ca8148a054f95632,656,json,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/96/EXTPAYLOAD-2ed1c5ef944e376e4cc8e6a8.schema.json,96f39a7ab6e7e66956fe002cbd9006f85bf44226b21115b4288e76e5482a3645
EXTART-68c7e9b832feeb601b3877c3,compressed_exact_csv,EXTPAYLOAD-a3d3c633c89b92ff90817cf3,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-a3d3c633c89b92ff90817cf3"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-2e62b7746c6c89023e5d28f9"",""header_strings"":[""Fact"",""Fact Note"",""Clinton County, Ohio"",""Value Note for Clinton County, Ohio""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""47dff21ac30d03d0c3fad1aab91a574467fcb3f34975a18cbbf3d1242bcf6d2d""}",EXTEXTRACT-12acf9879a15d6a54479ab1c,csv_structured,02cd79ec509b45bdf8f018b9d71fa13f519e9b5c14785b7990a219e120fdf093,1862,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/47/EXTPAYLOAD-a3d3c633c89b92ff90817cf3.raw.csv.gz,47dff21ac30d03d0c3fad1aab91a574467fcb3f34975a18cbbf3d1242bcf6d2d
EXTART-8684d9a0410e13415fe21fe0,full_csv_rows,EXTPAYLOAD-a3d3c633c89b92ff90817cf3,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-a3d3c633c89b92ff90817cf3"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-2e62b7746c6c89023e5d28f9"",""header_strings"":[""Fact"",""Fact Note"",""Clinton County, Ohio"",""Value Note for Clinton County, Ohio""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""47dff21ac30d03d0c3fad1aab91a574467fcb3f34975a18cbbf3d1242bcf6d2d""}",EXTEXTRACT-12acf9879a15d6a54479ab1c,csv_structured,7de0395a3b883346400bbaa8939b18a361012cfe19831c1c23d455afb272ed14,2206,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/47/EXTPAYLOAD-a3d3c633c89b92ff90817cf3.rows.jsonl.gz,47dff21ac30d03d0c3fad1aab91a574467fcb3f34975a18cbbf3d1242bcf6d2d
EXTART-3f1f028a522a8adb7067df43,csv_schema,EXTPAYLOAD-a3d3c633c89b92ff90817cf3,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-a3d3c633c89b92ff90817cf3"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-2e62b7746c6c89023e5d28f9"",""header_strings"":[""Fact"",""Fact Note"",""Clinton County, Ohio"",""Value Note for Clinton County, Ohio""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""47dff21ac30d03d0c3fad1aab91a574467fcb3f34975a18cbbf3d1242bcf6d2d""}",EXTEXTRACT-12acf9879a15d6a54479ab1c,csv_structured,7ab37f9a07fa38a407a50be9cdfd88d5a9bb3d671fbc08151ed76c220a658fc2,654,json,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/47/EXTPAYLOAD-a3d3c633c89b92ff90817cf3.schema.json,47dff21ac30d03d0c3fad1aab91a574467fcb3f34975a18cbbf3d1242bcf6d2d
EXTART-5e505352c86a9b1c9e59879d,full_html_visible_text,EXTPAYLOAD-001f6312d3c142563e4044fd,"{""canonical_payload_id"":""EXTPAYLOAD-001f6312d3c142563e4044fd"",""configuration_version"":""external-non-ocr-v1"",""embedded_structured_record_count"":1,""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-59e77893d7e8664b6170c349"",""extractor"":""lxml"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""heading_count"":4,""list_item_count"":79,""paragraph_count"":13,""paths"":{""embedded"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d0/EXTPAYLOAD-001f6312d3c142563e4044fd.embedded_structured.jsonl.gz"",""sections"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d0/EXTPAYLOAD-001f6312d3c142563e4044fd.sections.jsonl.gz"",""tables"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d0/EXTPAYLOAD-001f6312d3c142563e4044fd.tables.jsonl.gz"",""text"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d0/EXTPAYLOAD-001f6312d3c142563e4044fd.visible_text.txt.gz""},""section_count"":98,""source_SHA_256"":""d01e44ca1b30e12ad456a02ee62ee0ea0d8d9b1ddbb4c4ca45728270aeb51bf2"",""table_cell_count"":1,""table_count"":1,""table_row_count"":1,""visible_character_count"":7122,""warning_codes"":[]}",EXTEXTRACT-a8969f8fb6139841ce3e007b,html_local,8d2b52d65366a5a05153a5df98fbe923e6f634cbac568e0b4cdbf1ab9dac30a9,1992,gzip,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d0/EXTPAYLOAD-001f6312d3c142563e4044fd.visible_text.txt.gz,d01e44ca1b30e12ad456a02ee62ee0ea0d8d9b1ddbb4c4ca45728270aeb51bf2
