artifact_id,artifact_kind,canonical_payload_id,counts_json,extraction_result_id,extraction_type,output_SHA_256,output_byte_size,output_codec,output_local_path,source_SHA_256
EXTART-dc7a72e86781c9db410e6107,full_html_embedded_structured,EXTPAYLOAD-77d0d146ab9001342ab260c3,"{""canonical_payload_id"":""EXTPAYLOAD-77d0d146ab9001342ab260c3"",""configuration_version"":""external-non-ocr-v1"",""embedded_structured_record_count"":2,""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-58c97bb8c7cd342a64d5a004"",""extractor"":""lxml"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""heading_count"":8,""list_item_count"":189,""paragraph_count"":76,""paths"":{""embedded"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c4/EXTPAYLOAD-77d0d146ab9001342ab260c3.embedded_structured.jsonl.gz"",""sections"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c4/EXTPAYLOAD-77d0d146ab9001342ab260c3.sections.jsonl.gz"",""tables"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c4/EXTPAYLOAD-77d0d146ab9001342ab260c3.tables.jsonl.gz"",""text"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c4/EXTPAYLOAD-77d0d146ab9001342ab260c3.visible_text.txt.gz""},""section_count"":274,""source_SHA_256"":""c480ca5b02d21e0407a7601ad411289592d535740f226da6cef075ed9f58cf9e"",""table_cell_count"":0,""table_count"":0,""table_row_count"":0,""visible_character_count"":11995,""warning_codes"":[]}",EXTEXTRACT-9885e9324c7e6d0c40a0308b,html_local,a9a1ba857524b14cde7b2956b6973f3287c35bbce2b1a566911c3801390804e0,1867,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c4/EXTPAYLOAD-77d0d146ab9001342ab260c3.embedded_structured.jsonl.gz,c480ca5b02d21e0407a7601ad411289592d535740f226da6cef075ed9f58cf9e
EXTART-275fde18ee5f78304c5e96d7,html_extraction_index,EXTPAYLOAD-77d0d146ab9001342ab260c3,"{""canonical_payload_id"":""EXTPAYLOAD-77d0d146ab9001342ab260c3"",""configuration_version"":""external-non-ocr-v1"",""embedded_structured_record_count"":2,""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-58c97bb8c7cd342a64d5a004"",""extractor"":""lxml"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""heading_count"":8,""list_item_count"":189,""paragraph_count"":76,""paths"":{""embedded"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c4/EXTPAYLOAD-77d0d146ab9001342ab260c3.embedded_structured.jsonl.gz"",""sections"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c4/EXTPAYLOAD-77d0d146ab9001342ab260c3.sections.jsonl.gz"",""tables"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c4/EXTPAYLOAD-77d0d146ab9001342ab260c3.tables.jsonl.gz"",""text"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c4/EXTPAYLOAD-77d0d146ab9001342ab260c3.visible_text.txt.gz""},""section_count"":274,""source_SHA_256"":""c480ca5b02d21e0407a7601ad411289592d535740f226da6cef075ed9f58cf9e"",""table_cell_count"":0,""table_count"":0,""table_row_count"":0,""visible_character_count"":11995,""warning_codes"":[]}",EXTEXTRACT-9885e9324c7e6d0c40a0308b,html_local,285f70949af7a437683228236cbc786ce38dc8d3b55bd16e7be8e502a31601f1,1357,json,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c4/EXTPAYLOAD-77d0d146ab9001342ab260c3.index.json,c480ca5b02d21e0407a7601ad411289592d535740f226da6cef075ed9f58cf9e
EXTART-dcc33292e4e2b500d21b8538,full_html_visible_text,EXTPAYLOAD-77dd1101df05e41057c8787e,"{""canonical_payload_id"":""EXTPAYLOAD-77dd1101df05e41057c8787e"",""configuration_version"":""external-non-ocr-v1"",""embedded_structured_record_count"":0,""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-d17103cd6f670771370d3ac8"",""extractor"":""lxml"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""heading_count"":17,""list_item_count"":43,""paragraph_count"":11,""paths"":{""embedded"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d8/EXTPAYLOAD-77dd1101df05e41057c8787e.embedded_structured.jsonl.gz"",""sections"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d8/EXTPAYLOAD-77dd1101df05e41057c8787e.sections.jsonl.gz"",""tables"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d8/EXTPAYLOAD-77dd1101df05e41057c8787e.tables.jsonl.gz"",""text"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d8/EXTPAYLOAD-77dd1101df05e41057c8787e.visible_text.txt.gz""},""section_count"":108,""source_SHA_256"":""d873d52f6070582af5d558bc854572effacffaaea345a51424482307c51ef723"",""table_cell_count"":41,""table_count"":6,""table_row_count"":16,""visible_character_count"":5656,""warning_codes"":[]}",EXTEXTRACT-78e8bae0c2738022c12db0bf,html_local,35bbadb5d2b826634f6340dde4c1e7063affaaaa91e0ca6624940c0db7ad9ea7,2072,gzip,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d8/EXTPAYLOAD-77dd1101df05e41057c8787e.visible_text.txt.gz,d873d52f6070582af5d558bc854572effacffaaea345a51424482307c51ef723
EXTART-62243968bd6e258c3d02d93b,html_section_index,EXTPAYLOAD-77dd1101df05e41057c8787e,"{""canonical_payload_id"":""EXTPAYLOAD-77dd1101df05e41057c8787e"",""configuration_version"":""external-non-ocr-v1"",""embedded_structured_record_count"":0,""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-d17103cd6f670771370d3ac8"",""extractor"":""lxml"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""heading_count"":17,""list_item_count"":43,""paragraph_count"":11,""paths"":{""embedded"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d8/EXTPAYLOAD-77dd1101df05e41057c8787e.embedded_structured.jsonl.gz"",""sections"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d8/EXTPAYLOAD-77dd1101df05e41057c8787e.sections.jsonl.gz"",""tables"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d8/EXTPAYLOAD-77dd1101df05e41057c8787e.tables.jsonl.gz"",""text"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d8/EXTPAYLOAD-77dd1101df05e41057c8787e.visible_text.txt.gz""},""section_count"":108,""source_SHA_256"":""d873d52f6070582af5d558bc854572effacffaaea345a51424482307c51ef723"",""table_cell_count"":41,""table_count"":6,""table_row_count"":16,""visible_character_count"":5656,""warning_codes"":[]}",EXTEXTRACT-78e8bae0c2738022c12db0bf,html_local,1f1a1722bdfc9ba17a0ab47c46ed4ab293ee8e0d1788fe989e2016b24f3c9822,2275,gzip,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d8/EXTPAYLOAD-77dd1101df05e41057c8787e.sections.jsonl.gz,d873d52f6070582af5d558bc854572effacffaaea345a51424482307c51ef723
EXTART-2b6c0bf2ccdee32002797d3c,full_html_tables,EXTPAYLOAD-77dd1101df05e41057c8787e,"{""canonical_payload_id"":""EXTPAYLOAD-77dd1101df05e41057c8787e"",""configuration_version"":""external-non-ocr-v1"",""embedded_structured_record_count"":0,""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-d17103cd6f670771370d3ac8"",""extractor"":""lxml"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""heading_count"":17,""list_item_count"":43,""paragraph_count"":11,""paths"":{""embedded"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d8/EXTPAYLOAD-77dd1101df05e41057c8787e.embedded_structured.jsonl.gz"",""sections"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d8/EXTPAYLOAD-77dd1101df05e41057c8787e.sections.jsonl.gz"",""tables"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d8/EXTPAYLOAD-77dd1101df05e41057c8787e.tables.jsonl.gz"",""text"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d8/EXTPAYLOAD-77dd1101df05e41057c8787e.visible_text.txt.gz""},""section_count"":108,""source_SHA_256"":""d873d52f6070582af5d558bc854572effacffaaea345a51424482307c51ef723"",""table_cell_count"":41,""table_count"":6,""table_row_count"":16,""visible_character_count"":5656,""warning_codes"":[]}",EXTEXTRACT-78e8bae0c2738022c12db0bf,html_local,199869caa58c4a71edb69a4b5c7f4c3a86048cde7f23803e416ce8867efd17fc,915,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d8/EXTPAYLOAD-77dd1101df05e41057c8787e.tables.jsonl.gz,d873d52f6070582af5d558bc854572effacffaaea345a51424482307c51ef723
EXTART-6442415bf7d240ec48a92728,full_html_embedded_structured,EXTPAYLOAD-77dd1101df05e41057c8787e,"{""canonical_payload_id"":""EXTPAYLOAD-77dd1101df05e41057c8787e"",""configuration_version"":""external-non-ocr-v1"",""embedded_structured_record_count"":0,""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-d17103cd6f670771370d3ac8"",""extractor"":""lxml"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""heading_count"":17,""list_item_count"":43,""paragraph_count"":11,""paths"":{""embedded"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d8/EXTPAYLOAD-77dd1101df05e41057c8787e.embedded_structured.jsonl.gz"",""sections"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d8/EXTPAYLOAD-77dd1101df05e41057c8787e.sections.jsonl.gz"",""tables"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d8/EXTPAYLOAD-77dd1101df05e41057c8787e.tables.jsonl.gz"",""text"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d8/EXTPAYLOAD-77dd1101df05e41057c8787e.visible_text.txt.gz""},""section_count"":108,""source_SHA_256"":""d873d52f6070582af5d558bc854572effacffaaea345a51424482307c51ef723"",""table_cell_count"":41,""table_count"":6,""table_row_count"":16,""visible_character_count"":5656,""warning_codes"":[]}",EXTEXTRACT-78e8bae0c2738022c12db0bf,html_local,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d8/EXTPAYLOAD-77dd1101df05e41057c8787e.embedded_structured.jsonl.gz,d873d52f6070582af5d558bc854572effacffaaea345a51424482307c51ef723
EXTART-60110e50e00990bbf206466a,html_extraction_index,EXTPAYLOAD-77dd1101df05e41057c8787e,"{""canonical_payload_id"":""EXTPAYLOAD-77dd1101df05e41057c8787e"",""configuration_version"":""external-non-ocr-v1"",""embedded_structured_record_count"":0,""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-d17103cd6f670771370d3ac8"",""extractor"":""lxml"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""heading_count"":17,""list_item_count"":43,""paragraph_count"":11,""paths"":{""embedded"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d8/EXTPAYLOAD-77dd1101df05e41057c8787e.embedded_structured.jsonl.gz"",""sections"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d8/EXTPAYLOAD-77dd1101df05e41057c8787e.sections.jsonl.gz"",""tables"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d8/EXTPAYLOAD-77dd1101df05e41057c8787e.tables.jsonl.gz"",""text"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d8/EXTPAYLOAD-77dd1101df05e41057c8787e.visible_text.txt.gz""},""section_count"":108,""source_SHA_256"":""d873d52f6070582af5d558bc854572effacffaaea345a51424482307c51ef723"",""table_cell_count"":41,""table_count"":6,""table_row_count"":16,""visible_character_count"":5656,""warning_codes"":[]}",EXTEXTRACT-78e8bae0c2738022c12db0bf,html_local,dabe89a01365efa7c8074bc214f98ac2ebd39bdc05e01ab072f809063798df23,1358,json,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d8/EXTPAYLOAD-77dd1101df05e41057c8787e.index.json,d873d52f6070582af5d558bc854572effacffaaea345a51424482307c51ef723
EXTART-e0028a54723ce8a919df0250,full_html_visible_text,EXTPAYLOAD-77ede787ec68dcfc0ad6d182,"{""canonical_payload_id"":""EXTPAYLOAD-77ede787ec68dcfc0ad6d182"",""configuration_version"":""external-non-ocr-v1"",""embedded_structured_record_count"":0,""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-de40c6fbec1a4312bc761021"",""extractor"":""lxml"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""heading_count"":5,""list_item_count"":40,""paragraph_count"":18,""paths"":{""embedded"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d5/EXTPAYLOAD-77ede787ec68dcfc0ad6d182.embedded_structured.jsonl.gz"",""sections"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d5/EXTPAYLOAD-77ede787ec68dcfc0ad6d182.sections.jsonl.gz"",""tables"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d5/EXTPAYLOAD-77ede787ec68dcfc0ad6d182.tables.jsonl.gz"",""text"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d5/EXTPAYLOAD-77ede787ec68dcfc0ad6d182.visible_text.txt.gz""},""section_count"":83,""source_SHA_256"":""d57e06097720ea0d73a0b18c47aa164e5f3f46ac5382f7b56676072a52d1d1d9"",""table_cell_count"":31,""table_count"":3,""table_row_count"":28,""visible_character_count"":11228,""warning_codes"":[]}",EXTEXTRACT-a7ca94745fbd45dfdc13f8bd,html_local,42e84eaf4535a296e04309c2842c65a6c305845f39cb85afc9f99a46f6835a55,2222,gzip,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d5/EXTPAYLOAD-77ede787ec68dcfc0ad6d182.visible_text.txt.gz,d57e06097720ea0d73a0b18c47aa164e5f3f46ac5382f7b56676072a52d1d1d9
EXTART-8889fad6594dfc1fd45769ae,html_section_index,EXTPAYLOAD-77ede787ec68dcfc0ad6d182,"{""canonical_payload_id"":""EXTPAYLOAD-77ede787ec68dcfc0ad6d182"",""configuration_version"":""external-non-ocr-v1"",""embedded_structured_record_count"":0,""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-de40c6fbec1a4312bc761021"",""extractor"":""lxml"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""heading_count"":5,""list_item_count"":40,""paragraph_count"":18,""paths"":{""embedded"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d5/EXTPAYLOAD-77ede787ec68dcfc0ad6d182.embedded_structured.jsonl.gz"",""sections"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d5/EXTPAYLOAD-77ede787ec68dcfc0ad6d182.sections.jsonl.gz"",""tables"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d5/EXTPAYLOAD-77ede787ec68dcfc0ad6d182.tables.jsonl.gz"",""text"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d5/EXTPAYLOAD-77ede787ec68dcfc0ad6d182.visible_text.txt.gz""},""section_count"":83,""source_SHA_256"":""d57e06097720ea0d73a0b18c47aa164e5f3f46ac5382f7b56676072a52d1d1d9"",""table_cell_count"":31,""table_count"":3,""table_row_count"":28,""visible_character_count"":11228,""warning_codes"":[]}",EXTEXTRACT-a7ca94745fbd45dfdc13f8bd,html_local,e34d3b746b3e8a1da2b8326252584164fcffab67a75889fafbf170f4967daa76,1889,gzip,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d5/EXTPAYLOAD-77ede787ec68dcfc0ad6d182.sections.jsonl.gz,d57e06097720ea0d73a0b18c47aa164e5f3f46ac5382f7b56676072a52d1d1d9
EXTART-b39fbbe68b407adc569fae43,full_html_tables,EXTPAYLOAD-77ede787ec68dcfc0ad6d182,"{""canonical_payload_id"":""EXTPAYLOAD-77ede787ec68dcfc0ad6d182"",""configuration_version"":""external-non-ocr-v1"",""embedded_structured_record_count"":0,""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-de40c6fbec1a4312bc761021"",""extractor"":""lxml"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""heading_count"":5,""list_item_count"":40,""paragraph_count"":18,""paths"":{""embedded"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d5/EXTPAYLOAD-77ede787ec68dcfc0ad6d182.embedded_structured.jsonl.gz"",""sections"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d5/EXTPAYLOAD-77ede787ec68dcfc0ad6d182.sections.jsonl.gz"",""tables"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d5/EXTPAYLOAD-77ede787ec68dcfc0ad6d182.tables.jsonl.gz"",""text"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d5/EXTPAYLOAD-77ede787ec68dcfc0ad6d182.visible_text.txt.gz""},""section_count"":83,""source_SHA_256"":""d57e06097720ea0d73a0b18c47aa164e5f3f46ac5382f7b56676072a52d1d1d9"",""table_cell_count"":31,""table_count"":3,""table_row_count"":28,""visible_character_count"":11228,""warning_codes"":[]}",EXTEXTRACT-a7ca94745fbd45dfdc13f8bd,html_local,fc1d9d47377673d0e99e5cb543d8e3b557e557afd90c8473a3cb6619b4d95fea,1990,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d5/EXTPAYLOAD-77ede787ec68dcfc0ad6d182.tables.jsonl.gz,d57e06097720ea0d73a0b18c47aa164e5f3f46ac5382f7b56676072a52d1d1d9
