artifact_id,artifact_kind,canonical_payload_id,counts_json,extraction_result_id,extraction_type,output_SHA_256,output_byte_size,output_codec,output_local_path,source_SHA_256
EXTART-e6b52b9d7925c3932710a571,compressed_exact_csv,EXTPAYLOAD-48ce960d1c44c138e44cc48f,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-48ce960d1c44c138e44cc48f"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-8727346c6d25c36b9f80a774"",""header_strings"":[""Fact"",""Fact Note"",""Sugar Grove village, Illinois"",""Value Note for Sugar Grove village, Illinois""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""05f7b112be1a16e9a453ee239d2e5cf8fa092b6263eda66c3d64085169db4063""}",EXTEXTRACT-0f25562470294b18fc52a820,csv_structured,bddc95ac360161b4b4513a9c388a412e10b5f055722877b0aa275d9ebc40f709,1821,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/05/EXTPAYLOAD-48ce960d1c44c138e44cc48f.raw.csv.gz,05f7b112be1a16e9a453ee239d2e5cf8fa092b6263eda66c3d64085169db4063
EXTART-5167fdce0e5981958f557c71,full_csv_rows,EXTPAYLOAD-48ce960d1c44c138e44cc48f,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-48ce960d1c44c138e44cc48f"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-8727346c6d25c36b9f80a774"",""header_strings"":[""Fact"",""Fact Note"",""Sugar Grove village, Illinois"",""Value Note for Sugar Grove village, Illinois""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""05f7b112be1a16e9a453ee239d2e5cf8fa092b6263eda66c3d64085169db4063""}",EXTEXTRACT-0f25562470294b18fc52a820,csv_structured,ea157a1d4ba88c8e931b227a327662d1c66f389dbc8b018a05d2ade6a3e0d4dd,2154,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/05/EXTPAYLOAD-48ce960d1c44c138e44cc48f.rows.jsonl.gz,05f7b112be1a16e9a453ee239d2e5cf8fa092b6263eda66c3d64085169db4063
EXTART-522f8073a869962b7d23859e,csv_schema,EXTPAYLOAD-48ce960d1c44c138e44cc48f,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-48ce960d1c44c138e44cc48f"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-8727346c6d25c36b9f80a774"",""header_strings"":[""Fact"",""Fact Note"",""Sugar Grove village, Illinois"",""Value Note for Sugar Grove village, Illinois""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""05f7b112be1a16e9a453ee239d2e5cf8fa092b6263eda66c3d64085169db4063""}",EXTEXTRACT-0f25562470294b18fc52a820,csv_structured,ca1f36c64ee2e8668266a2b9643b7453545a5512be32aaade2554bb03fade834,672,json,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/05/EXTPAYLOAD-48ce960d1c44c138e44cc48f.schema.json,05f7b112be1a16e9a453ee239d2e5cf8fa092b6263eda66c3d64085169db4063
EXTART-f0b7dcaaa167eccadeffbeae,compressed_exact_csv,EXTPAYLOAD-8c244d68849a85ceb4128f01,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-8c244d68849a85ceb4128f01"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-e0b2c32a4ad920780dcc6579"",""header_strings"":[""Fact"",""Fact Note"",""Clayton charter township, Genesee County, Michigan"",""Value Note for Clayton charter township, Genesee County, Michigan""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""57e3d38daee8459893dffeb17a74a2a4a153f0e9d355b3f143af4ef11ea55c2d""}",EXTEXTRACT-d70521e881de6bac726dd9c5,csv_structured,cdc7b35f07e87587dd5e21c067346bd8662fe322203b7c2d1dc4608e6bac0832,1822,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/57/EXTPAYLOAD-8c244d68849a85ceb4128f01.raw.csv.gz,57e3d38daee8459893dffeb17a74a2a4a153f0e9d355b3f143af4ef11ea55c2d
EXTART-d9c4b47d393269f118f5aea8,full_csv_rows,EXTPAYLOAD-8c244d68849a85ceb4128f01,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-8c244d68849a85ceb4128f01"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-e0b2c32a4ad920780dcc6579"",""header_strings"":[""Fact"",""Fact Note"",""Clayton charter township, Genesee County, Michigan"",""Value Note for Clayton charter township, Genesee County, Michigan""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""57e3d38daee8459893dffeb17a74a2a4a153f0e9d355b3f143af4ef11ea55c2d""}",EXTEXTRACT-d70521e881de6bac726dd9c5,csv_structured,5310116d658443b9dd72fd8559e76310b206a7fc5c1f763f98e8c7ecd8acba5f,2165,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/57/EXTPAYLOAD-8c244d68849a85ceb4128f01.rows.jsonl.gz,57e3d38daee8459893dffeb17a74a2a4a153f0e9d355b3f143af4ef11ea55c2d
EXTART-6a9f2f5d7e59a724129c974a,csv_schema,EXTPAYLOAD-8c244d68849a85ceb4128f01,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-8c244d68849a85ceb4128f01"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-e0b2c32a4ad920780dcc6579"",""header_strings"":[""Fact"",""Fact Note"",""Clayton charter township, Genesee County, Michigan"",""Value Note for Clayton charter township, Genesee County, Michigan""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""57e3d38daee8459893dffeb17a74a2a4a153f0e9d355b3f143af4ef11ea55c2d""}",EXTEXTRACT-d70521e881de6bac726dd9c5,csv_structured,4334b5f1f250ee00464e9801c2eb4909afe9694b0514e684c56307481ef40c0a,714,json,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/57/EXTPAYLOAD-8c244d68849a85ceb4128f01.schema.json,57e3d38daee8459893dffeb17a74a2a4a153f0e9d355b3f143af4ef11ea55c2d
EXTART-49b64cfdf3c0a3f1e59f1d67,compressed_exact_csv,EXTPAYLOAD-9ae39688c2b0baa77b0c5ffc,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-9ae39688c2b0baa77b0c5ffc"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-e859d62392d9ca0541c64c08"",""header_strings"":[""Fact"",""Fact Note"",""Orangetown town, Rockland County, New York"",""Value Note for Orangetown town, Rockland County, New York""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""b01a5e00918a755149669e75efc3cc62b9e8d5d17e0f29029533ccffcec28751""}",EXTEXTRACT-d3742fd4c9b1d01e0b70ad8c,csv_structured,04045ef4b44f215d24bf0e06056a5b3f18afbd0169e4c5b90fabf1a87da0514f,1846,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/b0/EXTPAYLOAD-9ae39688c2b0baa77b0c5ffc.raw.csv.gz,b01a5e00918a755149669e75efc3cc62b9e8d5d17e0f29029533ccffcec28751
EXTART-bbd2f85efbfec88e65ba5117,full_csv_rows,EXTPAYLOAD-9ae39688c2b0baa77b0c5ffc,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-9ae39688c2b0baa77b0c5ffc"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-e859d62392d9ca0541c64c08"",""header_strings"":[""Fact"",""Fact Note"",""Orangetown town, Rockland County, New York"",""Value Note for Orangetown town, Rockland County, New York""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""b01a5e00918a755149669e75efc3cc62b9e8d5d17e0f29029533ccffcec28751""}",EXTEXTRACT-d3742fd4c9b1d01e0b70ad8c,csv_structured,126866993bdf03bba413339943c09e6efe458ebd772d80739d7a37c36a392cf8,2184,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/b0/EXTPAYLOAD-9ae39688c2b0baa77b0c5ffc.rows.jsonl.gz,b01a5e00918a755149669e75efc3cc62b9e8d5d17e0f29029533ccffcec28751
EXTART-8a72290765f3ca52faf581ec,csv_schema,EXTPAYLOAD-9ae39688c2b0baa77b0c5ffc,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-9ae39688c2b0baa77b0c5ffc"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-e859d62392d9ca0541c64c08"",""header_strings"":[""Fact"",""Fact Note"",""Orangetown town, Rockland County, New York"",""Value Note for Orangetown town, Rockland County, New York""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""b01a5e00918a755149669e75efc3cc62b9e8d5d17e0f29029533ccffcec28751""}",EXTEXTRACT-d3742fd4c9b1d01e0b70ad8c,csv_structured,783e5a841d2dd77d94ec67e9aa0835b10c2e5356398aea9bb02118b263373504,698,json,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/b0/EXTPAYLOAD-9ae39688c2b0baa77b0c5ffc.schema.json,b01a5e00918a755149669e75efc3cc62b9e8d5d17e0f29029533ccffcec28751
EXTART-b814b37f6d417c6acff121d6,compressed_exact_csv,EXTPAYLOAD-a07c0448bf2b9672cd3292ca,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-a07c0448bf2b9672cd3292ca"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-1e4e8fab805eaae902add4fc"",""header_strings"":[""Fact"",""Fact Note"",""Allegan city, Michigan"",""Value Note for Allegan city, Michigan""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""6a60afa3feeba5e81b9bb4ef93827456a1c45cd55c28a921b7c7534f596d0ee5""}",EXTEXTRACT-b1c94f6b0d7b4f5e760f4120,csv_structured,ace5ec506ca8d3d860b94ecee12af4e90b7764af43a3a53e006b97d5f6a0b289,1803,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/6a/EXTPAYLOAD-a07c0448bf2b9672cd3292ca.raw.csv.gz,6a60afa3feeba5e81b9bb4ef93827456a1c45cd55c28a921b7c7534f596d0ee5
