extraction_result_id,canonical_payload_id,root_event_id,linkage_basis
EXTEXTRACT-2f1e9aa935c236fbf3fa08c2,EXTPAYLOAD-0a7a4b744868333b2aa83008,,readiness_preserved_lineage
EXTEXTRACT-2f1e9aa935c236fbf3fa08c2,EXTPAYLOAD-0a7a4b744868333b2aa83008,,readiness_preserved_lineage
EXTEXTRACT-2f1e9aa935c236fbf3fa08c2,EXTPAYLOAD-0a7a4b744868333b2aa83008,,readiness_preserved_lineage
EXTEXTRACT-0b00d8840343f60851fefd29,EXTPAYLOAD-0a7acde2b08791e119b2c9e6,,readiness_preserved_lineage
EXTEXTRACT-0b00d8840343f60851fefd29,EXTPAYLOAD-0a7acde2b08791e119b2c9e6,,readiness_preserved_lineage
EXTEXTRACT-0b00d8840343f60851fefd29,EXTPAYLOAD-0a7acde2b08791e119b2c9e6,,readiness_preserved_lineage
EXTEXTRACT-0b00d8840343f60851fefd29,EXTPAYLOAD-0a7acde2b08791e119b2c9e6,,readiness_preserved_lineage
EXTEXTRACT-0b00d8840343f60851fefd29,EXTPAYLOAD-0a7acde2b08791e119b2c9e6,,readiness_preserved_lineage
EXTEXTRACT-09fdb299760c7d4a7eb590e3,EXTPAYLOAD-0a7d66705d7b959b26352f2a,,readiness_preserved_lineage
EXTEXTRACT-09fdb299760c7d4a7eb590e3,EXTPAYLOAD-0a7d66705d7b959b26352f2a,,readiness_preserved_lineage
EXTEXTRACT-09fdb299760c7d4a7eb590e3,EXTPAYLOAD-0a7d66705d7b959b26352f2a,,readiness_preserved_lineage
EXTEXTRACT-09fdb299760c7d4a7eb590e3,EXTPAYLOAD-0a7d66705d7b959b26352f2a,,readiness_preserved_lineage
EXTEXTRACT-09fdb299760c7d4a7eb590e3,EXTPAYLOAD-0a7d66705d7b959b26352f2a,,readiness_preserved_lineage
EXTEXTRACT-09fdb299760c7d4a7eb590e3,EXTPAYLOAD-0a7d66705d7b959b26352f2a,,readiness_preserved_lineage
EXTEXTRACT-09fdb299760c7d4a7eb590e3,EXTPAYLOAD-0a7d66705d7b959b26352f2a,,readiness_preserved_lineage
EXTEXTRACT-09fdb299760c7d4a7eb590e3,EXTPAYLOAD-0a7d66705d7b959b26352f2a,,readiness_preserved_lineage
EXTEXTRACT-8a5a050fd0a520db39358e0d,EXTPAYLOAD-0a8970a82627d94bcb5cfe47,,readiness_preserved_lineage
EXTEXTRACT-8a5a050fd0a520db39358e0d,EXTPAYLOAD-0a8970a82627d94bcb5cfe47,,readiness_preserved_lineage
EXTEXTRACT-8a5a050fd0a520db39358e0d,EXTPAYLOAD-0a8970a82627d94bcb5cfe47,,readiness_preserved_lineage
EXTEXTRACT-8a5a050fd0a520db39358e0d,EXTPAYLOAD-0a8970a82627d94bcb5cfe47,,readiness_preserved_lineage
EXTEXTRACT-8a5a050fd0a520db39358e0d,EXTPAYLOAD-0a8970a82627d94bcb5cfe47,,readiness_preserved_lineage
EXTEXTRACT-7bf7e4f2565eb25d68034f2f,EXTPAYLOAD-0a9b0a5c25150237c9c879d0,,readiness_preserved_lineage
EXTEXTRACT-7bf7e4f2565eb25d68034f2f,EXTPAYLOAD-0a9b0a5c25150237c9c879d0,,readiness_preserved_lineage
EXTEXTRACT-7bf7e4f2565eb25d68034f2f,EXTPAYLOAD-0a9b0a5c25150237c9c879d0,,readiness_preserved_lineage
EXTEXTRACT-7bf7e4f2565eb25d68034f2f,EXTPAYLOAD-0a9b0a5c25150237c9c879d0,,readiness_preserved_lineage
EXTEXTRACT-5ccf3750d5a1cfeacbda67c6,EXTPAYLOAD-0a9b4c1ee96400b282e46837,,readiness_preserved_lineage
EXTEXTRACT-5ccf3750d5a1cfeacbda67c6,EXTPAYLOAD-0a9b4c1ee96400b282e46837,,readiness_preserved_lineage
EXTEXTRACT-5ccf3750d5a1cfeacbda67c6,EXTPAYLOAD-0a9b4c1ee96400b282e46837,,readiness_preserved_lineage
EXTEXTRACT-5ccf3750d5a1cfeacbda67c6,EXTPAYLOAD-0a9b4c1ee96400b282e46837,,readiness_preserved_lineage
EXTEXTRACT-12e90cbb37123bcdda252507,EXTPAYLOAD-0aa3a0d927dffc8c0b00edc7,,readiness_preserved_lineage
EXTEXTRACT-12e90cbb37123bcdda252507,EXTPAYLOAD-0aa3a0d927dffc8c0b00edc7,,readiness_preserved_lineage
EXTEXTRACT-12e90cbb37123bcdda252507,EXTPAYLOAD-0aa3a0d927dffc8c0b00edc7,,readiness_preserved_lineage
EXTEXTRACT-12e90cbb37123bcdda252507,EXTPAYLOAD-0aa3a0d927dffc8c0b00edc7,,readiness_preserved_lineage
EXTEXTRACT-12e90cbb37123bcdda252507,EXTPAYLOAD-0aa3a0d927dffc8c0b00edc7,,readiness_preserved_lineage
EXTEXTRACT-44189583d539613e63924666,EXTPAYLOAD-0aa6e8455757554a003e87d6,,readiness_preserved_lineage
EXTEXTRACT-44189583d539613e63924666,EXTPAYLOAD-0aa6e8455757554a003e87d6,,readiness_preserved_lineage
EXTEXTRACT-44189583d539613e63924666,EXTPAYLOAD-0aa6e8455757554a003e87d6,,readiness_preserved_lineage
EXTEXTRACT-44189583d539613e63924666,EXTPAYLOAD-0aa6e8455757554a003e87d6,,readiness_preserved_lineage
EXTEXTRACT-44189583d539613e63924666,EXTPAYLOAD-0aa6e8455757554a003e87d6,,readiness_preserved_lineage
EXTEXTRACT-44189583d539613e63924666,EXTPAYLOAD-0aa6e8455757554a003e87d6,,readiness_preserved_lineage
EXTEXTRACT-44189583d539613e63924666,EXTPAYLOAD-0aa6e8455757554a003e87d6,,readiness_preserved_lineage
