extraction_result_id,canonical_payload_id,root_event_id,linkage_basis
EXTEXTRACT-9df41260edd37145b15d9d2e,EXTPAYLOAD-eddd87a5caf9b5d76fec3a92,,readiness_preserved_lineage
EXTEXTRACT-de876906ef59c09bb23b3328,EXTPAYLOAD-ede8fb3e7b92791b8eb5c81d,,readiness_preserved_lineage
EXTEXTRACT-de876906ef59c09bb23b3328,EXTPAYLOAD-ede8fb3e7b92791b8eb5c81d,,readiness_preserved_lineage
EXTEXTRACT-de876906ef59c09bb23b3328,EXTPAYLOAD-ede8fb3e7b92791b8eb5c81d,,readiness_preserved_lineage
EXTEXTRACT-de876906ef59c09bb23b3328,EXTPAYLOAD-ede8fb3e7b92791b8eb5c81d,,readiness_preserved_lineage
EXTEXTRACT-de876906ef59c09bb23b3328,EXTPAYLOAD-ede8fb3e7b92791b8eb5c81d,,readiness_preserved_lineage
EXTEXTRACT-de876906ef59c09bb23b3328,EXTPAYLOAD-ede8fb3e7b92791b8eb5c81d,,readiness_preserved_lineage
EXTEXTRACT-de876906ef59c09bb23b3328,EXTPAYLOAD-ede8fb3e7b92791b8eb5c81d,,readiness_preserved_lineage
EXTEXTRACT-de876906ef59c09bb23b3328,EXTPAYLOAD-ede8fb3e7b92791b8eb5c81d,,readiness_preserved_lineage
EXTEXTRACT-de876906ef59c09bb23b3328,EXTPAYLOAD-ede8fb3e7b92791b8eb5c81d,,readiness_preserved_lineage
EXTEXTRACT-de876906ef59c09bb23b3328,EXTPAYLOAD-ede8fb3e7b92791b8eb5c81d,,readiness_preserved_lineage
EXTEXTRACT-de876906ef59c09bb23b3328,EXTPAYLOAD-ede8fb3e7b92791b8eb5c81d,,readiness_preserved_lineage
EXTEXTRACT-26be966239887e45abaeee03,EXTPAYLOAD-edef9b42138090af55579d57,,readiness_preserved_lineage
EXTEXTRACT-26be966239887e45abaeee03,EXTPAYLOAD-edef9b42138090af55579d57,,readiness_preserved_lineage
EXTEXTRACT-26be966239887e45abaeee03,EXTPAYLOAD-edef9b42138090af55579d57,,readiness_preserved_lineage
EXTEXTRACT-26be966239887e45abaeee03,EXTPAYLOAD-edef9b42138090af55579d57,,readiness_preserved_lineage
EXTEXTRACT-ccbf41fde1771bfcfc3d3774,EXTPAYLOAD-edf0cb48bf46854c693ca180,,readiness_preserved_lineage
EXTEXTRACT-ccbf41fde1771bfcfc3d3774,EXTPAYLOAD-edf0cb48bf46854c693ca180,,readiness_preserved_lineage
EXTEXTRACT-ccbf41fde1771bfcfc3d3774,EXTPAYLOAD-edf0cb48bf46854c693ca180,,readiness_preserved_lineage
EXTEXTRACT-ccbf41fde1771bfcfc3d3774,EXTPAYLOAD-edf0cb48bf46854c693ca180,,readiness_preserved_lineage
EXTEXTRACT-ccbf41fde1771bfcfc3d3774,EXTPAYLOAD-edf0cb48bf46854c693ca180,,readiness_preserved_lineage
EXTEXTRACT-c8ff826c78278cdb5db5234e,EXTPAYLOAD-edf1c52bfe76ab57d539fb71,,readiness_preserved_lineage
EXTEXTRACT-c8ff826c78278cdb5db5234e,EXTPAYLOAD-edf1c52bfe76ab57d539fb71,,readiness_preserved_lineage
EXTEXTRACT-c8ff826c78278cdb5db5234e,EXTPAYLOAD-edf1c52bfe76ab57d539fb71,,readiness_preserved_lineage
EXTEXTRACT-c8ff826c78278cdb5db5234e,EXTPAYLOAD-edf1c52bfe76ab57d539fb71,,readiness_preserved_lineage
EXTEXTRACT-c8ff826c78278cdb5db5234e,EXTPAYLOAD-edf1c52bfe76ab57d539fb71,,readiness_preserved_lineage
EXTEXTRACT-95e5e06b929b0900c2772419,EXTPAYLOAD-edf28fd46f4f3cd7057589d7,,readiness_preserved_lineage
EXTEXTRACT-95e5e06b929b0900c2772419,EXTPAYLOAD-edf28fd46f4f3cd7057589d7,,readiness_preserved_lineage
EXTEXTRACT-95e5e06b929b0900c2772419,EXTPAYLOAD-edf28fd46f4f3cd7057589d7,,readiness_preserved_lineage
EXTEXTRACT-95e5e06b929b0900c2772419,EXTPAYLOAD-edf28fd46f4f3cd7057589d7,,readiness_preserved_lineage
EXTEXTRACT-95e5e06b929b0900c2772419,EXTPAYLOAD-edf28fd46f4f3cd7057589d7,,readiness_preserved_lineage
EXTEXTRACT-725a2c3b5c92b5400e51be81,EXTPAYLOAD-edf5acaa0056f9afd5aaadc7,,readiness_preserved_lineage
EXTEXTRACT-725a2c3b5c92b5400e51be81,EXTPAYLOAD-edf5acaa0056f9afd5aaadc7,,readiness_preserved_lineage
EXTEXTRACT-725a2c3b5c92b5400e51be81,EXTPAYLOAD-edf5acaa0056f9afd5aaadc7,,readiness_preserved_lineage
EXTEXTRACT-725a2c3b5c92b5400e51be81,EXTPAYLOAD-edf5acaa0056f9afd5aaadc7,,readiness_preserved_lineage
EXTEXTRACT-725a2c3b5c92b5400e51be81,EXTPAYLOAD-edf5acaa0056f9afd5aaadc7,,readiness_preserved_lineage
EXTEXTRACT-725a2c3b5c92b5400e51be81,EXTPAYLOAD-edf5acaa0056f9afd5aaadc7,,readiness_preserved_lineage
EXTEXTRACT-725a2c3b5c92b5400e51be81,EXTPAYLOAD-edf5acaa0056f9afd5aaadc7,,readiness_preserved_lineage
EXTEXTRACT-725a2c3b5c92b5400e51be81,EXTPAYLOAD-edf5acaa0056f9afd5aaadc7,,readiness_preserved_lineage
EXTEXTRACT-b2e2a17b0c5726fb184ca712,EXTPAYLOAD-ee0664dc7da1c0e7107cc0c9,,readiness_preserved_lineage
EXTEXTRACT-b2e2a17b0c5726fb184ca712,EXTPAYLOAD-ee0664dc7da1c0e7107cc0c9,,readiness_preserved_lineage
EXTEXTRACT-b2e2a17b0c5726fb184ca712,EXTPAYLOAD-ee0664dc7da1c0e7107cc0c9,,readiness_preserved_lineage
EXTEXTRACT-b2e2a17b0c5726fb184ca712,EXTPAYLOAD-ee0664dc7da1c0e7107cc0c9,,readiness_preserved_lineage
EXTEXTRACT-b2e2a17b0c5726fb184ca712,EXTPAYLOAD-ee0664dc7da1c0e7107cc0c9,,readiness_preserved_lineage
