artifact_id,artifact_kind,canonical_payload_id,counts_json,extraction_result_id,extraction_type,output_SHA_256,output_byte_size,output_codec,output_local_path,source_SHA_256
EXTART-57c12789e44f62e3102a4d79,compressed_exact_csv,EXTPAYLOAD-81815727f00754c94837a041,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-81815727f00754c94837a041"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-1d2cad2aec3c31b1635e7bb8"",""header_strings"":[""Fact"",""Fact Note"",""Atlantic Beach city, Florida"",""Value Note for Atlantic Beach city, Florida""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""27eb87a1925874f19bdb25c2e26c84a7dbf22e500a368fcf1144abebd251a0b7""}",EXTEXTRACT-76ada0397c935d87e1170f0c,csv_structured,eb50799cffa0b78af3d5ccd56d06cb7fb0329526da10a29da54cb60b8018dd26,1815,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/27/EXTPAYLOAD-81815727f00754c94837a041.raw.csv.gz,27eb87a1925874f19bdb25c2e26c84a7dbf22e500a368fcf1144abebd251a0b7
EXTART-b99f7330f6bd9617d382c1c8,full_csv_rows,EXTPAYLOAD-81815727f00754c94837a041,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-81815727f00754c94837a041"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-1d2cad2aec3c31b1635e7bb8"",""header_strings"":[""Fact"",""Fact Note"",""Atlantic Beach city, Florida"",""Value Note for Atlantic Beach city, Florida""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""27eb87a1925874f19bdb25c2e26c84a7dbf22e500a368fcf1144abebd251a0b7""}",EXTEXTRACT-76ada0397c935d87e1170f0c,csv_structured,99a7e2d3ad66c086647746f75b35c7d4719595583e3340aeda6397500e937549,2146,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/27/EXTPAYLOAD-81815727f00754c94837a041.rows.jsonl.gz,27eb87a1925874f19bdb25c2e26c84a7dbf22e500a368fcf1144abebd251a0b7
EXTART-8e42dbe9913e968cfbe0f505,csv_schema,EXTPAYLOAD-81815727f00754c94837a041,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-81815727f00754c94837a041"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-1d2cad2aec3c31b1635e7bb8"",""header_strings"":[""Fact"",""Fact Note"",""Atlantic Beach city, Florida"",""Value Note for Atlantic Beach city, Florida""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""27eb87a1925874f19bdb25c2e26c84a7dbf22e500a368fcf1144abebd251a0b7""}",EXTEXTRACT-76ada0397c935d87e1170f0c,csv_structured,b6154420302e753d222136381ace04be3cd96c00cbf770b47583e9ba02847572,670,json,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/27/EXTPAYLOAD-81815727f00754c94837a041.schema.json,27eb87a1925874f19bdb25c2e26c84a7dbf22e500a368fcf1144abebd251a0b7
EXTART-cb4838f75927536e273ab502,compressed_exact_csv,EXTPAYLOAD-c9d398e4f1d14f3f88adfd8a,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-c9d398e4f1d14f3f88adfd8a"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-3c88949cb04fb58c7c2e96b4"",""header_strings"":[""Fact"",""Fact Note"",""Canfield city, Ohio"",""Value Note for Canfield city, Ohio""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""82ddde5cb29daa4e72778cdf8fd7ee751b1fdb13226c480d8fc86ba7d3d9d214""}",EXTEXTRACT-41f226d552d3213b16bebdf9,csv_structured,57f38a42dd15c635e5178f94126bf4a017b09b0438e11536896b2aee7eb0cb7d,1801,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/82/EXTPAYLOAD-c9d398e4f1d14f3f88adfd8a.raw.csv.gz,82ddde5cb29daa4e72778cdf8fd7ee751b1fdb13226c480d8fc86ba7d3d9d214
EXTART-d7b5b5f1c20d85792729783b,full_csv_rows,EXTPAYLOAD-c9d398e4f1d14f3f88adfd8a,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-c9d398e4f1d14f3f88adfd8a"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-3c88949cb04fb58c7c2e96b4"",""header_strings"":[""Fact"",""Fact Note"",""Canfield city, Ohio"",""Value Note for Canfield city, Ohio""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""82ddde5cb29daa4e72778cdf8fd7ee751b1fdb13226c480d8fc86ba7d3d9d214""}",EXTEXTRACT-41f226d552d3213b16bebdf9,csv_structured,94f76c86c1dca9e597161a31feb8c9a1f90e1d16e9468f067b88cd1289be7486,2137,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/82/EXTPAYLOAD-c9d398e4f1d14f3f88adfd8a.rows.jsonl.gz,82ddde5cb29daa4e72778cdf8fd7ee751b1fdb13226c480d8fc86ba7d3d9d214
EXTART-51c0f1b9143716034e82fc76,csv_schema,EXTPAYLOAD-c9d398e4f1d14f3f88adfd8a,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-c9d398e4f1d14f3f88adfd8a"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-3c88949cb04fb58c7c2e96b4"",""header_strings"":[""Fact"",""Fact Note"",""Canfield city, Ohio"",""Value Note for Canfield city, Ohio""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""82ddde5cb29daa4e72778cdf8fd7ee751b1fdb13226c480d8fc86ba7d3d9d214""}",EXTEXTRACT-41f226d552d3213b16bebdf9,csv_structured,88bea3f7747c1936bb7ce9f5948dd81b9f4af5dd9a9212a83492a8c0967d8645,652,json,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/82/EXTPAYLOAD-c9d398e4f1d14f3f88adfd8a.schema.json,82ddde5cb29daa4e72778cdf8fd7ee751b1fdb13226c480d8fc86ba7d3d9d214
EXTART-b607ad55b9726f527994a763,compressed_exact_csv,EXTPAYLOAD-d059a434a0fcd62fc09aa5af,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-d059a434a0fcd62fc09aa5af"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-d9ab9b52a5c0d887db0a7a76"",""header_strings"":[""Fact"",""Fact Note"",""Broadview village, Illinois"",""Value Note for Broadview village, Illinois""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""48929fabbdb5e0f3282abd49080d80af6097a62275f3e5061b9b53db598b7b44""}",EXTEXTRACT-9ab185adc410f1c0e2f5870e,csv_structured,b182bf78f61c83f15d1a53f74439a38140c68303cb8ebc3654cf7988fc66a2d4,1825,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/48/EXTPAYLOAD-d059a434a0fcd62fc09aa5af.raw.csv.gz,48929fabbdb5e0f3282abd49080d80af6097a62275f3e5061b9b53db598b7b44
EXTART-d8ac0e30b5f163d28f564787,full_csv_rows,EXTPAYLOAD-d059a434a0fcd62fc09aa5af,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-d059a434a0fcd62fc09aa5af"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-d9ab9b52a5c0d887db0a7a76"",""header_strings"":[""Fact"",""Fact Note"",""Broadview village, Illinois"",""Value Note for Broadview village, Illinois""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""48929fabbdb5e0f3282abd49080d80af6097a62275f3e5061b9b53db598b7b44""}",EXTEXTRACT-9ab185adc410f1c0e2f5870e,csv_structured,1cd8aef89d6ca6572ce7b69edd3ccbf9f855cf7b6d3a6d20ddcf65a0a502e081,2164,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/48/EXTPAYLOAD-d059a434a0fcd62fc09aa5af.rows.jsonl.gz,48929fabbdb5e0f3282abd49080d80af6097a62275f3e5061b9b53db598b7b44
EXTART-5efbeb422dae547efc76a2fb,csv_schema,EXTPAYLOAD-d059a434a0fcd62fc09aa5af,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-d059a434a0fcd62fc09aa5af"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-d9ab9b52a5c0d887db0a7a76"",""header_strings"":[""Fact"",""Fact Note"",""Broadview village, Illinois"",""Value Note for Broadview village, Illinois""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""48929fabbdb5e0f3282abd49080d80af6097a62275f3e5061b9b53db598b7b44""}",EXTEXTRACT-9ab185adc410f1c0e2f5870e,csv_structured,23652dbf6658a76dc4e1c5a83b3861ce71b6d3937c387f0176d57800981adc54,668,json,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/48/EXTPAYLOAD-d059a434a0fcd62fc09aa5af.schema.json,48929fabbdb5e0f3282abd49080d80af6097a62275f3e5061b9b53db598b7b44
EXTART-7dac2b0572450448dfb82d80,full_html_visible_text,EXTPAYLOAD-001335100368c5fa28d271eb,"{""canonical_payload_id"":""EXTPAYLOAD-001335100368c5fa28d271eb"",""configuration_version"":""external-non-ocr-v1"",""embedded_structured_record_count"":2,""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-6ad0ea8c41ab39047315af6a"",""extractor"":""lxml"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""heading_count"":3,""list_item_count"":0,""paragraph_count"":59,""paths"":{""embedded"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fc/EXTPAYLOAD-001335100368c5fa28d271eb.embedded_structured.jsonl.gz"",""sections"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fc/EXTPAYLOAD-001335100368c5fa28d271eb.sections.jsonl.gz"",""tables"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fc/EXTPAYLOAD-001335100368c5fa28d271eb.tables.jsonl.gz"",""text"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fc/EXTPAYLOAD-001335100368c5fa28d271eb.visible_text.txt.gz""},""section_count"":63,""source_SHA_256"":""fcf9193252ae5495aed02119dc8bef6de418384ef99c3f23f090dbe6431aff6d"",""table_cell_count"":0,""table_count"":0,""table_row_count"":0,""visible_character_count"":2621,""warning_codes"":[]}",EXTEXTRACT-20c6369ed212a89f2e481e50,html_local,a78f24ea745d4daee306d5e9baa3fa5da557c62c37ea08c0fc5fea4e4aafa6a5,701,gzip,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fc/EXTPAYLOAD-001335100368c5fa28d271eb.visible_text.txt.gz,fcf9193252ae5495aed02119dc8bef6de418384ef99c3f23f090dbe6431aff6d
