artifact_id,artifact_kind,canonical_payload_id,counts_json,extraction_result_id,extraction_type,output_SHA_256,output_byte_size,output_codec,output_local_path,source_SHA_256
EXTART-298fbadfd1f4bb8d39971b47,full_html_embedded_structured,EXTPAYLOAD-e9c39faf28c1b111bb92febd,"{""canonical_payload_id"":""EXTPAYLOAD-e9c39faf28c1b111bb92febd"",""configuration_version"":""external-non-ocr-v1"",""embedded_structured_record_count"":1,""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-14fcc592fc8c66491c7d7195"",""extractor"":""lxml"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""heading_count"":18,""list_item_count"":286,""paragraph_count"":23,""paths"":{""embedded"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a8/EXTPAYLOAD-e9c39faf28c1b111bb92febd.embedded_structured.jsonl.gz"",""sections"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a8/EXTPAYLOAD-e9c39faf28c1b111bb92febd.sections.jsonl.gz"",""tables"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a8/EXTPAYLOAD-e9c39faf28c1b111bb92febd.tables.jsonl.gz"",""text"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a8/EXTPAYLOAD-e9c39faf28c1b111bb92febd.visible_text.txt.gz""},""section_count"":341,""source_SHA_256"":""a804064b33e522646975e66f27538c2ee69554eb2fea6f8986ca6b8591c61ddb"",""table_cell_count"":19,""table_count"":1,""table_row_count"":9,""visible_character_count"":53031,""warning_codes"":[]}",EXTEXTRACT-2908867f66fc74f1485fc3fb,html_local,4187b2a2a9bc0bf8cb2634caaa9fe9140c7cccae703de9a09edb8b42eeacf626,2096,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a8/EXTPAYLOAD-e9c39faf28c1b111bb92febd.embedded_structured.jsonl.gz,a804064b33e522646975e66f27538c2ee69554eb2fea6f8986ca6b8591c61ddb
EXTART-7374a2233d80760a15a27790,html_extraction_index,EXTPAYLOAD-e9c39faf28c1b111bb92febd,"{""canonical_payload_id"":""EXTPAYLOAD-e9c39faf28c1b111bb92febd"",""configuration_version"":""external-non-ocr-v1"",""embedded_structured_record_count"":1,""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-14fcc592fc8c66491c7d7195"",""extractor"":""lxml"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""heading_count"":18,""list_item_count"":286,""paragraph_count"":23,""paths"":{""embedded"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a8/EXTPAYLOAD-e9c39faf28c1b111bb92febd.embedded_structured.jsonl.gz"",""sections"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a8/EXTPAYLOAD-e9c39faf28c1b111bb92febd.sections.jsonl.gz"",""tables"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a8/EXTPAYLOAD-e9c39faf28c1b111bb92febd.tables.jsonl.gz"",""text"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a8/EXTPAYLOAD-e9c39faf28c1b111bb92febd.visible_text.txt.gz""},""section_count"":341,""source_SHA_256"":""a804064b33e522646975e66f27538c2ee69554eb2fea6f8986ca6b8591c61ddb"",""table_cell_count"":19,""table_count"":1,""table_row_count"":9,""visible_character_count"":53031,""warning_codes"":[]}",EXTEXTRACT-2908867f66fc74f1485fc3fb,html_local,ec98df67b273b77ca60bf1ab051212a4e1dbeaf1326b808d6ed85437cb6a89f8,1359,json,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a8/EXTPAYLOAD-e9c39faf28c1b111bb92febd.index.json,a804064b33e522646975e66f27538c2ee69554eb2fea6f8986ca6b8591c61ddb
EXTART-bb019248868d946b0e1b2023,full_html_visible_text,EXTPAYLOAD-e9c3f067ae7627ebcb0c240e,"{""canonical_payload_id"":""EXTPAYLOAD-e9c3f067ae7627ebcb0c240e"",""configuration_version"":""external-non-ocr-v1"",""embedded_structured_record_count"":0,""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-96b03447f07b83670da610ca"",""extractor"":""lxml"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""heading_count"":2,""list_item_count"":0,""paragraph_count"":4,""paths"":{""embedded"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/08/EXTPAYLOAD-e9c3f067ae7627ebcb0c240e.embedded_structured.jsonl.gz"",""sections"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/08/EXTPAYLOAD-e9c3f067ae7627ebcb0c240e.sections.jsonl.gz"",""tables"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/08/EXTPAYLOAD-e9c3f067ae7627ebcb0c240e.tables.jsonl.gz"",""text"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/08/EXTPAYLOAD-e9c3f067ae7627ebcb0c240e.visible_text.txt.gz""},""section_count"":153,""source_SHA_256"":""089a5d4d821a3840cb37741718751a39191e7749afa2e4d477569060c0b0ef09"",""table_cell_count"":259,""table_count"":5,""table_row_count"":68,""visible_character_count"":5512,""warning_codes"":[]}",EXTEXTRACT-94cdf641bb6f5f8dbdac2dc7,html_local,c82329b2d64cf58a9cfea3bd58536f7e1d54a064abb9aa3a67aaceb013140579,1526,gzip,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/08/EXTPAYLOAD-e9c3f067ae7627ebcb0c240e.visible_text.txt.gz,089a5d4d821a3840cb37741718751a39191e7749afa2e4d477569060c0b0ef09
EXTART-0ec6e4adb31a1f08fc292dcb,html_section_index,EXTPAYLOAD-e9c3f067ae7627ebcb0c240e,"{""canonical_payload_id"":""EXTPAYLOAD-e9c3f067ae7627ebcb0c240e"",""configuration_version"":""external-non-ocr-v1"",""embedded_structured_record_count"":0,""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-96b03447f07b83670da610ca"",""extractor"":""lxml"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""heading_count"":2,""list_item_count"":0,""paragraph_count"":4,""paths"":{""embedded"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/08/EXTPAYLOAD-e9c3f067ae7627ebcb0c240e.embedded_structured.jsonl.gz"",""sections"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/08/EXTPAYLOAD-e9c3f067ae7627ebcb0c240e.sections.jsonl.gz"",""tables"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/08/EXTPAYLOAD-e9c3f067ae7627ebcb0c240e.tables.jsonl.gz"",""text"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/08/EXTPAYLOAD-e9c3f067ae7627ebcb0c240e.visible_text.txt.gz""},""section_count"":153,""source_SHA_256"":""089a5d4d821a3840cb37741718751a39191e7749afa2e4d477569060c0b0ef09"",""table_cell_count"":259,""table_count"":5,""table_row_count"":68,""visible_character_count"":5512,""warning_codes"":[]}",EXTEXTRACT-94cdf641bb6f5f8dbdac2dc7,html_local,79a513cc124797ead45cc635f0d5b83a13ed85019e4aa5ee37629189274d78cf,2693,gzip,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/08/EXTPAYLOAD-e9c3f067ae7627ebcb0c240e.sections.jsonl.gz,089a5d4d821a3840cb37741718751a39191e7749afa2e4d477569060c0b0ef09
EXTART-3c1df5d587c543f3a2910ad1,full_html_tables,EXTPAYLOAD-e9c3f067ae7627ebcb0c240e,"{""canonical_payload_id"":""EXTPAYLOAD-e9c3f067ae7627ebcb0c240e"",""configuration_version"":""external-non-ocr-v1"",""embedded_structured_record_count"":0,""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-96b03447f07b83670da610ca"",""extractor"":""lxml"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""heading_count"":2,""list_item_count"":0,""paragraph_count"":4,""paths"":{""embedded"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/08/EXTPAYLOAD-e9c3f067ae7627ebcb0c240e.embedded_structured.jsonl.gz"",""sections"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/08/EXTPAYLOAD-e9c3f067ae7627ebcb0c240e.sections.jsonl.gz"",""tables"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/08/EXTPAYLOAD-e9c3f067ae7627ebcb0c240e.tables.jsonl.gz"",""text"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/08/EXTPAYLOAD-e9c3f067ae7627ebcb0c240e.visible_text.txt.gz""},""section_count"":153,""source_SHA_256"":""089a5d4d821a3840cb37741718751a39191e7749afa2e4d477569060c0b0ef09"",""table_cell_count"":259,""table_count"":5,""table_row_count"":68,""visible_character_count"":5512,""warning_codes"":[]}",EXTEXTRACT-94cdf641bb6f5f8dbdac2dc7,html_local,04a5a540bccf1c31730462d60114dbbf42e2c46f9f5df28d5d6ab6ba03189627,2626,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/08/EXTPAYLOAD-e9c3f067ae7627ebcb0c240e.tables.jsonl.gz,089a5d4d821a3840cb37741718751a39191e7749afa2e4d477569060c0b0ef09
EXTART-35e893534fbbbb866004fdd7,full_html_embedded_structured,EXTPAYLOAD-e9c3f067ae7627ebcb0c240e,"{""canonical_payload_id"":""EXTPAYLOAD-e9c3f067ae7627ebcb0c240e"",""configuration_version"":""external-non-ocr-v1"",""embedded_structured_record_count"":0,""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-96b03447f07b83670da610ca"",""extractor"":""lxml"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""heading_count"":2,""list_item_count"":0,""paragraph_count"":4,""paths"":{""embedded"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/08/EXTPAYLOAD-e9c3f067ae7627ebcb0c240e.embedded_structured.jsonl.gz"",""sections"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/08/EXTPAYLOAD-e9c3f067ae7627ebcb0c240e.sections.jsonl.gz"",""tables"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/08/EXTPAYLOAD-e9c3f067ae7627ebcb0c240e.tables.jsonl.gz"",""text"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/08/EXTPAYLOAD-e9c3f067ae7627ebcb0c240e.visible_text.txt.gz""},""section_count"":153,""source_SHA_256"":""089a5d4d821a3840cb37741718751a39191e7749afa2e4d477569060c0b0ef09"",""table_cell_count"":259,""table_count"":5,""table_row_count"":68,""visible_character_count"":5512,""warning_codes"":[]}",EXTEXTRACT-94cdf641bb6f5f8dbdac2dc7,html_local,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/08/EXTPAYLOAD-e9c3f067ae7627ebcb0c240e.embedded_structured.jsonl.gz,089a5d4d821a3840cb37741718751a39191e7749afa2e4d477569060c0b0ef09
EXTART-ae5eb34376d24dc81e75ade1,html_extraction_index,EXTPAYLOAD-e9c3f067ae7627ebcb0c240e,"{""canonical_payload_id"":""EXTPAYLOAD-e9c3f067ae7627ebcb0c240e"",""configuration_version"":""external-non-ocr-v1"",""embedded_structured_record_count"":0,""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-96b03447f07b83670da610ca"",""extractor"":""lxml"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""heading_count"":2,""list_item_count"":0,""paragraph_count"":4,""paths"":{""embedded"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/08/EXTPAYLOAD-e9c3f067ae7627ebcb0c240e.embedded_structured.jsonl.gz"",""sections"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/08/EXTPAYLOAD-e9c3f067ae7627ebcb0c240e.sections.jsonl.gz"",""tables"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/08/EXTPAYLOAD-e9c3f067ae7627ebcb0c240e.tables.jsonl.gz"",""text"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/08/EXTPAYLOAD-e9c3f067ae7627ebcb0c240e.visible_text.txt.gz""},""section_count"":153,""source_SHA_256"":""089a5d4d821a3840cb37741718751a39191e7749afa2e4d477569060c0b0ef09"",""table_cell_count"":259,""table_count"":5,""table_row_count"":68,""visible_character_count"":5512,""warning_codes"":[]}",EXTEXTRACT-94cdf641bb6f5f8dbdac2dc7,html_local,69a7e8c37acfbb33ae34522892c55be597aab61c2486d0b8b39aef4b7b79138d,1356,json,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/08/EXTPAYLOAD-e9c3f067ae7627ebcb0c240e.index.json,089a5d4d821a3840cb37741718751a39191e7749afa2e4d477569060c0b0ef09
EXTART-6329a9e7c7684ca160590c49,full_html_visible_text,EXTPAYLOAD-e9c4d2ea8233d5f076de65d8,"{""canonical_payload_id"":""EXTPAYLOAD-e9c4d2ea8233d5f076de65d8"",""configuration_version"":""external-non-ocr-v1"",""embedded_structured_record_count"":2,""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-e0d118af55ac689558fc7720"",""extractor"":""lxml"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""heading_count"":4,""list_item_count"":1,""paragraph_count"":13,""paths"":{""embedded"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/68/EXTPAYLOAD-e9c4d2ea8233d5f076de65d8.embedded_structured.jsonl.gz"",""sections"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/68/EXTPAYLOAD-e9c4d2ea8233d5f076de65d8.sections.jsonl.gz"",""tables"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/68/EXTPAYLOAD-e9c4d2ea8233d5f076de65d8.tables.jsonl.gz"",""text"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/68/EXTPAYLOAD-e9c4d2ea8233d5f076de65d8.visible_text.txt.gz""},""section_count"":19,""source_SHA_256"":""680929b270e9ba6fde39d5d3108c117f14ffc2a38c75eb8e53c78db21be3b991"",""table_cell_count"":0,""table_count"":0,""table_row_count"":0,""visible_character_count"":1683,""warning_codes"":[]}",EXTEXTRACT-65779b38129c93471fc86deb,html_local,7aba50ca83cb44bcd2bcc6aee528b8790d7781dea41bfa94073cdc55c8961630,764,gzip,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/68/EXTPAYLOAD-e9c4d2ea8233d5f076de65d8.visible_text.txt.gz,680929b270e9ba6fde39d5d3108c117f14ffc2a38c75eb8e53c78db21be3b991
EXTART-a8b524effcbbe8654f90225f,html_section_index,EXTPAYLOAD-e9c4d2ea8233d5f076de65d8,"{""canonical_payload_id"":""EXTPAYLOAD-e9c4d2ea8233d5f076de65d8"",""configuration_version"":""external-non-ocr-v1"",""embedded_structured_record_count"":2,""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-e0d118af55ac689558fc7720"",""extractor"":""lxml"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""heading_count"":4,""list_item_count"":1,""paragraph_count"":13,""paths"":{""embedded"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/68/EXTPAYLOAD-e9c4d2ea8233d5f076de65d8.embedded_structured.jsonl.gz"",""sections"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/68/EXTPAYLOAD-e9c4d2ea8233d5f076de65d8.sections.jsonl.gz"",""tables"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/68/EXTPAYLOAD-e9c4d2ea8233d5f076de65d8.tables.jsonl.gz"",""text"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/68/EXTPAYLOAD-e9c4d2ea8233d5f076de65d8.visible_text.txt.gz""},""section_count"":19,""source_SHA_256"":""680929b270e9ba6fde39d5d3108c117f14ffc2a38c75eb8e53c78db21be3b991"",""table_cell_count"":0,""table_count"":0,""table_row_count"":0,""visible_character_count"":1683,""warning_codes"":[]}",EXTEXTRACT-65779b38129c93471fc86deb,html_local,d70b44b3aab67e78c6e01772e36ed627732347e8fd350d6a8a358852619b14e9,589,gzip,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/68/EXTPAYLOAD-e9c4d2ea8233d5f076de65d8.sections.jsonl.gz,680929b270e9ba6fde39d5d3108c117f14ffc2a38c75eb8e53c78db21be3b991
EXTART-d972a2b4e9bed9309eac5af5,full_html_tables,EXTPAYLOAD-e9c4d2ea8233d5f076de65d8,"{""canonical_payload_id"":""EXTPAYLOAD-e9c4d2ea8233d5f076de65d8"",""configuration_version"":""external-non-ocr-v1"",""embedded_structured_record_count"":2,""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-e0d118af55ac689558fc7720"",""extractor"":""lxml"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""heading_count"":4,""list_item_count"":1,""paragraph_count"":13,""paths"":{""embedded"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/68/EXTPAYLOAD-e9c4d2ea8233d5f076de65d8.embedded_structured.jsonl.gz"",""sections"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/68/EXTPAYLOAD-e9c4d2ea8233d5f076de65d8.sections.jsonl.gz"",""tables"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/68/EXTPAYLOAD-e9c4d2ea8233d5f076de65d8.tables.jsonl.gz"",""text"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/68/EXTPAYLOAD-e9c4d2ea8233d5f076de65d8.visible_text.txt.gz""},""section_count"":19,""source_SHA_256"":""680929b270e9ba6fde39d5d3108c117f14ffc2a38c75eb8e53c78db21be3b991"",""table_cell_count"":0,""table_count"":0,""table_row_count"":0,""visible_character_count"":1683,""warning_codes"":[]}",EXTEXTRACT-65779b38129c93471fc86deb,html_local,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/68/EXTPAYLOAD-e9c4d2ea8233d5f076de65d8.tables.jsonl.gz,680929b270e9ba6fde39d5d3108c117f14ffc2a38c75eb8e53c78db21be3b991
