artifact_id,artifact_kind,canonical_payload_id,counts_json,extraction_result_id,extraction_type,output_SHA_256,output_byte_size,output_codec,output_local_path,source_SHA_256
EXTART-735f852bd06bd515c5475c7d,full_html_embedded_structured,EXTPAYLOAD-72c566e6451a9eb128793982,"{""canonical_payload_id"":""EXTPAYLOAD-72c566e6451a9eb128793982"",""configuration_version"":""external-non-ocr-v1"",""embedded_structured_record_count"":0,""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-1aa2814b96c0a6a528c61e2a"",""extractor"":""lxml"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""heading_count"":9,""list_item_count"":42,""paragraph_count"":22,""paths"":{""embedded"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a9/EXTPAYLOAD-72c566e6451a9eb128793982.embedded_structured.jsonl.gz"",""sections"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a9/EXTPAYLOAD-72c566e6451a9eb128793982.sections.jsonl.gz"",""tables"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a9/EXTPAYLOAD-72c566e6451a9eb128793982.tables.jsonl.gz"",""text"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a9/EXTPAYLOAD-72c566e6451a9eb128793982.visible_text.txt.gz""},""section_count"":1105,""source_SHA_256"":""a9d808c5ec7929a1ac7c2724a53f8a832134be32206eb8c42017094d4ff730c6"",""table_cell_count"":1488,""table_count"":14,""table_row_count"":485,""visible_character_count"":45715,""warning_codes"":[]}",EXTEXTRACT-02dcc1e523685f3ef36ae4eb,html_local,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a9/EXTPAYLOAD-72c566e6451a9eb128793982.embedded_structured.jsonl.gz,a9d808c5ec7929a1ac7c2724a53f8a832134be32206eb8c42017094d4ff730c6
EXTART-d3a8c0d1d3d90df31780d742,html_extraction_index,EXTPAYLOAD-72c566e6451a9eb128793982,"{""canonical_payload_id"":""EXTPAYLOAD-72c566e6451a9eb128793982"",""configuration_version"":""external-non-ocr-v1"",""embedded_structured_record_count"":0,""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-1aa2814b96c0a6a528c61e2a"",""extractor"":""lxml"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""heading_count"":9,""list_item_count"":42,""paragraph_count"":22,""paths"":{""embedded"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a9/EXTPAYLOAD-72c566e6451a9eb128793982.embedded_structured.jsonl.gz"",""sections"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a9/EXTPAYLOAD-72c566e6451a9eb128793982.sections.jsonl.gz"",""tables"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a9/EXTPAYLOAD-72c566e6451a9eb128793982.tables.jsonl.gz"",""text"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a9/EXTPAYLOAD-72c566e6451a9eb128793982.visible_text.txt.gz""},""section_count"":1105,""source_SHA_256"":""a9d808c5ec7929a1ac7c2724a53f8a832134be32206eb8c42017094d4ff730c6"",""table_cell_count"":1488,""table_count"":14,""table_row_count"":485,""visible_character_count"":45715,""warning_codes"":[]}",EXTEXTRACT-02dcc1e523685f3ef36ae4eb,html_local,49f059bbcf3e66332e1a75d63977eab298e8d763ac8f739f6ba249701ee8638d,1363,json,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a9/EXTPAYLOAD-72c566e6451a9eb128793982.index.json,a9d808c5ec7929a1ac7c2724a53f8a832134be32206eb8c42017094d4ff730c6
EXTART-9ec4d3dce54f50aea51c8bad,full_html_visible_text,EXTPAYLOAD-72e066de5d0c148f609dfb61,"{""canonical_payload_id"":""EXTPAYLOAD-72e066de5d0c148f609dfb61"",""configuration_version"":""external-non-ocr-v1"",""embedded_structured_record_count"":0,""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-503174cbbd0b1e71695bc488"",""extractor"":""lxml"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""heading_count"":78,""list_item_count"":63,""paragraph_count"":60,""paths"":{""embedded"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/44/EXTPAYLOAD-72e066de5d0c148f609dfb61.embedded_structured.jsonl.gz"",""sections"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/44/EXTPAYLOAD-72e066de5d0c148f609dfb61.sections.jsonl.gz"",""tables"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/44/EXTPAYLOAD-72e066de5d0c148f609dfb61.tables.jsonl.gz"",""text"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/44/EXTPAYLOAD-72e066de5d0c148f609dfb61.visible_text.txt.gz""},""section_count"":357,""source_SHA_256"":""44fda04902be8efbf84610d62393671e664fa00fa6f259001fbd78fbe845edcd"",""table_cell_count"":213,""table_count"":13,""table_row_count"":71,""visible_character_count"":19302,""warning_codes"":[]}",EXTEXTRACT-8d8104d336b963899f541841,html_local,fceb59c06032dc7ec71e3ccd313ea82259c1f42ae27dc44e69806428a0534a78,3374,gzip,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/44/EXTPAYLOAD-72e066de5d0c148f609dfb61.visible_text.txt.gz,44fda04902be8efbf84610d62393671e664fa00fa6f259001fbd78fbe845edcd
EXTART-eb64ce41d9fd66f1fa017d57,html_section_index,EXTPAYLOAD-72e066de5d0c148f609dfb61,"{""canonical_payload_id"":""EXTPAYLOAD-72e066de5d0c148f609dfb61"",""configuration_version"":""external-non-ocr-v1"",""embedded_structured_record_count"":0,""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-503174cbbd0b1e71695bc488"",""extractor"":""lxml"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""heading_count"":78,""list_item_count"":63,""paragraph_count"":60,""paths"":{""embedded"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/44/EXTPAYLOAD-72e066de5d0c148f609dfb61.embedded_structured.jsonl.gz"",""sections"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/44/EXTPAYLOAD-72e066de5d0c148f609dfb61.sections.jsonl.gz"",""tables"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/44/EXTPAYLOAD-72e066de5d0c148f609dfb61.tables.jsonl.gz"",""text"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/44/EXTPAYLOAD-72e066de5d0c148f609dfb61.visible_text.txt.gz""},""section_count"":357,""source_SHA_256"":""44fda04902be8efbf84610d62393671e664fa00fa6f259001fbd78fbe845edcd"",""table_cell_count"":213,""table_count"":13,""table_row_count"":71,""visible_character_count"":19302,""warning_codes"":[]}",EXTEXTRACT-8d8104d336b963899f541841,html_local,8db11932e41104cda43376cd4e81038c668a3cc44e72fe92eb6cd198a8c57c68,6500,gzip,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/44/EXTPAYLOAD-72e066de5d0c148f609dfb61.sections.jsonl.gz,44fda04902be8efbf84610d62393671e664fa00fa6f259001fbd78fbe845edcd
EXTART-a4714cb73c67dc0e15f9db8b,full_html_tables,EXTPAYLOAD-72e066de5d0c148f609dfb61,"{""canonical_payload_id"":""EXTPAYLOAD-72e066de5d0c148f609dfb61"",""configuration_version"":""external-non-ocr-v1"",""embedded_structured_record_count"":0,""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-503174cbbd0b1e71695bc488"",""extractor"":""lxml"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""heading_count"":78,""list_item_count"":63,""paragraph_count"":60,""paths"":{""embedded"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/44/EXTPAYLOAD-72e066de5d0c148f609dfb61.embedded_structured.jsonl.gz"",""sections"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/44/EXTPAYLOAD-72e066de5d0c148f609dfb61.sections.jsonl.gz"",""tables"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/44/EXTPAYLOAD-72e066de5d0c148f609dfb61.tables.jsonl.gz"",""text"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/44/EXTPAYLOAD-72e066de5d0c148f609dfb61.visible_text.txt.gz""},""section_count"":357,""source_SHA_256"":""44fda04902be8efbf84610d62393671e664fa00fa6f259001fbd78fbe845edcd"",""table_cell_count"":213,""table_count"":13,""table_row_count"":71,""visible_character_count"":19302,""warning_codes"":[]}",EXTEXTRACT-8d8104d336b963899f541841,html_local,d9d5977638c859e8e82a4a777a1195dbc02a08ed121b3e54b6975c13c8f49352,2781,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/44/EXTPAYLOAD-72e066de5d0c148f609dfb61.tables.jsonl.gz,44fda04902be8efbf84610d62393671e664fa00fa6f259001fbd78fbe845edcd
EXTART-c99e15d088e46f0ac026f145,full_html_embedded_structured,EXTPAYLOAD-72e066de5d0c148f609dfb61,"{""canonical_payload_id"":""EXTPAYLOAD-72e066de5d0c148f609dfb61"",""configuration_version"":""external-non-ocr-v1"",""embedded_structured_record_count"":0,""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-503174cbbd0b1e71695bc488"",""extractor"":""lxml"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""heading_count"":78,""list_item_count"":63,""paragraph_count"":60,""paths"":{""embedded"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/44/EXTPAYLOAD-72e066de5d0c148f609dfb61.embedded_structured.jsonl.gz"",""sections"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/44/EXTPAYLOAD-72e066de5d0c148f609dfb61.sections.jsonl.gz"",""tables"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/44/EXTPAYLOAD-72e066de5d0c148f609dfb61.tables.jsonl.gz"",""text"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/44/EXTPAYLOAD-72e066de5d0c148f609dfb61.visible_text.txt.gz""},""section_count"":357,""source_SHA_256"":""44fda04902be8efbf84610d62393671e664fa00fa6f259001fbd78fbe845edcd"",""table_cell_count"":213,""table_count"":13,""table_row_count"":71,""visible_character_count"":19302,""warning_codes"":[]}",EXTEXTRACT-8d8104d336b963899f541841,html_local,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/44/EXTPAYLOAD-72e066de5d0c148f609dfb61.embedded_structured.jsonl.gz,44fda04902be8efbf84610d62393671e664fa00fa6f259001fbd78fbe845edcd
EXTART-5b471723d0a2359aab2b0974,html_extraction_index,EXTPAYLOAD-72e066de5d0c148f609dfb61,"{""canonical_payload_id"":""EXTPAYLOAD-72e066de5d0c148f609dfb61"",""configuration_version"":""external-non-ocr-v1"",""embedded_structured_record_count"":0,""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-503174cbbd0b1e71695bc488"",""extractor"":""lxml"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""heading_count"":78,""list_item_count"":63,""paragraph_count"":60,""paths"":{""embedded"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/44/EXTPAYLOAD-72e066de5d0c148f609dfb61.embedded_structured.jsonl.gz"",""sections"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/44/EXTPAYLOAD-72e066de5d0c148f609dfb61.sections.jsonl.gz"",""tables"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/44/EXTPAYLOAD-72e066de5d0c148f609dfb61.tables.jsonl.gz"",""text"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/44/EXTPAYLOAD-72e066de5d0c148f609dfb61.visible_text.txt.gz""},""section_count"":357,""source_SHA_256"":""44fda04902be8efbf84610d62393671e664fa00fa6f259001fbd78fbe845edcd"",""table_cell_count"":213,""table_count"":13,""table_row_count"":71,""visible_character_count"":19302,""warning_codes"":[]}",EXTEXTRACT-8d8104d336b963899f541841,html_local,c291341516a930e7152df4e89be59afd41a62354be191acd3252766c632fc1c1,1361,json,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/44/EXTPAYLOAD-72e066de5d0c148f609dfb61.index.json,44fda04902be8efbf84610d62393671e664fa00fa6f259001fbd78fbe845edcd
EXTART-6ab77ee77138ea2541bd7a66,full_html_visible_text,EXTPAYLOAD-72fadcbb889096c750a58578,"{""canonical_payload_id"":""EXTPAYLOAD-72fadcbb889096c750a58578"",""configuration_version"":""external-non-ocr-v1"",""embedded_structured_record_count"":1,""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-426ed0b4a069cee80ce33682"",""extractor"":""lxml"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""heading_count"":5,""list_item_count"":58,""paragraph_count"":15,""paths"":{""embedded"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/41/EXTPAYLOAD-72fadcbb889096c750a58578.embedded_structured.jsonl.gz"",""sections"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/41/EXTPAYLOAD-72fadcbb889096c750a58578.sections.jsonl.gz"",""tables"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/41/EXTPAYLOAD-72fadcbb889096c750a58578.tables.jsonl.gz"",""text"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/41/EXTPAYLOAD-72fadcbb889096c750a58578.visible_text.txt.gz""},""section_count"":79,""source_SHA_256"":""4197ad92aa57749fc9e9858f5d0bd8df4fc9e9e10a2b8876fd30fcc5117fd86b"",""table_cell_count"":0,""table_count"":0,""table_row_count"":0,""visible_character_count"":5653,""warning_codes"":[]}",EXTEXTRACT-d82563dca15996f92db294ae,html_local,29de4ee098651c18e3218b6f20e234d8c08d78aa544906c2d0d2195fabb921ee,1935,gzip,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/41/EXTPAYLOAD-72fadcbb889096c750a58578.visible_text.txt.gz,4197ad92aa57749fc9e9858f5d0bd8df4fc9e9e10a2b8876fd30fcc5117fd86b
EXTART-b80144216f19e8a8020982b6,html_section_index,EXTPAYLOAD-72fadcbb889096c750a58578,"{""canonical_payload_id"":""EXTPAYLOAD-72fadcbb889096c750a58578"",""configuration_version"":""external-non-ocr-v1"",""embedded_structured_record_count"":1,""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-426ed0b4a069cee80ce33682"",""extractor"":""lxml"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""heading_count"":5,""list_item_count"":58,""paragraph_count"":15,""paths"":{""embedded"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/41/EXTPAYLOAD-72fadcbb889096c750a58578.embedded_structured.jsonl.gz"",""sections"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/41/EXTPAYLOAD-72fadcbb889096c750a58578.sections.jsonl.gz"",""tables"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/41/EXTPAYLOAD-72fadcbb889096c750a58578.tables.jsonl.gz"",""text"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/41/EXTPAYLOAD-72fadcbb889096c750a58578.visible_text.txt.gz""},""section_count"":79,""source_SHA_256"":""4197ad92aa57749fc9e9858f5d0bd8df4fc9e9e10a2b8876fd30fcc5117fd86b"",""table_cell_count"":0,""table_count"":0,""table_row_count"":0,""visible_character_count"":5653,""warning_codes"":[]}",EXTEXTRACT-d82563dca15996f92db294ae,html_local,d5c0694d2c69164a9a69e91a3d8a200ff64544b6bd161551423ec4588a69a7e9,1698,gzip,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/41/EXTPAYLOAD-72fadcbb889096c750a58578.sections.jsonl.gz,4197ad92aa57749fc9e9858f5d0bd8df4fc9e9e10a2b8876fd30fcc5117fd86b
EXTART-edda43e8a2fc3c8b59b95985,full_html_tables,EXTPAYLOAD-72fadcbb889096c750a58578,"{""canonical_payload_id"":""EXTPAYLOAD-72fadcbb889096c750a58578"",""configuration_version"":""external-non-ocr-v1"",""embedded_structured_record_count"":1,""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-426ed0b4a069cee80ce33682"",""extractor"":""lxml"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""heading_count"":5,""list_item_count"":58,""paragraph_count"":15,""paths"":{""embedded"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/41/EXTPAYLOAD-72fadcbb889096c750a58578.embedded_structured.jsonl.gz"",""sections"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/41/EXTPAYLOAD-72fadcbb889096c750a58578.sections.jsonl.gz"",""tables"":""artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/41/EXTPAYLOAD-72fadcbb889096c750a58578.tables.jsonl.gz"",""text"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/41/EXTPAYLOAD-72fadcbb889096c750a58578.visible_text.txt.gz""},""section_count"":79,""source_SHA_256"":""4197ad92aa57749fc9e9858f5d0bd8df4fc9e9e10a2b8876fd30fcc5117fd86b"",""table_cell_count"":0,""table_count"":0,""table_row_count"":0,""visible_character_count"":5653,""warning_codes"":[]}",EXTEXTRACT-d82563dca15996f92db294ae,html_local,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/41/EXTPAYLOAD-72fadcbb889096c750a58578.tables.jsonl.gz,4197ad92aa57749fc9e9858f5d0bd8df4fc9e9e10a2b8876fd30fcc5117fd86b
