field_span_queue_id,canonical_payload_id,extraction_result_id,retained_source_ids,extraction_artifact_pointers,extraction_modality,pages_available,sections_available,tables_available,structured_record_count,municipality,state,expected_period,side_scope,department_scope,source_family,administrative_source_type,source_quality,extraction_priority,root_event_ids,mechanism_event_ids,claim_ids,expected_claim_upgrades,extraction_warnings,deterministic_processing_eligibility,narrative_ambiguity_flag,proposed_extraction_families,proposed_next_processing_lane,primary_terminal_status
EXTFIELDQ-a1a3a9167a3abbb1abcc6c02,EXTPAYLOAD-02914225cde6e1ef51ec50db,EXTEXTRACT-0045e3fd3a33cf4dd536d9a7,EXTSOURCE-02914225cde6e1ef51ec50db,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fc/EXTPAYLOAD-02914225cde6e1ef51ec50db.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fc/EXTPAYLOAD-02914225cde6e1ef51ec50db.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fc/EXTPAYLOAD-02914225cde6e1ef51ec50db.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fc/EXTPAYLOAD-02914225cde6e1ef51ec50db.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fc/EXTPAYLOAD-02914225cde6e1ef51ec50db.tables.jsonl.gz,html,0,1,0,0,Batesville,AR,undated-source-CBSRD-20260728-229e87b6cec1a609381b,unclear,unclear,unclear,other,official_administrative_summary,extraction_priority_medium,ROOTCOMP-226c66c47fffae6c84293edf,MECHEXP-29676d60821df46fb5e613b5|MECHEXP-668feb10a6f93ace893681b8|MECHEXP-a53ad9b68406eb9dc29be5a5|MECHEXP-c7719ce5cc6a515f5532cbad,,no_material_upgrade,,low_yield_context_only,False,unclear,low_yield_context_only,extracted_low_yield_usable
EXTFIELDQ-13dbf3c8298a9b4f94bbcb33,EXTPAYLOAD-03d753d8ab0ccd9531ec6f90,EXTEXTRACT-c22d416e5ff9610692d4b853,EXTSOURCE-03d753d8ab0ccd9531ec6f90,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c2/EXTPAYLOAD-03d753d8ab0ccd9531ec6f90.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c2/EXTPAYLOAD-03d753d8ab0ccd9531ec6f90.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c2/EXTPAYLOAD-03d753d8ab0ccd9531ec6f90.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c2/EXTPAYLOAD-03d753d8ab0ccd9531ec6f90.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c2/EXTPAYLOAD-03d753d8ab0ccd9531ec6f90.tables.jsonl.gz,html,0,1,0,0,Batesville,AR,undated-source-CBSRD-20260728-229e87b6cec1a609381b,unclear,unclear,unclear,other,official_administrative_summary,extraction_priority_medium,ROOTCOMP-226c66c47fffae6c84293edf,MECHEXP-29676d60821df46fb5e613b5|MECHEXP-668feb10a6f93ace893681b8|MECHEXP-a53ad9b68406eb9dc29be5a5|MECHEXP-c7719ce5cc6a515f5532cbad,,no_material_upgrade,,low_yield_context_only,False,unclear,low_yield_context_only,extracted_low_yield_usable
EXTFIELDQ-88c88800855a5df03742693a,EXTPAYLOAD-09c67b18280e368ef00a1654,EXTEXTRACT-ffb9fe57583cbf244115da33,EXTSOURCE-09c67b18280e368ef00a1654,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d1/EXTPAYLOAD-09c67b18280e368ef00a1654.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d1/EXTPAYLOAD-09c67b18280e368ef00a1654.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d1/EXTPAYLOAD-09c67b18280e368ef00a1654.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d1/EXTPAYLOAD-09c67b18280e368ef00a1654.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d1/EXTPAYLOAD-09c67b18280e368ef00a1654.tables.jsonl.gz,html,0,65,2,0,Chester,NY,2024,unclear,unclear,unclear,budget,official_administrative_summary,extraction_priority_medium,ROOTCOMP-b8fc35ef2821b127e5494f37,MECHEXP-0bdc8400d608596c8a8ce047|MECHEXP-1cf01732a8726db01939c8a7|MECHEXP-1f4ca2efb4144e0ed82c9ee2|MECHEXP-3c1d2b953a538ae3942a7a0e|MECHEXP-c3f92e45ed8d674123974b53,,no_material_upgrade,,mixed_structured_and_text_processing_ready,False,unclear,mixed_structured_and_text_processing_ready,extracted_text_and_structured_ok
EXTFIELDQ-cf151e94b4ce8820cc21a0a1,EXTPAYLOAD-10b294dd6542e7dcacec6959,EXTEXTRACT-95e73890a182e6ac91ef1b5d,EXTSOURCE-10b294dd6542e7dcacec6959,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/31/EXTPAYLOAD-10b294dd6542e7dcacec6959.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/31/EXTPAYLOAD-10b294dd6542e7dcacec6959.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/31/EXTPAYLOAD-10b294dd6542e7dcacec6959.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/31/EXTPAYLOAD-10b294dd6542e7dcacec6959.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/31/EXTPAYLOAD-10b294dd6542e7dcacec6959.tables.jsonl.gz,html,0,62,5,0,Casey,IL,2020,unclear,unclear,unclear,other,official_administrative_summary,extraction_priority_medium,ROOTCOMP-ce806185c900ba8800a63df1,MECHEXP-2650bd71271f77a45f78e28e|MECHEXP-717b76a3450e3c899abf6869|MECHEXP-837bd6f617fcbc1d1bf20cf8|MECHEXP-d9f21995298457390107e625,,no_material_upgrade,,mixed_structured_and_text_processing_ready,False,unclear,mixed_structured_and_text_processing_ready,extracted_text_and_structured_ok
EXTFIELDQ-0e46525c365496c0bae312b5,EXTPAYLOAD-22e1265d92e973e79982ff4d,EXTEXTRACT-55dee224704311b7f6a93732,EXTSOURCE-22e1265d92e973e79982ff4d,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/cb/EXTPAYLOAD-22e1265d92e973e79982ff4d.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/cb/EXTPAYLOAD-22e1265d92e973e79982ff4d.pages.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/cb/EXTPAYLOAD-22e1265d92e973e79982ff4d.txt.gz,pdf,123,0,0,0,Carrollton,MI,2023,fire,fire,unclear,other,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-08463de3193f6a6f9b56a35c|ROOTCOMP-bbdfc5d36ed9253d0adcf7e8,MECHEXP-4f397ceaa9a974d84dec83bb|MECHEXP-bb5a53f52c97f88ae4d82ef2|MECHEXP-c20785a03a809b88f19bd626|MECHEXP-cb02432a566380349d28147f|MECHEXP-e093177cfc159e6cb85278b3|MECHEXP-e584797d62b99433263b24c4|MECHEXP-ef38d5c64e1493b0d88e82a5|MECHEXP-febc5e0a6a74d237fa40c5fb,,no_material_upgrade,,deterministic_text_pattern_processing_ready,False,unclear,deterministic_text_pattern_processing_ready,extracted_text_ok
EXTFIELDQ-7ec200e8bd456b8eda627a81,EXTPAYLOAD-3c56d0d4487e893697237a1f,EXTEXTRACT-14578231ddc5966ffb7b7c07,EXTSOURCE-3c56d0d4487e893697237a1f,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/65/EXTPAYLOAD-3c56d0d4487e893697237a1f.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/65/EXTPAYLOAD-3c56d0d4487e893697237a1f.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/65/EXTPAYLOAD-3c56d0d4487e893697237a1f.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/65/EXTPAYLOAD-3c56d0d4487e893697237a1f.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/65/EXTPAYLOAD-3c56d0d4487e893697237a1f.tables.jsonl.gz,html,0,1,0,0,Batesville,AR,undated-source-CBSRD-20260728-229e87b6cec1a609381b,unclear,unclear,unclear,other,official_administrative_summary,extraction_priority_medium,ROOTCOMP-226c66c47fffae6c84293edf,MECHEXP-29676d60821df46fb5e613b5|MECHEXP-668feb10a6f93ace893681b8|MECHEXP-a53ad9b68406eb9dc29be5a5|MECHEXP-c7719ce5cc6a515f5532cbad,,no_material_upgrade,,low_yield_context_only,False,unclear,low_yield_context_only,extracted_low_yield_usable
EXTFIELDQ-cdb01d5ec4917f639bedd829,EXTPAYLOAD-5af212c1870d86654b8dc1b6,EXTEXTRACT-8fa6dde558305e289c895a61,EXTSOURCE-5af212c1870d86654b8dc1b6,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/08/EXTPAYLOAD-5af212c1870d86654b8dc1b6.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/08/EXTPAYLOAD-5af212c1870d86654b8dc1b6.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/08/EXTPAYLOAD-5af212c1870d86654b8dc1b6.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/08/EXTPAYLOAD-5af212c1870d86654b8dc1b6.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/08/EXTPAYLOAD-5af212c1870d86654b8dc1b6.tables.jsonl.gz,html,0,1,0,0,Batesville,AR,undated-source-CBSRD-20260728-229e87b6cec1a609381b,unclear,unclear,unclear,other,official_administrative_summary,extraction_priority_medium,ROOTCOMP-226c66c47fffae6c84293edf,MECHEXP-29676d60821df46fb5e613b5|MECHEXP-668feb10a6f93ace893681b8|MECHEXP-a53ad9b68406eb9dc29be5a5|MECHEXP-c7719ce5cc6a515f5532cbad,,no_material_upgrade,,low_yield_context_only,False,unclear,low_yield_context_only,extracted_low_yield_usable
EXTFIELDQ-c83f306e37aeec95c79c6a99,EXTPAYLOAD-6a91464e9c94111523083819,EXTEXTRACT-abe93ea3d1555dbfff6793ae,EXTSOURCE-6a91464e9c94111523083819,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/99/EXTPAYLOAD-6a91464e9c94111523083819.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/99/EXTPAYLOAD-6a91464e9c94111523083819.pages.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/99/EXTPAYLOAD-6a91464e9c94111523083819.txt.gz,pdf,3,0,0,0,Beloit,WI,undated-source-B4X2500LIVE-20260729-003392,police,police,unclear,other,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-870b69c284e81540c80d3be8|ROOTCOMP-cb727826f267c7b095d6952e,MECHEXP-09dba2367587baa38e3775cf|MECHEXP-4060c820550be4ea17f775f7|MECHEXP-50e5514e5f9b7ebacb10c8b0|MECHEXP-5cef9e0b106059e99a5121ae|MECHEXP-89e9b5c5145908a677f62426|MECHEXP-a89379d83367f5f2ebfcd55a|MECHEXP-c41cf0984c87c572909bbbbe,,no_material_upgrade,,deterministic_text_pattern_processing_ready,False,unclear,deterministic_text_pattern_processing_ready,extracted_text_ok
EXTFIELDQ-93afd330d34f6d894537c0de,EXTPAYLOAD-6b0a1f3ff3204d0590a669d9,EXTEXTRACT-f7fd8c80d2a3776df0bdbce9,EXTSOURCE-6b0a1f3ff3204d0590a669d9,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/10/EXTPAYLOAD-6b0a1f3ff3204d0590a669d9.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/10/EXTPAYLOAD-6b0a1f3ff3204d0590a669d9.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/10/EXTPAYLOAD-6b0a1f3ff3204d0590a669d9.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/10/EXTPAYLOAD-6b0a1f3ff3204d0590a669d9.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/10/EXTPAYLOAD-6b0a1f3ff3204d0590a669d9.tables.jsonl.gz,html,0,290,1,0,Carrollton,MI,2023,fire,fire,unclear,other,official_administrative_summary,extraction_priority_medium,ROOTCOMP-08463de3193f6a6f9b56a35c|ROOTCOMP-bbdfc5d36ed9253d0adcf7e8,MECHEXP-4f397ceaa9a974d84dec83bb|MECHEXP-bb5a53f52c97f88ae4d82ef2|MECHEXP-c20785a03a809b88f19bd626|MECHEXP-cb02432a566380349d28147f|MECHEXP-e093177cfc159e6cb85278b3|MECHEXP-e584797d62b99433263b24c4|MECHEXP-ef38d5c64e1493b0d88e82a5|MECHEXP-febc5e0a6a74d237fa40c5fb,,no_material_upgrade,,mixed_structured_and_text_processing_ready,False,unclear,mixed_structured_and_text_processing_ready,extracted_text_and_structured_ok
EXTFIELDQ-39f0bf36674de05cf75744c2,EXTPAYLOAD-6fda933d867f7c2d0160bb00,EXTEXTRACT-2fe3b83e5a9e08aebd95a535,EXTSOURCE-6fda933d867f7c2d0160bb00,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/64/EXTPAYLOAD-6fda933d867f7c2d0160bb00.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/64/EXTPAYLOAD-6fda933d867f7c2d0160bb00.pages.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/64/EXTPAYLOAD-6fda933d867f7c2d0160bb00.txt.gz,pdf,1,0,0,0,Casey,IL,2020,unclear,unclear,unclear,other,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-ce806185c900ba8800a63df1,MECHEXP-2650bd71271f77a45f78e28e|MECHEXP-717b76a3450e3c899abf6869|MECHEXP-837bd6f617fcbc1d1bf20cf8|MECHEXP-d9f21995298457390107e625,,no_material_upgrade,,deterministic_text_pattern_processing_ready,False,unclear,deterministic_text_pattern_processing_ready,extracted_text_ok
