canonical_payload_id,extraction_result_id,index_kind,index_local_path,index_SHA_256,index_byte_size,page_count,section_count,table_count,table_row_count,structured_record_count,lineage_scope
EXTPAYLOAD-a5625b2181aed6ee246a8826,EXTEXTRACT-d13db3bea9e4f82af4916965,pdf_page_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/67/EXTPAYLOAD-a5625b2181aed6ee246a8826.pages.jsonl.gz,02b9184f64655917707d610c9a70d2a3ad2cc46779a2f48b8f541d82e8619acd,710,33,0,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a57183f83169fe11befce522,EXTEXTRACT-bf8ccf52d4d2cadd08f76cb8,pdf_page_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/4d/EXTPAYLOAD-a57183f83169fe11befce522.pages.jsonl.gz,baa0bcbd7cbe00308e766c96ec5df45f666542f737067056e8325a6c31d368cd,653,27,0,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a583b5f7d03f5cb790af991a,EXTEXTRACT-41949fc1d516b491bff197ac,full_html_embedded_structured,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b4/EXTPAYLOAD-a583b5f7d03f5cb790af991a.embedded_structured.jsonl.gz,16e10288b967a08e167a9f902ab7fc8e8a587edb40b3c10e3d6964678203f7e9,1296,0,54,0,0,1,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a583b5f7d03f5cb790af991a,EXTEXTRACT-41949fc1d516b491bff197ac,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b4/EXTPAYLOAD-a583b5f7d03f5cb790af991a.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,54,0,0,1,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a583b5f7d03f5cb790af991a,EXTEXTRACT-41949fc1d516b491bff197ac,html_section_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b4/EXTPAYLOAD-a583b5f7d03f5cb790af991a.sections.jsonl.gz,0a31753f776aa35858ab3c0107783d3b5eb13a314e5351c3ac54451ef9f613a7,1261,0,54,0,0,1,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a58d138954d0b24a84d5455a,EXTEXTRACT-3d871600ed681e49514c6dcc,full_html_embedded_structured,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fc/EXTPAYLOAD-a58d138954d0b24a84d5455a.embedded_structured.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,120,19,182,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a58d138954d0b24a84d5455a,EXTEXTRACT-3d871600ed681e49514c6dcc,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fc/EXTPAYLOAD-a58d138954d0b24a84d5455a.tables.jsonl.gz,b5661ad70aaaceb2a354a440369bb1ab97a7dc7a85ea9df789c046867e62d977,4402,0,120,19,182,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a58d138954d0b24a84d5455a,EXTEXTRACT-3d871600ed681e49514c6dcc,html_section_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fc/EXTPAYLOAD-a58d138954d0b24a84d5455a.sections.jsonl.gz,f0e62fdbf933af7cfc6ffc69fbf699b7981dcff0df753949370c428f60f6daf6,2381,0,120,19,182,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a5aebc8802b29c9d88509a22,EXTEXTRACT-b4a5c5d92606a717f8d0f8cc,full_html_embedded_structured,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0b/EXTPAYLOAD-a5aebc8802b29c9d88509a22.embedded_structured.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,75,4,111,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a5aebc8802b29c9d88509a22,EXTEXTRACT-b4a5c5d92606a717f8d0f8cc,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0b/EXTPAYLOAD-a5aebc8802b29c9d88509a22.tables.jsonl.gz,df673af132ff303dd3f8350b300054e91e9d5e2e5d4029920e73d66cb329ec35,3874,0,75,4,111,0,complete_index_in_ignored_local_artifact
