extraction_result_id,canonical_payload_id,root_event_id,linkage_basis
EXTEXTRACT-855bbd564bd772050b57d0c8,EXTPAYLOAD-fa6a2f8dee09bebd88152d7f,ROOTCOMP-e13a784e580890f4c70aff06,readiness_preserved_lineage
EXTEXTRACT-ff512e6b636c3381c0d7cd4d,EXTPAYLOAD-fa6b4dc7edfbdddced72da4d,ROOTCOMP-b6f026a6216422010c166cee,readiness_preserved_lineage
EXTEXTRACT-dc8fe43ae59e086f32a6de93,EXTPAYLOAD-fa732d39bfb27b2a2cdc44c7,ROOTCOMP-109d6b5c006ab812510e7f25,readiness_preserved_lineage
EXTEXTRACT-dc8fe43ae59e086f32a6de93,EXTPAYLOAD-fa732d39bfb27b2a2cdc44c7,ROOTCOMP-55ab9b2f9711cc5e984bb263,readiness_preserved_lineage
EXTEXTRACT-2c193a2a1920a806e2706a4a,EXTPAYLOAD-fa83e869e339dd64ef58a93b,ROOTCOMP-446086abe150e61d3160aec1,readiness_preserved_lineage
EXTEXTRACT-a6f91bc415f4c30b3ad35157,EXTPAYLOAD-fa872161a90b97854e04dd3e,ROOTCOMP-110494cc88d947b1fb81d9bc,readiness_preserved_lineage
EXTEXTRACT-5a27f30ac4a2062c5ab2a855,EXTPAYLOAD-fa9369d1ee358c29a997812b,ROOTCOMP-ec13c3e9f3c68479f382de54,readiness_preserved_lineage
EXTEXTRACT-34bb188c0fbd357cf9f8b685,EXTPAYLOAD-fa94a1badb49d9abae2a81f5,ROOTCOMP-3ca6154fa81bbacda5226800,readiness_preserved_lineage
EXTEXTRACT-5b151aa13d33bce8ba9d972c,EXTPAYLOAD-fa972c283ceee7c874df57b0,ROOTCOMP-471a1570145a7be0e7652999,readiness_preserved_lineage
EXTEXTRACT-5b151aa13d33bce8ba9d972c,EXTPAYLOAD-fa972c283ceee7c874df57b0,ROOTCOMP-b0f967537f2356da5e4a4bc4,readiness_preserved_lineage
EXTEXTRACT-5b151aa13d33bce8ba9d972c,EXTPAYLOAD-fa972c283ceee7c874df57b0,ROOTCOMP-c311975e50c628d0c3b0f2d4,readiness_preserved_lineage
EXTEXTRACT-70a4485d1860c59f84436795,EXTPAYLOAD-faa2c13b94fe59d841eb9505,ROOTCOMP-005bae4da45414559df5f929,readiness_preserved_lineage
EXTEXTRACT-70a4485d1860c59f84436795,EXTPAYLOAD-faa2c13b94fe59d841eb9505,ROOTCOMP-97d0947bcb7bb0b1d7cd03d5,readiness_preserved_lineage
EXTEXTRACT-cc17a5d94764c7a24e136d4a,EXTPAYLOAD-faa735e7ad76f9e1128bad21,ROOTCOMP-2af8ab8b35cd07e41de1e0a5,readiness_preserved_lineage
EXTEXTRACT-da6f0f8a96b99196f78b404e,EXTPAYLOAD-faad4aff05408ad3f130b51e,ROOTCOMP-30d038a3a748c0609825fca0,readiness_preserved_lineage
EXTEXTRACT-da6f0f8a96b99196f78b404e,EXTPAYLOAD-faad4aff05408ad3f130b51e,ROOTCOMP-3e2916f42abeb07f56562528,readiness_preserved_lineage
EXTEXTRACT-c1eabb536511fb15d11f6025,EXTPAYLOAD-fab15e8e654750b2dba89021,ROOTCOMP-c7d34c9d42357ec070ac611b,readiness_preserved_lineage
EXTEXTRACT-43cef4e70b42c400d7f57290,EXTPAYLOAD-fab8d18922beacc816c72b05,ROOTCOMP-9a1ae9473389bc73d28446af,readiness_preserved_lineage
EXTEXTRACT-3ec1ac01431f6fe7a2f2bb44,EXTPAYLOAD-fabdc598a896812aeab40da3,ROOTCOMP-64c382951e5a4d2a088c62d7,readiness_preserved_lineage
EXTEXTRACT-f519b8d19e75fdc703dfe644,EXTPAYLOAD-fac382b7138ce2e58f1b40af,ROOTCOMP-171bfdc4d96d427ee5c6d267,readiness_preserved_lineage
EXTEXTRACT-f519b8d19e75fdc703dfe644,EXTPAYLOAD-fac382b7138ce2e58f1b40af,ROOTCOMP-9218c8a3869cef5f2bb8056a,readiness_preserved_lineage
EXTEXTRACT-8d4b17fc94df85bf72fedb03,EXTPAYLOAD-faecbd526bc00d41bb48487e,ROOTCOMP-171bfdc4d96d427ee5c6d267,readiness_preserved_lineage
EXTEXTRACT-8d4b17fc94df85bf72fedb03,EXTPAYLOAD-faecbd526bc00d41bb48487e,ROOTCOMP-9218c8a3869cef5f2bb8056a,readiness_preserved_lineage
EXTEXTRACT-9c8d2b98019cd52a47d1c91f,EXTPAYLOAD-faecf3d078cbf5ec602f0e3a,ROOTCOMP-2779ef52f5e04c4c41142b84,readiness_preserved_lineage
EXTEXTRACT-8f1e7aad0878340a015b6f4a,EXTPAYLOAD-faf273309289f8edb887ef3a,ROOTCOMP-76241c5de8e47811a5ee327a,readiness_preserved_lineage
EXTEXTRACT-fd8548ce5a24dc032bd1160c,EXTPAYLOAD-faf8fa48710cbeffca7a9bc2,ROOTCOMP-ddc79920208278986181abb3,readiness_preserved_lineage
EXTEXTRACT-e15b9edd4f92c16c3efb77ad,EXTPAYLOAD-fafa7c20d42d9d73c6b4226b,ROOTCOMP-93139a03bd3f9007fa79e340,readiness_preserved_lineage
