artifact_id,artifact_kind,canonical_payload_id,counts_json,extraction_result_id,extraction_type,output_SHA_256,output_byte_size,output_codec,output_local_path,source_SHA_256
EXTART-473b6d8bca0683bf729d653b,compressed_exact_csv,EXTPAYLOAD-216644e0036e3ea48a7af8de,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-216644e0036e3ea48a7af8de"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-23f8d642fc135d40bcd14118"",""header_strings"":[""Fact"",""Fact Note"",""Buda city, Texas"",""Value Note for Buda city, Texas""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""75739a881aad9151b023e44e4aeedc823ef46094370a164d2c25b684192e79f6""}",EXTEXTRACT-d9ec62205c0caf48d0268c38,csv_structured,5c33c5b74e0d3ab9448c5cbb03a9ab0629f144a485c8c3b5795b12b55faaf775,1818,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/75/EXTPAYLOAD-216644e0036e3ea48a7af8de.raw.csv.gz,75739a881aad9151b023e44e4aeedc823ef46094370a164d2c25b684192e79f6
EXTART-2e2ade6c9dd3d998ea272b32,full_csv_rows,EXTPAYLOAD-216644e0036e3ea48a7af8de,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-216644e0036e3ea48a7af8de"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-23f8d642fc135d40bcd14118"",""header_strings"":[""Fact"",""Fact Note"",""Buda city, Texas"",""Value Note for Buda city, Texas""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""75739a881aad9151b023e44e4aeedc823ef46094370a164d2c25b684192e79f6""}",EXTEXTRACT-d9ec62205c0caf48d0268c38,csv_structured,8fc008c4240b4b964f4885de898ac7b3f35bb7f3fbe6ef62623aff16106d41f1,2156,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/75/EXTPAYLOAD-216644e0036e3ea48a7af8de.rows.jsonl.gz,75739a881aad9151b023e44e4aeedc823ef46094370a164d2c25b684192e79f6
EXTART-935d4e7216dd2c2376830c86,csv_schema,EXTPAYLOAD-216644e0036e3ea48a7af8de,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-216644e0036e3ea48a7af8de"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-23f8d642fc135d40bcd14118"",""header_strings"":[""Fact"",""Fact Note"",""Buda city, Texas"",""Value Note for Buda city, Texas""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""75739a881aad9151b023e44e4aeedc823ef46094370a164d2c25b684192e79f6""}",EXTEXTRACT-d9ec62205c0caf48d0268c38,csv_structured,49b12d197192c33745e56fb5bfd941f76bd144fe57a092bdcc6560fb2849bac3,646,json,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/75/EXTPAYLOAD-216644e0036e3ea48a7af8de.schema.json,75739a881aad9151b023e44e4aeedc823ef46094370a164d2c25b684192e79f6
EXTART-efc0921733fee494e067aa60,compressed_exact_csv,EXTPAYLOAD-360fc896bb75f3e372507a1c,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-360fc896bb75f3e372507a1c"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-172810c799981b92d04937ce"",""header_strings"":[""Fact"",""Fact Note"",""Union charter township, Isabella County, Michigan"",""Value Note for Union charter township, Isabella County, Michigan""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""1ba7fa0ad7d51aebc52fc797158fc3fc8ce4d68fcc41fdd7dbe162994d39a692""}",EXTEXTRACT-bb04f7bca335bc1e1ac9db19,csv_structured,63528147b6e35b6e67fcd90d7b2d7ed42f80fa888c14bf6a5189fa71419ed1b7,1835,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/1b/EXTPAYLOAD-360fc896bb75f3e372507a1c.raw.csv.gz,1ba7fa0ad7d51aebc52fc797158fc3fc8ce4d68fcc41fdd7dbe162994d39a692
EXTART-962567b62b20734172c0fa5c,full_csv_rows,EXTPAYLOAD-360fc896bb75f3e372507a1c,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-360fc896bb75f3e372507a1c"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-172810c799981b92d04937ce"",""header_strings"":[""Fact"",""Fact Note"",""Union charter township, Isabella County, Michigan"",""Value Note for Union charter township, Isabella County, Michigan""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""1ba7fa0ad7d51aebc52fc797158fc3fc8ce4d68fcc41fdd7dbe162994d39a692""}",EXTEXTRACT-bb04f7bca335bc1e1ac9db19,csv_structured,9e6e4695b16ed9bd16fb00ae4740049a4c3369296f84edf4d100dea2c85b2157,2177,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/1b/EXTPAYLOAD-360fc896bb75f3e372507a1c.rows.jsonl.gz,1ba7fa0ad7d51aebc52fc797158fc3fc8ce4d68fcc41fdd7dbe162994d39a692
EXTART-5fe928e2952f5b338c501e96,csv_schema,EXTPAYLOAD-360fc896bb75f3e372507a1c,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-360fc896bb75f3e372507a1c"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-172810c799981b92d04937ce"",""header_strings"":[""Fact"",""Fact Note"",""Union charter township, Isabella County, Michigan"",""Value Note for Union charter township, Isabella County, Michigan""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""1ba7fa0ad7d51aebc52fc797158fc3fc8ce4d68fcc41fdd7dbe162994d39a692""}",EXTEXTRACT-bb04f7bca335bc1e1ac9db19,csv_structured,83dcb8d4da9c02bfab504ae84103aef70bf3cb31a17e4598303848acbacf5eb4,712,json,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/1b/EXTPAYLOAD-360fc896bb75f3e372507a1c.schema.json,1ba7fa0ad7d51aebc52fc797158fc3fc8ce4d68fcc41fdd7dbe162994d39a692
EXTART-3778bb2b0a7539a963872dc2,compressed_exact_csv,EXTPAYLOAD-a3921a73bfbbe6f470da8b7c,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-a3921a73bfbbe6f470da8b7c"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-3e6add88ac1690fde2cfe959"",""header_strings"":[""Fact"",""Fact Note"",""Baraboo city, Wisconsin"",""Value Note for Baraboo city, Wisconsin""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""6b011860eea1182fcded613f56d8bc14f1d351da701593131bf45ad20e4d73c6""}",EXTEXTRACT-0c39b91f48a7e2d7d3d8c873,csv_structured,3c11d74c5595458ab279f0f6f003f61a0c09d8d38b943b3bc801bafd06dec96a,1819,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/6b/EXTPAYLOAD-a3921a73bfbbe6f470da8b7c.raw.csv.gz,6b011860eea1182fcded613f56d8bc14f1d351da701593131bf45ad20e4d73c6
EXTART-abc60557cdeb29b764c44b90,full_csv_rows,EXTPAYLOAD-a3921a73bfbbe6f470da8b7c,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-a3921a73bfbbe6f470da8b7c"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-3e6add88ac1690fde2cfe959"",""header_strings"":[""Fact"",""Fact Note"",""Baraboo city, Wisconsin"",""Value Note for Baraboo city, Wisconsin""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""6b011860eea1182fcded613f56d8bc14f1d351da701593131bf45ad20e4d73c6""}",EXTEXTRACT-0c39b91f48a7e2d7d3d8c873,csv_structured,d26ab3950a31fff876def1d93693d05c880510fc12dc92af4e7c9a18bc636914,2157,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/6b/EXTPAYLOAD-a3921a73bfbbe6f470da8b7c.rows.jsonl.gz,6b011860eea1182fcded613f56d8bc14f1d351da701593131bf45ad20e4d73c6
EXTART-fac6550db2a935944ef0d7cd,csv_schema,EXTPAYLOAD-a3921a73bfbbe6f470da8b7c,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-a3921a73bfbbe6f470da8b7c"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-3e6add88ac1690fde2cfe959"",""header_strings"":[""Fact"",""Fact Note"",""Baraboo city, Wisconsin"",""Value Note for Baraboo city, Wisconsin""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""6b011860eea1182fcded613f56d8bc14f1d351da701593131bf45ad20e4d73c6""}",EXTEXTRACT-0c39b91f48a7e2d7d3d8c873,csv_structured,17abe3f1292cefec1fa4eaf3c4057b61548a5d48d070aec5f002aab5003030d2,660,json,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/6b/EXTPAYLOAD-a3921a73bfbbe6f470da8b7c.schema.json,6b011860eea1182fcded613f56d8bc14f1d351da701593131bf45ad20e4d73c6
EXTART-cdcd234c00250020222be30b,compressed_exact_csv,EXTPAYLOAD-bc4af8e9af0b06773cb4938d,"{""blank_row_count"":4,""canonical_payload_id"":""EXTPAYLOAD-bc4af8e9af0b06773cb4938d"",""column_count"":4,""data_row_count"":85,""delimiter"":"","",""duplicate_headers"":[],""encoding"":""utf-8"",""extraction_result_id"":""EXTEXTRACT-fa36bc10c610287ae5d6254a"",""header_strings"":[""Fact"",""Fact Note"",""Center township, Butler County, Pennsylvania"",""Value Note for Center township, Butler County, Pennsylvania""],""malformed_row_count"":0,""original_column_order_preserved"":true,""original_row_order_preserved"":true,""quotechar"":""\"""",""row_count_including_header"":86,""source_SHA_256"":""205c818c3854a9674b67a17ab5ad15cb170d27c3758a55791bfa731da02d2a10""}",EXTEXTRACT-dea4f121eed710adb1936a0b,csv_structured,2cb4005918c1c86ab7fdf4a688e214d4c9091b7be022f8448a81e722db0475b2,1827,gzip,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/20/EXTPAYLOAD-bc4af8e9af0b06773cb4938d.raw.csv.gz,205c818c3854a9674b67a17ab5ad15cb170d27c3758a55791bfa731da02d2a10
