extraction_result_id,canonical_payload_id,root_event_id,linkage_basis
EXTEXTRACT-3df07a5ec6ef3954b4a7365b,EXTPAYLOAD-39b06e07c36f780380233763,,readiness_preserved_lineage
EXTEXTRACT-3df07a5ec6ef3954b4a7365b,EXTPAYLOAD-39b06e07c36f780380233763,,readiness_preserved_lineage
EXTEXTRACT-3df07a5ec6ef3954b4a7365b,EXTPAYLOAD-39b06e07c36f780380233763,,readiness_preserved_lineage
EXTEXTRACT-3df07a5ec6ef3954b4a7365b,EXTPAYLOAD-39b06e07c36f780380233763,,readiness_preserved_lineage
EXTEXTRACT-3df07a5ec6ef3954b4a7365b,EXTPAYLOAD-39b06e07c36f780380233763,,readiness_preserved_lineage
EXTEXTRACT-3df07a5ec6ef3954b4a7365b,EXTPAYLOAD-39b06e07c36f780380233763,,readiness_preserved_lineage
EXTEXTRACT-3df07a5ec6ef3954b4a7365b,EXTPAYLOAD-39b06e07c36f780380233763,,readiness_preserved_lineage
EXTEXTRACT-3df07a5ec6ef3954b4a7365b,EXTPAYLOAD-39b06e07c36f780380233763,,readiness_preserved_lineage
EXTEXTRACT-3df07a5ec6ef3954b4a7365b,EXTPAYLOAD-39b06e07c36f780380233763,,readiness_preserved_lineage
EXTEXTRACT-3df07a5ec6ef3954b4a7365b,EXTPAYLOAD-39b06e07c36f780380233763,,readiness_preserved_lineage
EXTEXTRACT-3df07a5ec6ef3954b4a7365b,EXTPAYLOAD-39b06e07c36f780380233763,,readiness_preserved_lineage
EXTEXTRACT-3df07a5ec6ef3954b4a7365b,EXTPAYLOAD-39b06e07c36f780380233763,,readiness_preserved_lineage
EXTEXTRACT-3df07a5ec6ef3954b4a7365b,EXTPAYLOAD-39b06e07c36f780380233763,,readiness_preserved_lineage
EXTEXTRACT-3df07a5ec6ef3954b4a7365b,EXTPAYLOAD-39b06e07c36f780380233763,,readiness_preserved_lineage
EXTEXTRACT-33b68eb2181f1c1654b1d47f,EXTPAYLOAD-39b5c3bc594712a03609e81f,,readiness_preserved_lineage
EXTEXTRACT-33b68eb2181f1c1654b1d47f,EXTPAYLOAD-39b5c3bc594712a03609e81f,,readiness_preserved_lineage
EXTEXTRACT-33b68eb2181f1c1654b1d47f,EXTPAYLOAD-39b5c3bc594712a03609e81f,,readiness_preserved_lineage
EXTEXTRACT-33b68eb2181f1c1654b1d47f,EXTPAYLOAD-39b5c3bc594712a03609e81f,,readiness_preserved_lineage
EXTEXTRACT-33b68eb2181f1c1654b1d47f,EXTPAYLOAD-39b5c3bc594712a03609e81f,,readiness_preserved_lineage
EXTEXTRACT-33b68eb2181f1c1654b1d47f,EXTPAYLOAD-39b5c3bc594712a03609e81f,,readiness_preserved_lineage
EXTEXTRACT-33b68eb2181f1c1654b1d47f,EXTPAYLOAD-39b5c3bc594712a03609e81f,,readiness_preserved_lineage
EXTEXTRACT-2e3b18e88e376310f201cda7,EXTPAYLOAD-39b85e2ff0bd3910a14a6d88,,readiness_preserved_lineage
EXTEXTRACT-2e3b18e88e376310f201cda7,EXTPAYLOAD-39b85e2ff0bd3910a14a6d88,,readiness_preserved_lineage
EXTEXTRACT-2e3b18e88e376310f201cda7,EXTPAYLOAD-39b85e2ff0bd3910a14a6d88,,readiness_preserved_lineage
EXTEXTRACT-2e3b18e88e376310f201cda7,EXTPAYLOAD-39b85e2ff0bd3910a14a6d88,,readiness_preserved_lineage
EXTEXTRACT-2e3b18e88e376310f201cda7,EXTPAYLOAD-39b85e2ff0bd3910a14a6d88,,readiness_preserved_lineage
EXTEXTRACT-70b28f0f16392b39e735ac94,EXTPAYLOAD-39b9e228ed07e6160ab5ea68,,readiness_preserved_lineage
EXTEXTRACT-70b28f0f16392b39e735ac94,EXTPAYLOAD-39b9e228ed07e6160ab5ea68,,readiness_preserved_lineage
EXTEXTRACT-70b28f0f16392b39e735ac94,EXTPAYLOAD-39b9e228ed07e6160ab5ea68,,readiness_preserved_lineage
EXTEXTRACT-70b28f0f16392b39e735ac94,EXTPAYLOAD-39b9e228ed07e6160ab5ea68,,readiness_preserved_lineage
EXTEXTRACT-70b28f0f16392b39e735ac94,EXTPAYLOAD-39b9e228ed07e6160ab5ea68,,readiness_preserved_lineage
EXTEXTRACT-70b28f0f16392b39e735ac94,EXTPAYLOAD-39b9e228ed07e6160ab5ea68,,readiness_preserved_lineage
EXTEXTRACT-70b28f0f16392b39e735ac94,EXTPAYLOAD-39b9e228ed07e6160ab5ea68,,readiness_preserved_lineage
EXTEXTRACT-70b28f0f16392b39e735ac94,EXTPAYLOAD-39b9e228ed07e6160ab5ea68,,readiness_preserved_lineage
EXTEXTRACT-86679d424602eea103d71bf6,EXTPAYLOAD-39bf6482aec415ad6fdcc1a3,,readiness_preserved_lineage
EXTEXTRACT-86679d424602eea103d71bf6,EXTPAYLOAD-39bf6482aec415ad6fdcc1a3,,readiness_preserved_lineage
