field_span_queue_id,canonical_payload_id,extraction_result_id,retained_source_ids,extraction_artifact_pointers,extraction_modality,pages_available,sections_available,tables_available,structured_record_count,municipality,state,expected_period,side_scope,department_scope,source_family,administrative_source_type,source_quality,extraction_priority,root_event_ids,mechanism_event_ids,claim_ids,expected_claim_upgrades,extraction_warnings,deterministic_processing_eligibility,narrative_ambiguity_flag,proposed_extraction_families,proposed_next_processing_lane,primary_terminal_status
EXTFIELDQ-aaa8a1418278d5fcdf9937d0,EXTPAYLOAD-0001d1c2c0d00a9d04d43cb9,EXTEXTRACT-9e76c1567d3c88e54fd04fa9,EXTSOURCE-0001d1c2c0d00a9d04d43cb9,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/78/EXTPAYLOAD-0001d1c2c0d00a9d04d43cb9.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/78/EXTPAYLOAD-0001d1c2c0d00a9d04d43cb9.pages.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/78/EXTPAYLOAD-0001d1c2c0d00a9d04d43cb9.txt.gz,pdf,76,0,0,0,Siler City,NC,2026,side_independent,side_independent,multi_family_administrative_source,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-2bd80b90004df8c40043a1c9|ROOTCOMP-36f76234fe1c0afa7230e10f|ROOTCOMP-db957cfd50d6dc21f6ee0133,MECHEXP-0a5ffef669e0c313a524367b|MECHEXP-1ec3ba98b10075af61174545|MECHEXP-22fcec4ded73ce00dc708256|MECHEXP-3d0f5f6dd72df46958a903e8|MECHEXP-4a19bf20a03ea846c78f1fec|MECHEXP-67b346ce72c31e9ac0d56eed|MECHEXP-6850c7634b58ad40335e8cd7|MECHEXP-6c9b2575947d896976ba6ded|MECHEXP-7bdbb117b13f9c85c1fbfd1a|MECHEXP-904daef7c909fd44e63b65c4|MECHEXP-91bedcc3759b16550f9aedfc|MECHEXP-9c9bd6d111e936e7b1aaf882|MECHEXP-aea193d0817fa1a6cfcb897a|MECHEXP-c053fe8baf45fd8420dd1a5a|MECHEXP-ea5dd33ef9cd429d763807ee|MECHEXP-eae62264c722357462d142e4,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,,deterministic_text_pattern_processing_ready,False,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,deterministic_text_pattern_processing_ready,extracted_text_ok
EXTFIELDQ-e5bbc58f4fcf7fb92c1c2f04,EXTPAYLOAD-00036840dd1547c95ddf49b3,EXTEXTRACT-1d64f9f44d17505a8e6a962b,EXTSOURCE-00036840dd1547c95ddf49b3,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/59/EXTPAYLOAD-00036840dd1547c95ddf49b3.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/59/EXTPAYLOAD-00036840dd1547c95ddf49b3.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/59/EXTPAYLOAD-00036840dd1547c95ddf49b3.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/59/EXTPAYLOAD-00036840dd1547c95ddf49b3.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/59/EXTPAYLOAD-00036840dd1547c95ddf49b3.tables.jsonl.gz,html,0,27,0,0,Atlantic Beach,NC,2025,unclear,unclear,payroll_and_earnings,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-6ec7d2e0b8f8ad5b11bd3e7e,MECHEXP-24a21baeaf1d06f52bd4fd97|MECHEXP-3d09c970abb4438a6a219ccd|MECHEXP-46f1b0b852f5b05c9bf1c512|MECHEXP-c1007c49dad782232eeb287f|MECHEXP-d30fa1ecadac5322190984a1,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,,deterministic_text_pattern_processing_ready,False,payroll_and_earnings,deterministic_text_pattern_processing_ready,extracted_text_ok
EXTFIELDQ-00acaa8df77ae6a07c26ed83,EXTPAYLOAD-000842740a46817d53deae4c,EXTEXTRACT-025aab17950d39443fb83572,EXTSOURCE-000842740a46817d53deae4c,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/2e/EXTPAYLOAD-000842740a46817d53deae4c.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/2e/EXTPAYLOAD-000842740a46817d53deae4c.pages.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/2e/EXTPAYLOAD-000842740a46817d53deae4c.txt.gz,pdf,3,0,0,0,Champion,OH,2020,police,police,payroll_and_earnings,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-4175b19a5d0189229fe93ab2|ROOTCOMP-d7270125af4f5fd9afbbfa1b,MECHEXP-2ead77f6d068bc7f3358ba43|MECHEXP-53f2452353e7fc1ecb1aefa9|MECHEXP-756192861174b17fd3165887|MECHEXP-82c6745d8484cffacb2be3c2|MECHEXP-8de5a281eb579a1bba9d1798|MECHEXP-90a6b5195448468ea78bd83d|MECHEXP-c64e5394c50e11a2c77c6b59,,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis,,deterministic_text_pattern_processing_ready,False,payroll_and_earnings,deterministic_text_pattern_processing_ready,extracted_text_ok
EXTFIELDQ-672d8b536b040c59213f93e1,EXTPAYLOAD-001335100368c5fa28d271eb,EXTEXTRACT-20c6369ed212a89f2e481e50,EXTSOURCE-001335100368c5fa28d271eb,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fc/EXTPAYLOAD-001335100368c5fa28d271eb.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fc/EXTPAYLOAD-001335100368c5fa28d271eb.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fc/EXTPAYLOAD-001335100368c5fa28d271eb.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fc/EXTPAYLOAD-001335100368c5fa28d271eb.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fc/EXTPAYLOAD-001335100368c5fa28d271eb.tables.jsonl.gz,html,0,63,0,2,Brookfield,OH,2025,police,police,payroll_and_earnings,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-0e73882cff2cbe8b6101bacf|ROOTCOMP-809472877af099c2bc02b747|ROOTCOMP-892fab18d54b558f8057e9f6,MECHEXP-1c5cb11232a1006a83cbb598|MECHEXP-283b01d60c53d9ff9387a3a1|MECHEXP-4e6f14f9d6f9c31d1b3b8075|MECHEXP-5e37e7ff7e9482999f34c44b|MECHEXP-69147ac59fac4d111f032cd0|MECHEXP-72f0ed3526fa840c4a42afbe|MECHEXP-876653681d36f34acb7b266d|MECHEXP-8bcf0128e35ea0ccaead31de|MECHEXP-c7370163c1710845985fc0e2|MECHEXP-f2dec8ae18330c12fcf20a6a,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,,mixed_structured_and_text_processing_ready,False,payroll_and_earnings,mixed_structured_and_text_processing_ready,extracted_text_and_structured_ok
EXTFIELDQ-868f8095c5ad1545c2fff205,EXTPAYLOAD-001a1204ca212b6b85f43ef5,EXTEXTRACT-57d60e767f29a0478efd8fde,EXTSOURCE-001a1204ca212b6b85f43ef5,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ab/EXTPAYLOAD-001a1204ca212b6b85f43ef5.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ab/EXTPAYLOAD-001a1204ca212b6b85f43ef5.pages.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ab/EXTPAYLOAD-001a1204ca212b6b85f43ef5.txt.gz,pdf,36,0,0,0,Watertown,NY,2026,non_safety,non_safety,multi_family_administrative_source,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-08a66c1ee67147d560198849,MECHEXP-1e0969577c4208fcfa2fc3c1|MECHEXP-2df5f2a6a42538e788433ed6|MECHEXP-a0e897c2673b46028c6a96a7|MECHEXP-a58461f7da39deaca4a69945|MECHEXP-b3ffa96faeb8f389bd329334|MECHEXP-c949c13630e18dd3c4251344,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,deterministic_text_pattern_processing_ready,False,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,deterministic_text_pattern_processing_ready,extracted_text_ok
EXTFIELDQ-65a5018667afd049d837b81c,EXTPAYLOAD-001ba8bdc409337d8c467913,EXTEXTRACT-d8d07af740a5205341649923,EXTSOURCE-001ba8bdc409337d8c467913,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/47/EXTPAYLOAD-001ba8bdc409337d8c467913.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/47/EXTPAYLOAD-001ba8bdc409337d8c467913.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/47/EXTPAYLOAD-001ba8bdc409337d8c467913.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/47/EXTPAYLOAD-001ba8bdc409337d8c467913.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/47/EXTPAYLOAD-001ba8bdc409337d8c467913.tables.jsonl.gz,html,0,43,0,0,North Castle,NY,2024,police,police,multi_family_administrative_source,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-cd2a3cdcbe1ff5024fd718ed,MECHEXP-02c0fee7643a0557ed8ca866|MECHEXP-5e4fa5b6f2d5f36d6e181e40|MECHEXP-bf98c3c8b8cae711c036eb6d|MECHEXP-d56419eee3a8a2eec7270bea|MECHEXP-fadbcb4a3a5bebc5d75f359d,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,deterministic_text_pattern_processing_ready,False,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,deterministic_text_pattern_processing_ready,extracted_text_ok
EXTFIELDQ-6d0285a427ea07d07ea891a0,EXTPAYLOAD-0027da9767f30538f6a95de6,EXTEXTRACT-67b36dbb0a3b256e205366b8,EXTSOURCE-0027da9767f30538f6a95de6,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.pages.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/40/EXTPAYLOAD-0027da9767f30538f6a95de6.txt.gz,pdf,21,0,0,0,Avon,NY,undated-source-B4X2500LIVE-20260729-001409,police,police,payroll_and_earnings,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-7f3da6a99285651f9427bbfa,MECHEXP-341fc34e0fecda9105bf19ad|MECHEXP-4dbc27da1c757cb0e176cfdb|MECHEXP-70ff4f6e9a8a4256527bc5cb|MECHEXP-9591f0f1b082679b0e3ef1ff|MECHEXP-faad3625e6fa48170ce329df,,upgrades_growth_analysis|upgrades_local_wage_comparison,,deterministic_text_pattern_processing_ready,False,payroll_and_earnings,deterministic_text_pattern_processing_ready,extracted_text_ok
EXTFIELDQ-59f29f6b12cf4cfdea680d11,EXTPAYLOAD-00437bb92546727dc37ba255,EXTEXTRACT-d326090dec67be9abb127ec1,EXTSOURCE-00437bb92546727dc37ba255,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/97/EXTPAYLOAD-00437bb92546727dc37ba255.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/97/EXTPAYLOAD-00437bb92546727dc37ba255.pages.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/97/EXTPAYLOAD-00437bb92546727dc37ba255.txt.gz,pdf,196,0,0,0,Conemaugh,PA,2026,non_safety,non_safety,payroll_and_earnings,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-9e7bdc798793ee82db315b4e|ROOTCOMP-e8d3d7131d55faa2a6278da3|ROOTCOMP-eb5d912c4a1d565682bd0023,MECHEXP-0090c971d55d88eb59b21a70|MECHEXP-10596d6ab509734bb5ab0636|MECHEXP-44e567bda43dda6bd4d5b93f|MECHEXP-496791b4a587faf7377d377f|MECHEXP-80d2cff250f9a79b648cf252|MECHEXP-aec6e39f56159567e600bc69|MECHEXP-b7c0565006d0123ae759f5f0|MECHEXP-c020974cd161b227dbdaa876|MECHEXP-c06c65ea22fb79dc58510240|MECHEXP-c5689aee182318b89d46804a|MECHEXP-d8cb3cf99155996b23e682b1|MECHEXP-f238b26494e15183de8cf45d,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,,deterministic_text_pattern_processing_ready,False,payroll_and_earnings,deterministic_text_pattern_processing_ready,extracted_text_ok
EXTFIELDQ-3239ec1cd7bcb43503a682b6,EXTPAYLOAD-00452fdbe1df698e6d99e5fb,EXTEXTRACT-79f991abd8d13ba5a0fd97ea,EXTSOURCE-00452fdbe1df698e6d99e5fb,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ca/EXTPAYLOAD-00452fdbe1df698e6d99e5fb.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ca/EXTPAYLOAD-00452fdbe1df698e6d99e5fb.pages.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ca/EXTPAYLOAD-00452fdbe1df698e6d99e5fb.txt.gz,pdf,11,0,0,0,Wilkins,PA,2025,mixed,mixed,multi_family_administrative_source,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-09212dc81726e39a8d417625,MECHEXP-286f84b4b4c960ed31e9effd|MECHEXP-6727d44b69876c7d80154303|MECHEXP-8fa906f85c2a654aa85ec122|MECHEXP-a96bf5f6c79155c67261a21b,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,deterministic_text_pattern_processing_ready,False,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,deterministic_text_pattern_processing_ready,extracted_text_ok
EXTFIELDQ-e411101bfcab5eedc365edb4,EXTPAYLOAD-0048c78471b3515ec2731089,EXTEXTRACT-8b10b85b441e04b829d7e26d,EXTSOURCE-0048c78471b3515ec2731089,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7e/EXTPAYLOAD-0048c78471b3515ec2731089.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7e/EXTPAYLOAD-0048c78471b3515ec2731089.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7e/EXTPAYLOAD-0048c78471b3515ec2731089.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7e/EXTPAYLOAD-0048c78471b3515ec2731089.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7e/EXTPAYLOAD-0048c78471b3515ec2731089.tables.jsonl.gz,html,0,323,1,0,Gowrie,IA,2020,police,police,multi_family_administrative_source,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-eda485ac949a4da1c824d21d,MECHEXP-25d2912a1ae40339977437af|MECHEXP-3b612a9b8a230c0cb5e0c6cc|MECHEXP-6e7faf29146eb4f217c6e1bc|MECHEXP-8762071983e8b0b901187177|MECHEXP-b59e634c8de02885ffa47fb0|MECHEXP-f9bc81c0418b0198118343bd|MECHEXP-fdb6a5434a51cb1f828dec8e,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,mixed_structured_and_text_processing_ready,False,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,mixed_structured_and_text_processing_ready,extracted_text_and_structured_ok
