extraction_result_id,canonical_payload_id,root_event_id,linkage_basis
EXTEXTRACT-0e56a2d5f820b3de958ccb4e,EXTPAYLOAD-949bb6f7c2b66fba0803dbb7,ROOTCOMP-493cb0a9c676a2fff823a35a,readiness_preserved_lineage
EXTEXTRACT-f9223a82b18137c6a703c4ad,EXTPAYLOAD-949dad3b72e940f60549a214,ROOTCOMP-41248b9b54edf00765a42d9d,readiness_preserved_lineage
EXTEXTRACT-f9223a82b18137c6a703c4ad,EXTPAYLOAD-949dad3b72e940f60549a214,ROOTCOMP-d29d8f074816861301e78f68,readiness_preserved_lineage
EXTEXTRACT-650ce11da352ccc86a038bb6,EXTPAYLOAD-949e0646a7101a0ebb9e0705,ROOTCOMP-5c7765ac3141b416e9a79713,readiness_preserved_lineage
EXTEXTRACT-650ce11da352ccc86a038bb6,EXTPAYLOAD-949e0646a7101a0ebb9e0705,ROOTCOMP-b7b8d337a7b00dcd532e6eff,readiness_preserved_lineage
EXTEXTRACT-33e546605fbe38cb33788c67,EXTPAYLOAD-94a4a8c4d156bcafaf52be97,ROOTCOMP-be51deccdfdadae7376cc0cf,readiness_preserved_lineage
EXTEXTRACT-4d5ec42bdcb08e76b9e15831,EXTPAYLOAD-94a5d0ba72af18d43f948051,ROOTCOMP-c3339802aaf08f87684c4fd6,readiness_preserved_lineage
EXTEXTRACT-d780697fba2cfff12547b864,EXTPAYLOAD-94a7599591fd28ad664da476,ROOTCOMP-91e32f69dbdf889a956845d7,readiness_preserved_lineage
EXTEXTRACT-d780697fba2cfff12547b864,EXTPAYLOAD-94a7599591fd28ad664da476,ROOTCOMP-de40dd0b810a961214dac941,readiness_preserved_lineage
EXTEXTRACT-58be57788f1c71f2124e2bbb,EXTPAYLOAD-94ab7da5fd4a90c39d47f9b6,ROOTCOMP-dab7721a2aa8a9e55560ce02,readiness_preserved_lineage
EXTEXTRACT-57dc84fe0caf5016ea702bbf,EXTPAYLOAD-94b7301ec39a97eb271f9b74,ROOTCOMP-b41e813345c9a27e0be7f01c,readiness_preserved_lineage
EXTEXTRACT-d131bfe0571d241fff557152,EXTPAYLOAD-94bcd16fb28e17de67fb9280,ROOTCOMP-8fff65666779ee91445530cf,readiness_preserved_lineage
EXTEXTRACT-0d44121a1058a0c5d76e6e80,EXTPAYLOAD-94ded4c1c8d8aedd37e63d9b,ROOTCOMP-195b7c34ae0d61f60c9afed1,readiness_preserved_lineage
EXTEXTRACT-7a1b8f6f3b842b3d98d118b7,EXTPAYLOAD-94e068d0be90b8c624a52b55,ROOTCOMP-317ba30a203dd585b9eac76c,readiness_preserved_lineage
EXTEXTRACT-21a03e09c74e3b69797404fe,EXTPAYLOAD-94f01a6bf4ea2cf7437f4c97,ROOTCOMP-1270a740fa570d096bb60983,readiness_preserved_lineage
EXTEXTRACT-21a03e09c74e3b69797404fe,EXTPAYLOAD-94f01a6bf4ea2cf7437f4c97,ROOTCOMP-31925e7a7b94d67d6bba46c3,readiness_preserved_lineage
EXTEXTRACT-21a03e09c74e3b69797404fe,EXTPAYLOAD-94f01a6bf4ea2cf7437f4c97,ROOTCOMP-66773447e6a05796c9613a66,readiness_preserved_lineage
EXTEXTRACT-143f5685e9c85bf21167eae4,EXTPAYLOAD-94f745b3bcf468a6290c8947,ROOTCOMP-cfaddeb5a1918b4d40767286,readiness_preserved_lineage
EXTEXTRACT-581fbb252819850f11a9504f,EXTPAYLOAD-94fbf0e863f6d4e332fc27cb,ROOTCOMP-38c684ffb37f2e7ae126c871,readiness_preserved_lineage
EXTEXTRACT-ab8ba4d8702a2c774766c94a,EXTPAYLOAD-94ff141433d05b33f184c006,ROOTCOMP-7eb0cb4a795ca0a284ddbe0c,readiness_preserved_lineage
EXTEXTRACT-ab8ba4d8702a2c774766c94a,EXTPAYLOAD-94ff141433d05b33f184c006,ROOTCOMP-e14b370ec31a030c5d80e363,readiness_preserved_lineage
EXTEXTRACT-b66586887a4c94d9712ff506,EXTPAYLOAD-9512ca9edd9ca2a33561e93a,ROOTCOMP-584e1328590ffe0b81a55459,readiness_preserved_lineage
EXTEXTRACT-75c9e1564d6a07601a68a830,EXTPAYLOAD-95162441ececb3078c4dc8cf,ROOTCOMP-8132c228b5a66a4c6b434924,readiness_preserved_lineage
EXTEXTRACT-75c9e1564d6a07601a68a830,EXTPAYLOAD-95162441ececb3078c4dc8cf,ROOTCOMP-b270d2e724f6e8fc01009d25,readiness_preserved_lineage
EXTEXTRACT-18591b8c405524a2b61134ec,EXTPAYLOAD-9518ed2755fc64ab1e982f8c,ROOTCOMP-8d14d889b330d0ab052cc12f,readiness_preserved_lineage
EXTEXTRACT-f8be29c1690eafb9c4d25828,EXTPAYLOAD-95192330aa5bd7677fb28eca,ROOTCOMP-2601dd896315ee2907fbf200,readiness_preserved_lineage
EXTEXTRACT-f8be29c1690eafb9c4d25828,EXTPAYLOAD-95192330aa5bd7677fb28eca,ROOTCOMP-c0893d4e922b105bfc6df71c,readiness_preserved_lineage
EXTEXTRACT-f8be29c1690eafb9c4d25828,EXTPAYLOAD-95192330aa5bd7677fb28eca,ROOTCOMP-e4fc802273c7eaaf7718fd57,readiness_preserved_lineage
EXTEXTRACT-c0bedab6ffdd28a023a834d2,EXTPAYLOAD-951b7a90bc532c5e0152796c,ROOTCOMP-3a05197640d21a9d8877d3a5,readiness_preserved_lineage
EXTEXTRACT-c5fcda7e28c115066ff171a8,EXTPAYLOAD-951be5158b9fbafa2e9b558b,ROOTCOMP-cfd7515849c5c7d5111c31a6,readiness_preserved_lineage
EXTEXTRACT-2c07366539b0b14e2150375a,EXTPAYLOAD-95235bda0f2ae45b9aca5cfc,ROOTCOMP-03adf49cd6997d7ffed16a65,readiness_preserved_lineage
EXTEXTRACT-2c07366539b0b14e2150375a,EXTPAYLOAD-95235bda0f2ae45b9aca5cfc,ROOTCOMP-0c29f25eb557599dc8404af4,readiness_preserved_lineage
EXTEXTRACT-2c07366539b0b14e2150375a,EXTPAYLOAD-95235bda0f2ae45b9aca5cfc,ROOTCOMP-770d51ad8c1aaf260fab0163,readiness_preserved_lineage
EXTEXTRACT-2c07366539b0b14e2150375a,EXTPAYLOAD-95235bda0f2ae45b9aca5cfc,ROOTCOMP-f94cbd8cba5fdbbbc8f95398,readiness_preserved_lineage
EXTEXTRACT-197b592f0b208f8724faa785,EXTPAYLOAD-9527e363a79f0b2676f4c660,ROOTCOMP-a3bd736deb6f4f567ca04181,readiness_preserved_lineage
