canonical_payload_id,extraction_result_id,index_kind,index_local_path,index_SHA_256,index_byte_size,page_count,section_count,table_count,table_row_count,structured_record_count,lineage_scope
EXTPAYLOAD-0001d1c2c0d00a9d04d43cb9,EXTEXTRACT-9e76c1567d3c88e54fd04fa9,pdf_page_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/78/EXTPAYLOAD-0001d1c2c0d00a9d04d43cb9.pages.jsonl.gz,69cf842a58684e666a983c2bb0e10aff44ab89282e3a21d7518f19afcfd1c3bc,1387,76,0,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-006a99166d964f8c2aaab706,EXTEXTRACT-5059ce4607f119e2f6f875fe,pdf_page_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/59/EXTPAYLOAD-006a99166d964f8c2aaab706.pages.jsonl.gz,5af340a3d45156eaebdb9ed6cc9e43018136074eb5c7f8855d405b75e4faf770,400,12,0,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-00700bc266d4ba049ff71656,EXTEXTRACT-59a9ef020587b8b33aa4a8d2,pdf_page_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ad/EXTPAYLOAD-00700bc266d4ba049ff71656.pages.jsonl.gz,52991478215c78cb0149365241f605afeb435e9d4cbc9955f3b2eaeea3e2d808,561,22,0,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-008873b5b51a2c3bfd49fcc1,EXTEXTRACT-4dc9ccad2a93fb97f9ffb993,full_html_embedded_structured,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4d/EXTPAYLOAD-008873b5b51a2c3bfd49fcc1.embedded_structured.jsonl.gz,08180ccbd4e820961e86ef6b9e3432d3b47d1a7101422f64f9dd929fa1b1c687,1839,0,102,0,0,1,complete_index_in_ignored_local_artifact
EXTPAYLOAD-008873b5b51a2c3bfd49fcc1,EXTEXTRACT-4dc9ccad2a93fb97f9ffb993,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4d/EXTPAYLOAD-008873b5b51a2c3bfd49fcc1.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,102,0,0,1,complete_index_in_ignored_local_artifact
EXTPAYLOAD-008873b5b51a2c3bfd49fcc1,EXTEXTRACT-4dc9ccad2a93fb97f9ffb993,html_section_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4d/EXTPAYLOAD-008873b5b51a2c3bfd49fcc1.sections.jsonl.gz,4922f5878f55b5421127621512a6602c8640a47c8ef1df0da27e68c16ce4969e,2130,0,102,0,0,1,complete_index_in_ignored_local_artifact
EXTPAYLOAD-0088f8e26b201e1f26a3fbf7,EXTEXTRACT-dde099efa32badf848b1d6d6,pdf_page_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/07/EXTPAYLOAD-0088f8e26b201e1f26a3fbf7.pages.jsonl.gz,93962c5387f6dbeea0a4b0b4fc0859934640b4a0848b831993dc03fb3a29f703,420,13,0,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-00e01a90a7df1d6736e6c30d,EXTEXTRACT-c8accb0f2914a0c53f0f0545,pdf_page_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/c9/EXTPAYLOAD-00e01a90a7df1d6736e6c30d.pages.jsonl.gz,2699c001009a2960fa6f8d94fcf372fc320bd18fbf4b27dfedd6276f62f1be76,2391,144,0,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-00f2cebf3d25f4244f906c33,EXTEXTRACT-69e2224063cdb1b10c2494ae,pdf_page_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/2d/EXTPAYLOAD-00f2cebf3d25f4244f906c33.pages.jsonl.gz,5984d8713c7acb93989aeaf065f28049e3b8699592bfa9f926bc6ff9884a756d,762,35,0,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-00f6f8d7bbc8920ff3621c81,EXTEXTRACT-f043f0ce426459329398a8ae,pdf_page_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/62/EXTPAYLOAD-00f6f8d7bbc8920ff3621c81.pages.jsonl.gz,d452d6efbcb1fc0ed54fcc0059217200dd6d635484492ec62e62fc654968642f,2163,177,0,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-01009107b6b3f35ff8ac0e3d,EXTEXTRACT-4da6c571e5f98426436925b1,full_html_embedded_structured,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/1a/EXTPAYLOAD-01009107b6b3f35ff8ac0e3d.embedded_structured.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,34,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-01009107b6b3f35ff8ac0e3d,EXTEXTRACT-4da6c571e5f98426436925b1,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/1a/EXTPAYLOAD-01009107b6b3f35ff8ac0e3d.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,34,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-01009107b6b3f35ff8ac0e3d,EXTEXTRACT-4da6c571e5f98426436925b1,html_section_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/1a/EXTPAYLOAD-01009107b6b3f35ff8ac0e3d.sections.jsonl.gz,8ccff1fcadf65b1608a5bf7502cd0dff81260fab40270d912f4866d339ef2002,905,0,34,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-010f89e234e564aad1cf7334,EXTEXTRACT-b74f711f739b5caabe3f39c9,pdf_page_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/4c/EXTPAYLOAD-010f89e234e564aad1cf7334.pages.jsonl.gz,1712308b5b3611b7259c52db044921727bd243e9f67b30f0654bd2d58cb92c0e,1479,85,0,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-0110b924b486aa38c049dc5f,EXTEXTRACT-c5f8e025499d05a21a5a1adb,pdf_page_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/7f/EXTPAYLOAD-0110b924b486aa38c049dc5f.pages.jsonl.gz,86d6750725dc825f44fd3146429787a7314a6b7b31a1582928f0bf3a9357aea5,1837,134,0,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-01167a717375bbfc0229baeb,EXTEXTRACT-10c7cfbc22215ec30958878c,full_html_embedded_structured,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/35/EXTPAYLOAD-01167a717375bbfc0229baeb.embedded_structured.jsonl.gz,de4da3908bccc31eda2d48db51769d4f1fdac668ab4e659f451d94f67e856ea6,1130,0,286,0,0,1,complete_index_in_ignored_local_artifact
EXTPAYLOAD-01167a717375bbfc0229baeb,EXTEXTRACT-10c7cfbc22215ec30958878c,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/35/EXTPAYLOAD-01167a717375bbfc0229baeb.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,286,0,0,1,complete_index_in_ignored_local_artifact
EXTPAYLOAD-01167a717375bbfc0229baeb,EXTEXTRACT-10c7cfbc22215ec30958878c,html_section_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/35/EXTPAYLOAD-01167a717375bbfc0229baeb.sections.jsonl.gz,abad6589a137b14ccd136ffed2ca1197e3f621f36fc2675139fd1e4ca61fb3c3,5336,0,286,0,0,1,complete_index_in_ignored_local_artifact
EXTPAYLOAD-011f1de25fb7b507572ae602,EXTEXTRACT-b2eade8fc8747e8ca2fa90b5,full_html_embedded_structured,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e8/EXTPAYLOAD-011f1de25fb7b507572ae602.embedded_structured.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,517,21,67,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-011f1de25fb7b507572ae602,EXTEXTRACT-b2eade8fc8747e8ca2fa90b5,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e8/EXTPAYLOAD-011f1de25fb7b507572ae602.tables.jsonl.gz,43b23f133d5264c68834d4c67bd9665cc96d381756321b1b477e52e66bf0cd61,4065,0,517,21,67,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-011f1de25fb7b507572ae602,EXTEXTRACT-b2eade8fc8747e8ca2fa90b5,html_section_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e8/EXTPAYLOAD-011f1de25fb7b507572ae602.sections.jsonl.gz,881947c26194ce5247fe27d827e559157050dd33a6b0847d7a239a0dc8196710,9168,0,517,21,67,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-0120dcc4ce68394357826d36,EXTEXTRACT-84a583b6aaffcabe5c563f90,full_html_embedded_structured,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/6c/EXTPAYLOAD-0120dcc4ce68394357826d36.embedded_structured.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,34,19,54,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-0120dcc4ce68394357826d36,EXTEXTRACT-84a583b6aaffcabe5c563f90,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/6c/EXTPAYLOAD-0120dcc4ce68394357826d36.tables.jsonl.gz,317d0842db9c1c71209fa6f8943ac348f787d4237772b76e3773425a83fd2424,1562,0,34,19,54,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-0120dcc4ce68394357826d36,EXTEXTRACT-84a583b6aaffcabe5c563f90,html_section_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/6c/EXTPAYLOAD-0120dcc4ce68394357826d36.sections.jsonl.gz,45872894d3f4361ffedfb6e641c5304b23555707fe421cbbc488008d5cfa3b14,855,0,34,19,54,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-0167cc71e74ff7d0798abe16,EXTEXTRACT-8ec2758e00cc4d6dabfd3d98,pdf_page_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/f9/EXTPAYLOAD-0167cc71e74ff7d0798abe16.pages.jsonl.gz,2738284f13c42190d7a7b77e59ad6a7151c6797836130c5638f173ab7c4adcd1,1198,62,0,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-0194fc273034576c253be7d3,EXTEXTRACT-0528a4c5fa55c1ef2561d807,full_html_embedded_structured,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4d/EXTPAYLOAD-0194fc273034576c253be7d3.embedded_structured.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,80,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-0194fc273034576c253be7d3,EXTEXTRACT-0528a4c5fa55c1ef2561d807,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4d/EXTPAYLOAD-0194fc273034576c253be7d3.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,80,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-0194fc273034576c253be7d3,EXTEXTRACT-0528a4c5fa55c1ef2561d807,html_section_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4d/EXTPAYLOAD-0194fc273034576c253be7d3.sections.jsonl.gz,b5c94427d5ce2ca927a43847121ce9b19876194c65f84670894a680581ee4f94,1651,0,80,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-01ab257f61f6de7d06e29ce6,EXTEXTRACT-7860e68040e5c5d14ec490eb,full_html_embedded_structured,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/41/EXTPAYLOAD-01ab257f61f6de7d06e29ce6.embedded_structured.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,1654,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-01ab257f61f6de7d06e29ce6,EXTEXTRACT-7860e68040e5c5d14ec490eb,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/41/EXTPAYLOAD-01ab257f61f6de7d06e29ce6.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,1654,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-01ab257f61f6de7d06e29ce6,EXTEXTRACT-7860e68040e5c5d14ec490eb,html_section_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/41/EXTPAYLOAD-01ab257f61f6de7d06e29ce6.sections.jsonl.gz,feaed489cd607e44bdbe78d890b0a5ee451ff89b564a5bfa616fab260d8af4d3,31791,0,1654,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-01c2990961c97eebcdb5f67d,EXTEXTRACT-688c4484e0b04746fe1b9609,full_html_embedded_structured,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ee/EXTPAYLOAD-01c2990961c97eebcdb5f67d.embedded_structured.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,13,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-01c2990961c97eebcdb5f67d,EXTEXTRACT-688c4484e0b04746fe1b9609,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ee/EXTPAYLOAD-01c2990961c97eebcdb5f67d.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,13,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-01c2990961c97eebcdb5f67d,EXTEXTRACT-688c4484e0b04746fe1b9609,html_section_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ee/EXTPAYLOAD-01c2990961c97eebcdb5f67d.sections.jsonl.gz,feaae01544b35770c82d138d9ffb0ba60dd62c44c8d9e54adb688ed4a24b1aba,490,0,13,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-01ec37d12ffab733808936a7,EXTEXTRACT-96e5b23836d8c475f821b75c,full_html_embedded_structured,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b7/EXTPAYLOAD-01ec37d12ffab733808936a7.embedded_structured.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,123,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-01ec37d12ffab733808936a7,EXTEXTRACT-96e5b23836d8c475f821b75c,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b7/EXTPAYLOAD-01ec37d12ffab733808936a7.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,123,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-01ec37d12ffab733808936a7,EXTEXTRACT-96e5b23836d8c475f821b75c,html_section_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b7/EXTPAYLOAD-01ec37d12ffab733808936a7.sections.jsonl.gz,7d362a09325cd894052d1497d4baa8eeb7ec02781737761a65c858317d54d9c8,2486,0,123,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-01f681a6ccf171760f11e3fb,EXTEXTRACT-a281f84a522d6e52e41bb2e5,pdf_page_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/44/EXTPAYLOAD-01f681a6ccf171760f11e3fb.pages.jsonl.gz,a45a7857b23201ccf28e14b59cbbd619c204b6977e4ca3d0d1666d46e3143fda,2031,122,0,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-020e68f72165f2a469e4e522,EXTEXTRACT-6952420999a81ae0fe253901,full_html_embedded_structured,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8f/EXTPAYLOAD-020e68f72165f2a469e4e522.embedded_structured.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,1,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-020e68f72165f2a469e4e522,EXTEXTRACT-6952420999a81ae0fe253901,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8f/EXTPAYLOAD-020e68f72165f2a469e4e522.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,1,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-020e68f72165f2a469e4e522,EXTEXTRACT-6952420999a81ae0fe253901,html_section_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8f/EXTPAYLOAD-020e68f72165f2a469e4e522.sections.jsonl.gz,607781110bb312244a5aa43ebfb22a5fc1a2c8e71374dc7d1cbd82849cc4b285,206,0,1,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-023505428aa881207313b282,EXTEXTRACT-b49d9caa45001f81ec431383,pdf_page_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/c7/EXTPAYLOAD-023505428aa881207313b282.pages.jsonl.gz,e3027edde9df7e8bb446dec1ed86cd607e0d6de61a66ed0afcecb503202da638,2202,135,0,0,0,0,complete_index_in_ignored_local_artifact
