field_span_queue_id,canonical_payload_id,extraction_result_id,retained_source_ids,extraction_artifact_pointers,extraction_modality,pages_available,sections_available,tables_available,structured_record_count,municipality,state,expected_period,side_scope,department_scope,source_family,administrative_source_type,source_quality,extraction_priority,root_event_ids,mechanism_event_ids,claim_ids,expected_claim_upgrades,extraction_warnings,deterministic_processing_eligibility,narrative_ambiguity_flag,proposed_extraction_families,proposed_next_processing_lane,primary_terminal_status
EXTFIELDQ-d1ff07fec309a69356d86337,EXTPAYLOAD-03032ac4a5688ee0f18eb6f7,EXTEXTRACT-7bf68f84d381f54e69b2a914,EXTSOURCE-03032ac4a5688ee0f18eb6f7,,html,0,0,0,0,Bloomer,WI,undated,side_independent,side_independent,contextual_controls,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-be3f8bc52d9e95497717b34f,MECHEXP-16d886112c67b46e35a2b8f6|MECHEXP-39a299b353c34394fc566f54|MECHEXP-66824722e9fda28ae66487ac|MECHEXP-954de6ba14bd1f527e2aae42,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,html_parse_error:LookupError:unknown encoding: 'b'utf-8-sig'',extraction_repair_needed,False,,extraction_repair_needed,parse_error
EXTFIELDQ-70a75b11feae6fd57dfe0806,EXTPAYLOAD-0307813de17c73842f076e02,EXTEXTRACT-c24c5844399b691245d530be,EXTSOURCE-0307813de17c73842f076e02,,html,0,0,0,0,Neligh,NE,undated,side_independent,side_independent,multi_family_administrative_source,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-ddd540eb8184549bd66ac7a3,MECHEXP-641f0f0dc9d6a156765db346|MECHEXP-64625e361b517de6d1544abf|MECHEXP-c397535f25b805e0909a5524|MECHEXP-d73d34041b6790ad19fac38c,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,html_parse_error:LookupError:unknown encoding: 'b'utf-8-sig'',extraction_repair_needed,False,,extraction_repair_needed,parse_error
EXTFIELDQ-466c3ebb1fc4687efbf2d149,EXTPAYLOAD-058d3cb1a74d1e44993d6623,EXTEXTRACT-f1b49266e19acb00485e0996,EXTSOURCE-058d3cb1a74d1e44993d6623,,html,0,0,0,0,Biggs,CA,2022,all_units,all_units,payroll_and_earnings,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-e3d4b443772a6b6e877e7084,MECHEXP-13e068d9e454a200413f7f11|MECHEXP-7fd72c706c5af9d55a4aefa0|MECHEXP-9ad3a4044873deb230852a94|MECHEXP-abab6461e52ba0543afd1cd3|MECHEXP-b033189b24061c0ec5c09657|MECHEXP-bf846bd77fa8fb38844dc4ea|MECHEXP-fc11d1ed7da4e8da22443cc3,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,html_parse_error:LookupError:unknown encoding: 'b'utf-8-sig'',extraction_repair_needed,False,,extraction_repair_needed,parse_error
EXTFIELDQ-cdcb3ac1d71347e4a71b69e8,EXTPAYLOAD-0748f01e5417439ff898c09e,EXTEXTRACT-3936872c3565f3fd904b12b8,EXTSOURCE-0748f01e5417439ff898c09e,,html,0,0,0,0,Coleraine,MN,2025,police,police,multi_family_administrative_source,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-033acb6807e6a84a45268332,MECHEXP-267ee3ccc5668c08ca86d0ca|MECHEXP-5f14b428b298715ba3c97c60|MECHEXP-6e22be74990ad979d9f3efe8|MECHEXP-7c6891c2ddddeb15a03624f6|MECHEXP-897ea3fa8cbcd9c6af241eb9|MECHEXP-ae7b8ad67712e73abad0c7ba|MECHEXP-bc7fc5fea6855f349e93910e,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,html_parse_error:LookupError:unknown encoding: 'b'utf-8-sig'',extraction_repair_needed,False,,extraction_repair_needed,parse_error
EXTFIELDQ-7c2ca406dfd28330789e4c05,EXTPAYLOAD-0783f0f9012d8dcb0885c6a9,EXTEXTRACT-c9b7e3d7063c2aa566a7b98a,EXTSOURCE-0783f0f9012d8dcb0885c6a9,,html,0,0,0,0,Biscayne Park,FL,2014,police,police,implementation_confirmation,ordinance_or_resolution,official_administrative_summary,extraction_priority_high,ROOTCOMP-f38b13102a07cce326db092a,MECHEXP-4186a69317f78a896836d78e|MECHEXP-4c4bdb59928cd6bca6de3622|MECHEXP-830451f5aeebec0b241f068f|MECHEXP-ba6611e04682a3a55f8fc914|MECHEXP-d624846dd60eb218d5056453,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,html_parse_error:LookupError:unknown encoding: 'b'utf-8-sig'',extraction_repair_needed,False,,extraction_repair_needed,parse_error
EXTFIELDQ-e5a70ce82c06538e42d91348,EXTPAYLOAD-0ddcf47264143c84e27a9588,EXTEXTRACT-17729190bcdfa55ebe8e9cf9,EXTSOURCE-0ddcf47264143c84e27a9588,,html,0,0,0,0,Washington,MI,2026,side_independent,side_independent,multi_family_administrative_source,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-8f7d80de497850f1df497b41,MECHEXP-059400483eaf7b6b83c43490|MECHEXP-a20706ee4cc9b9d0a2db6694|MECHEXP-bc95c7d58c8c63c9623a6f54|MECHEXP-f4beb063cd9261528ebb2a42,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,html_parse_error:LookupError:unknown encoding: 'b'utf-8-sig'',extraction_repair_needed,False,,extraction_repair_needed,parse_error
EXTFIELDQ-9e56130891beba25a44be713,EXTPAYLOAD-12a0cbd962d71077354fa6b2,EXTEXTRACT-44b6801cd5d9c5e8827be4d8,EXTSOURCE-12a0cbd962d71077354fa6b2,,html,0,0,0,0,Maple,WI,2022,side_independent,side_independent,multi_family_administrative_source,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-5e8fb18c6cf0131a0114a16b,MECHEXP-120325b9fb765c6fbfef5f1e|MECHEXP-9f0352ade4b50f51d4f09f04|MECHEXP-b16c11167725761eb7e27198|MECHEXP-fcbc7184f613e6c02e9b7334,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,html_parse_error:LookupError:unknown encoding: 'b'iso8859_15'',extraction_repair_needed,False,,extraction_repair_needed,parse_error
EXTFIELDQ-42dc5186c1c4ed11ba7179c4,EXTPAYLOAD-16110ecdd4307a025a52adad,EXTEXTRACT-3541e3b9770b4eaa2b4fa64c,EXTSOURCE-16110ecdd4307a025a52adad,,html,0,0,0,0,Brookfield,WI,undated-source-B4X2500LIVE-20260729-008395,fire,fire,staffing_and_headcount,other,official_administrative_summary,extraction_priority_high,ROOTCOMP-278c45ab31fa750d8e78e046,MECHEXP-915c1e7e284af46ef3cb6a51|MECHEXP-a175e2efd870005e77861c13|MECHEXP-b4e31f23804a3a15d438d433|MECHEXP-b7b023591b682470722b913d|MECHEXP-ecbe1dfb77181e3d895fd096,,no_material_upgrade,html_parse_error:LookupError:unknown encoding: 'b'utf-8-sig'',extraction_repair_needed,False,,extraction_repair_needed,parse_error
EXTFIELDQ-aae77f1b8919f563c0700d59,EXTPAYLOAD-16cbd4d15e076e0f51d7de0e,EXTEXTRACT-bcdf56a4ff94fc37b7ef2939,EXTSOURCE-16cbd4d15e076e0f51d7de0e,,html,0,0,0,0,Langley,WA,2026,police,police,multi_family_administrative_source,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-792c12b71099dafde64a8f5e,MECHEXP-06d79f4731a3ffb39a3bb39d|MECHEXP-1faed28cb6f4fc3bad0f1edd|MECHEXP-a074a92999d4f758df183961|MECHEXP-df4f054a9688b8339d679080|MECHEXP-efa4cc25f549d17551ec38f4,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,html_parse_error:LookupError:unknown encoding: 'b'utf-8-sig'',extraction_repair_needed,False,,extraction_repair_needed,parse_error
EXTFIELDQ-3abd22dcb30e7119e7d2c920,EXTPAYLOAD-186c0029a8dc433bdb372a62,EXTEXTRACT-13249edea8e89cc0fbe10c05,EXTSOURCE-186c0029a8dc433bdb372a62,,html,0,0,0,0,Clear Lake,SD,2022,unclear,unclear,implementation_confirmation,ordinance_or_resolution,official_administrative_summary,extraction_priority_high,ROOTCOMP-c01a7570d8772e465b35087f,MECHEXP-03e95434f4d87c8c1aa05683|MECHEXP-2a36b420787f6d8be4c71d60|MECHEXP-5d1375ae3b9ad7da36bf221f|MECHEXP-d8a10953398458b58c3a707d,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,html_parse_error:LookupError:unknown encoding: 'b'utf-8-sig'',extraction_repair_needed,False,,extraction_repair_needed,parse_error
