extraction_result_id,canonical_payload_id,root_event_id,linkage_basis
EXTEXTRACT-69d5428c1d719cd6a4ae8a12,EXTPAYLOAD-7b94ac7013377b9883677fac,,readiness_preserved_lineage
EXTEXTRACT-69d5428c1d719cd6a4ae8a12,EXTPAYLOAD-7b94ac7013377b9883677fac,,readiness_preserved_lineage
EXTEXTRACT-baa8dbe26a203818d5517cfd,EXTPAYLOAD-7b9d32e10ec7a25f856fe528,,readiness_preserved_lineage
EXTEXTRACT-baa8dbe26a203818d5517cfd,EXTPAYLOAD-7b9d32e10ec7a25f856fe528,,readiness_preserved_lineage
EXTEXTRACT-baa8dbe26a203818d5517cfd,EXTPAYLOAD-7b9d32e10ec7a25f856fe528,,readiness_preserved_lineage
EXTEXTRACT-baa8dbe26a203818d5517cfd,EXTPAYLOAD-7b9d32e10ec7a25f856fe528,,readiness_preserved_lineage
EXTEXTRACT-baa8dbe26a203818d5517cfd,EXTPAYLOAD-7b9d32e10ec7a25f856fe528,,readiness_preserved_lineage
EXTEXTRACT-894dc60bb8e986edea1d23cb,EXTPAYLOAD-7b9e808cacc6de016c22d001,,readiness_preserved_lineage
EXTEXTRACT-894dc60bb8e986edea1d23cb,EXTPAYLOAD-7b9e808cacc6de016c22d001,,readiness_preserved_lineage
EXTEXTRACT-894dc60bb8e986edea1d23cb,EXTPAYLOAD-7b9e808cacc6de016c22d001,,readiness_preserved_lineage
EXTEXTRACT-894dc60bb8e986edea1d23cb,EXTPAYLOAD-7b9e808cacc6de016c22d001,,readiness_preserved_lineage
EXTEXTRACT-894dc60bb8e986edea1d23cb,EXTPAYLOAD-7b9e808cacc6de016c22d001,,readiness_preserved_lineage
EXTEXTRACT-894dc60bb8e986edea1d23cb,EXTPAYLOAD-7b9e808cacc6de016c22d001,,readiness_preserved_lineage
EXTEXTRACT-894dc60bb8e986edea1d23cb,EXTPAYLOAD-7b9e808cacc6de016c22d001,,readiness_preserved_lineage
EXTEXTRACT-894dc60bb8e986edea1d23cb,EXTPAYLOAD-7b9e808cacc6de016c22d001,,readiness_preserved_lineage
EXTEXTRACT-894dc60bb8e986edea1d23cb,EXTPAYLOAD-7b9e808cacc6de016c22d001,,readiness_preserved_lineage
EXTEXTRACT-894dc60bb8e986edea1d23cb,EXTPAYLOAD-7b9e808cacc6de016c22d001,,readiness_preserved_lineage
EXTEXTRACT-894dc60bb8e986edea1d23cb,EXTPAYLOAD-7b9e808cacc6de016c22d001,,readiness_preserved_lineage
EXTEXTRACT-894dc60bb8e986edea1d23cb,EXTPAYLOAD-7b9e808cacc6de016c22d001,,readiness_preserved_lineage
EXTEXTRACT-894dc60bb8e986edea1d23cb,EXTPAYLOAD-7b9e808cacc6de016c22d001,,readiness_preserved_lineage
EXTEXTRACT-894dc60bb8e986edea1d23cb,EXTPAYLOAD-7b9e808cacc6de016c22d001,,readiness_preserved_lineage
EXTEXTRACT-894dc60bb8e986edea1d23cb,EXTPAYLOAD-7b9e808cacc6de016c22d001,,readiness_preserved_lineage
EXTEXTRACT-894dc60bb8e986edea1d23cb,EXTPAYLOAD-7b9e808cacc6de016c22d001,,readiness_preserved_lineage
EXTEXTRACT-894dc60bb8e986edea1d23cb,EXTPAYLOAD-7b9e808cacc6de016c22d001,,readiness_preserved_lineage
EXTEXTRACT-7df30ee7f65a4a6697cb09d6,EXTPAYLOAD-7b9fd3d17baf96f2a85fa36e,,readiness_preserved_lineage
EXTEXTRACT-7df30ee7f65a4a6697cb09d6,EXTPAYLOAD-7b9fd3d17baf96f2a85fa36e,,readiness_preserved_lineage
EXTEXTRACT-7df30ee7f65a4a6697cb09d6,EXTPAYLOAD-7b9fd3d17baf96f2a85fa36e,,readiness_preserved_lineage
EXTEXTRACT-7df30ee7f65a4a6697cb09d6,EXTPAYLOAD-7b9fd3d17baf96f2a85fa36e,,readiness_preserved_lineage
EXTEXTRACT-c2e8f8cac00e514ba05076ce,EXTPAYLOAD-7ba16a18f7f7b08c90066490,,readiness_preserved_lineage
EXTEXTRACT-c2e8f8cac00e514ba05076ce,EXTPAYLOAD-7ba16a18f7f7b08c90066490,,readiness_preserved_lineage
EXTEXTRACT-c2e8f8cac00e514ba05076ce,EXTPAYLOAD-7ba16a18f7f7b08c90066490,,readiness_preserved_lineage
