field_span_queue_id,canonical_payload_id,extraction_result_id,retained_source_ids,extraction_artifact_pointers,extraction_modality,pages_available,sections_available,tables_available,structured_record_count,municipality,state,expected_period,side_scope,department_scope,source_family,administrative_source_type,source_quality,extraction_priority,root_event_ids,mechanism_event_ids,claim_ids,expected_claim_upgrades,extraction_warnings,deterministic_processing_eligibility,narrative_ambiguity_flag,proposed_extraction_families,proposed_next_processing_lane,primary_terminal_status
EXTFIELDQ-7e579b38eba6b82cc22332f8,EXTPAYLOAD-07773c3fa6534a9c462b2fed,EXTEXTRACT-948b6a014dafee617014f372,EXTSOURCE-07773c3fa6534a9c462b2fed,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/e6/EXTPAYLOAD-07773c3fa6534a9c462b2fed.raw.csv.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/e6/EXTPAYLOAD-07773c3fa6534a9c462b2fed.rows.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/e6/EXTPAYLOAD-07773c3fa6534a9c462b2fed.schema.json,csv,0,0,1,85,Charleston,IL,2021,police,police,multi_family_administrative_source,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-80df7fb8c3894df99b646eda,MECHEXP-08c14f7378ff5fd2dea87c1a|MECHEXP-bbe62e8e7783dc95e04f1a71|MECHEXP-c349eaa00782cc0d6fa04e19|MECHEXP-d2c0c7a296308b163632e2b4,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,,direct_structured_processing_ready,False,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,direct_structured_processing_ready,extracted_structured_ok
EXTFIELDQ-583fbf4d142763a9df38d1dd,EXTPAYLOAD-216644e0036e3ea48a7af8de,EXTEXTRACT-d9ec62205c0caf48d0268c38,EXTSOURCE-216644e0036e3ea48a7af8de,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/75/EXTPAYLOAD-216644e0036e3ea48a7af8de.raw.csv.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/75/EXTPAYLOAD-216644e0036e3ea48a7af8de.rows.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/75/EXTPAYLOAD-216644e0036e3ea48a7af8de.schema.json,csv,0,0,1,85,Buda,TX,2023,unclear,unclear,multi_family_administrative_source,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-fe09082cef3d8d925d81ce0b,MECHEXP-9197406800b3f84c41766b64|MECHEXP-b28170cc288bf1a1fabc699a|MECHEXP-b74e2fb5f74340674d0cb4a3|MECHEXP-db6913f30c385530d23476a7|MECHEXP-fb39475c6f6417880e9a5ebf,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,,direct_structured_processing_ready,False,implementation_confirmation|payroll_and_earnings|tenure_and_progression,direct_structured_processing_ready,extracted_structured_ok
EXTFIELDQ-a9af274257a0da4498b328d9,EXTPAYLOAD-2ed1c5ef944e376e4cc8e6a8,EXTEXTRACT-0d3499b07f1fa6e7f3895e54,EXTSOURCE-2ed1c5ef944e376e4cc8e6a8,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/96/EXTPAYLOAD-2ed1c5ef944e376e4cc8e6a8.raw.csv.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/96/EXTPAYLOAD-2ed1c5ef944e376e4cc8e6a8.rows.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/96/EXTPAYLOAD-2ed1c5ef944e376e4cc8e6a8.schema.json,csv,0,0,1,85,Clear Lake,IN,2025,police,police,multi_family_administrative_source,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-2a7646891f2103d8177933f9|ROOTCOMP-d8d0aa979cf02984c2158d56,MECHEXP-2cb386a18b0318c1a52f6973|MECHEXP-6a3b9c9a6e5b49cacb9907ad|MECHEXP-7be7ca728d0b15a01d50d4b5|MECHEXP-80e1031f577209fea8f4c907|MECHEXP-87638bfb8a2b545dd7b9ea43|MECHEXP-aa84d4bf1e1762846faf99f9|MECHEXP-caa26b667a40bbd1c6573c45|MECHEXP-e7dcbb6cc315649ecc5223d7,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,,direct_structured_processing_ready,False,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,direct_structured_processing_ready,extracted_structured_ok
EXTFIELDQ-11755748076ea254e77f7b30,EXTPAYLOAD-360fc896bb75f3e372507a1c,EXTEXTRACT-bb04f7bca335bc1e1ac9db19,EXTSOURCE-360fc896bb75f3e372507a1c,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/1b/EXTPAYLOAD-360fc896bb75f3e372507a1c.raw.csv.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/1b/EXTPAYLOAD-360fc896bb75f3e372507a1c.rows.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/1b/EXTPAYLOAD-360fc896bb75f3e372507a1c.schema.json,csv,0,0,1,85,Union charter,MI,undated,all_units,all_units,multi_family_administrative_source,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-253ce00a5751facaa399ef80,MECHEXP-365db613654d9e54e9feee38|MECHEXP-4c4710e53fb46172cd2fc727|MECHEXP-5c645a14c71db436eca14781|MECHEXP-76df57cb09c90e6debcb4862|MECHEXP-9f6dc759660dc63e96d21e29,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,direct_structured_processing_ready,False,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,direct_structured_processing_ready,extracted_structured_ok
EXTFIELDQ-cf91c328c7c292181704a4f2,EXTPAYLOAD-48ce960d1c44c138e44cc48f,EXTEXTRACT-0f25562470294b18fc52a820,EXTSOURCE-48ce960d1c44c138e44cc48f,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/05/EXTPAYLOAD-48ce960d1c44c138e44cc48f.raw.csv.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/05/EXTPAYLOAD-48ce960d1c44c138e44cc48f.rows.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/05/EXTPAYLOAD-48ce960d1c44c138e44cc48f.schema.json,csv,0,0,1,85,Sugar Grove,IL,2023,all_units,all_units,multi_family_administrative_source,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-b30f4aa8dc592a0a6ee007ec,MECHEXP-2457c07e5a803ba30eeac1a5|MECHEXP-4bcbc2ff2d75f0f868638ab7|MECHEXP-a0c92a02c1160052f0452cb4|MECHEXP-a7f641320d0b6201b78d1638|MECHEXP-a896db7e2c56603a0a6932a8|MECHEXP-cb6e89b54b2811c9d42a7007|MECHEXP-fc2f3001cdf5394b0e0ad044,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,direct_structured_processing_ready,False,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|staffing_and_headcount,direct_structured_processing_ready,extracted_structured_ok
EXTFIELDQ-787d457894152003909e32e5,EXTPAYLOAD-81815727f00754c94837a041,EXTEXTRACT-76ada0397c935d87e1170f0c,EXTSOURCE-81815727f00754c94837a041,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/27/EXTPAYLOAD-81815727f00754c94837a041.raw.csv.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/27/EXTPAYLOAD-81815727f00754c94837a041.rows.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/27/EXTPAYLOAD-81815727f00754c94837a041.schema.json,csv,0,0,1,85,Atlantic Beach,FL,undated-source-CBSRD-20260728-6fc976296b9ad19d0711,unclear,unclear,staffing_and_headcount,staffing_table,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-2231f6f92352d0bd694d8529|ROOTCOMP-8aa7eea6527f9d2f9d800660,MECHEXP-0bfd3d9659861bf08caf3f21|MECHEXP-28f2028c87919a57a2e64f64|MECHEXP-3fb4812e39a264bc0ce7dfc4|MECHEXP-40b8d6cd7f6a085a65b4ad16|MECHEXP-74c48447a99dca9c80ad2f8d|MECHEXP-decebb909ffeba3d16572cf3,,upgrades_implementation_confirmation|upgrades_mechanism_claim|upgrades_staffing_hypothesis,,direct_structured_processing_ready,False,staffing_and_headcount,direct_structured_processing_ready,extracted_structured_ok
EXTFIELDQ-89b2d1b0e417c24675d2f8f5,EXTPAYLOAD-81e66257418f4c15bb35f009,EXTEXTRACT-d63cfa4d193e89910bfcb836,EXTSOURCE-81e66257418f4c15bb35f009,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/04/EXTPAYLOAD-81e66257418f4c15bb35f009.raw.csv.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/04/EXTPAYLOAD-81e66257418f4c15bb35f009.rows.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/04/EXTPAYLOAD-81e66257418f4c15bb35f009.schema.json,csv,0,0,1,85,Big Flats,NY,2023,all_units,all_units,multi_family_administrative_source,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-79f2c2f611a8f69a30a99374,MECHEXP-058d8d924d085a56172504e8|MECHEXP-62becd9a651f9bb533651f19|MECHEXP-7075228786d8e60df7aeec3c|MECHEXP-d1cd29e2c55081cf1fa76e0d,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,direct_structured_processing_ready,False,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,direct_structured_processing_ready,extracted_structured_ok
EXTFIELDQ-c04ea69ef966e3d0dcd4bb84,EXTPAYLOAD-8c244d68849a85ceb4128f01,EXTEXTRACT-d70521e881de6bac726dd9c5,EXTSOURCE-8c244d68849a85ceb4128f01,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/57/EXTPAYLOAD-8c244d68849a85ceb4128f01.raw.csv.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/57/EXTPAYLOAD-8c244d68849a85ceb4128f01.rows.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/57/EXTPAYLOAD-8c244d68849a85ceb4128f01.schema.json,csv,0,0,1,85,Clayton charter,MI,2025,police,police,multi_family_administrative_source,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-109749e28f3d4342dfafd08f|ROOTCOMP-5e00237165391b057270dea4,MECHEXP-120c57fdff3d11df2d1dd359|MECHEXP-16051428c753ff285e87ad19|MECHEXP-2937640ca4664845d3bdbe73|MECHEXP-3b18221efa97c01f6189b1f0|MECHEXP-498c96d861830d2bdeff0c7c|MECHEXP-4b9517b469294a0f8d4e9a8f|MECHEXP-98b890e5fc29379255b4a3cf|MECHEXP-c1d577fe3b6737c35029c741,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,,direct_structured_processing_ready,False,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,direct_structured_processing_ready,extracted_structured_ok
EXTFIELDQ-f490c208a2978a123fd5dfaf,EXTPAYLOAD-9ae39688c2b0baa77b0c5ffc,EXTEXTRACT-d3742fd4c9b1d01e0b70ad8c,EXTSOURCE-9ae39688c2b0baa77b0c5ffc,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/b0/EXTPAYLOAD-9ae39688c2b0baa77b0c5ffc.raw.csv.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/b0/EXTPAYLOAD-9ae39688c2b0baa77b0c5ffc.rows.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/b0/EXTPAYLOAD-9ae39688c2b0baa77b0c5ffc.schema.json,csv,0,0,1,85,Orangetown,NY,2024,police,police,multi_family_administrative_source,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-f20863a9190d02c4a24e0ee7,MECHEXP-3dd1334698377e46e5b25ec0|MECHEXP-44825e7f468d3ac2b2f889ae|MECHEXP-629b6daa47dbbf4baf63699e|MECHEXP-7cd1b404cb18dac83966ba3b|MECHEXP-86c43854ce6b3809875bf43a,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,direct_structured_processing_ready,False,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,direct_structured_processing_ready,extracted_structured_ok
EXTFIELDQ-fdbe299a5567ce689bbb6909,EXTPAYLOAD-a07c0448bf2b9672cd3292ca,EXTEXTRACT-b1c94f6b0d7b4f5e760f4120,EXTSOURCE-a07c0448bf2b9672cd3292ca,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/6a/EXTPAYLOAD-a07c0448bf2b9672cd3292ca.raw.csv.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/6a/EXTPAYLOAD-a07c0448bf2b9672cd3292ca.rows.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/csv/6a/EXTPAYLOAD-a07c0448bf2b9672cd3292ca.schema.json,csv,0,0,1,85,Allegan,MI,undated-source-BRMGRS-20260802-56ac3cb4c44b6e0f2d10047b,police,police,implementation_confirmation,ordinance_or_resolution,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-46eda6e35784c8c814a1b892|ROOTCOMP-e59e8b0ac9e68bdaa87b1c62|ROOTCOMP-faa5b1c1843db3041f71b61b,MECHEXP-2abbfe251f4d35393ad7a7e7|MECHEXP-35cb5fae7329b5ab99ee1876|MECHEXP-3dc9f5033eda5345d9df6e31|MECHEXP-562100d4a7cefc3ad305148b|MECHEXP-97cd1a3ef13285f1d33b068d|MECHEXP-b645e4e23641d460fd2da07e|MECHEXP-b97eb5b8956b037f937b22fd|MECHEXP-d9949cb83b1bd78facc7cdc5|MECHEXP-e7786bbf877deff8720d4e44|MECHEXP-ee6016cbc7aad85cef996728|MECHEXP-fea4bf0fa4c7ef661c3d07ca,,upgrades_implementation_confirmation|upgrades_mechanism_claim,,direct_structured_processing_ready,False,implementation_confirmation,direct_structured_processing_ready,extracted_structured_ok
