canonical_payload_id,extraction_result_id,index_kind,index_local_path,index_SHA_256,index_byte_size,page_count,section_count,table_count,table_row_count,structured_record_count,lineage_scope
EXTPAYLOAD-a27dbc5e708c62e371c98827,EXTEXTRACT-60dbd40e96755a4760321656,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/26/EXTPAYLOAD-a27dbc5e708c62e371c98827.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,82,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a27dbc5e708c62e371c98827,EXTEXTRACT-60dbd40e96755a4760321656,html_section_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/26/EXTPAYLOAD-a27dbc5e708c62e371c98827.sections.jsonl.gz,5095a513f2050e46aeed84e6c4eabb7ccb6e3551b2d18151b4bda2f47095652d,1716,0,82,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a2aace2de83246ccbae651a0,EXTEXTRACT-bacdcff8f8bd4e9b9f095e4d,full_html_embedded_structured,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/47/EXTPAYLOAD-a2aace2de83246ccbae651a0.embedded_structured.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,7,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a2aace2de83246ccbae651a0,EXTEXTRACT-bacdcff8f8bd4e9b9f095e4d,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/47/EXTPAYLOAD-a2aace2de83246ccbae651a0.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,7,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a2aace2de83246ccbae651a0,EXTEXTRACT-bacdcff8f8bd4e9b9f095e4d,html_section_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/47/EXTPAYLOAD-a2aace2de83246ccbae651a0.sections.jsonl.gz,3633d81ec323cdf1d93724d8af1d1479218f73e6d1f160b3229e74e7891f05ed,383,0,7,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a2bbceb7f31c0f918b65c2e4,EXTEXTRACT-8723ead9cc447b8cef70e88d,full_html_embedded_structured,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/23/EXTPAYLOAD-a2bbceb7f31c0f918b65c2e4.embedded_structured.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,82,12,37,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a2bbceb7f31c0f918b65c2e4,EXTEXTRACT-8723ead9cc447b8cef70e88d,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/23/EXTPAYLOAD-a2bbceb7f31c0f918b65c2e4.tables.jsonl.gz,49043057d5bc8d84e8f40dd26030749d389ad070bd791a1d8e2e6513b96c2ed2,2682,0,82,12,37,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a2bbceb7f31c0f918b65c2e4,EXTEXTRACT-8723ead9cc447b8cef70e88d,html_section_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/23/EXTPAYLOAD-a2bbceb7f31c0f918b65c2e4.sections.jsonl.gz,2b6a9aad4b400066801aabd4e5e89338d179391bd11aa7cf3a2ffd368c7ef781,1752,0,82,12,37,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a2c7320a64a4b49ce5bf8356,EXTEXTRACT-d5d63bb4466ea7546a1f3694,pdf_page_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/df/EXTPAYLOAD-a2c7320a64a4b49ce5bf8356.pages.jsonl.gz,ef564d2a64aafcbf05bcaf3d1b24acf24bb6fb10ef9f295020365ca99f26616a,292,5,0,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a2cb3f45673e69a11b3f9374,EXTEXTRACT-82c53f0e50d8d7f38899818a,full_html_embedded_structured,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/cb/EXTPAYLOAD-a2cb3f45673e69a11b3f9374.embedded_structured.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,53,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a2cb3f45673e69a11b3f9374,EXTEXTRACT-82c53f0e50d8d7f38899818a,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/cb/EXTPAYLOAD-a2cb3f45673e69a11b3f9374.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,53,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a2cb3f45673e69a11b3f9374,EXTEXTRACT-82c53f0e50d8d7f38899818a,html_section_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/cb/EXTPAYLOAD-a2cb3f45673e69a11b3f9374.sections.jsonl.gz,7c3d96b3e5954fe0308d2002f40857b36a6283d9ee5a84cdbec410e6444485b3,1267,0,53,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a2d9ffc5550a8789dfbbc025,EXTEXTRACT-1392827a62ef6a312a6e9085,full_html_embedded_structured,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/75/EXTPAYLOAD-a2d9ffc5550a8789dfbbc025.embedded_structured.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,215,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a2d9ffc5550a8789dfbbc025,EXTEXTRACT-1392827a62ef6a312a6e9085,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/75/EXTPAYLOAD-a2d9ffc5550a8789dfbbc025.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,215,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a2d9ffc5550a8789dfbbc025,EXTEXTRACT-1392827a62ef6a312a6e9085,html_section_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/75/EXTPAYLOAD-a2d9ffc5550a8789dfbbc025.sections.jsonl.gz,f9910954c31e87300be6c54d1439f39151af7e881d538fad56c938ec190257cc,4228,0,215,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a2e885e8c93c0a8c62e1a550,EXTEXTRACT-7a9585a041c3d3e0a8ffcb05,pdf_page_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/be/EXTPAYLOAD-a2e885e8c93c0a8c62e1a550.pages.jsonl.gz,3a71f06bbd8153d1e596e23a5abaa1177eac27cc83086d6dff525dd7e3169213,1519,85,0,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a2fd45949ee63c46edbc6a47,EXTEXTRACT-b988ebbe841b5bde45b48937,pdf_page_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/5e/EXTPAYLOAD-a2fd45949ee63c46edbc6a47.pages.jsonl.gz,f72b2d23e87b3e926ed142bb0f2e3e18d5b36705ce45d5fb75119ef512ea5e7c,1803,105,0,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a30a6d0508d60e7dbfee1040,EXTEXTRACT-8f9538e3ab1dfb0daf50be3d,pdf_page_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/a5/EXTPAYLOAD-a30a6d0508d60e7dbfee1040.pages.jsonl.gz,6c77dcb636f8e7b19660387a3c5bf875c5e7855389730dd5df602c72761b5caf,3877,250,0,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a32c30e11f373eac2b236d0b,EXTEXTRACT-ca32f98024bc70b60fa0bdeb,full_html_embedded_structured,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e8/EXTPAYLOAD-a32c30e11f373eac2b236d0b.embedded_structured.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,110,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a32c30e11f373eac2b236d0b,EXTEXTRACT-ca32f98024bc70b60fa0bdeb,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e8/EXTPAYLOAD-a32c30e11f373eac2b236d0b.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,110,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a32c30e11f373eac2b236d0b,EXTEXTRACT-ca32f98024bc70b60fa0bdeb,html_section_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e8/EXTPAYLOAD-a32c30e11f373eac2b236d0b.sections.jsonl.gz,b46162e09ca938d21aa3025ad5d82bfbd30c060ea8c86baf0300217afdc811be,2181,0,110,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a331699d96b645f77c3e1e23,EXTEXTRACT-bdd63a3d671725eb2129d2f2,full_html_embedded_structured,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d9/EXTPAYLOAD-a331699d96b645f77c3e1e23.embedded_structured.jsonl.gz,3b6a7637ec81b8a536887ea2898a60a9a75b46ba47bf7236f7c53f9f50c53637,1664,0,44,0,0,7,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a331699d96b645f77c3e1e23,EXTEXTRACT-bdd63a3d671725eb2129d2f2,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d9/EXTPAYLOAD-a331699d96b645f77c3e1e23.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,44,0,0,7,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a331699d96b645f77c3e1e23,EXTEXTRACT-bdd63a3d671725eb2129d2f2,html_section_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d9/EXTPAYLOAD-a331699d96b645f77c3e1e23.sections.jsonl.gz,7fe706981570bd5121b0600d7ecb82c21dbaa17ee0543f3f65ce464baeb618ea,1098,0,44,0,0,7,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a358fa33c8b05eb65cd087ef,EXTEXTRACT-b449a623b82eb1c2bbef4c55,pdf_page_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ef/EXTPAYLOAD-a358fa33c8b05eb65cd087ef.pages.jsonl.gz,d8e423981abed21725cfaa69b565828c9cb2cdaf01adbd2bcfa29fe0dc9966eb,1712,100,0,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a35fe223ac5129e2aae7c5fa,EXTEXTRACT-d7b23f59f8b81c197de5f241,full_html_embedded_structured,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/38/EXTPAYLOAD-a35fe223ac5129e2aae7c5fa.embedded_structured.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,100,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a35fe223ac5129e2aae7c5fa,EXTEXTRACT-d7b23f59f8b81c197de5f241,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/38/EXTPAYLOAD-a35fe223ac5129e2aae7c5fa.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,100,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a35fe223ac5129e2aae7c5fa,EXTEXTRACT-d7b23f59f8b81c197de5f241,html_section_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/38/EXTPAYLOAD-a35fe223ac5129e2aae7c5fa.sections.jsonl.gz,7540dead92206e0918ffd34677d1e3800eff78c8a1db093a4c63b320d52c335a,2158,0,100,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a37485d7d5d558981d1a91ce,EXTEXTRACT-3bb90d33254bac81e5f551ff,full_html_embedded_structured,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f2/EXTPAYLOAD-a37485d7d5d558981d1a91ce.embedded_structured.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,191,1,1,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a37485d7d5d558981d1a91ce,EXTEXTRACT-3bb90d33254bac81e5f551ff,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f2/EXTPAYLOAD-a37485d7d5d558981d1a91ce.tables.jsonl.gz,18c28461ffce4d55347583d8f51eda0a17704a5dd19cf0a926329d05b8fee6fb,337,0,191,1,1,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a37485d7d5d558981d1a91ce,EXTEXTRACT-3bb90d33254bac81e5f551ff,html_section_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f2/EXTPAYLOAD-a37485d7d5d558981d1a91ce.sections.jsonl.gz,980bc36bea9ff5e1815bd9f336b5c54211d8a2fc1c9599aa5f2950a023c4f52e,3820,0,191,1,1,0,complete_index_in_ignored_local_artifact
