canonical_payload_id,extraction_result_id,index_kind,index_local_path,index_SHA_256,index_byte_size,page_count,section_count,table_count,table_row_count,structured_record_count,lineage_scope
EXTPAYLOAD-00036840dd1547c95ddf49b3,EXTEXTRACT-1d64f9f44d17505a8e6a962b,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/59/EXTPAYLOAD-00036840dd1547c95ddf49b3.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,27,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-001335100368c5fa28d271eb,EXTEXTRACT-20c6369ed212a89f2e481e50,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fc/EXTPAYLOAD-001335100368c5fa28d271eb.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,63,0,0,2,complete_index_in_ignored_local_artifact
EXTPAYLOAD-001ba8bdc409337d8c467913,EXTEXTRACT-d8d07af740a5205341649923,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/47/EXTPAYLOAD-001ba8bdc409337d8c467913.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,43,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-001f6312d3c142563e4044fd,EXTEXTRACT-a8969f8fb6139841ce3e007b,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d0/EXTPAYLOAD-001f6312d3c142563e4044fd.tables.jsonl.gz,4b4859c2e5ab6065774c7c3ca4de6f37de2718af76f8e9b95d8b96696d6bc65c,341,0,98,1,1,1,complete_index_in_ignored_local_artifact
EXTPAYLOAD-0048c78471b3515ec2731089,EXTEXTRACT-8b10b85b441e04b829d7e26d,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7e/EXTPAYLOAD-0048c78471b3515ec2731089.tables.jsonl.gz,422a97b9eeb4ce2bdc7d31e668f4426c1c13fa036b44d40c9ce6ddce6f107af3,3001,0,323,1,33,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-00695731fb429c889ad66e00,EXTEXTRACT-9649138832fbcaf7842b168b,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7d/EXTPAYLOAD-00695731fb429c889ad66e00.tables.jsonl.gz,294bab2fcda0bf7484be38ed9777f82db8ca29d0906e6325e326217d45ef52cf,4651,0,244,3,75,2,complete_index_in_ignored_local_artifact
EXTPAYLOAD-00771192db7aa066f7c1f3c5,EXTEXTRACT-58e633669a43e2a5b1a21e59,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/78/EXTPAYLOAD-00771192db7aa066f7c1f3c5.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,148,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-0079b97aaafbf6d8287ecb36,EXTEXTRACT-f7fea735049dd844e63d5619,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e2/EXTPAYLOAD-0079b97aaafbf6d8287ecb36.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,39,0,0,1,complete_index_in_ignored_local_artifact
EXTPAYLOAD-008873b5b51a2c3bfd49fcc1,EXTEXTRACT-4dc9ccad2a93fb97f9ffb993,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4d/EXTPAYLOAD-008873b5b51a2c3bfd49fcc1.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,102,0,0,1,complete_index_in_ignored_local_artifact
EXTPAYLOAD-00909f509836dd1d7cbf450d,EXTEXTRACT-02e45d699bfa205716f9431c,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/bf/EXTPAYLOAD-00909f509836dd1d7cbf450d.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,1,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-0099935e48efcdcf57b9f5a8,EXTEXTRACT-f91e7b658b80018377a2697a,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/80/EXTPAYLOAD-0099935e48efcdcf57b9f5a8.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,88,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-00a12b392568f74643c07c1c,EXTEXTRACT-76e8cecc41b0c0ecd6e3eeb6,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/14/EXTPAYLOAD-00a12b392568f74643c07c1c.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,72,0,0,1,complete_index_in_ignored_local_artifact
EXTPAYLOAD-00a8d28c11f7331b6f77fb6f,EXTEXTRACT-fe326ccbd794fe07936a62aa,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c9/EXTPAYLOAD-00a8d28c11f7331b6f77fb6f.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,141,0,0,1,complete_index_in_ignored_local_artifact
EXTPAYLOAD-00ac5a5318f78383c3b5887b,EXTEXTRACT-4d7ea7a08bed827dd99bfcc0,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ab/EXTPAYLOAD-00ac5a5318f78383c3b5887b.tables.jsonl.gz,31bb06945c82fad1214f6f429c97bd2db1ddddd3b8edc5f1cc364a3b5cf533e6,3315,0,316,1,59,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-00b6f11cdc648372e82e9fda,EXTEXTRACT-63900e3a46e1e8b2f657d621,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/3c/EXTPAYLOAD-00b6f11cdc648372e82e9fda.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,47,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-00b90a2915c1f737e3222770,EXTEXTRACT-189b6bae3ab1bef4b0b0581c,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/05/EXTPAYLOAD-00b90a2915c1f737e3222770.tables.jsonl.gz,3e459532d5cc31d1f612f0154d03caf45e802a1b0c5d59afe10a5bb288662634,644,0,351,1,8,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-00c106b56c3fab0363bafbdb,EXTEXTRACT-7ca6447f087046fea6d0d4fc,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/80/EXTPAYLOAD-00c106b56c3fab0363bafbdb.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,429,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-00caec74931993099b10c52d,EXTEXTRACT-f0f6f3ad5f18900271517b1b,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/46/EXTPAYLOAD-00caec74931993099b10c52d.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,81,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-01009107b6b3f35ff8ac0e3d,EXTEXTRACT-4da6c571e5f98426436925b1,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/1a/EXTPAYLOAD-01009107b6b3f35ff8ac0e3d.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,34,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-01125b58a67e2676d85db34d,EXTEXTRACT-9223911c7a6c84ef18fbd467,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ab/EXTPAYLOAD-01125b58a67e2676d85db34d.tables.jsonl.gz,b0cba1d8c8f4e4dbfd3ffb885fbe0f22baa2a262478f3a683a557aa9f81bdcc9,608,0,147,1,10,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-011289c779f8d4cebcccfd61,EXTEXTRACT-dc952194705952051200a384,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f9/EXTPAYLOAD-011289c779f8d4cebcccfd61.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,113,0,0,1,complete_index_in_ignored_local_artifact
EXTPAYLOAD-01167a717375bbfc0229baeb,EXTEXTRACT-10c7cfbc22215ec30958878c,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/35/EXTPAYLOAD-01167a717375bbfc0229baeb.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,286,0,0,1,complete_index_in_ignored_local_artifact
EXTPAYLOAD-0116e1fc7121806f9d1cb8d0,EXTEXTRACT-e36a87e7455982d948579fdc,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/5c/EXTPAYLOAD-0116e1fc7121806f9d1cb8d0.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,233,0,0,2,complete_index_in_ignored_local_artifact
EXTPAYLOAD-0117ec5ec50ec09491a00da7,EXTEXTRACT-a20dc361f19eb234dff48419,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d3/EXTPAYLOAD-0117ec5ec50ec09491a00da7.tables.jsonl.gz,8ec1893008861ef856423fd4a34bf92e7b158f52c611ff063632400d8afb1626,1579,0,112,6,32,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-011f1de25fb7b507572ae602,EXTEXTRACT-b2eade8fc8747e8ca2fa90b5,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e8/EXTPAYLOAD-011f1de25fb7b507572ae602.tables.jsonl.gz,43b23f133d5264c68834d4c67bd9665cc96d381756321b1b477e52e66bf0cd61,4065,0,517,21,67,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-0120dcc4ce68394357826d36,EXTEXTRACT-84a583b6aaffcabe5c563f90,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/6c/EXTPAYLOAD-0120dcc4ce68394357826d36.tables.jsonl.gz,317d0842db9c1c71209fa6f8943ac348f787d4237772b76e3773425a83fd2424,1562,0,34,19,54,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-012add8bb35407a7acd8b5f7,EXTEXTRACT-6b51aaa918923ed773068b92,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ab/EXTPAYLOAD-012add8bb35407a7acd8b5f7.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,158,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-0131240c6fc2b7daa962e497,EXTEXTRACT-0a94a774b62a6d4df1cb03ca,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/40/EXTPAYLOAD-0131240c6fc2b7daa962e497.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,264,0,0,1,complete_index_in_ignored_local_artifact
EXTPAYLOAD-013a7600dd45bda0f76f0a3e,EXTEXTRACT-dfcfc0ebc234f90a663c7498,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7c/EXTPAYLOAD-013a7600dd45bda0f76f0a3e.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,92,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-013cc0551241308798c92d78,EXTEXTRACT-cdbf2d1c5075517b66c0d7b7,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/9d/EXTPAYLOAD-013cc0551241308798c92d78.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,85,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-013cee2a9104b3a6839ff324,EXTEXTRACT-b8a39c5b29b8dbe10517935b,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/1b/EXTPAYLOAD-013cee2a9104b3a6839ff324.tables.jsonl.gz,9ec0c2ee09012d711007ac0ad8f15c49e1a961ad688e8c3cf54ad4f6baa37508,226712,0,30341,170,3394,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-0140ed1317b38ef289281c58,EXTEXTRACT-937001bd1f428dee456502c1,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/84/EXTPAYLOAD-0140ed1317b38ef289281c58.tables.jsonl.gz,0a845e9dac2e8bf709e4b9c92f3a4bbdd9eaa713e3513186b700842cb474932d,364,0,154,2,2,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-0140eeb01ae042f934e1ed81,EXTEXTRACT-3928945e69a777f6a605e73a,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/af/EXTPAYLOAD-0140eeb01ae042f934e1ed81.tables.jsonl.gz,8404ee6bb64befa2888ad4073f051f378227e4dc29172d41b6fbe16ca14f5371,2456,0,65,4,81,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-01458188e8f051054827d6b8,EXTEXTRACT-a6bb36b93f4c67c730fbbe2c,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ae/EXTPAYLOAD-01458188e8f051054827d6b8.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,42,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-0148fafad63e2f30869c71b6,EXTEXTRACT-a89dbc07ade644861ecab9d4,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/91/EXTPAYLOAD-0148fafad63e2f30869c71b6.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,77,0,0,2,complete_index_in_ignored_local_artifact
EXTPAYLOAD-0154b7025483656267e7e986,EXTEXTRACT-03f3c644803170f854e75221,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/2c/EXTPAYLOAD-0154b7025483656267e7e986.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,222,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-015bb9284b0e40d8f62470a3,EXTEXTRACT-7b85fa848ab1acc41478e9f6,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/53/EXTPAYLOAD-015bb9284b0e40d8f62470a3.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,141,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-0162f7b1bfa7141ceb5f7c69,EXTEXTRACT-7e20e11bfded1b0086b2f4e2,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8d/EXTPAYLOAD-0162f7b1bfa7141ceb5f7c69.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,60,0,0,1,complete_index_in_ignored_local_artifact
EXTPAYLOAD-01688dcc9fe6d17506bec03f,EXTEXTRACT-e60ebbdfd8e05381a653109b,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/09/EXTPAYLOAD-01688dcc9fe6d17506bec03f.tables.jsonl.gz,18491445cf856b6d2aad1591429a21f9ab274d1b03e22cb61ccf03d7a25f3d8a,436,0,237,2,6,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-016c0799eba7b9299bad6051,EXTEXTRACT-30f9a0d33a67b65093c80895,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/70/EXTPAYLOAD-016c0799eba7b9299bad6051.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,89,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-016fd9b7fb0f792e5aebd5d8,EXTEXTRACT-a855fadfd66f6b155743a9ac,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/06/EXTPAYLOAD-016fd9b7fb0f792e5aebd5d8.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,2,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-017124dafa9d641286861c32,EXTEXTRACT-cfc5812e24d8a9a8a635fced,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/57/EXTPAYLOAD-017124dafa9d641286861c32.tables.jsonl.gz,d77f7cd0bf173cccca0499774406c2efdce499c22e834cfaed6d18065013cb9f,1120,0,71,2,25,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-0180f01f8b12a283560fb016,EXTEXTRACT-cc57c31817af49032982aa32,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/21/EXTPAYLOAD-0180f01f8b12a283560fb016.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,264,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-0183b310d99d88dd29b84196,EXTEXTRACT-f04277e829bd3311e34f0285,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ef/EXTPAYLOAD-0183b310d99d88dd29b84196.tables.jsonl.gz,6ee2f4dbd7bf3bbb3b226fa00ef2edc8b39759ed547e0f66c6fbffa5be7f6e7c,410,0,298,1,1,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-0189a45b5f7a4d4449e8ec0f,EXTEXTRACT-19437614c74c9a888936e11d,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/5e/EXTPAYLOAD-0189a45b5f7a4d4449e8ec0f.tables.jsonl.gz,1119b1a717de6b93a82ce8fc04522c5c35348557ef9faf2916d30dea22d0812a,5818,0,79,9,105,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-0194fc273034576c253be7d3,EXTEXTRACT-0528a4c5fa55c1ef2561d807,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4d/EXTPAYLOAD-0194fc273034576c253be7d3.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,80,0,0,0,complete_index_in_ignored_local_artifact
