canonical_payload_id,extraction_result_id,index_kind,index_local_path,index_SHA_256,index_byte_size,page_count,section_count,table_count,table_row_count,structured_record_count,lineage_scope
EXTPAYLOAD-9c310b4d348142317006386c,EXTEXTRACT-b5a47ee03492249688eb6bd8,full_html_embedded_structured,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0a/EXTPAYLOAD-9c310b4d348142317006386c.embedded_structured.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,42,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-9c310b4d348142317006386c,EXTEXTRACT-b5a47ee03492249688eb6bd8,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0a/EXTPAYLOAD-9c310b4d348142317006386c.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,42,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-9c310b4d348142317006386c,EXTEXTRACT-b5a47ee03492249688eb6bd8,html_section_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0a/EXTPAYLOAD-9c310b4d348142317006386c.sections.jsonl.gz,724deb4cee5e27a9a50822b34eecf4630bb415af75ee5bde6399584444886aca,1035,0,42,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-9c653a6c7921b55edaf2af18,EXTEXTRACT-a13815ac4ce23372cc86e74b,full_html_embedded_structured,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c6/EXTPAYLOAD-9c653a6c7921b55edaf2af18.embedded_structured.jsonl.gz,7e0ab946463f9e78bd20f2f7ab482228203cc51285e7e46255bf0a8082049e38,861,0,2,0,0,2,complete_index_in_ignored_local_artifact
EXTPAYLOAD-9c653a6c7921b55edaf2af18,EXTEXTRACT-a13815ac4ce23372cc86e74b,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c6/EXTPAYLOAD-9c653a6c7921b55edaf2af18.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,2,0,0,2,complete_index_in_ignored_local_artifact
EXTPAYLOAD-9c653a6c7921b55edaf2af18,EXTEXTRACT-a13815ac4ce23372cc86e74b,html_section_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c6/EXTPAYLOAD-9c653a6c7921b55edaf2af18.sections.jsonl.gz,a1e7bf351c0a859e354cd91f6e650786a0c1acd25b3d7fb17a78e86b073fa6cf,252,0,2,0,0,2,complete_index_in_ignored_local_artifact
EXTPAYLOAD-9c75d93020f804df8295e320,EXTEXTRACT-ddff9a77bb1395600551da1d,pdf_page_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/59/EXTPAYLOAD-9c75d93020f804df8295e320.pages.jsonl.gz,5f4266a8c64e44ab487151ca358dd9e1934365c4dfa56e2f58b3fa9aec59d8c8,1681,96,0,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-9c9d765fad30e3e41d93878e,EXTEXTRACT-cb0de309b187dd7cc8e64c61,full_html_embedded_structured,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/76/EXTPAYLOAD-9c9d765fad30e3e41d93878e.embedded_structured.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,205,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-9c9d765fad30e3e41d93878e,EXTEXTRACT-cb0de309b187dd7cc8e64c61,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/76/EXTPAYLOAD-9c9d765fad30e3e41d93878e.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,205,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-9c9d765fad30e3e41d93878e,EXTEXTRACT-cb0de309b187dd7cc8e64c61,html_section_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/76/EXTPAYLOAD-9c9d765fad30e3e41d93878e.sections.jsonl.gz,3d3db607730c162998acaa37f94f0da6aa5f4099a846a91188a02fb151427fc5,3825,0,205,0,0,0,complete_index_in_ignored_local_artifact
