canonical_payload_id,extraction_result_id,index_kind,index_local_path,index_SHA_256,index_byte_size,page_count,section_count,table_count,table_row_count,structured_record_count,lineage_scope
EXTPAYLOAD-a0283255b87f72fc3049fb24,EXTEXTRACT-11323202f356bdd57748cea4,pdf_page_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d0/EXTPAYLOAD-a0283255b87f72fc3049fb24.pages.jsonl.gz,51f22aa11efa9b551a8e2b7a47da32e5f92535a4d9a46c13718e006142a7ce71,901,45,0,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a0333204394cd5aa22a15b2b,EXTEXTRACT-570cb6a67035ce064231d1d6,pdf_page_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ff/EXTPAYLOAD-a0333204394cd5aa22a15b2b.pages.jsonl.gz,a26865615da2e86e2a06849e4b01493e9284bbdf876f89bd7517cecd4ea2ad79,641,29,0,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a07776a745b95c2371e9f55d,EXTEXTRACT-f1f77c7555999e7e35e0ba59,full_html_embedded_structured,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/65/EXTPAYLOAD-a07776a745b95c2371e9f55d.embedded_structured.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,1731,94,265,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a07776a745b95c2371e9f55d,EXTEXTRACT-f1f77c7555999e7e35e0ba59,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/65/EXTPAYLOAD-a07776a745b95c2371e9f55d.tables.jsonl.gz,3fac191dc40966fc0ff56f4dfa1d7ddc931ceea70afa77cad61be7342e885e18,6287,0,1731,94,265,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a07776a745b95c2371e9f55d,EXTEXTRACT-f1f77c7555999e7e35e0ba59,html_section_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/65/EXTPAYLOAD-a07776a745b95c2371e9f55d.sections.jsonl.gz,04cffd06709d091e16b96a81bb9e8dd18831b7dc0e73742295d264fc78343023,32713,0,1731,94,265,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a0881394a57b53b1039540b4,EXTEXTRACT-8430c752fb425df326ef49d8,full_html_embedded_structured,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/bb/EXTPAYLOAD-a0881394a57b53b1039540b4.embedded_structured.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,113,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a0881394a57b53b1039540b4,EXTEXTRACT-8430c752fb425df326ef49d8,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/bb/EXTPAYLOAD-a0881394a57b53b1039540b4.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,113,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a0881394a57b53b1039540b4,EXTEXTRACT-8430c752fb425df326ef49d8,html_section_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/bb/EXTPAYLOAD-a0881394a57b53b1039540b4.sections.jsonl.gz,5c51b66c1ddb8353c459577e101ecfee9285f7aadc0b2fb2c889afc3739aad46,2253,0,113,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a095bc60501e64f9caf520d1,EXTEXTRACT-91d6bcabd6c4b94267d231e6,pdf_page_index,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/79/EXTPAYLOAD-a095bc60501e64f9caf520d1.pages.jsonl.gz,6c6cac2db190cb803b10c9d42fa7eeac3e53909e3495ba5c10eb4e397040267d,239,2,0,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a0a763436a55c083387ac8be,EXTEXTRACT-df42a5a21ef2c49161b79b4d,full_html_embedded_structured,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/90/EXTPAYLOAD-a0a763436a55c083387ac8be.embedded_structured.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,636,0,0,0,complete_index_in_ignored_local_artifact
EXTPAYLOAD-a0a763436a55c083387ac8be,EXTEXTRACT-df42a5a21ef2c49161b79b4d,full_html_tables,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/90/EXTPAYLOAD-a0a763436a55c083387ac8be.tables.jsonl.gz,ac73670af3abed54ac6fb4695131f4099be9fbe39d6076c5d0264a6bbdae9d83,20,0,636,0,0,0,complete_index_in_ignored_local_artifact
