artifact_id,artifact_kind,canonical_payload_id,counts_json,extraction_result_id,extraction_type,output_SHA_256,output_byte_size,output_codec,output_local_path,source_SHA_256
EXTART-e089df6ca6a52d072a3f14f5,pdf_extraction_index,EXTPAYLOAD-fba0096011b597e3da45a9f1,"{""canonical_payload_id"":""EXTPAYLOAD-fba0096011b597e3da45a9f1"",""character_count"":378024,""configuration_version"":""external-non-ocr-v1"",""empty_pages"":0,""expected_page_count"":203,""extraction_result_id"":""EXTEXTRACT-79a2c49e8c2c5a6b3465382d"",""extractor"":""pypdf"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""likely_table_pages"":132,""page_index_path"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d8/EXTPAYLOAD-fba0096011b597e3da45a9f1.pages.jsonl.gz"",""pages_with_text"":203,""processed_page_count"":203,""source_SHA_256"":""d831e3942a082f2889591c512fe70e93aeb6e8928987009d5bb1ee7a160e40bd"",""text_path"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d8/EXTPAYLOAD-fba0096011b597e3da45a9f1.txt.gz"",""warning_codes"":[]}",EXTEXTRACT-196d70dc5beee8c1e4c992b0,pdf_text,e0262f43a8ea671c15d6bfe8f3a96d3ac1c1209d8ec5f77108bd9385ddb76eb8,863,json,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d8/EXTPAYLOAD-fba0096011b597e3da45a9f1.index.json,d831e3942a082f2889591c512fe70e93aeb6e8928987009d5bb1ee7a160e40bd
EXTART-4a44604c4c2237dcb9cd76ac,full_pdf_text,EXTPAYLOAD-fc405002f5b807022360b1a4,"{""canonical_payload_id"":""EXTPAYLOAD-fc405002f5b807022360b1a4"",""character_count"":728941,""configuration_version"":""external-non-ocr-v1"",""empty_pages"":1,""expected_page_count"":258,""extraction_result_id"":""EXTEXTRACT-e4e97aa3ee8d1523c61064cd"",""extractor"":""pypdf"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""likely_table_pages"":0,""page_index_path"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/eb/EXTPAYLOAD-fc405002f5b807022360b1a4.pages.jsonl.gz"",""pages_with_text"":257,""processed_page_count"":258,""source_SHA_256"":""eb9a1d25fba687fce26a17bb1a23a6fc8a25450ffd69b897824641a9f8a3fd6f"",""text_path"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/eb/EXTPAYLOAD-fc405002f5b807022360b1a4.txt.gz"",""warning_codes"":[]}",EXTEXTRACT-35dce68624779a2e08155a24,pdf_text,935536f240b15fa06a109059c1e679a3f882c2b4d319d15dbe5b7399dd809612,176790,gzip,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/eb/EXTPAYLOAD-fc405002f5b807022360b1a4.txt.gz,eb9a1d25fba687fce26a17bb1a23a6fc8a25450ffd69b897824641a9f8a3fd6f
EXTART-0c45374c18fa5295c4e56bba,pdf_page_index,EXTPAYLOAD-fc405002f5b807022360b1a4,"{""canonical_payload_id"":""EXTPAYLOAD-fc405002f5b807022360b1a4"",""character_count"":728941,""configuration_version"":""external-non-ocr-v1"",""empty_pages"":1,""expected_page_count"":258,""extraction_result_id"":""EXTEXTRACT-e4e97aa3ee8d1523c61064cd"",""extractor"":""pypdf"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""likely_table_pages"":0,""page_index_path"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/eb/EXTPAYLOAD-fc405002f5b807022360b1a4.pages.jsonl.gz"",""pages_with_text"":257,""processed_page_count"":258,""source_SHA_256"":""eb9a1d25fba687fce26a17bb1a23a6fc8a25450ffd69b897824641a9f8a3fd6f"",""text_path"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/eb/EXTPAYLOAD-fc405002f5b807022360b1a4.txt.gz"",""warning_codes"":[]}",EXTEXTRACT-35dce68624779a2e08155a24,pdf_text,e1df841cbc60ca04b6e671696ba5a924a3576fdf5af2f2bdcfbf8d868f3fbb01,3982,gzip,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/eb/EXTPAYLOAD-fc405002f5b807022360b1a4.pages.jsonl.gz,eb9a1d25fba687fce26a17bb1a23a6fc8a25450ffd69b897824641a9f8a3fd6f
EXTART-c3c3ec10b426a1298061dfd6,pdf_extraction_index,EXTPAYLOAD-fc405002f5b807022360b1a4,"{""canonical_payload_id"":""EXTPAYLOAD-fc405002f5b807022360b1a4"",""character_count"":728941,""configuration_version"":""external-non-ocr-v1"",""empty_pages"":1,""expected_page_count"":258,""extraction_result_id"":""EXTEXTRACT-e4e97aa3ee8d1523c61064cd"",""extractor"":""pypdf"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""likely_table_pages"":0,""page_index_path"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/eb/EXTPAYLOAD-fc405002f5b807022360b1a4.pages.jsonl.gz"",""pages_with_text"":257,""processed_page_count"":258,""source_SHA_256"":""eb9a1d25fba687fce26a17bb1a23a6fc8a25450ffd69b897824641a9f8a3fd6f"",""text_path"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/eb/EXTPAYLOAD-fc405002f5b807022360b1a4.txt.gz"",""warning_codes"":[]}",EXTEXTRACT-35dce68624779a2e08155a24,pdf_text,8ea2bd3ec91dccc30de87ab090a97d08cef0460f72475911698672a28e5b9a9a,861,json,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/eb/EXTPAYLOAD-fc405002f5b807022360b1a4.index.json,eb9a1d25fba687fce26a17bb1a23a6fc8a25450ffd69b897824641a9f8a3fd6f
EXTART-bc8a711bf154e6f58092be92,full_pdf_text,EXTPAYLOAD-fd661b0f2d926442bde4260b,"{""canonical_payload_id"":""EXTPAYLOAD-fd661b0f2d926442bde4260b"",""character_count"":495119,""configuration_version"":""external-non-ocr-v1"",""empty_pages"":0,""expected_page_count"":178,""extraction_result_id"":""EXTEXTRACT-a7a534fc59ab3fa53ceba741"",""extractor"":""pypdf"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""likely_table_pages"":173,""page_index_path"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/bb/EXTPAYLOAD-fd661b0f2d926442bde4260b.pages.jsonl.gz"",""pages_with_text"":178,""processed_page_count"":178,""source_SHA_256"":""bbbeded75642ef13ebeefd4ed7781ab8cdb3cdca99737367a1e5b35c445a11e1"",""text_path"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/bb/EXTPAYLOAD-fd661b0f2d926442bde4260b.txt.gz"",""warning_codes"":[]}",EXTEXTRACT-7c77a0d672b7fc893d8def25,pdf_text,eb32fc4ace1ed1e010e220b4d920fa5a1ff34956e5bc8182ca7263b67934246a,123625,gzip,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/bb/EXTPAYLOAD-fd661b0f2d926442bde4260b.txt.gz,bbbeded75642ef13ebeefd4ed7781ab8cdb3cdca99737367a1e5b35c445a11e1
EXTART-3c81fa3660b585714bfafc7c,pdf_page_index,EXTPAYLOAD-fd661b0f2d926442bde4260b,"{""canonical_payload_id"":""EXTPAYLOAD-fd661b0f2d926442bde4260b"",""character_count"":495119,""configuration_version"":""external-non-ocr-v1"",""empty_pages"":0,""expected_page_count"":178,""extraction_result_id"":""EXTEXTRACT-a7a534fc59ab3fa53ceba741"",""extractor"":""pypdf"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""likely_table_pages"":173,""page_index_path"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/bb/EXTPAYLOAD-fd661b0f2d926442bde4260b.pages.jsonl.gz"",""pages_with_text"":178,""processed_page_count"":178,""source_SHA_256"":""bbbeded75642ef13ebeefd4ed7781ab8cdb3cdca99737367a1e5b35c445a11e1"",""text_path"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/bb/EXTPAYLOAD-fd661b0f2d926442bde4260b.txt.gz"",""warning_codes"":[]}",EXTEXTRACT-7c77a0d672b7fc893d8def25,pdf_text,03c076d60411b5b50edc7193125c31232dc12183c1d9a1705c18a6e56380fbe7,2880,gzip,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/bb/EXTPAYLOAD-fd661b0f2d926442bde4260b.pages.jsonl.gz,bbbeded75642ef13ebeefd4ed7781ab8cdb3cdca99737367a1e5b35c445a11e1
EXTART-f96c6f61ceaa50eff1fd6846,pdf_extraction_index,EXTPAYLOAD-fd661b0f2d926442bde4260b,"{""canonical_payload_id"":""EXTPAYLOAD-fd661b0f2d926442bde4260b"",""character_count"":495119,""configuration_version"":""external-non-ocr-v1"",""empty_pages"":0,""expected_page_count"":178,""extraction_result_id"":""EXTEXTRACT-a7a534fc59ab3fa53ceba741"",""extractor"":""pypdf"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""likely_table_pages"":173,""page_index_path"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/bb/EXTPAYLOAD-fd661b0f2d926442bde4260b.pages.jsonl.gz"",""pages_with_text"":178,""processed_page_count"":178,""source_SHA_256"":""bbbeded75642ef13ebeefd4ed7781ab8cdb3cdca99737367a1e5b35c445a11e1"",""text_path"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/bb/EXTPAYLOAD-fd661b0f2d926442bde4260b.txt.gz"",""warning_codes"":[]}",EXTEXTRACT-7c77a0d672b7fc893d8def25,pdf_text,d9d33cf780a2caf7d3ce8db9ea512c47f9d46d23146d51d9de3e2261bc752279,863,json,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/bb/EXTPAYLOAD-fd661b0f2d926442bde4260b.index.json,bbbeded75642ef13ebeefd4ed7781ab8cdb3cdca99737367a1e5b35c445a11e1
EXTART-5acec55ad2a40d37f8caf89e,full_pdf_text,EXTPAYLOAD-fd75cb3b3a46c20ad9ddd91d,"{""canonical_payload_id"":""EXTPAYLOAD-fd75cb3b3a46c20ad9ddd91d"",""character_count"":95678,""configuration_version"":""external-non-ocr-v1"",""empty_pages"":1,""expected_page_count"":70,""extraction_result_id"":""EXTEXTRACT-e11664bbf02c8c373a78358f"",""extractor"":""pypdf"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""likely_table_pages"":38,""page_index_path"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/f5/EXTPAYLOAD-fd75cb3b3a46c20ad9ddd91d.pages.jsonl.gz"",""pages_with_text"":69,""processed_page_count"":70,""source_SHA_256"":""f5ce26c151e1fd239f3563d4d10acc9b1a29037647cd1efa660ff48cfa445430"",""text_path"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/f5/EXTPAYLOAD-fd75cb3b3a46c20ad9ddd91d.txt.gz"",""warning_codes"":[]}",EXTEXTRACT-b7851a0cfb0a3923f88599c8,pdf_text,18e6e973de6091111e69306c134c441f0cc4d54c3e769c1027df5ab5bacda741,27040,gzip,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/f5/EXTPAYLOAD-fd75cb3b3a46c20ad9ddd91d.txt.gz,f5ce26c151e1fd239f3563d4d10acc9b1a29037647cd1efa660ff48cfa445430
EXTART-863c9473304fc629d423f90a,pdf_page_index,EXTPAYLOAD-fd75cb3b3a46c20ad9ddd91d,"{""canonical_payload_id"":""EXTPAYLOAD-fd75cb3b3a46c20ad9ddd91d"",""character_count"":95678,""configuration_version"":""external-non-ocr-v1"",""empty_pages"":1,""expected_page_count"":70,""extraction_result_id"":""EXTEXTRACT-e11664bbf02c8c373a78358f"",""extractor"":""pypdf"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""likely_table_pages"":38,""page_index_path"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/f5/EXTPAYLOAD-fd75cb3b3a46c20ad9ddd91d.pages.jsonl.gz"",""pages_with_text"":69,""processed_page_count"":70,""source_SHA_256"":""f5ce26c151e1fd239f3563d4d10acc9b1a29037647cd1efa660ff48cfa445430"",""text_path"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/f5/EXTPAYLOAD-fd75cb3b3a46c20ad9ddd91d.txt.gz"",""warning_codes"":[]}",EXTEXTRACT-b7851a0cfb0a3923f88599c8,pdf_text,027983746f51586af58d9a25762bd7aad2b911dc9e84935bb438d292c24d0b6a,1277,gzip,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/f5/EXTPAYLOAD-fd75cb3b3a46c20ad9ddd91d.pages.jsonl.gz,f5ce26c151e1fd239f3563d4d10acc9b1a29037647cd1efa660ff48cfa445430
EXTART-a484e10a239458e9b61f1d9c,pdf_extraction_index,EXTPAYLOAD-fd75cb3b3a46c20ad9ddd91d,"{""canonical_payload_id"":""EXTPAYLOAD-fd75cb3b3a46c20ad9ddd91d"",""character_count"":95678,""configuration_version"":""external-non-ocr-v1"",""empty_pages"":1,""expected_page_count"":70,""extraction_result_id"":""EXTEXTRACT-e11664bbf02c8c373a78358f"",""extractor"":""pypdf"",""extractor_version"":""pypdf+lxml+csv-2026-08-05"",""likely_table_pages"":38,""page_index_path"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/f5/EXTPAYLOAD-fd75cb3b3a46c20ad9ddd91d.pages.jsonl.gz"",""pages_with_text"":69,""processed_page_count"":70,""source_SHA_256"":""f5ce26c151e1fd239f3563d4d10acc9b1a29037647cd1efa660ff48cfa445430"",""text_path"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/f5/EXTPAYLOAD-fd75cb3b3a46c20ad9ddd91d.txt.gz"",""warning_codes"":[]}",EXTEXTRACT-b7851a0cfb0a3923f88599c8,pdf_text,af65ff6269ca4bb42a35d04772cba4e06a6126f2093ffe22d8c81c3b1962d5cb,858,json,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/f5/EXTPAYLOAD-fd75cb3b3a46c20ad9ddd91d.index.json,f5ce26c151e1fd239f3563d4d10acc9b1a29037647cd1efa660ff48cfa445430
