bytes,lane_id,ledger,pointer,repair_rule,row_count,sha256,shard_id,supersedes_pointer
7953511,reconciliation_lane_002,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_basis_repaired/reconciled_observations_shard_0000.jsonl.gz,BASIS-CANON-REPAIR-001,25000,a9c3006cd566b39100ce8d39de0d9a3a7e7c6096096e041dbfd1fecb9ec29403,reconciled_observations_shard_0000,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_period_repaired/reconciled_observations_shard_0000.jsonl.gz
8024419,reconciliation_lane_002,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_basis_repaired/reconciled_observations_shard_0001.jsonl.gz,BASIS-CANON-REPAIR-001,25000,803c7256d4e44164070761fbc6f0f6d2b4dcf57104f872647e52801af6be3195,reconciled_observations_shard_0001,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_period_repaired/reconciled_observations_shard_0001.jsonl.gz
8024176,reconciliation_lane_002,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_basis_repaired/reconciled_observations_shard_0002.jsonl.gz,BASIS-CANON-REPAIR-001,25000,e5a079fbb1b76a2d45af8a9355a0a39ea7ea82e795ce319f06443d5bb4930e96,reconciled_observations_shard_0002,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_period_repaired/reconciled_observations_shard_0002.jsonl.gz
7857338,reconciliation_lane_002,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_basis_repaired/reconciled_observations_shard_0003.jsonl.gz,BASIS-CANON-REPAIR-001,25000,f5a1e06b55c4e0e3c7709d65da5d8caf88671f2da1c9af1a30dffe33f4cd8eda,reconciled_observations_shard_0003,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_period_repaired/reconciled_observations_shard_0003.jsonl.gz
7859942,reconciliation_lane_002,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_basis_repaired/reconciled_observations_shard_0004.jsonl.gz,BASIS-CANON-REPAIR-001,25000,f07d846f09287ab014d73cd453c5c13e951c7f5a5a7bd299d9fae7ce1d140ee2,reconciled_observations_shard_0004,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_period_repaired/reconciled_observations_shard_0004.jsonl.gz
7426600,reconciliation_lane_002,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_basis_repaired/reconciled_observations_shard_0005.jsonl.gz,BASIS-CANON-REPAIR-001,25000,5ab351bcd0ae766bdb1f50e2027775c307f73599f097361ea6ec5e1fc6f06381,reconciled_observations_shard_0005,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_period_repaired/reconciled_observations_shard_0005.jsonl.gz
7699265,reconciliation_lane_002,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_basis_repaired/reconciled_observations_shard_0006.jsonl.gz,BASIS-CANON-REPAIR-001,25000,1b6198dae06f871dbb5aea47c9ca2099252141953561da0676696e4455158eb7,reconciled_observations_shard_0006,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_period_repaired/reconciled_observations_shard_0006.jsonl.gz
7709743,reconciliation_lane_002,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_basis_repaired/reconciled_observations_shard_0007.jsonl.gz,BASIS-CANON-REPAIR-001,25000,cdf8f36fa9bcaf57c675386071bf52752bfc67e2bb4dd2a3c099c4a0e5ca92e6,reconciled_observations_shard_0007,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_period_repaired/reconciled_observations_shard_0007.jsonl.gz
7903747,reconciliation_lane_002,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_basis_repaired/reconciled_observations_shard_0008.jsonl.gz,BASIS-CANON-REPAIR-001,25000,7f7d2a08c4e3b600d7412e84a1251098758da685bd42bd912d4147db4289330a,reconciled_observations_shard_0008,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_period_repaired/reconciled_observations_shard_0008.jsonl.gz
7956529,reconciliation_lane_002,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_basis_repaired/reconciled_observations_shard_0009.jsonl.gz,BASIS-CANON-REPAIR-001,25000,d1cf007b6351a93b946dddca2d7274fb2009b40b2fdea9cd03caa096c0375631,reconciled_observations_shard_0009,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_002/reconciled_observations_period_repaired/reconciled_observations_shard_0009.jsonl.gz
