analytical_role,calendar_year,canonical_external_ingestion_id,canonical_payload_id,claim_family_ids,claim_ids,claim_linkage_status,compensation_basis,conflict_group_id,conflict_status,corroboration_group_id,currency,department,department_raw,end_date,evidence_quality_class,external_administrative_observation_id,field_name,fiscal_year,growth_readiness,identity_raw,identity_type,implementation_readiness,implementation_status,lineage_basis,local_comparison_readiness,mechanism_event_ids,municipality,municipality_raw,normalization_lane_id,normalization_registry_hash,normalization_rule_id,normalized_external_value_id,normalized_literal_value,normalized_value_type,observation_family,observation_type,parsed_literal_value,pay_basis,period_raw,raw_value,raw_value_input_sha256,reconciled_external_observation_id,recurring_status,retained_source_ids,root_event_ids,side,source_SHA_256,source_character_end,source_character_start,source_column,source_coordinate_input_sha256,source_page,source_row,source_section,source_table_id,staffing_hypothesis_readiness,start_date,state,terminal_normalization_status,total_compensation_readiness,unit
implementation_confirmation_candidate,,EXTINGEST-224b35fb998fce6eb038f552,EXTPAYLOAD-0062f64da9060a0cd6ed8c7f,CLAIM-F,MECH-08,exact_claim_id_link,not_applicable,,not_applicable,,,unclear,,,official_implementation_record,EXTOBS-c33e3e0e4698145073ad04bf,resolution_number,,growth_not_appropriate,anonymous_position_or_employee_record,implementation_action,implementation_sequence_candidate,unclear,one reconciled source-specific observation normalized once; raw value and coordinates preserved,local_comparison_not_appropriate,MECHEXP-1aeaf7fd2012c5d64f909cdc|MECHEXP-5698ad1f4a2f61d4f7c76bf1|MECHEXP-654ca23a96482360441169ad|MECHEXP-d9d33bccf6840f3aabbf058b|MECHEXP-e857b4d3dd5c6cf2240001bf,cog_2025_191342,Highspire,normalization_lane_001,efd468f79cc690b97156f56b152e17f93ae93957fb8455e47480cd57e9d34c16,LITERAL-001,EXTNORM-eba991fb8ac15d860b08851e,12,decimal,implementation_confirmation,resolution_observation,12,not_applicable,2022,12,6b51d431df5d7f141cbececcf79edf3dd861c3b4069f0b11661a3eefacbba918,EXTRECON-63cf6123cc86e4c977ba887d,not_applicable,EXTSOURCE-0062f64da9060a0cd6ed8c7f,ROOTCOMP-57cbfeb99753c04dd8c4ef20,unclear,d1a6182697ea77d73e3b37acfe925662dfba99e89eb1d6a8b52c72be0476e90e,4019,4017,,feba2c327ec492f44c3580c1c09da72db6697935b480546a371ab796c223aa0e,3,,,,staffing_context_only,,PA,normalized_analysis_ready,not_applicable,
local_comparison_candidate,,EXTINGEST-3f0e1ef79cb1f7d07749fff5,EXTPAYLOAD-0062f64da9060a0cd6ed8c7f,,,event_linked_claim_pending,unclear,,not_applicable,,,parks_and_recreation,,,direct_official_administrative_record,EXTOBS-8547fba2c8845486fbc5275b,position_title,,growth_not_appropriate,anonymous_position_or_employee_record,anonymous_employee_row,not_applicable,not_applicable,one reconciled source-specific observation normalized once; raw value and coordinates preserved,local_comparison_basis_hold,MECHEXP-1aeaf7fd2012c5d64f909cdc|MECHEXP-5698ad1f4a2f61d4f7c76bf1|MECHEXP-654ca23a96482360441169ad|MECHEXP-d9d33bccf6840f3aabbf058b|MECHEXP-e857b4d3dd5c6cf2240001bf,cog_2025_191342,Highspire,normalization_lane_001,efd468f79cc690b97156f56b152e17f93ae93957fb8455e47480cd57e9d34c16,LITERAL-002,EXTNORM-fc556d623ca7697c51bb93bb,Highspire Borough Memorial Park Improvements - Phase One,categorical,payroll_and_earnings,position_compensation_observation,Highspire Borough Memorial Park Improvements - Phase One,unclear,2022,Highspire Borough Memorial Park Improvements - Phase One,873b6b9f65389cfcfd23b312732846a9dfd6a89ec902f97bcf277220c84d5960,EXTRECON-a41d409361b9b7a66c42f4c9,unclear,EXTSOURCE-0062f64da9060a0cd6ed8c7f,ROOTCOMP-57cbfeb99753c04dd8c4ef20,non_safety,d1a6182697ea77d73e3b37acfe925662dfba99e89eb1d6a8b52c72be0476e90e,13462,13405,,74070a93c69917983b0d5124d549148e603d2d4753d915e590e7097361f2b5b7,10,,,,staffing_context_only,,PA,normalized_basis_hold,not_applicable,
growth_candidate,,EXTINGEST-85f511ef47856fd186b13c16,EXTPAYLOAD-0062f64da9060a0cd6ed8c7f,CLAIM-B|CLAIM-G,MECH-04,exact_claim_id_link,salary_schedule_rate,,not_applicable,,USD,unclear,,,direct_official_administrative_record,EXTOBS-62f13da98e032a9d47769699,years_of_service,,growth_basis_hold,anonymous_position_or_employee_record,salary_schedule_step,not_applicable,not_applicable,one reconciled source-specific observation normalized once; raw value and coordinates preserved,local_comparison_not_appropriate,MECHEXP-1aeaf7fd2012c5d64f909cdc|MECHEXP-5698ad1f4a2f61d4f7c76bf1|MECHEXP-654ca23a96482360441169ad|MECHEXP-d9d33bccf6840f3aabbf058b|MECHEXP-e857b4d3dd5c6cf2240001bf,cog_2025_191342,Highspire,normalization_lane_001,efd468f79cc690b97156f56b152e17f93ae93957fb8455e47480cd57e9d34c16,CURRENCY-001,EXTNORM-0e287598dcd68cddbd32b01a,200,decimal,tenure_and_progression,salary_schedule_step_observation,200.00,unclear,2022,$200.00,37aad533700e6a1673e18917c96d3bd10701534ccc6251804f442bd1c1874311,EXTRECON-ff2c233d86cacdb3ea447007,unclear,EXTSOURCE-0062f64da9060a0cd6ed8c7f,ROOTCOMP-57cbfeb99753c04dd8c4ef20,unclear,d1a6182697ea77d73e3b37acfe925662dfba99e89eb1d6a8b52c72be0476e90e,21797,21790,,9e1f6d64dee3bfd0437cf4da0b34810b1b06b54f1586ea73f0d8c86384deacd5,12,,,,staffing_context_only,,PA,normalized_side_hold,not_applicable,
growth_candidate,,EXTINGEST-37a7d01abebb0ae5900468aa,EXTPAYLOAD-0062f64da9060a0cd6ed8c7f,CLAIM-B|CLAIM-G,MECH-04,exact_claim_id_link,salary_schedule_rate,,not_applicable,,,unclear,,,direct_official_administrative_record,EXTOBS-fe68c650d543df3081b59cc8,step_number,,growth_basis_hold,anonymous_position_or_employee_record,salary_schedule_step,not_applicable,not_applicable,one reconciled source-specific observation normalized once; raw value and coordinates preserved,local_comparison_not_appropriate,MECHEXP-1aeaf7fd2012c5d64f909cdc|MECHEXP-5698ad1f4a2f61d4f7c76bf1|MECHEXP-654ca23a96482360441169ad|MECHEXP-d9d33bccf6840f3aabbf058b|MECHEXP-e857b4d3dd5c6cf2240001bf,cog_2025_191342,Highspire,normalization_lane_001,efd468f79cc690b97156f56b152e17f93ae93957fb8455e47480cd57e9d34c16,LITERAL-002,EXTNORM-e58e989c8b49428cf1e19acf,"BROTHER, SISTER or STEP-SISTER.",categorical,tenure_and_progression,salary_schedule_step_observation,"BROTHER, SISTER or STEP-SISTER.",unclear,2022,"BROTHER, SISTER or STEP-SISTER.",2bd62374463e97c0f4bd4cb027cb3a207b98eb5d357cef12f4e05298a55b6d93,EXTRECON-35cff35bd96ff040e11be113,unclear,EXTSOURCE-0062f64da9060a0cd6ed8c7f,ROOTCOMP-57cbfeb99753c04dd8c4ef20,unclear,d1a6182697ea77d73e3b37acfe925662dfba99e89eb1d6a8b52c72be0476e90e,32568,32536,,c0e1f3154e8d6c532867fd7241aef1aeb4ab7954fc7b2a516be44f5123ce8129,15,,,,staffing_context_only,,PA,normalized_side_hold,not_applicable,
growth_candidate,,EXTINGEST-f95480b9a834d1115970fa1a,EXTPAYLOAD-0062f64da9060a0cd6ed8c7f,CLAIM-B|CLAIM-G,MECH-04,exact_claim_id_link,salary_schedule_rate,,not_applicable,,,unclear,,,direct_official_administrative_record,EXTOBS-522d5cd5fe932d5a9b1cb457,step_number,,growth_basis_hold,anonymous_position_or_employee_record,salary_schedule_step,not_applicable,not_applicable,one reconciled source-specific observation normalized once; raw value and coordinates preserved,local_comparison_not_appropriate,MECHEXP-1aeaf7fd2012c5d64f909cdc|MECHEXP-5698ad1f4a2f61d4f7c76bf1|MECHEXP-654ca23a96482360441169ad|MECHEXP-d9d33bccf6840f3aabbf058b|MECHEXP-e857b4d3dd5c6cf2240001bf,cog_2025_191342,Highspire,normalization_lane_001,efd468f79cc690b97156f56b152e17f93ae93957fb8455e47480cd57e9d34c16,LITERAL-001,EXTNORM-4eb40baeb2a337d748ffd149,1,decimal,tenure_and_progression,salary_schedule_step_observation,1,unclear,2022,"1,",e9586b616536950f82cad86972b68f4f99d3fb3cdf4013c0d1a0a09394ca96b5,EXTRECON-f046fd1887e13b09c0b0f050,unclear,EXTSOURCE-0062f64da9060a0cd6ed8c7f,ROOTCOMP-57cbfeb99753c04dd8c4ef20,unclear,d1a6182697ea77d73e3b37acfe925662dfba99e89eb1d6a8b52c72be0476e90e,61501,61499,,e6e382efdc727fa2d4bb95417f02c82d67d4239496e7691f7bf9d7889dbf8f21,21,,,,staffing_context_only,,PA,normalized_side_hold,not_applicable,
growth_candidate,,EXTINGEST-a4ce89089cc8f09697cb30c3,EXTPAYLOAD-0062f64da9060a0cd6ed8c7f,CLAIM-B|CLAIM-G,MECH-04,exact_claim_id_link,salary_schedule_rate,,not_applicable,,,unclear,,,direct_official_administrative_record,EXTOBS-dfcb6b71f8d01c373f456aa2,step_number,,growth_basis_hold,anonymous_position_or_employee_record,salary_schedule_step,not_applicable,not_applicable,one reconciled source-specific observation normalized once; raw value and coordinates preserved,local_comparison_not_appropriate,MECHEXP-1aeaf7fd2012c5d64f909cdc|MECHEXP-5698ad1f4a2f61d4f7c76bf1|MECHEXP-654ca23a96482360441169ad|MECHEXP-d9d33bccf6840f3aabbf058b|MECHEXP-e857b4d3dd5c6cf2240001bf,cog_2025_191342,Highspire,normalization_lane_001,efd468f79cc690b97156f56b152e17f93ae93957fb8455e47480cd57e9d34c16,LITERAL-001,EXTNORM-18d008c992211e8796b44854,1,decimal,tenure_and_progression,salary_schedule_step_observation,1,unclear,2022,1,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,EXTRECON-caf521fe93c9cfc5bcd80d12,unclear,EXTSOURCE-0062f64da9060a0cd6ed8c7f,ROOTCOMP-57cbfeb99753c04dd8c4ef20,unclear,d1a6182697ea77d73e3b37acfe925662dfba99e89eb1d6a8b52c72be0476e90e,62893,62892,,06ae0a772beb98cf902cfbbc3a8ba5fdf85bcbec42651e48cb6703e0d8fdb482,22,,,,staffing_context_only,,PA,normalized_side_hold,not_applicable,
implementation_confirmation_candidate,,EXTINGEST-b1b167d4e20a79a513ce354a,EXTPAYLOAD-008a9556aebdcc3e0251c7de,CLAIM-F,MECH-08,exact_claim_id_link,not_applicable,,not_applicable,,,unclear,,,official_implementation_record,EXTOBS-dd7e06312790daee3549db40,resolution_number,,growth_not_appropriate,anonymous_position_or_employee_record,implementation_action,implementation_sequence_candidate,unclear,one reconciled source-specific observation normalized once; raw value and coordinates preserved,local_comparison_not_appropriate,MECHEXP-0c90f267d4acfa6079f34a29|MECHEXP-1e67c9561b433905a80f1509|MECHEXP-2c64f1bd660666eef3ed3b93|MECHEXP-4cbc2d41353b7b5225ae40c3|MECHEXP-5602dde65ac8ed66ee66cfa7|MECHEXP-560db09b7273c2c0839ceaca|MECHEXP-5fd3299d0a5bdbc4eaa0a0fc|MECHEXP-70fcaafadf928f044437ff52|MECHEXP-88274e4d1390ccb14208bcb3|MECHEXP-aa8e8aef6eec16a3baa8d3cc|MECHEXP-b5f9c89c9d2319c4e1587b51|MECHEXP-ba151ab0ce32a2d8761d816c|MECHEXP-c5e31e313441c8c36aece9e8|MECHEXP-db32ffebf799878a44a762a0|MECHEXP-efbbf26292b3ad094c3988d5|MECHEXP-f7c9327bc67295c0044eb58d,cog_2025_225686,Bay,normalization_lane_001,efd468f79cc690b97156f56b152e17f93ae93957fb8455e47480cd57e9d34c16,LITERAL-001,EXTNORM-dc201add8868ddc140ac157f,92,decimal,implementation_confirmation,resolution_observation,92,not_applicable,2021,92,8241649609f88ccd2a0a5b233a07a538ec313ff6adf695aa44a969dbca39f67d,EXTRECON-76f9b02376656750bf565429,not_applicable,EXTSOURCE-008a9556aebdcc3e0251c7de,ROOTCOMP-5da4bc1d071f700be51ce2e2|ROOTCOMP-928a9c1c8abf53fba44b9993|ROOTCOMP-fc787a13e86a836f219c5e0f|ROOTCOMP-fec73e68a97093b208046813,unclear,b210713a76d03bb49d0555d68d66f5d6d75cb1cdc786ff0b35e929c0e66866dc,2200,2198,,7bc4ebde2ea7f69b4df70fed37fda915dcf77c5510a6b3ed40e8a737d700c725,2,,,,staffing_context_only,,OH,normalized_analysis_ready,not_applicable,
local_comparison_candidate,,EXTINGEST-1fbc1fbcf6491b5f9bbfea6c,EXTPAYLOAD-008a9556aebdcc3e0251c7de,CLAIM-F,MECH-09,exact_claim_id_link,unclear,,not_applicable,CORROBGROUP-1e73ab17d55bcbc74d58ce23,,unclear,,,direct_official_administrative_record,EXTOBS-fa72dbe9e4dec25f5cbb5543,fiscal_year,2021,growth_not_appropriate,anonymous_position_or_employee_record,anonymous_employee_row,not_applicable,not_applicable,one reconciled source-specific observation normalized once; raw value and coordinates preserved,local_comparison_side_hold,MECHEXP-0c90f267d4acfa6079f34a29|MECHEXP-1e67c9561b433905a80f1509|MECHEXP-2c64f1bd660666eef3ed3b93|MECHEXP-4cbc2d41353b7b5225ae40c3|MECHEXP-5602dde65ac8ed66ee66cfa7|MECHEXP-560db09b7273c2c0839ceaca|MECHEXP-5fd3299d0a5bdbc4eaa0a0fc|MECHEXP-70fcaafadf928f044437ff52|MECHEXP-88274e4d1390ccb14208bcb3|MECHEXP-aa8e8aef6eec16a3baa8d3cc|MECHEXP-b5f9c89c9d2319c4e1587b51|MECHEXP-ba151ab0ce32a2d8761d816c|MECHEXP-c5e31e313441c8c36aece9e8|MECHEXP-db32ffebf799878a44a762a0|MECHEXP-efbbf26292b3ad094c3988d5|MECHEXP-f7c9327bc67295c0044eb58d,cog_2025_225686,Bay,normalization_lane_001,efd468f79cc690b97156f56b152e17f93ae93957fb8455e47480cd57e9d34c16,LITERAL-001,EXTNORM-52c538c0151ebcafb0b0f08b,2021,decimal,payroll_and_earnings,position_compensation_observation,2021,unclear,2021,2021,1bea20e1df19b12013976de2b5e0e3d1fb4ba088b59fe53642c324298b21ffd9,EXTRECON-744d3fba6490f8e3bfa9d0ed,unclear,EXTSOURCE-008a9556aebdcc3e0251c7de,ROOTCOMP-5da4bc1d071f700be51ce2e2|ROOTCOMP-928a9c1c8abf53fba44b9993|ROOTCOMP-fc787a13e86a836f219c5e0f|ROOTCOMP-fec73e68a97093b208046813,unclear,b210713a76d03bb49d0555d68d66f5d6d75cb1cdc786ff0b35e929c0e66866dc,5613,5609,,80003d43ec0b5d0f1f866e85384ee1576802b0396e14dd2521bec20be654cd87,3,,,,staffing_context_only,,OH,normalized_side_hold,not_applicable,
implementation_confirmation_candidate,,EXTINGEST-dabb20b30169a73b257c89f8,EXTPAYLOAD-008a9556aebdcc3e0251c7de,CLAIM-F,MECH-08,exact_claim_id_link,not_applicable,,not_applicable,,,unclear,,,official_implementation_record,EXTOBS-b7c1f3f0ba789a636148d9ee,resolution_number,,growth_not_appropriate,anonymous_position_or_employee_record,implementation_action,implementation_sequence_candidate,unclear,one reconciled source-specific observation normalized once; raw value and coordinates preserved,local_comparison_not_appropriate,MECHEXP-0c90f267d4acfa6079f34a29|MECHEXP-1e67c9561b433905a80f1509|MECHEXP-2c64f1bd660666eef3ed3b93|MECHEXP-4cbc2d41353b7b5225ae40c3|MECHEXP-5602dde65ac8ed66ee66cfa7|MECHEXP-560db09b7273c2c0839ceaca|MECHEXP-5fd3299d0a5bdbc4eaa0a0fc|MECHEXP-70fcaafadf928f044437ff52|MECHEXP-88274e4d1390ccb14208bcb3|MECHEXP-aa8e8aef6eec16a3baa8d3cc|MECHEXP-b5f9c89c9d2319c4e1587b51|MECHEXP-ba151ab0ce32a2d8761d816c|MECHEXP-c5e31e313441c8c36aece9e8|MECHEXP-db32ffebf799878a44a762a0|MECHEXP-efbbf26292b3ad094c3988d5|MECHEXP-f7c9327bc67295c0044eb58d,cog_2025_225686,Bay,normalization_lane_001,efd468f79cc690b97156f56b152e17f93ae93957fb8455e47480cd57e9d34c16,LITERAL-001,EXTNORM-5a5ca39d714e568880c92625,2021,decimal,implementation_confirmation,resolution_observation,2021,not_applicable,2021,2021,1bea20e1df19b12013976de2b5e0e3d1fb4ba088b59fe53642c324298b21ffd9,EXTRECON-3a5ff8cd8c4769f6cbdb7d66,not_applicable,EXTSOURCE-008a9556aebdcc3e0251c7de,ROOTCOMP-5da4bc1d071f700be51ce2e2|ROOTCOMP-928a9c1c8abf53fba44b9993|ROOTCOMP-fc787a13e86a836f219c5e0f|ROOTCOMP-fec73e68a97093b208046813,unclear,b210713a76d03bb49d0555d68d66f5d6d75cb1cdc786ff0b35e929c0e66866dc,6641,6637,,817daa385dccf4075879134e74aa1a2ab60f8cd9a64729c812294923eb7cad0c,3,,,,staffing_context_only,,OH,normalized_analysis_ready,not_applicable,
implementation_confirmation_candidate,,EXTINGEST-4d71b9a92ac7645532709d78,EXTPAYLOAD-008a9556aebdcc3e0251c7de,CLAIM-F,MECH-08,exact_claim_id_link,not_applicable,,not_applicable,,,unclear,,,official_implementation_record,EXTOBS-1404871546e77e08d0dbb69c,resolution_number,,growth_not_appropriate,anonymous_position_or_employee_record,implementation_action,implementation_sequence_candidate,unclear,one reconciled source-specific observation normalized once; raw value and coordinates preserved,local_comparison_not_appropriate,MECHEXP-0c90f267d4acfa6079f34a29|MECHEXP-1e67c9561b433905a80f1509|MECHEXP-2c64f1bd660666eef3ed3b93|MECHEXP-4cbc2d41353b7b5225ae40c3|MECHEXP-5602dde65ac8ed66ee66cfa7|MECHEXP-560db09b7273c2c0839ceaca|MECHEXP-5fd3299d0a5bdbc4eaa0a0fc|MECHEXP-70fcaafadf928f044437ff52|MECHEXP-88274e4d1390ccb14208bcb3|MECHEXP-aa8e8aef6eec16a3baa8d3cc|MECHEXP-b5f9c89c9d2319c4e1587b51|MECHEXP-ba151ab0ce32a2d8761d816c|MECHEXP-c5e31e313441c8c36aece9e8|MECHEXP-db32ffebf799878a44a762a0|MECHEXP-efbbf26292b3ad094c3988d5|MECHEXP-f7c9327bc67295c0044eb58d,cog_2025_225686,Bay,normalization_lane_001,efd468f79cc690b97156f56b152e17f93ae93957fb8455e47480cd57e9d34c16,LITERAL-001,EXTNORM-576b98c4503e2c83bb35b3fc,2021,decimal,implementation_confirmation,resolution_observation,2021,not_applicable,2021,2021,1bea20e1df19b12013976de2b5e0e3d1fb4ba088b59fe53642c324298b21ffd9,EXTRECON-54c3cc8611bae45dc5f9585f,not_applicable,EXTSOURCE-008a9556aebdcc3e0251c7de,ROOTCOMP-5da4bc1d071f700be51ce2e2|ROOTCOMP-928a9c1c8abf53fba44b9993|ROOTCOMP-fc787a13e86a836f219c5e0f|ROOTCOMP-fec73e68a97093b208046813,unclear,b210713a76d03bb49d0555d68d66f5d6d75cb1cdc786ff0b35e929c0e66866dc,8200,8196,,f723a99700f457be567a7e2ddafa14623df574b36fe07f5fd1baf20d8c433e73,4,,,,staffing_context_only,,OH,normalized_analysis_ready,not_applicable,
