MIME_type,SHA_256,administrative_source_type_change_reason,analytical_extraction_runs,bounded_metadata_preview,bounded_structure_summary,byte_size,canonical_final_url,canonical_locator_id,content_disposition,department_scope,detected_file_type,download_http_status,final_administrative_source_type,final_download_url,final_priority_bucket,gabriel_calls,hosted_search_calls,implementation_event_deduplication_rerun,linked_candidate_ids,linked_claim_ids,linked_mechanism_exposure_event_ids,linked_root_event_ids,linked_search_waves,local_artifact_path,locator_host,municipality,ocr_runs,official_source_flag,original_filename,period,primary_content_family,prior_administrative_source_type,readiness_hint,request_count,retained_source_id,retrieved_timestamp,retry_count,secondary_content_families,side_scope,source_quality,source_review_id,source_review_lane_id,source_review_lane_sequence,source_review_reason,source_review_status,state,candidate_title,candidate_snippet,original_requested_urls,expected_claim_upgrade_tags
text/html; charset=utf-8,60c42244af1c5fb3ea5deb0662a1bb403feedb2d67de7da61c2463632c79075e,retained prior type,0,"Reports | Ithaca, NY - Official Website Skip to Main Content --> Government Initiatives Services How Do I... Search Reports Income Guidelines IURA Boards and Committees Ithaca Urban Renewal Agency Board Ithaca Urban Renewal Agency Governance Committee IURA Neighborhood Investment Committee IURA Economic Development Committee IURA Audit Committee Action Plans Consolidated Plans Policies Organization Fair Housing Loan Program Home Government Departments Ithaca Urban Renewal Agency Reports Reports NYS Public Authorities Law requires local authorities to file specific financial and budgetary infor","{""bounded_link_count"": 166, ""bounded_visible_character_count"": 11214, ""html_title"": ""Reports | Ithaca, NY - Official Website""}",123811,https://www.cityofithacany.gov/539/Reports,EXTLOC-00720b72488a6a06f9bbb244,,non_safety,html,200,staffing_table,https://www.cityofithacany.gov/539/Reports,high,0,0,False,EXTCAND-404efbc99e69588210b69573,,MECHEXP-09f393e0c18763ec59b19c6d|MECHEXP-2ca7db36d7f5712db9c15ff8|MECHEXP-37bcb7dafa68b430ab13a683|MECHEXP-8367a53300b35ebcebc3c717|MECHEXP-866e3ee0a6ddc06120ecf8a0|MECHEXP-8b4461678d7d2606650e69e5|MECHEXP-b034aad16b2f9b5f3b951c4e|MECHEXP-c1f13b2cbf742c5d24991a75|MECHEXP-e259fca815868d1a263c3b62,ROOTCOMP-e324188c8fd726f0c909e2a6|ROOTCOMP-efc838503340416eb6da4974,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/60c42244af1c5fb3ea5deb0662a1bb403feedb2d67de7da61c2463632c79075e.html,www.cityofithacany.gov,Ithaca,0,true,Reports,2024,multi_family_administrative_source,staffing_table,html_text_candidate,1,EXTSOURCE-859f9803d2225a06661cd17a,2026-08-05T16:57:15.478164+00:00,0,benefits_and_total_compensation|implementation_confirmation|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,non_safety,official_administrative_summary,EXTSRCREV-e6020c910086c9bf011ba99a,source_review_lane_001,528,duplicate exact payload,duplicate_exact_payload,NY,,"Likely **official/primary public administrative source types** you’d use to satisfy metadata fields like *pay plan / salary step schedule / authorized positions / vacancies / staffing / recruitment / retention / turnover / overtime / benefits (health/pension) / compensation study / ordinance/resolution adoption* for **“Ithaca, NY, 2024”**: - **City of Ithaca (Government) budget package (FY2024/Ado",https://www.cityofithacany.gov/539/Reports,upgrades_implementation_confirmation|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison
application/pdf,9cf6872234ed0208b66e6d6fbcb92e05bcd54a1108b34e82d93a82e3dc53a816,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.7""}",3077359,https://www.nj.gov/csc/about/publications/pdf/Compendium.pdf,EXTLOC-015f9811e177f622a8cf0872,,police,pdf,200,payroll_roster,https://www.nj.gov/csc/about/publications/pdf/Compendium.pdf,high,0,0,False,EXTCAND-d61ab75b960683e7f55b4685,,MECHEXP-08c38846af75ede5c7c82690|MECHEXP-1f4db6638f7ea588a2559c74|MECHEXP-8dd842e9c24125f0fed8ce1f|MECHEXP-a349d2866b5edfa44c72c55f|MECHEXP-b79831a3d860cb17d11a453d,ROOTCOMP-cfce038563eebcee121ebbf1,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/9cf6872234ed0208b66e6d6fbcb92e05bcd54a1108b34e82d93a82e3dc53a816.pdf,www.nj.gov,Margate City,0,true,Compendium.pdf,2024,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-753bbca3ee25005b85dccf99,2026-08-05T17:22:07.027317+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,police,direct_official_administrative_record,EXTSRCREV-f9960f73d8a4fc7b69a8e0ad,source_review_lane_004,784,duplicate exact payload,duplicate_exact_payload,NJ,,"Below are **likely official/primary public administrative source types** you’d search for to support metadata-only discovery for: **“Margate City, NJ (2024) payroll salaries earnings overtime authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study”**. ## Likely source types (what to tar",https://www.state.nj.us/csc/about/publications/pdf/Compendium.pdf,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison
text/html; charset=utf-8,5fe62f90630d9a08ebc6b9c1b7d33964a7bde6337f377d329f4d8e2b97569be1,retained prior type,0,"Fiscal Transparency | Canton Township, MI - Official Website Skip to Main Content Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In Government Services Recreation & Culture Business I Want To... Search Summit On the Park Police Fire Leisure Services Golf Budget & Accounting Community Assistance Programs Community Development Block Grant Program Contact Canton Emergency Food Assistance Program Fiscal Transparency Purchasing Division Bids and Proposals Home Government Departments Finance & Budget Fiscal Transparency Fiscal Transparency Can","{""bounded_link_count"": 73, ""bounded_visible_character_count"": 8236, ""html_title"": ""Fiscal Transparency | Canton Township, MI - Official Website""}",119125,https://www.cantonmi.gov/343/Fiscal-Transparency,EXTLOC-01cca2fc389360dc360c5080,,unclear,html,200,payroll_roster,https://www.cantonmi.gov/343/Fiscal-Transparency,high,0,0,False,RESCAND-ccc3fc699587a73dee951fbe,,MECHEXP-36b0db6b608e06e91312d245|MECHEXP-3b448c14c5435d687bcb7d97|MECHEXP-467a92ea6186582fba4649e0|MECHEXP-756c56e62dacafcafa80905e|MECHEXP-a8395d20eb95dc5818356a80,ROOTCOMP-792fccaa6e0f61540827effb,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/5fe62f90630d9a08ebc6b9c1b7d33964a7bde6337f377d329f4d8e2b97569be1.html,www.cantonmi.gov,Canton,0,true,Fiscal-Transparency,2022,payroll_and_earnings,payroll_roster,html_text_candidate,1,EXTSOURCE-24201556b81c93789225e9b8,2026-08-05T17:21:18.367025+00:00,0,implementation_confirmation,unclear,official_administrative_summary,EXTSRCREV-c4be4e570324c512bb16e143,source_review_lane_004,551,duplicate exact payload,duplicate_exact_payload,MN,,"I searched for **“Canton” + “MN” + 2022** and for **municipal personnel/payroll planning signals** (adopted budget, ordinance/budget adoption, HR report, ratification, and payroll-effective dates) using metadata-only discovery. I did **not** verify or download any candidate URLs beyond the search snippets returned. ## Municipality + period matched (high uncertainty on “Canton MN 2022 HR/payroll-effective”) - **City of Canton, Minnesota (MN), FY/year ended 12/31/2022** — financial document search",https://www.cantonmi.gov/343/Fiscal-Transparency,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim
text/html; charset=utf-8,8d9d7352719dcece35f76f670552aca67a59feb99a0b0d886043b362960fb23b,bounded shell/title/filename rule,0,"County Proposed & Adopted Budgets | Ellis County, TX Official Website Skip to Main Content Public Notice... EFFECTIVE IMMEDIATELY ELLIS COUNTY IS UNDER A BURN BAN Read On... Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In ARPA Training Information Government Stay Connected Explore Ellis County Search Elected Officials County Judge Press Releases Newsletter Proclamations & Resolutions Commissioners Precinct One Weather Conditions at Road & Bridge, Pct. 1 Precinct 1 Calendar Road & Bridge Precinct 1 Requests Commissioner Maps and Address","{""bounded_link_count"": 529, ""bounded_visible_character_count"": 31580, ""html_title"": ""County Proposed & Adopted Budgets | Ellis County, TX Official Website""}",271202,https://www.elliscountytx.gov/1104/County-Proposed-Adopted-Budgets,EXTLOC-02379bb4cff2e124ea26f7eb,,all_units,html,200,ordinance_or_resolution,https://www.elliscountytx.gov/1104/County-Proposed-Adopted-Budgets,high,0,0,False,EXTCAND-27e4c0581d16c34dcdb934c9,,MECHEXP-49dcf0d054d29f441bf74d9d|MECHEXP-dc7dfef6745f5eeb3b530f02|MECHEXP-dd433423468a559bfc5e5dca|MECHEXP-ed20eaad1403a60b6248b03a|MECHEXP-ef4ba77762f23a590d48bcd1,ROOTCOMP-1d849f646f9a836026195e0d,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8d9d7352719dcece35f76f670552aca67a59feb99a0b0d886043b362960fb23b.html,www.elliscountytx.gov,Sealy,0,true,County-Proposed-Adopted-Budgets,2020,implementation_confirmation,payroll_roster,html_text_candidate,1,EXTSOURCE-365fc03c5763c5ee409fcf98,2026-08-05T17:30:31.671809+00:00,0,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,official_administrative_summary,EXTSRCREV-34b1838876b52b4e76aa2c9c,source_review_lane_005,620,duplicate exact payload,duplicate_exact_payload,TX,,"Likely **official/primary public administrative source types** for the metadata target (“Sealy”, TX, **2020**; payroll/salaries/earnings/overtime; budget authorized positions/vacancies; staffing/recruitment/retention/turnover; salary step schedules; ordinance/resolution pay plans; pension & health contributions/compensation studies): - **City budget documents (FY 2020 / FY 2020-2021)** *Types:* ad",https://www.elliscountytx.gov/1104/County-Proposed-Adopted-Budgets,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison
text/html; charset=utf-8,27494186bd526f2667134146a0921bc311df76436ea1e456133aa3662fa4cb55,retained prior type,0,"Budget | Gahanna, OH Skip to Main Content Our Government Departments Our Community How Do I... Connect with Us Search Home Departments Administrative Services Finance Budget A A Budget Gahanna’s budget is a comprehensive financial plan for human resources, operating, and capital resource availability to the City. Each of these resources work together to provide services that meet the needs of Gahanna residents, businesses, and other stakeholders. The budget includes both estimates of resources available, including revenues and fund balances and appropriations, which are the authority to spend ","{""bounded_link_count"": 65, ""bounded_visible_character_count"": 10569, ""html_title"": ""Budget | Gahanna, OH""}",112389,https://gahanna.gov/158/Budget,EXTLOC-02c02c15aeb46264902bfacc,,unclear,html,200,payroll_roster,https://gahanna.gov/158/Budget,high,0,0,False,RESCAND-8af2fd114269237ee9e75239,,MECHEXP-1edb04348e16172bec69c442|MECHEXP-371f62e35a6c04e389c7fcf1|MECHEXP-b023676d7e179602ef558344|MECHEXP-c50aae1ea04de1a691c6d247,ROOTCOMP-dce351eaa29d233d09ca361c,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/27494186bd526f2667134146a0921bc311df76436ea1e456133aa3662fa4cb55.html,gahanna.gov,Bucyrus,0,true,Budget,2022,multi_family_administrative_source,payroll_roster,html_text_candidate,1,EXTSOURCE-6a5f9b403e4f698d60247b2a,2026-08-05T17:20:19.383012+00:00,0,payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,unclear,official_administrative_summary,EXTSRCREV-db3ffb4b878edb35994ebd39,source_review_lane_004,222,duplicate exact payload,duplicate_exact_payload,OH,,"## Metadata-only candidate discovery (hosted web search; no URL verification/download) **Target:** `""Bucyrus"" ""OH""`, **Municipality period:** `""2022""`, **Side:** unclear/unspecified, **Event:** missing/unclear, **Missing field:** unclear applicant counts; turnover; retention; vacancy duration; recruitment & compensation studies; **Source-family target:** municipal administrative records (administrative finance/HR/payroll/budget/official reports; including Census/USDA where applicable) ### Candid",https://gahanna.gov/158/Budget,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis
text/html; charset=utf-8,134b7fd591f752c885746e5e82843cc08b86af9b7de53b044ac28d8993661a53,retained prior type,0,Latest News - Bloomfield Township Skip to main navigation Skip to main content Skip to search Translate Toggle search bar Search on this website Search Facebook Twitter LinkedIn YouTube Instagram MENU Government Toggle subnavigation Board of Trustees Boards and Committees Toggle subnavigation Design Review Board Financial Sustainability Committee & Retired Employees Health Care Benefits Trust Lake Boards Planning Commission Road Advisory Committee Zoning Board of Appeals Open Transparent Government Toggle subnavigation AAA Bond Rating Agendas and Minutes Annual Reports Open Finance Public Meet,"{""bounded_link_count"": 423, ""bounded_visible_character_count"": 140705, ""html_title"": ""Latest News - Bloomfield Township""}",691137,https://www.bloomfieldtwpmi.gov/resources/latest-news/,EXTLOC-04cef2a8a69bd0b5a8627952,,fire,html,200,media_or_context,https://www.bloomfieldtwpmi.gov/resources/latest-news/,medium,0,0,False,RESCAND-c7be482c50936091dbe4c3c0,,MECHEXP-0f1beaf2dfca160bd295c2e7|MECHEXP-35b3c5a5fe57cc705345bba6|MECHEXP-37f0a058a2c2694066e6f769|MECHEXP-52d0773e35537c62bb6e51a8|MECHEXP-6fc3f956ebcb777aed236227|MECHEXP-a286c4818cc7bcdca8320558|MECHEXP-d50fd64a8f371e597c60cf72|MECHEXP-ef9cbaf73fa96d4cc58c475b,ROOTCOMP-2f883deef7c431502f0aaeae|ROOTCOMP-b933434dde93695c9d0f777b,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/134b7fd591f752c885746e5e82843cc08b86af9b7de53b044ac28d8993661a53.html,www.bloomfieldtwpmi.gov,Bloomfield charter,0,true,latest-news,2025,staffing_and_headcount,media_or_context,html_text_candidate,1,EXTSOURCE-9213bd2fa29522fc63597053,2026-08-05T17:30:56.807663+00:00,0,recruitment_and_retention,fire,official_administrative_summary,EXTSRCREV-0bf2a38e3e888763cb1de0a7,source_review_lane_002,4923,duplicate exact payload,duplicate_exact_payload,MI,,"I found **metadata-only** candidate discovery targets for **Bloomfield Charter Township (MI)**, **period 2025**, focused on **Fire** staffing metrics, including places where “fire applicant counts / turnover / retention / vacancy duration / recruitment & compensation studies” are most likely to appear—**without verifying or downloading** any candidate URLs. ## Candidate discovery targets (Bloomfield Township MI • 2025 • Fire) 1) **Municipal administrative record family: Fire Department Annual Re",https://www.bloomfieldtwpmi.gov/resources/latest-news/,upgrades_staffing_hypothesis
text/html,655173a43c2ac8885422bac0b4e75249f21503e0dc9d625657a0033c7313e727,retained prior type,0,"81-101. Executive department; civil administration vested in Governor; departments created. The civil administration of the laws of the state is vested in the Governor. For the purpose of aiding the Governor in the execution and administration of the laws, the executive and administrative work shall be divided into the following agencies: (1) Department of Agriculture; (2) Department of Labor; (3) Department of Transportation; (4) Department of Water, Energy, and Environment; (5) Department of Banking and Finance; (6) Department of Insurance; (7) Department of Motor Vehicles; (8) Department of","{""bounded_link_count"": 503, ""bounded_visible_character_count"": 176710, ""html_title"": """"}",4424989,https://www.nebraskalegislature.gov/laws/laws-index/chap81-full.html,EXTLOC-084a4b645dcff79f576c07cd,,all_units,html,200,staffing_table,https://www.nebraskalegislature.gov/laws/laws-index/chap81-full.html,high,0,0,False,EXTCAND-3725df5cd4e5fb3396224883,,MECHEXP-376091c051f879c6ede93edf|MECHEXP-87d5402cc16a1fb6fbadedda|MECHEXP-c98b0a7fd72cae52cd9e722f|MECHEXP-ce43c182e9510a6eb472141f|MECHEXP-fdafdbaa03cb314152035099,ROOTCOMP-c399062fbeffd90b31afd5bb,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/655173a43c2ac8885422bac0b4e75249f21503e0dc9d625657a0033c7313e727.html,www.nebraskalegislature.gov,Manley,0,true,chap81-full.html,2017,multi_family_administrative_source,staffing_table,html_text_candidate,1,EXTSOURCE-2829947ecd43e00707ef4a83,2026-08-05T17:22:05.304672+00:00,0,benefits_and_total_compensation|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,official_administrative_summary,EXTSRCREV-f2deff91e84556b4639a955c,source_review_lane_004,777,duplicate exact payload,duplicate_exact_payload,NE,,"I searched the web for **primary/admin public sources** likely to contain items matching your metadata target (e.g., *pay plan/salary steps, authorized positions, vacancies, staffing/recruitment/retention, turnover, overtime, pension/health contributions, compensation studies*, typically in **2017** and associated with a place/entity like **Manley, NE**). Because “Manley” can be ambiguous, most re",https://www.nebraskalegislature.gov/laws/laws-index/chap81-full.html,upgrades_staffing_hypothesis|upgrades_total_compensation_comparison
text/html; charset=utf-8,130e572ead18a2a4e294db83650a1d7718783fd30581ae42d83729f38f7550ef,bounded shell/title/filename rule,0,"News Flash Archive Skip to Main Content EMERGENCY ALERT West Nile Virus Detected in Buda Read On... Boil Water Notice Issued for West Buda Read On... Government Departments Residents Visitors Doing Business I Want To... Search Contact Us E-Services Alerts Center Calendar News Flash Notify Me Request Tracker Staff Directory Codes & Ordinances, inc. UDC Open Records Requests Home News Flash News Flash Archive Categories & Items Only Categories Only Items Start Date End Date End date cannot be before start date. News Flash Archive Here, you can easily search for archived categories and content it","{""bounded_link_count"": 67, ""bounded_visible_character_count"": 13312, ""html_title"": ""News Flash Archive""}",130182,https://budatx.gov/m/newsflash/archive,EXTLOC-0a83c502a936cd290ef29b78,,unclear,html,200,ordinance_or_resolution,https://budatx.gov/m/newsflash/archive,high,0,0,False,RESCAND-479b7c79f0c1f72ec7fb65d2,,MECHEXP-9197406800b3f84c41766b64|MECHEXP-b28170cc288bf1a1fabc699a|MECHEXP-b74e2fb5f74340674d0cb4a3|MECHEXP-db6913f30c385530d23476a7|MECHEXP-fb39475c6f6417880e9a5ebf,ROOTCOMP-fe09082cef3d8d925d81ce0b,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/130e572ead18a2a4e294db83650a1d7718783fd30581ae42d83729f38f7550ef.html,budatx.gov,Buda,0,true,archive,2023,implementation_confirmation,payroll_roster,html_text_candidate,1,EXTSOURCE-d66391dad45801fd9ad70607,2026-08-05T17:22:39.603762+00:00,0,,unclear,official_administrative_summary,EXTSRCREV-bb2a8389cf8bb016ee12939e,source_review_lane_004,967,duplicate exact payload,duplicate_exact_payload,TX,,"Here are **metadata-only candidate discovery results** for the target: - **Municipality:** Buda, TX - **Period (municipal fiscal year / reporting year):** 2023 - **Side:** unclear - **Event:** unclear - **Missing field:** unclear - **Source-family target:** municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record - **Rule:** I did **not** verify or download any candidate URLs; I only collected metadata discovered via live hosted web search. ## ",https://budatx.gov/CivicAlerts.aspx?ARC=L&CC=2&From=AID%3D1533&ItemID=1533&What=2,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim
text/html; charset=utf-8,83c768fb273aaa9d26f6772b80b4f32bd167bb4f49d42f25da52f4c71d726a05,retained prior type,0,"Local Government Finances Report | MN Office of the State Auditor (OSA) old bootstrap, new one below --> Skip to main content Office of the State Auditor Submit Forms Online (SAFES) Report a Concern Careers Calendar & Deadlines Submit forms online (SAFES) Report a concern Job Openings Calendar + Deadlines Forms, Reports and Data Interactive Tools and Dashboards Fire Relief Associations Tax Increment Financing (TIF) Training and Guidance News About Us Search Contact Us Tel (651) 296 - 2551 Fax (651) 296 - 5905 TDD (800) 627 - 3529 525 Park Street, Suite 500 St. Paul, Minnesota 55103 Quick Links","{""bounded_link_count"": 209, ""bounded_visible_character_count"": 37354, ""html_title"": ""Local Government Finances Report | MN Office of the State Auditor (OSA)""}",66753,https://www.osa.state.mn.us/reports-data-analysis/reports/local-government-finances-report/,EXTLOC-0ac5dad2cebf028aea724ff8,,all_units,html,200,payroll_roster,https://www.osa.state.mn.us/reports-data-analysis/reports/local-government-finances-report/,high,0,0,False,EXTCAND-8d3e8ebe60df9726300c2e41,,MECHEXP-1d66bef1fe97d526dc45ae42|MECHEXP-2c0a4dc0740b20c18a1d6554|MECHEXP-7cd8145678d1eaf8f439f707|MECHEXP-7d51960d059fa52c6cadcaff|MECHEXP-c2603affe3a1c5fbfe692fb5|MECHEXP-f350e5177c7d7fbb113dbbff,ROOTCOMP-ea8ba4e2e59960aee0922456,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/83c768fb273aaa9d26f6772b80b4f32bd167bb4f49d42f25da52f4c71d726a05.html,www.osa.state.mn.us,Ivanhoe,0,true,local-government-finances-report,2024,multi_family_administrative_source,payroll_roster,html_text_candidate,1,EXTSOURCE-f86886d1e09b9b93a3d2b6a0,2026-08-05T17:32:42.313679+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,official_administrative_summary,EXTSRCREV-22c6db41e728895fa2925bcf,source_review_lane_005,1349,duplicate exact payload,duplicate_exact_payload,MN,,"Here are the *most likely official / primary public administrative source types* you’ll need for metadata-only discovery of “Ivanhoe, MN, 2024” items like payroll salaries/earnings/overtime, authorized positions/vacancies/staffing, recruitment/retention/turnover, and pay step schedules/ordinances/resolutions/pay plans/pension & health contributions/compensation studies. ## Likely source types (off",https://www.osa.state.mn.us/reports-data-analysis/reports/local-government-finances-report/,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison
text/html; charset=utf-8,03b3f537a295a6526d71f3c96036a51ad46e9583b0c30dcb5c8f4468fa4601f2,bounded shell/title/filename rule,0,"FY2027 Budget Information | Bloomfield, CT Skip to Main Content Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In Search About Us Departments Government Business Residents How Do I... Home Departments Finance FY2027 Budget Information FY2027 Budget Information FY2027 Town Council Adopted Budget (PDF) FY2027 Adopted Budget In Brief (PDF) FY2027 Town Council Recommended Budget (PDF) The Town of Bloomfield’s 2027 Recommended Budget reflects a thoughtful, transparent process focused on maintaining the essential services our community relies ","{""bounded_link_count"": 86, ""bounded_visible_character_count"": 9805, ""html_title"": ""FY2027 Budget Information | Bloomfield, CT""}",114616,https://www.bloomfieldct.gov/1212/FY2027-Budget-Information,EXTLOC-0b87d91998642537504eb05c,,unclear,html,200,budget,https://www.bloomfieldct.gov/1212/FY2027-Budget-Information,high,0,0,False,RESCAND-f921c9043afa92f89b9b77b3,,MECHEXP-86046713fd2161e3d452b4c2|MECHEXP-9b1bea13d2c059a0245d614a|MECHEXP-d0fc3cfd5de705385426f5e0|MECHEXP-df36d81a02efa57524e167ae,ROOTCOMP-2657f2ed222bcb6ad8d40319,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/03b3f537a295a6526d71f3c96036a51ad46e9583b0c30dcb5c8f4468fa4601f2.html,www.bloomfieldct.gov,Bloomfield,0,true,FY2027-Budget-Information,2024,payroll_and_earnings,payroll_roster,html_text_candidate,1,EXTSOURCE-c994bca351e2de0bcbd7b3aa,2026-08-05T17:32:16.454348+00:00,0,implementation_confirmation,unclear,official_administrative_summary,EXTSRCREV-142dc5688b945763db617e15,source_review_lane_005,1191,duplicate exact payload,duplicate_exact_payload,KY,,"I tried to follow your target pattern, but **I can’t responsibly produce “candidate discovery metadata” for “Bloomfield, KY”** from the results I found, because the only highly relevant “Bloomfield” I encountered in live search results appears to be **Bloomfield, Connecticut** (e.g., “Bloomfield Open Finance” and Bloomfield CT adopted budget content), not a Kentucky municipality. ([bloomfieldct.payroll.socrata.com](https://bloomfieldct.payroll.socrata.com/?utm_source=openai)) Also, the KY-specif",https://www.bloomfieldct.gov/1212/FY2027-Budget-Information,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim
