source_review_id,canonical_locator_id,canonical_final_locator_id,canonical_final_url,original_requested_urls,linked_candidate_ids,linked_search_waves,municipality,state,period,side_scope,department_scope,primary_external_data_family,secondary_external_data_families,direct_staffing_relevance,administrative_source_type,primary_source_quality,verified_content_type,expected_file_type,final_priority_bucket,official_source_flag,linked_root_event_ids,linked_mechanism_exposure_event_ids,linked_claim_ids,expected_claim_upgrade_tags,redirect_lineage,duplicate_final_locator_lineage,verification_status,verification_content_type,verification_content_length,candidate_title,candidate_snippet,locator_host,candidate_fanout,event_fanout,review_complexity,source_review_lane_id,source_review_lane_sequence
EXTSRCREV-3b120f1e6ff3b394413a3794,EXTLOC-e5bb201af1ce736948ef64bc,EXTFINALLOC-e5bb201af1ce736948ef64bc,https://www.chestercity.com/wp-content/uploads/2021/06/2021_AmendedJune23.pdf,https://www.chestercity.com/wp-content/uploads/2021/06/2021_AmendedJune23.pdf,RESCAND-a1292a8102001a3fe5628359,external_search_wave_002_exhaustive_residual,Chester,OH,2021,police,police,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|tenure_and_progression,unrelated_to_staffing,payroll_roster,weak_secondary_source,pdf,pdf,low,false,ROOTCOMP-28a759aa014548b8940d34b4|ROOTCOMP-d6123663a17e5150ab6f5228,MECHEXP-073058048b354ee6eadc497e|MECHEXP-18f11d721c99ac5f9835385d|MECHEXP-2700b6b5dc1fe4a84dc1f3ca|MECHEXP-4c6e8fce0e0d38c170828f2d|MECHEXP-93bbeeca7bc69b96ad89baf3|MECHEXP-9ecde69fe8d49c60039eed1f|MECHEXP-db9d6d57ab6d86a7b2621bf5|MECHEXP-eb9b36c80b30c7af379fc1a0|MECHEXP-ec91b4e3b7396346804c8055,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,redirect_count=0|verification_terminal_request=EXTREQ-b6cc12b14aca695611cfcf3b,canonical_final_locator_id=EXTFINALLOC-e5bb201af1ce736948ef64bc,reachable_direct_document,application/pdf,262896,,"I ran live metadata-only candidate discovery for: **“Chester” + “OH” + 2021 + police employee tenure/step placement/rank progression/promotion timing/incumbent vs new-hire tier retroactivity implementation**, targeting **municipal payroll/open data, adopted budget, HR report, and other official municipal administrative records (Census/USDA not applicable as a direct administrative HR source).** ## Candidate discovery results (metadata only; no URL verification/download) ### A) Municipal administ",www.chestercity.com,1,11,document,source_review_lane_003,8001
EXTSRCREV-b6e9ecb6d52921efd80eedba,EXTLOC-ebd60ae78242c3b39904577a,EXTFINALLOC-ebd60ae78242c3b39904577a,https://www.chittenangoschools.org/tfiles/folder1256/Min%2008.20.24%20Regular%20Mtg.pdf,https://www.chittenangoschools.org/tfiles/folder1256/Min%2008.20.24%20Regular%20Mtg.pdf,RESCAND-390a89bf5cc8511d8f29ed78,external_search_wave_002_exhaustive_residual,Chittenango,NY,undated-source-B4X2500LIVE-20260729-006401,non_safety,non_safety,payroll_and_earnings,implementation_confirmation,unrelated_to_staffing,payroll_roster,weak_secondary_source,pdf,pdf,low,false,ROOTCOMP-2e73669ab0ed1c50cb3d1aee|ROOTCOMP-9012b2c3d1408dec34c1a121|ROOTCOMP-f823a04bb4c0a3599f2214d4,MECHEXP-10e669d83f17677f0422f2dd|MECHEXP-45ab16b26c357a3e1a65a3fc|MECHEXP-51aa396432d693ac23e2ecb1|MECHEXP-5ef9c548897b7137cc2a6dd7|MECHEXP-714726101da29f67a6da259e|MECHEXP-ae515596e78d36afa2274943|MECHEXP-cc5363f8fabcd94bacc4030c|MECHEXP-ebf14c724a3fd96850a6e2f8,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,redirect_count=0|verification_terminal_request=EXTREQ-c68760d1fe76379c4a933f4a,canonical_final_locator_id=EXTFINALLOC-ebd60ae78242c3b39904577a,reachable_direct_document,application/pdf,72227,,"I did live web metadata-only discovery for **Chittenango, NY** using your target string **`undated-source-B4X2500LIVE-20260729-006401`** and your requested source-family categories (municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record). However, I did **not** find any metadata-bearing pages that match that exact “undated-source-B4X2500LIVE-20260729-006401” identifier, nor any municipal payroll/HR/administrative-record pages for Chittenango ",www.chittenangoschools.org,1,11,document,source_review_lane_003,8002
EXTSRCREV-2856bca9a2e96cac03c97e1d,EXTLOC-a70136c3a9045582d7a8e180,EXTFINALLOC-a70136c3a9045582d7a8e180,https://www.cityofmadison.com/human-resources/compensation/compensation-study,https://www.cityofmadison.com/human-resources/compensation/compensation-study,EXTCAND-9a39115252907ee767fcbd0f,external_search_wave_001_compacted,Madison,OH,2019,police,police,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,overtime_staffing_response,payroll_roster,weak_secondary_source,html,html,low,false,ROOTCOMP-9871d5f15c6fe640bf77ff37|ROOTCOMP-cf567c97675de44776324393,MECHEXP-15fefeb0073b8251b821fae7|MECHEXP-33f0d17655ba8016437b13a8|MECHEXP-530f3a812d2d3a7a7d454760|MECHEXP-537d0a443c29b70303eebfe5|MECHEXP-56abc99ff2f81a8c24229901|MECHEXP-6f993a7edaf9a998c3fd8c82|MECHEXP-96e752887ff8d1abafd66034|MECHEXP-a8158ac6bc8d630c385b7fb4|MECHEXP-a97e4f98dfeb6dc6e1e09f53|MECHEXP-ab8e0545173cee4334377347|MECHEXP-c771b7e73a24de4a4e692875,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,redirect_count=0|verification_terminal_request=EXTREQ-2bcaa6803abf20d8409fcf48,canonical_final_locator_id=EXTFINALLOC-a70136c3a9045582d7a8e180,reachable_html_shell_or_portal,text/html; charset=UTF-8,15161,,"## Likely “official / primary administrative source types” for the target metadata (Madison, OH; year 2019; payroll/salaries/overtime/budgeted positions; pay plan; vacancies/staffing/recruitment/retention/turnover; salary step schedule; ordinances/resolutions; pension/health contributions; compensation study) From the kinds of public-government records surfaced by web search, the most likely admin",www.cityofmadison.com,1,13,html,source_review_lane_003,8003
EXTSRCREV-86a0fe68cca31c084681b539,EXTLOC-5d03d4f4a2c2be13333ee460,EXTFINALLOC-5d03d4f4a2c2be13333ee460,https://www.clearcreektownship.com/media/site/trustee-meetings/Agenda%2010-28-24.pdf,https://www.clearcreektownship.com/media/site/trustee-meetings/Agenda%2010-28-24.pdf,RESCAND-0ec480d7fb1df90c9f70866e,external_search_wave_002_exhaustive_residual,Clearcreek,OH,2024,police,police,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,direct_position_reduction_metric,payroll_roster,weak_secondary_source,pdf,pdf,low,false,ROOTCOMP-4a99419b447aa8be2fc0a730,MECHEXP-454b24566f8d0b59b1914c7f|MECHEXP-a73e6418319df8d883a5410b|MECHEXP-b70bf20b691bbb4cdf446b32|MECHEXP-d9c539d944910e14d371dd6b,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,redirect_count=0|verification_terminal_request=EXTREQ-68074c468ab14d7a72283021,canonical_final_locator_id=EXTFINALLOC-5d03d4f4a2c2be13333ee460,reachable_direct_document,application/pdf,134351,,"I found Clearcreek Township (Warren County), Ohio-hosted metadata sources relevant to your requested **2024 / police / authorized positions / filled positions / vacancy rate / layoffs / attrition / municipal payroll & open-data / adopted budget / HR report / Census-USDA administrative records** *fields*, but **the search results I can access here do not show any police-position authorization/fill/vacancy/attrition/layoff figures in 2024**. Below are the closest metadata-only candidate discovery ",www.clearcreektownship.com,1,5,document,source_review_lane_003,8004
EXTSRCREV-019855c3b6e9a3c063626c50,EXTLOC-a17a00d1fa9bd8cea690fe07,EXTFINALLOC-a17a00d1fa9bd8cea690fe07,https://www.cranberrytownship.org/3457/Human-Resources,https://www.cranberrytownship.org/3457/Human-Resources,EXTCAND-08f7a19342736a822f9e85dc,external_search_wave_001_compacted,Cranberry,PA,undated,all_units,all_units,multi_family_administrative_source,payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,direct_vacancy_metric,payroll_roster,weak_secondary_source,html,html,low,false,ROOTCOMP-c0084452a0cc2918a0f74490,MECHEXP-84b1d996165bb5f070ae5032|MECHEXP-bd07a16cfe27418af699a876|MECHEXP-f220be47ad0b6927d07006e1|MECHEXP-f45c68ab5ab5e89e9ff58c53,,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis,redirect_count=0|verification_terminal_request=EXTREQ-07628987f8ef0d1f8d1d73cd,canonical_final_locator_id=EXTFINALLOC-a17a00d1fa9bd8cea690fe07,reachable_html_shell_or_portal,text/html; charset=utf-8,28432,,"### Likely official / primary public administrative source types for the “Cranberry (PA) municipal payroll… authorized positions… vacancies… compensation…” metadata target 1. **Municipal job postings / HR recruitment pages** - Open positions, eligibility, hiring timelines, sometimes starting pay ranges, and “active applicant” retention windows. - Likely locations: “Human Resources”, “Employment op",www.cranberrytownship.org,1,5,html,source_review_lane_003,8005
EXTSRCREV-dc43d4407e89966b0790ca87,EXTLOC-3b480b1550119944d131471e,EXTFINALLOC-3b480b1550119944d131471e,https://www.discoverpolicing.org/agency/bemidji-police-department/,https://www.discoverpolicing.org/agency/bemidji-police-department/,RESCAND-463503b660c509ca59456ad8,external_search_wave_002_exhaustive_residual,Bemidji,MN,2025,police,police,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,direct_position_reduction_metric,payroll_roster,weak_secondary_source,html,html,low,false,ROOTCOMP-852350e8ca4586fdf1f8a69b|ROOTCOMP-ed50d3ff4778e576730b8cee,MECHEXP-2b78c7f2b60b236e306fb782|MECHEXP-31c3c0a8fbe3e2bbbe90f5d9|MECHEXP-447788363be4bbb5bda5a41e|MECHEXP-6a92028f58d5d6237132c06e|MECHEXP-7811a9522108cf735ff19d90|MECHEXP-c25be42a29e5cf14ff7a679a|MECHEXP-e6f21cd53ef8f5d2669a71f3,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,redirect_count=0|verification_terminal_request=EXTREQ-66208122351c180192791f53,canonical_final_locator_id=EXTFINALLOC-3b480b1550119944d131471e,reachable_html_shell_or_portal,text/html; charset=UTF-8,,,"I ran live, metadata-only discovery targeting **Bemidji, MN** for **2025**, **police**/**police authorized positions**/**filled positions**/**vacancy rate**/**layoffs**/**attrition**, and specifically looking for **retroactivity implementation** and then **municipal payroll/open data**, **adopted budget**, **HR report**, and **Census/USDA official municipal administrative record**. ## Candidate sources found (do not verify/download URLs) Below are the *best* candidate entries I found that may co",www.discoverpolicing.org,1,9,html,source_review_lane_003,8006
EXTSRCREV-08b233ed594834a291ab7541,EXTLOC-0d91941700c3b526cfde7125,EXTFINALLOC-0d91941700c3b526cfde7125,https://www.governmentjobs.com/careers/baraboowi/jobs/newprint/3652205,https://www.governmentjobs.com/careers/baraboowi/jobs/newprint/3652205,EXTCAND-93c3a840618ee9ee5276c271,external_search_wave_001_compacted,Baraboo,WI,undated,non_safety,non_safety,staffing_and_headcount,implementation_confirmation,overtime_staffing_response,staffing_table,weak_secondary_source,html,html,low,false,ROOTCOMP-1b7b9b7d7c384365218a5078,MECHEXP-09bdf91288f8d199e4d46448|MECHEXP-526d4365700e7d4c747fbe52|MECHEXP-e5325be14543916d55e9481b|MECHEXP-fdca410616ac5bcfacce1b20,,upgrades_implementation_confirmation|upgrades_mechanism_claim|upgrades_staffing_hypothesis,redirect_count=0|verification_terminal_request=EXTREQ-25708f5b44c1f6fc4adb3a8c,canonical_final_locator_id=EXTFINALLOC-0d91941700c3b526cfde7125,reachable_html_shell_or_portal,text/html; charset=utf-8,6904,,"Likely **official / primary public administrative source types** for “Baraboo, WI” municipal **pay/budget/staffing** metadata (pay plans, authorized positions, vacancies, overtime, schedules, resolutions/ordinances, etc.): - **City of Baraboo Budget / Budget Books (annual)** Primary documents where you’d find **salary and overtime line items**, staffing-related assumptions, personnel cost summarie",www.governmentjobs.com,1,5,html,source_review_lane_003,8007
EXTSRCREV-9407ac9fa458ad69884f02c9,EXTLOC-b5fa835d14b9133dd452c27e,EXTFINALLOC-b5fa835d14b9133dd452c27e,https://www.mackinac.org/S1989-03,https://www.mackinac.org/S1989-03,RESCAND-584845316e1edbc37955335e,external_search_wave_002_exhaustive_residual,Brownstown charter,MI,undated-source-B4X2500LIVE-20260729-005363,police,police,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,direct_vacancy_metric,payroll_roster,weak_secondary_source,html,html,low,false,ROOTCOMP-42022e29e283ec382dd248bc|ROOTCOMP-b5c7f0bb096b9dbbfbd420f8,MECHEXP-1f55baa9fbcacd00a677dbc7|MECHEXP-6a6c07d83bf382db68d43587|MECHEXP-792949196570bc814f38801d|MECHEXP-a1aba3fd1bbf65f675b93d52|MECHEXP-ae2a3f50519b4f65c9e6f565|MECHEXP-d189b5801c0145f9889f2b4b|MECHEXP-f5a069660daecbce2ccc8972,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,redirect_count=0|verification_terminal_request=EXTREQ-8dc4490c205ebed0e4e6fc14,canonical_final_locator_id=EXTFINALLOC-b5fa835d14b9133dd452c27e,reachable_html_shell_or_portal,text/html;charset=utf-8,,,"I ran live metadata-only candidate discovery for: **“Brownstown charter” + MI + police** targeting **undated source / B4X2500LIVE-20260729-005363**, looking specifically for **police applicant counts, turnover, retention, vacancy duration, recruitment & compensation studies**, and related **retroactivity/implementation** tied to **municipal payroll/open data, adopted budgets, HR reports, and Census/USDA official municipal administrative records**—*without verifying or downloading candidate URLs*",www.mackinac.org,1,9,html,source_review_lane_003,8008
EXTSRCREV-ed37ae8534f7fc3018c0150c,EXTLOC-db65b523c519b31eee588efa,EXTFINALLOC-db65b523c519b31eee588efa,https://www.mapofzipcodes.com/zip/67330,https://www.mapofzipcodes.com/zip/67330,RESCAND-f6b9cdd11679f3e3682a0657,external_search_wave_002_exhaustive_residual,Altamont,KS,2024,police,police,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,direct_position_reduction_metric,payroll_roster,weak_secondary_source,html,html,low,false,ROOTCOMP-2d37a8a5660d4b9f3b6af254,MECHEXP-0840c2377c4beb9cbb298537|MECHEXP-0c6a46c61aa312241d1ea9a2|MECHEXP-5d51df67d8c0109154a7295b|MECHEXP-c254dc04100a1d37a3de7a0b|MECHEXP-d754172da4e6dae20100ee0d,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,redirect_count=0|verification_terminal_request=EXTREQ-8bf07bdd9605c2212cd39507,canonical_final_locator_id=EXTFINALLOC-db65b523c519b31eee588efa,reachable_html_shell_or_portal,text/html; charset=UTF-8,,,"I attempted metadata-only candidate discovery for the target pattern you specified: - **Municipality:** Altamont, KS - **Period:** **2024** - **Side:** **police** - **Event / Missing fields target:** “authorized positions, filled positions, vacancy rate, layoffs, attrition, retroactivity implementation” - **Source-family target:** **municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record** - **Do not verify/download candidate URLs:** followed ",www.mapofzipcodes.com,1,6,html,source_review_lane_003,8009
EXTSRCREV-fee6dcafd6f8171162525bb8,EXTLOC-ecfee255ef883210748fe362,EXTFINALLOC-ecfee255ef883210748fe362,https://www.ncleg.net/EnactedLegislation/Statutes/HTML/ByArticle/Chapter_160A/Article_4A.html,https://www.ncleg.net/EnactedLegislation/Statutes/HTML/ByArticle/Chapter_160A/Article_4A.html,RESCAND-f2fc6806923d9e1c47315d2c,external_search_wave_002_exhaustive_residual,Belville,NC,2022,unclear,unclear,implementation_confirmation,benefits_and_total_compensation,contextual_staffing_only,pension_or_retirement_document,weak_secondary_source,html,html,low,false,ROOTCOMP-98b1eda04e1a076a0e19bba4,MECHEXP-423137edf60768faef56891e|MECHEXP-52eaae2c29273569511a9634|MECHEXP-772a605c88673f389bb96d5e|MECHEXP-884822f3e2c047e685b45542|MECHEXP-ce169c2c4d5e0193d15f68af,,upgrades_implementation_confirmation|upgrades_mechanism_claim|upgrades_total_compensation_comparison,redirect_count=0|verification_terminal_request=EXTREQ-9756661ad8ca437ece5bf6da,canonical_final_locator_id=EXTFINALLOC-ecfee255ef883210748fe362,reachable_html_shell_or_portal,text/html,,,"I found **municipal record candidates** for “Belville, NC” around **2022** that plausibly cover your target metadata fields (**pension contributions**, **health-cost shares**, **leave**, **premium eligibility & take-up**, and **minimum-staffing overtime / retroactivity & implementation**) from **official/administrative record families** (town finance pages, adopted budget/audit materials, personnel policy manuals, and state-administered pension reporting). Below are **metadata-only candidate URL",www.ncleg.net,1,6,html,source_review_lane_003,8010
