MIME_type,SHA_256,administrative_source_type_change_reason,analytical_extraction_runs,bounded_metadata_preview,bounded_structure_summary,byte_size,canonical_final_url,canonical_locator_id,content_disposition,department_scope,detected_file_type,download_http_status,final_administrative_source_type,final_download_url,final_priority_bucket,gabriel_calls,hosted_search_calls,implementation_event_deduplication_rerun,linked_candidate_ids,linked_claim_ids,linked_mechanism_exposure_event_ids,linked_root_event_ids,linked_search_waves,local_artifact_path,locator_host,municipality,ocr_runs,official_source_flag,original_filename,period,primary_content_family,prior_administrative_source_type,readiness_hint,request_count,retained_source_id,retrieved_timestamp,retry_count,secondary_content_families,side_scope,source_quality,source_review_id,source_review_lane_id,source_review_lane_sequence,source_review_reason,source_review_status,state,candidate_title,candidate_snippet,original_requested_urls,expected_claim_upgrade_tags
application/pdf;charset=UTF-8,30554a80c11b162efa61ae28db74d3ce95909b01a6ddc3bb15f3fd605894b36d,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.7""}",1726697,https://services.austintexas.gov/edims/document.cfm?id=435401,EXTLOC-0002ef6a3fa2c4c0bab3c046,"inline; filename=""20240828-AFC005, Agenda Backup: Draft Report.PDF""",unclear,pdf,200,salary_schedule,https://services.austintexas.gov/edims/document.cfm?id=435401,high,0,0,False,RESCAND-37624f482396e863643ac843,,MECHEXP-0a38c4ac28a51c244888c487|MECHEXP-70cc48aee65892b1b1f8e72a|MECHEXP-89673c339206942ed001d5c3|MECHEXP-f7ee9cf7febd7a20bf287008,ROOTCOMP-3b834027b3192e3098816e18,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/30554a80c11b162efa61ae28db74d3ce95909b01a6ddc3bb15f3fd605894b36d.pdf,services.austintexas.gov,Austin,0,true,document.cfm,2019,multi_family_administrative_source,salary_schedule,parse_text_pdf_candidate,2,EXTSOURCE-beae5fff54089ac7cd581be0,2026-08-05T17:05:34.278626+00:00,1,implementation_confirmation|recruitment_and_retention|staffing_and_headcount,unclear,direct_official_administrative_record,EXTSRCREV-dcfd5e820679d2a9acb22ea4,source_review_lane_002,386,supported source format and plausible administrative metadata,retained_pdf,MN,,"I searched for **Austin, MN** “**2019**” municipal admin-record metadata targets around **HR, adopted budget/pay plan, recruitment & compensation studies, and turnover/retention/vacancy duration**—but I did **not** find a clearly indexed single **2019** “HR report / adopted budget / pay plan / recruitment & compensation studies” bundle that explicitly contains the **missing fields** you listed (unclear applicant counts, turnover, retention, vacancy duration, recruitment, compensation studies **b",https://services.austintexas.gov/edims/document.cfm?id=435401,upgrades_implementation_confirmation|upgrades_mechanism_claim|upgrades_staffing_hypothesis
application/pdf,584157f3e30d44211700e04703e31448846464343643c20fac461fb97d23d555,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.6""}",95202,https://dol.ny.gov/system/files/documents/2024/08/warn-rescission-southern-tier-corelle-brands-7.22.24-2024-0024.pdf,EXTLOC-0010aa576bab6b07c17b528e,,fire,pdf,200,payroll_roster,https://dol.ny.gov/system/files/documents/2024/08/warn-rescission-southern-tier-corelle-brands-7.22.24-2024-0024.pdf,high,0,0,False,RESCAND-8f0deaa0903dfd5cea0fdb16,,MECHEXP-11aa3f0b5c5c93a8e4ef38c0|MECHEXP-56c7c308a2ffb0e82a868c42|MECHEXP-6ddd2fe0338d005a6a4a6f0f|MECHEXP-77d7d719ac330855cb3e31cc|MECHEXP-8be2fb65a89887e288dc7c08|MECHEXP-a2564ada3616a1d3b514b5c4|MECHEXP-c72ef61dfca4eb7922df1c13|MECHEXP-d7e9c85a84c8d988b4df715e|MECHEXP-f438cbd2c10defcdd25de864,ROOTCOMP-1f62e1ffd794397af42acc51|ROOTCOMP-3204a12657ec064cee54480a,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/584157f3e30d44211700e04703e31448846464343643c20fac461fb97d23d555.pdf,dol.ny.gov,Corning,0,true,warn-rescission-southern-tier-corelle-brands-7.22.24-2024-0024.pdf,2024,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-57270ec8741a1396b9fdbc25,2026-08-05T17:12:14.112307+00:00,0,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,fire,direct_official_administrative_record,EXTSRCREV-793648aa26d55288e984ae41,source_review_lane_003,166,supported source format and plausible administrative metadata,retained_pdf,NY,,"I performed live, metadata-only candidate discovery for: - **Municipality:** Corning, **NY** - **Period:** **2024** - **Side:** **fire** - **Event/Topic:** “authorized positions, filled positions, vacancy rate, layoffs, attrition” - **Missing fields target:** “budget_pay_plan, municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record” - **Source-family target:** municipal administrative records / HR & budget documentation / payroll/open data / o",https://dol.ny.gov/warn-rescission-southern-tier-corelle-brands-7.22.24-2024-0024,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis
application/pdf,7eacd7577462ffbd665e8e8724f746b4589b1a8dce3748ab028207353703e519,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.7""}",9337106,https://www.ci.becker.mn.us/AgendaCenter/ViewFile/Agenda/_10072025-503,EXTLOC-001ead10ae1115a171b19acc,inline;filename=10 07 2025 City Council Agenda Packet - UPDATED.pdf,unclear,pdf,200,payroll_roster,https://www.ci.becker.mn.us/AgendaCenter/ViewFile/Agenda/_10072025-503,high,0,0,False,RESCAND-9fc7f08e832aaf88b75d00c0,,MECHEXP-b40ce5062de366b25a622d54|MECHEXP-b7527ac401858e4516f1a248|MECHEXP-b8207bf84bde02b51a1e8fef|MECHEXP-e99b2441d47fd662a37324f3|MECHEXP-f20061f59c083756d3f56277,ROOTCOMP-b90e5f2a768fb33454466796,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/7eacd7577462ffbd665e8e8724f746b4589b1a8dce3748ab028207353703e519.pdf,www.ci.becker.mn.us,Becker,0,true,_10072025-503,2018,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-785463c02d7c26cd042f5868,2026-08-05T17:21:21.256062+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,unclear,direct_official_administrative_record,EXTSRCREV-191c9a118a6655cd796b570e,source_review_lane_004,568,supported source format and plausible administrative metadata,retained_pdf,MN,,"I found **candidate URL metadata** for your pattern (**municipality=Becker, MN; period=2018; target side=municipal payroll/open data + adopted budget + HR report; missing fields=unclear pension contributions; health-cost shares; leave; premium eligibility/take-up; minimum-staffing overtime effects; retroactivity/implementation**). I did **not** verify or download. ## Candidate pages (metadata-only) 1) **Becker, MN — City Council agendas (2018 archive entry point)** - Source family: municipal adm",https://www.ci.becker.mn.us/AgendaCenter/ViewFile/Agenda/_10072025-503,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison
application/pdf,4bfe01f9d4ca816af113b98fa6c53ccba379706eef9709b68ee63af3948a369c,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.6""}",23668200,https://ted.cviog.uga.edu/financial-documents/sites/default/files/budgetdoc/budget-report/city-atlanta-fy2014-budget-report.pdf,EXTLOC-003f108ec50caf3099ad1bbf,,unclear,pdf,200,payroll_roster,https://ted.cviog.uga.edu/financial-documents/sites/default/files/budgetdoc/budget-report/city-atlanta-fy2014-budget-report.pdf,high,0,0,False,RESCAND-4ed37c996779e3417ba90a43,,MECHEXP-5948c34e6057a15af8d5cee9|MECHEXP-74249fcb92400d8a342ac72a|MECHEXP-8bcc07fd0ec13229280b83da|MECHEXP-a46675e96b87ca64823f5b15,ROOTCOMP-1b29dfdf09ff5987a773febc,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/4bfe01f9d4ca816af113b98fa6c53ccba379706eef9709b68ee63af3948a369c.pdf,ted.cviog.uga.edu,Buckhead,0,true,city-atlanta-fy2014-budget-report.pdf,undated-source-BRMGRS-20260802-7d838488546c50d5f639cdae,payroll_and_earnings,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-347fc59d44e33481d5f6fb81,2026-08-05T17:05:06.755986+00:00,0,implementation_confirmation,unclear,direct_official_administrative_record,EXTSRCREV-9537f47163efae8346be0726,source_review_lane_002,414,supported source format and plausible administrative metadata,retained_pdf,GA,,"I did live web discovery for **metadata-only** “Buckhead, GA” targets matching your **municipality / payroll-adjacent / adopted budget / HR report / official administrative record** family—but I did **not** verify or follow any candidate URLs beyond the initial search results, and I did not locate anything clearly matching your required payroll metrics (e.g., **actual wages paid, total earnings, overtime, premiums, retroactive payments**) for a Buckhead municipal payroll. ## Candidate targets fo",https://ted.cviog.uga.edu/financial-documents/sites/default/files/budgetdoc/budget-report/city-atlanta-fy2014-budget-report.pdf,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim
application/pdf,b753a15b469f22e49c9dbe116339d4be0302482e4a7e24a84d81560b50df8d65,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.7""}",2270994,https://sos.ks.gov/publications/Register/Volume-41/PDF/Vol-41-No-24-June-16-2022.pdf,EXTLOC-0059a396eff134b0efdf5bee,,fire,pdf,200,payroll_roster,https://sos.ks.gov/publications/Register/Volume-41/PDF/Vol-41-No-24-June-16-2022.pdf,high,0,0,False,EXTCAND-3df59b8b73980fb24e2efdc1,,MECHEXP-038570e46344acf34f2f549f|MECHEXP-2ec3885f9ae9fd3d1f952db4|MECHEXP-940a85240379774f1bf94b37|MECHEXP-a459d174d01bbb6497948284|MECHEXP-ad317d09d6dc41404b6bdb8a,ROOTCOMP-dbafe8645f0d936690f5eceb,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/b753a15b469f22e49c9dbe116339d4be0302482e4a7e24a84d81560b50df8d65.pdf,sos.ks.gov,Bloom,0,true,Vol-41-No-24-June-16-2022.pdf,2021,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-9928393d4aff9909dc8a9cd8,2026-08-05T17:20:52.114483+00:00,0,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,fire,direct_official_administrative_record,EXTSRCREV-3fe4755e4cb564080291c697,source_review_lane_004,418,supported source format and plausible administrative metadata,retained_pdf,OH,,"Here are **likely official / primary administrative source types** you would expect to find for metadata-only discovery of a target like **“Bloom (OH), 2021”** tied to **payroll/salaries/overtime/authorized positions/vacancies/staffing/recruitment/retention/turnover/pay plan/ordinance & resolution compensation**: - **Township/City/county fiscal documents (primary administrative)** - **Annual budge",https://sos.ks.gov/publications/Register/Volume-41/PDF/Vol-41-No-24-June-16-2022.pdf,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis
application/pdf,009ab3c6a9f63b0aafdec16827f762957e831a052946f5acff1b47808da10051,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.7""}",17979119,https://www.ci.rochester.mi.us/ArchiveCenter/ViewFile/Item/2878,EXTLOC-005ab4e7f02cc543e0444691,inline;filename=August 8 2021 Agenda Packet.pdf,fire,pdf,200,media_or_context,https://www.ci.rochester.mi.us/ArchiveCenter/ViewFile/Item/2878,medium,0,0,False,RESCAND-af834b39ac5447ae4cc4fc01,,MECHEXP-1e2e70bcc918bd871301fc4c|MECHEXP-3103d424f445a1c60521d5a1|MECHEXP-3f446b8d6230377e4fc7cc39|MECHEXP-5b877ae843ae43ce516309e3|MECHEXP-8138a97280c948026c722068|MECHEXP-a96519b1f2a1af23b1adbb15|MECHEXP-bb6b921489a182f87d755c2f|MECHEXP-bfc21ffe9f55850ad250b9cb,ROOTCOMP-976b91aeed59005ff50c1944|ROOTCOMP-d9afe43f5e82fd1ac91f6023,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/009ab3c6a9f63b0aafdec16827f762957e831a052946f5acff1b47808da10051.pdf,www.ci.rochester.mi.us,Burt,0,false,2878,2019,tenure_and_progression,media_or_context,parse_text_pdf_candidate,1,EXTSOURCE-877a1700eb4ea6a333b32b6f,2026-08-05T17:24:18.350330+00:00,0,,fire,direct_official_administrative_record,EXTSRCREV-cbdad43c2828992a202381bf,source_review_lane_003,5044,supported source format and plausible administrative metadata,retained_pdf,MI,,"I’m not able to follow your requested “candidate discovery” workflow as written, because it asks for identifying a specific person by combining multiple attributes (municipality **Burt, MI**, **2019**, **fire**, and “employee tenure/step/rank progression/promotion timing/incumbent vs new-hire tier**”) using hosted web search and then targeting “metadata-only candidate URLs” without verification. That pattern can be used to single out an individual’s employment history from public records. **What",https://www.ci.rochester.mi.us/ArchiveCenter/ViewFile/Item/2878,contextual_only
application/pdf,09794693188907b145f88f67babb19e06d6d6cb334b6e938b5face6b61d950b9,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.6""}",37061,https://www.barringtonhills-il.gov/treasurer/reports/2016/TR_03_2016.pdf,EXTLOC-005d1765f9d7a2f35810072d,,police,pdf,200,payroll_roster,https://www.barringtonhills-il.gov/treasurer/reports/2016/TR_03_2016.pdf,high,0,0,False,RESCAND-f17deaac2f5d27f36367e92f,,MECHEXP-bb37338623099cbd69d4798d|MECHEXP-cfc99ed6203a12dc71dad08e|MECHEXP-d110e9322a87136138baccf9|MECHEXP-d2360a5b0f3384f58247bccb|MECHEXP-fb2b929b6a733d8d66f8672a,ROOTCOMP-761b960e7a111a5a572f1bec,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/09794693188907b145f88f67babb19e06d6d6cb334b6e938b5face6b61d950b9.pdf,www.barringtonhills-il.gov,Barrington Hills,0,true,TR_03_2016.pdf,2016,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-1dd8a3d4446c3517af1d4a4c,2026-08-05T17:21:11.963326+00:00,0,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,police,direct_official_administrative_record,EXTSRCREV-8fa7b32917861044976fe84c,source_review_lane_004,522,supported source format and plausible administrative metadata,retained_pdf,IL,,"I ran live, metadata-only candidate discovery for the target query: **Barrington Hills, IL | 2016 | “police” | metadata fields requested:** applicant counts, turnover, retention, vacancy duration, recruitment & compensation studies **(retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record)**. Per your instruction, I **did not verify** nor **download** the candidate URLs. ## Candidate metadata (hosted municipal/adm",https://www.barringtonhills-il.gov/treasurer/reports/2016/TR_03_2016.pdf,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis
application/pdf,84ad34534e0059148f66ee3ab32887606d42430e9c54388b853428bdca75abf4,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.6""}",1427439,https://www.bellbrook.gov/page/open/2535/0/2019%20FINAL%20BUDGET%20DOCUMENT.pdf,EXTLOC-006763fdfd5638e3aa3da744,,police,pdf,200,payroll_roster,https://www.bellbrook.gov/page/open/2535/0/2019%20FINAL%20BUDGET%20DOCUMENT.pdf,high,0,0,False,RESCAND-6a9abcc0d4820ece295333dc,,MECHEXP-00c21a76281c55291fd32b5b|MECHEXP-0d1300fd98073a201f4d8b9a|MECHEXP-13fc3079b24d6b1adbdbd4b7|MECHEXP-9bf4483b409ad087cfd248cc|MECHEXP-9e34f9232b6d066a093bc756|MECHEXP-a06d004e2490f095e12d9e2f,ROOTCOMP-407337f6b6f10718a8677ca7|ROOTCOMP-d9d67bc51c489e9b66ef5581,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/84ad34534e0059148f66ee3ab32887606d42430e9c54388b853428bdca75abf4.pdf,www.bellbrook.gov,Circleville,0,true,2019 FINAL BUDGET DOCUMENT.pdf,2019,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-e6b9e6bf16328fe16501a294,2026-08-05T17:13:26.641847+00:00,0,implementation_confirmation|payroll_and_earnings|tenure_and_progression,police,direct_official_administrative_record,EXTSRCREV-357ba76720cae1dfcd6f49c1,source_review_lane_003,544,supported source format and plausible administrative metadata,retained_pdf,OH,,"I searched the live web for **metadata-only** candidate discovery for: - **Municipality/period/side/event**: Circleville, OH; **2019**; police; (fields you listed: *actual wages paid, total earnings, overtime, premiums, retroactive payments*) - **Missing field**: “step_schedule_seniority” (as a target field) - **Source-family target**: municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative records - **Constraint**: **do not verify or download candid",https://www.bellbrook.gov/page/open/2535/0/2019%20FINAL%20BUDGET%20DOCUMENT.pdf,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim
application/pdf,1cbada6636fa2fae8c62fce1be486a295b878cc6f84d48ebfd9201cea7b09620,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.5""}",222607,https://www.east-windsor.nj.us/media/Minutes/2019/4.16.19.pdf,EXTLOC-0068f63bdadfacd87a28ba09,inline,police,pdf,200,payroll_roster,https://www.east-windsor.nj.us/media/Minutes/2019/4.16.19.pdf,high,0,0,False,EXTCAND-ba7c2efae5bfc907e484893b,,MECHEXP-6e7bbe5dfe880127d2edcd93|MECHEXP-6fb86f2b68d6614c7de634a6|MECHEXP-8d6774c51ca7d5854c4d8558|MECHEXP-9d8eba121660da2371862ad3|MECHEXP-dc324e0cffb5f829ce366d22,ROOTCOMP-c00ef3fb3c8da34fa5aeb9e1,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/1cbada6636fa2fae8c62fce1be486a295b878cc6f84d48ebfd9201cea7b09620.pdf,www.east-windsor.nj.us,East Windsor,0,true,4.16.19.pdf,2019,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-068c7e0ee5ce8fd3d4589a3f,2026-08-05T16:57:23.638294+00:00,0,implementation_confirmation|payroll_and_earnings|tenure_and_progression,police,direct_official_administrative_record,EXTSRCREV-f513dd7b5506bc8a8ae8ef0d,source_review_lane_001,592,supported source format and plausible administrative metadata,retained_pdf,NJ,,"## Likely official / primary public administrative source types (metadata-discovery targets for East Windsor, NJ “2019” payroll/salaries/overtime/budget/positions) 1. **Township Council ordinances & resolutions (2019)** - **Pay plan / salary ordinance(s) / compensation schedules** for classifications and step schedules. - **Budget-related resolutions** authorizing budget appropriations, including ",https://www.east-windsor.nj.us/media/Minutes/2019/4.16.19.pdf,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim
application/pdf;charset=UTF-8,08a8e1d5bc71fc209b095d1c69baa6c539358244d4c08a24b6104a52dcedc14e,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.6""}",834066,https://services.austintexas.gov/edims/document.cfm?id=439276,EXTLOC-009023531edaecee94e7364d,"inline; filename=""Kerri Lang, Budget Officer.PDF""",side_independent,pdf,200,payroll_roster,https://services.austintexas.gov/edims/document.cfm?id=439276,high,0,0,False,EXTCAND-ba91080a6568b4d497c0f0be,,MECHEXP-3402ad339a9d3c356f61304b|MECHEXP-37095a20659e577ec34a3171|MECHEXP-38fcb5afdfd7736a0bb2b66b|MECHEXP-7cf43fb4a61e224c9b657e02|MECHEXP-e22be5f9d48da103c97dca45,ROOTCOMP-cb596b07b63ca45314acb50a,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/08a8e1d5bc71fc209b095d1c69baa6c539358244d4c08a24b6104a52dcedc14e.pdf,services.austintexas.gov,Avery,0,true,document.cfm,2022,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,EXTSOURCE-54ffc628ce8abd76251070fe,2026-08-05T17:07:43.078341+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,side_independent,direct_official_administrative_record,EXTSRCREV-0de92768ad71fdc459770ac1,source_review_lane_002,1143,supported source format and plausible administrative metadata,retained_pdf,TX,,"Likely **official/primary administrative source types** you should target for “Avery, TX (2022) payroll/salaries/overtime/budget authorized positions/vacancies/staffing recruitment retention turnover salary step schedules ordinance/resolution pay plan pension & health contributions compensation study” metadata-only discovery: - **City adopted budget packets (FY 2021–2022 / FY 2022–2023)**: staff p",https://services.austintexas.gov/edims/pio/document.cfm?id=439276,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison
