retained_source_id,source_review_id,claim_id,claim_upgrade_tag,linkage_basis
EXTSOURCE-84bdeae25bdb5e8d15e52043,EXTSRCREV-fc8b7fe8502832bd5fe45cde,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-84bdeae25bdb5e8d15e52043,EXTSRCREV-fc8b7fe8502832bd5fe45cde,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
EXTSOURCE-84bdeae25bdb5e8d15e52043,EXTSRCREV-fc8b7fe8502832bd5fe45cde,,upgrades_staffing_hypothesis,candidate expected-claim-upgrade lineage
EXTSOURCE-dc3e75488aa8404bbc70141e,EXTSRCREV-bce6a5afc73923da8a33181f,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-dc3e75488aa8404bbc70141e,EXTSRCREV-bce6a5afc73923da8a33181f,,upgrades_implementation_confirmation,candidate expected-claim-upgrade lineage
EXTSOURCE-dc3e75488aa8404bbc70141e,EXTSRCREV-bce6a5afc73923da8a33181f,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-dc3e75488aa8404bbc70141e,EXTSRCREV-bce6a5afc73923da8a33181f,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
EXTSOURCE-dc3e75488aa8404bbc70141e,EXTSRCREV-bce6a5afc73923da8a33181f,,upgrades_staffing_hypothesis,candidate expected-claim-upgrade lineage
EXTSOURCE-dc3e75488aa8404bbc70141e,EXTSRCREV-bce6a5afc73923da8a33181f,,upgrades_total_compensation_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-193a4dbbd7562ae4a58684d5,EXTSRCREV-a248514047a68cbb8657f9fa,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-193a4dbbd7562ae4a58684d5,EXTSRCREV-a248514047a68cbb8657f9fa,,upgrades_implementation_confirmation,candidate expected-claim-upgrade lineage
EXTSOURCE-193a4dbbd7562ae4a58684d5,EXTSRCREV-a248514047a68cbb8657f9fa,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-193a4dbbd7562ae4a58684d5,EXTSRCREV-a248514047a68cbb8657f9fa,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
EXTSOURCE-193a4dbbd7562ae4a58684d5,EXTSRCREV-a248514047a68cbb8657f9fa,,upgrades_staffing_hypothesis,candidate expected-claim-upgrade lineage
EXTSOURCE-193a4dbbd7562ae4a58684d5,EXTSRCREV-a248514047a68cbb8657f9fa,,upgrades_total_compensation_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-29a2ab1b7d5d10048a2ee054,EXTSRCREV-253715e87a4d8cf17d71a9d7,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-29a2ab1b7d5d10048a2ee054,EXTSRCREV-253715e87a4d8cf17d71a9d7,,upgrades_implementation_confirmation,candidate expected-claim-upgrade lineage
EXTSOURCE-29a2ab1b7d5d10048a2ee054,EXTSRCREV-253715e87a4d8cf17d71a9d7,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-29a2ab1b7d5d10048a2ee054,EXTSRCREV-253715e87a4d8cf17d71a9d7,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
EXTSOURCE-d3ce675d8f6ccf5f48cc0bfb,EXTSRCREV-23717b647e4f74ce7bafa052,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-d3ce675d8f6ccf5f48cc0bfb,EXTSRCREV-23717b647e4f74ce7bafa052,,upgrades_implementation_confirmation,candidate expected-claim-upgrade lineage
EXTSOURCE-d3ce675d8f6ccf5f48cc0bfb,EXTSRCREV-23717b647e4f74ce7bafa052,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-d3ce675d8f6ccf5f48cc0bfb,EXTSRCREV-23717b647e4f74ce7bafa052,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
EXTSOURCE-d3ce675d8f6ccf5f48cc0bfb,EXTSRCREV-23717b647e4f74ce7bafa052,,upgrades_staffing_hypothesis,candidate expected-claim-upgrade lineage
EXTSOURCE-05bac5d94e8cf34ad9a1a23f,EXTSRCREV-487463f967d864f2731c67de,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-05bac5d94e8cf34ad9a1a23f,EXTSRCREV-487463f967d864f2731c67de,,upgrades_implementation_confirmation,candidate expected-claim-upgrade lineage
EXTSOURCE-05bac5d94e8cf34ad9a1a23f,EXTSRCREV-487463f967d864f2731c67de,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-05bac5d94e8cf34ad9a1a23f,EXTSRCREV-487463f967d864f2731c67de,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
EXTSOURCE-b44daa3314a1679a4ce10c9f,EXTSRCREV-51e4437857f62933a5ac5b55,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-b44daa3314a1679a4ce10c9f,EXTSRCREV-51e4437857f62933a5ac5b55,,upgrades_implementation_confirmation,candidate expected-claim-upgrade lineage
EXTSOURCE-b44daa3314a1679a4ce10c9f,EXTSRCREV-51e4437857f62933a5ac5b55,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-b44daa3314a1679a4ce10c9f,EXTSRCREV-51e4437857f62933a5ac5b55,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
EXTSOURCE-b44daa3314a1679a4ce10c9f,EXTSRCREV-51e4437857f62933a5ac5b55,,upgrades_staffing_hypothesis,candidate expected-claim-upgrade lineage
EXTSOURCE-b44daa3314a1679a4ce10c9f,EXTSRCREV-51e4437857f62933a5ac5b55,,upgrades_total_compensation_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-5c5c429f37443257aaaf6315,EXTSRCREV-96ad031bd07e4b16dff0c352,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-5c5c429f37443257aaaf6315,EXTSRCREV-96ad031bd07e4b16dff0c352,,upgrades_implementation_confirmation,candidate expected-claim-upgrade lineage
EXTSOURCE-5c5c429f37443257aaaf6315,EXTSRCREV-96ad031bd07e4b16dff0c352,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-5c5c429f37443257aaaf6315,EXTSRCREV-96ad031bd07e4b16dff0c352,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
