MIME_type,SHA_256,administrative_source_type_change_reason,analytical_extraction_runs,bounded_metadata_preview,bounded_structure_summary,byte_size,canonical_final_url,canonical_locator_id,content_disposition,department_scope,detected_file_type,download_http_status,final_administrative_source_type,final_download_url,final_priority_bucket,gabriel_calls,hosted_search_calls,implementation_event_deduplication_rerun,linked_candidate_ids,linked_claim_ids,linked_mechanism_exposure_event_ids,linked_root_event_ids,linked_search_waves,local_artifact_path,locator_host,municipality,ocr_runs,official_source_flag,original_filename,period,primary_content_family,prior_administrative_source_type,readiness_hint,request_count,retained_source_id,retrieved_timestamp,retry_count,secondary_content_families,side_scope,source_quality,source_review_id,source_review_lane_id,source_review_lane_sequence,source_review_reason,source_review_status,state,candidate_title,candidate_snippet,original_requested_urls,expected_claim_upgrade_tags
text/html; charset=UTF-8,,retained prior type,0,"Radware Bot Manager Captcha State of MN Logo m n minnesota --> We apologize for the inconvenience... ...but your activity and behavior on this site made us think that you are a bot. Note: A number of things could be going on here. If you are attempting to access this site using an anonymous Private/Proxy network, please disable that and try accessing site again. Due to previously detected malicious behavior which originated from the network you're using, please request unblock to site. --> Please validate your request Complete this task to confirm you are a human generating this request. Thank","{""bounded_link_count"": 0, ""bounded_visible_character_count"": 1922, ""html_title"": ""Radware Bot Manager Captcha""}",21621,http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=fef4114b-2d19-4606-bf20-abdbadead6a4&ssb=15789286526&ssc=https%3A%2F%2Fmn.gov%2Fmmb%2Faccounting%2Freports%2Fannual-comprehensive-financial-report.jsp&ssi=bd4baeb9-bf56-4c44-a1c5-052e5273dd7c&ssk=support%40shieldsquare.com&ssm=313992761922660903377907411366358&ssn=6e14e52e6f8ffc81807e85b49edfe9bfce38aedf1b49-ce36-4a60-bf0f4a&sso=b75ab919-5876cfd800f64bdfbd0f63f8e7699df48d10917ff367cd45&ssp=15829893591785970582178596890074230&ssq=45926854496812784053843468207043808377100&ssr=NzQuOTIuMTAuMjIy&sst=GabrielWagesLocatorVerifier%2F3.0%28metadata-onlyacademicverification%29&ssx=W10%3D,EXTLOC-001ffd8420f02c72550e43b0,,non_safety,html,200,other,http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=fef4114b-2d19-4606-bf20-abdbadead6a4&ssb=15789286526&ssc=https%3A%2F%2Fmn.gov%2Fmmb%2Faccounting%2Freports%2Fannual-comprehensive-financial-report.jsp&ssi=bd4baeb9-bf56-4c44-a1c5-052e5273dd7c&ssk=support%40shieldsquare.com&ssm=313992761922660903377907411366358&ssn=6e14e52e6f8ffc81807e85b49edfe9bfce38aedf1b49-ce36-4a60-bf0f4a&sso=b75ab919-5876cfd800f64bdfbd0f63f8e7699df48d10917ff367cd45&ssp=15829893591785970582178596890074230&ssq=45926854496812784053843468207043808377100&ssr=NzQuOTIuMTAuMjIy&sst=GabrielWagesLocatorVerifier%2F3.0%28metadata-onlyacademicverification%29&ssx=W10%3D,medium,0,0,False,RESCAND-747f54563f76b59b9e7050cf,,MECHEXP-06b8ea06ab2b57791d0f4b4b|MECHEXP-5b362a4f95c1cbb0b5a3e9d1|MECHEXP-5e6bce3ce17c86e3b447a3eb|MECHEXP-bd07a8c1621bf0dd3ed59e63|MECHEXP-efb8b2f7cfdb768d3c9253af,ROOTCOMP-d28c3018f034c57023003770,external_search_wave_002_exhaustive_residual,,validate.perfdrive.com,Carlos,0,true,d5bd5333eafe8b0ccd6023ba818d1aa6,undated-source-BRMGRS-20260802-6104242d1996065cb9c4445c,staffing_and_headcount,other,manual_review_candidate,1,,2026-08-05T17:41:03.155668+00:00,0,,non_safety,navigation_or_shell,EXTSRCREV-8188f5c312270bd865f27baa,source_review_lane_004,5210,HTML challenge shell indicates CAPTCHA or bot protection,captcha_or_bot_protection,MN,,"Candidate metadata-only discovery (no URL verification / no downloads), matching your target fields: - **Municipality / City:** Carlos, MN ([osa.state.mn.us](https://www.osa.state.mn.us/media/fgrhp3fw/cibudget_25_report.pdf?utm_source=openai)) - **Period:** undated (source indicates “undated-source-…”) - **Side:** non_safety → **Not enough evidence found to distinguish “safety vs non-safety” from the metadata available in the discovered sources** (see candidates below) - **Event / Missing field:",https://mn.gov/mmb/accounting/reports/annual-comprehensive-financial-report.jsp,no_material_upgrade
text/html; charset=UTF-8,,retained prior type,0,"Radware Bot Manager Captcha State of MN Logo m n minnesota --> We apologize for the inconvenience... ...but your activity and behavior on this site made us think that you are a bot. Note: A number of things could be going on here. If you are attempting to access this site using an anonymous Private/Proxy network, please disable that and try accessing site again. Due to previously detected malicious behavior which originated from the network you're using, please request unblock to site. --> Please validate your request Complete this task to confirm you are a human generating this request. Thank","{""bounded_link_count"": 0, ""bounded_visible_character_count"": 1922, ""html_title"": ""Radware Bot Manager Captcha""}",21621,http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=c4b568ea-f955-4fcc-8910-7bdf9bcbf8c9&ssb=40153222504&ssc=https%3A%2F%2Fmn.gov%2Fmmb%2Fbudget%2Fbudget-instructions%2Fbibudprep%2Ffy26-27-instructions.jsp&ssi=5a118d9d-bf56-441e-8a7c-568c415ede51&ssk=support%40shieldsquare.com&ssm=614263213317181192111997978817743&ssn=83297de7da3940a4ed584d64f05e8a877634aedf1b49-ce36-4a60-ba72f2&sso=9ce10919-5876cfd800f654180f4a6c53645308303e03c9625af2c986&ssp=02008540831785925742178597273557335&ssq=05790724491514482219843468483271438660756&ssr=NzQuOTIuMTAuMjIy&sst=GabrielWagesLocatorVerifier%2F3.0%28metadata-onlyacademicverification%29&ssx=W10%3D,EXTLOC-0029e6703761bb9b622498d1,,unclear,html,200,budget,http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=c4b568ea-f955-4fcc-8910-7bdf9bcbf8c9&ssb=40153222504&ssc=https%3A%2F%2Fmn.gov%2Fmmb%2Fbudget%2Fbudget-instructions%2Fbibudprep%2Ffy26-27-instructions.jsp&ssi=5a118d9d-bf56-441e-8a7c-568c415ede51&ssk=support%40shieldsquare.com&ssm=614263213317181192111997978817743&ssn=83297de7da3940a4ed584d64f05e8a877634aedf1b49-ce36-4a60-ba72f2&sso=9ce10919-5876cfd800f654180f4a6c53645308303e03c9625af2c986&ssp=02008540831785925742178597273557335&ssq=05790724491514482219843468483271438660756&ssr=NzQuOTIuMTAuMjIy&sst=GabrielWagesLocatorVerifier%2F3.0%28metadata-onlyacademicverification%29&ssx=W10%3D,high,0,0,False,RESCAND-9dbbf93ca638270622b0cc7d,,MECHEXP-27923b46b30d77f80fc125d3|MECHEXP-47f3d37c4238c124a9c2786e|MECHEXP-56e8d3db614d88feffb364eb|MECHEXP-60531b6779c05e50b080e9a3|MECHEXP-b498af9c4d2389de1d42b65e,ROOTCOMP-f1c203e13e23584293f1c1ba,external_search_wave_002_exhaustive_residual,,validate.perfdrive.com,Cass Lake,0,true,d5bd5333eafe8b0ccd6023ba818d1aa6,2026,implementation_confirmation,budget,manual_review_candidate,1,,2026-08-05T17:20:58.743541+00:00,0,,unclear,navigation_or_shell,EXTSRCREV-e0cb3994dda6de182642b338,source_review_lane_004,463,HTML challenge shell indicates CAPTCHA or bot protection,captcha_or_bot_protection,MN,,"## Metadata-only candidate discovery targets (Cass Lake, MN; period=2026; municipal side=city/admin; missing fields=unclear/unclear) I found the *right type* of official “administrative record / adopted budget” candidate base for **Cass Lake’s 2026 city budget reporting** via the Minnesota Legislative Reference Library (LRL) “Minnesota City Summary Budgets Report,” which is the most plausible single entry-point for the “adopted budget” field. ([lrl.mn.gov](https://www.lrl.mn.gov/docs/2026/mandat",https://mn.gov/mmb/budget/budget-instructions/bibudprep/fy26-27-instructions.jsp,upgrades_implementation_confirmation|upgrades_mechanism_claim
text/html; charset=UTF-8,,bounded shell/metadata review,0,,{},0,https://data.census.gov/table/GOVSTIMESERIES.GS00EP01?q=data.mo.gov.api,EXTLOC-0069916e5aac5a37cfe9aeba,,unclear,unknown,403,unclear,https://data.census.gov/table/GOVSTIMESERIES.GS00EP01?q=data.mo.gov.api,high,0,0,False,RESCAND-93c558fe969d628314a3bcb4,,MECHEXP-618a4c7a57c55e67a2bba319|MECHEXP-86a0d052f0f0e56d776491ff|MECHEXP-b503518a99e25bdd73dc91f0|MECHEXP-d3cdedd54f97e395026fa465,ROOTCOMP-fec4a5b39c977d47468ca3f5,external_search_wave_002_exhaustive_residual,,data.census.gov,Arrow Rock,0,true,GOVSTIMESERIES.GS00EP01,2014,unclear,payroll_roster,manual_review_candidate,1,,2026-08-05T17:28:07.533796+00:00,0,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,unclear,unclear,EXTSRCREV-3f35f5e6691d43c3dc6c7a0c,source_review_lane_005,120,access restricted at download,restricted_or_login_required,MO,,"I ran live hosted web searches for **“Arrow Rock” (MO), 2014** aiming to find **metadata-only** candidate matches in the municipal administrative record sources you listed (e.g., **municipal payroll/open data**, **adopted budget**, **HR report**, and related **Census/USDA** administrative records) for these target fields: - **authorized positions / filled positions / vacancy rate** - **layoffs / attrition** - **budget_pay_plan / municipal payroll** - **adopted budget / HR report** - **Census/USD",https://data.census.gov/table/GOVSTIMESERIES.GS00EP01?q=data.mo.gov.api,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis
text/html; charset=UTF-8,,bounded shell/metadata review,0,,{},0,https://www.census.gov/quickfacts/fact/table/baxtercityminnesota/PST045225,EXTLOC-0082687174195cead534f59b,,police,unknown,403,unclear,https://www.census.gov/quickfacts/fact/table/baxtercityminnesota/PST045225,high,0,0,False,RESCAND-e9285805a4771040f06038dc,,MECHEXP-3390c804e3e6e5766632dd7c|MECHEXP-65d516043f6b75de3e1ca6ed|MECHEXP-8e76c7b44d69207501f9b62e|MECHEXP-ca7b09afc49212f0576e341e,ROOTCOMP-c3339802aaf08f87684c4fd6,external_search_wave_002_exhaustive_residual,,www.census.gov,Baxter,0,true,PST045225,2025,unclear,payroll_roster,manual_review_candidate,1,,2026-08-05T17:13:30.224043+00:00,0,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,police,unclear,EXTSRCREV-037caa86b5b18c1a23c4dda0,source_review_lane_003,580,access restricted at download,restricted_or_login_required,MN,,"I searched for **metadata-only candidate discovery** for the target schema: - **Municipality:** Baxter, **MN** - **Period:** **2025** - **Side:** police - **Event:** “authorized positions / filled positions / vacancy rate” - **Missing fields (explicitly requested):** layoffs, attrition, non_base_compensation, municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record ### What I found (candidates discovered; no URL verification/download) I found B",https://www.census.gov/quickfacts/fact/table/baxtercityminnesota/PST045225,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis
text/html; charset=UTF-8,,retained prior type,0,"Radware Bot Manager Captcha State of MN Logo m n minnesota --> We apologize for the inconvenience... ...but your activity and behavior on this site made us think that you are a bot. Note: A number of things could be going on here. If you are attempting to access this site using an anonymous Private/Proxy network, please disable that and try accessing site again. Due to previously detected malicious behavior which originated from the network you're using, please request unblock to site. --> Please validate your request Complete this task to confirm you are a human generating this request. Thank","{""bounded_link_count"": 0, ""bounded_visible_character_count"": 1922, ""html_title"": ""Radware Bot Manager Captcha""}",21621,http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=18a54fe7-8a0b-401e-867c-69434ef1b45b&ssb=15789286526&ssc=https%3A%2F%2Fmn.gov%2Fworkcomp-stat%2F2000%2FLarsien-11-02-00.htm&ssi=03b39560-bf56-4a8e-8302-71c59f28f066&ssk=support%40shieldsquare.com&ssm=313992761922660903257907411366358&ssn=6e14e52e8d6df0b8255d5d770ebbe9bfce38aedf1b49-ce36-4a60-bf0f4a&sso=b75ab919-5876cfd800f64bdfbd0fccf771b1cc08916e6a76f367cd45&ssp=15829893591785970582178596890074230&ssq=45926854496812784053843468207043808377100&ssr=NzQuOTIuMTAuMjIy&sst=GabrielWagesLocatorVerifier%2F3.0%28metadata-onlyacademicverification%29&ssx=W10%3D,EXTLOC-008e8f0d77f6cd0c325eb654,,unclear,html,200,payroll_roster,http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=18a54fe7-8a0b-401e-867c-69434ef1b45b&ssb=15789286526&ssc=https%3A%2F%2Fmn.gov%2Fworkcomp-stat%2F2000%2FLarsien-11-02-00.htm&ssi=03b39560-bf56-4a8e-8302-71c59f28f066&ssk=support%40shieldsquare.com&ssm=313992761922660903257907411366358&ssn=6e14e52e8d6df0b8255d5d770ebbe9bfce38aedf1b49-ce36-4a60-bf0f4a&sso=b75ab919-5876cfd800f64bdfbd0fccf771b1cc08916e6a76f367cd45&ssp=15829893591785970582178596890074230&ssq=45926854496812784053843468207043808377100&ssr=NzQuOTIuMTAuMjIy&sst=GabrielWagesLocatorVerifier%2F3.0%28metadata-onlyacademicverification%29&ssx=W10%3D,high,0,0,False,RESCAND-f407fbcfb9a8811900bf3a20,,MECHEXP-1726b85a38f4b064b6c7d956|MECHEXP-230e67e4496b7681cc6ff0af|MECHEXP-643e2a294e23c0a5bdd50128|MECHEXP-f032d316adcaf630e683bc9f,ROOTCOMP-c80d743e5caa62123a685b10,external_search_wave_002_exhaustive_residual,,validate.perfdrive.com,Bigfork,0,true,d5bd5333eafe8b0ccd6023ba818d1aa6,undated-source-BRMGRS-20260802-d64ac3dd57e8d53aa665c2cc,payroll_and_earnings,payroll_roster,manual_review_candidate,1,,2026-08-05T17:23:02.520958+00:00,0,implementation_confirmation,unclear,navigation_or_shell,EXTSRCREV-69ebe3543300dd05651aacf4,source_review_lane_004,1168,HTML challenge shell indicates CAPTCHA or bot protection,captcha_or_bot_protection,MN,,"I attempted metadata-only candidate discovery for **Bigfork, MN** targeting an **ordinance council adoption** record tied to payroll/open data concepts for **“actual wages paid, total earnings, overtime, premiums, retroactive payments”** (ID-like target: **undated-source-BRMGRS-20260802-d64ac3dd57e8d53aa665c2cc**). I did **not** verify or download any candidate payroll URLs. ## Candidate municipalities/records that match the *source-family* (administrative municipal record / council materials) 1",https://mn.gov/workcomp-stat/2000/Larsien-11-02-00.htm,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim
text/html; charset=UTF-8,,bounded shell/metadata review,0,,{},0,https://law.justia.com/codes/new-york/2024/cvs/article-4/title-a/52/,EXTLOC-00b997d73835d752e995ac79,,unclear,unknown,403,unclear,https://law.justia.com/codes/new-york/2024/cvs/article-4/title-a/52/,low,0,0,False,RESCAND-8005cbc44bdb28219f1ab4a6,,MECHEXP-2dcb0eb95e67af8072688420|MECHEXP-2e1ff87e08a49d05d76336a2|MECHEXP-2f754537d43dc9b37c6df93d|MECHEXP-476c2cea664bf6571442d0c9|MECHEXP-727bae3c9904efc21675d0d5,ROOTCOMP-1d9f8528499dc9f31ea1a7ff,external_search_wave_002_exhaustive_residual,,law.justia.com,Ballston,0,false,52,2024,unclear,payroll_roster,manual_review_candidate,1,,2026-08-05T17:42:28.025253+00:00,0,implementation_confirmation,unclear,unclear,EXTSRCREV-0ec3e9e5c95a056f393e6e23,source_review_lane_004,5810,access restricted at download,restricted_or_login_required,NY,,"## Metadata-only candidate discovery target **Municipality/Period/Side/Event/Missing field/Source-family target (as provided):** - Municipality: **Ballston, NY** - Period: **2024** - Side: **unclear** - Event: **unclear** - Missing field: **unclear** - Source-family: **municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record** Below are **candidate metadata sources** I found via live web search. Per your instruction, I’m **not verifying or down",https://law.justia.com/codes/new-york/2024/cvs/article-4/title-a/52/,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim
text/html; charset=UTF-8,,retained prior type,0,"Radware Bot Manager Captcha State of MN Logo m n minnesota --> We apologize for the inconvenience... ...but your activity and behavior on this site made us think that you are a bot. Note: A number of things could be going on here. If you are attempting to access this site using an anonymous Private/Proxy network, please disable that and try accessing site again. Due to previously detected malicious behavior which originated from the network you're using, please request unblock to site. --> Please validate your request Complete this task to confirm you are a human generating this request. Thank","{""bounded_link_count"": 0, ""bounded_visible_character_count"": 1922, ""html_title"": ""Radware Bot Manager Captcha""}",21621,http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=0587f1ef-e01d-4145-bca7-c120b6369cda&ssb=66498212684&ssc=https%3A%2F%2Fmn.gov%2Fmdhr%2Femployers%2Fpay-history%2Fscenario-6.jsp&ssi=be706985-bf56-4112-b01c-a879e15253c9&ssk=support%40shieldsquare.com&ssm=038828151158286141998655172490178&ssn=4f8b0fdb44b3fda9d1a2a995beb3ba79ebddaedf1b49-ce36-4a60-b7003c&sso=c3ff5919-5876cfd800f6646a0063a01d3881ab760722360d9661a074&ssp=16128206111785902135178595200116086&ssq=00342764489133011566343468956322377090502&ssr=NzQuOTIuMTAuMjIy&sst=GabrielWagesLocatorVerifier%2F3.0%28metadata-onlyacademicverification%29&ssx=W10%3D,EXTLOC-00bb8f4cfb1d3a92fda5428b,,unclear,html,200,payroll_roster,http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=0587f1ef-e01d-4145-bca7-c120b6369cda&ssb=66498212684&ssc=https%3A%2F%2Fmn.gov%2Fmdhr%2Femployers%2Fpay-history%2Fscenario-6.jsp&ssi=be706985-bf56-4112-b01c-a879e15253c9&ssk=support%40shieldsquare.com&ssm=038828151158286141998655172490178&ssn=4f8b0fdb44b3fda9d1a2a995beb3ba79ebddaedf1b49-ce36-4a60-b7003c&sso=c3ff5919-5876cfd800f6646a0063a01d3881ab760722360d9661a074&ssp=16128206111785902135178595200116086&ssq=00342764489133011566343468956322377090502&ssr=NzQuOTIuMTAuMjIy&sst=GabrielWagesLocatorVerifier%2F3.0%28metadata-onlyacademicverification%29&ssx=W10%3D,high,0,0,False,RESCAND-9e77c250d575460de5c42169,,MECHEXP-02cf7e3d44a4b3272a8ec691|MECHEXP-1b342a5c2ea48f77ea09b16a|MECHEXP-2dba81e5204b0859611cd840|MECHEXP-6877af5727967e4ef060e83f|MECHEXP-bb9d3e8955914417ea2fd0e5|MECHEXP-c3c4741aecdd37117fd535e7|MECHEXP-d2c4df343af781ed39ecde0a,ROOTCOMP-efe20566368ccb6ecd5a5882,external_search_wave_002_exhaustive_residual,,validate.perfdrive.com,Balaton,0,true,d5bd5333eafe8b0ccd6023ba818d1aa6,2024,payroll_and_earnings,payroll_roster,manual_review_candidate,1,,2026-08-05T17:23:53.514203+00:00,0,implementation_confirmation,unclear,navigation_or_shell,EXTSRCREV-9e05ed542928d21d5ff26966,source_review_lane_004,1593,HTML challenge shell indicates CAPTCHA or bot protection,captcha_or_bot_protection,MN,,"I did live, metadata-only discovery for **candidate sources** matching your target pattern for **“Balaton” / “MN” / “2024”** in the context of **municipal payroll/open data, adopted budget, and HR administrative records**—without verifying/downloading any candidate URLs. ## Candidate sources (metadata-only, for Balaton, MN; period: 2024) ### 1) Municipal adopted budget (state-mandated municipal admin record) - **Source-family:** Minnesota Legislative Reference Library (LRL) / Minnesota mandated ",https://mn.gov/mdhr/employers/pay-history/scenario-6.jsp,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim
text/html; charset=UTF-8,,bounded shell/metadata review,0,,{},0,https://www.nysenate.gov/legislation/bills/2025/S5053/amendment/A,EXTLOC-00ea1bfa6e58aab306121f11,,police,unknown,403,unclear,https://www.nysenate.gov/legislation/bills/2025/S5053/amendment/A,high,0,0,False,RESCAND-91ed77ec86d915d6354a0569,,MECHEXP-08608c419b873ff083111642|MECHEXP-18e5ad9ad5e5b9dea20ce10d|MECHEXP-3dde3a3ca16c581219fc0024|MECHEXP-6471f0444ca6fb6b8f95e0bf|MECHEXP-f487e875def8f4fffef90193,ROOTCOMP-2b5ee3cf6ff4d96b96b035a5,external_search_wave_002_exhaustive_residual,,www.nysenate.gov,Camillus,0,true,A,2025,unclear,payroll_roster,manual_review_candidate,1,,2026-08-05T17:22:07.246382+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,police,unclear,EXTSRCREV-e45c77c635c4f8d4656261ad,source_review_lane_004,791,access restricted at download,restricted_or_login_required,NY,,"I can’t find (via metadata-only hosted web search) a **municipal (Camillus, NY) 2025 police** package that explicitly covers, in one coherent administrative trail, all of the fields you specified—specifically: **police pension contributions + health-cost shares + leave/premium eligibility/take-up + minimum-staffing overtime effects + retroactivity/implementation**—from **HR report / municipal payroll & open data / adopted budget** for **2025**. What I *did* surface as potentially relevant but **",https://www.nysenate.gov/legislation/bills/2025/S5053/amendment/A,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison
text/html; charset=UTF-8,,bounded shell/metadata review,0,,{},0,https://www.nysenate.gov/legislation/bills/2021/S6654/amendment/original,EXTLOC-00f61baa67f39684655c1224,,police,unknown,403,unclear,https://www.nysenate.gov/legislation/bills/2021/S6654/amendment/original,high,0,0,False,RESCAND-1c4db4923318cdb796698b16,,MECHEXP-310017a62bceb4dee7b5d933|MECHEXP-4a14be344c1a73b85122eaad|MECHEXP-6d7ceeacd39a536e98262388|MECHEXP-713c8d53f0d9a988a14beea1|MECHEXP-99cdc1062f1dd944ac2332bb|MECHEXP-e5de5d16b3d921896288707b|MECHEXP-ee9e6666a0e5985d072bbf62|MECHEXP-f436a42cab741da0fa0510a8,ROOTCOMP-2c2b2be6a0aed5225b39449d|ROOTCOMP-839c31ccd15ac9a39bf79143|ROOTCOMP-efec2ceadaeb89665f8abcaa,external_search_wave_002_exhaustive_residual,,www.nysenate.gov,Buchanan,0,true,original,2024,unclear,payroll_roster,manual_review_candidate,1,,2026-08-05T17:23:26.426652+00:00,0,implementation_confirmation,police,unclear,EXTSRCREV-7e6c02fd79e808c046a46966,source_review_lane_004,1348,access restricted at download,restricted_or_login_required,NY,,"### Live hosted web search results (metadata-only candidate discovery) **Target:** municipality = **Buchanan, NY**; year/period = **2024**; side = **police**; event fields = **missing**: *police payroll effective date*, *ordinance adoption*, *budget appropriation*, *contract ratification*, *payment confirmation retroactivity_implementation*; source-family = **municipal payroll/open data + adopted budget + HR report + Census/USDA official administrative record**. #### Primary municipal candidates",https://www.nysenate.gov/legislation/bills/2021/S6654/amendment/original,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim
text/html; charset=UTF-8,,bounded shell/metadata review,0,,{},0,https://data.census.gov/table/GOVSEMPTIMESERIES.GS00EMP03?q=tennessee,EXTLOC-0101517e16b2281b8f82bf67,,unclear,unknown,403,unclear,https://data.census.gov/table/GOVSEMPTIMESERIES.GS00EMP03?q=tennessee,high,0,0,False,RESCAND-401f372c7f5c5182db157895,,MECHEXP-01b2ef28d2bb833af0f7b9ee|MECHEXP-574cd93acf6ef9e1f5562794|MECHEXP-6df78a2f186b0ea7e6673a9f|MECHEXP-88ab0b44d62837b94024e8d0|MECHEXP-9428e66823a564ded6e98047|MECHEXP-9bc8ca01a189a0d448975852|MECHEXP-adcb9c5590968382d0a39a88|MECHEXP-b68d5a203d166e30d9f7c59e|MECHEXP-be7c4a04f060ae1fa5d0e781|MECHEXP-ee5715e2316dba737e9746db|MECHEXP-fe875f15dbf348ac5162b1f6,ROOTCOMP-62b96ad7c5052c0bb85fead8|ROOTCOMP-a4ac54d78711ececb43c03ab,external_search_wave_002_exhaustive_residual,,data.census.gov,Bruceton,0,true,GOVSEMPTIMESERIES.GS00EMP03,undated-source-B4X2500LIVE-20260729-007127,unclear,payroll_roster,manual_review_candidate,1,,2026-08-05T17:31:50.130918+00:00,0,implementation_confirmation,unclear,unclear,EXTSRCREV-a604d88392287daaa95614c7,source_review_lane_005,1004,access restricted at download,restricted_or_login_required,TN,,"### Candidate discovery (metadata-only) for Bruceton, TN **Targets (as provided):** municipality=Bruceton (TN); period=undated; side=unclear; event=unclear; missing field=“unclear payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation retroactivity_implementation”; source-family=“municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record”. **Rule applied:** I did **not** verify or download ca",https://data.census.gov/table/GOVSEMPTIMESERIES.GS00EMP03?q=tennessee,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim
