retained_source_id,source_review_id,claim_id,claim_upgrade_tag,linkage_basis
EXTSOURCE-0dc396924e573192ee7cd77f,EXTSRCREV-25ad0b2b345c8f5980b55478,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
EXTSOURCE-13f0887da36a9f96f75fab3e,EXTSRCREV-0386465958336d1ca9213181,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-13f0887da36a9f96f75fab3e,EXTSRCREV-0386465958336d1ca9213181,,upgrades_implementation_confirmation,candidate expected-claim-upgrade lineage
EXTSOURCE-13f0887da36a9f96f75fab3e,EXTSRCREV-0386465958336d1ca9213181,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-13f0887da36a9f96f75fab3e,EXTSRCREV-0386465958336d1ca9213181,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
EXTSOURCE-13f0887da36a9f96f75fab3e,EXTSRCREV-0386465958336d1ca9213181,,upgrades_staffing_hypothesis,candidate expected-claim-upgrade lineage
EXTSOURCE-13f0887da36a9f96f75fab3e,EXTSRCREV-0386465958336d1ca9213181,,upgrades_total_compensation_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-e42e574c013e00418213c74c,EXTSRCREV-653aca124e32160249e55b72,,upgrades_implementation_confirmation,candidate expected-claim-upgrade lineage
EXTSOURCE-e42e574c013e00418213c74c,EXTSRCREV-653aca124e32160249e55b72,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
EXTSOURCE-e42e574c013e00418213c74c,EXTSRCREV-653aca124e32160249e55b72,,upgrades_total_compensation_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-4cf80d5c0995bc94dc48fc51,EXTSRCREV-a34ecaf8386c59e7151ea0fc,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-4cf80d5c0995bc94dc48fc51,EXTSRCREV-a34ecaf8386c59e7151ea0fc,,upgrades_implementation_confirmation,candidate expected-claim-upgrade lineage
EXTSOURCE-4cf80d5c0995bc94dc48fc51,EXTSRCREV-a34ecaf8386c59e7151ea0fc,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-4cf80d5c0995bc94dc48fc51,EXTSRCREV-a34ecaf8386c59e7151ea0fc,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
EXTSOURCE-4cf80d5c0995bc94dc48fc51,EXTSRCREV-a34ecaf8386c59e7151ea0fc,,upgrades_staffing_hypothesis,candidate expected-claim-upgrade lineage
EXTSOURCE-4cf80d5c0995bc94dc48fc51,EXTSRCREV-a34ecaf8386c59e7151ea0fc,,upgrades_total_compensation_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-acef4a7f89aef82d0fbf1519,EXTSRCREV-8ec4ae223d3dd023c7495f8b,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-acef4a7f89aef82d0fbf1519,EXTSRCREV-8ec4ae223d3dd023c7495f8b,,upgrades_implementation_confirmation,candidate expected-claim-upgrade lineage
EXTSOURCE-acef4a7f89aef82d0fbf1519,EXTSRCREV-8ec4ae223d3dd023c7495f8b,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-acef4a7f89aef82d0fbf1519,EXTSRCREV-8ec4ae223d3dd023c7495f8b,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
EXTSOURCE-acef4a7f89aef82d0fbf1519,EXTSRCREV-8ec4ae223d3dd023c7495f8b,,upgrades_staffing_hypothesis,candidate expected-claim-upgrade lineage
EXTSOURCE-acef4a7f89aef82d0fbf1519,EXTSRCREV-8ec4ae223d3dd023c7495f8b,,upgrades_total_compensation_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-d15e56d7bb0cf39ce43f4bc4,EXTSRCREV-4792c275a624249eb1ef46d5,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-d15e56d7bb0cf39ce43f4bc4,EXTSRCREV-4792c275a624249eb1ef46d5,,upgrades_implementation_confirmation,candidate expected-claim-upgrade lineage
EXTSOURCE-d15e56d7bb0cf39ce43f4bc4,EXTSRCREV-4792c275a624249eb1ef46d5,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-d15e56d7bb0cf39ce43f4bc4,EXTSRCREV-4792c275a624249eb1ef46d5,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
EXTSOURCE-d15e56d7bb0cf39ce43f4bc4,EXTSRCREV-4792c275a624249eb1ef46d5,,upgrades_staffing_hypothesis,candidate expected-claim-upgrade lineage
EXTSOURCE-d15e56d7bb0cf39ce43f4bc4,EXTSRCREV-4792c275a624249eb1ef46d5,,upgrades_total_compensation_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-51be504d5acbb64a623d62d2,EXTSRCREV-7274647cb0ba8c71f71b74b4,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-51be504d5acbb64a623d62d2,EXTSRCREV-7274647cb0ba8c71f71b74b4,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-51be504d5acbb64a623d62d2,EXTSRCREV-7274647cb0ba8c71f71b74b4,,upgrades_staffing_hypothesis,candidate expected-claim-upgrade lineage
EXTSOURCE-6064602ca6b53954e0d34989,EXTSRCREV-1105278a53ac9388a0c5e08b,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-6064602ca6b53954e0d34989,EXTSRCREV-1105278a53ac9388a0c5e08b,,upgrades_implementation_confirmation,candidate expected-claim-upgrade lineage
EXTSOURCE-6064602ca6b53954e0d34989,EXTSRCREV-1105278a53ac9388a0c5e08b,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-6064602ca6b53954e0d34989,EXTSRCREV-1105278a53ac9388a0c5e08b,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
EXTSOURCE-6064602ca6b53954e0d34989,EXTSRCREV-1105278a53ac9388a0c5e08b,,upgrades_staffing_hypothesis,candidate expected-claim-upgrade lineage
EXTSOURCE-6064602ca6b53954e0d34989,EXTSRCREV-1105278a53ac9388a0c5e08b,,upgrades_total_compensation_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-0b0d1e500bc3adfd80281764,EXTSRCREV-4a74214c8a883191d7a1bf7d,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-0b0d1e500bc3adfd80281764,EXTSRCREV-4a74214c8a883191d7a1bf7d,,upgrades_implementation_confirmation,candidate expected-claim-upgrade lineage
EXTSOURCE-0b0d1e500bc3adfd80281764,EXTSRCREV-4a74214c8a883191d7a1bf7d,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-0b0d1e500bc3adfd80281764,EXTSRCREV-4a74214c8a883191d7a1bf7d,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
EXTSOURCE-78112f9a7ca654bc35d9eb06,EXTSRCREV-0e78876afff5be3bfd20ec72,,upgrades_total_compensation_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-c7ec108a0da24a97ba0c2994,EXTSRCREV-82c7bb8a7b205d1e48be52b5,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-c7ec108a0da24a97ba0c2994,EXTSRCREV-82c7bb8a7b205d1e48be52b5,,upgrades_implementation_confirmation,candidate expected-claim-upgrade lineage
EXTSOURCE-c7ec108a0da24a97ba0c2994,EXTSRCREV-82c7bb8a7b205d1e48be52b5,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-c7ec108a0da24a97ba0c2994,EXTSRCREV-82c7bb8a7b205d1e48be52b5,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
EXTSOURCE-c7ec108a0da24a97ba0c2994,EXTSRCREV-82c7bb8a7b205d1e48be52b5,,upgrades_staffing_hypothesis,candidate expected-claim-upgrade lineage
EXTSOURCE-dcf7f2a9e2c4e3d575f684ee,EXTSRCREV-9a569e922732a2f01158d2a9,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-dcf7f2a9e2c4e3d575f684ee,EXTSRCREV-9a569e922732a2f01158d2a9,,upgrades_implementation_confirmation,candidate expected-claim-upgrade lineage
EXTSOURCE-dcf7f2a9e2c4e3d575f684ee,EXTSRCREV-9a569e922732a2f01158d2a9,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-dcf7f2a9e2c4e3d575f684ee,EXTSRCREV-9a569e922732a2f01158d2a9,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
EXTSOURCE-dcf7f2a9e2c4e3d575f684ee,EXTSRCREV-9a569e922732a2f01158d2a9,,upgrades_staffing_hypothesis,candidate expected-claim-upgrade lineage
EXTSOURCE-25f838d0658b8f5ff8b12a54,EXTSRCREV-2fdcff8b3c57584c361331ec,,upgrades_growth_analysis,candidate expected-claim-upgrade lineage
EXTSOURCE-25f838d0658b8f5ff8b12a54,EXTSRCREV-2fdcff8b3c57584c361331ec,,upgrades_implementation_confirmation,candidate expected-claim-upgrade lineage
EXTSOURCE-25f838d0658b8f5ff8b12a54,EXTSRCREV-2fdcff8b3c57584c361331ec,,upgrades_local_wage_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-25f838d0658b8f5ff8b12a54,EXTSRCREV-2fdcff8b3c57584c361331ec,,upgrades_mechanism_claim,candidate expected-claim-upgrade lineage
EXTSOURCE-25f838d0658b8f5ff8b12a54,EXTSRCREV-2fdcff8b3c57584c361331ec,,upgrades_staffing_hypothesis,candidate expected-claim-upgrade lineage
EXTSOURCE-25f838d0658b8f5ff8b12a54,EXTSRCREV-2fdcff8b3c57584c361331ec,,upgrades_total_compensation_comparison,candidate expected-claim-upgrade lineage
EXTSOURCE-e83ac8b012e8186b44bc13b6,EXTSRCREV-c63ef386f47392e39cad0d3d,,no_material_upgrade,candidate expected-claim-upgrade lineage
