MIME_type,SHA_256,administrative_source_type_change_reason,analytical_extraction_runs,bounded_metadata_preview,bounded_structure_summary,byte_size,canonical_final_url,canonical_locator_id,content_disposition,department_scope,detected_file_type,download_http_status,final_administrative_source_type,final_download_url,final_priority_bucket,gabriel_calls,hosted_search_calls,implementation_event_deduplication_rerun,linked_candidate_ids,linked_claim_ids,linked_mechanism_exposure_event_ids,linked_root_event_ids,linked_search_waves,local_artifact_path,locator_host,municipality,ocr_runs,official_source_flag,original_filename,period,primary_content_family,prior_administrative_source_type,readiness_hint,request_count,retained_source_id,retrieved_timestamp,retry_count,secondary_content_families,side_scope,source_quality,source_review_id,source_review_lane_id,source_review_lane_sequence,source_review_reason,source_review_status,state,candidate_title,candidate_snippet,original_requested_urls,expected_claim_upgrade_tags
application/pdf,ecd32a09f2d5a64175de15adacba09feba85dd0cc13c7b2f7d59326149d35c9a,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.6""}",329970,https://www.newcastlemaine.us/sites/g/files/vyhlif6211/f/uploads/personnel_policy_approved_12.11.2023.pdf,EXTLOC-002bea6d5848f1493d39a180,,non_safety,pdf,200,staffing_table,https://www.newcastlemaine.us/sites/g/files/vyhlif6211/f/uploads/personnel_policy_approved_12.11.2023.pdf,high,0,0,False,EXTCAND-ff47051590b0eac38ce1f2a2,,MECHEXP-0fe712de5a34ef8a6ca824cf|MECHEXP-433483d862f26e4322a22cac|MECHEXP-69d52c65129da24ac4c2b594|MECHEXP-71a7473650dce748ca0c0edd|MECHEXP-ed5ffb5e7e7f1a6be6dc9596,ROOTCOMP-2095f770349bd4fbebc5fc66,external_search_wave_001_compacted,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-c27ea421ea7d464d1567.pdf,www.newcastlemaine.us,Newcastle,0,true,personnel_policy_approved_12.11.2023.pdf,undated,multi_family_administrative_source,staffing_table,parse_text_pdf_candidate,1,B4X2500SRD-20260730-c27ea421ea7d464d1567,2026-08-05T17:06:42.784360+00:00,0,implementation_confirmation|recruitment_and_retention|staffing_and_headcount,non_safety,direct_official_administrative_record,EXTSRCREV-deed7743256e29215f6fbd85,source_review_lane_002,782,duplicate known retained source,duplicate_known_retained_source,IN,,"## Likely official / primary administrative source types for “Newcastle, IN” municipal pay & staffing metadata Because “Newcastle” is ambiguous (there are multiple Newcastles across the US and internationally), the most relevant *primary* sources for the metadata categories you listed (pay plan/steps/schedules, authorized positions, vacancies/staffing, recruitment/retention/turnover, overtime, pen",https://www.newcastlemaine.us/sites/g/files/vyhlif6211/f/uploads/personnel_policy_approved_12.11.2023.pdf,upgrades_implementation_confirmation|upgrades_mechanism_claim|upgrades_staffing_hypothesis
application/pdf,fdcdc5e11cdf0049b6ae736b471e75d6ddd809af08551903e6214099a7844e30,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.7""}",13331464,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-08-0775.pdf,EXTLOC-01852daf4fc5b217e4c5e33d,,fire,pdf,200,payroll_roster,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-08-0775.pdf,high,0,0,False,RESCAND-32df6dc3fc16c4579b8c1de5,,MECHEXP-4b1dac98a6abb887e56b4e1b|MECHEXP-63e04a7ff585cbd90d8bbb4b|MECHEXP-c036f05c3f48b5ef3e85938b|MECHEXP-d1c37d54dbc3198fd46a71ba|MECHEXP-f039b98d6c60a5e9e9417be3,ROOTCOMP-a7aa197ba0e7daa48f7954d3,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-c2b04d504bbd911ecaf6.pdf,dam.assets.ohio.gov,Brookfield,0,true,22-MED-08-0775.pdf,2022,payroll_and_earnings,payroll_roster,parse_text_pdf_candidate,1,B4X2500SRD-20260730-c2b04d504bbd911ecaf6,2026-08-05T17:14:56.498530+00:00,0,implementation_confirmation,fire,direct_official_administrative_record,EXTSRCREV-19f2aef9204825b178d012b3,source_review_lane_003,1041,duplicate known retained source,duplicate_known_retained_source,OH,,"I can’t reliably follow your target spec (“Brookfield” + **OH** + **2022** + fire + **payroll-effective date / ordinance adoption / budget appropriation / contract ratification / payment confirmation** + **missing fields** + **municipal payroll/open data + adopted budget + HR report + Census/USDA official municipal administrative record**) from the results I’m able to surface right now, without additional identifiers. What I *did* find via live metadata discovery (but it does **not** match all y",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-08-0775.pdf,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim
application/pdf,a5dc3b1cd179a03085d33d2e89ec3b2959665450b9c5e25a439108605eabb786,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.7""}",15364869,https://biscayneparkfl.gov/vertical/sites/%7BC4179EE4-3062-4442-8583-B704F0600806%7D/uploads/COMPLETE_Agenda__Special_Commission_Meeting_08_13_2020.pdf,EXTLOC-01bef74f82a4ae544f49ecc8,,police,pdf,200,payroll_roster,https://biscayneparkfl.gov/vertical/sites/%7BC4179EE4-3062-4442-8583-B704F0600806%7D/uploads/COMPLETE_Agenda__Special_Commission_Meeting_08_13_2020.pdf,high,0,0,False,RESCAND-0b1f2777ec9aa3dc2a439985,,MECHEXP-676893c2edb8f86dac608a4b|MECHEXP-8b7c4a0e5123587427ced9fd|MECHEXP-8dc25b8c2a8af86bc9960870|MECHEXP-ae697d61dc380f91dda936e0|MECHEXP-be8b115d9b74430b410f40c5,ROOTCOMP-fbae2d51501ca53daf5e2466,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-15daeef8f0efc9043bd6.pdf,biscayneparkfl.gov,Biscayne Park,0,true,COMPLETE_Agenda__Special_Commission_Meeting_08_13_2020.pdf,2020,payroll_and_earnings,payroll_roster,parse_text_pdf_candidate,1,B4X2500SRD-20260730-15daeef8f0efc9043bd6,2026-08-05T17:03:53.022481+00:00,0,implementation_confirmation,police,direct_official_administrative_record,EXTSRCREV-6a8e585407e4509fb546953b,source_review_lane_002,54,duplicate known retained source,duplicate_known_retained_source,FL,,"## Metadata-only candidate discovery (hosted online; no URL verification/download) **Target municipality / place:** Biscayne Park, FL **Target period:** 2020 (use village financial statement “for the period ended December 31, 2020” when applicable) **Target side:** police **Target event / missing fields you want to locate:** - actual wages paid - total earnings - overtime - premiums - retroactive payments + retroactivity_implementation - adopted budget linkage (if payroll figures tie back to bud",https://biscayneparkfl.gov/vertical/sites/%7BC4179EE4-3062-4442-8583-B704F0600806%7D/uploads/COMPLETE_Agenda__Special_Commission_Meeting_08_13_2020.pdf,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim
application/pdf,ebe96d520231fcef1c3a59c39da91a44721d93e57cd1ec53077dc02393e8439b,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.7""}",436367,https://cooperstownny.gov/wp-content/uploads/2020/09/Contract-2017-2020-Police.pdf,EXTLOC-041378a689bdc60bfb2b2c57,,police,pdf,200,other,https://cooperstownny.gov/wp-content/uploads/2020/09/Contract-2017-2020-Police.pdf,low,0,0,False,RESCAND-32302477ff7b514d64320d05,,MECHEXP-2a633220e022bfdd216010aa|MECHEXP-607e6fdcd75e4685bbfeb264|MECHEXP-a28fb83dd1771d4f1e613ff5|MECHEXP-c4a6a5805a25a7978d07dbc5|MECHEXP-e238599348399ddd15372e39,ROOTCOMP-aa8675e4005af6b8a203f15e,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-570bba50032febbb7976.pdf,cooperstownny.gov,Cooperstown,0,false,Contract-2017-2020-Police.pdf,2017,tenure_and_progression,other,parse_text_pdf_candidate,1,B4X2500SRD-20260730-570bba50032febbb7976,2026-08-05T17:54:51.388596+00:00,0,,police,direct_official_administrative_record,EXTSRCREV-32f9e187a395b1126d594fba,source_review_lane_005,5814,duplicate known retained source,duplicate_known_retained_source,NY,,"## Candidate-discovery metadata (no URL verification/download) ### Target (per your fields) - **Municipality:** Village of Cooperstown, **NY** - **Period:** **2017** - **Side:** **Police** - **Event / Implementation theme:** police **employee tenure / step placement / rank progression / promotion timing** and **retroactivity implementation** for **incumbent vs new-hire tier** - **Missing field to fill:** (employee-by-employee) **incumbent/new-hire tier retroactivity implementation** details that",https://www.cooperstownny.org/wp-content/uploads/2020/09/Contract-2017-2020-Police.pdf,no_material_upgrade
application/pdf,1d62f7fbff667ada9ce356cadb4bfcd77a0e8c8926265ab93d29186e5019be9f,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.7""}",3620904,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-01-0055.pdf,EXTLOC-05660fcbcbb5968238baec98,,fire,pdf,200,payroll_roster,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-01-0055.pdf,high,0,0,False,EXTCAND-aeda41d0d6e97ff2ba987a17,,MECHEXP-1d55062930cd08059f78f209|MECHEXP-3dc485c5fe17253cc837fb39|MECHEXP-5aa973f6ed2637cb8587026b|MECHEXP-8a530d5a231a7c129749ad51|MECHEXP-8bafdb0d3f33c8788efb8185|MECHEXP-8c6ee4372d612f640b3cae23|MECHEXP-a305eed6d7fcbb492fe3ead5|MECHEXP-a78328bfc7543e75b7822966,ROOTCOMP-7ce2b342a37b7d2f3df6bc5a|ROOTCOMP-d4a3dd82263d83fc15652087,external_search_wave_001_compacted,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-7f4a90e789fb86cd1612.pdf,dam.assets.ohio.gov,Madison,0,true,16-MED-01-0055.pdf,2016,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,B4X2500SRD-20260730-7f4a90e789fb86cd1612,2026-08-05T17:18:26.058652+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,fire,direct_official_administrative_record,EXTSRCREV-8545aae73642a4f9bf8861d4,source_review_lane_003,2770,duplicate known retained source,duplicate_known_retained_source,OH,,"I searched for *official/primary* administrative sources that would plausibly support a **metadata-only discovery target** for: **“Madison, OH, 2016”** with keywords like payroll, salaries, overtime, budget authorized positions, vacancies/staffing/recruitment/retention/turnover, salary step/pay schedule, ordinance/resolution/pay plan, and pension/health/compensation study. Because “Madison” can re",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-01-0055.pdf,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison
application/pdf,200cff9111dc9071765e1ac138917dd56bffffe161ce833ed27e42f7751d570c,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.5""}",743227,https://www.villageofstevensville.us/files/documents/PersonnelPolicyagenda200791720040319-010106PMd.pdf,EXTLOC-065e40dc352898542b80ca82,,all_units,pdf,200,payroll_roster,https://www.villageofstevensville.us/files/documents/PersonnelPolicyagenda200791720040319-010106PMd.pdf,high,0,0,False,EXTCAND-f5acd970b9815c7c9b11e77a,,MECHEXP-2cf1b7d404277671951dda2b|MECHEXP-7723cc292153a603da244361|MECHEXP-b43f74f8a36ba9139befcb1c|MECHEXP-cb6165098a79831a280f0194|MECHEXP-e46372d8391442d0b9c64612,ROOTCOMP-a2773ea24925872c405c42b7,external_search_wave_001_compacted,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-41fc5993a6cbcd272940.pdf,www.villageofstevensville.us,Stevensville,0,true,PersonnelPolicyagenda200791720040319-010106PMd.pdf,2019,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,B4X2500SRD-20260730-41fc5993a6cbcd272940,2026-08-05T17:14:41.261687+00:00,0,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,all_units,direct_official_administrative_record,EXTSRCREV-3b36a027de53507ef82cdcf7,source_review_lane_003,922,duplicate known retained source,duplicate_known_retained_source,MI,,"Based on live hosted web search for **“Stevensville” (MI) + 2019 + payroll/salaries/overtime/budget authorized positions/vacancies/staffing recruitment retention turnover + pay plan/ordinance/resolution/compensation study”**, the most relevant *official/primary administrative* source types to target are: 1) **Village/City administrative code & personnel policy documents** - Primary texts that defi",https://www.villageofstevensville.us/docview.aspx?docid=45870&doctype=fd,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis
application/pdf,f594294850b29e83a576a29ce58a5e6db0216a1e662d882258bfd2d26a2b6475,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.6""}",3894992,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-MED-10-0877.pdf,EXTLOC-066a68eaa671626627bca5da,,police,pdf,200,payroll_roster,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-MED-10-0877.pdf,high,0,0,False,RESCAND-c2348ae8c27c90c10bec0b00,,MECHEXP-7e0c4889582e6d67f05313b9|MECHEXP-927c6855887e4e6b6ed5bd64|MECHEXP-accee801fa46e05c50748713|MECHEXP-c2e84451c5210e5757e40eb1|MECHEXP-d12d28bcc6b7068d458c6dae|MECHEXP-d924aafd124dae66da29e59a|MECHEXP-f1fb94a9a1069816b2d91c9e,ROOTCOMP-4f80a323b3398b1f61e3965d|ROOTCOMP-5351e11bcecf0d5e1f8b84f7,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-40911572ae313691c8bd.pdf,dam.assets.ohio.gov,Clearcreek,0,true,23-MED-10-0877.pdf,2023,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,RMSRD-20260802-40911572ae313691c8bd,2026-08-05T17:18:51.446642+00:00,0,implementation_confirmation|payroll_and_earnings|tenure_and_progression,police,direct_official_administrative_record,EXTSRCREV-6d90b3e854467b5b39733a49,source_review_lane_003,2983,duplicate known retained source,duplicate_known_retained_source,OH,,"I searched for **metadata-only candidate discovery** for: **Clearcreek (Clearcreek Township), OH**, **2023**, **police** (employee tenure / step placement / rank progression / promotion timing / incumbent & new-hire tier / retroactivity/implementation), targeting municipal payroll/open data, adopted budget, HR report, and Census/USDA official municipal administrative records. ## Candidate metadata discovered (NOT verified; no candidate URLs opened/downloaded beyond metadata snippets) ### 1) Muni",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-MED-10-0877.pdf,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim
application/pdf,e7342f7a0f36cdda0044f476784de42df09cfc32a225a6452d7c539e2fd5a5a2,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.6""}",314715,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2023/23-MED-06-0494.pdf,EXTLOC-07e94c8a5a33979bb15f6ad1,,police,pdf,200,payroll_roster,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2023/23-MED-06-0494.pdf,high,0,0,False,EXTCAND-93be5b167ddb7f742fc3d8bc,,MECHEXP-03fffea04c22cbfbb0fe2cbc|MECHEXP-09575ddc020178b34f6f4026|MECHEXP-238d72beabe873bfa124905b|MECHEXP-268054475fbffe5bec19b0f6|MECHEXP-3fd4b3906e4535a0a8acc38b|MECHEXP-6c51864eb920fd190b1772de|MECHEXP-73c6901c392a7be00d9cf0be|MECHEXP-9fe6caa9ef9827b2787e0f96|MECHEXP-dd71dccf5f0db563394fba70,ROOTCOMP-0e0ed8c473d2ea48cf587215|ROOTCOMP-7a9294567c04df2af4b573a0,external_search_wave_001_compacted,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-deeec129567caf9d0e2d.pdf,dam.assets.ohio.gov,Union,0,true,23-MED-06-0494.pdf,2020,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,RMSRD-20260802-deeec129567caf9d0e2d,2026-08-05T17:19:00.312987+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,police,direct_official_administrative_record,EXTSRCREV-1752d00e422758b6891bb3c4,source_review_lane_003,3074,duplicate known retained source,duplicate_known_retained_source,OH,,"Likely **official/primary administrative source types** for the metadata elements you listed (payroll, salaries, overtime, budget/authorized positions, vacancies, staffing/recruitment/retention/turnover, salary step schedules, ordinances/resolutions/pay plans, and benefits/pension/health contributions, plus any compensation studies) for **“Union, OH” + year ~2020** would be: 1. **Municipal/County ",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2023/23-MED-06-0494.pdf,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison
application/pdf,50477c3d326aa56988ba482f871a4358a1895725db4a470d0c264b41024e1626,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.6""}",76842,https://www.cityofmonongahela-pa.gov/sites/default/files/2022-11/bill_12_-_2022_-_2023_salary.pdf,EXTLOC-081ab2fe2fa74d9e97cd4ebc,,police,pdf,200,payroll_roster,https://www.cityofmonongahela-pa.gov/sites/default/files/2022-11/bill_12_-_2022_-_2023_salary.pdf,high,0,0,False,EXTCAND-5816d8bc1252c73dbb016111,,MECHEXP-042bee0d57ea155d7d8fb22e|MECHEXP-0a1a8588068dc4939abf793f|MECHEXP-2700ac3c0ca00269302f4d89|MECHEXP-3310e029529c5c3a7b99abca|MECHEXP-51b03044319a94540d02f3cf,ROOTCOMP-e713776327833cd1b0d68233,external_search_wave_001_compacted,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-11904f581480f6598ca2.pdf,www.cityofmonongahela-pa.gov,Monongahela,0,true,bill_12_-_2022_-_2023_salary.pdf,2022,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,B4X2500SRD-20260730-11904f581480f6598ca2,2026-08-05T17:23:14.655903+00:00,0,implementation_confirmation|payroll_and_earnings|tenure_and_progression,police,direct_official_administrative_record,EXTSRCREV-f3f4b199e63271371c4aca66,source_review_lane_004,1241,duplicate known retained source,duplicate_known_retained_source,PA,,"Likely **official / primary public administrative source types** you should target for the “Monongahela (PA), 2022 payroll salaries earnings overtime … compensation study” metadata-style discovery are: - **City/municipality legislative records (ordinances & bills)** - Public “pay plan / salary ordinance” documents that establish or amend **salary rates**, **salary steps**, and sometimes **authoriz",https://www.cityofmonongahela-pa.gov/sites/default/files/2022-11/bill_12_-_2022_-_2023_salary.pdf,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim
application/pdf,12699017dbef63b23f292c4d6184e6c9689ed18507960e286e1aff1965754777,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.7""}",134812,https://carlockil.gov/documents/630/Carlock-Ch_1_2_3.pdf,EXTLOC-089114ff920cbda512628401,,all_units,pdf,200,payroll_roster,https://carlockil.gov/documents/630/Carlock-Ch_1_2_3.pdf,high,0,0,False,EXTCAND-b20dd77eb4686da82f6722c8,,MECHEXP-34475f3d07fa6ee3fc0f3576|MECHEXP-4c3b94ed66c589a6658ec64c|MECHEXP-939bc3c61def2587b8c5d082|MECHEXP-b3a217d36dce0e8b0e35e8a5,ROOTCOMP-110494cc88d947b1fb81d9bc,external_search_wave_001_compacted,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-02ded5897080174f79b2.pdf,carlockil.gov,Carlock,0,true,Carlock-Ch_1_2_3.pdf,2017,multi_family_administrative_source,payroll_roster,parse_text_pdf_candidate,1,RMSRD-20260802-02ded5897080174f79b2,2026-08-05T17:20:00.820807+00:00,0,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,all_units,direct_official_administrative_record,EXTSRCREV-daf69f4c30063df8cf513399,source_review_lane_004,85,duplicate known retained source,duplicate_known_retained_source,IL,,"Here are the **likely official / primary public administrative source types** you’d use to discover metadata about **Village/municipal compensation in Carlock, IL (target year ~2017)**—specifically for items like **pay grades/steps, authorized positions, vacancies/staffing, payroll salaries, overtime, retention/turnover, and related benefits/pension/health contributions**. ### 1) Village legislati",https://carlockil.gov/documents/630/Carlock-Ch_1_2_3.pdf,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison
