MIME_type,SHA_256,administrative_source_type_change_reason,analytical_extraction_runs,bounded_metadata_preview,bounded_structure_summary,byte_size,canonical_final_url,canonical_locator_id,content_disposition,department_scope,detected_file_type,download_http_status,final_administrative_source_type,final_download_url,final_priority_bucket,gabriel_calls,hosted_search_calls,implementation_event_deduplication_rerun,linked_candidate_ids,linked_claim_ids,linked_mechanism_exposure_event_ids,linked_root_event_ids,linked_search_waves,local_artifact_path,locator_host,municipality,ocr_runs,official_source_flag,original_filename,period,primary_content_family,prior_administrative_source_type,readiness_hint,request_count,retained_source_id,retrieved_timestamp,retry_count,secondary_content_families,side_scope,source_quality,source_review_id,source_review_lane_id,source_review_lane_sequence,source_review_reason,source_review_status,state
text/html; charset=utf-8,7523481b962e8085f676cc008743c12bb06d45576b283eb10fcea63f3d4efa04,retained prior type,0,"Board - NC ABC Commission Skip to main content ABC Board Directory Red Springs ABC Board Location : 904 East 4th Ave, Red Springs, NC 28377 Mailing Address : PO Box 768, Red Springs, NC 28377 County : Robeson Phone : 910-843-5955 Fax : 910-843-5955 Email : [email protected] Date of First Retail Sales : August 6, 1973 ABC Board of Elections Authorized By : S.L. 1967 - 405 Additional ABC Election information is available by linking to our listing of Alcoholic Beverage Legal Sales Areas for counties, cities, and towns in North Carolina. Division of Revenue Gross Profits Law Enforcement - follows ","{""bounded_link_count"": 9, ""bounded_visible_character_count"": 5107, ""html_title"": ""Board - NC ABC Commission""}",11817,https://abc2.nc.gov/Districts/Board/154,EXTLOC-05276fc80dddd038f44b8eb5,,all_units,html,200,payroll_roster,https://abc2.nc.gov/Districts/Board/154,high,0,0,False,EXTCAND-e4f774a682a8915c2f9db99e,,MECHEXP-2507e6f60aa51480bb6614b4|MECHEXP-537e3a25ff6f6372bf4f1535|MECHEXP-550783c55ed52724159f131c|MECHEXP-b5e6a8d318beb28765dd6a1a|MECHEXP-ca87888ee33b9d41fe96fd10|MECHEXP-d5d3a6b3c340b58aa89a11fa|MECHEXP-eae32de02d75f1e4dfe6b648,ROOTCOMP-77a42a6f2bee46726ba97202|ROOTCOMP-86f0704a68a88c21f4af3398,external_search_wave_001_compacted,,abc2.nc.gov,Red Springs,0,true,154,2022,multi_family_administrative_source,payroll_roster,manual_review_candidate,1,EXTSOURCE-8865998e4087cfbed9586a67,2026-08-05T17:27:41.853132+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,all_units,official_administrative_summary,EXTSRCREV-19fdb859d00b7a0e4ed4389b,source_review_lane_005,1,bounded retained-storage quota or free-space reserve reached,manual_review_hold,NC
text/html; charset=utf-8,aed5d6a9dc73b4c525ff5f6e5697a5de1744bbc69598aefc9b45711ba3415eb8,retained prior type,0,"Accela Citizen Access Login Register for an Account | Announcements ( ) | Mark as Read Citizen Access more more Message Bar Welcome to the City of Grand Rapids, Michigan online portal. For full access to this portal you must have a user account. If you have already registered you can Login . If you do not have an account, please Register and create a user account to get started. What would you like to do today? General Information store</i>Lookup Property Information"" href=""javascript:__doPostBack('ctl00$PlaceHolderMain$TabDataList$TabsDataList$ctl00$LinksDataList$ctl00$LinkItemUrl','')""> stor","{""bounded_link_count"": 32, ""bounded_visible_character_count"": 10682, ""html_title"": ""Accela Citizen Access""}",76858,https://aca-prod.accela.com/GRANDRAPIDS/Default.aspx,EXTLOC-b0a2e6e83eb271e2d362479e,,all_units,html,200,payroll_roster,https://aca-prod.accela.com/GRANDRAPIDS/Default.aspx,high,0,0,False,EXTCAND-a3bd30429ca0610a1259b4a8,,MECHEXP-0245228893237c9f6c6d031c|MECHEXP-07b862784e1b2db0e80cb7ae|MECHEXP-12e220f068e5ae7cdcd829b8|MECHEXP-642d9cb737a09acc5ce052b7|MECHEXP-abd57eefc165468e404ec5ec|MECHEXP-e8005b0d84d9317a60c5b293,ROOTCOMP-4ee14de14580c7a1b7d6497b,external_search_wave_001_compacted,,aca-prod.accela.com,Grand Rapids charter,0,true,Default.aspx,2018,multi_family_administrative_source,payroll_roster,manual_review_candidate,1,EXTSOURCE-02a61d6dea9636fbb8e324b5,2026-08-05T17:27:42.760042+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,official_administrative_summary,EXTSRCREV-ec881fb86cda58d999616ac3,source_review_lane_005,2,bounded retained-storage quota or free-space reserve reached,manual_review_hold,MI
application/pdf,b91b49ac37549c1bcdd7cc9998524a80f99cbe2fc62dac15a7d1e7f47f177b5e,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.7""}",8591459,https://acb.wa.gov/sites/default/files/2025-01/Board%20Packet%20-%20January%2031%202025.pdf,EXTLOC-ce3cdb7e10c760fac42169a4,,police,pdf,200,payroll_roster,https://acb.wa.gov/sites/default/files/2025-01/Board%20Packet%20-%20January%2031%202025.pdf,high,0,0,False,EXTCAND-3873a6af7bfaebb380057e32,,MECHEXP-06d79f4731a3ffb39a3bb39d|MECHEXP-1faed28cb6f4fc3bad0f1edd|MECHEXP-a074a92999d4f758df183961|MECHEXP-df4f054a9688b8339d679080|MECHEXP-efa4cc25f549d17551ec38f4,ROOTCOMP-792c12b71099dafde64a8f5e,external_search_wave_001_compacted,,acb.wa.gov,Langley,0,true,Board Packet - January 31 2025.pdf,2026,multi_family_administrative_source,payroll_roster,manual_review_candidate,1,EXTSOURCE-3623d40dc7d4654de59e9f36,2026-08-05T17:27:44.458201+00:00,0,implementation_confirmation|payroll_and_earnings|recruitment_and_retention,police,direct_official_administrative_record,EXTSRCREV-8132402bdb04183df4c85c11,source_review_lane_005,3,bounded retained-storage quota or free-space reserve reached,manual_review_hold,WA
text/html; charset=UTF-8,d7868e273589919527df6e6f9a6c31fdb11e95d2c74aa0492f2688290a3de703,retained prior type,0,"Annual Comprehensive Financial Report - Fiscal Year Ended June 30, 2024 | Missouri Office of Administration Skip to main content Missouri Office of Administration Office of Administration Division of Accounting Excellent customer service, every time. Utility Bar Show — Utility Bar Hide — Utility Bar MO.gov Governor Kehoe Find an Agency Online Services Search Disclaimer Accounting State Employees Reports Travel Portal Vendor Services State Social Security Administrator About Accounting Budget & Planning Budget Information Performance Measure Resources Revenue Information Redistricting Office Co","{""bounded_link_count"": 98, ""bounded_visible_character_count"": 6607, ""html_title"": ""Annual Comprehensive Financial Report - Fiscal Year Ended June 30, 2024 | Missouri Office of Administration""}",40759,https://acct.oa.mo.gov/media/report/annual-comprehensive-financial-report-fiscal-year-ended-june-30-2024,EXTLOC-3ed3f7a1b352068fb9cb5856,,unclear,html,200,payroll_roster,https://acct.oa.mo.gov/media/report/annual-comprehensive-financial-report-fiscal-year-ended-june-30-2024,high,0,0,False,RESCAND-0a97c738f23564068f53f5e0,,MECHEXP-6a39042dd8c1494ce4b090d7|MECHEXP-6abe05465202aae80e890c7e|MECHEXP-7e6d31690de171859436476b|MECHEXP-7ed9a9038dca8ab5f9fccb5e|MECHEXP-b506f302a7d9a423bcf23003,ROOTCOMP-2c1e07ff504246415d981b37,external_search_wave_002_exhaustive_residual,,acct.oa.mo.gov,Concordia,0,true,annual-comprehensive-financial-report-fiscal-year-ended-june-30-2024,2024,multi_family_administrative_source,payroll_roster,manual_review_candidate,1,EXTSOURCE-7090938acb03f04e6e585e12,2026-08-05T17:27:43.488529+00:00,0,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,unclear,official_administrative_summary,EXTSRCREV-555a8d779a8e42f728c921a0,source_review_lane_005,4,bounded retained-storage quota or free-space reserve reached,manual_review_hold,MO
text/html; charset=utf-8,4f7df2651ba6df1b5ac9f97ec9f5311f01ef914989da2f95ba2478dca7107b8d,retained prior type,0,"Facility Info - Permit Data System (PDS) | DEQ Permit Data System Specific Facility Summary Close this window Print this page Map this Note: Select the AFIN for Facility Details AFIN Facility Name City County 60-03346 CAMMACK VILLAGE, CITY OF LITTLE ROCK PULASKI List of All Permits Issued to This Facility Note: Select underlined Permit Numbers for detailed permit information. Permit Number Media Status Permit Type Issued Revised Expired 60001020 RST Close this window Print this page Map this","{""bounded_link_count"": 9, ""bounded_visible_character_count"": 1285, ""html_title"": ""Facility Info - Permit Data System (PDS) | DEQ""}",8854,https://adeq.state.ar.us/home/pdssql/p_facil_info.aspx?AFIN=6003346&AFINDash=60-03346,EXTLOC-4e3fa8b6c36e45fb4fbe0c0f,,police,html,200,payroll_roster,https://adeq.state.ar.us/home/pdssql/p_facil_info.aspx?AFIN=6003346&AFINDash=60-03346,high,0,0,False,RESCAND-c3f9e2183254175f798ac254,,MECHEXP-20b294b379c78a1fb6eb80c3|MECHEXP-359066e82f7edce5c1666602|MECHEXP-703e985b0cad71e0fdf97f68|MECHEXP-d7d984103acb0b91824f6323|MECHEXP-d85e227870b908e1f2609b33|MECHEXP-d94f6f443c621a11a46b620f,ROOTCOMP-6aaf42989f0e08cfa5317f84,external_search_wave_002_exhaustive_residual,,adeq.state.ar.us,Cammack Village,0,true,p_facil_info.aspx,2024,multi_family_administrative_source,payroll_roster,manual_review_candidate,1,EXTSOURCE-b699bc5777c66f57c2924585,2026-08-05T17:27:46.931271+00:00,0,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,police,official_administrative_summary,EXTSRCREV-aeebc69bbbc28bacb7bd9981,source_review_lane_005,5,bounded retained-storage quota or free-space reserve reached,manual_review_hold,AR
text/html; charset=UTF-8,c6b531ac140d8858c656b590fc074f5916139137de6ae5a0336248d607169e1d,retained prior type,0,Types of Pay | Department of Administration Skip to main content Top Nav Agency Listing Online Services Cybersecurity Tips Types of Pay Home Services State Human Resources Classification and Compensation Types of Pay Main navigation I am a... Business Bid on Surplus Property Check Flag Status Find Commercial Vendor Repair Program (CVRP) Information Find Property Easement Information Learn about Federal Surplus Property Learn about Surplus Donee Program Reserve State House Grounds Search State Salary Information Submit a FOIA Request Surplus Real Estate For Sale Citizen Access Citizen Assistanc,"{""bounded_link_count"": 163, ""bounded_visible_character_count"": 29525, ""html_title"": ""Types of Pay | Department of Administration""}",160793,https://admin.sc.gov/services/state-human-resources/classification-compensation/types-pay,EXTLOC-2cc4aaa2f7924a9f99b833ef,,all_units,html,200,payroll_roster,https://admin.sc.gov/services/state-human-resources/classification-compensation/types-pay,high,0,0,False,EXTCAND-7d6662df02194017a6930097,,MECHEXP-0a405927012f31c334c59da3|MECHEXP-180babba5dc26648ac834775|MECHEXP-382a58131bb3edb99e546fae|MECHEXP-752c31d6c83ca10c8311ad51|MECHEXP-f6b3a85cd6b27a5c589ada5e,ROOTCOMP-ec8c5c58eeb73d59740c55cd,external_search_wave_001_compacted,,admin.sc.gov,Cowpens,0,true,types-pay,undated,multi_family_administrative_source,payroll_roster,manual_review_candidate,1,EXTSOURCE-d49498ec5270075bd9772938,2026-08-05T17:27:48.680933+00:00,0,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,all_units,official_administrative_summary,EXTSRCREV-60e97b8dd05a96a75d9da3ec,source_review_lane_005,6,bounded retained-storage quota or free-space reserve reached,manual_review_hold,SC
application/pdf,a99cd3911580a2aa646f7f2db54d01ac00b391a7e2424098f37ca86dafc76c7a,retained prior type,0,,"{""pdf_eof_marker_present"": true, ""pdf_header"": ""%PDF-1.5""}",76836,https://agenda.shelbycountytn.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/2024-06-03%20DA%20RESOLUTION%20-%20APPROVE%20RETROACTIVE%20PAY.DOCX.pdf?documentType=1&isAttachment=True&isSection=False&itemId=79681&meetingId=3355&publishId=219556,EXTLOC-3a9057d744cd94d4a0a9fc36,inline; filename=2024-06-03_DA_RESOLUTION_-_APPROVE_RETROACTIVE_PAY.DOCX.pdf,unclear,pdf,200,payroll_roster,https://agenda.shelbycountytn.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/2024-06-03%20DA%20RESOLUTION%20-%20APPROVE%20RETROACTIVE%20PAY.DOCX.pdf?documentType=1&isAttachment=True&isSection=False&itemId=79681&meetingId=3355&publishId=219556,high,0,0,False,RESCAND-fefbc564b50a2aecf5b12cfc,,MECHEXP-27eec0d0907b02668cc8bc96|MECHEXP-3006ef9490098d27115bbe83|MECHEXP-5818a41666fcccc4771cd610|MECHEXP-9b5f75a6e2654618dd01883c|MECHEXP-e79c5fdc5badb3aace1b3adb,ROOTCOMP-bd5b0cf780367b7a71c15e42,external_search_wave_002_exhaustive_residual,,agenda.shelbycountytn.gov,Charleston,0,true,2024-06-03 DA RESOLUTION - APPROVE RETROACTIVE PAY.DOCX.pdf,undated-source-B4X2500LIVE-20260729-004604,payroll_and_earnings,payroll_roster,manual_review_candidate,1,EXTSOURCE-d9c51c4d1d5870714bbf8514,2026-08-05T17:27:48.027140+00:00,0,implementation_confirmation,unclear,direct_official_administrative_record,EXTSRCREV-c5a9e8b313307746c3f612d1,source_review_lane_005,7,bounded retained-storage quota or free-space reserve reached,manual_review_hold,TN
text/html;charset=UTF-8,5952d484693d85b11116c7b3cdd51c726b026d4e00c2ff49e9b62709b88ca589,retained prior type,0,"Agenda Print Minutes Return APPROVED MINUTES BE IT REMEMBERED, That on this 22ND DAY of OCTOBER, 2024, Commissioners Court of Fort Bend County, Texas, met at a regular meeting with the following present: KP GEORGE COUNTY JUDGE VINCENT MORALES COMMISSIONER PRECINCT 1 GRADY PRESTAGE COMMISSIONER PRECINCT 2 DEXTER L. MCCOY COMMISSIONER PRECINCT 4 LAURA RICHARD COUNTY CLERK Commissioner Meyers absent. Commissioner McCoy was present via video conference. When the following were heard and the following orders were passed: 1. Call to Order. Call to Order by Judge KP George at 1:00 p.m. Attachments: a","{""bounded_link_count"": 195, ""bounded_visible_character_count"": 62460, ""html_title"": ""Agenda""}",515685,https://agendalink.fortbendcountytx.gov/agenda_publish.cfm?dsp=min&get_month=10&get_year=2024&id=0&mt=ALL&seq=3946,EXTLOC-1125af3899552a82a091aca3,,side_independent,html,200,payroll_roster,https://agendalink.fortbendcountytx.gov/agenda_publish.cfm?dsp=min&get_month=10&get_year=2024&id=0&mt=ALL&seq=3946,high,0,0,False,EXTCAND-9930c43592181f2527ce632d,,MECHEXP-651caa1675878cded658105e|MECHEXP-8c29a9d582c0c289ffcc4570|MECHEXP-afd54eddc22dd610688bac86|MECHEXP-c81ffee48cb8008180d23360|MECHEXP-dd52a8b1228b376503d2e7ff|MECHEXP-ddc84a3789120794c227b86c,ROOTCOMP-52ceca098b0a8589184ec47b,external_search_wave_001_compacted,,agendalink.fortbendcountytx.gov,Thompsons,0,true,agenda_publish.cfm,2024,multi_family_administrative_source,payroll_roster,manual_review_candidate,1,EXTSOURCE-56f46b65370ba7bdef739d5b,2026-08-05T17:27:56.508335+00:00,0,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,side_independent,official_administrative_summary,EXTSRCREV-8adaf3d72cc8ae9d62f128c1,source_review_lane_005,8,bounded retained-storage quota or free-space reserve reached,manual_review_hold,TX
text/html; charset=utf-8,8032c8a0f43af3f8b9a34915680cd375a8322b80c4e211effb4456685ceaf18d,retained prior type,0,AEDG - Community - Chuathbaluk About Explore Data Communities Data Explorer Electric Grids View More User Guide Chuathbaluk Chuathbaluk Grid Select a Community Adak Akhiok Akiachak Akiak Akutan Alakanuk Alatna Alcan Border Aleknagik Aleneva Allakaket Ambler Anaktuvuk Pass Anchor Point Anchorage Anderson Angoon Aniak Anvik Arctic Village Atka Atmautluak Atqasuk Attu Station Badger Bear Creek Beaver Beluga Bethel Bettles Big Delta Big Lake Birch Creek Brevig Mission Buckland Buffalo Soapstone Butte Cantwell Central Chalkyitsik Chase Chefornak Chena Ridge Chenega Chevak Chickaloon Chicken Chignik,"{""bounded_link_count"": 26, ""bounded_visible_character_count"": 7285, ""html_title"": ""AEDG - Community - Chuathbaluk""}",58719,https://akenergygateway.alaska.edu/explore/communities/chuathbaluk/general,EXTLOC-1cd05acbb48c1b4dba4909cc,,unclear,html,200,payroll_roster,https://akenergygateway.alaska.edu/explore/communities/chuathbaluk/general,high,0,0,False,RESCAND-05091e44aac41a872aba54ac,,MECHEXP-11bc678fccdfd3c029869852|MECHEXP-33162c8161292340bd895cd7|MECHEXP-3b30897255b1f9b64c76a966|MECHEXP-52f7f1b7743c4c1a4e21560d|MECHEXP-5b07257bb2b86260ad522462|MECHEXP-6507d9dd2c3e7c8bbb0871eb|MECHEXP-65be90245a8a4e734a461957|MECHEXP-67856a733785676ffeda03b3|MECHEXP-76dc7c73949a5eb2efb74ff8|MECHEXP-889364e73dc1ca117e3e50eb|MECHEXP-8933896c04c74c3f3dc51745|MECHEXP-caaee7e01596c697c83fcec2|MECHEXP-da7f2f68c8a3d62614ae74b5|MECHEXP-dbdb2dec35acc76c517beab3,ROOTCOMP-1270a740fa570d096bb60983|ROOTCOMP-31925e7a7b94d67d6bba46c3|ROOTCOMP-66773447e6a05796c9613a66,external_search_wave_002_exhaustive_residual,,akenergygateway.alaska.edu,Chuathbaluk,0,true,general,undated-source-B4X2500LIVE-20260729-004780,multi_family_administrative_source,payroll_roster,manual_review_candidate,1,EXTSOURCE-722beb896fb2a79166ced9a6,2026-08-05T17:27:46.933548+00:00,0,implementation_confirmation|payroll_and_earnings|tenure_and_progression,unclear,official_administrative_summary,EXTSRCREV-4448a9a968bdd3dc32b19c80,source_review_lane_005,9,bounded retained-storage quota or free-space reserve reached,manual_review_hold,AK
,,bounded shell/metadata review,0,,{},0,https://akrules.elaws.us/aac/2.07.360,EXTLOC-2418fe0f8466e22d0fc50989,,unclear,unknown,,unclear,,high,0,0,False,RESCAND-599938662583ebd4501ad893,,MECHEXP-11bc678fccdfd3c029869852|MECHEXP-33162c8161292340bd895cd7|MECHEXP-3b30897255b1f9b64c76a966|MECHEXP-52f7f1b7743c4c1a4e21560d|MECHEXP-5b07257bb2b86260ad522462|MECHEXP-6507d9dd2c3e7c8bbb0871eb|MECHEXP-65be90245a8a4e734a461957|MECHEXP-67856a733785676ffeda03b3|MECHEXP-76dc7c73949a5eb2efb74ff8|MECHEXP-889364e73dc1ca117e3e50eb|MECHEXP-8933896c04c74c3f3dc51745|MECHEXP-caaee7e01596c697c83fcec2|MECHEXP-da7f2f68c8a3d62614ae74b5|MECHEXP-dbdb2dec35acc76c517beab3,ROOTCOMP-1270a740fa570d096bb60983|ROOTCOMP-31925e7a7b94d67d6bba46c3|ROOTCOMP-66773447e6a05796c9613a66,external_search_wave_002_exhaustive_residual,,akrules.elaws.us,Chuathbaluk,0,true,2.07.360,undated-source-B4X2500LIVE-20260729-004780,unclear,payroll_roster,manual_review_candidate,2,,2026-08-05T17:28:53.044404+00:00,1,implementation_confirmation|payroll_and_earnings|tenure_and_progression,unclear,unclear,EXTSRCREV-8efc67c5e6d93b1b42520e48,source_review_lane_005,10,ReadTimeout after bounded retry,download_timeout_retry_exhausted,AK
