source_review_id,canonical_locator_id,canonical_final_locator_id,canonical_final_url,original_requested_urls,linked_candidate_ids,linked_search_waves,municipality,state,period,side_scope,department_scope,primary_external_data_family,secondary_external_data_families,direct_staffing_relevance,administrative_source_type,primary_source_quality,verified_content_type,expected_file_type,final_priority_bucket,official_source_flag,linked_root_event_ids,linked_mechanism_exposure_event_ids,linked_claim_ids,expected_claim_upgrade_tags,redirect_lineage,duplicate_final_locator_lineage,verification_status,verification_content_type,verification_content_length,candidate_title,candidate_snippet,locator_host,candidate_fanout,event_fanout,review_complexity,source_review_lane_id,source_review_lane_sequence
EXTSRCREV-f4a25e26554390503c161696,EXTLOC-be1776741240d49903e42781,EXTFINALLOC-19ab932a35553ad3b350740c,https://a856-cityrecord.nyc.gov/Error/Error404?aspxerrorpath=%2FRequestDetail%2F20260122009,https://a856-cityrecord.nyc.gov/RequestDetail/20260122009,RESCAND-9d95f141f473744e140bf0f3,external_search_wave_002_exhaustive_residual,Avoca,NY,undated-source-BRMGRS-20260802-53e1dbd8f0755d69d5937c50,unclear,unclear,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,unrelated_to_staffing,payroll_roster,direct_official_administrative_source,html,html,high,true,ROOTCOMP-566dd54168967470cf0b58ce,MECHEXP-22a220a728fb8642e8efedda|MECHEXP-9901b0dd8fb2ee4382cef415|MECHEXP-cd37e6cdcafccf9b2bf28ad1|MECHEXP-d54df36ba5a25ae904b78d99,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,redirect_count=1|verification_terminal_request=EXTREQ-807cd315d9c782bfe28d43d4,canonical_final_locator_id=EXTFINALLOC-19ab932a35553ad3b350740c,reachable_html_shell_or_portal,text/html; charset=utf-8,6129,,"{""target"":""Avoca, NY"",""source_family"":[""municipal payroll/open data"",""adopted budget"",""HR report"",""Census/USDA official municipal administrative record""],""candidates"":[{""municipality"":""Avoca (Village of Avoca / also referenced as Town-wide in some NYS Comptroller docs)"",""period"":""undated (metadata-only discovery; no verification/download)"",""side"":""municipal"",""event"":""budget + HR/administrative reporting discovery path"",""missing_field"":""unclear pension contributions, health-cost shares, leave, pr",a856-cityrecord.nyc.gov,1,5,html,source_review_lane_004,1
EXTSRCREV-a6fbcd290e09dca253c7d081,EXTLOC-eb8a850cae1a3ce1976b53dd,EXTFINALLOC-eb8a850cae1a3ce1976b53dd,https://academicworks.cuny.edu/jj_pubs/544/,https://academicworks.cuny.edu/jj_pubs/544/,RESCAND-2ba063b119563c3126840978,external_search_wave_002_exhaustive_residual,Colonie,NY,2024,police,police,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,direct_vacancy_metric,payroll_roster,likely_official_primary_source,html,html,high,true,ROOTCOMP-2666daf35378930cc6e3d25e|ROOTCOMP-5b6d9c186c06f057333aa901|ROOTCOMP-dd462b82c9da72e0bf6091a7,MECHEXP-0fccd463bac835b84852e7be|MECHEXP-2e679c7a7da4a3f782e96695|MECHEXP-547c52d837b62fd547140081|MECHEXP-66898fb859213d2af1cf5295|MECHEXP-6c2253bc9d4cca3e0bde4b42|MECHEXP-c684b575b14681949deba3f8|MECHEXP-c70b519a1e777fc65ff0e367|MECHEXP-ebf47b6a65e20a45e5e1791c,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,redirect_count=0|verification_terminal_request=EXTREQ-0496ce458d49ea8d723a2b8d,canonical_final_locator_id=EXTFINALLOC-eb8a850cae1a3ce1976b53dd,reachable_html_shell_or_portal,text/html; charset=UTF-8,,,"I searched live for **metadata-only candidate discovery** for your target: - **Municipality:** Colonie, **NY** - **Period:** **2024** - **Side:** police - **Event:** applicant counts / recruitment & compensation / turnover / retention / vacancy duration (and related HR/personnel/payroll/admin records) - **Missing field(s) implied by your spec:** applicant counts; turnover; retention; vacancy duration; recruitment/compensation study steps/seniority/payroll; adopted budget / HR report / official a",academicworks.cuny.edu,1,11,html,source_review_lane_004,2
EXTSRCREV-0c43fc5f3f1df4dac2bc5d7e,EXTLOC-a0f8100af87aafea5c505992,EXTFINALLOC-a0f8100af87aafea5c505992,https://acworth-ga.gov/human-resources/,https://acworth-ga.gov/human-resources/,EXTCAND-e8d8ab0116d58c6a84d1f0c4,external_search_wave_001_compacted,Acworth,NH,undated,all_units,all_units,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,overtime_staffing_response,payroll_roster,direct_official_administrative_source,html,html,high,true,ROOTCOMP-2134158ea02e9cb8124a94ff,MECHEXP-04805b78bb1baff2a9ab7605|MECHEXP-29fa124156ef8ef95a887799|MECHEXP-7c029682218cdbf0adcdace5|MECHEXP-a345640ab1c506147745a4ea|MECHEXP-ab5d38f326f594af29447eb5|MECHEXP-eb8d1aa10444798557d46573,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,redirect_count=0|verification_terminal_request=EXTREQ-09187dd939a916af9fb7b072,canonical_final_locator_id=EXTFINALLOC-a0f8100af87aafea5c505992,reachable_html_shell_or_portal,text/html; charset=UTF-8,,,"Likely **official/primary administrative source types** for a metadata-only discovery target covering **“Acworth, NH”** municipal **payroll, salaries, overtime, budgeted authorized positions, vacancies, staffing/recruitment/retention/turnover, salary step schedules, ordinances/resolutions, pay plans, pensions/health contributions, and compensation studies**: - **Town government website document re",acworth-ga.gov,1,7,html,source_review_lane_004,3
EXTSRCREV-93c14154e945835edf05ed8d,EXTLOC-7f180ae876aa4454f7fa0290,EXTFINALLOC-7f180ae876aa4454f7fa0290,https://adams.extension.wisc.edu/files/2024/04/April-May-print.pdf,https://adams.extension.wisc.edu/files/2024/04/April-May-print.pdf,RESCAND-5edda7e72f9c837b21e31557,external_search_wave_002_exhaustive_residual,Adams,WI,2024,non_safety,non_safety,payroll_and_earnings,tenure_and_progression,unrelated_to_staffing,payroll_roster,likely_official_primary_source,pdf,pdf,high,true,ROOTCOMP-d8da717fb16c45f92c9b5d49,MECHEXP-2278935578c369dc012f46e3|MECHEXP-51117b6b219b66ab9eb6d42c|MECHEXP-e8999630fc77a54139e5725c|MECHEXP-ff0bec2e139abef2e21abbe8,,upgrades_growth_analysis|upgrades_local_wage_comparison,redirect_count=0|verification_terminal_request=EXTREQ-a17000a06e5b1c9e3eae14de,canonical_final_locator_id=EXTFINALLOC-7f180ae876aa4454f7fa0290,reachable_direct_document,application/pdf,,,"I found **municipal finance/budget-adjacent material** for “Adams, WI” during **2024** search, but I did **not** find (via metadata-only candidate discovery) a **hosted, official Adams-area municipal payroll/open-data extract** that includes all the fields you target (employee tenure, step placement, rank progression, promotion timing, incumbent vs new-hire tier budget_pay_plan municipal payroll, and an HR report with tenure/placement/promotion details). Also, your target entity could plausibly ",adams.extension.wisc.edu,1,5,document,source_review_lane_004,4
EXTSRCREV-41438d39a60307b5acd5908a,EXTLOC-38e4691e3abc242c0a68b140,EXTFINALLOC-38e4691e3abc242c0a68b140,https://admin.danecounty.gov/documents/pdf/budget/2022/adopted-budget-report.pdf,https://admin.danecounty.gov/documents/pdf/budget/2022/adopted-budget-report.pdf,RESCAND-8737fb4f8245eb0155361780,external_search_wave_002_exhaustive_residual,Arena,WI,2022,unclear,unclear,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,contextual_staffing_only,payroll_roster,direct_official_administrative_source,pdf,pdf,high,true,ROOTCOMP-fb67b4765ced2688b4ea08ee,MECHEXP-3673b93a4b90c18e866c3a1e|MECHEXP-4d913edbcc19c497ebdad74e|MECHEXP-5d3e83c5308517deef6be31a|MECHEXP-82fb71329280cad01682b380,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,redirect_count=0|verification_terminal_request=EXTREQ-3abd9e43c288cde3e4af92be,canonical_final_locator_id=EXTFINALLOC-38e4691e3abc242c0a68b140,reachable_direct_document,application/pdf,26230112,,"I attempted metadata-only candidate discovery for the municipality **“Arena, WI”** for **period “2022”** targeting **unclear** applicant-count/turnover/retention/vacancy-duration/recruitment & compensation studies **and** the field/source-family: **budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record**. ### What I found (metadata leads; no candidate URL verification/download) 1) **Town of Arena (municipality site: agenda/min",admin.danecounty.gov,1,5,document,source_review_lane_004,5
EXTSRCREV-a5eb99d2cca51e46354ca337,EXTLOC-6048324c92e65a482818d992,EXTFINALLOC-6048324c92e65a482818d992,https://aftonmn.gov/vertical/sites/%7B255148F5-88B9-45F6-9726-DD95D24AA11D%7D/uploads/09-16-2025_CC_APPROVED.pdf,https://aftonmn.gov/vertical/sites/%7B255148F5-88B9-45F6-9726-DD95D24AA11D%7D/uploads/09-16-2025_CC_APPROVED.pdf,RESCAND-cb6a1cd01435e666beb7208f,external_search_wave_002_exhaustive_residual,Afton,KS,2025,unclear,unclear,payroll_and_earnings,implementation_confirmation,unrelated_to_staffing,payroll_roster,direct_official_administrative_source,pdf,pdf,high,true,ROOTCOMP-9fdaf9b547fac53e2c57a4aa,MECHEXP-46950f8d865d4408df6a5948|MECHEXP-4c0df2778a00e479059ac5a9|MECHEXP-abac30929fbf97a7eb024387|MECHEXP-d3a1d849d8dea7cf564796ac|MECHEXP-d99a294b9f5bec8fd0a6e5de|MECHEXP-fa61f462cf001d06fc6fae1c,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,redirect_count=0|verification_terminal_request=EXTREQ-b9f4eab3faf70ce90f595260,canonical_final_locator_id=EXTFINALLOC-6048324c92e65a482818d992,reachable_direct_document,application/pdf,273391,,"I tried to discover **Afton, Kansas** candidates matching your metadata-only target (unclear fields for *payroll-effective date / ordinance adoption / budget appropriation / contract ratification / payment confirmation*; *across_the_board_raise*; and sources in **municipal administrative records** / **open data**, with federal-family anchors like **Census/USDA**). ### Result: no usable “Afton, KS (2025)” payroll/budget/ordinance ratification candidates found in the live search results The only s",aftonmn.gov,1,7,document,source_review_lane_004,6
EXTSRCREV-528eade1c7c2c0626c1ff42b,EXTLOC-614d66b5f500ac117a7f0ccf,EXTFINALLOC-614d66b5f500ac117a7f0ccf,https://agendadocs.downers.us/public/docs/agendas/2023/12-19-23/RES_2023-10148.pdf,https://agendadocs.downers.us/public/docs/agendas/2023/12-19-23/RES_2023-10148.pdf,RESCAND-f48fc970f55e73b872ee820a,external_search_wave_002_exhaustive_residual,Broadview,IL,2023,fire,fire,payroll_and_earnings,implementation_confirmation,unrelated_to_staffing,payroll_roster,likely_official_primary_source,pdf,pdf,high,true,ROOTCOMP-329d0a0286521d22457aac4d,MECHEXP-3a7056b40587c5d0c94cfd9b|MECHEXP-d21164f809a1c7ea66141f4b|MECHEXP-f49a57ffb43053bf89208c76|MECHEXP-f65c8d3392d378e07464ca0f,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,redirect_count=0|verification_terminal_request=EXTREQ-9a683967e663c40513e3de9f,canonical_final_locator_id=EXTFINALLOC-614d66b5f500ac117a7f0ccf,reachable_direct_document,application/pdf,5891776,,"I did live web search for **metadata-only candidate discovery** matching your target pattern: - **Municipality/period/side/event**: “Broadview” (IL), **2023**, **fire**, looking for municipal **administrative records** involving **payroll-effective date**, **ordinance adoption**, **budget appropriation**, **contract ratification**, and **payment confirmation** - **Missing field / process filter**: **municipal payroll / open data** and any **strike_no_strike_dispute_process** qualifiers - **Sourc",agendadocs.downers.us,1,5,document,source_review_lane_004,7
EXTSRCREV-f2f7212afd5489ce8742b0e0,EXTLOC-2ca09771c36e858ad573c708,EXTFINALLOC-2ca09771c36e858ad573c708,https://agendas.ci.walla-walla.wa.us/print_ag_memo.cfm?mode=External&reloaded=true&rev_num=0&seq=2161,https://agendas.ci.walla-walla.wa.us/print_ag_memo.cfm?id=&mode=External&reloaded=true&rev_num=0&seq=2161,RESCAND-b06bc94084432fc4509e5c79,external_search_wave_002_exhaustive_residual,Cassopolis,MI,2016,police,police,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,direct_position_reduction_metric,payroll_roster,likely_official_primary_source,html,html,high,true,ROOTCOMP-3a05197640d21a9d8877d3a5,MECHEXP-00ed0d31982847f54866688a|MECHEXP-4005b5bb91eca44ff8c924a2|MECHEXP-424da1a495b132ca91d09a74|MECHEXP-d51ecf8f899ee9b4e0c948f9|MECHEXP-dc3a7942d55674cffad743ba,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,redirect_count=0|verification_terminal_request=EXTREQ-190d6e0a3b710b4ec012bb8b,canonical_final_locator_id=EXTFINALLOC-2ca09771c36e858ad573c708,reachable_html_shell_or_portal,text/html;charset=UTF-8,0,,"## Metadata-only candidate discovery (Cassopolis, MI; period 2016; side: police; event: workforce staffing/authorized vs filled; missing fields: vacancy rate, layoffs/attrition, retroactivity/implementation details; target source-family: municipal administrative record / municipal payroll/open-data / adopted budget / HR report / Census/USDA) I searched for *hosted* municipal pages/files that plausibly contain (or link to) **2016 police staffing authorization + filled positions**, plus any **vaca",agendas.ci.walla-walla.wa.us,1,6,html,source_review_lane_004,8
EXTSRCREV-928daf988fb5f14e086cbbe8,EXTLOC-2c59429748a93ffad73cd547,EXTFINALLOC-2c59429748a93ffad73cd547,https://aging.waynecountypa.gov/AgendaCenter/ViewFile/Minutes/_07032025-828,https://aging.waynecountypa.gov/AgendaCenter/ViewFile/Minutes/_07032025-828,EXTCAND-b3be094fde7430362e7a5ee3,external_search_wave_001_compacted,Wayne,PA,2024,all_units,all_units,staffing_and_headcount,recruitment_and_retention,overtime_staffing_response,salary_schedule,direct_official_administrative_source,pdf,pdf,high,true,ROOTCOMP-87168affb4bcfac7e3ee55f2,MECHEXP-115eb8ed02f6bf080ddfe7c4|MECHEXP-185d3d5546b464a5f46e6a30|MECHEXP-48094bd90e2e90a161c93d97|MECHEXP-c75dce2ccdbfea1bed5c2252,,upgrades_staffing_hypothesis,redirect_count=0|verification_terminal_request=EXTREQ-913e29cea2cc260e6ac822a2,canonical_final_locator_id=EXTFINALLOC-2c59429748a93ffad73cd547,reachable_direct_document,application/pdf,85430,,"Below are **likely source types** (official/primary public administrative) that match your metadata-only target for **Wayne County, Pennsylvania (Wayne, PA) around 2024**, covering **pay/salary/pay plan**, **overtime/earnings**, **budget authorization**, and **staffing/vacancy/recruitment/turnover**—without verifying or opening any candidates beyond search results. ### 1) County budget documents (",aging.waynecountypa.gov,1,5,document,source_review_lane_004,9
EXTSRCREV-8a47b3be23ccde79ffbc4d52,EXTLOC-df5ba3b4dfd5eb2633325b6a,EXTFINALLOC-df5ba3b4dfd5eb2633325b6a,https://ahc.mo.gov/cases/historical/10048597,https://ahc.mo.gov/cases/historical/10048597,RESCAND-38f2b392130113fb1315cdba,external_search_wave_002_exhaustive_residual,Arrow Rock,MO,2014,unclear,unclear,payroll_and_earnings,implementation_confirmation,unrelated_to_staffing,payroll_roster,direct_official_administrative_source,html,html,high,true,ROOTCOMP-fec4a5b39c977d47468ca3f5,MECHEXP-618a4c7a57c55e67a2bba319|MECHEXP-86a0d052f0f0e56d776491ff|MECHEXP-b503518a99e25bdd73dc91f0|MECHEXP-d3cdedd54f97e395026fa465,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,redirect_count=0|verification_terminal_request=EXTREQ-6985f962ceee384c38e5c222,canonical_final_locator_id=EXTFINALLOC-df5ba3b4dfd5eb2633325b6a,reachable_html_shell_or_portal,text/html; charset=UTF-8,,,"I ran live hosted web search for **metadata-only candidate discovery** matching your target: - **Municipality:** “Arrow Rock” **MO** - **Period:** **2014** - **Side:** unclear - **Event:** unclear - **Missing field to fill:** **unclear** (specifically, you referenced “payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation”) - **Source-family target:** municipal **administrative record** from **HR report / adopted budget / budget_pay_plan / m",ahc.mo.gov,1,5,html,source_review_lane_004,10
