attempt,bytes_received,canonical_locator_id,completed_at,content_disposition,content_type,declared_content_length,final_url,full_body_staged,http_status,request_id,request_url,retry,source_review_id,source_review_lane_id,started_at
1,46196,EXTLOC-ae7891b8159d2966e933e748,2026-08-05T17:40:47.881168+00:00,,application/pdf,46196,https://www.cityofelyria.org/wp-content/uploads/2023/12/COUNCIL_AGENDA_DECEMBER_4__2023__A_.pdf,False,200,EXTDLREQ-05aa5416249d8cb96a1feeff,https://www.cityofelyria.org/wp-content/uploads/2023/12/COUNCIL_AGENDA_DECEMBER_4__2023__A_.pdf,False,EXTSRCREV-09c36dc1f33c843220a80802,source_review_lane_002,2026-08-05T17:40:47.331041+00:00
1,235246,EXTLOC-c8109b659a151e15abc6cb40,2026-08-05T17:40:47.914670+00:00,,application/pdf,235246,https://www.mnpera.org/sites/default/files/2024-gasb-68-additional-state-contributions-general-plan.pdf,False,200,EXTDLREQ-3fa72650f531d3e55b344c2b,https://www.mnpera.org/sites/default/files/2024-gasb-68-additional-state-contributions-general-plan.pdf,False,EXTSRCREV-be343c130a4a6e8b2ee2a971,source_review_lane_002,2026-08-05T17:40:47.622601+00:00
1,95563,EXTLOC-9715b4e59b78e7180ef1cf65,2026-08-05T17:40:47.980593+00:00,,text/html; charset=utf-8,28023,https://www.colerain.org/153/Administration,False,200,EXTDLREQ-b069df906ff7d5b73c4b2707,https://www.colerain.org/153/Administration,False,EXTSRCREV-89e8848d346d438402a9736c,source_review_lane_002,2026-08-05T17:40:47.371116+00:00
1,117978,EXTLOC-af942b8594e78a6f73c68b98,2026-08-05T17:40:47.996351+00:00,,text/html; charset=UTF-8,0,https://bethalto.com/,False,200,EXTDLREQ-09db39ec785b5a8f603cee87,https://bethalto.com/,False,EXTSRCREV-6bb9e1e71037a28fcfee3c77,source_review_lane_002,2026-08-05T17:40:47.841907+00:00
1,29411,EXTLOC-9586b01e7c3f3add740220e3,2026-08-05T17:40:48.103965+00:00,,text/html,29411,https://www.blackearthwisconsin.com/Ordinances,False,200,EXTDLREQ-6a92dd3eb3132730d3854550,https://www.blackearthwisconsin.com/Ordinances,False,EXTSRCREV-0a0de7d3c4fa3fec070fdd3c,source_review_lane_002,2026-08-05T17:40:47.829148+00:00
1,3708606,EXTLOC-f6fae19b9fc29cd6dc99db7d,2026-08-05T17:40:48.175224+00:00,,application/pdf,3708606,https://bloximages.newyork1.vip.townnews.com/hannapub.com/content/tncms/assets/v3/editorial/f/a9/fa9253ae-8eec-11ee-a076-cba65a59df1b/6567908b5ff78.pdf.pdf,False,200,EXTDLREQ-716cd97e0317c61b019d791d,https://bloximages.newyork1.vip.townnews.com/hannapub.com/content/tncms/assets/v3/editorial/f/a9/fa9253ae-8eec-11ee-a076-cba65a59df1b/6567908b5ff78.pdf.pdf,False,EXTSRCREV-f844751a00313d6c878f68c9,source_review_lane_002,2026-08-05T17:40:47.862234+00:00
1,43796,EXTLOC-b6a6a469e204c8396cc806b9,2026-08-05T17:40:48.254847+00:00,,text/html; charset=utf-8,0,https://www.muni.org/Departments/budget/OperatingArchive/pages/default.aspx,False,200,EXTDLREQ-53e2a66a17166b98edee1137,https://www.muni.org/Departments/budget/OperatingArchive/pages/default.aspx,False,EXTSRCREV-0a1c65649ec9ffc38212618e,source_review_lane_002,2026-08-05T17:40:47.648703+00:00
1,2011906,EXTLOC-d8871537333d8f13f98a6dc2,2026-08-05T17:40:48.325484+00:00,,application/pdf,2011906,https://www.mendhamnj.org/documents/Personnel%20Policies%20&%20Procedures%20Manual%20%202026.pdf,False,200,EXTDLREQ-273015445b9993b5b1e0e57d,https://www.mendhamnj.org/documents/Personnel%20Policies%20&%20Procedures%20Manual%20%202026.pdf,False,EXTSRCREV-f7635b2cf57154811f82348a,source_review_lane_002,2026-08-05T17:40:47.581814+00:00
1,27149,EXTLOC-7c077b497fcf3d666de079fe,2026-08-05T17:40:48.333842+00:00,,text/html,27149,https://battlelakemn.org/minutes,False,200,EXTDLREQ-14848659fa264b2f2d0f2f83,https://battlelakemn.org/minutes,False,EXTSRCREV-f6aa82daaf3e2bde9312c0eb,source_review_lane_002,2026-08-05T17:40:47.819605+00:00
1,9263,EXTLOC-b2b3680f52806ff5b5312b2d,2026-08-05T17:40:48.360703+00:00,,text/html,9263,https://citybudgets.tarrantcounty.com/flipbook/CityBudgets/2026/Lake%20Worth/files/basic-html/page8.html,False,200,EXTDLREQ-373e19fc46fb43b776b83ff6,https://citybudgets.tarrantcounty.com/flipbook/CityBudgets/2026/Lake%20Worth/files/basic-html/page8.html,False,EXTSRCREV-39f7831c461e1bd697d2ff11,source_review_lane_002,2026-08-05T17:40:47.997531+00:00
1,78890,EXTLOC-49de921422e45655f26fd0fc,2026-08-05T17:40:48.368588+00:00,,text/html; charset=UTF-8,0,https://bradfordpa.org/list-of-pre-scheduled-meetings/,False,200,EXTDLREQ-2e068fa8b4af1e97668aa941,https://bradfordpa.org/list-of-pre-scheduled-meetings/,False,EXTSRCREV-751ac9795aff900542f230cf,source_review_lane_002,2026-08-05T17:40:47.881952+00:00
1,6555210,EXTLOC-dade7529b59ecc31eb596350,2026-08-05T17:40:48.444737+00:00,,application/pdf,6555210,https://cdn.townweb.com/cityofmineralpoint.com/wp-content/uploads/2021/12/12.14.2021-Council-packet-rev-12-13-2021.pdf,False,200,EXTDLREQ-d9c5adfaaddcf6bcef95fd76,https://cdn.townweb.com/cityofmineralpoint.com/wp-content/uploads/2021/12/12.14.2021-Council-packet-rev-12-13-2021.pdf,False,EXTSRCREV-42b5d6a6a28e41d5d1a183d7,source_review_lane_002,2026-08-05T17:40:47.981735+00:00
1,0,EXTLOC-0e2ee0f58691df7d80e3fe6c,2026-08-05T17:40:48.502127+00:00,,text/html; charset=UTF-8,0,https://govsalaries.com/meyer-hope-178204540,False,403,EXTDLREQ-9f577335c20a27c549f49e2b,https://govsalaries.com/meyer-hope-178204540,False,EXTSRCREV-da70145a22cc3099b8b1bc59,source_review_lane_002,2026-08-05T17:40:48.369590+00:00
1,23261,EXTLOC-d897a98362606d0ca26d6c2b,2026-08-05T17:40:48.542963+00:00,,text/html; charset=utf-8,23261,https://cityofcallenderiowa.com/AllNews.aspx,False,200,EXTDLREQ-1101cecd6357f652d63f23ab,https://cityofcallenderiowa.com/AllNews.aspx,False,EXTSRCREV-0c27c70da5ea74fb40544839,source_review_lane_002,2026-08-05T17:40:48.176383+00:00
1,172304,EXTLOC-27fb8982f83dbaf3b7921958,2026-08-05T17:40:48.551628+00:00,,text/html; charset=UTF-8,0,https://fliphtml5.com/okhlg/ncpd/February_2026/,False,200,EXTDLREQ-d9ee2b36c0c2b80f8a289873,https://fliphtml5.com/okhlg/ncpd/February_2026/,False,EXTSRCREV-85856556df9c3d41a98e4c9b,source_review_lane_002,2026-08-05T17:40:48.361388+00:00
1,68311,EXTLOC-376cc6e56a02558f02170815,2026-08-05T17:40:48.560840+00:00,,text/html; charset=UTF-8,0,https://brunswickhillstwp.org/2025-minutes/,False,200,EXTDLREQ-b79c9ea391b6281520197537,https://brunswickhillstwp.org/2025-minutes/,False,EXTSRCREV-8dc1db7560b3ffbf094a1441,source_review_lane_002,2026-08-05T17:40:47.915484+00:00
1,300157,EXTLOC-30b610cfb3c8871d4c4dcc1d,2026-08-05T17:40:48.694392+00:00,,application/pdf,300157,https://mccmeetings.blob.core.usgovcloudapi.net/midnj-pubu/MEET-Minutes-3d924ff64b2c4b1ab82178bf4da3eccf.pdf,False,200,EXTDLREQ-039d78b0e099689e2459cfef,https://mccmeetings.blob.core.usgovcloudapi.net/midnj-pubu/MEET-Minutes-3d924ff64b2c4b1ab82178bf4da3eccf.pdf,False,EXTSRCREV-ca3e2a8d9eb9f7130940b47d,source_review_lane_002,2026-08-05T17:40:47.869908+00:00
1,10076,EXTLOC-812c4280af5ebe3646539133,2026-08-05T17:40:48.708969+00:00,,text/html,0,https://salary.illinoisanswers.org/unit/virgil-9abc3f6a/,False,200,EXTDLREQ-c83cae7d685589fe753a2abe,https://salary.illinoisanswers.org/unit/virgil-9abc3f6a/,False,EXTSRCREV-9669f647bcd378fa5bbf1540,source_review_lane_002,2026-08-05T17:40:48.553595+00:00
1,516049,EXTLOC-ef686da26c4a5bf1f10517e3,2026-08-05T17:40:48.841420+00:00,,application/pdf,516049,https://core-docs.s3.amazonaws.com/documents/asset/uploaded_file/1614526/20-21_AP_Register.pdf,False,200,EXTDLREQ-7dc7d9627fe52cdf49ed97a3,https://core-docs.s3.amazonaws.com/documents/asset/uploaded_file/1614526/20-21_AP_Register.pdf,False,EXTSRCREV-bbcf4b4165401b0107a9b377,source_review_lane_002,2026-08-05T17:40:48.326376+00:00
1,73684,EXTLOC-cb67121168ede94447506d76,2026-08-05T17:40:48.902791+00:00,,text/html; charset=UTF-8,0,https://cityofabernathy.org/careers/,False,200,EXTDLREQ-9f6f7d682e68da783316dd52,https://cityofabernathy.org/careers/,False,EXTSRCREV-6bb47406d001c1ea798c1edc,source_review_lane_002,2026-08-05T17:40:48.104846+00:00
1,567256,EXTLOC-e516f540e3bb9d294f6d93e2,2026-08-05T17:40:49.656196+00:00,,text/html; charset=utf-8,0,https://data.cityofchicago.org/Administration-Finance/Employee-Overtime-and-Supplemental-Earnings-2020/2vpk-jv3c,False,200,EXTDLREQ-1e6b23cff9d5d5d891c6d2ac,https://data.cityofchicago.org/Administration-Finance/Employee-Overtime-and-Supplemental-Earnings-2020/2vpk-jv3c,False,EXTSRCREV-6f57b044b8670aee6add06c8,source_review_lane_002,2026-08-05T17:40:48.334635+00:00
1,32686,EXTLOC-96a57d3a84c128f4b87cf67f,2026-08-05T17:40:49.820652+00:00,,text/html,32686,https://www.blackearthwisconsin.com/?SEC=418C4254-ABA3-4DE9-A2A3-B02596C6C049,False,200,EXTDLREQ-50961cc70099537a0da371b5,https://www.blackearthwisconsin.com/?SEC=418C4254-ABA3-4DE9-A2A3-B02596C6C049,False,EXTSRCREV-97586b4d9efc6aba82d8e6c2,source_review_lane_002,2026-08-05T17:40:48.842308+00:00
1,109888,EXTLOC-94b2e277cd3963de43d709f2,2026-08-05T17:40:49.837979+00:00,,text/html; charset=utf-8,32302,https://www.bloomfieldtwpnj.com/Archive.aspx?AMID=43,False,200,EXTDLREQ-e6b69f06fa003f3a2ea99ca1,https://www.bloomfieldtwpnj.com/Archive.aspx?AMID=43,False,EXTSRCREV-c52c0ec29d6d54fdcf3fc271,source_review_lane_002,2026-08-05T17:40:48.903872+00:00
1,70231,EXTLOC-fac1e859a57d5a5f66493b0c,2026-08-05T17:40:49.886437+00:00,,application/pdf,70231,https://webgen1files.revize.com/arenawi/Document_Center/Department/Financial/2023-01%20Budget%20Resolution.pdf,False,200,EXTDLREQ-8b60148385e0e3f1c77dcf39,https://webgen1files.revize.com/arenawi/Document_Center/Department/Financial/2023-01%20Budget%20Resolution.pdf,False,EXTSRCREV-a15dea3b9fda4032a64669c1,source_review_lane_002,2026-08-05T17:40:48.695621+00:00
