attempt,bytes_received,canonical_locator_id,completed_at,content_disposition,content_type,declared_content_length,final_url,full_body_staged,http_status,request_id,request_url,retry,source_review_id,source_review_lane_id,started_at
1,31050,EXTLOC-579c418d17c1c4a5294ac50b,2026-08-05T17:21:39.093481+00:00,,text/html; charset=utf-8,0,https://www.law.cornell.edu/regulations/new-jersey/N-J-A-C-4A-8-1-6,False,200,EXTDLREQ-c9e5b62cf161e8fd4bd90197,https://www.law.cornell.edu/regulations/new-jersey/N-J-A-C-4A-8-1-6,False,EXTSRCREV-df10886b036f84bf600d8a0c,source_review_lane_003,2026-08-05T17:21:38.965984+00:00
1,150762,EXTLOC-d8c66d50bd2d155c14b9138e,2026-08-05T17:21:39.155004+00:00,,text/html,150762,https://apps.legislature.ky.gov/law/kar/titles/101/002/034/662/,False,200,EXTDLREQ-fc285caa7406ebffd09c569e,https://apps.legislature.ky.gov/law/kar/titles/101/002/034/662/,False,EXTSRCREV-08ec8df75862daf7f1db2539,source_review_lane_003,2026-08-05T17:21:39.094880+00:00
1,209672,EXTLOC-f63d798761952900407c9a86,2026-08-05T17:21:39.263606+00:00,"inline;filename=""701.270.pdf"";",application/pdf,209672,https://www.legis.iowa.gov/docs/iac/chapter/701.270.pdf,False,200,EXTDLREQ-a56b4e9fcbfa369414575b07,https://www.legis.iowa.gov/docs/iac/chapter/701.270.pdf,False,EXTSRCREV-23f91af54ca9f16e1224b8c0,source_review_lane_003,2026-08-05T17:21:38.976756+00:00
1,321396,EXTLOC-caaecc506b803a8f58310013,2026-08-05T17:21:39.327953+00:00,,application/pdf,321396,https://www.paauditor.gov/wp-content/uploads/audits-archive/Media/Default/Reports/MunWestConshohockenBoroNUPP062220.pdf,False,200,EXTDLREQ-8a4192f71e61427033293871,https://www.paauditor.gov/wp-content/uploads/audits-archive/Media/Default/Reports/MunWestConshohockenBoroNUPP062220.pdf,False,EXTSRCREV-b9bbfad983326a9aa6ccbb8d,source_review_lane_003,2026-08-05T17:21:39.067142+00:00
1,3469242,EXTLOC-275ec15f359986889df6c01b,2026-08-05T17:21:39.406598+00:00,,application/pdf,3469242,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0816.pdf,False,200,EXTDLREQ-7ed51b32a5dfa5eb10f8f2ae,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0816.pdf,False,EXTSRCREV-20b24f6dd3cd4b33ba69a78b,source_review_lane_003,2026-08-05T17:21:39.158031+00:00
1,190743,EXTLOC-b6e8b4e6c492f93d102e37ac,2026-08-05T17:21:39.566315+00:00,,application/pdf,190743,https://mn.gov/mmb/assets/20240830_tcm1059-642772.pdf,False,200,EXTDLREQ-2de2d8f31ce1f6fd6d125bd8,https://mn.gov/mmb/assets/20240830_tcm1059-642772.pdf,False,EXTSRCREV-2ea82d7b363e984d3a5df922,source_review_lane_003,2026-08-05T17:21:38.979828+00:00
1,71657,EXTLOC-7224d8302a68287523ada0d3,2026-08-05T17:21:39.811816+00:00,,text/html,0,https://nj.gov/labor/wageandhour/tools-resources/laws/index.shtml,False,200,EXTDLREQ-ff2e75a8b68d005b38f839a3,https://nj.gov/labor/wageandhour/tools-resources/laws/index.shtml,False,EXTSRCREV-65c75d0202b69b89416e6032,source_review_lane_003,2026-08-05T17:21:39.329123+00:00
1,56594,EXTLOC-d2587bdf6e24805240f66315,2026-08-05T17:21:39.879823+00:00,,text/html; charset=utf-8,56594,https://www.house.mn.gov/hrd/issinfo/overtime.aspx?src=10,False,200,EXTDLREQ-daf72b1bb9f9339ff6fa65f4,https://www.house.mn.gov/hrd/issinfo/overtime.aspx?src=10,False,EXTSRCREV-4b8e6b9677873ba6856d0e16,source_review_lane_003,2026-08-05T17:21:39.813772+00:00
1,30649,EXTLOC-594d917247aef4301f6ab4a4,2026-08-05T17:21:39.925303+00:00,,text/html; charset=utf-8,0,https://www.law.cornell.edu/regulations/california/2-CCR-599.666,False,200,EXTDLREQ-d1388e98caac411f62a06d23,https://www.law.cornell.edu/regulations/california/2-CCR-599.666,False,EXTSRCREV-70f7c738d3399cf6ed288a49,source_review_lane_003,2026-08-05T17:21:39.881778+00:00
1,2180331,EXTLOC-f8350aeb67893543ab2530fe,2026-08-05T17:21:40.287802+00:00,"inline;filename=""1449500.pdf"";",application/pdf,2180331,https://www.legis.iowa.gov/docs/publications/ADRPT/1449500.pdf,False,200,EXTDLREQ-94337b0aa7869077a0496f0f,https://www.legis.iowa.gov/docs/publications/ADRPT/1449500.pdf,False,EXTSRCREV-e72254e857a6eca4f00e607c,source_review_lane_003,2026-08-05T17:21:39.926670+00:00
