source_review_id,canonical_locator_id,canonical_final_locator_id,canonical_final_url,original_requested_urls,linked_candidate_ids,linked_search_waves,municipality,state,period,side_scope,department_scope,primary_external_data_family,secondary_external_data_families,direct_staffing_relevance,administrative_source_type,primary_source_quality,verified_content_type,expected_file_type,final_priority_bucket,official_source_flag,linked_root_event_ids,linked_mechanism_exposure_event_ids,linked_claim_ids,expected_claim_upgrade_tags,redirect_lineage,duplicate_final_locator_lineage,verification_status,verification_content_type,verification_content_length,candidate_title,candidate_snippet,locator_host,candidate_fanout,event_fanout,review_complexity,source_review_lane_id,source_review_lane_sequence
EXTSRCREV-a34830256f4a56c0ea6341a6,EXTLOC-38d2b2cf52d9eeed5b9c71fa,EXTFINALLOC-38d2b2cf52d9eeed5b9c71fa,https://2024mdmanual.msa.maryland.gov/msa/mdmanual/20dllr/html/dllr.html,https://2024mdmanual.msa.maryland.gov/msa/mdmanual/20dllr/html/dllr.html,EXTCAND-458935312f30860ff44d20ed,external_search_wave_001_compacted,Porter,IN,2024,police,police,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,overtime_staffing_response,payroll_roster,direct_official_administrative_source,html,html,high,true,ROOTCOMP-c220ccfa5ae6cc5f6ba5ac1c,MECHEXP-86da2f2d4f627c050e9b0487|MECHEXP-90d31a7ebcf00e6948c16e33|MECHEXP-a358286005778eb47814d926|MECHEXP-b44a68d5ba113d9494fc57c0|MECHEXP-ebe58708750f15515ea63799,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,redirect_count=0|verification_terminal_request=EXTREQ-4f9e817787592978a7644504,canonical_final_locator_id=EXTFINALLOC-38d2b2cf52d9eeed5b9c71fa,reachable_html_shell_or_portal,text/html,72079,,"Likely **primary/official administrative source types** to look for (for a target like **“Porter, IN” + 2024 payroll/authorized positions/salary steps/benefits/overtime/staffing vacancies/turnover/compensation study**): - **City/Town/Village Budget & Budget in Brief (FY2024 / 2024 ordinance/adoption documents)** *Source signals:* “budget”, “appropriations”, “salaries & wages”, “overtime”, “authori",2024mdmanual.msa.maryland.gov,1,6,html,source_review_lane_003,1
EXTSRCREV-5fb3d554c35cc0cea48b52ac,EXTLOC-96ce1fc17d8928ccc4176565,EXTFINALLOC-96ce1fc17d8928ccc4176565,https://abp.assembly.ca.gov/system/files/2024-03/sunsetreport2023cslb.pdf,https://abp.assembly.ca.gov/system/files/2024-03/sunsetreport2023cslb.pdf,EXTCAND-5788cbec1226c60b33def930,external_search_wave_001_compacted,Greenbush,MN,2020,all_units,all_units,multi_family_administrative_source,payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,overtime_staffing_response,payroll_roster,direct_official_administrative_source,pdf,pdf,high,true,ROOTCOMP-01e547a5831218c533c4f281,MECHEXP-2a23819822d7e30993462d26|MECHEXP-8bc1b1ece05b43c2b2246188|MECHEXP-b50f86980ff535c8c779946f|MECHEXP-e828b83c1c19dd67325fe795,,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis,redirect_count=0|verification_terminal_request=EXTREQ-152b37abab41f86d5770b4f5,canonical_final_locator_id=EXTFINALLOC-96ce1fc17d8928ccc4176565,reachable_direct_document,application/pdf,2048,,"Based on a targeted public-official search for **“Greenbush MN” + 2020 + payroll/salaries/earnings/overtime + authorized positions/vacancies/staffing/recruitment/retention/turnover + pay plan/compensation study**, the most likely *official or primary administrative source types* you’ll want to target are: ### 1) City/municipal public finance & personnel documents (most direct for “authorized posit",abp.assembly.ca.gov,1,5,document,source_review_lane_003,2
EXTSRCREV-edabea2687c5b0eca27effcd,EXTLOC-217baa32f0ec5745bb897d91,EXTFINALLOC-217baa32f0ec5745bb897d91,https://adamscountyco.gov/our-county/budget-finance/budget/,https://adamscountyco.gov/our-county/budget-finance/budget/,RESCAND-e22f2a84ab19abaa2828738f,external_search_wave_002_exhaustive_residual,Adams,WI,undated-source-B4X2500LIVE-20260729-000902,unclear,unclear,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,direct_position_reduction_metric,payroll_roster,direct_official_administrative_source,html,html,high,true,ROOTCOMP-4134eb3da21c42cad30bd5b1,MECHEXP-0202a7aaeb617270c4fde2d9|MECHEXP-5176388fda0afd08d8060dd1|MECHEXP-5a05ce861e4e7b1a6972999b|MECHEXP-5fd35b37e319dac107f0b8e4|MECHEXP-c04c7579c06610e11e7be989,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,redirect_count=0|verification_terminal_request=EXTREQ-1887f5b1b4732fa2353ea463,canonical_final_locator_id=EXTFINALLOC-217baa32f0ec5745bb897d91,reachable_html_shell_or_portal,text/html; charset=UTF-8,,,"I ran live hosted web search for **metadata-only candidate discovery** matching your target pattern: - municipality: **Adams** - state: **WI** - period: **undated** - side: **unclear** - event: **unclear** - missing field: **authorized positions, filled positions, vacancy rate, layoffs, attrition** - retroactivity_implementation: **municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record** - source-family: **official municipal administrative re",adamscountyco.gov,1,6,html,source_review_lane_003,3
EXTSRCREV-4992eaa60e923dd589719d29,EXTLOC-0ca4ec98289982fe46f6581c,EXTFINALLOC-0ca4ec98289982fe46f6581c,https://ag.ny.gov/sites/default/files/enterprise_cleaners_-_aod_22-063_fully_executed_10.17.22_redacted.pdf,https://ag.ny.gov/sites/default/files/enterprise_cleaners_-_aod_22-063_fully_executed_10.17.22_redacted.pdf,RESCAND-4195fe761cbf8b33fb3090a6,external_search_wave_002_exhaustive_residual,Alden,NY,undated-source-B4X2500LIVE-20260729-003896,unclear,unclear,payroll_and_earnings,implementation_confirmation,unrelated_to_staffing,payroll_roster,direct_official_administrative_source,pdf,pdf,high,true,ROOTCOMP-5ba8a9e870763c85aee503c9|ROOTCOMP-a94074c554cac3bff42fc96e,MECHEXP-14ac9af2b20edea751533a9c|MECHEXP-53cb85472c49f7f98b9bfc88|MECHEXP-56c3eb7e1fcde3aae011a946|MECHEXP-c494459c4659763e7fb396ae|MECHEXP-ce6698a675d27e85a8b14bfb|MECHEXP-d98fd1fe4f265b12ffcea509|MECHEXP-f6a0f0e1b44d5bbb88e1f95a,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,redirect_count=0|verification_terminal_request=EXTREQ-e8adb829fbff490d39732976,canonical_final_locator_id=EXTFINALLOC-0ca4ec98289982fe46f6581c,reachable_direct_document,application/pdf,643375,,"Metadata-only candidate discovery request parsed, but I can’t find or confirm any *specific* “candidate” record matching your exact target key **Alden, NY + undated-source-B4X2500LIVE-20260729-003896** (with the fields you list: **unclear unclear actual wages paid, total earnings, overtime, premiums, retroactive payments; retroactivity_implementation; municipal payroll/open data; adopted budget; HR report; Census/USDA official municipal administrative record**) from the live web results I pulled",ag.ny.gov,1,9,document,source_review_lane_003,4
EXTSRCREV-465de409e655b64021bc48fc,EXTLOC-2f40dfc6df888685c97d560f,EXTFINALLOC-2f40dfc6df888685c97d560f,https://agencyreports.ca.gov/search_public?authority=All&field_agencyreport_agency_target_id=All&order=field_agencyreport_agency&page=50&sort=asc,https://agencyreports.ca.gov/search_public?authority=All&combine=&field_agencyreport_agency_target_id=All&field_agencyreport_duedate_value=&order=field_agencyreport_agency&page=50&sort=asc,RESCAND-5956424fdefb73b2f6c7f1f4,external_search_wave_002_exhaustive_residual,Colfax,CA,2017,unclear,unclear,payroll_and_earnings,implementation_confirmation,unrelated_to_staffing,payroll_roster,direct_official_administrative_source,html,html,high,true,ROOTCOMP-996f0e23007d37af866f6dba,MECHEXP-84f85161427df45f1cc796d3|MECHEXP-86ae98d3581c3f958080f033|MECHEXP-9690930c659c6d1c1bb55af9|MECHEXP-adc61d2199766cc196867d08|MECHEXP-ae5f8b4d94c12c7c4aa795bb,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,redirect_count=0|verification_terminal_request=EXTREQ-9d5d42156ac5858faf816dd1,canonical_final_locator_id=EXTFINALLOC-2f40dfc6df888685c97d560f,reachable_html_shell_or_portal,text/html; charset=utf-8,,,"I searched for **metadata-only candidate discovery** for **Colfax, CA (2017)** payroll/HR/administrative records that could support fields like **actual wages paid, total earnings, overtime, premiums, and retroactive payments + retroactivity implementation**, using your requested target source-family order (municipal payroll/open data → adopted budget → HR report → Census/USDA official municipal administrative record). I did **not** verify or download any candidate URLs. ## Candidate discovery r",agencyreports.ca.gov,1,6,html,source_review_lane_003,5
EXTSRCREV-1997a8ce407ddb0809b66609,EXTLOC-30d74779ffe7bdf806a30df6,EXTFINALLOC-30d74779ffe7bdf806a30df6,https://agendas.addisontx.gov/docs/2025/CM/20250624_7454/AGENDApacket__06-24-25_0613_7449.pdf,https://agendas.addisontx.gov/docs/2025/CM/20250624_7454/AGENDApacket__06-24-25_0613_7449.pdf,EXTCAND-86d2896060d35a5fdc837ffc,external_search_wave_001_compacted,Addison,IL,undated,side_independent,side_independent,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,overtime_staffing_response,payroll_roster,direct_official_administrative_source,pdf,pdf,high,true,ROOTCOMP-fc49bcf3fb8f8675662c1ef3,MECHEXP-0b405a1e9585bd4b83b7e942|MECHEXP-2e4f8f32e43ca2cda36d91e9|MECHEXP-b951577bf5151b91279148e2|MECHEXP-f2629b14757ccf1af7c66d3f,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,redirect_count=0|verification_terminal_request=EXTREQ-f38f18f40027fcedd6622e40,canonical_final_locator_id=EXTFINALLOC-30d74779ffe7bdf806a30df6,reachable_direct_document,application/pdf,5364732,,"Likely **official/primary source types** to target for Addison, IL “municipal payroll/salaries/overtime/budget authorized positions + staffing vacancies recruitment retention turnover + pay steps/schedules + ordinances/resolutions/pay plans/pension & health contributions/compensation studies” (metadata-only discovery): 1. **Municipal payroll / compensation disclosures** - “Employee compensation” o",agendas.addisontx.gov,1,5,document,source_review_lane_003,6
EXTSRCREV-e51b9f60f958deba2571d3b3,EXTLOC-b22cb703966cc88efcea0e84,EXTFINALLOC-b22cb703966cc88efcea0e84,https://ai.fmcsa.dot.gov/SMS/Event/Crash/4896522.aspx,https://ai.fmcsa.dot.gov/SMS/Event/Crash/4896522.aspx,RESCAND-c00087bd59a3b12ed4a79ff9,external_search_wave_002_exhaustive_residual,Brookfield,OH,2026,police,police,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,direct_position_reduction_metric,payroll_roster,direct_official_administrative_source,html,html,high,true,ROOTCOMP-da9b5d96b3f7a3a2be9874cc,MECHEXP-1a6a11b2fd87a43f18ec66dc|MECHEXP-1d7ba9bcc11065208b8954b7|MECHEXP-458dedaeaf1c4226bdd3df33|MECHEXP-9c2f8c87bc20c1512d1b1a28|MECHEXP-be5c1ac499abb1b0211e502e|MECHEXP-e71380395b198bce65a1acd5|MECHEXP-e7dd790a707328154bbbc58a,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,redirect_count=0|verification_terminal_request=EXTREQ-f32876cc32a8c029fe293e88,canonical_final_locator_id=EXTFINALLOC-b22cb703966cc88efcea0e84,reachable_html_shell_or_portal,text/html; charset=utf-8,30892,,"I attempted live, metadata-only discovery for **“Brookfield” (OH), 2026, police”** targeting **authorized positions / filled positions / vacancy rate / layoffs / attrition / retroactivity implementation**, from the municipal-administrative-record family you listed (municipal payroll/open data, adopted budget, HR report, Census/USDA official administrative record). However, the live search results I can access for **Brookfield, OH** did **not** surface the required authoritative municipal documen",ai.fmcsa.dot.gov,1,8,html,source_review_lane_003,7
EXTSRCREV-29e8c063a21a1b01d0fbaa0c,EXTLOC-4d5b91887d77ea889c43a087,EXTFINALLOC-4d5b91887d77ea889c43a087,https://amherst.ny.us/pdf/tb/budget23/entire.pdf,https://amherst.ny.us/pdf/tb/budget23/entire.pdf,RESCAND-76b3efa0080f19baa479e350,external_search_wave_002_exhaustive_residual,Amherst,OH,2023,unclear,unclear,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,direct_vacancy_metric,payroll_roster,likely_official_primary_source,pdf,pdf,high,true,ROOTCOMP-2d3ad804761258e7da5534e3,MECHEXP-19bddee3f6042fd14c593184|MECHEXP-2635bb27fdc3be22240b72b3|MECHEXP-5b2520017aeede5a6d469f51|MECHEXP-9a2cfa0e71398998da34a5ef,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,redirect_count=0|verification_terminal_request=EXTREQ-e88625d258e70341d66a115f,canonical_final_locator_id=EXTFINALLOC-4d5b91887d77ea889c43a087,reachable_direct_document,application/pdf,4367766,,"```json { ""target"": { ""municipality"": ""Amherst"", ""state"": ""OH"", ""period"": ""2023"", ""side"": ""unclear"", ""event"": ""unclear"", ""missing_field"": ""unclear applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies"", ""source_family"": ""non_base_compensation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record"" }, ""candidate_discovery"": { ""method"": ""metadata-only candidate discovery via live hosted web search; do NOT",amherst.ny.us,1,5,document,source_review_lane_003,8
EXTSRCREV-68777700eeb761b67f293693,EXTLOC-28fa2bdefbc52325754fd290,EXTFINALLOC-28fa2bdefbc52325754fd290,https://amherstma.gov/78/Budget,https://amherstma.gov/78/Budget,RESCAND-1cff9094493d04d547619c0c,external_search_wave_002_exhaustive_residual,Amherst,OH,2022,unclear,unclear,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,unrelated_to_staffing,payroll_roster,direct_official_administrative_source,html,html,high,true,ROOTCOMP-85e843b15ad0576e724ad682,MECHEXP-0ce50657e08e190b5ac1c2fd|MECHEXP-467874a5cd683ae4c5e9bc25|MECHEXP-98b173fe91f168c2f53838a4|MECHEXP-a252e487d73c58a95d345828|MECHEXP-d318b6be2e866dfc90cdcaf8,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,redirect_count=0|verification_terminal_request=EXTREQ-36c55c18bb6fdd93d5344e1e,canonical_final_locator_id=EXTFINALLOC-28fa2bdefbc52325754fd290,reachable_html_shell_or_portal,text/html; charset=utf-8,30953,,"## Candidate discovery targets (metadata-only) — Amherst, OH — period: 2022 — side/event: unclear — missing field: payroll-effective date / ordinance adoption / budget appropriation / contract ratification / payment confirmation / retroactivity implementation — source-family: municipal administrative record (adopted budget, HR report, Census/USDA official admin records) I found Amherst, OH (City) hosted agenda/minutes pages and an example 2022-style “wage rates/benefits/conditions of employment”",amherstma.gov,1,6,html,source_review_lane_003,9
EXTSRCREV-960f8e6b67266e0d56a3408c,EXTLOC-123be21b28afbc30e079c8c6,EXTFINALLOC-123be21b28afbc30e079c8c6,https://analytics.alleghenycounty.us/wp-content/uploads/2023/12/Allegheny-County-Needs-Based-Plan-and-Budget-FY-2024-2025.pdf,https://analytics.alleghenycounty.us/wp-content/uploads/2023/12/Allegheny-County-Needs-Based-Plan-and-Budget-FY-2024-2025.pdf,RESCAND-602394a3f7cbd329ddbbad56,external_search_wave_002_exhaustive_residual,Allegheny,PA,2023,unclear,unclear,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,direct_vacancy_metric,payroll_roster,likely_official_primary_source,pdf,pdf,high,true,ROOTCOMP-17db31b69fa64c8159ffff2b,MECHEXP-1d329b1609cd90c07f6ff7f4|MECHEXP-4dc84350e099f23f963ffdcd|MECHEXP-da9c2c7b0025d4e3adc29fba|MECHEXP-eb4ecaddd373824c8286bdaa,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,redirect_count=0|verification_terminal_request=EXTREQ-5e7c9546e18771fa74f56639,canonical_final_locator_id=EXTFINALLOC-123be21b28afbc30e079c8c6,reachable_direct_document,application/pdf,1585911,,"```json { ""municipality"": ""Allegheny County"", ""state"": ""PA"", ""period"": ""2023"", ""side"": ""unclear"", ""event"": ""unclear"", ""missing_field"": ""unclear applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record"", ""source_family_target"": [ ""municipal payroll/open data"", ""adopted budget"", ""HR report"", ""Census/USDA official municipal administrative ",analytics.alleghenycounty.us,1,5,document,source_review_lane_003,10
