pdf_readiness_id,source_review_id,candidate_queue_row_id,triage_id,verification_id,source_review_pilot_id,state,municipality,government_name,unit_type,candidate_source_type,priority_for_content_review,source_officialness_rating,source_relevance_rating,document_type_rating,extraction_readiness_rating,content_artifact_path,content_hash,content_byte_size,content_type_observed,pdf_readiness_pilot_id,pdf_readiness_lane_id,pilot_selection_rank,artifact_byte_size_bin,sample_selection_reason,readiness_status,readiness_status_detail,artifact_exists,artifact_hash_verified,pdf_signature_valid,parser_library,parser_version,parser_elapsed_seconds,pdf_page_count,text_layer_status,sampled_pages_checked,sampled_pages_with_text,text_chars_sampled_total,text_extraction_error_type,text_extraction_error_sanitized,technical_parseability_rating,recommended_next_action,ocr_needed_signal,reviewer,reviewed_at,pdf_readiness_merge_id,pdf_readiness_merged_at,pdf_readiness_stage
pr_6149b4c9d4a3fe3cd7ee2a64,sr_0010ed25d6d09871ae65059d,NSCQ-MI-20260720-0065,TRI-88930bae8e3e3f7065eb,VER-dd948142c8c96b921292,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,MI,Kentwood,CITY OF KENTWOOD,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0140_sr_0010ed25d6d09871ae65059d.pdf,fa28e56474e17a072f0db00de5b1b29094c70f1b378c7678dbb58354eaf57613,627431,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_1,316,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion,readiness_checked,bounded local page-count and sampled text-layer check completed; no text retained,yes,yes,yes,pypdf,6.13.2,0.058486,39,present,3,3,1169,,,high,parse_text_layer_later,no,script_local_pdf_readiness,2026-07-25T03:41:31Z,PDF-READINESS-FULL-RETAINED-MERGE-2026-07-24,2026-07-25T12:25:23Z,technical_readiness_checked_not_extracted
pr_c5a1001904c5023407d7ec25,sr_0021af2764459702bd8418ff,NSCQ-MD-20260720-0009,TRI-06f91717ed7538c5c274,VER-592917deca28199fce67,SOURCE-REVIEW-BATCH2-500-2026-07-24,MD,Rockville,CITY OF ROCKVILLE,non_safety,cba,p1,official_union,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0213_sr_0021af2764459702bd8418ff.pdf,327b1175831b3e319747c32932fc767591dafc5febf964d3d07c0c5d71cfae9b,819587,application/pdf,PDF-READINESS-PILOT1-150-2026-07-24,lane_2,55,medium_512_kib_to_2_mib,deterministic diversity sample from retained hash-addressed PDF artifacts,readiness_checked,bounded local page-count and sampled text-layer check completed; no text retained,yes,yes,yes,pypdf,6.13.2,0.198369,29,present,3,3,1355,,,high,parse_text_layer_later,no,script_local_pdf_readiness,2026-07-25T03:21:52Z,PDF-READINESS-FULL-RETAINED-MERGE-2026-07-24,2026-07-25T12:25:23Z,technical_readiness_checked_not_extracted
pr_162fa315afd2b37443e3fb30,sr_002df81a6f483ea97d9378b3,NSCQ-OH-20260720-0658,TRI-0f485220c83c4bcabcb5,VER-5fb8a8f42af4d06e3352,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Port Clinton,CITY OF PORT CLINTON,non_safety,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0288_sr_002df81a6f483ea97d9378b3.pdf,9b3a93a040b5018dec028d40b6c23225c2ade6eb889e853a33be84abfadb312a,3022877,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_1,223,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion,readiness_checked,bounded local page-count and sampled text-layer check completed; no text retained,yes,yes,yes,pypdf,6.13.2,0.061258,47,present,3,3,722,,,high,parse_text_layer_later,no,script_local_pdf_readiness,2026-07-25T03:41:26Z,PDF-READINESS-FULL-RETAINED-MERGE-2026-07-24,2026-07-25T12:25:23Z,technical_readiness_checked_not_extracted
pr_4ef9e4274dd3c96803e6c92e,sr_00688484abcab68113296aa5,NSCQ-IL-20260720-0151,TRI-81d6ea43e8cc7bc44c8a,VER-e3cb34f6bda6badb9150,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,IL,Lombard,VILLAGE OF LOMBARD,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0136_sr_00688484abcab68113296aa5.pdf,7583f149904c06ae38fbfd325ace5a7107923ac9e1cf553cb2ed5622dcc70939,3725423,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_1,131,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion,readiness_checked,bounded local page-count and sampled text-layer check completed; no text retained,yes,yes,yes,pypdf,6.13.2,0.010220,89,absent,3,0,0,,,low,ocr_later,yes,script_local_pdf_readiness,2026-07-25T03:41:22Z,PDF-READINESS-FULL-RETAINED-MERGE-2026-07-24,2026-07-25T12:25:23Z,technical_readiness_checked_not_extracted
pr_4a1ce47ac557debbad026cb3,sr_007df2b92f251746acc45e99,NSCQ-FL-20260720-0185,TRI-f6372c20c6b72f78ee8a,VER-d4d89fb28a95d1361ac4,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,FL,Edgewater,CITY OF EDGEWATER,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0120_sr_007df2b92f251746acc45e99.pdf,c53040b1793b03d8320702eff97f2f409a29735ae49fc495dc93efd7bf2c033b,442924,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1773,small_le_512_kib,complete retained-PDF remainder after readiness identity exclusion,readiness_checked,bounded local page-count and sampled text-layer check completed; no text retained,yes,yes,yes,pypdf,6.13.2,0.023223,71,present,3,3,1496,,,high,parse_text_layer_later,no,script_local_pdf_readiness,2026-07-25T03:43:00Z,PDF-READINESS-FULL-RETAINED-MERGE-2026-07-24,2026-07-25T12:25:23Z,technical_readiness_checked_not_extracted
pr_613ea77f235379f7f1c69962,sr_007e15a4529506ee639515ec,NSCQ-MI-20260720-0029,TRI-798ebf2c5701e8902b5a,VER-5bc372642bad28365d71,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,MI,Flint,CITY OF FLINT,non_safety,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0020_sr_007e15a4529506ee639515ec.pdf,ecf3c9d48a885e1f65fdddc25018fee4142b2c11f6549546815453f7740e978b,3293598,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_3,1206,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion,readiness_checked,bounded local page-count and sampled text-layer check completed; no text retained,yes,yes,yes,pypdf,6.13.2,0.016443,81,present,3,3,1303,,,high,parse_text_layer_later,no,script_local_pdf_readiness,2026-07-25T03:42:27Z,PDF-READINESS-FULL-RETAINED-MERGE-2026-07-24,2026-07-25T12:25:23Z,technical_readiness_checked_not_extracted
pr_7fb153448a7532da085204ec,sr_00d7f134c9867f132bdf9632,NSCQ-OH-20260720-0280,TRI-618279d40eed74cf80ef,VER-6d726a241c846c9383ab,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Piqua,CITY OF PIQUA,police,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0279_sr_00d7f134c9867f132bdf9632.pdf,cf353a4ce058182325322495d2a4840ab447325b701db85f896026d6e77c9f91,2968288,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_3,1312,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion,readiness_checked,bounded local page-count and sampled text-layer check completed; no text retained,yes,yes,yes,pypdf,6.13.2,0.081030,56,present,3,3,939,,,high,parse_text_layer_later,no,script_local_pdf_readiness,2026-07-25T03:42:33Z,PDF-READINESS-FULL-RETAINED-MERGE-2026-07-24,2026-07-25T12:25:23Z,technical_readiness_checked_not_extracted
pr_067ae5727c6c3e270975e93c,sr_00ef058d7de59f24cd1bb0e4,NSCQ-OH-20260720-0501,TRI-63485d5efcccff8f561d,VER-39f617fbc055f946c1fa,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Urbana,CITY OF URBANA,police,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0330_sr_00ef058d7de59f24cd1bb0e4.pdf,809aa241dbe61854b043b34c07f15af3bbf8454009e00749c86ab647a934f755,4734715,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1805,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion,readiness_checked,bounded local page-count and sampled text-layer check completed; no text retained,yes,yes,yes,pypdf,6.13.2,0.075495,47,present,3,3,1041,,,high,parse_text_layer_later,no,script_local_pdf_readiness,2026-07-25T03:43:01Z,PDF-READINESS-FULL-RETAINED-MERGE-2026-07-24,2026-07-25T12:25:23Z,technical_readiness_checked_not_extracted
pr_8b980e4d70612717f85e76c9,sr_00f8ae898fe4dde038032752,NSCQ-MI-20260720-0142,TRI-e372938658021e35cacb,VER-8bc9191b4398c428985c,SOURCE-REVIEW-BATCH2-500-2026-07-24,MI,Grandville,CITY OF GRANDVILLE,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0239_sr_00f8ae898fe4dde038032752.pdf,1f61102bc3d4aff6a7cefa2ffdb544a4acaaa5df89e1e51e35f1b87cd177dc10,1697761,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1568,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion,readiness_checked,bounded local page-count and sampled text-layer check completed; no text retained,yes,yes,yes,pypdf,6.13.2,0.010594,43,partial,3,2,598,,,medium,parse_text_layer_later,no,script_local_pdf_readiness,2026-07-25T03:42:51Z,PDF-READINESS-FULL-RETAINED-MERGE-2026-07-24,2026-07-25T12:25:23Z,technical_readiness_checked_not_extracted
pr_c9bff97dd79338da1191f9e2,sr_012768cc36d0233f0b1abdd6,NSCQ-ND-20260720-0001,TRI-d83b905e966e81ea8f5f,VER-de14a1586b0d967b949b,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,ND,Fargo,CITY OF FARGO,non_safety,wage_schedule_or_compensation_plan,p2,official_municipal,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0488_sr_012768cc36d0233f0b1abdd6.pdf,843bbf8524ecd5c09f0233e16d5ccf07217c18c32b7ab31ad0ff84b8cf111900,289222,application/pdf,PDF-READINESS-PILOT1-150-2026-07-24,lane_3,126,small_le_512_kib,deterministic diversity sample from retained hash-addressed PDF artifacts,readiness_checked,bounded local page-count and sampled text-layer check completed; no text retained,yes,yes,yes,pypdf,6.13.2,0.057540,4,present,3,3,1500,,,high,parse_text_layer_later,no,script_local_pdf_readiness,2026-07-25T03:21:55Z,PDF-READINESS-FULL-RETAINED-MERGE-2026-07-24,2026-07-25T12:25:23Z,technical_readiness_checked_not_extracted
