extraction_id,readiness_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,candidate_origin,lane_id,lane_sequence,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_review_priority,retained_file_type,retained_file_size_bytes,retained_file_sha256,readiness_status,page_count,retained_file_path_resolved,retained_file_path_source,original_retained_file_path,local_artifact_file_path,artifact_root_lineage,source_review_status,download_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes,extraction_status,extraction_method,text_artifact_group,extracted_text_artifact_path,extracted_text_size_bytes,extracted_text_sha256,char_count,line_count,chars_per_page,low_text_density_flag,repeated_garbage_flag,encoding_issue_flag,suspected_scanned_pdf_flag,html_shell_flag,extraction_warning_flag,extraction_error_type,extraction_reason
CBTXT-20260728-67369d247bab3676734c,CBRDY-20260728-c4d39f490eacc3309020,CBSRD-20260728-f4e12db9fefa423c2e2d,CBCR-20260728-04642,B4XPAR-20260727-005059,BCV-20260728-03489,broad_4x1000_deduped,extraction_lane_003,1,ID,West,New Meadows,Adams County (16003; primary),City Council Regular Meeting & Budget Hearing Packet (includes Annual Appropriation Ordinance—FY 2025-2026),https://mccmeetings.blob.core.usgovcloudapi.net/newmeadid-pubu/MEET-Packet-3dc9a4ea579644cbb0ec949c051c9727.pdf,https://mccmeetings.blob.core.usgovcloudapi.net/newmeadid-pubu/MEET-Packet-3dc9a4ea579644cbb0ec949c051c9727.pdf,mccmeetings.blob.core.usgovcloudapi.net,budget_or_pay_plan,agenda_cover_sheet,medium,pdf,5418696,1e2d2c25cea91ee5e49f8c9156944d6c3165fbf6b1a4f8cb0797a4f9656edf33,parse_text_layer_later,50,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-f4e12db9fefa423c2e2d.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-f4e12db9fefa423c2e2d.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-f4e12db9fefa423c2e2d.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",extracted_ok,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-67369d247bab3676734c.txt,140417,a6fb2c5084bafb099536a0ec345ff612b6b087efabdbe8f6d8231ca322e86ccf,136904,2011,2738.08,false,false,false,false,false,false,,machine-readable text extracted and passed bounded quality checks
CBTXT-20260728-0d3b19e5ebe1e7fdb747,CBRDY-20260728-9edae8dbcc3a7c15476b,CBSRD-20260728-8c034f6e3cf6dd99da43,CBCR-20260728-04641,B4XPAR-20260727-005058,BCV-20260728-01359,broad_4x1000_deduped,extraction_lane_003,2,ID,West,New Meadows,Adams County (16003; primary),ADOPTED BY NEW MEADOWS RESOLUTION TBD–2025 (Personnel/Payroll/Compensation Policy Attachment),https://mccmeetingspublic.blob.core.usgovcloudapi.net/newmeadid-meet-3c3325b5a8734f7aab78afa60b5f5e3f/ITEM-Attachment-001-a82bc2453139495fb6e47ec2c36ef14f.pdf,https://mccmeetingspublic.blob.core.usgovcloudapi.net/newmeadid-meet-3c3325b5a8734f7aab78afa60b5f5e3f/ITEM-Attachment-001-a82bc2453139495fb6e47ec2c36ef14f.pdf,mccmeetingspublic.blob.core.usgovcloudapi.net,cba,ordinance_or_policy,medium,pdf,657716,84398d4e5857aa0c48bacd89b3414270ea57ae8871c3a0d5bae63a93597dde0e,parse_text_layer_later,30,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-8c034f6e3cf6dd99da43.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-8c034f6e3cf6dd99da43.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-8c034f6e3cf6dd99da43.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",extracted_ok,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-0d3b19e5ebe1e7fdb747.txt,78022,ede105050bd6aacc698c8607fdfef6a249befbf1b2a02df151e5180442338300,77836,1464,2594.53,false,false,false,false,false,false,,machine-readable text extracted and passed bounded quality checks
CBTXT-20260728-6c84dc85dd11d2ad50d4,CBRDY-20260728-3764f02c16cf279f20f1,CBSRD-20260728-0e09575c4dfaf87367f5,CBCR-20260728-04644,B4XPAR-20260727-005061,BCV-20260728-04731,broad_4x1000_deduped,extraction_lane_003,3,ID,West,Ponderay,Bonner County (16017; primary),Regular City Council Meeting Minutes (general municipal pay context; no labor agreement located in excerpt),https://cityofponderay.org/wp-content/uploads/2013/08/05-20-2024.pdf,https://cityofponderay.org/wp-content/uploads/2013/08/05-20-2024.pdf,cityofponderay.org,agenda_packet_or_minutes,meeting_minutes,medium,pdf,166834,de45e6470a59eacff393aca18e97837ffcbbd6d119bd547ba835c5fe2c03b3c2,parse_text_layer_later,3,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-0e09575c4dfaf87367f5.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-0e09575c4dfaf87367f5.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-0e09575c4dfaf87367f5.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",extracted_ok,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-6c84dc85dd11d2ad50d4.txt,6598,b7a18e74126ba18560f678263cbaf15661c477ed1583ca695a730f233c5c198a,6482,175,2160.67,false,false,false,false,false,false,,machine-readable text extracted and passed bounded quality checks
CBTXT-20260728-c2151add781215dd4751,CBRDY-20260728-5c31541087bd3514780c,CBSRD-20260728-169ffe1caa1eeb6bd566,CBCR-20260728-04643,B4XPAR-20260727-005060,BCV-20260728-02589,broad_4x1000_deduped,extraction_lane_003,4,ID,West,Ponderay,Bonner County (16017; primary),City Council Meeting Minutes (wage increase discussion; tentative budget approval),https://cityofponderay.org/wp-content/uploads/2013/08/08-07-2023-1.pdf,https://cityofponderay.org/wp-content/uploads/2013/08/08-07-2023-1.pdf,cityofponderay.org,budget_or_pay_plan,meeting_minutes,medium,pdf,269812,9327a5131a1568b068be7753c7f008c4c4b9bc22cfd49bc59ce88c86c940fd26,parse_text_layer_later,4,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-169ffe1caa1eeb6bd566.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-169ffe1caa1eeb6bd566.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-169ffe1caa1eeb6bd566.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",extracted_ok,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-c2151add781215dd4751.txt,10552,bf31289caf9623d8ff9e2f5c3408a4124f1f917403fe7a8ef75157df6bcc2671,10356,226,2589.00,false,false,false,false,false,false,,machine-readable text extracted and passed bounded quality checks
CBTXT-20260728-1d4f17603e7f98d07ce3,CBRDY-20260728-4c3c9c1ae01fb8401771,CBSRD-20260728-a0a5469a3ebf958fd2f9,CBCR-20260728-06257,B4XPAR-20260727-006812,BCV-20260728-04830,broad_4x1000_deduped,extraction_lane_003,5,ID,West,Preston,Franklin County (16041; primary),"CITY COUNCIL MEETING (Council Minutes) — August 12, 2024",https://cms3.revize.com/revize/prestonid/Documents/Government/City%20Council%20Agenda%20%26%20Minutes/2024/Minutes/CouncilMinutes%202024%2008%2012.pdf,https://cms3.revize.com/revize/prestonid/Documents/Government/City%20Council%20Agenda%20%26%20Minutes/2024/Minutes/CouncilMinutes%202024%2008%2012.pdf,cms3.revize.com,agenda_packet_or_minutes,meeting_minutes,medium,pdf,147292,b0f6fbc1fe73005dc9e98a1433251b94f50a2e7842f917988ab1336089e94091,parse_text_layer_later,6,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-a0a5469a3ebf958fd2f9.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-a0a5469a3ebf958fd2f9.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-a0a5469a3ebf958fd2f9.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",extracted_ok,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-1d4f17603e7f98d07ce3.txt,21482,ef9812db4cd35ab5d5f96ef4c6e1b06163988003a33e28dc8378d87b2a7111c7,21455,412,3575.83,false,false,false,false,false,false,,machine-readable text extracted and passed bounded quality checks
CBTXT-20260728-bf23f62066e3b249a0a2,CBRDY-20260728-0b853a05dbec44ce8037,CBSRD-20260728-0579134ed89c14e762be,CBCR-20260728-06258,B4XPAR-20260727-006813,BCV-20260728-02687,broad_4x1000_deduped,extraction_lane_003,6,ID,West,Preston,Franklin County (16041; primary),"PRESTON CITY COUNCIL MEETING AGENDA — September 23, 2024",https://cms3.revize.com/revize/prestonid/Documents/Government/City%20Council%20Agenda%20%26%20Minutes/2024/Agenda/City%20Council%20Agenda%202024%2009%2023.pdf,https://cms3.revize.com/revize/prestonid/Documents/Government/City%20Council%20Agenda%20%26%20Minutes/2024/Agenda/City%20Council%20Agenda%202024%2009%2023.pdf,cms3.revize.com,agenda_packet_or_minutes,agenda_cover_sheet,medium,pdf,315834,48a78cbf33c81fdefbc3a25f104836930faf4993aa8911d4b772534506f86e68,parse_text_layer_later,1,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-0579134ed89c14e762be.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-0579134ed89c14e762be.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-0579134ed89c14e762be.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",extracted_ok,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-bf23f62066e3b249a0a2.txt,3304,5276ee52549e0381e3c0e1bdf587bdf4009453b4192f03eb1e20797bd4a9abec,3294,62,3294.00,false,false,false,false,false,false,,machine-readable text extracted and passed bounded quality checks
CBTXT-20260728-31dc22e1eb88fd1c4410,CBRDY-20260728-5d55e68b81d12244d09f,CBSRD-20260728-e5cf314c5805afb2fd2c,CBCR-20260728-06740,BSSC-20260727-00320,BCV-20260728-07789,broad_490_preserved_review_queue,extraction_lane_003,7,ID,West,Sandpoint,,Memorandum of Understanding (Omission of CBA Article 27 Promotions Section B #4; swing-up eligibility),https://mccmeetingspublic.blob.core.usgovcloudapi.net/sndpointid-meet-c6026f3ce54549b2b9e12921c699ccc0/ITEM-Attachment-002-f143248a442947af8d2ce58234e95f88.pdf,https://mccmeetingspublic.blob.core.usgovcloudapi.net/sndpointid-meet-c6026f3ce54549b2b9e12921c699ccc0/ITEM-Attachment-002-f143248a442947af8d2ce58234e95f88.pdf,mccmeetingspublic.blob.core.usgovcloudapi.net,mou_or_memorandum,memorandum_or_settlement,medium,pdf,130017,b4f4a2eb760eeaca294c36e7cad39083f8c692a806555fb8cab0ccd8b6e502c9,parse_text_layer_later,2,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-e5cf314c5805afb2fd2c.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-e5cf314c5805afb2fd2c.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-e5cf314c5805afb2fd2c.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",extracted_ok,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-31dc22e1eb88fd1c4410.txt,3105,6acb4569eb8296d0a74c966b0a4216170d77eaccd53cd17171881672f4672467,3105,63,1552.50,false,false,false,false,false,false,,machine-readable text extracted and passed bounded quality checks
CBTXT-20260728-cb4bec64fa89492eeda1,CBRDY-20260728-7d9b6d81418162cd79ff,CBSRD-20260728-945ee762c8b5b2e69025,CBCR-20260728-06263,B4XPAR-20260727-006818,BCV-20260728-01856,broad_4x1000_deduped,extraction_lane_003,8,ID,West,Teton,Fremont County (16043; primary),"May 9, 2023 Tetonia City Council Regular Meeting Minutes (Ordinance 2023-02 salaries/benefits approval; effective Jan 1, 2024)",https://www.tetoniaidaho.com/documents/117/May_9_2023_City_Council_Minutes.pdf,https://tetoniaidaho.com/documents/117/May_9_2023_City_Council_Minutes.pdf,tetoniaidaho.com,agenda_packet_or_minutes,agenda_cover_sheet,medium,pdf,525452,f00431e8a336f341e59d74d0e3d7902db9097751ada89d07d13a49baf9e9712d,parse_text_layer_later,4,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-945ee762c8b5b2e69025.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-945ee762c8b5b2e69025.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-945ee762c8b5b2e69025.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",extracted_ok,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-cb4bec64fa89492eeda1.txt,9914,662f410ad88d18fa6af2d9f720ed370a2570bdbf790b34f42bcc2a605dff238a,9806,169,2451.50,false,false,false,false,false,false,,machine-readable text extracted and passed bounded quality checks
CBTXT-20260728-8183f50aaee48e65869f,CBRDY-20260728-565a78a6127ff5bfd383,CBSRD-20260728-9ef2a1d69c9cab1848ce,CBCR-20260728-08093,TS4L-5218a62e424dcac7d3dc,BCV-20260728-03661,targeted_prior_unrouted,extraction_lane_003,9,IL,Midwest,Alsip,,"Village of Alsip committee meeting packet (Feb 12, 2024) — references AFSCME union collective bargaining agreement",https://ns1.villageofalsip.org/Clerks/Board%20Meeting%20Packet/Archived%20Board%20Packets/2024%2002-12%20Committee%20Meeting%20Agenda%20and%20Packet.pdf,https://ns1.villageofalsip.org/Clerks/Board%20Meeting%20Packet/Archived%20Board%20Packets/2024%2002-12%20Committee%20Meeting%20Agenda%20and%20Packet.pdf,ns1.villageofalsip.org,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,medium,pdf,7896923,034c7edfe57e300ac6260bd7a9ad22ffc65f649e7093e4e05f70f95d973f6fe5,parse_text_layer_later,152,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-9ef2a1d69c9cab1848ce.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-9ef2a1d69c9cab1848ce.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-9ef2a1d69c9cab1848ce.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",extracted_ok,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-8183f50aaee48e65869f.txt,221085,5553be81aaaf7bc58762de822fc5e84798bae39d6f8d16920212b668bff37764,220864,4643,1453.05,false,false,false,false,false,false,,machine-readable text extracted and passed bounded quality checks
CBTXT-20260728-f968ea226b69c4cd81f2,CBRDY-20260728-b83be1c0a1eaeb561267,CBSRD-20260728-9f1f27ccb04aa367c7fd,CBCR-20260728-08563,TS4L-a34a2d302ed6aa9d1334,BCV-20260728-01517,targeted_prior_unrouted,extraction_lane_003,10,IL,Midwest,Alsip,,"Village of Alsip board meeting packet (May 15, 2023) — approval item for AFSCME C31 Local 3053 CBA (May 1, 2022 to Apr 30, 2026)",https://ns1.villageofalsip.org/Clerks/Board%20Meeting%20Packet/Archived%20Board%20Packets/2023%2005-15%20Board%20Meeting%20Agenda%20and%20Packet.pdf,https://ns1.villageofalsip.org/Clerks/Board%20Meeting%20Packet/Archived%20Board%20Packets/2023%2005-15%20Board%20Meeting%20Agenda%20and%20Packet.pdf,ns1.villageofalsip.org,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,medium,pdf,4676615,cd70579aa4727f050ad3b8ca3422c22d77e11f564f88563254432fb6f8514a32,parse_text_layer_later,149,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-9f1f27ccb04aa367c7fd.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-9f1f27ccb04aa367c7fd.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-9f1f27ccb04aa367c7fd.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",extracted_ok,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-f968ea226b69c4cd81f2.txt,431059,9a7208b17d1ea1869382dce6b55a5be3be95ae632e5a65867e63f53c3ead253f,430811,5690,2891.35,false,false,false,false,false,false,,machine-readable text extracted and passed bounded quality checks
