source_review_id,triage_id,candidate_queue_row_id,verification_id,municipality_id,census_gov_id,state,municipality,government_name,candidate_url,final_url,source_locator,candidate_title,candidate_source_type,candidate_status_before_verification,verification_status,content_type,triage_status,priority_for_content_review,recommended_next_action,candidate_priority,verification_round_id,content_triage_round_id,source_owner_type,unit_type_scouted,population,matched_set_potential,official_domain_signal,duplicate_source_group_id,duplicate_group_size,duplicate_group_role_for_triage,pilot_selection_rank,source_review_lane_id,source_review_stage,pilot_selection_reason,source_review_status,source_review_status_detail,url_access_status,download_status,content_artifact_path,content_hash,content_byte_size,content_type_observed,text_layer_status,pdf_page_count,source_officialness_rating,source_relevance_rating,municipality_match_rating,employer_match_rating,bargaining_unit_match_rating,safety_unit_match_signal,non_safety_unit_match_signal,document_type_rating,contract_or_document_period_start,contract_or_document_period_end,wage_table_signal,wage_growth_signal,mechanism_language_signal,extraction_readiness_rating,extraction_mode_recommended,duplicate_canonical_decision,reviewer_notes,reviewer,reviewed_at,urls_opened,network_calls,documents_downloaded,documents_parsed,pdfs_parsed,ocr_runs,content_artifacts_written
sr_f1b97820c576a75c12466434,TRI-f6e42f14cf0c3471345d,NSCQ-OH-20260720-0209,VER-33e4315ff086d2d4ab8a,cog_2025_110725,110725,OH,Solon,CITY OF SOLON,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-04-0609.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-04-0609.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-04-0609.pdf,"Collective Bargaining Agreement by and between the City of Solon, Ohio and the Ohio Patrolmen’s Benevolent Association (Sergeants and Lieutenants) — SERB Case #2021-MED-04-0609",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,state_labor_board,police,,yes,likely_official,URL-94c33ea71c23cda28cd2,1,canonical_representative,1,lane_1,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_e27f82accf52cd16705d9e75,TRI-9c81e7da1fd2fb80531c,NSCQ-FL-20260720-0111,VER-d3d4afa65eb7099f9997,cog_2025_161619,161619,FL,Pensacola,CITY OF PENSACOLA,https://www.cityofpensacola.com/DocumentCenter/View/21584/Fraternal-Order-of-Police---Police-Officers-2021-2024-PDF,https://www.cityofpensacola.com/DocumentCenter/View/21584/Fraternal-Order-of-Police---Police-Officers-2021-2024-PDF,https://www.cityofpensacola.com/DocumentCenter/View/21584/Fraternal-Order-of-Police---Police-Officers-2021-2024-PDF,"Agreement Between City of Pensacola and Florida State Lodge Fraternal Order of Police, Inc. — Police Officers (Beginning October 1, 2021 Through and Including September 30, 2024)",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-80a076d4e1ede427c6a0,1,canonical_representative,4,lane_1,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_7011e11cb2d28be322c84605,TRI-cd1b7dcab9d9ec7e68cc,NSCQ-MA-20260720-0098,VER-b06b038f161e443acea7,cog_2025_190439,190439,MA,Attleboro,CITY OF ATTLEBORO,https://www.cityofattleboro.us/DocumentCenter/View/10812/Police-CBA-FY24-FY26,https://www.cityofattleboro.us/DocumentCenter/View/10812/Police-CBA-FY24-FY26,https://www.cityofattleboro.us/DocumentCenter/View/10812/Police-CBA-FY24-FY26,"Agreement between City of Attleboro and Attleboro Police Association (Massachusetts Coalition of Police, AFL-CIO, Local 352) — FY24-FY26",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,police,,yes,likely_official,URL-91c2e43cb8dd6880900b,1,canonical_representative,7,lane_1,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_f493f2e1de39c6c2272fe7a7,TRI-43706c4e2efed05796d2,NSCQ-MN-20260720-0001,VER-807bd28b4ae156acb761,mn_minneapolis,193551,MN,Minneapolis,CITY OF MINNEAPOLIS,https://www.minneapolismn.gov/media/-www-content-assets/documents/Police-Officers-Federation-CPO-Contract-2023-2025-SIGNED.pdf,https://www.minneapolismn.gov/media/-www-content-assets/documents/Police-Officers-Federation-CPO-Contract-2023-2025-SIGNED.pdf,https://www.minneapolismn.gov/media/-www-content-assets/documents/Police-Officers-Federation-CPO-Contract-2023-2025-SIGNED.pdf,"Labor Agreement (Police Unit): Police Officers Federation of Minneapolis — For the Period January 1, 2023 through December 31, 2025",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-575d8b450d59411f4c44,1,canonical_representative,10,lane_1,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_56b35f463d7fb78f1ee7f89e,TRI-c5a29d4d3753d9a5c039,NSCQ-CA-20260720-0752,VER-46cca072e61c55ea7b9d,cog_2025_123161,123161,CA,Dixon,CITY OF DIXON,https://www.cityofdixonca.gov/media/HumanResources/Employee%20Benefits/MOUs/Dixon%20Professional%20Firefighters%20Association%20%28DPFA%29%20%28PDF%29.pdf,https://www.cityofdixonca.gov/media/HumanResources/Employee%20Benefits/MOUs/Dixon%20Professional%20Firefighters%20Association%20%28DPFA%29%20%28PDF%29.pdf,https://www.cityofdixonca.gov/media/HumanResources/Employee%20Benefits/MOUs/Dixon%20Professional%20Firefighters%20Association%20%28DPFA%29%20%28PDF%29.pdf,Memorandum of Understanding Between the City of Dixon and the Dixon Professional Firefighters Association Local 4665,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,fire,,yes,likely_official,URL-62339b0e534981c2b234,1,canonical_representative,13,lane_1,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_437497437cf21b579ef0f8d5,TRI-7d1402cf9cf460b1798b,NSCQ-MI-20260720-0018,VER-b90ff25f44537127f616,cog_2025_166823,166823,MI,Livonia,CITY OF LIVONIA,https://ci.livonia.mi.us/DocumentCenter/View/189/LFFU-Contract-for-the-period-12-01-2021-to-11-30-2024-PDF?bidId=,https://ci.livonia.mi.us/DocumentCenter/View/189/LFFU-Contract-for-the-period-12-01-2021-to-11-30-2024-PDF?bidId=,https://ci.livonia.mi.us/DocumentCenter/View/189/LFFU-Contract-for-the-period-12-01-2021-to-11-30-2024-PDF?bidId=,Agreement between the City of Livonia and the Livonia Firefighters Union,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,fire,,yes,likely_official,URL-b615815d4ff0b01347e9,1,canonical_representative,16,lane_1,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_f7fb668cb864fd6e07bdeed6,TRI-a275da832540bd18062d,NSCQ-OR-20260720-0125,VER-06f6de99bcd3566b0e2a,cog_2025_209200,209200,OR,Newport,CITY OF NEWPORT,https://cdd.newportoregon.gov/dept/adm/hr/documents/CBA_2023-2026.pdf,https://cdd.newportoregon.gov/dept/adm/hr/documents/CBA_2023-2026.pdf,https://cdd.newportoregon.gov/dept/adm/hr/documents/CBA_2023-2026.pdf,"2023-2026 Agreement Between City of Newport, Oregon and Newport Professional Fire Fighters, Local 4619",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,fire,,yes,likely_official,URL-c41d1009838a152588e0,1,canonical_representative,19,lane_1,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_b1bedf8cabffd8cef47603c4,TRI-91daf77e6b0d81d79d38,NSCQ-CT-20260720-0056,VER-bf5d0442455efa3e4792,cog_2025_161451,161451,CT,Groton,CITY OF GROTON,https://cityofgroton.com/DocumentCenter/View/1691/Local-9411-01-PWPR-712023---6302026-FINAL-SIGNED-SEARCHABLE,https://cityofgroton.com/DocumentCenter/View/1691/Local-9411-01-PWPR-712023---6302026-FINAL-SIGNED-SEARCHABLE,https://cityofgroton.com/DocumentCenter/View/1691/Local-9411-01-PWPR-712023---6302026-FINAL-SIGNED-SEARCHABLE,"AGREEMENT BETWEEN CITY OF GROTON AND USW 9411-01 PUBLIC WORKS (JULY 1, 2023 - JUNE 30, 2026) — Appendix A - Salary Plan",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,non_safety,,no,likely_official,URL-4a267f538d3395c47cd6,1,canonical_representative,22,lane_1,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_e429fa288505e288c95fdb46,TRI-0d8a85b09fb92e1115ee,NSCQ-IL-20260720-0135,VER-da0d80b7b8958f23c9df,cog_2025_102859,102859,IL,Danville,CITY OF DANVILLE,https://www.cityofdanville.org/DocumentCenter/View/124/Clerical-Local-703-Contract-2022-2026-Clerical-Local-703-Contract-PDF,https://www.cityofdanville.org/DocumentCenter/View/124/Clerical-Local-703-Contract-2022-2026-Clerical-Local-703-Contract-PDF,https://www.cityofdanville.org/DocumentCenter/View/124/Clerical-Local-703-Contract-2022-2026-Clerical-Local-703-Contract-PDF,Clerical Local 703 Contract (2022-2026) (Resolution No. 2022-165),cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,non_safety,,yes,likely_official,URL-6fd82c5badc5d739c8ba,1,canonical_representative,25,lane_1,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_3515d00f278616aec3539a6f,TRI-eac864c242bceac96d21,NSCQ-WA-20260720-0022,VER-f88e62244aa54d11fceb,cog_2025_176873,176873,WA,Everett,CITY OF EVERETT,https://www.everettwa.gov/DocumentCenter/View/17784/CBA---AFSCME,https://www.everettwa.gov/DocumentCenter/View/17784/CBA---AFSCME-PDF?bidId=,https://www.everettwa.gov/DocumentCenter/View/17784/CBA---AFSCME-PDF?bidId=,"2025-2027 LABOR AGREEMENT between CITY OF EVERETT, WASHINGTON and EVERETT MUNICIPAL EMPLOYEES LOCAL NO. 113, AFSCME",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,non_safety,,yes,likely_official,URL-dc25cb1f67d6e2378ed7,1,canonical_representative,28,lane_1,planned_not_reviewed,p1 download-allowed cba candidate; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
