span_rating_id,span_extraction_id,extracted_text_id,retained_source_id,candidate_id,lane_id,priority_tier,quality_label,source_url_or_locator,source_title,municipality,state,derived_region,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,local_extracted_text_path,extracted_text_sha256,source_file_sha256,span_text,span_start_offset,span_end_offset,span_sha256,context_before,context_after,extraction_rule_id,extraction_rule_family,span_specificity,rated_mechanism_family,documentary_mechanism_support,direct_text_support,provisional_causal_candidate_support,direction_of_pressure,evidence_strength,claim_relevance,quote_used,quote_exact_substring,reason_code,claim_boundary,no_wage_gap_claim,no_final_causal_claim,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,gabriel_backend,gabriel_model,gabriel_request_id,gabriel_attempt_count,notes
SPANRTIERC159-38ce30b6af67f4b3e35f6497,SPAN378-e80a2291139775436be8d0aa,TXT378-af7137adb82a925f1d54,RS556-0ad9c12c0e9ef7444d05,TS4L-11ddad3bce7c4878ddf5,lane_2,tier_c,verification_ready_medium,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-CON-01-0793.pdf,"Collective Bargaining Agreement (SERB) — Norwich Township (Fire Fighters, Local 1723) — contract file 22-CON-01-0793",Norwich,OH,Midwest,safety_and_non_safety_bargaining_units,Firefighters (IAFF Local 1723),Norwich Township Fire Fighters — International Association of Fire Fighters (IAFF) Local No. 1723,"January 1, 2022 through December 31, 2024 (per document header visible in locator snippet)",2022-01-01,2024-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-af7137adb82a925f1d54.txt,4699661754d13fc13ff43630ec6b3297d0e509d580a63a1d2569dd9c302fb605,e068c85e845ca0fdba1534a0064a1f60be83916fe2494077d00e48695cf17571,"scipline
Records of Disciplinary Actions
Duration of Disciplinary Records
Administrative Leave
Summary Suspensions

32
32
32
32
33
33
33

ARTICLEXXI

NO STRIKE, NO LOCKOUT

35

ARTICLE XXII

NON-DISCRIMINATION

35

ARTICLE XXIII

TRANSFERS/WORKING OUT OF CLASSIFICATION

36

ARTICLE XXIV
Section 1
Section 2

UNION REPRESENTATION
Union Bank Time
Union Activity

36
36
36

iii

Page No.
ARTICLEXXV
Section 1
Section 2
Section 3
Section 4
Section 5

UNION ACTIVITIES
Ballot Boxes
Bulletin Boards
Union Officials Roster
Use of Interdepartmental Mail and E-Mail System
Union Meetings

37
37
37
37
37
37

ARTICLE XXVI
Section 1
Section 2
Section 3

LABOR RELATIONS",3638,4297,65faa66d1ffc8e0cb4016c5f8282401d76e5492a9d680bfdd5f7a5b24ab6e8b6,"evance Procedure

27
27
27
28
29
30

ARTICLE XX
Section 1
Section 2
Section 3
Section 4
Section 5
Section 6

CORRECTNE ACTION
Disciplinary Action
Progressive Di","
Labor Relations Meetings
Labor Relations Committee
Authority

38
38
38
38

ARTICLE XXVII
Section 1
Section 2
Section 3
Section 4
Section 5
Section 6

SPECIAL L",STRIKE_NO_STRIKE,no_strike_clause,high,strike_or_no_strike_constraint,strong,strong,not_supported,not_applicable,strong,direct_text_claim,"scipline
Records of Disciplinary Actions
Duration of Disciplinary Records
Administrative Leave
Summary Suspensions

32
32
32
32
33
33
33

ARTICLEXXI

NO STRIKE, NO LOCKOUT

35

ARTICLE XXII

NON-DISCRIMINATION

35

ARTICLE XXIII

TRANSFERS/WORKING OUT OF CLASSIFICATION

36

ARTICLE XXIV
Section 1
Section 2

UNION REPRESENTATION
Union Bank Time
Union Activity

36
36
36

iii

Page No.
ARTICLEXXV
Section 1
Section 2
Section 3
Section 4
Section 5

UNION ACTIVITIES
Ballot Boxes
Bulletin Boards
Union Officials Roster
Use of Interdepartmental Mail and E-Mail System
Union Meetings

37
37
37
37
37
37

ARTICLE XXVI
Section 1
Section 2
Section 3

LABOR RELATIONS",true,explicit_no_strike_no_lockout_clause_in_span,"Mechanism is the explicit 'NO STRIKE, NO LOCKOUT' term referenced by ARTICLEXXI within this span.",true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0ed958ea4944f818006a6789b12c6081969fe25d44e429bfae,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANRTIERC159-a5faba32b105eafb1eb58daa,SPAN378-df7119d45f87d0ef13a54786,TXT378-af7137adb82a925f1d54,RS556-0ad9c12c0e9ef7444d05,TS4L-11ddad3bce7c4878ddf5,lane_2,tier_c,verification_ready_medium,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-CON-01-0793.pdf,"Collective Bargaining Agreement (SERB) — Norwich Township (Fire Fighters, Local 1723) — contract file 22-CON-01-0793",Norwich,OH,Midwest,safety_and_non_safety_bargaining_units,Firefighters (IAFF Local 1723),Norwich Township Fire Fighters — International Association of Fire Fighters (IAFF) Local No. 1723,"January 1, 2022 through December 31, 2024 (per document header visible in locator snippet)",2022-01-01,2024-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-af7137adb82a925f1d54.txt,4699661754d13fc13ff43630ec6b3297d0e509d580a63a1d2569dd9c302fb605,e068c85e845ca0fdba1534a0064a1f60be83916fe2494077d00e48695cf17571,"cords of Disciplinary Actions
Duration of Disciplinary Records
Administrative Leave
Summary Suspensions

32
32
32
32
33
33
33

ARTICLEXXI

NO STRIKE, NO LOCKOUT

35

ARTICLE XXII

NON-DISCRIMINATION

35

ARTICLE XXIII

TRANSFERS/WORKING OUT OF CLASSIFICATION

36

ARTICLE XXIV
Section 1
Section 2

UNION REPRESENTATION
Union Bank Time
Union Activity

36
36
36

iii

Page No.
ARTICLEXXV
Section 1
Section 2
Section 3
Section 4
Section 5

UNION ACTIVITIES
Ballot Boxes
Bulletin Boards
Union Officials Roster
Use of Interdepartmental Mail and E-Mail System
Union Meetings

37
37
37
37
37
37

ARTICLE XXVI
Section 1
Section 2
Section 3

LABOR RELATIONS
Labor Relat",3649,4309,2d35adffe6bb1a8e02d7fe95a5bcf4f6ecf82f49c486622e76e0475c87eb3b88,"edure

27
27
27
28
29
30

ARTICLE XX
Section 1
Section 2
Section 3
Section 4
Section 5
Section 6

CORRECTNE ACTION
Disciplinary Action
Progressive Discipline
Re","ions Meetings
Labor Relations Committee
Authority

38
38
38
38

ARTICLE XXVII
Section 1
Section 2
Section 3
Section 4
Section 5
Section 6

SPECIAL LEAYES
Specia",STRIKE_LOCKOUT,lockout_restriction,high,strike_or_no_strike_constraint,strong,strong,not_supported,neutral_or_unclear,strong,direct_text_claim,"cords of Disciplinary Actions
Duration of Disciplinary Records
Administrative Leave
Summary Suspensions

32
32
32
32
33
33
33

ARTICLEXXI

NO STRIKE, NO LOCKOUT

35

ARTICLE XXII

",true,explicit_no_strike_no_lockout_text_present,No-strike/no-lockout clause presence; does not address enforcement or impasse outcomes.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_07770bfc899d8da1006a6789bfa3b48190847ee05541886bfd,2,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANRTIERC159-080cf808bc2a88fe8b2dfab2,SPAN378-cf71758c30d33afa8edc3b9b,TXT378-af7137adb82a925f1d54,RS556-0ad9c12c0e9ef7444d05,TS4L-11ddad3bce7c4878ddf5,lane_2,tier_c,verification_ready_medium,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-CON-01-0793.pdf,"Collective Bargaining Agreement (SERB) — Norwich Township (Fire Fighters, Local 1723) — contract file 22-CON-01-0793",Norwich,OH,Midwest,safety_and_non_safety_bargaining_units,Firefighters (IAFF Local 1723),Norwich Township Fire Fighters — International Association of Fire Fighters (IAFF) Local No. 1723,"January 1, 2022 through December 31, 2024 (per document header visible in locator snippet)",2022-01-01,2024-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-af7137adb82a925f1d54.txt,4699661754d13fc13ff43630ec6b3297d0e509d580a63a1d2569dd9c302fb605,e068c85e845ca0fdba1534a0064a1f60be83916fe2494077d00e48695cf17571,"The Union shall request a panel of seven names of arbitrators from the
Federal Mediation and Conciliation Service. Upon receipt, the parties shall",92039,92185,d25f9cf53746d9f6525f95760672eae516a2208eb51a958f6daa51c2a10c2817," the Union (or
their designees) shall, within thirty (30) days following the Board's receipt
of the request, meet for purposes of selecting an Arbitrator.

2.

","

30

meet for the purpose of selecting the arbitrator. A coin toss will determine
who will select first. Each party will in turn strike one name from the list.",STRIKE_SUBSTITUTE,dispute_resolution_substitute,medium,strike_or_no_strike_constraint,moderate,moderate,not_supported,neutral_or_unclear,moderate,direct_text_claim,"The Union shall request a panel of seven names of arbitrators from the
Federal Mediation and Conciliation Service. Upon receipt, the parties shall",true,arbitrator_panel_then_strike_by_listmates,"Evidence only shows arbitrator-panel selection process; stop and strike appears in surrounding text, not within span.",true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0dc0f3b8bc686690006a6789b3bbfc81979705d9a0fa466844,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANRTIERC159-989d08293cfb5f8a16b75576,SPAN378-aa2363d7a98cebbf5dff213b,TXT378-af7137adb82a925f1d54,RS556-0ad9c12c0e9ef7444d05,TS4L-11ddad3bce7c4878ddf5,lane_2,tier_c,verification_ready_medium,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-CON-01-0793.pdf,"Collective Bargaining Agreement (SERB) — Norwich Township (Fire Fighters, Local 1723) — contract file 22-CON-01-0793",Norwich,OH,Midwest,safety_and_non_safety_bargaining_units,Firefighters (IAFF Local 1723),Norwich Township Fire Fighters — International Association of Fire Fighters (IAFF) Local No. 1723,"January 1, 2022 through December 31, 2024 (per document header visible in locator snippet)",2022-01-01,2024-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-af7137adb82a925f1d54.txt,4699661754d13fc13ff43630ec6b3297d0e509d580a63a1d2569dd9c302fb605,e068c85e845ca0fdba1534a0064a1f60be83916fe2494077d00e48695cf17571,"ARTICLEXXI
NO STRIKE, NO LOCKOUT
Section 1. It is understood and agreed that the services performed by employees covered
by this Agreement are essential to the public health, safety and welfare; the Union, therefore,
agrees that it will not authorize, instigate, aid, condone, or engage in any strike, work stoppage, or
any other action at any time which will interrupt or interfere with the operation of the Township
for the duration ofthis Agreement. No employee repre",105455,105925,ddce57e494db5f00fc7e081d55a5317c1ca66df32304f71be80f20b92bd87bf7," the parties intend the
provisions contained in those Sections to supersede conflicting provisions
contained in both this Agreement and the Ohio Revised Code.

","sented by the Union shall cause or take part
in any strike, work stoppage, slowdown, or other action which will interrupt or interfere with the
operation of the",STRIKE_NO_STRIKE,no_strike_clause,high,strike_or_no_strike_constraint,strong,strong,not_supported,neutral_or_unclear,strong,direct_text_claim,"ARTICLEXXI
NO STRIKE, NO LOCKOUT
Section 1. It is understood and agreed that the services performed by employees covered
by this Agreement are essential to the public health, safet",true,explicit_no_strike_no_lockout_clause_heading_and_essential_services,Only the article heading and essential-services premise of the no-strike/no-lockout clause; does not itself specify timing beyond the agreement duration in later text.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_051b567960db24ea006a6789b477c88193828aee14914347a6,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANRTIERC159-9e505efb5c16db58b4ea9ade,SPAN378-a2c0a7a0e8f2f374f02e1c1d,TXT378-af7137adb82a925f1d54,RS556-0ad9c12c0e9ef7444d05,TS4L-11ddad3bce7c4878ddf5,lane_2,tier_c,verification_ready_medium,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-CON-01-0793.pdf,"Collective Bargaining Agreement (SERB) — Norwich Township (Fire Fighters, Local 1723) — contract file 22-CON-01-0793",Norwich,OH,Midwest,safety_and_non_safety_bargaining_units,Firefighters (IAFF Local 1723),Norwich Township Fire Fighters — International Association of Fire Fighters (IAFF) Local No. 1723,"January 1, 2022 through December 31, 2024 (per document header visible in locator snippet)",2022-01-01,2024-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-af7137adb82a925f1d54.txt,4699661754d13fc13ff43630ec6b3297d0e509d580a63a1d2569dd9c302fb605,e068c85e845ca0fdba1534a0064a1f60be83916fe2494077d00e48695cf17571,"ARTICLEXXI
NO STRIKE, NO LOCKOUT
Section 1. It is understood and agreed that the services performed by employees covered
by this Agreement are essential to the public health, safety and welfare; the Union, therefore,
agrees that it will not authorize, instigate, aid, condone, or engage in any strike, work stoppage, or
any other action at any time which will interrupt or interfere with the operation of the Township
for the duration ofthis Agreement. No employee represented by th",105455,105937,37c518406667e7894edca8ad0e2820b358ebc298b95c616b3f7cee8a33f67679," the parties intend the
provisions contained in those Sections to supersede conflicting provisions
contained in both this Agreement and the Ohio Revised Code.

","e Union shall cause or take part
in any strike, work stoppage, slowdown, or other action which will interrupt or interfere with the
operation of the Township. I",STRIKE_LOCKOUT,lockout_restriction,high,strike_or_no_strike_constraint,strong,strong,not_supported,neutral_or_unclear,strong,direct_text_claim,"ARTICLEXXI
NO STRIKE, NO LOCKOUT
Section 1. It is understood and agreed that the services performed by employees covered
by this Agreement are essential to the public health, safet",true,explicit_no_strike_no_lockout_language,No-strike / no-lockout clause defining essential services and prohibiting strikes or work stoppages for the agreement duration (partial excerpt).,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0bbc1b0d7ed2f9c8006a6789b4d6148194bfe511497f9e633e,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANRTIERC159-8590a3933346b07cb3b352f9,SPAN378-0e9cc46754b6eb814bce325a,TXT378-611bedb2c0c5c8b05e8a,RS556-11d8c03e2d61eafa719c,TS4L-afa05c440788c7a436b5,lane_2,tier_c,verification_ready_low,https://www.pacourts.us/assets/opinions/Commonwealth/out/848CD19_11-9-20.pdf?cb=1,Millcreek Township (education labor dispute) – Pa. Commonwealth Court opinion PDF referencing arbitration/arbitration-informed bargaining process,Millcreek,PA,Northeast,safety_and_non_safety_bargaining_units,Educational bargaining unit context,Not fully specified in search snippet (caption present on PDF),References successor agreement / arbitration-informed bargaining timeline (2020 opinion),2016,2019,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-611bedb2c0c5c8b05e8a.txt,1d1e14fbbbca371a39a4e4d40d17882a7043ab65bc44f025f0380a18f08b1a6c,84e132fdd6c92fe4e1a55797a0003c1b449e1132bcb97c4e78f3051c7231705a,"Section 4(E) of the CBA (“Responsibilities of the Parties”) states, in pertinent part:
“During the term of this Agreement there shall be no strikes, work stoppages, or interruption or
impeding of work.” Reproduced Record at 129a.
1",2700,2931,2d150ba72d7e506b75bc45a59eed856274274f5f9312053c6165d253109d6543,"r a
break and three of them - Hlakonik, Semplice, and Chubarov – around the same
time, sent Foreman Suchy text messages informing Foreman Suchy that they were

","

2

leaving and would be using their individual personal time for the remainder of the
shift. Id. at 30; R.R. at 81a.
The next day, the City issued Notices of ",STRIKE_NO_STRIKE,no_strike_clause,high,strike_or_no_strike_constraint,strong,strong,not_supported,neutral_or_unclear,strong,direct_text_claim,"Section 4(E) of the CBA (“Responsibilities of the Parties”) states, in pertinent part:
“During the term of this Agreement there shall be no strikes, work stoppages, or interruption",true,cba_no_strikes_work_stoppages_interruption_clause,Applies only to the CBA no-strike/work-stoppage/interruption obligation.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0712c1772831d9bf006a6789b67a408190a149d1ef8c976ab2,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANRTIERC159-23bbd0ef5fd4ea347dfc6f5c,SPAN378-1a38a1f7027770f688d03555,TXT378-611bedb2c0c5c8b05e8a,RS556-11d8c03e2d61eafa719c,TS4L-afa05c440788c7a436b5,lane_2,tier_c,verification_ready_low,https://www.pacourts.us/assets/opinions/Commonwealth/out/848CD19_11-9-20.pdf?cb=1,Millcreek Township (education labor dispute) – Pa. Commonwealth Court opinion PDF referencing arbitration/arbitration-informed bargaining process,Millcreek,PA,Northeast,safety_and_non_safety_bargaining_units,Educational bargaining unit context,Not fully specified in search snippet (caption present on PDF),References successor agreement / arbitration-informed bargaining timeline (2020 opinion),2016,2019,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-611bedb2c0c5c8b05e8a.txt,1d1e14fbbbca371a39a4e4d40d17882a7043ab65bc44f025f0380a18f08b1a6c,84e132fdd6c92fe4e1a55797a0003c1b449e1132bcb97c4e78f3051c7231705a,"can require a
[d]octor’s certificate.
3. The Arbitrator abused her discretion by engaging in
conclusory and contradictory remarks saying there was
“no evidence” and that the record was “devoid of
evidence” (that [Grievants] engaged in any concerted
work stoppage) despite her findings of fact based on
undisputed Union testimony and stipulated Exhibits.
City Br. at 15, 23, 28.",11256,11633,0e143c75107c5d1b3b0c5aaff362d0fc104fd2436ad7e9c0dadaf13025b5df4c,"jections.
2. The Arbitrator ignored the written terms of the [CBA]
when she ruled directly contrary to the section of the
contract that addresses when the City ","

Discussion
The law is well established that appellate review of a grievance
arbitration award is conducted pursuant to the highly deferential two-part essence",STRIKE_STOPPAGE,work_stoppage_restriction,high,strike_or_no_strike_constraint,moderate,strong,not_supported,neutral_or_unclear,moderate,documentary_mechanism_claim,"can require a
[d]octor’s certificate.
3. The Arbitrator abused her discretion by engaging in
conclusory and contradictory remarks saying there was
“no evidence” and that the record",true,arbitrator_no_evidence_of_concerted_work_stoppage,Only alleges the arbitrator said there was no evidence of concerted work stoppage; does not state a specific no-strike rule.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0c27d8a77116a4b3006a6789b73ce08196909cda9de35170c6,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANRTIERC159-3bb9695c6c1ca2ac627b9764,SPAN378-aa01dfcfb5c08403c0f293ff,TXT378-611bedb2c0c5c8b05e8a,RS556-11d8c03e2d61eafa719c,TS4L-afa05c440788c7a436b5,lane_2,tier_c,verification_ready_low,https://www.pacourts.us/assets/opinions/Commonwealth/out/848CD19_11-9-20.pdf?cb=1,Millcreek Township (education labor dispute) – Pa. Commonwealth Court opinion PDF referencing arbitration/arbitration-informed bargaining process,Millcreek,PA,Northeast,safety_and_non_safety_bargaining_units,Educational bargaining unit context,Not fully specified in search snippet (caption present on PDF),References successor agreement / arbitration-informed bargaining timeline (2020 opinion),2016,2019,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-611bedb2c0c5c8b05e8a.txt,1d1e14fbbbca371a39a4e4d40d17882a7043ab65bc44f025f0380a18f08b1a6c,84e132fdd6c92fe4e1a55797a0003c1b449e1132bcb97c4e78f3051c7231705a,"Work Stoppage or Wildcat Strike
Next, the City argues that the Arbitrator wrongly concluded that
Grievants did not engage in a concerted work stoppage or wildcat strike.4 The City
points to: Hlakonik’s statement that he and Seddon discussed how they both did not
feel well and decided to “call it quits” and use personal leave time for the remainder
of the shift; Semplice’s statement that Grievants agreed they were not feeling well
The City provides the definit",31894,32357,896c4aa704d8fef2acab92e08af9d0d4aad24bcce672abb61c919b4500d168a2,"t and
credibility determinations and satisfied the standards of the highly deferential
essence test. Accordingly, there is no basis for this Court to step in.

","ion of “wildcat strike” as a work stoppage that occurs without
approval of union leadership and in violation of a no-strike collective bargaining agreement
prov",STRIKE_STOPPAGE,work_stoppage_restriction,high,strike_or_no_strike_constraint,strong,strong,not_supported,neutral_or_unclear,strong,direct_text_claim,"Work Stoppage or Wildcat Strike
Next, the City argues that the Arbitrator wrongly concluded that
Grievants did not engage in a concerted work stoppage or wildcat strike.4 The City",true,direct_work_stoppage_and_wildcat_strike_mention_no_strike_context_inferred,Scope limited to the span’s explicit references to work stoppage/wildcat strike; no determination of mediation/arbitration outcome beyond citation.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0dd73060af5a9cdd006a6789b996e48193a5cb5ce5de69a614,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANRTIERC159-2a75c92f0eca3dfff629915b,SPAN378-e84cc8d31096946af745812b,TXT378-611bedb2c0c5c8b05e8a,RS556-11d8c03e2d61eafa719c,TS4L-afa05c440788c7a436b5,lane_2,tier_c,verification_ready_low,https://www.pacourts.us/assets/opinions/Commonwealth/out/848CD19_11-9-20.pdf?cb=1,Millcreek Township (education labor dispute) – Pa. Commonwealth Court opinion PDF referencing arbitration/arbitration-informed bargaining process,Millcreek,PA,Northeast,safety_and_non_safety_bargaining_units,Educational bargaining unit context,Not fully specified in search snippet (caption present on PDF),References successor agreement / arbitration-informed bargaining timeline (2020 opinion),2016,2019,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-611bedb2c0c5c8b05e8a.txt,1d1e14fbbbca371a39a4e4d40d17882a7043ab65bc44f025f0380a18f08b1a6c,84e132fdd6c92fe4e1a55797a0003c1b449e1132bcb97c4e78f3051c7231705a,"Work Stoppage or Wildcat Strike
Next, the City argues that the Arbitrator wrongly concluded that
Grievants did not engage in a concerted work stoppage or wildcat strike.4 The City
points to: Hlakonik’s statement that he and Seddon discussed how they both did not
feel well and decided to “call it quits” and use personal leave time for the remainder
of the shift; Semplice’s statement that Grievants agreed they were not feeling well
The City provides the definition of “wildcat strike” as a work stoppage that occurs without
approval of union leadership and in violation of a no-strike collective bargaining agreement
provision. City Br. at 6 (citing https://definitions.uslegal.com/w/wildcat-strike/).
4",31894,32599,06e9239ad5d511a74218e737a0f3f834036b225d45067080e5bd748e30ff0a1d,"t and
credibility determinations and satisfied the standards of the highly deferential
essence test. Accordingly, there is no basis for this Court to step in.

","

18

and would send Foreman Suchy a text advising him that they were taking personal
time for the rest of the shift; and Foreman Suchy’s testimony that Grievan",STRIKE_STOPPAGE,work_stoppage_restriction,high,strike_or_no_strike_constraint,strong,strong,not_supported,neutral_or_unclear,strong,direct_text_claim,"Work Stoppage or Wildcat Strike
Next, the City argues that the Arbitrator wrongly concluded that
Grievants did not engage in a concerted work stoppage or wildcat strike.4 The City
",true,explicit_work_stoppage_wildcat_strike_argument,"Exact span states work stoppage/wildcat strike terminology, without mentioning no-strike/lockout/impasse specifics beyond those terms.",true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0af3835f678003e5006a6789b99ac081979c7b2219d84bd3f8,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANRTIERC159-efb55de247b13ffda28c2b05,SPAN378-1a9faaf668316343949293a3,TXT378-96d27a051bed11c24187,RS556-215c19ad827b6733ab6c,TS4L-6457e802212d6d965f42,lane_2,tier_c,verification_ready_medium,https://mccmeetingspublic.blob.core.usgovcloudapi.net/thorntonil-meet-fa222ef8389e4aaf89be85072b48d4d2/ITEM-Attachment-001-7e16b6df22a943609db13feb47d13577.pdf,Police CBA tentative agreement for ratification vote (Thornton Police Chapter #105),Thornton,IL,Midwest,safety_and_non_safety_bargaining_units,Police (public safety),"Metropolitan Alliance of Police, Thornton Police Chapter #105","May 1, 2024 through April 30, 2026",2024-05-01,2026-04-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-96d27a051bed11c24187.txt,d9333fe8caf10ddbaab13b12e1bc146362041dedbf8827adda2d6af1f189a83e,a9091a55012a78ffb3c3b28298751b9d871d06926d9d17ca16cc91b412c297f8,"ARTICLE IV. MANAGEMENT RIGHTS ................................................................................. 3
ARTICLE V. NO STRIKE ........................................................................................................... 5
Section 5.1.
Section 5.2.
Section 5.3.
Section 5.4.
Section 5.5.
Section 5.6.",1928,2250,7732d54178b6df798b6eaa76e7752f80b025477aaa2d86aec81aa355105d6159,"...................................................... 3
Employer Indemnification .......................................................................... 3

","

Strike Commitment ..................................................................................... 5
No Lockout .........................................",STRIKE_NO_STRIKE,no_strike_clause,high,strike_or_no_strike_constraint,moderate,moderate,not_supported,not_applicable,moderate,direct_text_claim,"ARTICLE IV. MANAGEMENT RIGHTS ................................................................................. 3
ARTICLE V. NO STRIKE .............................................",true,explicit_no_strike_clause_heading_reference,Used only as documentary heading indicating an explicit no-strike section; no causal or directional inference.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_020fb21cfee998a2006a6789b9d05c8196b601cf82a5e54813,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
