extraction_id,readiness_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,candidate_origin,lane_id,lane_sequence,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_review_priority,retained_file_type,retained_file_size_bytes,retained_file_sha256,readiness_status,page_count,retained_file_path_resolved,retained_file_path_source,original_retained_file_path,local_artifact_file_path,artifact_root_lineage,source_review_status,download_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes,extraction_status,extraction_method,text_artifact_group,extracted_text_artifact_path,extracted_text_size_bytes,extracted_text_sha256,char_count,line_count,chars_per_page,low_text_density_flag,repeated_garbage_flag,encoding_issue_flag,suspected_scanned_pdf_flag,html_shell_flag,extraction_warning_flag,extraction_error_type,extraction_reason
CBTXT-20260728-8678851c86b98091955b,CBRDY-20260728-c6ecb7feabb60955015b,CBSRD-20260728-eec09601276bd1335eb2,CBCR-20260728-03184,B4XPAR-20260727-003459,BCV-20260728-05793,broad_4x1000_deduped,extraction_lane_004,1,WA,West,North Bonneville,Skamania County (53059; primary),Ordinance 964 (salary or wagescale / compensation policy),https://www.northbonneville.net/wp-content/uploads/Ordinance-964.pdf,https://northbonneville.net/wp-content/uploads/Ordinance-964.pdf,northbonneville.net,other_local_government_pay_policy,ordinance_or_policy,medium,pdf,58412,401b6979c54750241277f962fcb53ca7dd5234ff25bdc9a549f5e9b5f804236f,parse_text_layer_later,5,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-eec09601276bd1335eb2.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-eec09601276bd1335eb2.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-eec09601276bd1335eb2.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",extracted_ok,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_004/CBTXT-20260728-8678851c86b98091955b.txt,10864,121a05750d3fe9b6365beb9d9ab823ef0d8695613729d5b2bc03ee93911f16e5,10832,220,2166.40,false,false,false,false,false,false,,machine-readable text extracted and passed bounded quality checks
CBTXT-20260728-568d2336c517dcc0bcdd,CBRDY-20260728-c50acd45d92a881f139a,CBSRD-20260728-801c03d2ac3b8a79460a,CBCR-20260728-04807,B4XPAR-20260727-005235,BCV-20260728-03671,broad_4x1000_deduped,extraction_lane_004,2,WA,West,Ocean Shores,Grays Harbor County (53027; primary),2023-2025 Collective Bargaining Agreement — IAFF Local 2109 and City of Ocean Shores,https://oceanshores.civicweb.net/document/83436,https://oceanshores.civicweb.net/document/83436,oceanshores.civicweb.net,cba,cba,medium,pdf,1459947,a06fa90e67a19dd3cd2f616ae48fa9f6fd84a25cb5ea6697f85f4fbfb7616d6d,parse_text_layer_later,26,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-801c03d2ac3b8a79460a.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-801c03d2ac3b8a79460a.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-801c03d2ac3b8a79460a.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",extracted_ok,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_004/CBTXT-20260728-568d2336c517dcc0bcdd.txt,86160,2ab8c4ce3c4d431a124557adc6333a12b91f8845ad9a4a477a7021bfefaf197f,85991,1390,3307.35,false,false,false,false,false,false,,machine-readable text extracted and passed bounded quality checks
CBTXT-20260728-146812aa61062a538a6c,CBRDY-20260728-f0ada47a34ab0287fdc2,CBSRD-20260728-9d2b81b16781f3ccfcd5,CBCR-20260728-04806,B4XPAR-20260727-005234,BCV-20260728-05814,broad_4x1000_deduped,extraction_lane_004,3,WA,West,Ocean Shores,Grays Harbor County (53027; primary),Collective Bargaining Agreement (Police) — Teamsters Local #252 and City of Ocean Shores,https://oceanshores.civicweb.net/document/46857/,https://oceanshores.civicweb.net/document/46857,oceanshores.civicweb.net,wage_schedule,cba,medium,pdf,1194481,75de8e28d7b6b0d8dce6759bf9e4a32fab0e7635a08e782d5af3d92f670d7463,parse_text_layer_later,24,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-9d2b81b16781f3ccfcd5.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-9d2b81b16781f3ccfcd5.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-9d2b81b16781f3ccfcd5.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",extracted_ok,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_004/CBTXT-20260728-146812aa61062a538a6c.txt,92140,94993924cdf4406257d7ac9f3e02d01ec6c89c69b3a2244341c1a8ded2fa6ca8,92126,1223,3838.58,false,false,false,false,false,false,,machine-readable text extracted and passed bounded quality checks
CBTXT-20260728-33dd72506d1f1bc9f129,CBRDY-20260728-c17fb62bb777a3870d73,CBSRD-20260728-9f817dcd55720a1d2218,CBCR-20260728-03189,B4XPAR-20260727-003464,BCV-20260728-03696,broad_4x1000_deduped,extraction_lane_004,4,WA,West,Oroville,Okanogan County (53047; primary),"Regular Council Meeting of May 5, 2026 (mentions amendment to Salaries & Wages ordinance; Staff Assistant hours reduction)",https://oroville-wa.com/wp-content/uploads/2026-05-05-minutes.pdf,https://oroville-wa.com/wp-content/uploads/2026-05-05-minutes.pdf,oroville-wa.com,agenda_packet_or_minutes,meeting_minutes,medium,pdf,67845,e21639a180ad81270b02637bbda82760b9ccaa322ac245c2ee07a51f2ea5c055,parse_text_layer_later,2,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-9f817dcd55720a1d2218.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-9f817dcd55720a1d2218.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-9f817dcd55720a1d2218.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",extracted_ok,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_004/CBTXT-20260728-33dd72506d1f1bc9f129.txt,5452,77ccd14abb3998b16f7102f09a5fc9c841a8c32d44a1d1f754c9c62d9b242cf3,5438,86,2719.00,false,false,false,false,false,false,,machine-readable text extracted and passed bounded quality checks
CBTXT-20260728-5d4605cc5aff117e6c19,CBRDY-20260728-3e7848ac756ba78aeae2,CBSRD-20260728-8c47e586b1eab1243875,CBCR-20260728-03191,B4XPAR-20260727-003466,BCV-20260728-05839,broad_4x1000_deduped,extraction_lane_004,5,WA,West,Oroville,Okanogan County (53047; primary),"Regular Council Meeting of March 21, 2023 (mentions Ordinance #930 amending Police Department Sergeant Salary; also approves Conditional Offer of Employment and Hiring & Retention Payment Agreement proposals)",https://oroville-wa.com/wp-content/uploads/a__03_21_2023_minutes.pdf,https://oroville-wa.com/wp-content/uploads/a__03_21_2023_minutes.pdf,oroville-wa.com,agenda_packet_or_minutes,meeting_minutes,medium,pdf,45333,ba98a1924b9b0e5b06cb6efe1009cc326fccc0f8bd9ece0a57efa513b748f67b,parse_text_layer_later,2,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-8c47e586b1eab1243875.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-8c47e586b1eab1243875.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-8c47e586b1eab1243875.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",extracted_ok,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_004/CBTXT-20260728-5d4605cc5aff117e6c19.txt,6774,ff8ed196908d65e87154568caab77613949c4fe6619668a7f788a0336da10c9f,6752,100,3376.00,false,false,false,false,false,false,,machine-readable text extracted and passed bounded quality checks
CBTXT-20260728-e6b9464cd85e72a24033,CBRDY-20260728-557d004e1be9cd13397f,CBSRD-20260728-988ea9492620d0dfa840,CBCR-20260728-01540,B4XPAR-20260727-001662,BCV-20260728-00555,broad_4x1000_deduped,extraction_lane_004,6,WA,West,Pacific,King County (53033; primary); Pierce County (53053),"Collective Bargaining Agreement (Public Works, Parks, and Clerical Employees) between City of Pacific and Teamsters Local 117 (Exhibit A within City Council packet)",https://cms3.revize.com/revize/pacific/Documents/Government/Agendas%20%26%20Minutes/2025/Complete%20Agendas/03-10-2025%20Complete%20Agenda%20Packet.pdf,https://cms3.revize.com/revize/pacific/Documents/Government/Agendas%20%26%20Minutes/2025/Complete%20Agendas/03-10-2025%20Complete%20Agenda%20Packet.pdf,cms3.revize.com,cba,cba,medium,pdf,2158098,d4d1d3b5745c50822e1aa01217bb0676636adc55114363b471f4a7c4736148f9,parse_text_layer_later,82,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-988ea9492620d0dfa840.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-988ea9492620d0dfa840.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-988ea9492620d0dfa840.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",extracted_ok,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_004/CBTXT-20260728-e6b9464cd85e72a24033.txt,168870,bdd274c2dc70c53749b1d9b1fac4cf6d7e8607dd6baf17a50b3c9557bb1ba462,168145,3189,2050.55,false,false,false,false,false,false,,machine-readable text extracted and passed bounded quality checks
CBTXT-20260728-c6fb8e8ee25d30c40a99,CBRDY-20260728-c8c7a24154ad34ee0da8,CBSRD-20260728-86e5c83b8204ef36ea74,CBCR-20260728-01539,B4XPAR-20260727-001661,BCV-20260728-04842,broad_4x1000_deduped,extraction_lane_004,7,WA,West,Pacific,King County (53033; primary); Pierce County (53053),Collective Bargaining Agreement (Uniformed Employees) between City of Pacific and Teamsters Local 117 (Exhibit A within City Council packet),https://cms3.revize.com/revize/pacific/Documents/Government/Agendas%20%26%20Minutes/2024/Complete%20Agendas/10-14-2024%20Complete%20Agenda%20Packet.pdf,https://cms3.revize.com/revize/pacific/Documents/Government/Agendas%20%26%20Minutes/2024/Complete%20Agendas/10-14-2024%20Complete%20Agenda%20Packet.pdf,cms3.revize.com,wage_schedule,cba,medium,pdf,7311977,6df7428e5e8e75adba3f6b65e80c4da53136103af176d78775fa57d4d9ac505f,parse_text_layer_later,140,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-86e5c83b8204ef36ea74.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-86e5c83b8204ef36ea74.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-86e5c83b8204ef36ea74.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",extracted_ok,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_004/CBTXT-20260728-c6fb8e8ee25d30c40a99.txt,243144,7473bde90431e186bfeba81e89f41e223aae4d8acc796b890ec7f8379641026d,242136,4736,1729.54,false,false,false,false,false,false,,machine-readable text extracted and passed bounded quality checks
CBTXT-20260728-0c06e3464c6d3c31dc22,CBRDY-20260728-435f688f53129ba0cbc6,CBSRD-20260728-c02a740704ab8fb47da7,CBCR-20260728-04808,B4XPAR-20260727-005237,BCV-20260728-04735,broad_4x1000_deduped,extraction_lane_004,8,WA,West,Raymond,Pacific County (53049; primary),City of Raymond Employee Handbook (Chapter 5: Compensation; includes Longevity Pay Plan),https://cityofraymond.com/wp-content/uploads/02.02.26.pdf,https://cityofraymond.com/wp-content/uploads/02.02.26.pdf,cityofraymond.com,budget_or_pay_plan,wage_schedule_or_compensation_plan,medium,pdf,4976944,6aae8ab27ae5526e6515e27365cd224755f9361fcf732b13f920d1aa2fed5cf8,parse_text_layer_later,78,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-c02a740704ab8fb47da7.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-c02a740704ab8fb47da7.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-c02a740704ab8fb47da7.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",extracted_ok,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_004/CBTXT-20260728-0c06e3464c6d3c31dc22.txt,201610,21fad0c1c4e1f198ccbb9e45019935fa905782b95f24a19778590ba7fc2577ee,201256,3335,2580.21,false,false,false,false,false,false,,machine-readable text extracted and passed bounded quality checks
CBTXT-20260728-e56a3db8cebe8b96df52,CBRDY-20260728-dffcfea5841eb3a0c96b,CBSRD-20260728-ed2404e386167d9f7ddb,CBCR-20260728-06410,B4XPAR-20260727-006978,BCV-20260728-00453,broad_4x1000_deduped,extraction_lane_004,9,WA,West,Ritzville,Adams County (53001; primary),Ritzville Police Department hiring flyer (salary range shown),https://www.cityofritzville.com/_files/ugd/918669_9e10752c31984260a3912ee29e0fb5d8.pdf,https://cityofritzville.com/_files/ugd/918669_9e10752c31984260a3912ee29e0fb5d8.pdf,cityofritzville.com,cba,context_only,medium,pdf,5330088,ce11147c1b943a8b5d18ff93539c7326b9499d73c6108ee4d9d0d72e238f3a7b,parse_text_layer_later,1,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-ed2404e386167d9f7ddb.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-ed2404e386167d9f7ddb.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-ed2404e386167d9f7ddb.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",extracted_ok,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_004/CBTXT-20260728-e56a3db8cebe8b96df52.txt,1437,ee46b633c20ea7eaf91d10707424f44a934f6a32060cf3bd21a9ac1e493abad3,1437,30,1437.00,false,false,false,false,false,false,,machine-readable text extracted and passed bounded quality checks
CBTXT-20260728-04dcb4020718ed5243d0,CBRDY-20260728-472c31df3f35d4d60395,CBSRD-20260728-055996affb88511181ee,CBCR-20260728-03192,B4XPAR-20260727-003467,BCV-20260728-08237,broad_4x1000_deduped,extraction_lane_004,10,WA,West,Soap Lake,Grant County (53025; primary),Minutes Regular Council Meeting (Teamsters’ Agreement for the Police Department and LOA Public Records Officer 1% Pay for 2024-2026 time period),https://static1.squarespace.com/static/5d56f8fab78e1e000183cba4/t/662ba03937cc3870520ea006/1714135099439/Minutes%2B04-17-24.pdf,https://static1.squarespace.com/static/5d56f8fab78e1e000183cba4/t/662ba03937cc3870520ea006/1714135099439/Minutes%2B04-17-24.pdf,static1.squarespace.com,agenda_packet_or_minutes,meeting_minutes,medium,pdf,151324,69a7aff672cd7cb26bbd1b1d36d59dc0e06d5f61bb5063fa63882173f321dd46,parse_text_layer_later,3,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-055996affb88511181ee.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-055996affb88511181ee.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-055996affb88511181ee.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",extracted_ok,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_004/CBTXT-20260728-04dcb4020718ed5243d0.txt,6646,630e257b129909789e9a927c7659992eea449d74d28a8ad573cf592ed9377db3,6596,134,2198.67,false,false,false,false,false,false,,machine-readable text extracted and passed bounded quality checks
