bytes,lane_id,ledger,pointer,repair_rule,row_count,sha256,shard_id,supersedes_pointer
7957101,reconciliation_lane_005,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/reconciled_observations_basis_repaired/reconciled_observations_shard_0000.jsonl.gz,BASIS-CANON-REPAIR-001,25000,0787ffbbeb48fa40d7041b7b47773c982b7f59ea4a35090cbb8e13fa81feff18,reconciled_observations_shard_0000,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/reconciled_observations_period_repaired/reconciled_observations_shard_0000.jsonl.gz
7995423,reconciliation_lane_005,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/reconciled_observations_basis_repaired/reconciled_observations_shard_0001.jsonl.gz,BASIS-CANON-REPAIR-001,25000,4fcbeb48c37913d4b8cb50331dfb7f4d5db979206e0420dd585a8e851f188d8d,reconciled_observations_shard_0001,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/reconciled_observations_period_repaired/reconciled_observations_shard_0001.jsonl.gz
8011394,reconciliation_lane_005,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/reconciled_observations_basis_repaired/reconciled_observations_shard_0002.jsonl.gz,BASIS-CANON-REPAIR-001,25000,3f4647e270510567b130b511dac274e45eabf141adad1b69541a63de3bebdb35,reconciled_observations_shard_0002,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/reconciled_observations_period_repaired/reconciled_observations_shard_0002.jsonl.gz
7862981,reconciliation_lane_005,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/reconciled_observations_basis_repaired/reconciled_observations_shard_0003.jsonl.gz,BASIS-CANON-REPAIR-001,25000,cb59e899042768ab91ce793b88b3bf0e123a27bc740a4b111b491c295e0e9966,reconciled_observations_shard_0003,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/reconciled_observations_period_repaired/reconciled_observations_shard_0003.jsonl.gz
7850125,reconciliation_lane_005,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/reconciled_observations_basis_repaired/reconciled_observations_shard_0004.jsonl.gz,BASIS-CANON-REPAIR-001,25000,43f8076e85fd6e267a3787d85e8d96c3c184ca6c25b4c6f034843d71b1a3d29f,reconciled_observations_shard_0004,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/reconciled_observations_period_repaired/reconciled_observations_shard_0004.jsonl.gz
7429018,reconciliation_lane_005,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/reconciled_observations_basis_repaired/reconciled_observations_shard_0005.jsonl.gz,BASIS-CANON-REPAIR-001,25000,9bb048b8ceb894efda097bfb79949885511b9fd338c16539604ad9624e4d74e3,reconciled_observations_shard_0005,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/reconciled_observations_period_repaired/reconciled_observations_shard_0005.jsonl.gz
7693848,reconciliation_lane_005,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/reconciled_observations_basis_repaired/reconciled_observations_shard_0006.jsonl.gz,BASIS-CANON-REPAIR-001,25000,e41cea4f688ab40dd20361e7a1f35921ec5bd5e840ce8e078d8339517d78a2dc,reconciled_observations_shard_0006,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/reconciled_observations_period_repaired/reconciled_observations_shard_0006.jsonl.gz
7721969,reconciliation_lane_005,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/reconciled_observations_basis_repaired/reconciled_observations_shard_0007.jsonl.gz,BASIS-CANON-REPAIR-001,25000,5af8dbb6c55b1f2e75705ac40842b3952e3bab06a52a25556b60fba87f9cc960,reconciled_observations_shard_0007,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/reconciled_observations_period_repaired/reconciled_observations_shard_0007.jsonl.gz
7890272,reconciliation_lane_005,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/reconciled_observations_basis_repaired/reconciled_observations_shard_0008.jsonl.gz,BASIS-CANON-REPAIR-001,25000,663cb7970a88ec7bb5eafe0b7467943f893ba4a0e7af43eeb7f887a120fd3994,reconciled_observations_shard_0008,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/reconciled_observations_period_repaired/reconciled_observations_shard_0008.jsonl.gz
7951571,reconciliation_lane_005,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/reconciled_observations_basis_repaired/reconciled_observations_shard_0009.jsonl.gz,BASIS-CANON-REPAIR-001,25000,630da7e28f9e5589a0a8e3a98d6e2397de8e056333e61ebc1bb13e812f6bbba1,reconciled_observations_shard_0009,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/reconciled_observations_period_repaired/reconciled_observations_shard_0009.jsonl.gz
7683942,reconciliation_lane_005,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/reconciled_observations_basis_repaired/reconciled_observations_shard_0010.jsonl.gz,BASIS-CANON-REPAIR-001,25000,801fd7c535d9c3a99417c85ebd242fff96af474a8edaaec49abb3ce5a684b515,reconciled_observations_shard_0010,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/reconciled_observations_period_repaired/reconciled_observations_shard_0010.jsonl.gz
7527186,reconciliation_lane_005,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/reconciled_observations_basis_repaired/reconciled_observations_shard_0011.jsonl.gz,BASIS-CANON-REPAIR-001,25000,8b80c73f73cac92be30fdfb632e045b64add4af48457086f088a78ed92eff40a,reconciled_observations_shard_0011,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/reconciled_observations_period_repaired/reconciled_observations_shard_0011.jsonl.gz
7597523,reconciliation_lane_005,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/reconciled_observations_basis_repaired/reconciled_observations_shard_0012.jsonl.gz,BASIS-CANON-REPAIR-001,25000,4d977fb404d3b5dfe20f361f4432dfac92507e8cd438ad83f7a4db209173d112,reconciled_observations_shard_0012,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/reconciled_observations_period_repaired/reconciled_observations_shard_0012.jsonl.gz
7808912,reconciliation_lane_005,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/reconciled_observations_basis_repaired/reconciled_observations_shard_0013.jsonl.gz,BASIS-CANON-REPAIR-001,25000,90f98bde3c428459cca4f03dbf07a1b0e52445228ed5a19fa0b68127c82464f2,reconciled_observations_shard_0013,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/reconciled_observations_period_repaired/reconciled_observations_shard_0013.jsonl.gz
7881685,reconciliation_lane_005,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/reconciled_observations_basis_repaired/reconciled_observations_shard_0014.jsonl.gz,BASIS-CANON-REPAIR-001,25000,b36d5e9adfe05e9a14de472df1023dd677d6ff02b94bb39dacc0d26204f30b05,reconciled_observations_shard_0014,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/reconciled_observations_period_repaired/reconciled_observations_shard_0014.jsonl.gz
84192,reconciliation_lane_005,reconciled_observations,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/reconciled_observations_period_repaired/reconciled_observations_shard_0015.jsonl.gz,PERIOD-REPAIR-001,236,d1493301bc9e7cea4174cc79f06c4c5bcad16aacfb087c710b8a0e99769a1f5b,reconciled_observations_shard_0015,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/reconciled_observations/reconciled_observations_shard_0015.jsonl.gz
