bytes,lane_id,ledger,pointer,row_count,sha256,shard_id
6845498,reconciliation_lane_001,reconciled_spans,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_001/reconciled_spans/reconciled_spans_shard_0000.jsonl.gz,25000,d16ab53d6424bd9c9e2e2d79b84a3862ee347eb3a33809362006e69d27548410,reconciled_spans_shard_0000
6742389,reconciliation_lane_001,reconciled_spans,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_001/reconciled_spans/reconciled_spans_shard_0001.jsonl.gz,25000,3c0edaaaadfde6e9ed0c102d13ab362ff75f304c70f322734e260ac6ba712ff3,reconciled_spans_shard_0001
6800422,reconciliation_lane_001,reconciled_spans,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_001/reconciled_spans/reconciled_spans_shard_0002.jsonl.gz,25000,00a44b532f0647bf7ddfe3efb4f0202200856839e0393061d6bd7759f0892c34,reconciled_spans_shard_0002
6936282,reconciliation_lane_001,reconciled_spans,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_001/reconciled_spans/reconciled_spans_shard_0003.jsonl.gz,25000,45dc862539e6397967c992b3b77e4a63474148d925c5b7c602b660d8b10a974d,reconciled_spans_shard_0003
6417676,reconciliation_lane_001,reconciled_spans,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_001/reconciled_spans/reconciled_spans_shard_0004.jsonl.gz,25000,5cd2cd0aa372e6a4656a41010f21bef88bdf08459498380712529fbaba432082,reconciled_spans_shard_0004
6414673,reconciliation_lane_001,reconciled_spans,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_001/reconciled_spans/reconciled_spans_shard_0005.jsonl.gz,25000,d2a4dd73656d8063eafcca4053692e299ead47501ed23dadf312ac6940950e89,reconciled_spans_shard_0005
6645584,reconciliation_lane_001,reconciled_spans,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_001/reconciled_spans/reconciled_spans_shard_0006.jsonl.gz,25000,28cee991601e9fe67ff5626dd9590b085d1563c6d38413fca0d004bcd7aa2bb1,reconciled_spans_shard_0006
6969756,reconciliation_lane_001,reconciled_spans,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_001/reconciled_spans/reconciled_spans_shard_0007.jsonl.gz,25000,22013b11d4fc3f6d520224d4c0ffc8a42cb5b70442255786418360e15d2a13ce,reconciled_spans_shard_0007
6155257,reconciliation_lane_001,reconciled_spans,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_001/reconciled_spans/reconciled_spans_shard_0008.jsonl.gz,25000,9c57c87c89eb3b5194d57539ae1beafdb773af2fdbc89f1ec9a5822a6a3af699,reconciled_spans_shard_0008
6088014,reconciliation_lane_001,reconciled_spans,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_001/reconciled_spans/reconciled_spans_shard_0009.jsonl.gz,25000,25663657f142b9064344510373ad5a84847475af8bce1680bea80980cd725de7,reconciled_spans_shard_0009
