bytes,lane_id,ledger,pointer,row_count,sha256,shard_id
1156261,reconciliation_lane_005,unresolved_dimensions,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/unresolved_dimensions/unresolved_dimensions_shard_0000.jsonl.gz,25000,55519cff5375fcb507591f9de18f1b230203c8005cff38470247ec451b0fd1ea,unresolved_dimensions_shard_0000
1149043,reconciliation_lane_005,unresolved_dimensions,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/unresolved_dimensions/unresolved_dimensions_shard_0001.jsonl.gz,25000,e440cf281443c61904e7110ac3794edab8b0315d2e3e3fcdf1de5b55500352c6,unresolved_dimensions_shard_0001
1144176,reconciliation_lane_005,unresolved_dimensions,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/unresolved_dimensions/unresolved_dimensions_shard_0002.jsonl.gz,25000,c702877139b03b799bfba4949cf9b254e9a479ea0921b37eb32aae8e4e527abd,unresolved_dimensions_shard_0002
1188431,reconciliation_lane_005,unresolved_dimensions,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/unresolved_dimensions/unresolved_dimensions_shard_0003.jsonl.gz,25000,557c69c314af37d8ffc70b1b04e14adec574f72a53b917742409112a702fa7a2,unresolved_dimensions_shard_0003
1126211,reconciliation_lane_005,unresolved_dimensions,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/unresolved_dimensions/unresolved_dimensions_shard_0004.jsonl.gz,25000,06a61996659ebc255c58710a3d9244d54547b7c6fe49f8fa1bc76e30c6c8b62f,unresolved_dimensions_shard_0004
1004146,reconciliation_lane_005,unresolved_dimensions,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/unresolved_dimensions/unresolved_dimensions_shard_0005.jsonl.gz,25000,7d3599601b57889a64ea97115f36cfc440d225bd2e79e7952575aa8602b624c7,unresolved_dimensions_shard_0005
1102475,reconciliation_lane_005,unresolved_dimensions,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/unresolved_dimensions/unresolved_dimensions_shard_0006.jsonl.gz,25000,4a9b661ddef0a0a4e0642f39a3a6da36fbf986551da2a756b6e00ee1c2b874cb,unresolved_dimensions_shard_0006
1179208,reconciliation_lane_005,unresolved_dimensions,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/unresolved_dimensions/unresolved_dimensions_shard_0007.jsonl.gz,25000,74fbd6ff5bc35ea8197778fd3f84a61f8fb14efd406538234569aca19ce62867,unresolved_dimensions_shard_0007
1088908,reconciliation_lane_005,unresolved_dimensions,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/unresolved_dimensions/unresolved_dimensions_shard_0008.jsonl.gz,25000,9d7a2575e3b9f6dee66ade063be72a6cd74f9b38993fc0b6f721cd7df79c7e88,unresolved_dimensions_shard_0008
1033571,reconciliation_lane_005,unresolved_dimensions,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/unresolved_dimensions/unresolved_dimensions_shard_0009.jsonl.gz,25000,2d7351942c375e98b05aa2722762a4ff91289306bf04775d31096bdbb20a4351,unresolved_dimensions_shard_0009
994314,reconciliation_lane_005,unresolved_dimensions,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/reconciled_external_layers/lanes/reconciliation_lane_005/unresolved_dimensions/unresolved_dimensions_shard_0010.jsonl.gz,25000,e489619b6a741299b17d7115d879c34666be38d43f83723ef1a0a4fa1b1acc88,unresolved_dimensions_shard_0010
