rating_queue_id,rating_lane_id,rating_lane_sequence,rating_input_sha256,rating_input_char_count,span_extraction_id,span_queue_id,extracted_text_id,extraction_id,readiness_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,candidate_origin,lane_id,lane_sequence,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_review_priority,retained_file_sha256,retained_file_path_resolved,retained_file_type,extracted_text_artifact_path,extracted_text_size_bytes,extracted_text_sha256,extraction_status,artifact_root_lineage,evidence_family,mechanism_label,quantitative_label,span_status,span_text,span_start_offset,span_end_offset,span_sha256,extraction_rule_family,extraction_rule_id,rule_hit_terms,all_evidence_family_hits,all_mechanism_label_hits,all_quantitative_label_hits,all_extraction_rule_ids,bounded_context_before,bounded_context_after,context_total_char_count,duplicate_span_group_id,source_review_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,claim_boundary,notes
CBRATQ-20260728-59b8c897316ee198f2c6e919,rating_lane_004,1,d1ebf1d9db96909da7788a918f91a2cad4300f53fe1175829b5eb0727447ca75,1265,CBSPAN-20260728-c8c91c8587619ded9e3af652,CBSPQ-20260728-4d879097fcb0dc0ae15c,CBTXT-20260728-ae493fee38c6883b966e,CBTXT-20260728-ae493fee38c6883b966e,CBRDY-20260728-77f426baf61b05f3d159,CBSRD-20260728-073dc20c8b5a27f7cc5b,CBCR-20260728-06984,BSSC-20260727-00591,BCV-20260728-01801,broad_490_preserved_review_queue,span_lane_003,466,MN,Midwest,Robbinsdale,,"Labor Agreement between City of Robbinsdale and Law Enforcement Labor Services, Inc. (Police Sergeants, Local #8)",https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/69c000e0c4c6cd4c24f4e409/1774190816533/ActiveContract%2B-%2BRobbinsdale%2BPD%2BSupervisors%2B12-31-2028.pdf,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/69c000e0c4c6cd4c24f4e409/1774190816533/ActiveContract%2B-%2BRobbinsdale%2BPD%2BSupervisors%2B12-31-2028.pdf,static1.squarespace.com,cba,cba,medium,4dcb13509d426b4eb789e63beeb1c3250519dcb10de37d2dda48076b9d74567e,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-073dc20c8b5a27f7cc5b.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-ae493fee38c6883b966e.txt,56241,7083b6c2ff7e44d836a5e442321a9975167a3ba108ff81c39f442e1a246f53cc,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,quantitative_compensation,unknown_or_needs_rating,effective_date,span_extracted," SS 181.9445-181.9448, effective January 1, 2024.
",49957,50007,f0c3ffdf0df1ba2a30bb08565ab8553b9b77944510c32daa9cae4dfeb8613b88,Q,Q011,"[""effective January""]","[""quantitative_compensation""]",[],"[""effective_date""]","[""Q011""]","                    14

Docusign Envelope ID: A1F7B92B-66CF-8487-8053-2FC4466001CD




                      The Employer and Union agree that Sick Leave shall comply with the Minnesota Earned
                      Safe and Sick Time Law, Minn. Stat.","
            ARTICLE 21- MINNESOTA PAID FAMILY MEDICAL LEAVE

            21.1      Employer and employees will split MNPFML premiums equally. The employee will
                      pay no more than 50% of the cost of the state plan or any private p",500,CBDUP-c8c91c8587619ded9e3a,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBRATQ-20260728-7f0fef90148049c21bdfe6d2,rating_lane_004,2,d22e59d7b9b195dba07ebe1a25db3b78cc5d58e0e76b2a535992c83cff3dcc1f,1317,CBSPAN-20260728-444214b155bbd6bc57400a1a,CBSPQ-20260728-4d879097fcb0dc0ae15c,CBTXT-20260728-ae493fee38c6883b966e,CBTXT-20260728-ae493fee38c6883b966e,CBRDY-20260728-77f426baf61b05f3d159,CBSRD-20260728-073dc20c8b5a27f7cc5b,CBCR-20260728-06984,BSSC-20260727-00591,BCV-20260728-01801,broad_490_preserved_review_queue,span_lane_003,466,MN,Midwest,Robbinsdale,,"Labor Agreement between City of Robbinsdale and Law Enforcement Labor Services, Inc. (Police Sergeants, Local #8)",https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/69c000e0c4c6cd4c24f4e409/1774190816533/ActiveContract%2B-%2BRobbinsdale%2BPD%2BSupervisors%2B12-31-2028.pdf,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/69c000e0c4c6cd4c24f4e409/1774190816533/ActiveContract%2B-%2BRobbinsdale%2BPD%2BSupervisors%2B12-31-2028.pdf,static1.squarespace.com,cba,cba,medium,4dcb13509d426b4eb789e63beeb1c3250519dcb10de37d2dda48076b9d74567e,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-073dc20c8b5a27f7cc5b.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-ae493fee38c6883b966e.txt,56241,7083b6c2ff7e44d836a5e442321a9975167a3ba108ff81c39f442e1a246f53cc,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,qualitative_mechanism,base_wage_direct_value,unknown_quantitative_compensation,span_extracted,                      be calculated to bring the payment equal to the employee’s base wage. ,50750,50842,f93faa4933fd77aa5f5c9044c9ad1a12655d160661dfaf907c66b43c2aab6133,M,M008,"[""base wage""]","[""qualitative_mechanism""]","[""base_wage_direct_value""]",[],"[""M008""]","bility pay, so that they are able to
                      receive a full paycheck through the city while using MNPFML. It is the Employee’s
                      choice whether to “top off” their MNPFML leave in this manner. The top-off amount will
","Employees will
                      continue to accrue PTO, receive health insurance contributions, and maintain eligibility
                      for holiday pay while using MNPFML time.

            ARTICLE 22 - FUNERAL LEAVE

            All full",500,CBDUP-444214b155bbd6bc5740,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBRATQ-20260728-bcab0d95c57b1db4d7c556c9,rating_lane_004,3,8e1bfd82fe9ccbe4fe025c676da83b001728c854aaf9cd0201612304ceba12d6,1301,CBSPAN-20260728-3634dfe9db8b40c4d8b952ec,CBSPQ-20260728-0694ec5e07e8487a8b46,CBTXT-20260728-1d9bfb7c1e804550dd1b,CBTXT-20260728-1d9bfb7c1e804550dd1b,CBRDY-20260728-a8cf41e11e471777f8e0,CBSRD-20260728-d6d39a0970831e037f10,CBCR-20260728-00229,B4XPAR-20260727-000250,BCV-20260728-03867,broad_4x1000_deduped,span_lane_003,467,MN,Midwest,Sauk Centre,Stearns County (27145; primary),City of Sauk Centre City Council Meeting Packet (includes 2024 Pay Equity Compliance Report attachment),https://saukcentre.govoffice2.com/vertical/sites/%7BD28FAE32-EDE3-421C-BD2D-FA8E76EA5F8C%7D/uploads/01.17.24_City_Council_Meeting_Packet.pdf,https://saukcentre.govoffice2.com/vertical/sites/%7BD28FAE32-EDE3-421C-BD2D-FA8E76EA5F8C%7D/uploads/01.17.24_City_Council_Meeting_Packet.pdf,saukcentre.govoffice2.com,agenda_packet_or_minutes,agenda_cover_sheet,medium,a8cf0359b4f6240930e1fde122a37f21071dc628086ce9187606a3f58f3377e6,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-d6d39a0970831e037f10.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-1d9bfb7c1e804550dd1b.txt,98681,f9721843f0f44a7475efad95aacd685ef78021ebd48c1a6d147dd390234d7d1c,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,quantitative_compensation,unknown_or_needs_rating,effective_date,span_extracted,"     effective January 1, 2024 and expiring December 31, 2026. ",8906,8969,af331accb83165063e44a508e1afe56e38d9caa869de869596923d6d71d4a0e8,Q,Q011,"[""effective January""]","[""quantitative_compensation""]",[],"[""effective_date""]","[""Q011""]","he Council considered the following Board and Commission appointments:

     Planning Commission – 1 position to be appointed for a 3-year term. The term of Ken
     Gieske expired December 31, 2023. One member to be appointed for a three-year term,
","The following submitted a
     nomination:

                                  Missy Traeger

     Convention & Visitor’s Bureau – 1 positions to be appointed for a 3 year term.
     According to City Code §112.15, the Mayor, with approval of the City",500,CBDUP-3634dfe9db8b40c4d8b9,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBRATQ-20260728-2cbd75bf5f52f67b57151b00,rating_lane_004,4,95843fd1f8891f2da37b6b943c1429048c3f25e34b5cb5df98cd79e5d33112b1,1392,CBSPAN-20260728-14bdb71372116cdeb162b64b,CBSPQ-20260728-0694ec5e07e8487a8b46,CBTXT-20260728-1d9bfb7c1e804550dd1b,CBTXT-20260728-1d9bfb7c1e804550dd1b,CBRDY-20260728-a8cf41e11e471777f8e0,CBSRD-20260728-d6d39a0970831e037f10,CBCR-20260728-00229,B4XPAR-20260727-000250,BCV-20260728-03867,broad_4x1000_deduped,span_lane_003,467,MN,Midwest,Sauk Centre,Stearns County (27145; primary),City of Sauk Centre City Council Meeting Packet (includes 2024 Pay Equity Compliance Report attachment),https://saukcentre.govoffice2.com/vertical/sites/%7BD28FAE32-EDE3-421C-BD2D-FA8E76EA5F8C%7D/uploads/01.17.24_City_Council_Meeting_Packet.pdf,https://saukcentre.govoffice2.com/vertical/sites/%7BD28FAE32-EDE3-421C-BD2D-FA8E76EA5F8C%7D/uploads/01.17.24_City_Council_Meeting_Packet.pdf,saukcentre.govoffice2.com,agenda_packet_or_minutes,agenda_cover_sheet,medium,a8cf0359b4f6240930e1fde122a37f21071dc628086ce9187606a3f58f3377e6,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-d6d39a0970831e037f10.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-1d9bfb7c1e804550dd1b.txt,98681,f9721843f0f44a7475efad95aacd685ef78021ebd48c1a6d147dd390234d7d1c,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,quantitative_compensation,unknown_or_needs_rating,effective_date,span_extracted,"     Leach to appoint Missy Traeger to the Planning Commission for a three year term, effective
     January 1, 2024 and expiring December 31, 2026. ",9711,9860,4f67f36de801b7f8620b60fefad8b0a8a3c2a23bca1989bb9fd77481c57db2cb,Q,Q011,"[""effective\n     January""]","[""quantitative_compensation""]",[],"[""effective_date""]","[""Q011""]","om representative businesses and/or individuals
     within the community. The following submitted a nomination:

                                    Maria Westerbeck

     A motion was made by Council Member Kelly and was seconded by Council Member
","A vote being recorded as follows: For:
                                              3

                                             3

     Council Members Kelly, Leach, Wilber, Fuechtmann and Mayor Stone. Against: None.
     The motion passed.

   ",500,CBDUP-14bdb71372116cdeb162,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBRATQ-20260728-44255da63867b08ea552c0b1,rating_lane_004,5,0ac4b623f7f9c6320a0c81255f24fe87bf5b4f795a914b0cb6a6ffc2bd0316ff,1333,CBSPAN-20260728-86377b5c8105cfbc6feb62ed,CBSPQ-20260728-2c9304cd5a5afbca54a0,CBTXT-20260728-3ab0fb19d213f68568c6,CBTXT-20260728-3ab0fb19d213f68568c6,CBRDY-20260728-ef852d0274862c632419,CBSRD-20260728-f8bd9f9418eb2edfa0b8,CBCR-20260728-00231,B4XPAR-20260727-000252,BCV-20260728-08153,broad_4x1000_deduped,span_lane_003,468,MN,Midwest,Sauk Centre,Stearns County (27145; primary),Sauk Centre Regular Meeting Minutes (includes reference to 2007 Pay Plan and Position Grade Assignments),https://saukcentre.govoffice2.com/vertical/sites/%7BD28FAE32-EDE3-421C-BD2D-FA8E76EA5F8C%7D/uploads/02.07.2007_Regular_Meeting_Minutes.pdf,https://saukcentre.govoffice2.com/vertical/sites/%7BD28FAE32-EDE3-421C-BD2D-FA8E76EA5F8C%7D/uploads/02.07.2007_Regular_Meeting_Minutes.pdf,saukcentre.govoffice2.com,budget_or_pay_plan,meeting_minutes,medium,d760c321904adedb8db7749b979e789d602e0212d749a858b668469f846904b1,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-f8bd9f9418eb2edfa0b8.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-3ab0fb19d213f68568c6.txt,27010,3711fa080cdf27c613445784bd14888dd32ffac13c2098cfdc73c7f332da98ba,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,quantitative_compensation,unknown_or_needs_rating,classification_compensation_plan,span_extracted,"      present to report on the position classification and compensation report.
",1115,1195,3fa613fbc4570172992c515e4d8ac1aa331e61a8a056440b3bff09e9a642beb7,Q,Q014,"[""classification and compensation""]","[""quantitative_compensation""]",[],"[""classification_compensation_plan""]","[""Q014""]","
The Council’s January 17, 2007 Regular meeting minutes were approved with changes.

4. PUBLIC OPEN FORUM
None.

5. PUBLIC HEARINGS
None.

6. REPORTS/PRESENTATIONS
a.    City Administrator/Clerk Willer stated that Ann Antonsen of Springsted, Inc. is
","
       Ms. Antonsen stated that she was hired by the prior Council to conduct an
       organizational review of the City of Sauk Centre with the objectives being to
       review and evaluate the City’s current classification and compensation progr",500,CBDUP-86377b5c8105cfbc6feb,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBRATQ-20260728-0f7098a08fda3c73e58b0a20,rating_lane_004,6,920d861c7da48f2039b95501539b3bf1fd779c2961e540a485319a92a1cf3326,1333,CBSPAN-20260728-05a07bb8b4a42b9d6a1d73be,CBSPQ-20260728-2c9304cd5a5afbca54a0,CBTXT-20260728-3ab0fb19d213f68568c6,CBTXT-20260728-3ab0fb19d213f68568c6,CBRDY-20260728-ef852d0274862c632419,CBSRD-20260728-f8bd9f9418eb2edfa0b8,CBCR-20260728-00231,B4XPAR-20260727-000252,BCV-20260728-08153,broad_4x1000_deduped,span_lane_003,468,MN,Midwest,Sauk Centre,Stearns County (27145; primary),Sauk Centre Regular Meeting Minutes (includes reference to 2007 Pay Plan and Position Grade Assignments),https://saukcentre.govoffice2.com/vertical/sites/%7BD28FAE32-EDE3-421C-BD2D-FA8E76EA5F8C%7D/uploads/02.07.2007_Regular_Meeting_Minutes.pdf,https://saukcentre.govoffice2.com/vertical/sites/%7BD28FAE32-EDE3-421C-BD2D-FA8E76EA5F8C%7D/uploads/02.07.2007_Regular_Meeting_Minutes.pdf,saukcentre.govoffice2.com,budget_or_pay_plan,meeting_minutes,medium,d760c321904adedb8db7749b979e789d602e0212d749a858b668469f846904b1,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-f8bd9f9418eb2edfa0b8.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-3ab0fb19d213f68568c6.txt,27010,3711fa080cdf27c613445784bd14888dd32ffac13c2098cfdc73c7f332da98ba,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,quantitative_compensation,unknown_or_needs_rating,classification_compensation_plan,span_extracted,"       review and evaluate the City’s current classification and compensation program,
",1362,1449,f46ff5e224d1c0cf097ec952e495915555ca62a791ba3eb2f956716b9e1fcc5e,Q,Q014,"[""classification and compensation""]","[""quantitative_compensation""]",[],"[""classification_compensation_plan""]","[""Q014""]","is
      present to report on the position classification and compensation report.

       Ms. Antonsen stated that she was hired by the prior Council to conduct an
       organizational review of the City of Sauk Centre with the objectives being to
","       develop a new system that addresses internal equity and market competitiveness
       and to review guidelines for ongoing administration and maintenance. She stated
       that tonight’s portion will be strictly going over the compensation an",500,CBDUP-05a07bb8b4a42b9d6a1d,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBRATQ-20260728-d685f95cfd0695803d5c0e68,rating_lane_004,7,ea93100fd8880ecd98f80959b1fff084d76f12ab3e82f3d809f3afdb38fd45a3,1338,CBSPAN-20260728-3e968244d76a695e95c09a94,CBSPQ-20260728-2c9304cd5a5afbca54a0,CBTXT-20260728-3ab0fb19d213f68568c6,CBTXT-20260728-3ab0fb19d213f68568c6,CBRDY-20260728-ef852d0274862c632419,CBSRD-20260728-f8bd9f9418eb2edfa0b8,CBCR-20260728-00231,B4XPAR-20260727-000252,BCV-20260728-08153,broad_4x1000_deduped,span_lane_003,468,MN,Midwest,Sauk Centre,Stearns County (27145; primary),Sauk Centre Regular Meeting Minutes (includes reference to 2007 Pay Plan and Position Grade Assignments),https://saukcentre.govoffice2.com/vertical/sites/%7BD28FAE32-EDE3-421C-BD2D-FA8E76EA5F8C%7D/uploads/02.07.2007_Regular_Meeting_Minutes.pdf,https://saukcentre.govoffice2.com/vertical/sites/%7BD28FAE32-EDE3-421C-BD2D-FA8E76EA5F8C%7D/uploads/02.07.2007_Regular_Meeting_Minutes.pdf,saukcentre.govoffice2.com,budget_or_pay_plan,meeting_minutes,medium,d760c321904adedb8db7749b979e789d602e0212d749a858b668469f846904b1,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-f8bd9f9418eb2edfa0b8.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-3ab0fb19d213f68568c6.txt,27010,3711fa080cdf27c613445784bd14888dd32ffac13c2098cfdc73c7f332da98ba,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,qualitative_mechanism,parity_or_internal_equity_signal,unknown_quantitative_compensation,span_extracted,"       develop a new system that addresses internal equity and market competitiveness
",1449,1535,3927caab3d5dfb75d2fd218cf28deefa10ce271ed1034d0a1fda168a2219e9ff,M,M007,"[""internal equity""]","[""qualitative_mechanism""]","[""parity_or_internal_equity_signal""]",[],"[""M007""]","    Ms. Antonsen stated that she was hired by the prior Council to conduct an
       organizational review of the City of Sauk Centre with the objectives being to
       review and evaluate the City’s current classification and compensation program,
","       and to review guidelines for ongoing administration and maintenance. She stated
       that tonight’s portion will be strictly going over the compensation and
       classification study, which began in July, 2006.

       The methodology used",500,CBDUP-3e968244d76a695e95c0,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBRATQ-20260728-8be0f8084175487f6a7bb70d,rating_lane_004,8,5fd8236e29efbcea7ca3c2780f03e4fc92bcc929b4214e4dc1c7dd00f594d9fa,1337,CBSPAN-20260728-c8e2032f9873f155862771b5,CBSPQ-20260728-2c9304cd5a5afbca54a0,CBTXT-20260728-3ab0fb19d213f68568c6,CBTXT-20260728-3ab0fb19d213f68568c6,CBRDY-20260728-ef852d0274862c632419,CBSRD-20260728-f8bd9f9418eb2edfa0b8,CBCR-20260728-00231,B4XPAR-20260727-000252,BCV-20260728-08153,broad_4x1000_deduped,span_lane_003,468,MN,Midwest,Sauk Centre,Stearns County (27145; primary),Sauk Centre Regular Meeting Minutes (includes reference to 2007 Pay Plan and Position Grade Assignments),https://saukcentre.govoffice2.com/vertical/sites/%7BD28FAE32-EDE3-421C-BD2D-FA8E76EA5F8C%7D/uploads/02.07.2007_Regular_Meeting_Minutes.pdf,https://saukcentre.govoffice2.com/vertical/sites/%7BD28FAE32-EDE3-421C-BD2D-FA8E76EA5F8C%7D/uploads/02.07.2007_Regular_Meeting_Minutes.pdf,saukcentre.govoffice2.com,budget_or_pay_plan,meeting_minutes,medium,d760c321904adedb8db7749b979e789d602e0212d749a858b668469f846904b1,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-f8bd9f9418eb2edfa0b8.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-3ab0fb19d213f68568c6.txt,27010,3711fa080cdf27c613445784bd14888dd32ffac13c2098cfdc73c7f332da98ba,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,qualitative_mechanism,parity_or_internal_equity_signal,unknown_quantitative_compensation,span_extracted,"employees, balance external market and internal equity, maintain competitive pay
",2506,2587,5de26561e3e33d6be307be322c1f3bf4ac9b793bbea4b1469328453d122b588c,M,M007,"[""internal equity""]","[""qualitative_mechanism""]","[""parity_or_internal_equity_signal""]",[],"[""M007""]","onship inequities exist with the City of Sauk Centre;
   •   Staff shows a pride in public service; and
   •   Staff showed optimism that the study would result in needed change.

The pay philosophy was to provided fair and equitable compensation to
","structure with consideration of the City’s fiscal resources and to develop an
understandable compensation program.

The benchmark Cities used in gathering salary survey information were as
follows:

   -Benson                                   -Morri",500,CBDUP-c8e2032f9873f1558627,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBRATQ-20260728-3c377efc8e48e1e0930acdc7,rating_lane_004,9,8d8216c3f1c4c7512c7c03a1da82a2153ba1d6bab88ef75e9ae146d9997357cb,1315,CBSPAN-20260728-16b33264bf338254c1de26f9,CBSPQ-20260728-2c9304cd5a5afbca54a0,CBTXT-20260728-3ab0fb19d213f68568c6,CBTXT-20260728-3ab0fb19d213f68568c6,CBRDY-20260728-ef852d0274862c632419,CBSRD-20260728-f8bd9f9418eb2edfa0b8,CBCR-20260728-00231,B4XPAR-20260727-000252,BCV-20260728-08153,broad_4x1000_deduped,span_lane_003,468,MN,Midwest,Sauk Centre,Stearns County (27145; primary),Sauk Centre Regular Meeting Minutes (includes reference to 2007 Pay Plan and Position Grade Assignments),https://saukcentre.govoffice2.com/vertical/sites/%7BD28FAE32-EDE3-421C-BD2D-FA8E76EA5F8C%7D/uploads/02.07.2007_Regular_Meeting_Minutes.pdf,https://saukcentre.govoffice2.com/vertical/sites/%7BD28FAE32-EDE3-421C-BD2D-FA8E76EA5F8C%7D/uploads/02.07.2007_Regular_Meeting_Minutes.pdf,saukcentre.govoffice2.com,budget_or_pay_plan,meeting_minutes,medium,d760c321904adedb8db7749b979e789d602e0212d749a858b668469f846904b1,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-f8bd9f9418eb2edfa0b8.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-3ab0fb19d213f68568c6.txt,27010,3711fa080cdf27c613445784bd14888dd32ffac13c2098cfdc73c7f332da98ba,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,quantitative_compensation,unknown_or_needs_rating,percentage_raise,span_extracted,"   •   Base increase of 3% for all employees already approved by City Council.
",3760,3839,5d5323885d5514a4ff803eee322e3e368322fc3bd70f9a1bab8be98dab3d547a,Q,Q008,"[""increase of 3%""]","[""quantitative_compensation""]",[],"[""percentage_raise""]","[""Q008""]","nce required, human relations skills, working conditions and
impact on end results.

Ms Antonsen then presented the 2007 Pay Plan and Position Grade Assignments
by Powerpoint for all present to view.

The implementation process would be as follows:

","   •   Move all employees on to new salary schedule with the option of either
       January 1, 2007 or on employee’s anniversary date.
   •   Increases market comparability.

Ongoing administration of would require annual base adjustments. Council
w",500,CBDUP-16b33264bf338254c1de,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBRATQ-20260728-12107888e6fdae7da6747d48,rating_lane_004,10,aa04ef838b3506fd5932c9b5b080e071bc553b7c2f3f07f35b2f8770aa30babd,1313,CBSPAN-20260728-1494c0af1518f76599de75aa,CBSPQ-20260728-2c9304cd5a5afbca54a0,CBTXT-20260728-3ab0fb19d213f68568c6,CBTXT-20260728-3ab0fb19d213f68568c6,CBRDY-20260728-ef852d0274862c632419,CBSRD-20260728-f8bd9f9418eb2edfa0b8,CBCR-20260728-00231,B4XPAR-20260727-000252,BCV-20260728-08153,broad_4x1000_deduped,span_lane_003,468,MN,Midwest,Sauk Centre,Stearns County (27145; primary),Sauk Centre Regular Meeting Minutes (includes reference to 2007 Pay Plan and Position Grade Assignments),https://saukcentre.govoffice2.com/vertical/sites/%7BD28FAE32-EDE3-421C-BD2D-FA8E76EA5F8C%7D/uploads/02.07.2007_Regular_Meeting_Minutes.pdf,https://saukcentre.govoffice2.com/vertical/sites/%7BD28FAE32-EDE3-421C-BD2D-FA8E76EA5F8C%7D/uploads/02.07.2007_Regular_Meeting_Minutes.pdf,saukcentre.govoffice2.com,budget_or_pay_plan,meeting_minutes,medium,d760c321904adedb8db7749b979e789d602e0212d749a858b668469f846904b1,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-f8bd9f9418eb2edfa0b8.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-3ab0fb19d213f68568c6.txt,27010,3711fa080cdf27c613445784bd14888dd32ffac13c2098cfdc73c7f332da98ba,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,quantitative_compensation,unknown_or_needs_rating,salary_schedule,span_extracted,"   •   Move all employees on to new salary schedule with the option of either
",3839,3917,15a65f02610637bab841f001735d3f13f022147476c56a352d0a4b425e1e3106,Q,Q004,"[""salary schedule""]","[""quantitative_compensation""]",[],"[""salary_schedule""]","[""Q004""]","lts.

Ms Antonsen then presented the 2007 Pay Plan and Position Grade Assignments
by Powerpoint for all present to view.

The implementation process would be as follows:

   •   Base increase of 3% for all employees already approved by City Council.
","       January 1, 2007 or on employee’s anniversary date.
   •   Increases market comparability.

Ongoing administration of would require annual base adjustments. Council
would need to establish guidelines (e.g. CPI and comparable organizations),
adj",500,CBDUP-1494c0af1518f76599de,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
