source_review_download_id,source_review_lane_id,source_review_lane_sequence,verification_row_id,verification_lane_id,candidate_id,scout_candidate_id,scout_target_id,lane_id,shard_id,state,region,municipality,county,source_title,source_locator_or_url,source_domain,final_url_or_locator,final_canonical_locator,source_family_hint,document_type_hint,possible_mechanism_hints,search_query_family,discovery_run_id,priority_bucket,cba_non_cba_hint,verification_status,http_status_code,content_type,content_length_header,canonical_download_locator,source_review_status,final_download_locator,download_http_status,final_content_type,final_content_length,redirect_count,download_attempt_count,download_started_at,download_completed_at,transport_error_type,source_review_reason,file_extension,retained_file_type,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,duplicate_retained_sha256,duplicate_of_source_review_download_id,download_status,extraction_status,ocr_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
RMSRD-20260802-b452a044c17ca676fddf,source_review_lane_001,1,RMV-20260801-03344,verification_lane_005,BRM5C-BRM5-20260731-07276-01,BRM5C-BRM5-20260731-07276-01,BRM5-20260731-07276,scout_lane_002,,DE,South,Selbyville,Sussex County (10005; primary),"Selbyville Police, FOP Lodge 22 v. Town of Selbyville — Order of Dismissal (ULP 23-12-1391)",https://perb.delaware.gov/wp-content/uploads/sites/127/2023/12/1391-ULP-Order-of-Dismissal-binder.pdf,perb.delaware.gov,https://perb.delaware.gov/wp-content/uploads/sites/127/2023/12/1391-ULP-Order-of-Dismissal-binder.pdf,https://perb.delaware.gov/wp-content/uploads/sites/127/2023/12/1391-ULP-Order-of-Dismissal-binder.pdf,arbitration_award,arbitration_award,strike_or_no_strike_constraint,arbitration_factfinding_labor_relations,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_002:BRM5-20260731-07276,high_priority_verification_ready,cba_arbitration_factfinding_hint,reachable,200,application/pdf,76380,https://perb.delaware.gov/wp-content/uploads/sites/127/2023/12/1391-ULP-Order-of-Dismissal-binder.pdf,retained_pdf,https://perb.delaware.gov/wp-content/uploads/sites/127/2023/12/1391-ULP-Order-of-Dismissal-binder.pdf,200,application/pdf,76380,0,1,2026-08-02T14:19:30Z,2026-08-02T14:19:30Z,,supported source retained in ignored artifact storage,.pdf,pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-b452a044c17ca676fddf.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-b452a044c17ca676fddf.pdf,sha256:14e020ba13f2ab4d0fa571500fc1d03454b08040d9ddd9af8de2ec80a59e6a81,locally_available,local_only_not_replicated,local_research_workspace,76380,14e020ba13f2ab4d0fa571500fc1d03454b08040d9ddd9af8de2ec80a59e6a81,,,downloaded_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
RMSRD-20260802-a3d8f5fdb4fb44a1e517,source_review_lane_001,2,RMV-20260801-02803,verification_lane_004,BRM5C-BRM5-20260731-18496-01,BRM5C-BRM5-20260731-18496-01,BRM5-20260731-18496,scout_lane_005,,FL,South,Holly Hill,Volusia County (12127; primary),Resolution 2011-R-47 – Amendments to Article 24 Wages and Article 31 Pension (Coastal Florida Police Benevolent Association (P.B.A.)),https://www.ordinancewatch.com/files/72011/LocalGovernment60148.pdf,ordinancewatch.com,https://ordinancewatch.com/files/72011/LocalGovernment60148.pdf,https://ordinancewatch.com/files/72011/LocalGovernment60148.pdf,mou_or_memorandum,memorandum_or_settlement,,compensation_classification_plan,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-18496,medium_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,1355771,https://ordinancewatch.com/files/72011/LocalGovernment60148.pdf,retained_pdf,https://ordinancewatch.com/files/72011/LocalGovernment60148.pdf,200,application/pdf,1355771,0,1,2026-08-02T14:19:30Z,2026-08-02T14:19:30Z,,supported source retained in ignored artifact storage,.pdf,pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-a3d8f5fdb4fb44a1e517.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-a3d8f5fdb4fb44a1e517.pdf,sha256:ee905efd363cd7349929c2e7bdec5849334642121ff1f02423a3f498039aab9e,locally_available,local_only_not_replicated,local_research_workspace,1355771,ee905efd363cd7349929c2e7bdec5849334642121ff1f02423a3f498039aab9e,,,downloaded_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
RMSRD-20260802-ba58b69ee73fcc9f8ea1,source_review_lane_001,3,RMV-20260801-00001,verification_lane_001,BRM5C-BRM5-20260731-00001-01,BRM5C-BRM5-20260731-00001-01,BRM5-20260731-00001,scout_lane_001,,IA,Midwest,Alleman,Polk County (19153; primary),"March 2026 Council Agenda (includes Motion to Consider Resolution 2026-009: ""A Resolution Approving Wages for City Employees"")",https://www.allemaniowa.org/_files/ugd/bb36e8_dea22f74a0884011a834e0c7a8cba091.pdf,allemaniowa.org,https://allemaniowa.org/_files/ugd/bb36e8_dea22f74a0884011a834e0c7a8cba091.pdf,https://allemaniowa.org/_files/ugd/bb36e8_dea22f74a0884011a834e0c7a8cba091.pdf,agenda_packet_or_minutes,agenda_cover_sheet,non_safety_constraint_signal,cba_agreement,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-00001,high_priority_verification_ready,cba_arbitration_factfinding_hint,reachable,200,application/pdf,77411,https://allemaniowa.org/_files/ugd/bb36e8_dea22f74a0884011a834e0c7a8cba091.pdf,retained_pdf,https://allemaniowa.org/_files/ugd/bb36e8_dea22f74a0884011a834e0c7a8cba091.pdf,200,application/pdf,77411,1,1,2026-08-02T14:19:30Z,2026-08-02T14:19:30Z,,supported source retained in ignored artifact storage,.pdf,pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-ba58b69ee73fcc9f8ea1.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-ba58b69ee73fcc9f8ea1.pdf,sha256:431759d595a6b331d3316014eb0625f9b74ed2d6cb2d4a9300bef6aa704fe1c0,locally_available,local_only_not_replicated,local_research_workspace,77411,431759d595a6b331d3316014eb0625f9b74ed2d6cb2d4a9300bef6aa704fe1c0,,,downloaded_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
RMSRD-20260802-cda6b9e694ad3ad9ccf0,source_review_lane_001,4,RMV-20260801-00784,verification_lane_002,BRM5C-BRM5-20260731-03833-01,BRM5C-BRM5-20260731-03833-01,BRM5-20260731-03833,scout_lane_002,,IA,Midwest,West Okoboji,Dickinson County (19059; primary),"CITY OF WEST OKOBOJI COUNCIL AGENDA (Dec 9, 2024) — Resolution 2024-35 Setting City Employees Wages Starting Jan 1, 2025",https://cityofwestokoboji.org/wp-content/uploads/2024/12/12-09-24-Agenda.pdf,cityofwestokoboji.org,https://cityofwestokoboji.org/wp-content/uploads/2024/12/12-09-24-Agenda.pdf,https://cityofwestokoboji.org/wp-content/uploads/2024/12/12-09-24-Agenda.pdf,agenda_packet_or_minutes,agenda_cover_sheet,non_safety_constraint_signal,local_pay_policy_payroll,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_002:BRM5-20260731-03833,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,119282,https://cityofwestokoboji.org/wp-content/uploads/2024/12/12-09-24-Agenda.pdf,retained_pdf,https://cityofwestokoboji.org/wp-content/uploads/2024/12/12-09-24-Agenda.pdf,200,application/pdf,119282,0,1,2026-08-02T14:19:30Z,2026-08-02T14:19:30Z,,supported source retained in ignored artifact storage,.pdf,pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-cda6b9e694ad3ad9ccf0.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-cda6b9e694ad3ad9ccf0.pdf,sha256:610f092d2443f8e9de11a3f1a5d7e12e8fc83cf86fb956d0347753b154385862,locally_available,local_only_not_replicated,local_research_workspace,119282,610f092d2443f8e9de11a3f1a5d7e12e8fc83cf86fb956d0347753b154385862,,,downloaded_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
RMSRD-20260802-2522d90c2dcf7e50793a,source_review_lane_001,5,RMV-20260801-03609,verification_lane_005,BRM5C-BRM5-20260731-18509-02,BRM5C-BRM5-20260731-18509-02,BRM5-20260731-18509,scout_lane_005,,GA,South,Oconee,Washington County (13303; primary),Benefits for Full-Time Employees,https://oconeecountyga.gov/284/Benefits-for-Full-Time-Employees,oconeecountyga.gov,https://oconeecountyga.gov/284/Benefits-for-Full-Time-Employees,https://oconeecountyga.gov/284/Benefits-for-Full-Time-Employees,other_local_government_pay_policy,ordinance_or_policy,non_safety_constraint_signal,personnel_policy,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-18509,medium_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,text/html,33000,https://oconeecountyga.gov/284/Benefits-for-Full-Time-Employees,retained_html,https://oconeecountyga.gov/284/Benefits-for-Full-Time-Employees,200,text/html,109556,0,1,2026-08-02T14:19:30Z,2026-08-02T14:19:31Z,,supported source retained in ignored artifact storage,.html,html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-2522d90c2dcf7e50793a.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-2522d90c2dcf7e50793a.html,sha256:d1a284e53e122eafad9a60762dc4f50d4a4ea359d0df3265d62babc08041e316,locally_available,local_only_not_replicated,local_research_workspace,109556,d1a284e53e122eafad9a60762dc4f50d4a4ea359d0df3265d62babc08041e316,,,downloaded_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
RMSRD-20260802-c6680370d103f5a54b4c,source_review_lane_001,6,RMV-20260801-00007,verification_lane_001,BRM5C-BRM5-20260731-00079-01,BRM5C-BRM5-20260731-00079-01,BRM5-20260731-00079,scout_lane_001,,IA,Midwest,Salix,Woodbury County (19193; primary),Council Meeting Minutes 2026 (includes Resolution 2026-1 approving 2025 employee wages; list of 2025 wages),https://salixiowa.com/documents/500/2026_Meeting_Minutes.pdf,salixiowa.com,https://salixiowa.com/documents/500/2026_Meeting_Minutes.pdf,https://salixiowa.com/documents/500/2026_Meeting_Minutes.pdf,agenda_packet_or_minutes,meeting_minutes,strike_or_no_strike_constraint;non_safety_constraint_signal,personnel_policy,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-00079,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,not_reported,https://salixiowa.com/documents/500/2026_Meeting_Minutes.pdf,retained_pdf,https://salixiowa.com/documents/500/2026_Meeting_Minutes.pdf,200,application/pdf,389351,0,1,2026-08-02T14:19:30Z,2026-08-02T14:19:31Z,,supported source retained in ignored artifact storage,.pdf,pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-c6680370d103f5a54b4c.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-c6680370d103f5a54b4c.pdf,sha256:8e3c739a838e437456d673a6ee6c59ed47493a848b837583ef2e145b29b9d9d1,locally_available,local_only_not_replicated,local_research_workspace,389351,8e3c739a838e437456d673a6ee6c59ed47493a848b837583ef2e145b29b9d9d1,,,downloaded_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
RMSRD-20260802-90dddc29b045697f4165,source_review_lane_001,7,RMV-20260801-03374,verification_lane_005,BRM5C-BRM5-20260731-11230-01,BRM5C-BRM5-20260731-11230-01,BRM5-20260731-11230,scout_lane_004,,IA,Midwest,Burt,Kossuth County (19109; primary),"February 2025 City Council Agenda (includes Resolution 2025-07, a resolution setting wage)",https://burtiowa.com/wp-content/uploads/2025/02/February-2025-City-Council-Agenda.pdf,burtiowa.com,https://burtiowa.com/wp-content/uploads/2025/02/February-2025-City-Council-Agenda.pdf,https://burtiowa.com/wp-content/uploads/2025/02/February-2025-City-Council-Agenda.pdf,budget_or_pay_plan,agenda_cover_sheet,,budget_pay_plan,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-11230,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,118857,https://burtiowa.com/wp-content/uploads/2025/02/February-2025-City-Council-Agenda.pdf,retained_pdf,https://burtiowa.com/wp-content/uploads/2025/02/February-2025-City-Council-Agenda.pdf,200,application/pdf,118857,0,1,2026-08-02T14:19:31Z,2026-08-02T14:19:31Z,,supported source retained in ignored artifact storage,.pdf,pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-90dddc29b045697f4165.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-90dddc29b045697f4165.pdf,sha256:8c0eb1d1b3a007bed1415a1ce6deff3e2564d093e009e3ffe258571f563b9890,locally_available,local_only_not_replicated,local_research_workspace,118857,8c0eb1d1b3a007bed1415a1ce6deff3e2564d093e009e3ffe258571f563b9890,,,downloaded_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
RMSRD-20260802-db2455147c401676ebe0,source_review_lane_001,8,RMV-20260801-03126,verification_lane_005,BRM5C-BRM5-20260731-03831-03,BRM5C-BRM5-20260731-03831-03,BRM5-20260731-03831,scout_lane_002,,IA,Midwest,Webb,Clay County (19041; primary),"2013 Code of Ordinances (PDF) - City of Webb, Iowa (compensation authority text)",https://cityofwebb.com/wp-content/uploads/2017/08/Webb-City-Code-of-Ordinances.pdf,cityofwebb.com,https://cityofwebb.com/wp-content/uploads/2017/08/Webb-City-Code-of-Ordinances.pdf,https://cityofwebb.com/wp-content/uploads/2017/08/Webb-City-Code-of-Ordinances.pdf,agenda_packet_or_minutes,ordinance_or_policy,non_safety_constraint_signal,agenda_minutes_packet,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_002:BRM5-20260731-03831,medium_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,3612954,https://cityofwebb.com/wp-content/uploads/2017/08/Webb-City-Code-of-Ordinances.pdf,retained_pdf,https://cityofwebb.com/wp-content/uploads/2017/08/Webb-City-Code-of-Ordinances.pdf,200,application/pdf,3612954,0,1,2026-08-02T14:19:31Z,2026-08-02T14:19:31Z,,supported source retained in ignored artifact storage,.pdf,pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-db2455147c401676ebe0.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-db2455147c401676ebe0.pdf,sha256:3ac2b82086968dee92ecd3cc66f22806e875bc1fac620195c6025ceb1ea60590,locally_available,local_only_not_replicated,local_research_workspace,3612954,3ac2b82086968dee92ecd3cc66f22806e875bc1fac620195c6025ceb1ea60590,,,downloaded_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
RMSRD-20260802-eaae8b41a711c84047fb,source_review_lane_001,9,RMV-20260801-02880,verification_lane_004,BRM5C-BRM5-20260731-14982-02,BRM5C-BRM5-20260731-14982-02,BRM5-20260731-14982,scout_lane_005,,IA,Midwest,Cumming,Warren County (19181; primary),RESOLUTION 2024-30: City of Cumming — A RESOLUTION AUTHORIZING WAGES FOR CITY EMPLOYEE (City Clerk/Finance Officer wage increase),https://cumming.iowa.gov/wordpress/wp-content/uploads/2024/07/Council-Agenda-Packet-7.22.24.pdf,cumming.iowa.gov,https://cumming.iowa.gov/wordpress/wp-content/uploads/2024/07/Council-Agenda-Packet-7.22.24.pdf,https://cumming.iowa.gov/wordpress/wp-content/uploads/2024/07/Council-Agenda-Packet-7.22.24.pdf,other_local_government_pay_policy,ordinance_or_policy,non_safety_constraint_signal,civil_service_hr,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-14982,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,2736557,https://cumming.iowa.gov/wordpress/wp-content/uploads/2024/07/Council-Agenda-Packet-7.22.24.pdf,retained_pdf,https://cumming.iowa.gov/wordpress/wp-content/uploads/2024/07/Council-Agenda-Packet-7.22.24.pdf,200,application/pdf,2736557,0,1,2026-08-02T14:19:31Z,2026-08-02T14:19:31Z,,supported source retained in ignored artifact storage,.pdf,pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-eaae8b41a711c84047fb.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-eaae8b41a711c84047fb.pdf,sha256:a673389c980767b06e41a3b182f9838c8d5f324c6c5b51be02cc97ec64c95083,locally_available,local_only_not_replicated,local_research_workspace,2736557,a673389c980767b06e41a3b182f9838c8d5f324c6c5b51be02cc97ec64c95083,,,downloaded_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
RMSRD-20260802-68dc609b68a78937b012,source_review_lane_001,10,RMV-20260801-03773,verification_lane_005,BRM5C-BRM5-20260731-00059-01,BRM5C-BRM5-20260731-00059-01,BRM5-20260731-00059,scout_lane_001,,IA,Midwest,Miles,Jackson County (19097; primary),Miles Code of Ordinances (2021 adopted) — Chapter 4 “Salaries of Municipal Officers”; compensation of employees set by City Council resolution,https://cityofmiles.org/documents/419/MILESCodeOfOrdinances-2021_adopted.pdf,cityofmiles.org,https://cityofmiles.org/documents/419/MILESCodeOfOrdinances-2021_adopted.pdf,https://cityofmiles.org/documents/419/MILESCodeOfOrdinances-2021_adopted.pdf,wage_schedule,ordinance_or_policy,,local_pay_policy_payroll,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-00059,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,not_reported,https://cityofmiles.org/documents/419/MILESCodeOfOrdinances-2021_adopted.pdf,retained_pdf,https://cityofmiles.org/documents/419/MILESCodeOfOrdinances-2021_adopted.pdf,200,application/pdf,4679421,0,1,2026-08-02T14:19:31Z,2026-08-02T14:19:32Z,,supported source retained in ignored artifact storage,.pdf,pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-68dc609b68a78937b012.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-68dc609b68a78937b012.pdf,sha256:c08cd76ad5014751308015ca46c1e44c93964b8e97fa0895d615fbb08965c6e1,locally_available,local_only_not_replicated,local_research_workspace,4679421,c08cd76ad5014751308015ca46c1e44c93964b8e97fa0895d615fbb08965c6e1,,,downloaded_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
