source_review_download_id,source_review_lane_id,source_review_lane_sequence,verification_row_id,verification_lane_id,candidate_id,scout_candidate_id,scout_target_id,lane_id,shard_id,state,region,municipality,county,source_title,source_locator_or_url,source_domain,final_url_or_locator,final_canonical_locator,source_family_hint,document_type_hint,possible_mechanism_hints,search_query_family,discovery_run_id,priority_bucket,cba_non_cba_hint,verification_status,http_status_code,content_type,content_length_header,canonical_download_locator,source_review_status,final_download_locator,download_http_status,final_content_type,final_content_length,redirect_count,download_attempt_count,download_started_at,download_completed_at,transport_error_type,source_review_reason,file_extension,retained_file_type,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,duplicate_retained_sha256,duplicate_of_source_review_download_id,download_status,extraction_status,ocr_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
RMSRD-20260802-5026d036b3019e637d28,source_review_lane_004,1,RMV-20260801-01318,verification_lane_002,BRM5C-BRM5-20260731-14760-01,BRM5C-BRM5-20260731-14760-01,BRM5-20260731-14760,scout_lane_004,,GA,South,Carl,Barrow County (13013; primary),Town of Carl Ordinances (Code of Ordinances) — personnel/salary/employee-related provisions (search lead),https://img1.wsimg.com/blobby/go/7925e07c-44c9-42f1-8c31-3aa5a6cb8f2f/downloads/9181ed95-3f68-41c5-a0e2-ac60b141545a/Town%20of%20Carl%20Ordinances.pdf?ver=1781820294148,img1.wsimg.com,https://img1.wsimg.com/blobby/go/7925e07c-44c9-42f1-8c31-3aa5a6cb8f2f/downloads/9181ed95-3f68-41c5-a0e2-ac60b141545a/Town%20of%20Carl%20Ordinances.pdf,https://img1.wsimg.com/blobby/go/7925e07c-44c9-42f1-8c31-3aa5a6cb8f2f/downloads/9181ed95-3f68-41c5-a0e2-ac60b141545a/Town%20of%20Carl%20Ordinances.pdf,other_local_government_pay_policy,ordinance_or_policy,non_safety_constraint_signal,personnel_policy,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-14760,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,204,application/pdf,1471543,https://img1.wsimg.com/blobby/go/7925e07c-44c9-42f1-8c31-3aa5a6cb8f2f/downloads/9181ed95-3f68-41c5-a0e2-ac60b141545a/Town%20of%20Carl%20Ordinances.pdf,retained_pdf,https://img1.wsimg.com/blobby/go/7925e07c-44c9-42f1-8c31-3aa5a6cb8f2f/downloads/9181ed95-3f68-41c5-a0e2-ac60b141545a/Town%20of%20Carl%20Ordinances.pdf,200,application/pdf,1471543,0,1,2026-08-02T14:43:30Z,2026-08-02T14:43:30Z,,supported source retained in ignored artifact storage,.pdf,pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-5026d036b3019e637d28.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-5026d036b3019e637d28.pdf,sha256:50a442bd10390cc6e6273f6f982c562216e60a0a1c4eb24ab6982bbee94a205e,locally_available,local_only_not_replicated,local_research_workspace,1471543,50a442bd10390cc6e6273f6f982c562216e60a0a1c4eb24ab6982bbee94a205e,,,downloaded_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
RMSRD-20260802-21390a7c4276fd69137d,source_review_lane_004,2,RMV-20260801-03399,verification_lane_005,BRM5C-BRM5-20260731-03544-02,BRM5C-BRM5-20260731-03544-02,BRM5-20260731-03544,scout_lane_001,,GA,South,Lone Oak,Meriwether County (13199; primary),2025-2026 General Fund Budget (Town of Lone Oak),https://loneoakga.com/wp-content/uploads/2025/07/General-Fund-2025-2026-3.pdf,loneoakga.com,https://loneoakga.com/wp-content/uploads/2025/07/General-Fund-2025-2026-3.pdf,https://loneoakga.com/wp-content/uploads/2025/07/General-Fund-2025-2026-3.pdf,budget_or_pay_plan,context_only,non_safety_constraint_signal,salary_pay_ordinance,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-03544,medium_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,184565,https://loneoakga.com/wp-content/uploads/2025/07/General-Fund-2025-2026-3.pdf,retained_pdf,https://loneoakga.com/wp-content/uploads/2025/07/General-Fund-2025-2026-3.pdf,200,application/pdf,184565,0,1,2026-08-02T14:43:30Z,2026-08-02T14:43:30Z,,supported source retained in ignored artifact storage,.pdf,pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-21390a7c4276fd69137d.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-21390a7c4276fd69137d.pdf,sha256:89d218087913b78ed9a982aeec1f0ddeb852f4d7f6c49848d7c912458b09690a,locally_available,local_only_not_replicated,local_research_workspace,184565,89d218087913b78ed9a982aeec1f0ddeb852f4d7f6c49848d7c912458b09690a,,,downloaded_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
RMSRD-20260802-fa101a4d80e9e8461636,source_review_lane_004,3,RMV-20260801-01568,verification_lane_003,BRM5C-BRM5-20260731-03750-01,BRM5C-BRM5-20260731-03750-01,BRM5-20260731-03750,scout_lane_002,,IA,Midwest,Bayard,Guthrie County (19077; primary),"Minutes from the regular Bayard city council meeting held on Thursday June 13, 2024 (wages increased 3% for 2025 fiscal year)",https://cityofbayardiowa.com/documents/1396/MINUTES_6-13-2024.pdf,cityofbayardiowa.com,https://cityofbayardiowa.com/documents/1396/MINUTES_6-13-2024.pdf,https://cityofbayardiowa.com/documents/1396/MINUTES_6-13-2024.pdf,agenda_packet_or_minutes,meeting_minutes,non_safety_constraint_signal;fiscal_constraint_signal,broad_pay_employee_compensation_index,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_002:BRM5-20260731-03750,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,not_reported,https://cityofbayardiowa.com/documents/1396/MINUTES_6-13-2024.pdf,retained_pdf,https://cityofbayardiowa.com/documents/1396/MINUTES_6-13-2024.pdf,200,application/pdf,83462,0,1,2026-08-02T14:43:30Z,2026-08-02T14:43:30Z,,supported source retained in ignored artifact storage,.pdf,pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-fa101a4d80e9e8461636.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-fa101a4d80e9e8461636.pdf,sha256:975f54d8275c7ba637c70151b8104a05f5752fd57db4ac305e438aa0674ea9d1,locally_available,local_only_not_replicated,local_research_workspace,83462,975f54d8275c7ba637c70151b8104a05f5752fd57db4ac305e438aa0674ea9d1,,,downloaded_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
RMSRD-20260802-265b14264f4b51745e5d,source_review_lane_004,4,RMV-20260801-01563,verification_lane_003,BRM5C-BRM5-20260731-11251-01,BRM5C-BRM5-20260731-11251-01,BRM5-20260731-11251,scout_lane_004,,IA,Midwest,Goose Lake,Clinton County (19045; primary),"City Council Minutes (includes reference to Resolution No. 9419 cost of living increase of 4% effective July 1, 2022)",https://www.gooselakeiowa.org/docs/minutes/20220616.pdf,gooselakeiowa.org,https://gooselakeiowa.org/docs/minutes/20220616.pdf,https://gooselakeiowa.org/docs/minutes/20220616.pdf,agenda_packet_or_minutes,agenda_cover_sheet,,mou_memorandum_settlement,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-11251,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,69996,https://gooselakeiowa.org/docs/minutes/20220616.pdf,retained_pdf,https://gooselakeiowa.org/docs/minutes/20220616.pdf,200,application/pdf,69996,0,1,2026-08-02T14:43:30Z,2026-08-02T14:43:30Z,,supported source retained in ignored artifact storage,.pdf,pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-265b14264f4b51745e5d.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-265b14264f4b51745e5d.pdf,sha256:b49b24e6b1eea0237ce68d3dcae1baf127847e7552adfcf354ce1cfc7cd04c53,locally_available,local_only_not_replicated,local_research_workspace,69996,b49b24e6b1eea0237ce68d3dcae1baf127847e7552adfcf354ce1cfc7cd04c53,,,downloaded_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
RMSRD-20260802-53779ce0d36811fa7301,source_review_lane_004,5,RMV-20260801-01564,verification_lane_003,BRM5C-BRM5-20260731-11232-02,BRM5C-BRM5-20260731-11232-02,BRM5-20260731-11232,scout_lane_004,,IA,Midwest,Callender,Webster County (19187; primary),"Annual Publication of Wages (referenced in City Council meeting minutes) — January 9, 2024 (Regular Council Meeting Minutes)",https://cityofcallenderiowa.com/Assets/Files/Minutes/2024/20240109%20Regular%20Council%20Meeting%20Minutes.pdf,cityofcallenderiowa.com,https://cityofcallenderiowa.com/Assets/Files/Minutes/2024/20240109%20Regular%20Council%20Meeting%20Minutes.pdf,https://cityofcallenderiowa.com/Assets/Files/Minutes/2024/20240109%20Regular%20Council%20Meeting%20Minutes.pdf,agenda_packet_or_minutes,meeting_minutes,,personnel_policy,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-11232,medium_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,176958,https://cityofcallenderiowa.com/Assets/Files/Minutes/2024/20240109%20Regular%20Council%20Meeting%20Minutes.pdf,retained_pdf,https://cityofcallenderiowa.com/Assets/Files/Minutes/2024/20240109%20Regular%20Council%20Meeting%20Minutes.pdf,200,application/pdf,176958,0,1,2026-08-02T14:43:30Z,2026-08-02T14:43:30Z,,supported source retained in ignored artifact storage,.pdf,pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-53779ce0d36811fa7301.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-53779ce0d36811fa7301.pdf,sha256:30be6f2eb83af83edf2d2e83afaca8c1f9d9ff62f3797c758cffe03251591e30,locally_available,local_only_not_replicated,local_research_workspace,176958,30be6f2eb83af83edf2d2e83afaca8c1f9d9ff62f3797c758cffe03251591e30,,,downloaded_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
RMSRD-20260802-dbba089b005836fe99d8,source_review_lane_004,6,RMV-20260801-00787,verification_lane_002,BRM5C-BRM5-20260731-15053-01,BRM5C-BRM5-20260731-15053-01,BRM5-20260731-15053,scout_lane_005,,IA,Midwest,Westgate,Fayette County (19065; primary),"Westgate City Council Proceedings — Regular Council Meeting (February 13, 2023)",https://www.westgate.lib.ia.us/application/files/9016/7708/2872/February_2023.pdf,westgate.lib.ia.us,https://westgate.lib.ia.us/application/files/9016/7708/2872/February_2023.pdf,https://westgate.lib.ia.us/application/files/9016/7708/2872/February_2023.pdf,agenda_packet_or_minutes,meeting_minutes,non_safety_constraint_signal,personnel_policy,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-15053,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,298521,https://westgate.lib.ia.us/application/files/9016/7708/2872/February_2023.pdf,retained_pdf,https://westgate.lib.ia.us/application/files/9016/7708/2872/February_2023.pdf,200,application/pdf,298521,1,1,2026-08-02T14:43:30Z,2026-08-02T14:43:31Z,,supported source retained in ignored artifact storage,.pdf,pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-dbba089b005836fe99d8.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-dbba089b005836fe99d8.pdf,sha256:f466fde24028bb163e1768bd303669df6fb8ca5582960b9276cd34fa8464e9a8,locally_available,local_only_not_replicated,local_research_workspace,298521,f466fde24028bb163e1768bd303669df6fb8ca5582960b9276cd34fa8464e9a8,,,downloaded_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
RMSRD-20260802-1eaa33f955df7f5a36a9,source_review_lane_004,7,RMV-20260801-00486,verification_lane_001,BRM5C-BRM5-20260731-00079-02,BRM5C-BRM5-20260731-00079-02,BRM5-20260731-00079,scout_lane_001,,IA,Midwest,Salix,Woodbury County (19193; primary),Council Meeting Minutes 2025 (includes Resolution 2024-12 to approve 2025 employee wages; may reference 2024 wages via Resolution 2025-1),https://salixiowa.com/documents/500/Minutes_2025.pdf,salixiowa.com,https://salixiowa.com/documents/500/Minutes_2025.pdf,https://salixiowa.com/documents/500/Minutes_2025.pdf,factfinding_report,meeting_minutes,strike_or_no_strike_constraint;non_safety_constraint_signal,personnel_policy,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-00079,high_priority_verification_ready,cba_arbitration_factfinding_hint,reachable,200,application/pdf,not_reported,https://salixiowa.com/documents/500/Minutes_2025.pdf,retained_pdf,https://salixiowa.com/documents/500/Minutes_2025.pdf,200,application/pdf,498981,0,1,2026-08-02T14:43:30Z,2026-08-02T14:43:31Z,,supported source retained in ignored artifact storage,.pdf,pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-1eaa33f955df7f5a36a9.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-1eaa33f955df7f5a36a9.pdf,sha256:4d1cde9c8941c1ee6f6050224d6f81bd13b4d4a8b53f859f6b070132a8a503f8,locally_available,local_only_not_replicated,local_research_workspace,498981,4d1cde9c8941c1ee6f6050224d6f81bd13b4d4a8b53f859f6b070132a8a503f8,,,downloaded_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
RMSRD-20260802-7b668b52952eb6cd0f29,source_review_lane_004,8,RMV-20260801-01840,verification_lane_003,BRM5C-BRM5-20260731-03834-03,BRM5C-BRM5-20260731-03834-03,BRM5-20260731-03834,scout_lane_002,,IA,Midwest,Worthington,Dubuque County (19061; primary),"Worthington, IA - Notice of Public Hearing -- Proposed Budget (FY 2024)",https://nebula.wsimg.com/187207a256f76c4f0f48fcd8c7522f35?AccessKeyId=A636D15CD5651EA6DDE0&alloworigin=1&disposition=0,nebula.wsimg.com,https://nebula.wsimg.com/187207a256f76c4f0f48fcd8c7522f35,https://nebula.wsimg.com/187207a256f76c4f0f48fcd8c7522f35,budget_or_pay_plan,context_only,strike_or_no_strike_constraint,broad_pay_employee_compensation_index,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_002:BRM5-20260731-03834,medium_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,235424,https://nebula.wsimg.com/187207a256f76c4f0f48fcd8c7522f35,unavailable_on_download,https://nebula.wsimg.com/187207a256f76c4f0f48fcd8c7522f35,410,application/json,28,0,1,2026-08-02T14:43:31Z,2026-08-02T14:43:31Z,,GET returned 410,,,,,,,not_retained,not_applicable,,,,,,not_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
RMSRD-20260802-1bb16afd15fc3e5977a6,source_review_lane_004,9,RMV-20260801-02926,verification_lane_004,BRM5C-BRM5-20260731-11232-01,BRM5C-BRM5-20260731-11232-01,BRM5-20260731-11232,scout_lane_004,,IA,Midwest,Callender,Webster County (19187; primary),"Annual Publication of Wages (referenced in City Council meeting minutes) — January 14, 2025 (Regular Council Meeting Minutes)",https://cityofcallenderiowa.com/Assets/Files/Minutes/2025/20250114%20Regular%20Council%20Meeting%20Minutes.pdf,cityofcallenderiowa.com,https://cityofcallenderiowa.com/Assets/Files/Minutes/2025/20250114%20Regular%20Council%20Meeting%20Minutes.pdf,https://cityofcallenderiowa.com/Assets/Files/Minutes/2025/20250114%20Regular%20Council%20Meeting%20Minutes.pdf,personnel_policy,meeting_minutes,market_or_comparability_pressure;non_safety_constraint_signal,personnel_policy,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-11232,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,168943,https://cityofcallenderiowa.com/Assets/Files/Minutes/2025/20250114%20Regular%20Council%20Meeting%20Minutes.pdf,retained_pdf,https://cityofcallenderiowa.com/Assets/Files/Minutes/2025/20250114%20Regular%20Council%20Meeting%20Minutes.pdf,200,application/pdf,168943,0,1,2026-08-02T14:43:31Z,2026-08-02T14:43:31Z,,supported source retained in ignored artifact storage,.pdf,pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-1bb16afd15fc3e5977a6.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-1bb16afd15fc3e5977a6.pdf,sha256:cfbd68f9654ead45b4fdcf1d9c5f1a613bcb58bb2f9ba82e603785c30468fe2b,locally_available,local_only_not_replicated,local_research_workspace,168943,cfbd68f9654ead45b4fdcf1d9c5f1a613bcb58bb2f9ba82e603785c30468fe2b,,,downloaded_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
RMSRD-20260802-75803f060fa3053f6f8e,source_review_lane_004,10,RMV-20260801-00790,verification_lane_002,BRM5C-BRM5-20260731-00156-02,BRM5C-BRM5-20260731-00156-02,BRM5-20260731-00156,scout_lane_001,,IL,Midwest,Camargo,Douglas County (17041; primary),Minutes June 2025 (Village of Camargo) - discussion of part-time police officer,https://camargoinfo.com/wp-content/uploads/2025/08/Minutes-June-2025.pdf,camargoinfo.com,https://camargoinfo.com/wp-content/uploads/2025/08/Minutes-June-2025.pdf,https://camargoinfo.com/wp-content/uploads/2025/08/Minutes-June-2025.pdf,agenda_packet_or_minutes,meeting_minutes,,broad_pay_employee_compensation_index,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-00156,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,129936,https://camargoinfo.com/wp-content/uploads/2025/08/Minutes-June-2025.pdf,retained_pdf,https://camargoinfo.com/wp-content/uploads/2025/08/Minutes-June-2025.pdf,200,application/pdf,129936,0,1,2026-08-02T14:43:31Z,2026-08-02T14:43:32Z,,supported source retained in ignored artifact storage,.pdf,pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-75803f060fa3053f6f8e.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-75803f060fa3053f6f8e.pdf,sha256:578ac5ca3465a795b72f6e0b376b0a1e79b7f60c75af8e6b67c56a3ac1395cd5,locally_available,local_only_not_replicated,local_research_workspace,129936,578ac5ca3465a795b72f6e0b376b0a1e79b7f60c75af8e6b67c56a3ac1395cd5,,,downloaded_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
